,DECK_Open,DECK_High,DECK_Low,DECK_Close,DECK_Adj Close,DECK_Volume,DECK_Dividend Amount,DECK_Split Coefficient
2006-01-12,32.1,33.5,31.97,32.72,1.81777596,598800,0.0,1.0
2006-01-11,32.2,33.12,30.97,32.01,1.778331555,1364200,0.0,1.0
2006-01-10,31.1,31.2,30.31,31.02,1.72333161,460300,0.0,1.0
2006-01-09,31.0,31.72,30.28,31.02,1.72333161,245700,0.0,1.0
2006-01-06,30.48,31.91,29.86,30.95,1.719442725,601500,0.0,1.0
2006-01-05,29.15,30.88,29.15,30.5,1.69444275,696900,0.0,1.0
2006-01-04,29.39,29.65,28.26,29.16,1.61999838,358800,0.0,1.0
2006-01-03,28.49,29.78,27.97,29.4,1.6333317,829000,0.0,1.0
2005-12-30,27.45,28.07,27.0,27.62,1.53444291,253600,0.0,1.0
2005-12-29,27.93,27.95,27.32,27.7,1.53888735,171400,0.0,1.0
2005-12-28,27.41,27.82,26.9,27.71,1.539442905,337500,0.0,1.0
2005-12-27,28.0,28.35,27.4,27.43,1.523887365,297600,0.0,1.0
2005-12-23,28.04,28.4,27.61,28.06,1.55888733,191100,0.0,1.0
2005-12-22,28.0,28.49,27.51,28.2,1.5666651,210100,0.0,1.0
2005-12-21,28.08,28.5,27.6,28.14,1.56333177,515600,0.0,1.0
2005-12-20,28.95,29.4,28.5,28.99,1.610553945,245600,0.0,1.0
2005-12-19,30.05,30.49,28.65,29.0,1.6111095,450400,0.0,1.0
2005-12-16,30.05,30.79,29.9,30.31,1.683887205,600300,0.0,1.0
2005-12-15,29.98,30.0,29.02,30.0,1.666665,432500,0.0,1.0
2005-12-14,28.64,30.0,28.6,29.75,1.652776125,503000,0.0,1.0
2005-12-13,28.91,29.45,28.14,28.99,1.610553945,967300,0.0,1.0
2005-12-12,30.4,30.99,28.75,29.69,1.649442795,1015500,0.0,1.0
2005-12-09,30.25,31.04,30.0,30.35,1.686109425,1291700,0.0,1.0
2005-12-08,28.01,30.21,28.0,30.02,1.66777611,2254000,0.0,1.0
2005-12-07,26.28,28.29,25.66,27.97,1.553887335,1518700,0.0,1.0
2005-12-06,24.61,26.68,24.58,26.28,1.45999854,1781700,0.0,1.0
2005-12-05,24.11,24.94,24.05,24.54,1.36333197,769600,0.0,1.0
2005-12-02,24.74,24.75,24.24,24.46,1.35888753,710100,0.0,1.0
2005-12-01,25.95,26.0,24.4,24.5,1.36110975,3340800,0.0,1.0
2005-11-30,22.01,23.64,21.8,23.03,1.279443165,1053900,0.0,1.0
2005-11-29,21.73,22.14,21.323,22.01,1.222776555,620400,0.0,1.0
2005-11-28,21.8,22.63,21.6,21.63,1.201665465,918700,0.0,1.0
2005-11-25,20.9,22.25,20.59,21.63,1.201665465,613100,0.0,1.0
2005-11-23,20.5975,21.09,20.39,20.67,1.148332185,212900,0.0,1.0
2005-11-22,20.5,21.0,20.36,20.56,1.14222108,299200,0.0,1.0
2005-11-21,19.84,20.6,19.74,20.44,1.13555442,224600,0.0,1.0
2005-11-18,19.42,19.95,19.17,19.85,1.102776675,255400,0.0,1.0
2005-11-17,18.9,19.85,18.81,19.25,1.069443375,251800,0.0,1.0
2005-11-16,18.75,19.0,18.75,18.87,1.048332285,132300,0.0,1.0
2005-11-15,18.83,18.94,18.41,18.79,1.043887845,257200,0.0,1.0
2005-11-14,18.87,19.02,18.71,18.83,1.046110065,180600,0.0,1.0
2005-11-11,19.07,19.4,18.88,18.97,1.053887835,260600,0.0,1.0
2005-11-10,19.0,19.2625,18.75,19.14,1.06333227,285700,0.0,1.0
2005-11-09,18.4,19.66,18.36,18.88,1.04888784,457400,0.0,1.0
2005-11-08,18.08,18.93,18.08,18.4,1.0222212,288800,0.0,1.0
2005-11-07,18.0,18.4,17.77,18.0,0.999999,288100,0.0,1.0
2005-11-04,17.65,18.19,17.5,18.02,1.00111011,337100,0.0,1.0
2005-11-03,17.4,18.17,17.12,17.66,0.98111013,462200,0.0,1.0
2005-11-02,17.53,17.6,16.92,17.37,0.964999035,419900,0.0,1.0
2005-11-01,17.21,17.6,17.16,17.53,0.973887915,491400,0.0,1.0
2005-10-31,17.82,18.25,17.01,17.15,0.952776825,1047300,0.0,1.0
2005-10-28,17.05,18.85,17.0,17.97,0.998332335,3605800,0.0,1.0
2005-10-27,21.2,21.99,20.25,21.24,1.17999882,729100,0.0,1.0
2005-10-26,21.3,22.0,20.91,21.29,1.182776595,390900,0.0,1.0
2005-10-25,21.31,21.49,20.4,21.24,1.17999882,518400,0.0,1.0
2005-10-24,21.35,21.76,21.26,21.37,1.187221035,271600,0.0,1.0
2005-10-21,21.55,21.86,21.03,21.3,1.18333215,336600,0.0,1.0
2005-10-20,21.58,21.95,21.13,21.47,1.192776585,277000,0.0,1.0
2005-10-19,21.21,21.67,20.45,21.65,1.202776575,316600,0.0,1.0
2005-10-18,20.92,21.75,20.77,21.33,1.184998815,386400,0.0,1.0
2005-10-17,20.61,21.1,20.49,20.92,1.16222106,169400,0.0,1.0
2005-10-14,20.171,20.95,20.15,20.68,1.14888774,313500,0.0,1.0
2005-10-13,21.0,21.18,19.84,20.16,1.11999888,670700,0.0,1.0
2005-10-12,21.22,21.74,20.4,21.06,1.16999883,610900,0.0,1.0
2005-10-11,23.0,23.24,21.02,21.42,1.18999881,919000,0.0,1.0
2005-10-10,22.3,23.49,22.09,22.31,1.239443205,294200,0.0,1.0
2005-10-07,22.8,23.13,22.35,22.43,1.246109865,453800,0.0,1.0
2005-10-06,22.91,23.1,22.45,22.75,1.263887625,426100,0.0,1.0
2005-10-05,23.7,23.76,22.84,22.93,1.273887615,306000,0.0,1.0
2005-10-04,23.91,23.96,23.23,23.88,1.32666534,117200,0.0,1.0
2005-10-03,24.0,24.08,23.5,23.55,1.308332025,367700,0.0,1.0
2005-09-30,24.19,24.7,23.8,24.06,1.33666533,292200,0.0,1.0
2005-09-29,24.09,24.4,23.9,24.24,1.34666532,168000,0.0,1.0
2005-09-28,23.91,24.35,23.62,24.09,1.338331995,328300,0.0,1.0
2005-09-27,23.35,24.3,23.35,23.79,1.321665345,238900,0.0,1.0
2005-09-26,23.5,23.8,23.01,23.45,1.302776475,204000,0.0,1.0
2005-09-23,22.59,23.23,22.29,23.22,1.28999871,234600,0.0,1.0
2005-09-22,21.83,22.74,21.7,22.59,1.254998745,505100,0.0,1.0
2005-09-21,23.0,23.0,21.66,21.75,1.208332125,657100,0.0,1.0
2005-09-20,23.82,24.13,23.01,23.01,1.278332055,293700,0.0,1.0
2005-09-19,23.33,24.24,23.33,23.76,1.31999868,270700,0.0,1.0
2005-09-16,23.76,23.91,23.05,23.39,1.299443145,306500,0.0,1.0
2005-09-15,23.55,24.09,23.35,23.62,1.31222091,202900,0.0,1.0
2005-09-14,24.39,24.41,23.35,23.54,1.30777647,436200,0.0,1.0
2005-09-13,25.01,25.03,24.3,24.4,1.3555542,189100,0.0,1.0
2005-09-12,24.73,25.35,24.73,25.2,1.3999986,169400,0.0,1.0
2005-09-09,24.98,25.22,24.75,24.8,1.3777764,136100,0.0,1.0
2005-09-08,24.41,25.19,24.41,24.97,1.387220835,213500,0.0,1.0
2005-09-07,25.1,25.3,24.36,24.63,1.368331965,353100,0.0,1.0
2005-09-06,23.96,25.1,23.96,25.03,1.390554165,404400,0.0,1.0
2005-09-02,23.84,24.23,23.51,24.01,1.333887555,279800,0.0,1.0
2005-09-01,23.2,24.63,23.16,23.62,1.31222091,446500,0.0,1.0
2005-08-31,23.47,23.61,23.17,23.3,1.29444315,196100,0.0,1.0
2005-08-30,23.65,23.89,23.41,23.47,1.303887585,256000,0.0,1.0
2005-08-29,23.91,23.951,23.36,23.84,1.32444312,373900,0.0,1.0
2005-08-26,24.32,24.448,23.96,23.96,1.33110978,277100,0.0,1.0
2005-08-25,24.59,24.7,24.173,24.3,1.34999865,425300,0.0,1.0
2005-08-24,24.96,25.2,24.52,24.66,1.36999863,250500,0.0,1.0
2005-08-23,25.14,25.21,24.85,24.96,1.38666528,392500,0.0,1.0
2005-08-22,25.27,25.43,24.55,25.15,1.397220825,659900,0.0,1.0
2005-08-19,25.43,25.45,25.18,25.33,1.407220815,319900,0.0,1.0
2005-08-18,25.86,26.1,25.27,25.48,1.41555414,301100,0.0,1.0
2005-08-17,25.75,26.23,25.75,25.8,1.4333319,293600,0.0,1.0
2005-08-16,26.01,26.08,25.65,25.96,1.44222078,258700,0.0,1.0
2005-08-15,25.96,26.19,25.51,26.16,1.45333188,320700,0.0,1.0
2005-08-12,25.3,26.06,25.26,25.96,1.44222078,456400,0.0,1.0
2005-08-11,25.18,26.0,25.18,25.61,1.422776355,289200,0.0,1.0
2005-08-10,26.0,26.4,25.11,25.35,1.408331925,636600,0.0,1.0
2005-08-09,26.06,26.34,25.7,26.03,1.446109665,466900,0.0,1.0
2005-08-08,27.0,27.09,25.76,26.01,1.444998555,755400,0.0,1.0
2005-08-05,27.35,27.35,26.4,27.02,1.50110961,469700,0.0,1.0
2005-08-04,28.2,28.47,27.0,27.4,1.5222207,549900,0.0,1.0
2005-08-03,28.34,28.8,28.13,28.42,1.57888731,421200,0.0,1.0
2005-08-02,28.63,28.63,28.15,28.38,1.57666509,230700,0.0,1.0
2005-08-01,28.0,28.71,28.0,28.39,1.577220645,365000,0.0,1.0
2005-07-29,28.05,28.27,27.88,28.0,1.555554,420200,0.0,1.0
2005-07-28,28.0,28.3,27.86,28.16,1.56444288,380400,0.0,1.0
2005-07-27,27.5,28.12,27.41,28.04,1.55777622,338200,0.0,1.0
2005-07-26,27.8,28.03,27.44,27.5,1.52777625,482900,0.0,1.0
2005-07-25,28.3,28.5,27.87,27.89,1.549442895,470600,0.0,1.0
2005-07-22,27.93,28.33,27.66,28.25,1.569442875,706000,0.0,1.0
2005-07-21,29.9,29.99,25.47,27.54,1.52999847,3681900,0.0,1.0
2005-07-20,25.68,27.16,25.55,26.8,1.4888874,962900,0.0,1.0
2005-07-19,25.32,26.0,25.32,25.79,1.432776345,444100,0.0,1.0
2005-07-18,25.51,25.79,25.0,25.37,1.409443035,284300,0.0,1.0
2005-07-15,25.77,25.95,25.4,25.6,1.4222208,142100,0.0,1.0
2005-07-14,26.0,26.0,25.75,25.77,1.431665235,170500,0.0,1.0
2005-07-13,26.17,26.4,25.7,25.9,1.43888745,378200,0.0,1.0
2005-07-12,25.8,26.55,25.66,26.05,1.447220775,559400,0.0,1.0
2005-07-11,25.8,25.9,25.5,25.77,1.431665235,201000,0.0,1.0
2005-07-08,25.14,25.95,25.14,25.81,1.433887455,333700,0.0,1.0
2005-07-07,24.44,25.48,24.3,25.27,1.403887485,322100,0.0,1.0
2005-07-06,25.01,25.19,24.4799,24.5,1.36110975,253500,0.0,1.0
2005-07-05,24.76,25.34,24.48,25.1,1.39444305,299500,0.0,1.0
2005-07-01,24.64,24.93,24.12,24.76,1.37555418,266500,0.0,1.0
2005-06-30,25.12,25.2,24.5,24.6,1.3666653,263500,0.0,1.0
2005-06-29,25.18,25.2,24.74,25.0,1.3888875,318800,0.0,1.0
2005-06-28,24.22,25.2,24.22,25.05,1.391665275,472200,0.0,1.0
2005-06-27,25.06,25.18,24.0701,24.37,1.353887535,387100,0.0,1.0
2005-06-24,25.26,25.47,24.56,24.99,1.388331945,655800,0.0,1.0
2005-06-23,26.08,26.08,24.53,25.18,1.39888749,692500,0.0,1.0
2005-06-22,24.51,26.08,24.39,25.88,1.43777634,1430600,0.0,1.0
2005-06-21,24.01,24.5,23.9,24.46,1.35888753,540400,0.0,1.0
2005-06-20,24.42,24.42,23.7,24.03,1.334998665,488300,0.0,1.0
2005-06-17,24.27,24.5,23.89,24.42,1.35666531,478400,0.0,1.0
2005-06-16,24.21,24.43,24.02,24.12,1.33999866,316900,0.0,1.0
2005-06-15,24.24,24.27,23.45,24.12,1.33999866,395100,0.0,1.0
2005-06-14,23.8,24.247,23.66,24.01,1.333887555,289100,0.0,1.0
2005-06-13,24.37,24.45,23.78,23.9,1.32777645,386100,0.0,1.0
2005-06-10,24.0,24.8,23.92,24.49,1.360554195,705600,0.0,1.0
2005-06-09,23.5,24.05,23.24,23.94,1.32999867,484100,0.0,1.0
2005-06-08,23.75,24.11,23.11,23.64,1.31333202,882400,0.0,1.0
2005-06-07,22.3,24.5,22.26,23.8,1.3222209,1399500,0.0,1.0
2005-06-06,22.0,22.22,21.85,21.93,1.218332115,704000,0.0,1.0
2005-06-03,22.47,22.77,21.14,21.72,1.20666546,2362200,0.0,1.0
2005-06-02,23.82,24.04,23.12,23.44,1.30222092,515300,0.0,1.0
2005-06-01,24.48,24.5,23.52,23.7,1.31666535,593300,0.0,1.0
2005-05-31,24.26,24.4,23.8602,24.22,1.34555421,440400,0.0,1.0
2005-05-27,24.24,24.37,23.66,23.8,1.3222209,554300,0.0,1.0
2005-05-26,22.87,24.7,22.16,23.62,1.31222091,2009900,0.0,1.0
2005-05-25,21.97,23.42,21.78,22.3,1.23888765,868500,0.0,1.0
2005-05-24,22.06,22.24,21.65,21.84,1.21333212,681900,0.0,1.0
2005-05-23,22.05,22.38,21.5,21.9,1.21666545,892200,0.0,1.0
2005-05-20,22.66,22.66,21.88,22.0,1.222221,653500,0.0,1.0
2005-05-19,22.35,22.85,22.35,22.66,1.25888763,479600,0.0,1.0
2005-05-18,21.5,23.3,21.37,22.29,1.238332095,887400,0.0,1.0
2005-05-17,22.0,22.12,21.12,21.37,1.187221035,1145100,0.0,1.0
2005-05-16,22.77,22.9,21.85,22.0,1.222221,629200,0.0,1.0
2005-05-13,23.2,23.27,22.3,22.51,1.250554305,540200,0.0,1.0
2005-05-12,24.2,24.2,22.771,23.17,1.287220935,477900,0.0,1.0
2005-05-11,24.0,24.69,23.75,23.96,1.33110978,301300,0.0,1.0
2005-05-10,24.75,24.89,23.82,24.04,1.33555422,449000,0.0,1.0
2005-05-09,24.94,25.0,24.65,24.9,1.38333195,465900,0.0,1.0
2005-05-06,25.23,25.4,24.62,25.0,1.3888875,566400,0.0,1.0
2005-05-05,25.08,25.49,24.85,25.11,1.394998605,927800,0.0,1.0
2005-05-04,23.54,24.78,23.45,24.76,1.37555418,890800,0.0,1.0
2005-05-03,22.72,23.65,22.35,23.54,1.30777647,880500,0.0,1.0
2005-05-02,21.5,22.99,21.25,22.9,1.27222095,1539800,0.0,1.0
2005-04-29,22.15,22.26,20.83,21.07,1.170554385,1325100,0.0,1.0
2005-04-28,23.6,23.6,21.99,22.06,1.22555433,885800,0.0,1.0
2005-04-27,23.15,24.5,23.1,23.56,1.30888758,697700,0.0,1.0
2005-04-26,23.88,24.1,23.06,23.27,1.292776485,1133000,0.0,1.0
2005-04-25,26.0,26.12,23.78,24.1,1.33888755,971600,0.0,1.0
2005-04-22,25.75,26.6,25.25,25.75,1.430554125,1346700,0.0,1.0
2005-04-21,30.19,30.19,25.75,26.01,1.444998555,7547700,0.0,1.0
2005-04-20,34.52,35.85,34.05,34.16,1.89777588,557400,0.0,1.0
2005-04-19,33.94,34.8,33.69,34.4,1.9111092,367500,0.0,1.0
2005-04-18,34.5,34.5,33.06,33.55,1.863887025,405100,0.0,1.0
2005-04-15,34.7,35.09,34.19,34.47,1.914998085,430700,0.0,1.0
2005-04-14,35.13,35.15,34.46,34.83,1.934998065,464600,0.0,1.0
2005-04-13,35.69,36.0,34.68,34.86,1.93666473,778200,0.0,1.0
2005-04-12,34.28,34.41,33.55,34.34,1.90777587,426400,0.0,1.0
2005-04-11,34.5,34.75,34.057,34.16,1.89777588,151200,0.0,1.0
2005-04-08,34.61,34.94,34.37,34.54,1.91888697,134400,0.0,1.0
2005-04-07,34.78,34.84,34.35,34.7,1.92777585,194900,0.0,1.0
2005-04-06,34.1,35.134,33.82,34.79,1.932775845,503400,0.0,1.0
2005-04-05,34.12,34.36,33.35,33.98,1.88777589,519000,0.0,1.0
2005-04-04,34.9,34.94,33.67,34.21,1.900553655,391600,0.0,1.0
2005-04-01,35.8,35.89,34.78,35.0,1.9444425,272300,0.0,1.0
2005-03-31,35.66,35.8,35.29,35.74,1.98555357,365400,0.0,1.0
2005-03-30,35.0,35.86,35.0,35.64,1.97999802,359500,0.0,1.0
2005-03-29,36.35,36.97,34.79,34.95,1.941664725,412000,0.0,1.0
2005-03-28,37.1,37.2,35.56,36.39,2.021664645,552700,0.0,1.0
2005-03-24,37.09,37.8,37.07,37.12,2.06222016,166600,0.0,1.0
2005-03-23,37.75,37.78,36.78,37.04,2.05777572,180300,0.0,1.0
2005-03-22,38.4,38.59,37.75,37.76,2.09777568,247000,0.0,1.0
2005-03-21,38.94,38.94,37.87,38.2,2.1222201,241900,0.0,1.0
2005-03-18,38.94,39.28,38.61,38.85,2.158331175,239100,0.0,1.0
2005-03-17,39.71,39.72,38.95,39.04,2.16888672,274200,0.0,1.0
2005-03-16,39.3,40.05,38.93,39.59,2.199442245,462700,0.0,1.0
2005-03-15,38.59,39.56,38.58,39.25,2.180553375,602400,0.0,1.0
2005-03-14,38.7,38.81,37.66,37.96,2.10888678,306800,0.0,1.0
2005-03-11,38.6,39.29,38.1,38.32,2.12888676,245200,0.0,1.0
2005-03-10,39.3,39.41,38.52,38.6,2.1444423,238400,0.0,1.0
2005-03-09,39.57,39.74,38.37,39.17,2.176108935,382300,0.0,1.0
2005-03-08,40.6,40.6,39.13,39.57,2.198331135,279600,0.0,1.0
2005-03-07,40.05,41.0,39.93,40.48,2.24888664,335100,0.0,1.0
2005-03-04,39.96,40.7,39.75,39.96,2.21999778,330900,0.0,1.0
2005-03-03,40.0,40.3,39.55,39.86,2.21444223,264700,0.0,1.0
2005-03-02,39.99,40.4,39.64,39.89,2.216108895,273800,0.0,1.0
2005-03-01,41.21,41.25,39.64,39.79,2.210553345,662000,0.0,1.0
2005-02-28,41.33,41.69,40.39,41.01,2.278331055,470300,0.0,1.0
2005-02-25,41.5,42.02,40.641,41.07,2.281664385,729200,0.0,1.0
2005-02-24,44.92,45.4,39.3,41.16,2.28666438,4108500,0.0,1.0
2005-02-23,38.8,41.17,38.8,40.98,2.27666439,666800,0.0,1.0
2005-02-22,37.96,39.42,37.59,38.89,2.160553395,567800,0.0,1.0
2005-02-18,39.61,39.98,39.4,39.54,2.19666447,565900,0.0,1.0
2005-02-17,40.6,40.6,39.65,39.73,2.207220015,167200,0.0,1.0
2005-02-16,39.99,40.99,39.97,40.49,2.249442195,115300,0.0,1.0
2005-02-15,40.67,40.883,39.8,40.32,2.23999776,239800,0.0,1.0
2005-02-14,40.85,42.3,40.55,40.96,2.27555328,253200,0.0,1.0
2005-02-11,41.49,42.61,41.07,41.78,2.32110879,310900,0.0,1.0
2005-02-10,40.95,41.9,40.84,41.49,2.304997695,197900,0.0,1.0
2005-02-09,42.54,42.68,40.91,40.95,2.274997725,343900,0.0,1.0
2005-02-08,41.4,42.68,41.15,42.48,2.35999764,607900,0.0,1.0
2005-02-07,39.9,41.4,39.85,41.1,2.28333105,389000,0.0,1.0
2005-02-04,38.85,40.0,38.85,39.84,2.21333112,249000,0.0,1.0
2005-02-03,39.37,39.37,38.65,39.05,2.169442275,157800,0.0,1.0
2005-02-02,39.44,39.75,38.94,39.28,2.18222004,418900,0.0,1.0
2005-02-01,38.95,39.44,38.55,39.25,2.180553375,267600,0.0,1.0
2005-01-31,39.35,39.48,38.01,38.77,2.153886735,386900,0.0,1.0
2005-01-28,39.27,39.33,37.53,37.8,2.0999979,276100,0.0,1.0
2005-01-27,37.31,39.22,36.95,38.81,2.156108955,747800,0.0,1.0
2005-01-26,37.83,38.33,36.94,37.02,2.05666461,1010800,0.0,1.0
2005-01-25,36.5,36.7,35.25,35.85,1.991664675,764000,0.0,1.0
2005-01-24,39.2,39.65,35.73,36.5,2.02777575,1154200,0.0,1.0
2005-01-21,40.79,40.88,38.59,39.06,2.16999783,645600,0.0,1.0
2005-01-20,41.18,41.18,40.25,40.409,2.2449421995,351600,0.0,1.0
2005-01-19,42.85,43.04,40.72,40.97,2.276108835,506500,0.0,1.0
2005-01-18,41.0,42.7,40.61,42.48,2.35999764,399700,0.0,1.0
2005-01-14,40.89,41.38,40.53,40.61,2.256108855,505900,0.0,1.0
2005-01-13,39.47,42.89,39.47,40.66,2.25888663,996200,0.0,1.0
2005-01-12,40.15,40.15,38.5,39.54,2.19666447,431600,0.0,1.0
2005-01-11,39.19,40.68,39.07,39.7,2.20555335,696000,0.0,1.0
2005-01-10,43.7,43.7,38.37,39.56,2.19777558,2345300,0.0,1.0
2005-01-07,41.1,42.96,41.03,42.36,2.35333098,563100,0.0,1.0
2005-01-06,44.61,44.775,41.33,41.67,2.314997685,964700,0.0,1.0
2005-01-05,45.11,45.68,43.51,44.75,2.486108625,508100,0.0,1.0
2005-01-04,45.2,46.922,45.1,45.41,2.522775255,270200,0.0,1.0
2005-01-03,47.25,47.25,44.1,45.43,2.523886365,964700,0.0,1.0
2004-12-31,46.01,47.25,46.0,46.99,2.610552945,271500,0.0,1.0
2004-12-30,47.84,48.13,46.01,46.01,2.556108555,258200,0.0,1.0
2004-12-29,48.13,48.28,47.63,47.64,2.64666402,125400,0.0,1.0
2004-12-28,48.47,48.66,47.38,47.88,2.65999734,332000,0.0,1.0
2004-12-27,46.4,49.12,46.28,48.02,2.66777511,645600,0.0,1.0
2004-12-23,44.13,46.4,44.13,46.14,2.56333077,325300,0.0,1.0
2004-12-22,45.33,45.33,43.82,43.88,2.43777534,183200,0.0,1.0
2004-12-21,44.93,45.43,44.55,45.0,2.4999975,200800,0.0,1.0
2004-12-20,43.84,45.14,43.32,44.73,2.484997515,314600,0.0,1.0
2004-12-17,43.3,44.13,42.95,43.24,2.40221982,234700,0.0,1.0
2004-12-16,44.53,44.54,43.46,43.6,2.4222198,301400,0.0,1.0
2004-12-15,45.48,45.48,43.56,44.04,2.44666422,370000,0.0,1.0
2004-12-14,46.6,47.13,44.25,45.03,2.501664165,418400,0.0,1.0
2004-12-13,43.0,45.5,42.7,45.0,2.4999975,551200,0.0,1.0
2004-12-10,42.95,43.63,42.5,42.94,2.38555317,218700,0.0,1.0
2004-12-09,42.15,43.44,42.06,42.62,2.36777541,240600,0.0,1.0
2004-12-08,42.68,43.52,41.8,43.5,2.41666425,800800,0.0,1.0
2004-12-07,47.4,47.51,45.0,45.02,2.50110861,312200,0.0,1.0
2004-12-06,47.58,47.6,45.91,46.97,2.609441835,360800,0.0,1.0
2004-12-03,47.0,47.51,46.4,47.22,2.62333071,228300,0.0,1.0
2004-12-02,45.47,46.62,45.1,46.39,2.577219645,301000,0.0,1.0
2004-12-01,43.88,45.55,43.63,45.22,2.51221971,297700,0.0,1.0
2004-11-30,44.45,44.45,42.9,43.52,2.41777536,396800,0.0,1.0
2004-11-29,44.5,44.509,43.9,44.09,2.449441995,440400,0.0,1.0
2004-11-26,42.02,44.16,42.02,43.83,2.434997565,180500,0.0,1.0
2004-11-24,41.6,42.59,41.0,42.22,2.34555321,202900,0.0,1.0
2004-11-23,39.41,41.49,39.25,41.48,2.30444214,219400,0.0,1.0
2004-11-22,40.54,40.87,38.75,39.5,2.19444225,444800,0.0,1.0
2004-11-19,41.63,41.899,40.31,40.32,2.23999776,237400,0.0,1.0
2004-11-18,40.65,42.11,40.3,42.0,2.333331,289500,0.0,1.0
2004-11-17,42.17,42.98,40.38,40.77,2.264997735,407000,0.0,1.0
2004-11-16,42.14,42.14,41.469,41.9,2.32777545,167300,0.0,1.0
2004-11-15,41.61,42.2,41.14,41.85,2.324997675,255600,0.0,1.0
2004-11-12,41.23,41.52,40.89,41.52,2.30666436,201700,0.0,1.0
2004-11-11,40.73,41.15,40.141,40.9,2.27221995,205400,0.0,1.0
2004-11-10,41.44,41.68,40.321,40.54,2.25221997,292900,0.0,1.0
2004-11-09,42.0,42.599,39.98,40.93,2.273886615,430700,0.0,1.0
2004-11-08,42.0,42.349,41.66,41.85,2.324997675,484300,0.0,1.0
2004-11-05,40.01,41.88,39.5,40.84,2.26888662,324300,0.0,1.0
2004-11-04,38.571,39.65,38.27,39.29,2.182775595,262800,0.0,1.0
2004-11-03,39.78,40.27,37.6,38.69,2.149442295,451300,0.0,1.0
2004-11-02,39.94,40.25,38.61,38.85,2.158331175,474300,0.0,1.0
2004-11-01,37.61,39.59,37.57,39.48,2.19333114,313600,0.0,1.0
2004-10-29,39.45,39.45,37.3,37.86,2.10333123,333600,0.0,1.0
2004-10-28,38.32,39.49,38.27,39.16,2.17555338,312400,0.0,1.0
2004-10-27,37.52,38.7,36.99,38.24,2.12444232,522800,0.0,1.0
2004-10-26,39.62,39.62,36.91,37.62,2.08999791,791800,0.0,1.0
2004-10-25,39.0,40.15,38.5,39.0,2.1666645,612800,0.0,1.0
2004-10-22,38.17,39.29,37.53,39.29,2.182775595,578900,0.0,1.0
2004-10-21,37.175,38.39,33.41,37.92,2.10666456,1972600,0.0,1.0
2004-10-20,34.76,35.8,34.3,35.39,1.966109145,332800,0.0,1.0
2004-10-19,36.34,36.37,34.53,34.67,1.926109185,276500,0.0,1.0
2004-10-18,34.9,36.3,34.7,35.53,1.973886915,701500,0.0,1.0
2004-10-15,33.93,34.75,33.55,34.53,1.918331415,300600,0.0,1.0
2004-10-14,33.3,34.31,32.8,33.87,1.881664785,187400,0.0,1.0
2004-10-13,33.38,33.85,32.16,33.75,1.874998125,169200,0.0,1.0
2004-10-12,32.11,33.38,31.66,33.26,1.84777593,325900,0.0,1.0
2004-10-11,33.43,33.43,31.65,32.05,1.780553775,545400,0.0,1.0
2004-10-08,32.93,34.32,32.93,33.44,1.85777592,262200,0.0,1.0
2004-10-07,33.04,33.88,32.77,33.0,1.8333315,148800,0.0,1.0
2004-10-06,34.41,35.2,33.18,33.44,1.85777592,369000,0.0,1.0
2004-10-05,33.59,35.61,33.27,34.35,1.908331425,880000,0.0,1.0
2004-10-04,33.33,33.99,33.33,33.51,1.861664805,412400,0.0,1.0
2004-10-01,33.71,33.95,33.0,33.34,1.85222037,379000,0.0,1.0
2004-09-30,31.9,34.13,31.89,34.0,1.888887,631200,0.0,1.0
2004-09-29,31.5,32.3,31.18,32.06,1.78110933,262700,0.0,1.0
2004-09-28,31.35,31.69,30.7,31.51,1.750553805,388400,0.0,1.0
2004-09-27,31.01,31.62,30.81,31.35,1.741664925,280700,0.0,1.0
2004-09-24,30.43,31.65,29.55,30.96,1.71999828,498700,0.0,1.0
2004-09-23,31.78,32.05,30.2,30.8,1.7111094,892700,0.0,1.0
2004-09-22,33.2,33.39,32.6,32.91,1.828331505,182800,0.0,1.0
2004-09-21,33.16,33.61,32.25,32.781,1.8211648455,264400,0.0,1.0
2004-09-20,34.8,35.0,32.75,33.06,1.83666483,273600,0.0,1.0
2004-09-17,34.73,35.0,34.33,34.76,1.93110918,407700,0.0,1.0
2004-09-16,33.64,34.56,32.69,34.38,1.90999809,306400,0.0,1.0
2004-09-15,32.77,33.2,31.43,33.1,1.83888705,229800,0.0,1.0
2004-09-14,33.5,33.5,32.5,33.17,1.842775935,224200,0.0,1.0
2004-09-13,33.18,34.34,32.9,32.95,1.830553725,290400,0.0,1.0
2004-09-10,32.78,33.12,32.12,33.1,1.83888705,174500,0.0,1.0
2004-09-09,32.57,33.55,30.85,32.46,1.80333153,598900,0.0,1.0
2004-09-08,33.65,34.4,32.309,32.47,1.803887085,836400,0.0,1.0
2004-09-07,29.51,33.39,29.51,33.34,1.85222037,1356300,0.0,1.0
2004-09-03,29.57,29.69,29.3,29.43,1.634998365,149500,0.0,1.0
2004-09-02,29.95,29.95,29.14,29.5,1.63888725,272100,0.0,1.0
2004-09-01,29.3,30.11,28.94,29.75,1.652776125,273300,0.0,1.0
2004-08-31,29.7,29.95,28.81,29.36,1.63110948,210200,0.0,1.0
2004-08-30,29.74,29.9,29.35,29.85,1.658331675,207900,0.0,1.0
