,GTLS_Open,GTLS_High,GTLS_Low,GTLS_Close,GTLS_Adj Close,GTLS_Volume,GTLS_Dividend Amount,GTLS_Split Coefficient
2009-06-04,22.78,24.08,21.8,23.88,23.88,495700,0.0,1.0
2009-06-03,22.9,22.97,21.77,22.65,22.65,420400,0.0,1.0
2009-06-02,22.3,23.48,21.93,23.17,23.17,792200,0.0,1.0
2009-06-01,21.48,22.6,21.1544,22.36,22.36,510900,0.0,1.0
2009-05-29,20.94,21.3,20.64,21.23,21.23,377500,0.0,1.0
2009-05-28,20.42,21.05,20.01,20.83,20.83,421400,0.0,1.0
2009-05-27,20.33,20.81,19.8,20.19,20.19,437200,0.0,1.0
2009-05-26,19.03,20.59,19.01,20.22,20.22,688700,0.0,1.0
2009-05-22,20.27,20.36,19.07,19.14,19.14,351700,0.0,1.0
2009-05-21,20.63,20.64,19.1,20.03,20.03,427000,0.0,1.0
2009-05-20,21.21,22.22,20.8901,21.06,21.06,685600,0.0,1.0
2009-05-19,19.86,21.37,19.51,20.91,20.91,670000,0.0,1.0
2009-05-18,18.66,19.65,18.45,19.64,19.64,391200,0.0,1.0
2009-05-15,18.44,19.67,18.1101,18.45,18.45,340900,0.0,1.0
2009-05-14,18.535,19.07,18.0,18.42,18.42,397100,0.0,1.0
2009-05-13,19.22,19.7,18.17,18.35,18.35,615000,0.0,1.0
2009-05-12,19.79,19.93,18.88,19.55,19.55,536800,0.0,1.0
2009-05-11,19.33,20.41,19.0,19.78,19.78,431100,0.0,1.0
2009-05-08,19.51,19.99,18.9,19.85,19.85,529400,0.0,1.0
2009-05-07,19.55,19.98,18.87,19.08,19.08,785900,0.0,1.0
2009-05-06,16.96,19.43,16.9501,19.08,19.08,819200,0.0,1.0
2009-05-05,17.99,18.97,17.51,18.78,18.78,911000,0.0,1.0
2009-05-04,15.45,18.56,15.45,17.95,17.95,955100,0.0,1.0
2009-05-01,14.01,16.25,13.69,16.1,16.1,765000,0.0,1.0
2009-04-30,14.0,14.9,13.11,13.83,13.83,1122700,0.0,1.0
2009-04-29,11.03,11.76,10.97,11.69,11.69,398900,0.0,1.0
2009-04-28,10.81,11.14,10.75,10.9,10.9,244600,0.0,1.0
2009-04-27,11.15,11.37,10.83,10.99,10.99,357700,0.0,1.0
2009-04-24,10.97,11.56,10.6,11.39,11.39,352800,0.0,1.0
2009-04-23,10.71,11.05,10.52,10.85,10.85,386200,0.0,1.0
2009-04-22,10.15,11.1,10.05,10.67,10.67,245500,0.0,1.0
2009-04-21,9.46,10.71,9.42,10.38,10.38,326000,0.0,1.0
2009-04-20,10.34,10.38,9.43,9.62,9.62,265500,0.0,1.0
2009-04-17,10.48,10.79,10.16,10.67,10.67,169400,0.0,1.0
2009-04-16,10.3,10.5,10.0005,10.44,10.44,259800,0.0,1.0
2009-04-15,9.55,10.2,9.55,10.16,10.16,331900,0.0,1.0
2009-04-14,9.54,10.21,9.41,9.68,9.68,412000,0.0,1.0
2009-04-13,10.03,10.2,9.51,10.04,10.04,195700,0.0,1.0
2009-04-09,9.42,10.49,9.05,10.22,10.22,353200,0.0,1.0
2009-04-08,8.87,9.125,8.64,8.97,8.97,185300,0.0,1.0
2009-04-07,8.52,8.99,8.52,8.76,8.76,561200,0.0,1.0
2009-04-06,9.07,9.07,8.42,8.77,8.77,219700,0.0,1.0
2009-04-03,9.38,9.46,8.93,9.19,9.19,363300,0.0,1.0
2009-04-02,8.48,9.5864,8.25,9.38,9.38,451800,0.0,1.0
2009-04-01,7.7,8.25,7.39,8.12,8.12,177900,0.0,1.0
2009-03-31,7.73,8.22,7.73,7.88,7.88,360300,0.0,1.0
2009-03-30,7.96,7.97,7.4,7.58,7.58,258500,0.0,1.0
2009-03-27,8.82,8.9746,8.08,8.1,8.1,336800,0.0,1.0
2009-03-26,8.47,9.11,8.3,9.07,9.07,333600,0.0,1.0
2009-03-25,8.12,8.6,7.75,8.2,8.2,365700,0.0,1.0
2009-03-24,7.95,8.15,7.41,8.01,8.01,402900,0.0,1.0
2009-03-23,6.97,8.14,6.9,8.13,8.13,369000,0.0,1.0
2009-03-20,7.87,7.89,6.5124,6.65,6.65,474500,0.0,1.0
2009-03-19,7.27,8.09,7.07,7.77,7.77,339500,0.0,1.0
2009-03-18,7.37,7.39,6.85,7.11,7.11,443700,0.0,1.0
2009-03-17,6.43,7.41,6.43,7.39,7.39,346200,0.0,1.0
2009-03-16,6.44,6.84,6.34,6.42,6.42,229200,0.0,1.0
2009-03-13,6.6,6.96,6.28,6.34,6.34,351400,0.0,1.0
2009-03-12,5.96,6.55,5.67,6.48,6.48,257000,0.0,1.0
2009-03-11,6.05,6.21,5.82,5.98,5.98,376100,0.0,1.0
2009-03-10,5.53,6.0,5.21,5.97,5.97,288200,0.0,1.0
2009-03-09,5.48,5.76,5.2,5.34,5.34,246000,0.0,1.0
2009-03-06,5.5,5.867,5.43,5.57,5.57,285300,0.0,1.0
2009-03-05,5.84,5.92,5.38,5.44,5.44,445500,0.0,1.0
2009-03-04,5.52,6.21,5.51,6.04,6.04,752600,0.0,1.0
2009-03-03,5.35,5.85,5.1899,5.31,5.31,588500,0.0,1.0
2009-03-02,6.22,6.25,5.17,5.26,5.26,865100,0.0,1.0
2009-02-27,6.43,6.84,6.39,6.42,6.42,540100,0.0,1.0
2009-02-26,6.98,7.22,6.63,6.63,6.63,310700,0.0,1.0
2009-02-25,6.49,7.3799,6.25,6.87,6.87,870400,0.0,1.0
2009-02-24,5.83,6.2,5.74,6.11,6.11,460300,0.0,1.0
2009-02-23,6.62,6.62,5.66,5.71,5.71,359300,0.0,1.0
2009-02-20,6.59,6.59,6.24,6.35,6.35,410000,0.0,1.0
2009-02-19,6.92,7.21,6.52,6.54,6.54,277000,0.0,1.0
2009-02-18,7.2,7.35,6.83,6.83,6.83,256700,0.0,1.0
2009-02-17,7.9,7.9,7.01,7.14,7.14,324300,0.0,1.0
2009-02-13,8.1,8.31,7.94,7.99,7.99,112000,0.0,1.0
2009-02-12,7.83,8.28,7.71,8.11,8.11,272500,0.0,1.0
2009-02-11,8.02,8.32,7.87,8.03,8.03,196300,0.0,1.0
2009-02-10,8.41,8.69,7.97,7.99,7.99,268000,0.0,1.0
2009-02-09,8.26,8.86,8.1501,8.5,8.5,170800,0.0,1.0
2009-02-06,8.04,8.54,7.98,8.33,8.33,277800,0.0,1.0
2009-02-05,7.68,8.11,7.52,8.11,8.11,468800,0.0,1.0
2009-02-04,8.01,8.19,7.64,7.72,7.72,560200,0.0,1.0
2009-02-03,8.17,8.28,7.93,8.02,8.02,518400,0.0,1.0
2009-02-02,8.29,8.34,7.91,8.06,8.06,427800,0.0,1.0
2009-01-30,9.1,9.3,8.34,8.46,8.46,254700,0.0,1.0
2009-01-29,9.77,9.77,8.96,9.01,9.01,297800,0.0,1.0
2009-01-28,9.4,9.93,9.4,9.93,9.93,255700,0.0,1.0
2009-01-27,9.09,9.48,8.99,9.18,9.18,180500,0.0,1.0
2009-01-26,9.28,9.77,8.87,9.08,9.08,327600,0.0,1.0
2009-01-23,8.42,9.57,8.42,9.3,9.3,449500,0.0,1.0
2009-01-22,8.79,9.16,8.56,8.7,8.7,267200,0.0,1.0
2009-01-21,8.14,9.1,7.812,8.96,8.96,447000,0.0,1.0
2009-01-20,8.97,9.03,7.8199,7.91,7.91,304900,0.0,1.0
2009-01-16,9.37,9.62,8.8,9.03,9.03,500300,0.0,1.0
2009-01-15,9.28,9.28,8.2,9.22,9.22,483500,0.0,1.0
2009-01-14,10.03,10.11,9.25,9.3,9.3,475000,0.0,1.0
2009-01-13,10.27,10.85,10.13,10.23,10.23,444000,0.0,1.0
2009-01-12,11.0,11.2,10.23,10.34,10.34,400300,0.0,1.0
2009-01-09,11.6,11.6,10.85,11.01,11.01,340900,0.0,1.0
2009-01-08,10.99,11.67,10.88,11.63,11.63,312700,0.0,1.0
2009-01-07,11.26,11.33,10.91,11.08,11.08,534000,0.0,1.0
2009-01-06,11.19,12.09,11.19,11.48,11.48,497300,0.0,1.0
2009-01-05,10.8,11.41,10.1,11.13,11.13,735400,0.0,1.0
2009-01-02,10.76,11.28,10.65,11.02,11.02,445200,0.0,1.0
2008-12-31,10.54,10.91,10.39,10.63,10.63,476100,0.0,1.0
2008-12-30,10.47,10.64,10.03,10.62,10.62,309200,0.0,1.0
2008-12-29,10.96,10.96,10.19,10.36,10.36,293300,0.0,1.0
2008-12-26,11.02,11.24,10.57,11.01,11.01,154300,0.0,1.0
2008-12-24,10.7,11.0,10.28,10.99,10.99,98500,0.0,1.0
2008-12-23,11.22,11.31,10.53,10.72,10.72,228100,0.0,1.0
2008-12-22,11.46,11.84,10.46,11.05,11.05,436100,0.0,1.0
2008-12-19,11.76,11.89,10.6,11.42,11.42,522300,0.0,1.0
2008-12-18,12.09,12.29,10.85,11.16,11.16,432300,0.0,1.0
2008-12-17,12.42,12.54,11.81,12.05,12.05,432600,0.0,1.0
2008-12-16,11.3,12.53,10.87,12.53,12.53,498900,0.0,1.0
2008-12-15,11.43,11.93,10.73,11.05,11.05,357900,0.0,1.0
2008-12-12,10.63,11.22,10.02,11.21,11.21,524100,0.0,1.0
2008-12-11,10.59,12.29,10.59,11.06,11.06,569700,0.0,1.0
2008-12-10,9.56,10.82,9.37,10.7,10.7,435300,0.0,1.0
2008-12-09,9.26,9.97,9.0,9.42,9.42,518700,0.0,1.0
2008-12-08,8.88,9.5,8.88,9.32,9.32,530900,0.0,1.0
2008-12-05,8.06,8.61,7.53,8.55,8.55,591900,0.0,1.0
2008-12-04,9.63,9.64,7.94,8.21,8.21,593900,0.0,1.0
2008-12-03,8.32,9.11,8.13,8.97,8.97,564900,0.0,1.0
2008-12-02,8.13,8.79,8.09,8.71,8.71,485300,0.0,1.0
2008-12-01,9.25,9.56,7.93,7.96,7.96,477300,0.0,1.0
2008-11-28,8.68,10.16,8.26,9.56,9.56,380500,0.0,1.0
2008-11-26,7.73,8.83,7.73,8.81,8.81,782400,0.0,1.0
2008-11-25,8.27,8.27,7.39,7.93,7.93,552400,0.0,1.0
2008-11-24,7.37,8.33,7.08,8.09,8.09,507000,0.0,1.0
2008-11-21,6.84,7.35,6.42,7.29,7.29,611700,0.0,1.0
2008-11-20,7.26,7.77,6.56,6.66,6.66,644300,0.0,1.0
2008-11-19,8.76,8.98,7.47,7.53,7.53,511600,0.0,1.0
2008-11-18,9.17,9.3,8.34,8.84,8.84,465700,0.0,1.0
2008-11-17,9.72,10.456,9.037,9.19,9.19,353100,0.0,1.0
2008-11-14,11.47,11.47,9.75,9.81,9.81,315000,0.0,1.0
2008-11-13,9.95,11.73,9.35,11.69,11.69,548000,0.0,1.0
2008-11-12,11.22,11.61,9.87,9.94,9.94,502300,0.0,1.0
2008-11-11,11.33,11.94,11.0,11.67,11.67,598500,0.0,1.0
2008-11-10,12.16,12.48,11.43,11.66,11.66,378700,0.0,1.0
2008-11-07,10.85,11.75,10.41,11.62,11.62,595800,0.0,1.0
2008-11-06,12.53,12.53,10.7,10.83,10.83,660000,0.0,1.0
2008-11-05,14.13,14.13,12.46,12.6,12.6,448100,0.0,1.0
2008-11-04,13.73,14.89,13.36,13.83,13.83,501900,0.0,1.0
2008-11-03,13.8045,14.659,12.95,13.36,13.36,490100,0.0,1.0
2008-10-31,15.43,15.58,12.45,13.62,13.62,728700,0.0,1.0
2008-10-30,14.88,15.93,14.06,15.86,15.86,383400,0.0,1.0
2008-10-29,11.76,14.9,11.69,14.17,14.17,578300,0.0,1.0
2008-10-28,11.91,12.39,10.89,11.49,11.49,816700,0.0,1.0
2008-10-27,13.17,13.45,11.71,11.74,11.74,450700,0.0,1.0
2008-10-24,13.48,14.02,12.75,13.6,13.6,489300,0.0,1.0
2008-10-23,15.74,15.88,13.43,14.58,14.58,515600,0.0,1.0
2008-10-22,17.74,17.74,15.19,15.59,15.59,371800,0.0,1.0
2008-10-21,19.6,19.88,18.0,18.08,18.08,473600,0.0,1.0
2008-10-20,18.33,20.13,18.28,19.31,19.31,386400,0.0,1.0
2008-10-17,18.99,21.05,18.84,19.08,19.08,402300,0.0,1.0
2008-10-16,17.76,20.24,17.21,20.09,20.09,446800,0.0,1.0
2008-10-15,20.52,20.74,17.5,17.64,17.64,499300,0.0,1.0
2008-10-14,19.87,23.32,19.71,21.16,21.16,740500,0.0,1.0
2008-10-13,18.0,18.93,17.28,18.92,18.92,956800,0.0,1.0
2008-10-10,18.47,18.99,15.71,17.05,17.05,741900,0.0,1.0
2008-10-09,19.5,22.47,19.19,19.28,19.28,585700,0.0,1.0
2008-10-08,19.18,20.5,18.32,19.15,19.15,755200,0.0,1.0
2008-10-07,22.65,23.17,19.59,19.73,19.73,363200,0.0,1.0
2008-10-06,23.2,24.69,20.53,22.24,22.24,572700,0.0,1.0
2008-10-03,22.48,25.02,22.22,23.62,23.62,656000,0.0,1.0
2008-10-02,25.77,25.77,22.28,22.71,22.71,514600,0.0,1.0
2008-10-01,28.13,28.81,26.14,26.47,26.47,495500,0.0,1.0
2008-09-30,24.9,28.66,24.5,28.56,28.56,854100,0.0,1.0
2008-09-29,27.42,27.9899,24.12,24.74,24.74,702800,0.0,1.0
2008-09-26,31.13,31.27,27.83,27.99,27.99,1095700,0.0,1.0
2008-09-25,33.27,33.76,31.19,31.59,31.59,710700,0.0,1.0
2008-09-24,35.84,36.56,32.74,33.19,33.19,618400,0.0,1.0
2008-09-23,41.0,41.06,35.4,35.49,35.49,595500,0.0,1.0
2008-09-22,41.08,42.24,40.44,41.21,41.21,649100,0.0,1.0
2008-09-19,39.99,41.99,38.73,41.66,41.66,770100,0.0,1.0
2008-09-18,35.04,36.84,33.53,36.06,36.06,591400,0.0,1.0
2008-09-17,37.51,37.51,34.35,34.35,34.35,541600,0.0,1.0
2008-09-16,34.28,37.17,33.25,36.97,36.97,520700,0.0,1.0
2008-09-15,36.3,36.3,34.78,35.15,35.15,420400,0.0,1.0
2008-09-12,35.88,37.28,35.3,37.21,37.21,429400,0.0,1.0
2008-09-11,35.44,36.6,34.72,36.21,36.21,356400,0.0,1.0
2008-09-10,34.54,36.81,34.11,36.15,36.15,563800,0.0,1.0
2008-09-09,35.92,36.13,32.46,34.05,34.05,824700,0.0,1.0
2008-09-08,38.57,38.99,35.49,36.95,36.95,761400,0.0,1.0
2008-09-05,38.77,39.56,37.24,38.15,38.15,519200,0.0,1.0
2008-09-04,42.73,42.77,37.75,39.09,39.09,699400,0.0,1.0
2008-09-03,44.0,45.5,42.56,43.15,43.15,464400,0.0,1.0
2008-09-02,47.27,47.39,43.42,43.98,43.98,789500,0.0,1.0
2008-08-29,46.06,46.76,45.5,46.18,46.18,155900,0.0,1.0
2008-08-28,45.76,46.5,45.62,46.16,46.16,205300,0.0,1.0
2008-08-27,45.0,45.73,44.61,45.73,45.73,227200,0.0,1.0
2008-08-26,44.96,45.3,44.12,44.91,44.91,230400,0.0,1.0
2008-08-25,48.39,48.39,43.5,43.85,43.85,286700,0.0,1.0
2008-08-22,46.23,47.72,45.69,46.51,46.51,136400,0.0,1.0
2008-08-21,46.57,46.94,45.69,46.2,46.2,188900,0.0,1.0
2008-08-20,46.92,47.29,45.85,46.88,46.88,285900,0.0,1.0
2008-08-19,46.87,47.15,45.54,45.99,45.99,388700,0.0,1.0
2008-08-18,50.3,50.3,46.335,47.2,47.2,411800,0.0,1.0
2008-08-15,51.62,52.0,48.28,48.28,48.28,311900,0.0,1.0
2008-08-14,49.63,51.78,49.63,51.31,51.31,278800,0.0,1.0
2008-08-13,47.61,49.88,46.31,49.78,49.78,272600,0.0,1.0
2008-08-12,47.54,48.27,46.33,47.87,47.87,268000,0.0,1.0
2008-08-11,46.13,48.3099,45.55,47.91,47.91,314900,0.0,1.0
2008-08-08,45.02,45.71,44.07,45.5,45.5,382000,0.0,1.0
2008-08-07,43.6,45.65,43.57,45.24,45.24,542000,0.0,1.0
2008-08-06,41.89,44.37,41.89,43.53,43.53,518500,0.0,1.0
2008-08-05,46.87,46.87,40.29,41.8,41.8,1055500,0.0,1.0
2008-08-04,53.53,53.686,45.9,46.19,46.19,611300,0.0,1.0
2008-08-01,53.83,53.83,52.0,52.5,52.5,387600,0.0,1.0
2008-07-31,53.17,55.73,51.57,52.92,52.92,704200,0.0,1.0
2008-07-30,48.62,50.38,48.03,49.93,49.93,312400,0.0,1.0
2008-07-29,47.54,49.96,47.27,49.23,49.23,313000,0.0,1.0
2008-07-28,46.37,47.94,45.28,47.31,47.31,224000,0.0,1.0
2008-07-25,46.37,47.37,44.54,46.65,46.65,336300,0.0,1.0
2008-07-24,48.55,49.46,45.46,45.96,45.96,589700,0.0,1.0
2008-07-23,49.53,50.65,47.84,48.39,48.39,364300,0.0,1.0
2008-07-22,48.57,49.71,48.46,49.5,49.5,225900,0.0,1.0
2008-07-21,46.02,48.58,45.3,48.43,48.43,334900,0.0,1.0
2008-07-18,47.84,48.28,45.78,46.37,46.37,514700,0.0,1.0
2008-07-17,50.08,50.78,47.05,47.87,47.87,680800,0.0,1.0
2008-07-16,48.99,50.27,47.5,50.26,50.26,438900,0.0,1.0
2008-07-15,47.65,49.17,47.02,48.78,48.78,480400,0.0,1.0
2008-07-14,48.21,49.13,47.46,48.1,48.1,279200,0.0,1.0
2008-07-11,46.59,48.42,46.1701,47.72,47.72,552900,0.0,1.0
2008-07-10,46.52,47.51,46.34,46.87,46.87,695400,0.0,1.0
2008-07-09,48.04,48.81,47.57,47.7,47.7,595500,0.0,1.0
2008-07-08,48.13,48.13,44.65,47.93,47.93,499900,0.0,1.0
2008-07-07,49.69,51.48,47.39,48.15,48.15,597100,0.0,1.0
2008-07-03,49.79,50.58,48.91,49.2,49.2,426800,0.0,1.0
2008-07-02,51.33,52.2,48.72,49.09,49.09,865800,0.0,1.0
2008-07-01,48.6,51.04,47.5,50.98,50.98,743000,0.0,1.0
2008-06-30,46.05,49.79,45.5,48.64,48.64,758300,0.0,1.0
2008-06-27,45.82,46.06,45.1,45.94,45.94,2302800,0.0,1.0
2008-06-26,46.09,46.43,45.062,45.83,45.83,281900,0.0,1.0
2008-06-25,46.77,46.86,45.63,46.29,46.29,465100,0.0,1.0
2008-06-24,47.42,47.68,44.67,46.44,46.44,374600,0.0,1.0
2008-06-23,44.74,47.68,44.74,47.38,47.38,539300,0.0,1.0
2008-06-20,44.08,45.12,43.5,44.65,44.65,283900,0.0,1.0
2008-06-19,44.11,44.49,43.56,44.26,44.26,160200,0.0,1.0
2008-06-18,43.81,44.33,43.44,44.13,44.13,260800,0.0,1.0
2008-06-17,45.04,45.18,43.73,44.22,44.22,408900,0.0,1.0
2008-06-16,44.41,45.67,44.0,45.0,45.0,572500,0.0,1.0
2008-06-13,42.95,44.33,42.17,44.33,44.33,429600,0.0,1.0
2008-06-12,42.22,43.45,41.91,42.46,42.46,370200,0.0,1.0
2008-06-11,41.8,43.3,41.8,41.97,41.97,416400,0.0,1.0
2008-06-10,43.44,44.41,41.73,41.83,41.83,619800,0.0,1.0
2008-06-09,45.29,45.43,43.33,44.51,44.51,593600,0.0,1.0
2008-06-06,42.37,45.58,42.37,45.25,45.25,530600,0.0,1.0
2008-06-05,40.12,42.81,40.1,42.58,42.58,229600,0.0,1.0
2008-06-04,40.26,41.45,40.1,40.17,40.17,237700,0.0,1.0
2008-06-03,41.24,41.48,39.8301,40.5,40.5,237000,0.0,1.0
2008-06-02,41.61,41.83,40.63,40.99,40.99,435500,0.0,1.0
2008-05-30,41.04,41.93,40.79,41.89,41.89,386200,0.0,1.0
2008-05-29,41.58,42.23,40.62,41.04,41.04,140700,0.0,1.0
2008-05-28,41.29,41.83,40.85,41.77,41.77,239100,0.0,1.0
2008-05-27,40.89,41.18,39.7,41.09,41.09,214500,0.0,1.0
2008-05-23,40.89,41.05,39.7,40.89,40.89,252500,0.0,1.0
2008-05-22,39.44,41.44,39.11,41.1,41.1,554800,0.0,1.0
2008-05-21,39.98,40.38,39.3,39.4,39.4,396000,0.0,1.0
2008-05-20,39.45,40.0,39.1,39.96,39.96,127100,0.0,1.0
2008-05-19,40.51,40.88,39.41,39.65,39.65,258700,0.0,1.0
2008-05-16,39.9,40.67,39.88,40.36,40.36,316200,0.0,1.0
2008-05-15,38.94,39.78,38.94,39.66,39.66,233000,0.0,1.0
2008-05-14,39.73,40.0,38.5908,38.94,38.94,337200,0.0,1.0
2008-05-13,39.11,39.71,38.77,39.5,39.5,279900,0.0,1.0
2008-05-12,38.05,39.75,37.77,39.0,39.0,416800,0.0,1.0
2008-05-09,37.25,38.16,36.6,38.08,38.08,471800,0.0,1.0
2008-05-08,36.54,37.68,36.36,37.62,37.62,355400,0.0,1.0
2008-05-07,36.76,37.5,35.82,36.08,36.08,504200,0.0,1.0
2008-05-06,36.14,37.47,35.49,36.79,36.79,466000,0.0,1.0
2008-05-05,36.2,37.65,36.2,36.99,36.99,376500,0.0,1.0
2008-05-02,37.02,37.4799,35.91,36.17,36.17,654100,0.0,1.0
2008-05-01,40.66,41.25,31.39,37.07,37.07,2611300,0.0,1.0
2008-04-30,40.61,41.42,40.3,40.64,40.64,622100,0.0,1.0
2008-04-29,42.59,42.59,40.06,40.61,40.61,658100,0.0,1.0
2008-04-28,40.07,41.29,39.53,41.05,41.05,717100,0.0,1.0
2008-04-25,40.0,40.15,39.24,39.5,39.5,226500,0.0,1.0
2008-04-24,41.0,41.0,38.25,39.68,39.68,361200,0.0,1.0
2008-04-23,40.41,41.15,39.71,41.06,41.06,343900,0.0,1.0
2008-04-22,40.34,40.84,39.6,40.25,40.25,322100,0.0,1.0
2008-04-21,41.3,41.9,40.0,40.99,40.99,409600,0.0,1.0
2008-04-18,41.29,42.429,40.2644,41.0,41.0,541000,0.0,1.0
2008-04-17,40.93,40.93,39.05,40.3,40.3,407900,0.0,1.0
2008-04-16,39.09,40.99,39.0,40.68,40.68,996400,0.0,1.0
2008-04-15,35.74,38.95,35.74,38.63,38.63,935700,0.0,1.0
2008-04-14,35.28,36.68,35.28,35.81,35.81,596200,0.0,1.0
2008-04-11,35.27,36.2204,35.1,35.48,35.48,300700,0.0,1.0
2008-04-10,38.23,38.23,36.09,36.51,36.51,425800,0.0,1.0
2008-04-09,39.0,39.24,37.53,38.16,38.16,581400,0.0,1.0
2008-04-08,36.37,39.11,36.37,38.43,38.43,663900,0.0,1.0
2008-04-07,37.51,37.76,36.25,36.81,36.81,334100,0.0,1.0
2008-04-04,37.39,37.94,36.7,36.84,36.84,366300,0.0,1.0
2008-04-03,34.64,36.52,34.58,36.37,36.37,363600,0.0,1.0
2008-04-02,34.62,35.9,33.92,35.02,35.02,418600,0.0,1.0
2008-04-01,34.33,34.99,33.9,34.58,34.58,276300,0.0,1.0
2008-03-31,34.7,34.7,33.48,33.84,33.84,224200,0.0,1.0
2008-03-28,34.85,35.67,33.54,34.04,34.04,349700,0.0,1.0
2008-03-27,34.52,35.73,33.78,34.71,34.71,376200,0.0,1.0
2008-03-26,34.85,35.3,33.85,34.29,34.29,322200,0.0,1.0
2008-03-25,33.21,34.96,33.21,34.8,34.8,333100,0.0,1.0
2008-03-24,32.4,33.66,32.4,33.0,33.0,783500,0.0,1.0
2008-03-20,32.6,32.79,31.2,32.21,32.21,545300,0.0,1.0
2008-03-19,34.12,34.73,32.54,32.64,32.64,327900,0.0,1.0
2008-03-18,33.55,33.87,32.52,33.8,33.8,636800,0.0,1.0
2008-03-17,33.0,33.895,32.04,32.71,32.71,336000,0.0,1.0
2008-03-14,35.81,35.81,33.37,34.39,34.39,236200,0.0,1.0
2008-03-13,34.65,35.56,33.67,35.08,35.08,298000,0.0,1.0
2008-03-12,35.39,36.46,34.71,34.98,34.98,455700,0.0,1.0
2008-03-11,35.35,35.66,33.86,35.3,35.3,340600,0.0,1.0
2008-03-10,35.82,36.55,34.51,34.61,34.61,461900,0.0,1.0
2008-03-07,34.92,36.34,34.19,35.69,35.69,487600,0.0,1.0
2008-03-06,37.0,37.7,35.18,35.29,35.29,863400,0.0,1.0
2008-03-05,36.5,37.97,35.77,37.16,37.16,1073100,0.0,1.0
2008-03-04,34.0,36.66,33.99,35.98,35.98,1156800,0.0,1.0
2008-03-03,34.82,34.94,33.4,34.22,34.22,544500,0.0,1.0
2008-02-29,35.49,37.24,33.51,34.31,34.31,788400,0.0,1.0
2008-02-28,32.7,36.22,32.0,35.64,35.64,1329900,0.0,1.0
2008-02-27,29.12,30.0,28.67,30.0,30.0,297200,0.0,1.0
2008-02-26,27.81,29.15,27.43,29.04,29.04,277400,0.0,1.0
2008-02-25,26.99,28.33,26.89,28.26,28.26,116200,0.0,1.0
2008-02-22,27.01,27.3,26.08,26.87,26.87,152700,0.0,1.0
2008-02-21,27.5,27.5,26.62,26.74,26.74,191100,0.0,1.0
2008-02-20,26.7,27.26,26.45,27.26,27.26,99800,0.0,1.0
2008-02-19,27.09,27.55,26.68,26.92,26.92,80100,0.0,1.0
2008-02-15,26.64,26.84,26.31,26.68,26.68,126800,0.0,1.0
2008-02-14,27.87,28.2,26.6,26.82,26.82,117600,0.0,1.0
2008-02-13,26.57,28.26,26.41,27.87,27.87,155300,0.0,1.0
2008-02-12,26.79,27.105,25.95,26.26,26.26,260600,0.0,1.0
2008-02-11,25.71,27.03,25.61,26.69,26.69,187100,0.0,1.0
2008-02-08,24.57,25.76,24.5,25.6,25.6,289000,0.0,1.0
2008-02-07,24.36,25.02,24.0,24.53,24.53,312300,0.0,1.0
2008-02-06,24.99,25.42,24.3,24.45,24.45,169900,0.0,1.0
2008-02-05,25.82,26.37,24.67,24.78,24.78,169500,0.0,1.0
2008-02-04,27.11,27.5199,26.23,26.3,26.3,151100,0.0,1.0
2008-02-01,25.46,27.36,25.46,27.13,27.13,205800,0.0,1.0
2008-01-31,25.04,25.51,24.95,25.31,25.31,368500,0.0,1.0
2008-01-30,24.87,26.2,24.87,25.46,25.46,304300,0.0,1.0
2008-01-29,24.89,25.04,24.12,25.0,25.0,285200,0.0,1.0
2008-01-28,24.55,24.79,24.11,24.68,24.68,170800,0.0,1.0
2008-01-25,23.85,24.81,23.85,24.55,24.55,611300,0.0,1.0
2008-01-24,23.12,24.33,22.92,23.91,23.91,361300,0.0,1.0
2008-01-23,23.32,23.79,21.84,23.03,23.03,554700,0.0,1.0
2008-01-22,22.54,24.26,22.5,23.95,23.95,401800,0.0,1.0
2008-01-18,24.82,25.3,22.83,23.5,23.5,387500,0.0,1.0
2008-01-17,25.04,26.01,24.57,24.73,24.73,285600,0.0,1.0
2008-01-16,25.56,25.94,24.57,24.9,24.9,442600,0.0,1.0
2008-01-15,26.5,26.6,25.14,25.65,25.65,192500,0.0,1.0
2008-01-14,26.83,27.3,26.32,26.75,26.75,323900,0.0,1.0
2008-01-11,28.62,28.62,26.8,27.07,27.07,527300,0.0,1.0
2008-01-10,27.69,28.91,27.29,28.76,28.76,193100,0.0,1.0
2008-01-09,28.19,28.535,27.0,28.07,28.07,462500,0.0,1.0
2008-01-08,27.79,28.99,27.37,27.77,27.77,352200,0.0,1.0
2008-01-07,28.64,29.06,27.2,27.58,27.58,278800,0.0,1.0
2008-01-04,29.54,29.89,28.38,28.39,28.39,200000,0.0,1.0
2008-01-03,30.93,31.45,29.69,29.84,29.84,581600,0.0,1.0
2008-01-02,30.91,32.01,30.61,30.93,30.93,251400,0.0,1.0
2007-12-31,30.96,31.3099,30.01,30.9,30.9,147600,0.0,1.0
2007-12-28,33.0,33.0,30.78,31.02,31.02,174300,0.0,1.0
2007-12-27,32.49,32.88,32.0,32.56,32.56,282500,0.0,1.0
2007-12-26,32.41,32.56,31.69,32.45,32.45,181200,0.0,1.0
2007-12-24,32.0,32.38,31.69,32.35,32.35,89100,0.0,1.0
2007-12-21,31.3,32.0,31.0,31.75,31.75,458900,0.0,1.0
