,ABBV_Open,ABBV_High,ABBV_Low,ABBV_Close,ABBV_Adj Close,ABBV_Volume,ABBV_Dividend Amount,ABBV_Split Coefficient
2020-10-12,88.17,88.6,87.32,88.32,74.7641806039756,7314932,0.0,1.0
2020-10-09,87.41,88.7,87.35,87.7,74.2393414738299,6005779,0.0,1.0
2020-10-08,87.27,88.58,86.92,87.34,73.934596172455,5535131,0.0,1.0
2020-10-07,86.16,87.2977,86.03,87.07,73.7060371964238,5899660,0.0,1.0
2020-10-06,87.97,88.06,85.71,85.89,72.707149819695,8743761,0.0,1.0
2020-10-05,86.49,88.18,86.21,87.93,74.4340398608195,5984220,0.0,1.0
2020-10-02,86.5,87.35,86.05,86.12,72.9018482066845,5554326,0.0,1.0
2020-10-01,88.17,88.17,86.73,87.14,73.7652932272467,8777328,0.0,1.0
2020-09-30,87.0,88.44,86.81,87.59,74.1462248539654,8209345,0.0,1.0
2020-09-29,87.11,87.28,86.31,86.89,73.5536645457364,5510185,0.0,1.0
2020-09-28,87.29,88.2,86.87,87.28,73.8838052888925,6306923,0.0,1.0
2020-09-25,86.0,86.86,85.46,86.23,72.9949648265491,9935566,0.0,1.0
2020-09-24,87.0,87.0,85.32,85.91,72.7240801142158,9980810,0.0,1.0
2020-09-23,89.0,89.27,87.119,87.14,73.7652932272467,6252954,0.0,1.0
2020-09-22,88.9,88.95,87.93,88.6,75.0012047272672,5306130,0.0,1.0
2020-09-21,89.14,89.43,87.17,89.09,75.4159969430275,7328258,0.0,1.0
2020-09-18,89.49,90.5,88.86,90.11,76.2794419635897,10076304,0.0,1.0
2020-09-17,89.3,90.81,89.175,89.63,75.8731148950898,5604683,0.0,1.0
2020-09-16,91.02,91.27,89.685,89.78,76.000092103996,6307956,0.0,1.0
2020-09-15,91.4,91.98,90.635,90.91,76.9566537444228,3851321,0.0,1.0
2020-09-14,90.05,91.26,89.46,90.49,76.6011175594854,5212480,0.0,1.0
2020-09-11,89.81,90.34,89.04,89.7,75.9323709259127,8385750,0.0,1.0
2020-09-10,91.07,91.41,89.48,89.65,75.8900451896106,10403581,0.0,1.0
2020-09-09,90.86,92.4295,90.51,91.63,77.5661443471726,5373513,0.0,1.0
2020-09-08,91.52,91.86,89.45,90.22,76.3725585834542,8563903,0.0,1.0
2020-09-04,92.08,93.133,90.5801,91.87,77.7693078814225,9444845,0.0,1.0
2020-09-03,93.88,94.31,91.09,91.87,77.7693078814225,8921855,0.0,1.0
2020-09-02,92.07,94.24,91.9,93.95,79.5300585115886,9139151,0.0,1.0
2020-09-01,95.52,95.92,91.29,92.24,78.0825183300578,15817818,0.0,1.0
2020-08-31,94.12,96.01,94.01,95.77,81.0707153129839,9932323,0.0,1.0
2020-08-28,94.52,94.65,93.53,94.17,79.7162917513177,4938715,0.0,1.0
2020-08-27,94.33,95.06,93.67,94.3,79.8263386657031,5271517,0.0,1.0
2020-08-26,93.5,94.41,92.94,94.35,79.8686644020052,5682842,0.0,1.0
2020-08-25,94.21,94.79,93.91,94.06,79.6231751314532,6709995,0.0,1.0
2020-08-24,94.9,95.235,94.18,94.51,80.0041067581718,4103551,0.0,1.0
2020-08-21,95.2,95.32,94.32,94.86,80.3003869122863,5268986,0.0,1.0
2020-08-20,95.49,96.03,94.682,95.2,80.5882019191404,6798058,0.0,1.0
2020-08-19,97.11,97.42,95.85,96.1,81.3500651725776,7671999,0.0,1.0
2020-08-18,96.62,96.7,95.1458,95.65,80.969133545859,4557442,0.0,1.0
2020-08-17,95.29,97.26,95.26,96.35,81.5616938540879,6765991,0.0,1.0
2020-08-14,95.38,95.67,94.54,95.07,80.478155004755,5488458,0.0,1.0
2020-08-13,95.14,95.5,94.005,94.68,80.1480142615988,6004395,0.0,1.0
2020-08-12,93.45,95.58,93.33,95.51,80.8506214842132,7705938,0.0,1.0
2020-08-11,92.31,93.29,92.13,92.67,78.4465196622556,7208384,0.0,1.0
2020-08-10,92.63,93.67,92.15,92.38,78.2010303917036,7623616,0.0,1.0
2020-08-07,92.69,93.0,92.2,92.92,78.658148343766,5227010,0.0,1.0
2020-08-06,93.32,93.65,91.78,92.57,78.3618681896515,7269306,0.0,1.0
2020-08-05,94.47,94.8,93.1286,93.25,78.9374982033596,6932657,0.0,1.0
2020-08-04,95.92,96.03,94.055,94.29,79.8178735184427,7865121,0.0,1.0
2020-08-03,95.19,97.17,95.06,95.94,81.214622816411,6920500,0.0,1.0
2020-07-31,95.54,97.2504,93.55,94.91,80.3427126485883,14614332,0.0,1.0
2020-07-30,96.31,96.74,95.405,96.04,81.2992742890151,6411485,0.0,1.0
2020-07-29,96.87,97.4,96.6417,97.01,82.1203935732753,5511997,0.0,1.0
2020-07-28,97.0,97.62,96.455,96.71,81.8664391554628,5941905,0.0,1.0
2020-07-27,96.35,97.89,96.26,97.16,82.2473707821815,5030716,0.0,1.0
2020-07-24,98.05,98.19,96.46,97.11,82.2050450458794,5169385,0.0,1.0
2020-07-23,98.24,98.92,97.45,98.03,82.9838385938375,5127240,0.0,1.0
2020-07-22,97.8,98.2801,96.93,97.7,82.7044887342438,4441837,0.0,1.0
2020-07-21,99.81,99.81,97.17,97.4,82.4505343164314,8241705,0.0,1.0
2020-07-20,100.76,101.25,99.26,99.54,84.26207583016,4822521,0.0,1.0
2020-07-17,100.29,101.28,99.92,100.83,85.3540798267534,6890698,0.0,1.0
2020-07-16,99.69,100.23,98.81,99.92,84.5837514260557,4269227,0.0,1.0
2020-07-15,100.0,100.48,98.82,100.48,85.0577996726389,5660055,0.0,1.0
2020-07-14,96.97,99.1,95.94,98.87,83.6949109637123,6757336,1.18,1.0
2020-07-13,97.36,99.56,96.92,97.86,81.8629084148814,8503433,0.0,1.0
2020-07-10,98.06,98.33,96.36,96.83,81.0012816453399,6209849,0.0,1.0
2020-07-09,99.08,99.78,96.81,97.94,81.9298308824186,5810445,0.0,1.0
2020-07-08,99.75,100.57,98.55,99.28,83.0507822136667,6154101,0.0,1.0
2020-07-07,98.68,100.69,98.56,99.35,83.1093393727617,6351848,0.0,1.0
2020-07-06,99.64,99.8,97.95,99.01,82.8249188857286,7037040,0.0,1.0
2020-07-02,99.45,99.99,97.86,98.88,82.7161698759807,6586059,0.0,1.0
2020-07-01,98.5,99.66,97.5,99.14,82.9336678954766,6527035,0.0,1.0
2020-06-30,95.97,98.88,95.83,98.18,82.1305982850302,8110297,0.0,1.0
2020-06-29,96.5,97.33,95.68,96.44,80.675034616096,6676428,0.0,1.0
2020-06-26,96.89,97.03,95.04,96.13,80.4157100543894,14567128,0.0,1.0
2020-06-25,95.18,97.07,94.32,96.99,81.1351265804143,6405582,0.0,1.0
2020-06-24,96.46,97.16,94.35,95.14,79.5875445186165,9024239,0.0,1.0
2020-06-23,98.42,99.1,97.05,97.31,81.4028164505631,6713343,0.0,1.0
2020-06-22,96.64,97.3,95.82,97.27,81.3693552167945,6002554,0.0,1.0
2020-06-19,97.72,98.2,95.75,96.71,80.9008979440341,9153438,0.0,1.0
2020-06-18,95.56,96.45,95.26,96.23,80.4993631388109,4569496,0.0,1.0
2020-06-17,96.85,97.1,95.27,95.74,80.0894630251455,6210890,0.0,1.0
2020-06-16,94.86,96.2,93.48,96.06,80.3571528952943,9364971,0.0,1.0
2020-06-15,91.27,94.03,90.78,93.08,77.8642909795336,7120219,0.0,1.0
2020-06-12,93.74,94.74,91.03,92.46,77.3456418561203,8009053,0.0,1.0
2020-06-11,95.69,96.89,92.03,92.26,77.1783356872773,12575098,0.0,1.0
2020-06-10,96.99,99.35,96.8,96.9,81.059838804435,11126493,0.0,1.0
2020-06-09,94.95,96.66,94.76,96.17,80.449171288158,9553518,0.0,1.0
2020-06-08,92.91,95.01,92.81,94.59,79.1274525542983,6618207,0.0,1.0
2020-06-05,93.5,95.54,92.81,93.85,78.5084197295791,9627342,0.0,1.0
2020-06-04,90.28,93.48,90.25,93.04,77.830829745765,9523527,0.0,1.0
2020-06-03,91.47,91.5,89.6,90.89,76.0322884307027,8584992,0.0,1.0
2020-06-02,90.97,91.7,90.05,91.04,76.157768057335,9410732,0.0,1.0
2020-06-01,92.05,93.06,90.69,90.7,75.8733475703019,8483116,0.0,1.0
2020-05-29,91.0,92.89,89.6,92.67,77.5213133334054,13758733,0.0,1.0
2020-05-28,90.87,91.19,90.0,90.03,75.3128719046778,8765907,0.0,1.0
2020-05-27,90.54,91.0,88.56,89.98,75.271045362467,12528416,0.0,1.0
2020-05-26,93.45,93.57,90.31,90.71,75.881712878744,11867570,0.0,1.0
2020-05-22,92.87,93.01,91.73,92.1,77.0444907522029,5505076,0.0,1.0
2020-05-21,91.28,93.13,90.35,93.02,77.8140991288807,10391367,0.0,1.0
2020-05-20,92.13,92.54,89.9,91.19,76.2832476839672,10659052,0.0,1.0
2020-05-19,91.26,91.65,89.56,91.2,76.2916129924094,9889913,0.0,1.0
2020-05-18,92.0,93.66,91.31,91.47,76.5174763203474,16300249,0.0,1.0
2020-05-15,90.01,91.15,89.42,90.71,75.881712878744,13625066,0.0,1.0
2020-05-14,87.62,90.48,87.43,89.94,75.2375841286984,13370560,0.0,1.0
2020-05-13,90.74,92.24,87.73,88.87,74.3424961253884,23558050,0.0,1.0
2020-05-12,90.0,92.23,88.47,90.46,75.6725801676902,23453079,0.0,1.0
2020-05-11,85.08,88.46,83.98,87.9,73.5310612064998,19213187,0.0,1.0
2020-05-08,84.42,84.66,82.45,83.96,70.2351296802927,20187009,0.0,1.0
2020-05-07,86.52,86.84,83.56,84.22,70.4526276997886,11929115,0.0,1.0
2020-05-06,86.28,88.15,85.25,85.42,71.4564647128466,17039829,0.0,1.0
2020-05-05,82.95,86.48,82.6,85.37,71.4146381706358,10870241,0.0,1.0
2020-05-04,82.22,82.84,81.12,81.86,68.4784149074411,6830154,0.0,1.0
2020-05-01,81.95,84.23,80.5,82.84,69.2982151347718,12704110,0.0,1.0
2020-04-30,82.97,83.26,81.23,82.2,68.7628353944742,15524452,0.0,1.0
2020-04-29,83.72,84.75,82.14,83.76,70.0678235114497,8229150,0.0,1.0
2020-04-28,85.7,85.97,82.37,82.76,69.2312926672346,8339115,0.0,1.0
2020-04-27,84.03,84.92,83.78,84.69,70.8457971965696,9208205,0.0,1.0
2020-04-24,82.87,83.67,82.35,83.59,69.9256132679331,6770560,0.0,1.0
2020-04-23,82.18,83.83,81.96,82.04,68.6289904593998,7889431,0.0,1.0
2020-04-22,81.23,82.45,80.73,81.47,68.1521678781973,7032990,0.0,1.0
2020-04-21,82.51,82.97,80.02,80.36,67.2236186411186,9624197,0.0,1.0
2020-04-20,83.54,85.33,82.63,83.99,70.2602256056191,9124909,0.0,1.0
2020-04-17,84.0,84.79,82.5,83.45,69.808498949743,10732946,0.0,1.0
2020-04-16,82.73,83.72,81.58,81.86,68.4784149074411,10308816,0.0,1.0
2020-04-15,80.51,83.04,79.62,81.82,68.4449536736725,8977210,0.0,1.0
2020-04-14,80.62,82.85,80.29,82.13,68.7042782353792,11070801,1.18,1.0
2020-04-13,80.66,81.33,78.66,80.3,66.2219846633171,9287895,0.0,1.0
2020-04-09,78.56,80.08,78.56,79.75,65.7684094258971,9422158,0.0,1.0
2020-04-08,76.44,78.98,74.78,78.56,64.7870375485703,12214277,0.0,1.0
2020-04-07,78.38,78.58,75.25,75.39,62.1727948165315,11589415,0.0,1.0
2020-04-06,75.74,77.26,74.03,75.73,62.453186781482,10257770,0.0,1.0
2020-04-03,74.65,75.44,72.55,73.37,60.5069366718254,8059146,0.0,1.0
2020-04-02,72.78,75.5,71.46,75.13,61.9583774315693,8067036,0.0,1.0
2020-04-01,72.12,73.99,71.43,73.42,60.5481707843181,12941950,0.0,1.0
2020-03-31,75.4,77.92,74.44,76.19,62.8325406164151,20472563,0.0,1.0
2020-03-30,73.52,76.24,73.47,75.24,62.0490924790533,10669167,0.0,1.0
2020-03-27,71.63,75.06,70.71,72.67,59.9296590969272,12289695,0.0,1.0
2020-03-26,68.82,74.31,68.76,73.83,60.8862905067584,15978894,0.0,1.0
2020-03-25,67.92,70.68,65.55,67.91,56.0041715876197,20010683,0.0,1.0
2020-03-24,68.16,71.82,67.09,67.49,55.6578050426808,18364705,0.0,1.0
2020-03-23,67.38,67.75,62.55,64.5,53.1920051156158,19201245,0.0,1.0
2020-03-20,73.0,73.0,66.81,68.82,56.7546324349873,18841246,0.0,1.0
2020-03-19,69.1,74.85,65.33,71.06,58.6019206746614,19735362,0.0,1.0
2020-03-18,70.0,71.39,64.69,71.03,58.5771802071658,23790341,0.0,1.0
2020-03-17,75.71,77.71,69.99,73.02,60.2182978843763,23197550,0.0,1.0
2020-03-16,79.0,82.18,73.58,74.27,61.2491506966944,20875831,0.0,1.0
2020-03-13,83.36,86.32,80.69,85.37,70.4031236700795,21854772,0.0,1.0
2020-03-12,78.85,81.29,77.06,78.61,64.828271661063,19868088,0.0,1.0
2020-03-11,85.8,86.64,83.57,84.85,69.9742889001551,10381336,0.0,1.0
2020-03-10,88.19,88.22,83.76,87.53,72.1844373297652,12957580,0.0,1.0
2020-03-09,84.0,87.34,82.43,85.27,70.320655445094,15800684,0.0,1.0
2020-03-06,88.73,89.76,87.26,88.82,73.2482774320775,12660275,0.0,1.0
2020-03-05,90.06,91.71,89.43,90.61,74.7244586593171,9687353,0.0,1.0
2020-03-04,89.27,91.86,88.95,91.75,75.6645964241512,16588168,0.0,1.0
2020-03-03,89.44,90.9,85.66,87.57,72.2174246197594,12656047,0.0,1.0
2020-03-02,86.0,88.78,83.55,88.69,73.1410687395964,12170456,0.0,1.0
2020-02-28,82.79,85.71,81.58,85.71,70.68351563503,18449729,0.0,1.0
2020-02-27,86.19,89.45,84.2,85.42,70.4443577825722,14177963,0.0,1.0
2020-02-26,88.62,91.18,88.19,88.41,72.9101577096372,9786906,0.0,1.0
2020-02-25,93.32,93.46,88.11,89.18,73.5451630420251,11358894,0.0,1.0
2020-02-24,92.17,93.87,92.15,93.14,76.810904751449,10702729,0.0,1.0
2020-02-21,93.96,95.52,93.38,94.96,78.3118264461842,6675931,0.0,1.0
2020-02-20,93.93,94.39,92.59,94.23,77.7098084037904,5441667,0.0,1.0
2020-02-19,93.77,94.79,93.02,94.14,77.6355870013035,6348258,0.0,1.0
2020-02-18,93.67,94.5,93.26,93.61,77.1985054088806,9406327,0.0,1.0
2020-02-14,95.23,95.3,93.77,94.05,77.5613655988166,11174440,0.0,1.0
2020-02-13,96.85,97.36,95.23,95.35,78.6334525236275,10609743,0.0,1.0
2020-02-12,95.98,97.86,95.71,97.79,80.6456772132725,10586292,0.0,1.0
2020-02-11,95.26,97.08,95.01,96.0,79.1694959860329,10680715,0.0,1.0
2020-02-10,92.36,95.5,92.11,94.75,78.1386431737148,13995542,0.0,1.0
2020-02-07,89.74,92.98,88.88,92.29,76.1099248390727,19084519,0.0,1.0
2020-02-06,87.89,87.96,86.22,87.18,71.8957985423161,7753402,0.0,1.0
2020-02-05,85.06,87.14,84.88,86.63,71.4422233048961,10018677,0.0,1.0
2020-02-04,83.59,84.71,83.59,84.36,69.5701945977264,8248578,0.0,1.0
2020-02-03,81.31,82.6,80.92,82.3,67.8713491630261,10143626,0.0,1.0
2020-01-31,81.54,81.72,80.41,81.02,66.8157558832123,13862734,0.0,1.0
2020-01-30,82.58,82.79,81.18,81.78,67.4425143931018,10840446,0.0,1.0
2020-01-29,83.8,84.0,83.13,83.2,68.6135631878952,5703206,0.0,1.0
2020-01-28,84.99,84.99,83.64,83.77,69.0836320703122,8609760,0.0,1.0
2020-01-27,85.05,85.93,84.0,84.02,69.2898026327759,13816810,0.0,1.0
2020-01-24,85.43,85.48,82.76,83.54,68.8939551528457,13213913,0.0,1.0
2020-01-23,87.05,87.07,84.99,85.27,70.320655445094,12265355,0.0,1.0
2020-01-22,88.03,88.17,87.15,87.21,71.9205390098117,6438017,0.0,1.0
2020-01-21,87.68,88.53,87.57,87.99,72.5637911646983,13551937,0.0,1.0
2020-01-17,89.13,89.27,87.79,88.0,72.5720379871968,10086092,0.0,1.0
2020-01-16,89.31,89.8,88.92,89.26,73.6111376220135,7073152,0.0,1.0
2020-01-15,88.18,89.88,88.18,89.26,73.6111376220135,8490089,0.0,1.0
2020-01-14,87.1,88.44,86.77,88.2,72.7369744371677,8876872,1.18,1.0
2020-01-13,89.5,89.5,87.92,88.52,72.0371109552258,9273631,0.0,1.0
2020-01-10,90.23,90.29,88.83,89.06,72.4765601183056,8581444,0.0,1.0
2020-01-09,90.01,90.23,89.05,90.21,73.4124240767162,7517273,0.0,1.0
2020-01-08,89.15,90.06,88.87,89.52,72.8509057016699,7696719,0.0,1.0
2020-01-07,88.93,89.54,88.26,88.89,72.3382150114101,7242787,0.0,1.0
2020-01-06,88.22,89.62,87.98,89.4,72.7532503320966,6782438,0.0,1.0
2020-01-03,88.17,89.39,87.9,88.7,72.1835940095858,5988494,0.0,1.0
2020-01-02,89.08,89.57,88.51,89.55,72.8753195440632,5638247,0.0,1.0
2019-12-31,88.21,88.6,87.88,88.54,72.0533868501547,4702118,0.0,1.0
2019-12-30,89.22,89.73,88.16,88.52,72.0371109552258,7014585,0.0,1.0
2019-12-27,89.98,90.28,88.83,89.2,72.5904913828078,4087826,0.0,1.0
2019-12-26,90.2,90.72,89.45,89.83,73.1031820730675,4066710,0.0,1.0
2019-12-24,90.4,90.4,89.43,89.85,73.1194579679964,1798844,0.0,1.0
2019-12-23,89.53,90.47,89.33,90.25,73.444975866574,5907194,0.0,1.0
2019-12-20,90.4,91.99,89.15,89.29,72.6637329099878,19134700,0.0,1.0
2019-12-19,89.68,89.68,88.56,88.77,72.2405596418369,5446993,0.0,1.0
2019-12-18,90.05,90.18,89.02,89.33,72.6962846998455,6490068,0.0,1.0
2019-12-17,90.0,90.17,89.07,90.08,73.3066307596785,8750035,0.0,1.0
2019-12-16,88.38,90.12,88.26,89.43,72.7776641744899,6723252,0.0,1.0
2019-12-13,88.78,89.09,87.33,87.84,71.4837305276439,5974521,0.0,1.0
2019-12-12,86.76,88.94,86.75,88.73,72.2080078519791,6257249,0.0,1.0
2019-12-11,86.7,87.26,86.23,86.7,70.5560045166977,7191706,0.0,1.0
2019-12-10,86.92,86.95,86.21,86.56,70.4420732521955,7816000,0.0,1.0
2019-12-09,87.22,87.72,86.38,86.44,70.3444178826223,5580409,0.0,1.0
2019-12-06,87.21,87.71,86.78,86.98,70.783867045702,6044570,0.0,1.0
2019-12-05,87.25,87.25,86.26,86.72,70.5722804116266,6072020,0.0,1.0
2019-12-04,86.18,87.55,86.12,87.2,70.9629018899197,6174456,0.0,1.0
2019-12-03,85.96,86.48,85.59,85.95,69.9456584568647,10070502,0.0,1.0
2019-12-02,87.84,88.03,87.0,87.03,70.8245567830242,6526240,0.0,1.0
2019-11-29,88.0,88.09,87.22,87.73,71.3942131055351,3042787,0.0,1.0
2019-11-27,87.86,88.81,87.61,88.33,71.8824899534015,4711847,0.0,1.0
2019-11-26,88.15,88.19,86.93,87.72,71.3860751580706,6435713,0.0,1.0
2019-11-25,86.85,87.88,86.06,87.76,71.4186269479284,9522067,0.0,1.0
2019-11-22,86.64,86.79,85.31,86.05,70.0270379315091,7784648,0.0,1.0
2019-11-21,86.79,86.87,85.55,86.52,70.4095214623378,9611392,0.0,1.0
2019-11-20,88.72,88.72,86.54,87.2,70.9629018899197,10932890,0.0,1.0
2019-11-19,89.26,90.41,88.91,89.02,72.4440083284479,7500383,0.0,1.0
2019-11-18,88.34,89.41,88.32,88.73,72.2080078519791,5772336,0.0,1.0
2019-11-15,88.1,89.19,87.26,88.63,72.1266283773347,8036527,0.0,1.0
2019-11-14,86.48,87.75,85.93,87.63,71.3128336308907,5425523,0.0,1.0
2019-11-13,85.74,87.27,85.33,86.66,70.5234527268399,6012486,0.0,1.0
2019-11-12,85.6,88.28,85.55,86.44,70.3444178826223,12164407,0.0,1.0
2019-11-11,84.95,85.68,83.9,85.66,69.7096579803959,8726323,0.0,1.0
2019-11-08,82.1,85.46,82.09,85.21,69.3434503444961,11363977,0.0,1.0
2019-11-07,82.21,82.59,81.08,82.01,66.7393071558752,6560158,0.0,1.0
2019-11-06,81.77,82.25,80.35,82.08,66.7962727881263,9302601,0.0,1.0
2019-11-05,83.17,83.4,81.47,81.84,66.6009620489797,7471532,0.0,1.0
2019-11-04,82.95,83.32,82.14,82.99,67.5368260073903,9126236,0.0,1.0
2019-11-01,80.03,82.18,79.13,81.75,66.5277205217997,13352966,0.0,1.0
2019-10-31,79.71,79.74,78.74,79.55,64.7373720796229,10003660,0.0,1.0
2019-10-30,78.51,79.79,78.01,79.66,64.8268895017317,7218485,0.0,1.0
2019-10-29,78.11,78.74,77.59,78.47,63.8584737534633,6391146,0.0,1.0
2019-10-28,76.67,78.38,76.49,78.33,63.7445424889611,7145484,0.0,1.0
2019-10-25,76.39,76.79,76.22,76.53,62.2797119453619,5495711,0.0,1.0
2019-10-24,77.84,77.89,76.25,76.8,62.4994365269018,6329244,0.0,1.0
2019-10-23,77.79,78.02,77.19,77.75,63.2725415360236,6195219,0.0,1.0
2019-10-22,78.05,78.66,77.75,77.87,63.3701969055969,6863054,0.0,1.0
2019-10-21,76.88,77.85,75.85,77.3,62.9063339001238,7881792,0.0,1.0
2019-10-18,75.24,77.17,75.21,76.46,62.2227463131108,9480041,0.0,1.0
2019-10-17,74.99,76.18,74.65,75.14,61.1485372478047,7355921,0.0,1.0
2019-10-16,74.38,74.98,74.34,74.75,60.8311572966915,8403072,0.0,1.0
2019-10-15,74.2,74.98,73.8,74.5,60.6277086100805,6170775,0.0,1.0
2019-10-14,73.65,74.17,73.39,73.76,60.0255004977119,5102158,0.0,1.0
2019-10-11,73.97,74.34,73.57,73.63,59.9197071806742,7177870,1.07,1.0
2019-10-10,73.22,74.63,73.2,74.45,59.7191726854243,7450612,0.0,1.0
2019-10-09,74.07,74.62,73.25,73.3,58.7967140072747,5854487,0.0,1.0
2019-10-08,73.88,74.75,73.42,73.53,58.9812057429046,6232378,0.0,1.0
2019-10-07,74.72,75.27,74.08,74.33,59.6229161277043,5801401,0.0,1.0
2019-10-04,74.22,75.06,73.95,74.66,59.8876216614342,7011950,0.0,1.0
2019-10-03,72.06,73.94,72.04,73.85,59.2378898968245,6243310,0.0,1.0
2019-10-02,72.89,73.0,71.57,72.13,57.8582125695051,8393791,0.0,1.0
2019-10-01,75.89,76.03,72.94,73.23,58.7405643486047,10927883,0.0,1.0
2019-09-30,74.95,76.44,74.95,75.72,60.7378879212938,8338376,0.0,1.0
2019-09-27,74.21,75.14,73.92,74.85,60.0400278778241,7677306,0.0,1.0
2019-09-26,72.95,74.46,72.62,74.03,59.3822747334044,10347763,0.0,1.0
2019-09-25,72.88,73.24,72.02,72.09,57.8261270502651,5927492,0.0,1.0
2019-09-24,73.83,73.83,72.17,72.95,58.5159657139248,8226366,0.0,1.0
2019-09-23,72.33,73.78,72.05,72.93,58.4999229543048,8252469,0.0,1.0
2019-09-20,72.0,73.0,72.0,72.39,58.066768444565,13084472,0.0,1.0
2019-09-19,71.4,71.91,71.21,71.67,57.4892290982452,5551462,0.0,1.0
2019-09-18,71.68,71.82,70.81,71.27,57.1683739058454,6259798,0.0,1.0
2019-09-17,70.51,72.09,70.36,71.6,57.4330794395753,9027713,0.0,1.0
2019-09-16,70.37,70.96,69.72,70.58,56.6148986989556,5982963,0.0,1.0
2019-09-13,71.15,71.51,70.48,70.51,56.5587490402856,8135203,0.0,1.0
2019-09-12,70.76,71.17,70.19,70.83,56.8154331942055,9559322,0.0,1.0
2019-09-11,68.38,69.74,68.06,69.49,55.740568299666,8365645,0.0,1.0
2019-09-10,66.07,68.18,65.65,68.18,54.6897675445565,12153313,0.0,1.0
2019-09-09,67.96,68.0,66.31,66.7,53.502603332677,10301782,0.0,1.0
2019-09-06,67.26,68.12,67.0,67.62,54.2405702751966,7501953,0.0,1.0
2019-09-05,66.64,67.3,66.43,67.03,53.7673088664068,5602414,0.0,1.0
2019-09-04,65.67,66.42,64.44,66.38,53.2459191787571,9618257,0.0,1.0
2019-09-03,65.78,65.8,64.93,65.4,52.4598239573774,7915673,0.0,1.0
2019-08-30,66.4,66.43,65.49,65.74,52.7325508709173,6415114,0.0,1.0
2019-08-29,66.73,67.03,65.96,66.22,53.1175771017971,6012024,0.0,1.0
2019-08-28,65.57,66.38,65.4,66.07,52.9972564046472,6873885,0.0,1.0
2019-08-27,66.67,66.98,65.49,65.67,52.6764012122473,7594454,0.0,1.0
2019-08-26,66.43,66.93,66.08,66.46,53.310090217237,4841405,0.0,1.0
2019-08-23,67.28,67.79,65.48,65.97,52.9170426065472,8905126,0.0,1.0
2019-08-22,67.87,68.03,66.81,67.52,54.1603564770967,6496330,0.0,1.0
2019-08-21,67.34,67.92,66.6,67.54,54.1763992367167,7616572,0.0,1.0
2019-08-20,67.38,68.46,66.33,66.41,53.2699833181871,12043422,0.0,1.0
2019-08-19,65.04,66.88,64.97,66.56,53.390304015337,9826314,0.0,1.0
2019-08-16,63.51,64.81,63.07,64.43,51.6817501158077,8348143,0.0,1.0
2019-08-15,64.12,64.24,62.66,62.98,50.5186500433582,9195726,0.0,1.0
2019-08-14,64.5,64.99,63.5,63.5,50.9357617934781,9373304,0.0,1.0
2019-08-13,64.86,65.93,64.64,65.01,52.1469901447875,7215089,0.0,1.0
2019-08-12,65.24,65.48,64.08,64.53,51.7619639139077,6033981,0.0,1.0
2019-08-09,65.37,66.87,64.29,65.58,52.6042087939573,10893502,0.0,1.0
2019-08-08,64.79,65.45,64.33,65.45,52.4999308564274,7427587,0.0,1.0
2019-08-07,64.38,64.9,63.31,64.46,51.7058142552377,10532126,0.0,1.0
2019-08-06,65.27,65.84,64.29,64.77,51.9544770293476,10248732,0.0,1.0
2019-08-05,64.98,66.12,64.54,65.23,52.3234605006075,11618789,0.0,1.0
2019-08-02,65.5,65.79,65.03,65.35,52.4197170583274,9653852,0.0,1.0
2019-08-01,66.93,67.2,65.11,65.8,52.7806791497773,13106724,0.0,1.0
2019-07-31,66.91,67.38,65.63,66.62,53.438432294197,11299984,0.0,1.0
2019-07-30,66.92,67.53,66.26,67.18,53.8876295635568,8143672,0.0,1.0
2019-07-29,67.87,68.41,66.88,67.18,53.8876295635568,10117256,0.0,1.0
2019-07-26,67.64,69.14,67.37,67.76,54.3528695925366,12259324,0.0,1.0
2019-07-25,67.46,67.87,66.5,66.66,53.470517813437,12403526,0.0,1.0
2019-07-24,67.77,67.89,66.76,67.46,54.1122281982367,12595252,0.0,1.0
2019-07-23,68.0,68.44,67.6,67.73,54.3288054531066,8025288,0.0,1.0
2019-07-22,68.5,68.75,67.84,68.0,54.5453827079765,9962079,0.0,1.0
2019-07-19,68.14,68.82,68.1,68.54,54.9785372177163,9806852,0.0,1.0
2019-07-18,68.57,68.95,68.0,68.25,54.7459172032264,8573306,0.0,1.0
2019-07-17,69.33,69.86,68.31,68.32,54.8020668618964,12205006,0.0,1.0
2019-07-16,70.15,70.3,69.13,69.16,55.4758627659361,10141634,0.0,1.0
2019-07-15,70.31,71.02,69.7,70.27,56.3662359248457,10253429,0.0,1.0
2019-07-12,70.3,70.3,68.54,70.28,56.3742573046557,12903111,1.07,1.0
2019-07-11,72.3,72.4,69.85,71.24,56.2873453452512,13001022,0.0,1.0
2019-07-10,71.58,71.74,70.96,71.65,56.6112899212135,9170420,0.0,1.0
2019-07-09,71.18,72.45,70.89,71.24,56.2873453452512,11832511,0.0,1.0
