,ZBH_Open,ZBH_High,ZBH_Low,ZBH_Close,ZBH_Adj Close,ZBH_Volume,ZBH_Dividend Amount,ZBH_Split Coefficient
2006-12-11,75.580002,77.910004,75.18,76.190002,66.4859835818338,1575500,0.0,1.0
2006-12-08,74.690002,75.769997,74.550003,74.879997,65.3428287237709,864700,0.0,1.0
2006-12-07,75.300003,75.690002,74.669998,74.709999,65.1944826948924,1086300,0.0,1.0
2006-12-06,74.349998,75.199997,73.93,74.93,65.3864630399512,853700,0.0,1.0
2006-12-05,75.0,75.169998,74.519997,74.540001,65.0461366660139,1312100,0.0,1.0
2006-12-04,73.839996,75.629997,73.839996,74.989998,65.4388193326173,1551600,0.0,1.0
2006-12-01,72.879997,73.93,72.879997,73.839996,64.435288526947,1113200,0.0,1.0
2006-11-30,73.5,73.519997,72.410004,72.959999,63.6673732551498,1070400,0.0,1.0
2006-11-29,72.949997,73.650002,72.75,73.489998,64.1298683842665,966000,0.0,1.0
2006-11-28,72.5,73.0,72.279999,72.550003,63.3095968198031,938500,0.0,1.0
2006-11-27,72.75,73.0,72.449997,72.830002,63.5539334575279,1067500,0.0,1.0
2006-11-24,73.099998,73.300003,72.699997,72.699997,63.4404866788344,748600,0.0,1.0
2006-11-22,73.5,74.389999,73.139999,73.5,64.1385964691901,1056000,0.0,1.0
2006-11-21,73.650002,74.510002,73.540001,74.07,64.6359978295634,1418400,0.0,1.0
2006-11-20,74.199997,74.300003,72.910004,73.709999,64.3218487293252,4279900,0.0,1.0
2006-11-17,75.0,75.010002,74.699997,75.010002,65.4562755024645,1062400,0.0,1.0
2006-11-16,74.599998,75.360001,74.449997,75.150002,65.5784442576439,682200,0.0,1.0
2006-11-15,74.169998,75.209999,74.029999,74.389999,64.9152398259109,1153700,0.0,1.0
2006-11-14,73.989998,74.580002,73.690002,74.379997,64.9065117409873,1002500,0.0,1.0
2006-11-13,73.860001,74.650002,73.5,74.129997,64.6883532495955,946900,0.0,1.0
2006-11-10,73.550003,74.269997,72.860001,74.089996,64.6534470183389,1135900,0.0,1.0
2006-11-09,73.959999,74.040001,73.0,73.169998,63.850625515285,992000,0.0,1.0
2006-11-08,74.0,74.279999,73.290001,74.169998,64.7232594808522,1560400,0.0,1.0
2006-11-07,75.0,75.0,74.260002,74.709999,65.1944826948924,1344800,0.0,1.0
2006-11-06,73.300003,75.050003,73.0,74.779999,65.2555670724821,1769200,0.0,1.0
2006-11-03,72.599998,73.650002,72.599998,72.82,63.5452053726043,1499900,0.0,1.0
2006-11-02,71.800003,72.400002,71.260002,72.279999,63.0739821585641,1274700,0.0,1.0
2006-11-01,71.849998,72.510002,71.330002,71.800003,62.6551213456277,1168800,0.0,1.0
2006-10-31,71.559998,72.480003,71.529999,72.010002,62.8383736057628,1004900,0.0,1.0
2006-10-30,71.379997,71.949997,71.32,71.360001,62.2711606555102,758900,0.0,1.0
2006-10-27,72.0,72.040001,71.0,71.239998,62.1664419617402,1090600,0.0,1.0
2006-10-26,70.0,72.779999,68.989998,72.129997,62.9430853184611,3968900,0.0,1.0
2006-10-25,71.650002,71.68,70.57,71.089996,62.0355451216372,1574300,0.0,1.0
2006-10-24,71.550003,72.349998,70.699997,71.919998,62.7598330583259,1793400,0.0,1.0
2006-10-23,70.25,71.959999,70.25,71.760002,62.620215114371,728300,0.0,1.0
2006-10-20,70.300003,70.900002,70.099998,70.589996,61.5992281388536,1504200,0.0,1.0
2006-10-19,70.900002,71.330002,70.089996,70.089996,61.16291115607,1356100,0.0,1.0
2006-10-18,69.5,71.879997,69.5,71.169998,62.1053575841505,2382800,0.0,1.0
2006-10-17,70.040001,70.190002,69.400002,69.559998,60.7004168995873,1675600,0.0,1.0
2006-10-16,71.400002,71.589996,70.230003,70.540001,61.5556008037451,980200,0.0,1.0
2006-10-13,71.5,71.650002,70.760002,71.339996,62.253703613029,2348100,0.0,1.0
2006-10-12,71.360001,73.25,71.150002,72.519997,63.2834125650323,1825700,0.0,1.0
2006-10-11,71.0,72.389999,70.839996,71.110001,62.0530021641184,1698500,0.0,1.0
2006-10-10,70.75,71.160004,70.470001,71.099998,62.0442732065608,1245200,0.0,1.0
2006-10-09,70.400002,71.099998,69.82,70.75,61.7388530638802,942900,0.0,1.0
2006-10-06,70.459999,70.779999,70.099998,70.519997,61.5381446338979,864300,0.0,1.0
2006-10-05,70.25,71.099998,70.120003,70.940002,61.9046552626059,1437500,0.0,1.0
2006-10-04,68.699997,70.629997,67.93,70.309998,61.3548923737627,2265300,0.0,1.0
2006-10-03,67.349998,68.809998,67.25,68.540001,59.8103328726107,1229700,0.0,1.0
2006-10-02,67.650002,67.650002,66.93,67.110001,58.5624663018495,874000,0.0,1.0
2006-09-29,67.050003,67.800003,67.050003,67.5,58.9027926757868,938900,0.0,1.0
2006-09-28,67.75,68.129997,67.360001,67.489998,58.8940645908632,841200,0.0,1.0
2006-09-27,67.800003,68.230003,67.43,67.5,58.9027926757868,905400,0.0,1.0
2006-09-26,68.0,68.050003,67.32,67.949997,59.2954753423901,915200,0.0,1.0
2006-09-25,67.949997,68.160004,66.949997,67.980003,59.3216595971609,938000,0.0,1.0
2006-09-22,68.43,68.43,66.57,67.830002,59.1907636296919,1011000,0.0,1.0
2006-09-21,68.639999,69.099998,68.120003,68.400002,59.6881649900652,728900,0.0,1.0
2006-09-20,68.739998,68.800003,67.699997,68.639999,59.8975945238994,1444800,0.0,1.0
2006-09-19,68.68,69.440002,68.610001,68.980003,60.1942935627282,1339900,0.0,1.0
2006-09-18,68.199997,69.120003,68.150002,68.510002,59.7841547262776,1268500,0.0,1.0
2006-09-15,67.339996,68.68,66.93,68.309998,59.6096244426283,2185200,0.0,1.0
2006-09-14,66.699997,67.599998,66.690002,67.32,58.7457185619847,1497800,0.0,1.0
2006-09-13,67.099998,67.629997,66.620003,66.910004,58.387942126638,1514800,0.0,1.0
2006-09-12,66.870003,67.639999,66.75,66.849998,58.3355788529002,1309200,0.0,1.0
2006-09-11,67.169998,67.480003,66.779999,67.18,58.6235498068053,1099900,0.0,1.0
2006-09-08,66.699997,67.519997,66.400002,67.370003,58.7893528781649,993600,0.0,1.0
2006-09-07,67.5,68.199997,66.849998,66.989998,58.4577476080796,1654400,0.0,1.0
2006-09-06,66.599998,68.400002,66.580002,67.75,59.1209511671786,1739900,0.0,1.0
2006-09-05,68.0,68.080002,66.879997,67.18,58.6235498068053,1679400,0.0,1.0
2006-09-01,68.099998,69.059998,67.900002,68.389999,59.6794360325076,976700,0.0,1.0
2006-08-31,68.139999,68.32,67.779999,68.0,59.3391096585704,873100,0.0,1.0
2006-08-30,68.910004,69.160004,68.050003,68.139999,59.4612775411158,1210200,0.0,1.0
2006-08-29,67.900002,69.010002,67.800003,68.900002,60.1244819728488,1142200,0.0,1.0
2006-08-28,68.480003,68.589996,68.169998,68.339996,59.6358017163274,1110300,0.0,1.0
2006-08-25,67.860001,68.660004,67.68,68.480003,59.7579765799445,756000,0.0,1.0
2006-08-24,67.529999,68.68,67.199997,68.260002,59.5659962348858,1161600,0.0,1.0
2006-08-23,67.300003,67.330002,66.760002,67.300003,58.7282685005752,1339700,0.0,1.0
2006-08-22,66.870003,67.629997,66.860001,67.370003,58.7893528781649,1364900,0.0,1.0
2006-08-21,67.339996,67.760002,66.970001,67.449997,58.8591583596065,1535900,0.0,1.0
2006-08-18,67.300003,68.099998,66.660004,67.830002,59.1907636296919,1296900,0.0,1.0
2006-08-17,66.389999,67.5,66.379997,67.32,58.7457185619847,1832100,0.0,1.0
2006-08-16,67.379997,67.379997,65.989998,66.589996,58.1086922765848,3706200,0.0,1.0
2006-08-15,67.400002,67.720001,66.910004,67.169998,58.6148217218817,1866100,0.0,1.0
2006-08-14,67.900002,67.900002,66.43,67.019997,58.4839257544126,2996200,0.0,1.0
2006-08-11,67.099998,68.660004,66.860001,68.190002,59.5049118572961,2573600,0.0,1.0
2006-08-10,66.699997,67.599998,66.199997,67.529999,58.9289708221198,1708600,0.0,1.0
2006-08-09,66.410004,67.470001,66.370003,66.959999,58.4315694617465,2793800,0.0,1.0
2006-08-08,66.0,66.900002,65.669998,66.279999,57.8381783651608,2287300,0.0,1.0
2006-08-07,65.779999,65.949997,65.029999,65.800003,57.4193175522244,1778300,0.0,1.0
2006-08-04,65.199997,65.889999,65.110001,65.769997,57.3931332974536,2381400,0.0,1.0
2006-08-03,63.759998,65.290001,63.450001,65.080002,56.7910202243821,3913600,0.0,1.0
2006-08-02,65.790001,66.550003,65.300003,65.57,57.2186091222421,5055800,0.0,1.0
2006-08-01,63.150002,64.650002,62.900002,64.199997,56.0230979715131,3577600,0.0,1.0
2006-07-31,62.599998,63.400002,62.470001,63.240002,55.1853737277384,2775200,0.0,1.0
2006-07-28,60.950001,63.0,60.23,62.860001,54.8537719481889,3580900,0.0,1.0
2006-07-27,59.950001,60.889999,58.82,60.599998,52.8816165681051,3455000,0.0,1.0
2006-07-26,57.02,59.939999,56.759998,59.849998,52.2271410939297,4975800,0.0,1.0
2006-07-25,55.5,57.43,55.220001,57.02,49.7575887166424,4300100,0.0,1.0
2006-07-24,55.0,55.630001,54.849998,55.490002,48.4224604945925,3216100,0.0,1.0
2006-07-21,52.200001,55.099998,52.200001,54.5,47.558551123413,2727500,0.0,1.0
2006-07-20,54.349998,54.529999,53.0,53.049999,46.2932310007066,2955900,0.0,1.0
2006-07-19,53.98,55.25,53.919998,54.470001,47.53237297708,3720400,0.0,1.0
2006-07-18,55.299999,55.360001,53.509998,53.98,47.1047814613181,3086400,0.0,1.0
2006-07-17,55.0,55.599998,54.849998,55.110001,48.090858715043,1363100,0.0,1.0
2006-07-14,54.0,55.790001,54.0,54.849998,47.8639712660936,1391600,0.0,1.0
2006-07-13,56.299999,56.59,55.34,55.48,48.4137324096689,2011800,0.0,1.0
2006-07-12,57.0,57.150002,56.16,56.5,49.3038190545475,2193800,0.0,1.0
2006-07-11,56.950001,57.349998,56.869999,57.0,49.7401360373311,1591200,0.0,1.0
2006-07-10,57.400002,57.669998,56.93,57.130001,49.8535793254888,913400,0.0,1.0
2006-07-07,57.049999,57.360001,56.830002,57.09,49.8186730942321,1689200,0.0,1.0
2006-07-06,57.099998,57.549999,56.900002,57.32,50.0193789063126,1330200,0.0,1.0
2006-07-05,56.900002,57.099998,56.18,56.639999,49.4259869370929,2018000,0.0,1.0
2006-07-03,56.220001,57.119999,56.200001,57.080002,49.8099484998444,677100,0.0,1.0
2006-06-30,57.959999,58.009998,56.610001,56.720001,49.4957993996062,2174800,0.0,1.0
2006-06-29,56.740002,58.049999,56.740002,57.98,50.5953173235869,2634600,0.0,1.0
2006-06-28,56.27,56.75,56.029999,56.740002,49.5132529515515,4039400,0.0,1.0
2006-06-27,57.630001,57.630001,55.68,55.799999,48.6929744060164,7061800,0.0,1.0
2006-06-26,57.830002,58.91,56.610001,58.700001,51.2236146514293,12802400,0.0,1.0
2006-06-23,62.849998,63.450001,62.66,63.029999,55.0021179770674,693300,0.0,1.0
2006-06-22,63.700001,63.700001,62.400002,63.099998,55.0632014820231,2554400,0.0,1.0
2006-06-21,63.75,64.07,63.380001,63.610001,55.5082474223643,1832200,0.0,1.0
2006-06-20,64.93,64.93,63.639999,63.939999,55.7962148857335,2112300,0.0,1.0
2006-06-19,66.25,66.529999,64.800003,65.099998,56.8084694131575,2071000,0.0,1.0
2006-06-16,66.349998,66.529999,65.629997,65.940002,57.5414854347699,1437800,0.0,1.0
2006-06-15,65.739998,66.169998,65.339996,65.980003,57.5763916660265,1447600,0.0,1.0
2006-06-14,65.0,65.470001,65.0,65.370003,57.0440849470305,1473000,0.0,1.0
2006-06-13,64.199997,65.599998,64.139999,65.25,56.9393662532606,2575100,0.0,1.0
2006-06-12,63.950001,64.690002,63.75,63.860001,55.7264059137561,1452900,0.0,1.0
2006-06-09,63.709999,64.309998,63.439999,63.799999,55.6740461305541,1129000,0.0,1.0
2006-06-08,64.300003,64.300003,63.139999,63.77,55.6478679842211,2551100,0.0,1.0
2006-06-07,62.290001,63.580002,62.189999,63.240002,55.1853737277384,3079900,0.0,1.0
2006-06-06,61.279999,62.290001,61.279999,62.290001,54.3563705878156,2627700,0.0,1.0
2006-06-05,61.299999,61.48,60.82,61.099998,53.3179335508887,1501900,0.0,1.0
2006-06-02,61.0,61.700001,60.799999,61.209999,53.4139241597351,1549700,0.0,1.0
2006-06-01,60.48,61.23,60.419998,61.040001,53.2655781308566,1418000,0.0,1.0
2006-05-31,60.509998,61.130001,60.25,60.549999,52.8379857424607,1355200,0.0,1.0
2006-05-30,60.470001,61.450001,60.290001,60.439999,52.7419960062483,1646000,0.0,1.0
2006-05-26,61.279999,61.450001,60.720001,60.82,53.0735977857978,1264000,0.0,1.0
2006-05-25,61.200001,61.68,60.84,61.139999,53.3528397821454,1915500,0.0,1.0
2006-05-24,60.650002,61.099998,59.75,60.880001,53.1259566963658,2135800,0.0,1.0
2006-05-23,61.950001,62.330002,60.459999,60.599998,52.8816165681051,1866800,0.0,1.0
2006-05-22,61.369999,62.150002,61.330002,61.830002,53.9549598362886,1774700,0.0,1.0
2006-05-19,62.0,62.029999,61.0,61.619999,53.7717040856176,1792400,0.0,1.0
2006-05-18,61.02,62.32,61.02,62.0,54.1033058651671,1653800,0.0,1.0
2006-05-17,62.25,62.720001,61.52,61.93,54.0422214875774,1304500,0.0,1.0
2006-05-16,62.18,62.93,62.169998,62.740002,54.7490567449548,1534800,0.0,1.0
2006-05-15,62.130001,62.889999,61.73,62.200001,54.2778335309145,1449400,0.0,1.0
2006-05-12,62.799999,62.959999,62.150002,62.23,54.3040116772476,1482600,0.0,1.0
2006-05-11,62.310001,62.889999,61.799999,62.630001,54.6530661361084,1889400,0.0,1.0
2006-05-10,61.599998,62.779999,61.349998,62.25,54.3214643565589,1780200,0.0,1.0
2006-05-09,62.599998,62.619999,61.490002,61.490002,53.6582642879958,1511200,0.0,1.0
2006-05-08,61.349998,62.150002,61.18,61.900002,54.0160442138783,2514600,0.0,1.0
2006-05-05,60.450001,61.200001,60.439999,60.939999,53.1783129890319,1705500,0.0,1.0
2006-05-04,61.16,61.369999,60.529999,60.709999,52.9776071769515,2334200,0.0,1.0
2006-05-03,62.0,62.150002,60.790001,61.0,53.2306718995999,3140800,0.0,1.0
2006-05-02,63.130001,63.400002,61.93,62.029999,54.1294840115002,1700000,0.0,1.0
2006-05-01,63.52,64.800003,62.709999,62.900002,54.8886781794455,2937400,0.0,1.0
2006-04-28,63.049999,64.120003,62.900002,62.900002,54.8886781794455,7438400,0.0,1.0
2006-04-27,63.189999,63.66,60.25,62.099998,54.1905675164559,7589600,0.0,1.0
2006-04-26,65.0,67.099998,65.0,65.739998,57.3669551511206,2070000,0.0,1.0
2006-04-25,66.940002,66.949997,65.860001,66.139999,57.7160096099814,1518500,0.0,1.0
2006-04-24,66.220001,67.769997,65.900002,67.010002,58.4752037779268,1922000,0.0,1.0
2006-04-21,67.75,68.800003,66.080002,66.470001,58.0039805638865,2259600,0.0,1.0
2006-04-20,66.510002,67.029999,65.959999,66.349998,57.8992618701166,949600,0.0,1.0
2006-04-19,67.199997,67.400002,66.529999,66.660004,58.1697836352462,1313900,0.0,1.0
2006-04-18,65.75,67.459999,65.75,67.309998,58.7369904770611,1284300,0.0,1.0
2006-04-17,65.849998,66.099998,65.540001,65.82,57.4367676136339,1003200,0.0,1.0
2006-04-13,67.389999,67.389999,65.82,66.160004,57.7334666524626,1291900,0.0,1.0
2006-04-12,65.599998,66.349998,65.019997,65.489998,57.1487966597288,2297800,0.0,1.0
2006-04-11,66.0,66.5,65.559998,65.919998,57.5240292649227,1048600,0.0,1.0
2006-04-10,65.949997,66.669998,65.860001,66.169998,57.7421877563145,1069200,0.0,1.0
2006-04-07,66.480003,67.089996,65.769997,65.949997,57.5502074112557,1880300,0.0,1.0
2006-04-06,67.150002,67.269997,66.269997,66.669998,58.1785047390981,1346000,0.0,1.0
2006-04-05,67.300003,67.739998,67.010002,67.169998,58.6148217218817,2186700,0.0,1.0
2006-04-04,67.589996,67.980003,67.279999,67.459999,58.8678864445301,2699900,0.0,1.0
2006-04-03,67.599998,67.809998,67.080002,67.589996,58.981326242152,1234700,0.0,1.0
2006-03-31,67.550003,67.839996,67.260002,67.599998,58.9900543270756,3144700,0.0,1.0
2006-03-30,67.419998,67.800003,66.650002,67.25,58.684634184395,1649600,0.0,1.0
2006-03-29,65.400002,66.900002,65.400002,66.709999,58.2134109703547,1899800,0.0,1.0
2006-03-28,65.75,65.940002,64.870003,65.139999,56.8433756444142,1850400,0.0,1.0
2006-03-27,67.349998,67.379997,65.660004,66.0,57.593841727436,2925400,0.0,1.0
2006-03-24,69.0,69.300003,68.389999,68.550003,59.8190609575343,806300,0.0,1.0
2006-03-23,69.300003,69.300003,67.360001,68.889999,60.1157530152912,1539500,0.0,1.0
2006-03-22,68.550003,69.489998,68.459999,69.440002,60.5957043142551,728400,0.0,1.0
2006-03-21,69.449997,69.919998,68.400002,68.660004,59.9150515663806,1064100,0.0,1.0
2006-03-20,69.43,70.169998,69.220001,69.660004,60.7876855319478,1619100,0.0,1.0
2006-03-17,69.080002,69.459999,68.5,69.18,60.3688177379397,1207700,0.0,1.0
2006-03-16,69.0,69.370003,68.68,68.75,59.9935851327458,717300,0.0,1.0
2006-03-15,68.760002,68.959999,68.400002,68.690002,59.9412288400797,1694100,0.0,1.0
2006-03-14,68.650002,69.089996,68.209999,68.57,59.8365110189437,1340000,0.0,1.0
2006-03-13,67.849998,68.730003,67.82,68.559998,59.8277829340201,1270700,0.0,1.0
2006-03-10,67.279999,68.080002,67.279999,67.849998,59.2082128184674,1260500,0.0,1.0
2006-03-09,68.199997,68.300003,67.25,67.32,58.7457185619847,814000,0.0,1.0
2006-03-08,67.75,68.419998,66.739998,68.269997,59.5747182113716,1253000,0.0,1.0
2006-03-07,68.010002,68.5,67.589996,67.75,59.1209511671786,881400,0.0,1.0
2006-03-06,68.32,69.0,67.82,68.330002,59.6270806124755,697600,0.0,1.0
2006-03-03,68.099998,69.139999,67.599998,68.529999,59.8016047876871,1157300,0.0,1.0
2006-03-02,69.029999,69.480003,68.459999,68.620003,59.880145335124,849200,0.0,1.0
2006-03-01,69.099998,69.860001,68.5,69.449997,60.6044262907409,924100,0.0,1.0
2006-02-28,69.949997,69.989998,68.699997,69.18,60.3688177379397,1030100,0.0,1.0
2006-02-27,69.599998,70.629997,69.480003,70.330002,61.3723485436099,793800,0.0,1.0
2006-02-24,69.099998,69.589996,68.529999,69.389999,60.5520699980749,844200,0.0,1.0
2006-02-23,69.699997,70.110001,68.910004,69.360001,60.5258927243758,1257200,0.0,1.0
2006-02-22,69.599998,70.139999,69.339996,69.599998,60.73532225821,1114400,0.0,1.0
2006-02-21,69.699997,69.739998,68.68,69.25,60.4299021155294,1185700,0.0,1.0
2006-02-17,68.839996,70.099998,68.620003,69.800003,60.9098534144933,1493700,0.0,1.0
2006-02-16,68.300003,68.940002,68.220001,68.940002,60.1593873314715,963000,0.0,1.0
2006-02-15,68.699997,69.019997,68.080002,68.419998,59.7056141788407,1091900,0.0,1.0
2006-02-14,68.830002,69.230003,68.07,68.699997,59.9499508165655,1000700,0.0,1.0
2006-02-13,68.540001,68.68,67.82,68.629997,59.8888664389758,652200,0.0,1.0
2006-02-10,68.639999,68.639999,67.75,68.519997,59.7928767027635,1027600,0.0,1.0
2006-02-09,67.550003,69.199997,67.300003,68.449997,59.7317923251737,1535900,0.0,1.0
2006-02-08,67.260002,67.800003,66.760002,67.629997,59.0162324734086,1218300,0.0,1.0
2006-02-07,66.800003,69.150002,66.529999,67.260002,58.6933622693186,2639600,0.0,1.0
2006-02-06,67.120003,67.239998,65.699997,66.699997,58.2046828854311,1581200,0.0,1.0
2006-02-03,67.849998,68.25,66.82,67.120003,58.5711943867731,1633700,0.0,1.0
2006-02-02,67.800003,68.449997,67.169998,67.949997,59.2954753423901,2255900,0.0,1.0
2006-02-01,69.099998,70.0,68.0,68.290001,59.5921743812189,2484100,0.0,1.0
2006-01-31,71.5,72.75,68.199997,68.949997,60.1681093079573,4952700,0.0,1.0
2006-01-30,70.550003,70.790001,69.669998,70.0,61.0843775897048,1618900,0.0,1.0
2006-01-27,68.0,71.25,67.900002,69.860001,60.9622097071594,2284500,0.0,1.0
2006-01-26,68.599998,68.879997,66.610001,66.610001,58.1261493190659,1656600,0.0,1.0
2006-01-25,67.599998,67.82,66.730003,67.099998,58.553737344292,1454600,0.0,1.0
2006-01-24,68.75,69.330002,66.379997,66.699997,58.2046828854311,3356600,0.0,1.0
2006-01-23,69.300003,69.690002,68.550003,69.0,60.2117436241376,823200,0.0,1.0
2006-01-20,70.489998,70.540001,68.809998,69.089996,60.2902771905028,1959500,0.0,1.0
2006-01-19,72.150002,72.169998,70.519997,70.720001,61.7126749175472,1388000,0.0,1.0
2006-01-18,70.5,71.610001,70.5,71.410004,62.3147949716904,1232500,0.0,1.0
2006-01-17,70.599998,71.410004,70.449997,70.699997,61.6952187477,1859900,0.0,1.0
2006-01-13,70.510002,72.25,70.470001,70.599998,61.6079562237772,1581400,0.0,1.0
2006-01-12,71.910004,72.870003,71.300003,72.419998,63.1961500411095,1762500,0.0,1.0
2006-01-11,70.599998,72.599998,70.550003,71.989998,62.8209174359156,2340500,0.0,1.0
2006-01-10,70.400002,70.410004,67.989998,70.160004,61.2240025147314,1763600,0.0,1.0
2006-01-09,68.279999,70.599998,67.699997,70.459999,61.4857883412318,1321400,0.0,1.0
2006-01-06,68.650002,68.800003,67.739998,68.050003,59.3827439747507,1348800,0.0,1.0
2006-01-05,69.129997,69.300003,68.220001,68.400002,59.6881649900652,1199400,0.0,1.0
2006-01-04,68.480003,69.32,68.099998,69.129997,60.3251834217594,1080200,0.0,1.0
2006-01-03,67.639999,68.660004,66.360001,68.480003,59.7579765799445,1580700,0.0,1.0
2005-12-30,67.93,67.940002,67.150002,67.440002,58.8504363831207,1020400,0.0,1.0
2005-12-29,68.599998,68.720001,68.0,68.0,59.3391096585704,922200,0.0,1.0
2005-12-28,68.309998,68.739998,67.970001,68.529999,59.8016047876871,750400,0.0,1.0
2005-12-27,69.050003,69.470001,68.089996,68.309998,59.6096244426283,1088000,0.0,1.0
2005-12-23,69.839996,70.050003,68.800003,69.110001,60.307734232984,668100,0.0,1.0
2005-12-22,69.699997,69.730003,68.580002,69.57,60.7091449845109,1279300,0.0,1.0
2005-12-21,67.559998,69.349998,67.239998,69.300003,60.4735364317097,2237400,0.0,1.0
2005-12-20,70.849998,70.959999,68.07,68.25,59.5572681499622,2595200,0.0,1.0
2005-12-19,71.400002,71.400002,69.730003,70.160004,61.2240025147314,2632700,0.0,1.0
2005-12-16,70.650002,71.599998,70.269997,71.550003,62.4369628542359,2773300,0.0,1.0
2005-12-15,69.75,71.150002,69.129997,69.989998,61.0756495047812,2619600,0.0,1.0
2005-12-14,68.699997,69.550003,68.699997,69.510002,60.6567886918448,1505900,0.0,1.0
2005-12-13,69.010002,69.839996,68.639999,68.800003,60.0372194489261,2182700,0.0,1.0
2005-12-12,68.620003,69.349998,68.059998,69.25,60.4299021155294,1965000,0.0,1.0
2005-12-09,67.449997,68.75,67.370003,68.620003,59.880145335124,2725600,0.0,1.0
2005-12-08,67.660004,67.949997,66.860001,67.110001,58.5624663018495,2513600,0.0,1.0
2005-12-07,67.699997,68.620003,67.389999,67.75,59.1209511671786,2414200,0.0,1.0
2005-12-06,69.949997,70.029999,67.389999,67.650002,59.0336895158898,3206400,0.0,1.0
2005-12-05,70.309998,71.0,69.660004,69.860001,60.9622097071594,3801500,0.0,1.0
