,CXO_Open,CXO_High,CXO_Low,CXO_Close,CXO_Adj Close,CXO_Volume,CXO_Dividend Amount,CXO_Split Coefficient
2008-12-31,22.28,23.06,21.83,22.82,22.3522644795923,690700,0.0,1.0
2008-12-30,22.13,22.5,21.16,22.43,21.9702582067158,624900,0.0,1.0
2008-12-29,21.94,22.5,21.53,22.02,21.5686618685637,511900,0.0,1.0
2008-12-26,21.03,22.0,21.03,21.91,21.4609165095472,335000,0.0,1.0
2008-12-24,20.62,21.26,20.07,20.87,20.44223311521,224300,0.0,1.0
2008-12-23,20.62,21.41,19.93,20.86,20.4324380825721,479000,0.0,1.0
2008-12-22,21.29,21.3,19.47,20.07,19.6586305041813,593100,0.0,1.0
2008-12-19,22.07,22.5684,20.63,21.29,20.853624486,1189400,0.0,1.0
2008-12-18,23.0,23.17,20.39,20.66,20.2365374298149,757000,0.0,1.0
2008-12-17,22.88,23.98,22.42,22.64,22.1759538921109,1261700,0.0,1.0
2008-12-16,23.96,24.05,22.91,23.99,23.4982832982217,1064200,0.0,1.0
2008-12-15,22.58,24.0,22.18,23.8,23.3121776781024,1169300,0.0,1.0
2008-12-12,20.68,22.52,20.16,22.12,21.6666121949422,611700,0.0,1.0
2008-12-11,21.54,23.16,20.71,21.41,20.9711648776543,924200,0.0,1.0
2008-12-10,20.06,22.47,20.06,21.63,21.1866555956872,944600,0.0,1.0
2008-12-09,19.39,21.5,19.0,19.85,19.4431397861484,1101400,0.0,1.0
2008-12-08,17.6,21.31,17.6,19.64,19.2374441007534,981900,0.0,1.0
2008-12-05,17.86,18.15,14.71,17.21,16.8572511697539,1726700,0.0,1.0
2008-12-04,21.06,22.2,17.55,18.11,17.7388041071611,769400,0.0,1.0
2008-12-03,21.0,21.96,19.37,21.85,21.4021463137201,673400,0.0,1.0
2008-12-02,22.85,22.85,21.08,21.99,21.5392767706501,962500,0.0,1.0
2008-12-01,22.58,23.58,21.42,21.57,21.12788539986,777100,0.0,1.0
2008-11-28,23.26,23.72,22.7,23.59,23.1064819927074,188300,0.0,1.0
2008-11-26,20.64,23.4,20.48,23.37,22.8909912746745,660500,0.0,1.0
2008-11-25,20.04,21.3,19.7,20.77,20.3442827888314,766600,0.0,1.0
2008-11-24,18.94,20.93,18.75,20.05,19.6390404389056,1008100,0.0,1.0
2008-11-21,16.0,18.61,15.44,18.61,18.228555739054,1140000,0.0,1.0
2008-11-20,19.04,19.07,15.08,15.18,14.8688595442687,1047300,0.0,1.0
2008-11-19,21.74,21.74,19.5,19.59,19.1884689375641,615600,0.0,1.0
2008-11-18,22.17,23.25,20.61,21.96,21.5098916727365,862200,0.0,1.0
2008-11-17,22.58,23.14,21.34,22.17,21.7155873581315,922400,0.0,1.0
2008-11-14,24.1,24.73,21.29,22.63,22.166158859473,1129500,0.0,1.0
2008-11-13,21.6,24.81,19.95,24.8,24.2916809418882,818700,0.0,1.0
2008-11-12,21.64,22.06,20.08,21.43,20.99075494293,941000,0.0,1.0
2008-11-11,21.86,22.9988,20.755,21.76,21.3139910199793,465100,0.0,1.0
2008-11-10,23.08,23.8,21.745,22.91,22.440419773333,705900,0.0,1.0
2008-11-07,21.55,24.26,21.02,21.97,21.5196867053744,1914600,0.0,1.0
2008-11-06,21.37,21.83,19.52,21.23,20.7948542901729,986400,0.0,1.0
2008-11-05,22.41,23.65,21.63,21.74,21.2944009547036,1661900,0.0,1.0
2008-11-04,20.4,23.31,20.4,22.62,22.1563638268351,1692600,0.0,1.0
2008-11-03,20.95,21.09,19.36,20.42,20.0014566465064,661200,0.0,1.0
2008-10-31,21.37,21.82,20.28,21.25,20.8144443554486,1016100,0.0,1.0
2008-10-30,21.9,22.14,21.12,21.75,21.3041959873415,1049400,0.0,1.0
2008-10-29,21.75,22.03,20.64,21.3,20.8634195186379,1310100,0.0,1.0
2008-10-28,19.65,20.9,17.94,20.82,20.3932579520207,759000,0.0,1.0
2008-10-27,19.44,20.97,18.88,18.96,18.5713818813791,711300,0.0,1.0
2008-10-24,18.45,20.69,18.45,19.87,19.4627298514242,910500,0.0,1.0
2008-10-23,21.9,21.99,19.56,20.44,20.0210467117821,1465800,0.0,1.0
2008-10-22,24.59,24.7,20.84,21.36,20.922189714465,1183200,0.0,1.0
2008-10-21,26.05,27.4,25.1,25.43,24.9087679980733,906000,0.0,1.0
2008-10-20,24.03,26.83,23.59,26.83,26.2800725673734,1029900,0.0,1.0
2008-10-17,20.99,25.665,20.65,23.25,22.7734508830202,1512200,0.0,1.0
2008-10-16,20.35,21.6,19.4,21.53,21.0887052693086,1218500,0.0,1.0
2008-10-15,22.35,22.37,19.9,19.9,19.4921149493377,1046400,0.0,1.0
2008-10-14,24.72,25.87,22.03,23.4,22.9203763725881,1431700,0.0,1.0
2008-10-13,18.47,22.24,17.56,22.12,21.6666121949422,1132000,0.0,1.0
2008-10-10,18.0,18.26,15.08,16.91,16.5634001906181,1881700,0.0,1.0
2008-10-09,21.14,21.82,18.49,18.52,18.1404004453133,943500,0.0,1.0
2008-10-08,22.05,22.89,18.75,20.71,20.2855125930042,2134300,0.0,1.0
2008-10-07,24.6,24.99,22.28,22.28,21.823332717148,877400,0.0,1.0
2008-10-06,23.52,24.67,21.2501,24.11,23.615823689876,1351200,0.0,1.0
2008-10-03,24.6,27.74,24.6,24.92,24.4092213335425,1022100,0.0,1.0
2008-10-02,25.75,25.75,23.32,24.41,23.9096746690118,1097700,0.0,1.0
2008-10-01,27.79,27.79,25.82,26.12,25.5846252500855,641800,0.0,1.0
2008-09-30,25.18,27.75,24.68,27.61,27.0440851131264,1034400,0.0,1.0
2008-09-29,28.2,28.565,24.0,24.73,24.2231157134232,1140900,0.0,1.0
2008-09-26,29.69,29.95,28.18,29.86,29.2479674566444,593300,0.0,1.0
2008-09-25,29.63,30.51,29.02,30.35,29.7279240558995,565200,0.0,1.0
2008-09-24,30.99,31.44,29.49,29.63,29.0226817059737,565100,0.0,1.0
2008-09-23,29.04,31.16,28.85,30.54,29.9140296760188,1226700,0.0,1.0
2008-09-22,29.8,31.18,29.6,30.34,29.7181290232616,726300,0.0,1.0
2008-09-19,27.99,30.0,26.6,29.89,29.277352554558,1539900,0.0,1.0
2008-09-18,25.21,26.69,24.29,26.0,25.4670848584312,1192000,0.0,1.0
2008-09-17,25.8,27.01,23.89,24.57,24.0663951912175,1642800,0.0,1.0
2008-09-16,24.02,26.41,22.82,26.03,25.4964699563448,987900,0.0,1.0
2008-09-15,26.9,27.35,24.41,24.75,24.2427057786989,1089700,0.0,1.0
2008-09-12,26.0,27.65,25.75,27.46,26.8971596235585,1104200,0.0,1.0
2008-09-11,25.16,26.22,23.93,25.87,25.339749434139,944800,0.0,1.0
2008-09-10,22.68,25.96,22.65,25.37,24.8499978022461,1439300,0.0,1.0
2008-09-09,26.04,26.2,22.31,22.47,22.0094383372673,1498000,0.0,1.0
2008-09-08,28.0,28.15,25.62,26.24,25.7021656417398,1213000,0.0,1.0
2008-09-05,27.27,27.63,25.85,27.31,26.7502341339906,831800,0.0,1.0
2008-09-04,29.34,29.45,26.68,27.25,26.6914639381635,1990100,0.0,1.0
2008-09-03,29.38,30.81,29.09,29.44,28.8365760858544,1758300,0.0,1.0
2008-09-02,31.75,32.0,29.14,29.63,29.0226817059737,1002700,0.0,1.0
2008-08-29,32.81,32.81,31.62,32.67,32.0003716278826,1266700,0.0,1.0
2008-08-28,33.86,34.62,32.07,33.31,32.6272537167055,574500,0.0,1.0
2008-08-27,33.84,34.89,32.74,33.68,32.9896699243063,1019800,0.0,1.0
2008-08-26,33.3,34.4899,32.66,33.47,32.7839742389112,560300,0.0,1.0
2008-08-25,33.45,34.06,32.63,32.99,32.3138126722941,949300,0.0,1.0
2008-08-22,32.9,33.78,32.71,33.45,32.7643841736355,653500,0.0,1.0
2008-08-21,33.0,34.5,32.52,32.93,32.2550424764669,732100,0.0,1.0
2008-08-20,30.4,32.775,30.4,32.41,31.7457007792983,1194500,0.0,1.0
2008-08-19,29.5,30.3,29.21,30.26,29.6397687621588,1450200,0.0,1.0
2008-08-18,31.64,32.38,29.0,29.31,28.7092406615623,701700,0.0,1.0
2008-08-15,31.15,33.41,30.39,31.64,30.9914832661832,917400,0.0,1.0
2008-08-14,30.68,32.4,30.1,31.17,30.5311167322039,987000,0.0,1.0
2008-08-13,29.15,30.9,28.89,30.68,30.0511601329488,736700,0.0,1.0
2008-08-12,27.07,29.7,26.48,29.1,28.5035449761672,1014500,0.0,1.0
2008-08-11,29.26,29.7,25.91,27.07,26.515153350682,2405100,0.0,1.0
2008-08-08,29.62,30.35,28.8928,29.51,28.9051413143194,613500,0.0,1.0
2008-08-07,31.64,31.71,30.03,30.32,29.6985389579859,462600,0.0,1.0
2008-08-06,29.54,31.24,29.05,31.01,30.3743962099981,513100,0.0,1.0
2008-08-05,28.8,30.5,28.8,29.45,28.8463711184923,990400,0.0,1.0
2008-08-04,32.49,32.49,28.09,28.76,28.1705138664801,1251600,0.0,1.0
2008-08-01,33.25,33.431,31.97,32.46,31.7946759424876,385400,0.0,1.0
2008-07-31,32.86,33.44,31.96,32.75,32.0787318889855,726800,0.0,1.0
2008-07-30,30.73,33.77,30.41,33.44,32.7545891409977,654800,0.0,1.0
2008-07-29,31.35,31.35,29.6701,30.63,30.0021849697595,1094400,0.0,1.0
2008-07-28,31.46,32.15,31.05,31.45,30.8053776460639,415800,0.0,1.0
2008-07-25,29.84,31.71,29.84,31.42,30.7759925481503,595600,0.0,1.0
2008-07-24,30.67,31.45,29.5,30.1,29.483048239953,1117400,0.0,1.0
2008-07-23,31.6,32.15,29.91,30.65,30.0217750350352,805100,0.0,1.0
2008-07-22,31.56,32.14,30.68,31.7,31.0502534620103,718200,0.0,1.0
2008-07-21,31.0,31.8,30.5,31.66,31.0110733314589,539700,0.0,1.0
2008-07-18,30.82,31.77,30.27,30.82,30.1882905898788,490800,0.0,1.0
2008-07-17,33.72,33.73,28.84,30.78,30.1491104593274,884500,0.0,1.0
2008-07-16,35.01,37.4,33.09,33.51,32.8231543694627,713800,0.0,1.0
2008-07-15,34.79,35.6,34.0,34.15,33.4500364582856,448400,0.0,1.0
2008-07-14,34.94,36.72,34.32,35.11,34.39035959152,503900,0.0,1.0
2008-07-11,34.05,34.5,33.06,34.14,33.4402414256477,685900,0.0,1.0
2008-07-10,31.52,33.32,30.96,33.12,32.4411480965862,524500,0.0,1.0
2008-07-09,32.21,33.77,31.35,31.62,30.9718932009075,470000,0.0,1.0
2008-07-08,32.71,33.37,29.56,32.27,31.6085703223683,799300,0.0,1.0
2008-07-07,34.6,35.13,32.31,33.19,32.5097133250512,561100,0.0,1.0
2008-07-03,36.28,36.66,34.45,34.48,33.7732725353349,473600,0.0,1.0
2008-07-02,38.65,38.83,36.25,36.33,35.5853535733387,739800,0.0,1.0
2008-07-01,37.29,39.07,37.09,38.16,37.3778445460667,735600,0.0,1.0
2008-06-30,38.73,38.94,37.24,37.3,36.5354717392109,518100,0.0,1.0
2008-06-27,36.48,38.74,36.48,38.0,37.221124023861,2827400,0.0,1.0
2008-06-26,35.99,37.0,35.5,36.5,35.7518691281823,519300,0.0,1.0
2008-06-25,37.26,37.88,34.85,36.35,35.6049436386144,1223200,0.0,1.0
2008-06-24,38.25,38.5,37.33,37.7,36.9272730447252,633900,0.0,1.0
2008-06-23,39.14,39.46,37.66,38.81,38.0145216675275,678300,0.0,1.0
2008-06-20,39.18,40.26,38.64,39.13,38.327962711939,1098900,0.0,1.0
2008-06-19,39.85,40.76,39.071,39.5,38.6903789195397,1040100,0.0,1.0
2008-06-18,40.56,40.97,39.6301,39.99,39.1703355187948,1113900,0.0,1.0
2008-06-17,40.76,40.8,39.4,39.89,39.0723851924162,1037700,0.0,1.0
2008-06-16,38.89,40.85,38.5,40.18,39.3564411389141,978100,0.0,1.0
2008-06-13,36.85,38.91,36.85,38.6,37.8088259821325,913700,0.0,1.0
2008-06-12,37.99,38.0,36.09,36.97,36.2122356621616,513100,0.0,1.0
2008-06-11,38.27,38.34,37.24,37.62,36.8489127836224,460700,0.0,1.0
2008-06-10,39.85,40.0,35.36,37.62,36.8489127836224,1350800,0.0,1.0
2008-06-09,36.81,40.05,36.68,39.8,38.9842298986755,1680000,0.0,1.0
2008-06-06,36.75,39.1,35.1,36.11,35.3698628553058,2402000,0.0,1.0
2008-06-05,31.73,32.73,30.9,32.53,31.8632411709526,402300,0.0,1.0
2008-06-04,32.46,32.7,31.1,31.69,31.0404584293725,356100,0.0,1.0
2008-06-03,33.94,34.4999,32.02,32.61,31.9416014320554,611600,0.0,1.0
2008-06-02,31.85,33.98,31.73,33.83,33.1365954138741,786100,0.0,1.0
2008-05-30,31.49,32.5899,31.48,31.9,31.2461541147675,708300,0.0,1.0
2008-05-29,31.99,33.15,31.31,31.48,30.8347627439775,1015400,0.0,1.0
2008-05-28,32.69,32.8,31.8,32.06,31.4028746369732,513700,0.0,1.0
2008-05-27,32.31,33.06,31.98,32.62,31.9513964646933,745000,0.0,1.0
2008-05-23,32.12,32.75,31.1701,32.31,31.6477504529197,476700,0.0,1.0
2008-05-22,31.17,32.39,30.57,32.21,31.5498001265411,1496700,0.0,1.0
2008-05-21,30.89,32.12,30.53,30.76,30.1295203940517,1049000,0.0,1.0
2008-05-20,29.0,31.1,28.9925,30.78,30.1491104593274,1317500,0.0,1.0
2008-05-19,29.58,29.99,28.88,29.14,28.5427251067187,987900,0.0,1.0
2008-05-16,29.26,29.94,29.21,29.42,28.8169860205787,798500,0.0,1.0
2008-05-15,28.65,29.99,28.46,29.11,28.5133400088051,1112400,0.0,1.0
2008-05-14,28.02,29.75,28.0,28.4,27.8178926915172,1216200,0.0,1.0
2008-05-13,27.6,28.61,26.5,27.94,27.3673211901757,979400,0.0,1.0
2008-05-12,27.91,28.07,27.4,27.58,27.0147000152128,174500,0.0,1.0
2008-05-09,26.95,27.96,26.57,27.94,27.3673211901757,199100,0.0,1.0
2008-05-08,26.79,27.1,26.695,26.99,26.4367930895792,317200,0.0,1.0
2008-05-07,27.41,27.54,26.61,26.79,26.240892436822,315000,0.0,1.0
2008-05-06,27.02,27.61,26.63,27.33,26.7698241992663,575500,0.0,1.0
2008-05-05,27.37,27.68,26.77,27.02,26.4661781874927,517300,0.0,1.0
2008-05-02,27.19,27.68,26.75,27.31,26.7502341339906,194100,0.0,1.0
2008-05-01,27.7,27.7,25.98,27.16,26.6033086444228,342500,0.0,1.0
2008-04-30,27.62,28.18,27.26,27.57,27.0049049825749,337800,0.0,1.0
2008-04-29,28.1,28.28,27.76,27.91,27.3379360922621,292800,0.0,1.0
2008-04-28,27.71,28.25,27.42,28.0,27.4260913860028,403100,0.0,1.0
2008-04-25,27.08,27.82,26.9701,27.55,26.9853149172992,219100,0.0,1.0
2008-04-24,27.45,27.57,25.6,27.0,26.446588122217,326100,0.0,1.0
2008-04-23,26.79,28.3,26.79,27.4,26.8383894277313,429200,0.0,1.0
2008-04-22,26.18,26.86,26.01,26.67,26.1233520451677,513500,0.0,1.0
2008-04-21,27.08,27.86,26.03,26.18,25.6433954459126,589500,0.0,1.0
2008-04-18,28.17,28.5,27.03,27.19,26.6326937423363,598400,0.0,1.0
2008-04-17,27.42,28.12,27.38,27.91,27.3379360922621,501500,0.0,1.0
2008-04-16,27.23,27.89,27.13,27.49,26.9265447214721,481700,0.0,1.0
2008-04-15,26.79,27.24,26.64,26.95,26.3976129590277,505800,0.0,1.0
2008-04-14,27.62,27.98,27.01,27.17,26.6131036770606,388900,0.0,1.0
2008-04-11,27.01,27.64,26.8,27.57,27.0049049825749,447700,0.0,1.0
2008-04-10,26.16,27.4,26.15,27.2,26.6424887749742,472500,0.0,1.0
2008-04-09,26.85,27.58,25.96,26.11,25.5748302174476,351600,0.0,1.0
2008-04-08,26.4,27.14,26.26,26.72,26.172327208357,208200,0.0,1.0
2008-04-07,26.85,27.34,26.08,26.53,25.9862215882377,348400,0.0,1.0
2008-04-04,26.21,27.32,25.74,26.61,26.0645818493406,299000,0.0,1.0
2008-04-03,25.66,26.5,25.66,26.24,25.7021656417398,320700,0.0,1.0
2008-04-02,25.78,25.95,25.12,25.77,25.2417991077605,222800,0.0,1.0
2008-04-01,26.15,26.15,25.16,25.59,25.065488520279,406800,0.0,1.0
2008-03-31,25.94,26.44,24.63,25.64,25.1144636834683,230700,0.0,1.0
2008-03-28,25.36,26.08,24.95,25.68,25.1536438140197,381300,0.0,1.0
2008-03-27,25.92,26.05,25.3,25.37,24.8499978022461,315900,0.0,1.0
2008-03-26,24.93,26.0,24.93,25.41,24.8891779327976,233500,0.0,1.0
2008-03-25,25.14,26.2,24.82,25.31,24.791227606419,658700,0.0,1.0
2008-03-24,23.91,25.49,23.91,25.09,24.5757368883861,386800,0.0,1.0
2008-03-20,23.76,25.21,22.03,24.13,23.6354137551517,917000,0.0,1.0
2008-03-19,24.8,25.23,23.75,23.87,23.3807429065674,597200,0.0,1.0
2008-03-18,24.45,25.17,24.3,25.09,24.5757368883861,290300,0.0,1.0
2008-03-17,24.58,24.58,23.43,23.92,23.4297180697567,245400,0.0,1.0
2008-03-14,25.35,25.4,24.15,24.96,24.448401464094,485500,0.0,1.0
2008-03-13,24.57,25.39,24.1501,25.25,24.7324574105918,524100,0.0,1.0
2008-03-12,23.91,24.85,23.8,24.51,24.0076249953903,351400,0.0,1.0
2008-03-11,24.0,24.45,23.27,23.96,23.4688982003081,380900,0.0,1.0
2008-03-10,23.97,24.16,23.14,23.8,23.3121776781024,154800,0.0,1.0
2008-03-07,24.47,24.73,23.7,23.93,23.4395131023946,395600,0.0,1.0
2008-03-06,25.1,25.3,23.95,24.69,24.1839355828718,276500,0.0,1.0
2008-03-05,24.36,25.1,24.02,25.1,24.585531921024,259200,0.0,1.0
2008-03-04,23.57,24.0,23.1,23.77,23.2827925801888,267900,0.0,1.0
2008-03-03,24.63,24.99,23.15,23.72,23.2338174169995,439700,0.0,1.0
2008-02-29,24.75,25.5,23.11,23.3,22.8224260462095,330100,0.0,1.0
2008-02-28,23.0,25.26,22.75,24.96,24.448401464094,994300,0.0,1.0
2008-02-27,20.26,23.41,20.26,22.82,22.3522644795923,568900,0.0,1.0
2008-02-26,22.31,23.11,21.99,22.12,21.6666121949422,141000,0.0,1.0
2008-02-25,22.31,22.78,21.56,22.41,21.9506681414401,181900,0.0,1.0
2008-02-22,22.0,22.19,21.11,22.04,21.5882519338394,200000,0.0,1.0
2008-02-21,23.27,23.7899,21.8,21.81,21.3629661831686,193700,0.0,1.0
2008-02-20,22.49,23.0,22.14,22.95,22.4795999038845,181800,0.0,1.0
2008-02-19,22.66,23.22,22.26,22.68,22.2151340226623,468800,0.0,1.0
2008-02-15,21.8,22.41,21.76,22.2,21.7449724560451,217000,0.0,1.0
2008-02-14,21.9,22.53,20.66,22.29,21.8331277497858,1037500,0.0,1.0
2008-02-13,21.68,23.38,21.45,22.98,22.508985001798,621200,0.0,1.0
2008-02-12,19.86,21.65,19.57,21.22,20.785059257535,306200,0.0,1.0
2008-02-11,20.02,20.18,19.86,19.97,19.5606801778027,190600,0.0,1.0
2008-02-08,19.85,20.35,19.6,20.09,19.678220569457,145600,0.0,1.0
2008-02-07,19.89,20.45,19.7001,20.01,19.5998603083542,249800,0.0,1.0
2008-02-06,20.05,20.63,19.63,19.89,19.4823199166999,163800,0.0,1.0
2008-02-05,20.38,20.57,19.8,19.82,19.4137546882349,80100,0.0,1.0
2008-02-04,21.46,21.66,20.58,20.83,20.4030529846585,101400,0.0,1.0
2008-02-01,20.18,22.24,20.0,21.48,21.0397301061193,402500,0.0,1.0
2008-01-31,19.98,20.53,19.6,20.17,19.7565808305599,365500,0.0,1.0
2008-01-30,20.01,21.26,19.42,20.31,19.8937112874899,333200,0.0,1.0
2008-01-29,20.23,20.53,19.49,20.11,19.6978106347328,260200,0.0,1.0
2008-01-28,19.51,20.05,19.2,19.98,19.5704752104406,197700,0.0,1.0
2008-01-25,20.0,20.28,19.45,19.55,19.1492888070127,281600,0.0,1.0
2008-01-24,19.25,20.59,18.92,19.63,19.2276490681156,207500,0.0,1.0
2008-01-23,18.82,19.28,18.01,19.09,18.6987173056712,323400,0.0,1.0
2008-01-22,17.9,19.59,17.33,19.18,18.7868725994119,280500,0.0,1.0
2008-01-18,19.37,19.42,18.745,19.07,18.6791272403955,372600,0.0,1.0
2008-01-17,20.41,20.51,18.95,19.33,18.9337980889798,365900,0.0,1.0
2008-01-16,21.14,21.36,20.29,20.41,19.9916616138685,285200,0.0,1.0
2008-01-15,21.94,22.07,21.16,21.29,20.853624486,403000,0.0,1.0
2008-01-14,21.87,22.84,20.55,22.22,21.7645625213208,395200,0.0,1.0
2008-01-11,22.42,22.7,21.67,21.68,21.2356307588765,173400,0.0,1.0
2008-01-10,23.29,23.39,22.45,22.46,21.9996433046294,660100,0.0,1.0
2008-01-09,22.1,23.55,21.84,23.27,22.7930409482959,431100,0.0,1.0
2008-01-08,21.16,22.11,20.95,22.1,21.6470221296665,419000,0.0,1.0
2008-01-07,21.34,21.74,21.14,21.19,20.7556741596214,272500,0.0,1.0
2008-01-04,21.97,22.22,20.92,21.06,20.6283387353293,484400,0.0,1.0
2008-01-03,21.74,22.25,21.69,22.08,21.6274320643908,434400,0.0,1.0
2008-01-02,20.58,21.74,20.44,21.57,21.12788539986,364000,0.0,1.0
2007-12-31,20.5,20.61,19.8,20.61,20.1875622666257,167000,0.0,1.0
2007-12-28,20.95,21.28,20.42,20.55,20.1287920707985,128900,0.0,1.0
2007-12-27,21.04,21.58,20.64,20.75,20.3246927235557,158100,0.0,1.0
2007-12-26,20.68,21.5,20.52,21.25,20.8144443554486,240600,0.0,1.0
2007-12-24,20.39,20.86,20.26,20.84,20.4128480172964,243900,0.0,1.0
2007-12-21,20.74,20.86,20.3,20.58,20.1581771687121,844800,0.0,1.0
2007-12-20,20.22,20.65,20.1,20.41,19.9916616138685,208300,0.0,1.0
2007-12-19,20.27,20.57,19.61,20.08,19.6684255368192,264300,0.0,1.0
2007-12-18,19.03,20.46,19.03,20.34,19.9230963854035,370500,0.0,1.0
2007-12-17,18.73,19.4799,18.54,18.98,18.5909719466548,725400,0.0,1.0
2007-12-14,18.05,19.27,18.02,19.0,18.6105620119305,3688100,0.0,1.0
2007-12-13,18.2,18.42,18.0,18.19,17.817164368264,348500,0.0,1.0
2007-12-12,18.38,18.6,17.79,18.54,18.159990510589,272800,0.0,1.0
2007-12-11,17.66,18.22,17.52,17.88,17.5135183564904,235900,0.0,1.0
2007-12-10,17.4,17.63,16.7,17.61,17.2490524752682,247900,0.0,1.0
2007-12-07,17.99,18.6,17.34,17.41,17.053151822511,212000,0.0,1.0
2007-12-06,17.61,19.29,17.26,19.27,18.8750278931527,346000,0.0,1.0
2007-12-05,18.24,18.6,17.72,17.79,17.4253630627497,277800,0.0,1.0
2007-12-04,18.27,18.62,18.1,18.13,17.7583941724368,85800,0.0,1.0
2007-12-03,18.77,19.1,18.44,18.55,18.1697855432269,72100,0.0,1.0
2007-11-30,19.06,19.19,18.5,18.86,18.4734315550005,99400,0.0,1.0
2007-11-29,19.13,19.17,18.73,18.79,18.4048663265355,53700,0.0,1.0
2007-11-28,18.52,19.27,18.0,18.76,18.3754812286219,293100,0.0,1.0
2007-11-27,20.23,21.45,18.79,19.09,18.6987173056712,258900,0.0,1.0
2007-11-26,21.38,21.53,19.82,19.93,19.5215000472513,152500,0.0,1.0
2007-11-23,20.53,21.8692,20.53,21.24,20.8046493228107,121900,0.0,1.0
2007-11-21,19.76,21.3,19.66,20.57,20.1483821360742,293200,0.0,1.0
2007-11-20,18.09,19.68,17.9,19.65,19.2472391333913,198200,0.0,1.0
2007-11-19,18.47,18.78,17.98,18.07,17.6996239766097,61600,0.0,1.0
2007-11-16,18.5,18.92,18.0,18.54,18.159990510589,190600,0.0,1.0
2007-11-15,17.65,18.56,17.541,18.5,18.1208103800376,280200,0.0,1.0
2007-11-14,18.9,18.9,17.46,17.6,17.2392574426304,95800,0.0,1.0
2007-11-13,18.13,18.4,17.31,18.4,18.022860053659,122000,0.0,1.0
2007-11-12,18.09,18.47,17.12,18.12,17.748599139799,163100,0.0,1.0
2007-11-09,18.82,18.82,18.3,18.56,18.1795805758647,155200,0.0,1.0
2007-11-08,19.0,19.1,18.67,18.89,18.5028166529141,140800,0.0,1.0
2007-11-07,19.54,19.99,18.775,19.01,18.6203570445684,246700,0.0,1.0
2007-11-06,19.65,19.78,18.65,19.4,19.0023633174448,91500,0.0,1.0
2007-11-05,19.97,20.22,19.74,19.78,19.3745745576834,270900,0.0,1.0
2007-11-02,19.98,20.0,19.28,19.94,19.5312950798892,120300,0.0,1.0
2007-11-01,19.45,20.08,19.0,19.92,19.5117050146134,196200,0.0,1.0
2007-10-31,20.8,20.8,19.23,19.49,19.0905186111855,201500,0.0,1.0
2007-10-30,21.65,22.17,20.35,20.46,20.0406367770578,146900,0.0,1.0
2007-10-29,21.8,22.3,20.87,21.99,21.5392767706501,196600,0.0,1.0
2007-10-26,20.03,21.75,19.71,21.37,20.9319847471029,149100,0.0,1.0
2007-10-25,19.51,19.98,19.5,19.74,19.335394427132,242200,0.0,1.0
2007-10-24,20.0,20.18,19.31,20.16,19.746785797922,103600,0.0,1.0
2007-10-23,19.75,20.0,19.11,19.95,19.541090112527,374600,0.0,1.0
2007-10-22,19.58,20.5,19.33,19.56,19.1590838396505,165300,0.0,1.0
2007-10-19,19.68,20.07,19.31,19.65,19.2472391333913,242800,0.0,1.0
2007-10-18,19.06,19.74,18.945,19.73,19.3255993944941,117000,0.0,1.0
2007-10-17,19.01,19.37,18.7,18.86,18.4734315550005,1175200,0.0,1.0
2007-10-16,18.2,18.94,18.1,18.82,18.434251424449,409000,0.0,1.0
2007-10-15,18.4,18.5,17.77,18.03,17.6604438460583,100000,0.0,1.0
2007-10-12,18.65,18.83,18.35,18.46,18.0816302494862,216600,0.0,1.0
2007-10-11,17.55,18.69,17.44,18.6,18.2187607064162,713200,0.0,1.0
2007-10-10,17.0,17.55,16.51,17.54,17.1804872468032,366300,0.0,1.0
2007-10-09,16.8,17.18,16.01,17.07,16.7201207128239,156500,0.0,1.0
2007-10-08,17.24,17.43,16.7,16.7,16.3577045052231,160600,0.0,1.0
2007-10-05,17.15,17.31,16.71,17.25,16.8964313003053,154600,0.0,1.0
2007-10-04,16.51,17.24,16.26,16.95,16.6025803211696,210800,0.0,1.0
2007-10-03,16.0,16.55,16.0,16.42,16.0834435913631,220100,0.0,1.0
2007-10-02,15.71,16.34,15.71,16.03,15.7014373184866,130600,0.0,1.0
2007-10-01,14.79,16.21,14.3,15.8,15.4761515678159,298900,0.0,1.0
2007-09-28,15.3,15.5,14.81,14.81,14.5064433366679,1450100,0.0,1.0
2007-09-27,16.17,16.38,15.15,15.42,15.1039403275773,203200,0.0,1.0
2007-09-26,16.0,16.39,16.0,16.1,15.7700025469516,301100,0.0,1.0
2007-09-25,16.14,16.14,15.65,15.65,15.329226078248,67900,0.0,1.0
2007-09-24,16.23,16.44,16.02,16.17,15.8385677754166,214700,0.0,1.0
2007-09-21,15.94,16.32,15.75,16.13,15.7993876448652,489600,0.0,1.0
2007-09-20,15.74,15.91,15.65,15.85,15.5251267310052,44200,0.0,1.0
2007-09-19,15.3,15.7,15.0,15.7,15.3782012414373,72100,0.0,1.0
2007-09-18,15.59,15.91,15.25,15.4,15.0843502623016,391600,0.0,1.0
2007-09-17,15.84,15.9,15.65,15.7,15.3782012414373,517600,0.0,1.0
2007-09-14,15.55,16.0,15.47,15.89,15.5643068615566,210200,0.0,1.0
2007-09-13,15.34,15.56,15.22,15.55,15.2312757518694,459700,0.0,1.0
2007-09-12,15.29,15.5,15.1,15.22,14.9080396748201,216000,0.0,1.0
