,EXP_Open,EXP_High,EXP_Low,EXP_Close,EXP_Adj Close,EXP_Volume,EXP_Dividend Amount,EXP_Split Coefficient
2001-11-23,31.7,32.15,31.7,32.15,7.77395896389563,2900,0.0,1.0
2001-11-21,31.3,31.73,31.3,31.6,7.64096744196273,3100,0.0,1.0
2001-11-20,31.98,32.0,31.35,31.36,7.58293477784656,11500,0.0,1.0
2001-11-19,32.15,32.15,31.93,31.94,7.72318038279398,8600,0.0,1.0
2001-11-16,32.23,32.23,31.5,32.0,7.73768854882302,15500,0.0,1.0
2001-11-15,32.6,32.65,31.9,32.3,7.81022937896823,19300,0.0,1.0
2001-11-14,32.35,32.7,32.35,32.6,7.88277020911345,13200,0.0,1.0
2001-11-13,32.92,32.92,32.4,32.4,7.8344096556833,19200,0.0,1.0
2001-11-12,32.3,32.7,32.3,32.68,7.90211443048551,7300,0.0,1.0
2001-11-09,32.95,33.0,32.75,32.75,7.91904062418606,11900,0.0,1.0
2001-11-08,32.75,33.0,32.6,32.75,7.91904062418606,9200,0.0,1.0
2001-11-07,32.5,32.8,32.49,32.65,7.89486034747098,8500,0.0,1.0
