,MDXG_Open,MDXG_High,MDXG_Low,MDXG_Close,MDXG_Adj Close,MDXG_Volume,MDXG_Dividend Amount,MDXG_Split Coefficient
2010-06-22,1.11,1.11,1.1,1.1,1.1,21000,0.0,1.0
2010-06-21,1.09,1.09,1.09,1.09,1.09,0,0.0,1.0
2010-06-18,1.09,1.09,1.09,1.09,1.09,0,0.0,1.0
2010-06-17,1.09,1.1,1.09,1.09,1.09,6600,0.0,1.0
2010-06-16,1.14,1.14,1.07,1.07,1.07,9300,0.0,1.0
2010-06-15,1.14,1.14,1.14,1.14,1.14,5100,0.0,1.0
2010-06-14,1.1,1.14,1.1,1.1,1.1,16700,0.0,1.0
2010-06-11,1.1,1.15,1.1,1.1,1.1,11500,0.0,1.0
2010-06-10,1.11,1.15,1.05,1.15,1.15,7500,0.0,1.0
2010-06-09,1.17,1.17,1.1,1.1,1.1,1800,0.0,1.0
2010-06-08,1.15,1.15,1.15,1.15,1.15,2700,0.0,1.0
2010-06-07,1.19,1.2,1.1,1.1,1.1,12500,0.0,1.0
2010-06-04,1.15,1.15,1.15,1.15,1.15,0,0.0,1.0
2010-06-03,1.2,1.2,1.15,1.15,1.15,6200,0.0,1.0
2010-06-02,1.2,1.2,1.11,1.16,1.16,6700,0.0,1.0
2010-06-01,1.18,1.2,1.18,1.2,1.2,26900,0.0,1.0
2010-05-28,1.17,1.18,1.1,1.15,1.15,11500,0.0,1.0
2010-05-27,1.1,1.2,1.1,1.11,1.11,20000,0.0,1.0
2010-05-26,1.05,1.2,1.05,1.1,1.1,25100,0.0,1.0
2010-05-25,1.1,1.1,0.52,1.0,1.0,63600,0.0,1.0
2010-05-24,1.15,1.18,1.1,1.1,1.1,18900,0.0,1.0
2010-05-21,1.2,1.25,1.18,1.18,1.18,10500,0.0,1.0
2010-05-20,1.15,1.15,1.06,1.06,1.06,19400,0.0,1.0
2010-05-19,1.15,1.25,1.15,1.15,1.15,8400,0.0,1.0
2010-05-18,1.25,1.3,1.2,1.2,1.2,8800,0.0,1.0
2010-05-17,1.35,1.35,1.24,1.25,1.25,28300,0.0,1.0
2010-05-14,1.2,1.25,1.2,1.25,1.25,11300,0.0,1.0
2010-05-13,1.29,1.29,1.2,1.2,1.2,14500,0.0,1.0
2010-05-12,1.3,1.34,1.3,1.3,1.3,23500,0.0,1.0
2010-05-11,1.295,1.3,1.2,1.2,1.2,7600,0.0,1.0
2010-05-10,1.2,1.3,1.17,1.3,1.3,17100,0.0,1.0
2010-05-07,1.2,1.25,1.15,1.15,1.15,8900,0.0,1.0
2010-05-06,1.25,1.25,1.02,1.06,1.06,39100,0.0,1.0
2010-05-05,1.3,1.3,1.17,1.25,1.25,6000,0.0,1.0
2010-05-04,1.35,1.35,1.3,1.3,1.3,4400,0.0,1.0
2010-05-03,1.35,1.39,1.35,1.35,1.35,21000,0.0,1.0
2010-04-30,1.4,1.44,1.3,1.3,1.3,17900,0.0,1.0
2010-04-29,1.4,1.4,1.4,1.4,1.4,15700,0.0,1.0
2010-04-28,1.35,1.4,1.35,1.4,1.4,3600,0.0,1.0
2010-04-27,1.4,1.49,1.35,1.35,1.35,20100,0.0,1.0
2010-04-26,1.4,1.4,1.3,1.35,1.35,16900,0.0,1.0
2010-04-23,1.45,1.49,1.45,1.45,1.45,5000,0.0,1.0
2010-04-22,1.47,1.48,1.45,1.45,1.45,11600,0.0,1.0
2010-04-21,1.45,1.45,1.45,1.45,1.45,2000,0.0,1.0
2010-04-20,1.49,1.49,1.45,1.45,1.45,6200,0.0,1.0
2010-04-19,1.5,1.5,1.5,1.5,1.5,37000,0.0,1.0
2010-04-16,1.5,1.5,1.4,1.45,1.45,60000,0.0,1.0
2010-04-15,1.46,1.5,1.46,1.5,1.5,43100,0.0,1.0
2010-04-14,1.5,1.5,1.45,1.49,1.49,13900,0.0,1.0
2010-04-13,1.51,1.52,1.5,1.5,1.5,32000,0.0,1.0
2010-04-12,1.5,1.52,1.49,1.5,1.5,15700,0.0,1.0
2010-04-09,1.47,1.5,1.46,1.5,1.5,16200,0.0,1.0
2010-04-08,1.48,1.48,1.46,1.46,1.46,5000,0.0,1.0
2010-04-07,1.46,1.5,1.46,1.46,1.46,6700,0.0,1.0
2010-04-06,1.55,1.55,1.45,1.5,1.5,14200,0.0,1.0
2010-04-05,1.54,1.57,1.53,1.55,1.55,37100,0.0,1.0
2010-04-01,1.45,1.54,1.45,1.5,1.5,57700,0.0,1.0
2010-03-31,1.5,1.54,1.4,1.4,1.4,60600,0.0,1.0
2010-03-30,1.57,1.6,1.55,1.6,1.6,35500,0.0,1.0
2010-03-29,1.55,1.56,1.53,1.54,1.54,10100,0.0,1.0
2010-03-26,1.6,1.6,1.57,1.57,1.57,35700,0.0,1.0
2010-03-25,1.6,1.6,1.57,1.57,1.57,6700,0.0,1.0
2010-03-24,1.6,1.61,1.57,1.6,1.6,47300,0.0,1.0
2010-03-23,1.58,1.64,1.57,1.57,1.57,15600,0.0,1.0
2010-03-22,1.51,1.58,1.51,1.57,1.57,11600,0.0,1.0
2010-03-19,1.65,1.66,1.51,1.57,1.57,59100,0.0,1.0
2010-03-18,1.57,1.6,1.57,1.57,1.57,20900,0.0,1.0
2010-03-17,1.6,1.6,1.55,1.55,1.55,18300,0.0,1.0
2010-03-16,1.55,1.6,1.55,1.55,1.55,8400,0.0,1.0
2010-03-15,1.65,1.65,1.6,1.6,1.6,15000,0.0,1.0
2010-03-12,1.45,1.7,1.45,1.65,1.65,38000,0.0,1.0
2010-03-11,1.65,1.7,1.65,1.65,1.65,8000,0.0,1.0
2010-03-10,1.65,1.67,1.64,1.67,1.67,51500,0.0,1.0
2010-03-09,1.6,1.72,1.6,1.72,1.72,68300,0.0,1.0
2010-03-08,1.62,1.62,1.59,1.6,1.6,15800,0.0,1.0
2010-03-05,1.61,1.61,1.49,1.5995,1.5995,127100,0.0,1.0
2010-03-04,1.51,1.6,1.51,1.6,1.6,28600,0.0,1.0
2010-03-03,1.45,1.6,1.45,1.51,1.51,81200,0.0,1.0
2010-03-02,1.45,1.5,1.4,1.45,1.45,48000,0.0,1.0
2010-03-01,1.45,1.52,1.4,1.47,1.47,69200,0.0,1.0
2010-02-26,1.45,1.45,1.45,1.45,1.45,13600,0.0,1.0
2010-02-25,1.45,1.48,1.45,1.45,1.45,17700,0.0,1.0
2010-02-24,1.44,1.5,1.44,1.5,1.5,21800,0.0,1.0
2010-02-23,1.45,1.65,1.39,1.65,1.65,48900,0.0,1.0
2010-02-22,1.55,1.55,1.49,1.5,1.5,34900,0.0,1.0
2010-02-19,1.6,1.6,1.55,1.6,1.6,41800,0.0,1.0
2010-02-18,1.6,1.6,1.6,1.6,1.6,5600,0.0,1.0
2010-02-17,1.57,1.6,1.56,1.58,1.58,17000,0.0,1.0
2010-02-16,1.57,1.57,1.5,1.55,1.55,52200,0.0,1.0
2010-02-12,1.55,1.6,1.5,1.5,1.5,61500,0.0,1.0
2010-02-11,1.72,1.72,1.59,1.595,1.595,95600,0.0,1.0
2010-02-10,1.75,1.8,1.72,1.72,1.72,42000,0.0,1.0
2010-02-09,1.7,1.75,1.7,1.75,1.75,74300,0.0,1.0
2010-02-08,1.7,1.77,1.65,1.7,1.7,31100,0.0,1.0
2010-02-05,1.55,1.62,1.55,1.62,1.62,33700,0.0,1.0
2010-02-04,1.45,1.6,1.45,1.55,1.55,27400,0.0,1.0
2010-02-03,1.45,1.51,1.4,1.45,1.45,37900,0.0,1.0
2010-02-02,1.35,1.45,1.35,1.45,1.45,13400,0.0,1.0
2010-02-01,1.4502,1.4502,1.38,1.4,1.4,48200,0.0,1.0
2010-01-29,1.3,1.45,1.3,1.45,1.45,14200,0.0,1.0
2010-01-28,1.45,1.5,1.2,1.27,1.27,90600,0.0,1.0
2010-01-27,1.3,1.7,1.3,1.51,1.51,126900,0.0,1.0
2010-01-26,1.12,1.34,1.12,1.3,1.3,109200,0.0,1.0
2010-01-25,1.03,1.12,1.03,1.12,1.12,10100,0.0,1.0
2010-01-22,1.0,1.09,1.0,1.03,1.03,13800,0.0,1.0
2010-01-21,0.95,1.0,0.95,1.0,1.0,103100,0.0,1.0
2010-01-20,0.9,0.95,0.9,0.95,0.95,87800,0.0,1.0
2010-01-19,0.87,0.9,0.87,0.9,0.9,15200,0.0,1.0
2010-01-15,0.85,0.87,0.85,0.87,0.87,62800,0.0,1.0
2010-01-14,0.85,0.87,0.81,0.87,0.87,33500,0.0,1.0
2010-01-13,0.84,0.85,0.84,0.85,0.85,171100,0.0,1.0
2010-01-12,0.81,0.84,0.81,0.84,0.84,54600,0.0,1.0
2010-01-11,0.76,0.85,0.76,0.84,0.84,50000,0.0,1.0
2010-01-08,0.8,0.8,0.78,0.78,0.78,15900,0.0,1.0
2010-01-07,0.8,0.8,0.78,0.8,0.8,47900,0.0,1.0
2010-01-06,0.78,0.8,0.78,0.8,0.8,54000,0.0,1.0
2010-01-05,0.75,0.75,0.745,0.75,0.75,11000,0.0,1.0
2010-01-04,0.73,0.75,0.72,0.75,0.75,41100,0.0,1.0
2009-12-31,0.7,0.73,0.7,0.73,0.73,45900,0.0,1.0
2009-12-30,0.7,0.71,0.7,0.71,0.71,31000,0.0,1.0
2009-12-29,0.68,0.68,0.65,0.65,0.65,20600,0.0,1.0
2009-12-28,0.77,0.77,0.63,0.68,0.68,46600,0.0,1.0
2009-12-24,0.78,0.78,0.75,0.75,0.75,8000,0.0,1.0
2009-12-23,0.77,0.8,0.75,0.795,0.795,139400,0.0,1.0
2009-12-22,0.74,0.79,0.71,0.72,0.72,41400,0.0,1.0
2009-12-21,0.74,0.74,0.72,0.72,0.72,20200,0.0,1.0
2009-12-18,0.75,0.75,0.7,0.7,0.7,19200,0.0,1.0
2009-12-17,0.75,0.75,0.7,0.75,0.75,24700,0.0,1.0
2009-12-16,0.7,0.75,0.7,0.75,0.75,22400,0.0,1.0
2009-12-15,0.69,0.76,0.66,0.76,0.76,17300,0.0,1.0
2009-12-14,0.62,0.65,0.62,0.63,0.63,18400,0.0,1.0
2009-12-11,0.68,0.68,0.64,0.65,0.65,57600,0.0,1.0
2009-12-10,0.65,0.68,0.65,0.68,0.68,12700,0.0,1.0
2009-12-09,0.61,0.7,0.61,0.7,0.7,112700,0.0,1.0
2009-12-08,0.6,0.7,0.6,0.7,0.7,5000,0.0,1.0
2009-12-07,0.65,0.7,0.65,0.7,0.7,11300,0.0,1.0
2009-12-04,0.64,0.64,0.6,0.6,0.6,43800,0.0,1.0
2009-12-03,0.68,0.68,0.65,0.68,0.68,9300,0.0,1.0
2009-12-02,0.65,0.65,0.65,0.65,0.65,1000,0.0,1.0
2009-12-01,0.68,0.68,0.6,0.6,0.6,4600,0.0,1.0
2009-11-30,0.7,0.7,0.6,0.62,0.62,8300,0.0,1.0
2009-11-27,0.69,0.69,0.69,0.69,0.69,0,0.0,1.0
2009-11-25,0.68,0.75,0.68,0.69,0.69,2500,0.0,1.0
2009-11-24,0.68,0.68,0.68,0.68,0.68,1000,0.0,1.0
2009-11-23,0.7,0.72,0.68,0.68,0.68,13800,0.0,1.0
2009-11-20,0.7,0.7,0.7,0.7,0.7,1000,0.0,1.0
2009-11-19,0.75,0.79,0.72,0.72,0.72,8500,0.0,1.0
2009-11-18,0.75,0.75,0.75,0.75,0.75,1500,0.0,1.0
2009-11-17,0.8,0.8,0.75,0.8,0.8,20800,0.0,1.0
2009-11-16,0.74,0.8,0.74,0.8,0.8,39400,0.0,1.0
2009-11-13,0.73,0.73,0.73,0.73,0.73,3200,0.0,1.0
2009-11-12,0.72,0.72,0.72,0.72,0.72,2000,0.0,1.0
2009-11-11,0.7,0.7,0.7,0.7,0.7,1000,0.0,1.0
2009-11-10,0.79,0.8,0.75,0.75,0.75,17300,0.0,1.0
2009-11-09,0.75,0.75,0.75,0.75,0.75,7000,0.0,1.0
2009-11-06,0.68,0.78,0.68,0.78,0.78,3000,0.0,1.0
2009-11-05,0.78,0.78,0.78,0.78,0.78,500,0.0,1.0
2009-11-04,0.7,0.74,0.7,0.7,0.7,27300,0.0,1.0
2009-11-03,0.73,0.75,0.68,0.74,0.74,21500,0.0,1.0
2009-11-02,0.78,0.78,0.78,0.78,0.78,0,0.0,1.0
2009-10-30,0.78,0.78,0.78,0.78,0.78,0,0.0,1.0
2009-10-29,0.78,0.78,0.78,0.78,0.78,3300,0.0,1.0
2009-10-28,0.7,0.7,0.7,0.7,0.7,0,0.0,1.0
2009-10-27,0.7,0.7,0.7,0.7,0.7,5000,0.0,1.0
2009-10-26,0.8,0.8,0.8,0.8,0.8,0,0.0,1.0
2009-10-23,0.7,0.8,0.68,0.8,0.8,7500,0.0,1.0
2009-10-22,0.76,0.8,0.75,0.8,0.8,27400,0.0,1.0
2009-10-21,0.76,0.76,0.76,0.76,0.76,5200,0.0,1.0
2009-10-20,0.8,0.8,0.76,0.8,0.8,1600,0.0,1.0
2009-10-19,0.825,0.825,0.8,0.8,0.8,1800,0.0,1.0
2009-10-16,0.85,0.85,0.81,0.81,0.81,24200,0.0,1.0
2009-10-15,0.8,0.85,0.8,0.85,0.85,9900,0.0,1.0
2009-10-14,0.85,0.85,0.77,0.77,0.77,12700,0.0,1.0
2009-10-13,0.76,0.875,0.76,0.8,0.8,7500,0.0,1.0
2009-10-12,0.85,0.9,0.8,0.89,0.89,119800,0.0,1.0
2009-10-09,0.85,0.85,0.76,0.77,0.77,12400,0.0,1.0
2009-10-08,0.835,0.84,0.835,0.84,0.84,36200,0.0,1.0
2009-10-07,0.8,0.84,0.8,0.84,0.84,17700,0.0,1.0
2009-10-06,0.8,0.8,0.7,0.8,0.8,50300,0.0,1.0
2009-10-05,0.85,0.9,0.8,0.8,0.8,35300,0.0,1.0
2009-10-02,0.75,0.85,0.75,0.85,0.85,29500,0.0,1.0
2009-10-01,0.75,0.75,0.7,0.75,0.75,11600,0.0,1.0
2009-09-30,0.75,0.75,0.7,0.75,0.75,52200,0.0,1.0
2009-09-29,0.75,0.75,0.7,0.7,0.7,8000,0.0,1.0
2009-09-28,0.75,0.75,0.7,0.75,0.75,10400,0.0,1.0
2009-09-25,0.7,0.75,0.7,0.75,0.75,66000,0.0,1.0
2009-09-24,0.69,0.7,0.69,0.7,0.7,42500,0.0,1.0
2009-09-23,0.69,0.7,0.64,0.7,0.7,44400,0.0,1.0
2009-09-22,0.7,0.7,0.65,0.7,0.7,38000,0.0,1.0
2009-09-21,0.7,0.7,0.7,0.7,0.7,8200,0.0,1.0
2009-09-18,0.6,0.75,0.6,0.7,0.7,132900,0.0,1.0
2009-09-17,0.6,0.6,0.59,0.6,0.6,7300,0.0,1.0
2009-09-16,0.6,0.6,0.6,0.6,0.6,32000,0.0,1.0
2009-09-15,0.6,0.6,0.57,0.6,0.6,52400,0.0,1.0
2009-09-14,0.6,0.6,0.55,0.6,0.6,43600,0.0,1.0
2009-09-11,0.47,0.47,0.47,0.47,0.47,0,0.0,1.0
2009-09-10,0.465,0.465,0.465,0.465,0.465,2000,0.0,1.0
2009-09-09,0.41,0.45,0.41,0.45,0.45,4500,0.0,1.0
2009-09-08,0.45,0.45,0.45,0.45,0.45,0,0.0,1.0
2009-09-04,0.6,0.6,0.35,0.45,0.45,36000,0.0,1.0
2009-09-03,0.44,0.6,0.44,0.6,0.6,1200,0.0,1.0
2009-09-02,0.6,0.6,0.55,0.6,0.6,20500,0.0,1.0
2009-09-01,0.5,0.53,0.44,0.53,0.53,6800,0.0,1.0
2009-08-31,0.44,0.44,0.44,0.44,0.44,5000,0.0,1.0
2009-08-28,0.53,0.53,0.53,0.53,0.53,5000,0.0,1.0
2009-08-27,0.45,0.45,0.45,0.45,0.45,6700,0.0,1.0
2009-08-26,0.48,0.5,0.42,0.42,0.42,31200,0.0,1.0
2009-08-25,0.45,0.45,0.45,0.45,0.45,0,0.0,1.0
2009-08-24,0.45,0.45,0.45,0.45,0.45,0,0.0,1.0
2009-08-21,0.45,0.45,0.45,0.45,0.45,0,0.0,1.0
2009-08-20,0.5,0.5,0.45,0.45,0.45,12000,0.0,1.0
2009-08-19,0.5,0.5,0.5,0.5,0.5,200,0.0,1.0
2009-08-18,0.5298,0.5298,0.5298,0.5298,0.5298,0,0.0,1.0
2009-08-17,0.5,0.55,0.5,0.5298,0.5298,59900,0.0,1.0
2009-08-14,0.5,0.5,0.5,0.5,0.5,0,0.0,1.0
2009-08-13,0.55,0.55,0.5,0.5,0.5,23500,0.0,1.0
2009-08-12,0.5,0.5,0.5,0.5,0.5,5000,0.0,1.0
2009-08-11,0.5,0.5,0.5,0.5,0.5,5000,0.0,1.0
2009-08-10,0.6,0.6,0.6,0.6,0.6,0,0.0,1.0
2009-08-07,0.45,0.6,0.45,0.6,0.6,5000,0.0,1.0
2009-08-06,0.6,0.6,0.6,0.6,0.6,10800,0.0,1.0
2009-08-05,0.55,0.55,0.55,0.55,0.55,0,0.0,1.0
2009-08-04,0.6,0.6,0.5,0.55,0.55,7200,0.0,1.0
2009-08-03,0.6,0.6,0.6,0.6,0.6,0,0.0,1.0
2009-07-31,0.6,0.6,0.6,0.6,0.6,5000,0.0,1.0
2009-07-30,0.5,0.5,0.5,0.5,0.5,7500,0.0,1.0
2009-07-29,0.5,0.5,0.5,0.5,0.5,0,0.0,1.0
2009-07-28,0.5,0.5,0.5,0.5,0.5,5000,0.0,1.0
2009-07-27,0.59,0.61,0.59,0.59,0.59,10000,0.0,1.0
2009-07-24,0.58,0.58,0.58,0.58,0.58,0,0.0,1.0
2009-07-23,0.6,0.6,0.58,0.58,0.58,5600,0.0,1.0
2009-07-22,0.58,0.58,0.58,0.58,0.58,8000,0.0,1.0
2009-07-21,0.5,0.5,0.5,0.5,0.5,0,0.0,1.0
2009-07-20,0.5,0.5,0.5,0.5,0.5,700,0.0,1.0
2009-07-17,0.55,0.55,0.5,0.5,0.5,10000,0.0,1.0
2009-07-16,0.55,0.55,0.55,0.55,0.55,7500,0.0,1.0
2009-07-15,0.61,0.61,0.61,0.61,0.61,0,0.0,1.0
2009-07-14,0.61,0.61,0.61,0.61,0.61,10000,0.0,1.0
2009-07-13,0.5,0.5,0.5,0.5,0.5,15000,0.0,1.0
2009-07-10,0.5,0.5,0.5,0.5,0.5,20000,0.0,1.0
2009-07-09,0.53,0.53,0.53,0.53,0.53,5000,0.0,1.0
2009-07-08,0.53,0.53,0.53,0.53,0.53,6000,0.0,1.0
2009-07-07,0.53,0.53,0.53,0.53,0.53,0,0.0,1.0
2009-07-06,0.53,0.53,0.53,0.53,0.53,5000,0.0,1.0
2009-07-02,0.54,0.54,0.54,0.54,0.54,0,0.0,1.0
2009-07-01,0.54,0.54,0.54,0.54,0.54,0,0.0,1.0
2009-06-30,0.54,0.54,0.54,0.54,0.54,0,0.0,1.0
2009-06-29,0.54,0.54,0.54,0.54,0.54,0,0.0,1.0
2009-06-26,0.54,0.54,0.54,0.54,0.54,0,0.0,1.0
2009-06-25,0.54,0.54,0.54,0.54,0.54,1500,0.0,1.0
2009-06-24,0.55,0.55,0.55,0.55,0.55,6000,0.0,1.0
2009-06-23,0.6,0.64,0.57,0.57,0.57,38000,0.0,1.0
2009-06-22,0.6,0.6,0.54,0.54,0.54,32300,0.0,1.0
2009-06-19,0.6,0.6,0.6,0.6,0.6,17200,0.0,1.0
2009-06-18,0.6,0.6,0.6,0.6,0.6,7500,0.0,1.0
2009-06-17,0.6,0.6,0.6,0.6,0.6,6500,0.0,1.0
2009-06-16,0.6,0.6,0.6,0.6,0.6,3500,0.0,1.0
2009-06-15,0.61,0.61,0.6,0.6,0.6,7500,0.0,1.0
2009-06-12,0.63,0.65,0.61,0.65,0.65,17500,0.0,1.0
2009-06-11,0.66,0.66,0.6,0.6,0.6,3500,0.0,1.0
2009-06-10,0.665,0.665,0.65,0.65,0.65,10000,0.0,1.0
2009-06-09,0.65,0.65,0.65,0.65,0.65,7200,0.0,1.0
2009-06-08,0.63,0.65,0.6,0.65,0.65,20300,0.0,1.0
2009-06-05,0.64,0.64,0.58,0.6,0.6,10700,0.0,1.0
2009-06-04,0.59,0.64,0.59,0.6,0.6,10500,0.0,1.0
2009-06-03,0.59,0.6,0.59,0.59,0.59,9500,0.0,1.0
2009-06-02,0.6,0.6,0.53,0.58,0.58,14000,0.0,1.0
2009-06-01,0.65,0.65,0.52,0.59,0.59,12700,0.0,1.0
2009-05-29,0.7,0.7,0.56,0.56,0.56,19200,0.0,1.0
2009-05-28,0.7,0.7,0.7,0.7,0.7,0,0.0,1.0
2009-05-27,0.7,0.7,0.7,0.7,0.7,0,0.0,1.0
2009-05-26,0.7,0.7,0.7,0.7,0.7,4000,0.0,1.0
2009-05-22,0.68,0.68,0.68,0.68,0.68,0,0.0,1.0
2009-05-21,0.69,0.69,0.675,0.675,0.675,12500,0.0,1.0
2009-05-20,0.7,0.7,0.675,0.7,0.7,31000,0.0,1.0
2009-05-19,0.67,0.67,0.67,0.67,0.67,34300,0.0,1.0
2009-05-18,0.7,0.7,0.62,0.67,0.67,45800,0.0,1.0
2009-05-15,0.7,0.7,0.67,0.7,0.7,53600,0.0,1.0
2009-05-14,0.65,0.7,0.65,0.7,0.7,50800,0.0,1.0
2009-05-13,0.65,0.65,0.65,0.65,0.65,18500,0.0,1.0
2009-05-12,0.65,0.65,0.6,0.6,0.6,6000,0.0,1.0
2009-05-11,0.69,0.69,0.6,0.6,0.6,8900,0.0,1.0
2009-05-08,0.65,0.7,0.6,0.7,0.7,42000,0.0,1.0
2009-05-07,0.7,0.75,0.65,0.7,0.7,27500,0.0,1.0
2009-05-06,0.69,0.75,0.69,0.75,0.75,76200,0.0,1.0
2009-05-05,0.62,0.69,0.62,0.69,0.69,34900,0.0,1.0
2009-05-04,0.6,0.67,0.6,0.6,0.6,20500,0.0,1.0
2009-05-01,0.5,0.5,0.5,0.5,0.5,1500,0.0,1.0
2009-04-30,0.55,0.55,0.5,0.5,0.5,51800,0.0,1.0
2009-04-29,0.55,0.55,0.51,0.51,0.51,44500,0.0,1.0
2009-04-28,0.56,0.56,0.56,0.56,0.56,5000,0.0,1.0
2009-04-27,0.56,0.56,0.56,0.56,0.56,5000,0.0,1.0
2009-04-24,0.56,0.69,0.56,0.6,0.6,53800,0.0,1.0
2009-04-23,0.64,0.64,0.6,0.6,0.6,37500,0.0,1.0
2009-04-22,0.65,0.65,0.65,0.65,0.65,8000,0.0,1.0
2009-04-21,0.56,0.64,0.56,0.64,0.64,9400,0.0,1.0
2009-04-20,0.4,0.4,0.4,0.4,0.4,0,0.0,1.0
2009-04-17,0.4,0.4,0.4,0.4,0.4,0,0.0,1.0
2009-04-16,0.4,0.4,0.4,0.4,0.4,0,0.0,1.0
2009-04-15,0.45,0.45,0.4,0.4,0.4,118200,0.0,1.0
2009-04-14,0.43,0.43,0.4,0.4,0.4,1200,0.0,1.0
2009-04-13,0.4,0.4,0.4,0.4,0.4,2300,0.0,1.0
2009-04-09,0.4,0.47,0.4,0.43,0.43,105200,0.0,1.0
2009-04-08,0.45,0.45,0.45,0.45,0.45,14500,0.0,1.0
2009-04-07,0.4,0.45,0.4,0.4,0.4,25800,0.0,1.0
2009-04-06,0.4,0.4,0.4,0.4,0.4,13000,0.0,1.0
2009-04-03,0.4,0.45,0.4,0.4,0.4,112800,0.0,1.0
2009-04-02,0.45,0.45,0.45,0.45,0.45,3000,0.0,1.0
2009-04-01,0.4,0.45,0.4,0.45,0.45,20000,0.0,1.0
2009-03-31,0.4,0.4,0.4,0.4,0.4,0,0.0,1.0
2009-03-30,0.4,0.4,0.4,0.4,0.4,0,0.0,1.0
2009-03-27,0.4,0.4,0.4,0.4,0.4,0,0.0,1.0
2009-03-26,0.4,0.45,0.4,0.4,0.4,92000,0.0,1.0
2009-03-25,0.4,0.4,0.4,0.4,0.4,0,0.0,1.0
2009-03-24,0.4,0.4,0.4,0.4,0.4,22500,0.0,1.0
2009-03-23,0.45,0.45,0.41,0.41,0.41,10000,0.0,1.0
2009-03-20,0.62,0.62,0.41,0.41,0.41,14500,0.0,1.0
2009-03-19,0.54,0.54,0.54,0.54,0.54,0,0.0,1.0
2009-03-18,0.54,0.54,0.54,0.54,0.54,1000,0.0,1.0
2009-03-17,0.51,0.51,0.51,0.51,0.51,2000,0.0,1.0
2009-03-16,0.5,0.5,0.5,0.5,0.5,0,0.0,1.0
2009-03-13,0.4,0.5,0.4,0.5,0.5,7200,0.0,1.0
2009-03-12,0.6,0.6,0.6,0.6,0.6,0,0.0,1.0
2009-03-11,0.62,0.62,0.6,0.6,0.6,4000,0.0,1.0
2009-03-10,0.62,0.62,0.62,0.62,0.62,28100,0.0,1.0
2009-03-09,0.68,0.68,0.68,0.68,0.68,0,0.0,1.0
2009-03-06,0.51,0.68,0.51,0.68,0.68,20400,0.0,1.0
2009-03-05,0.68,0.68,0.68,0.68,0.68,12000,0.0,1.0
2009-03-04,0.69,0.7,0.68,0.68,0.68,28600,0.0,1.0
2009-03-03,0.55,0.72,0.55,0.68,0.68,11200,0.0,1.0
2009-03-02,0.73,0.73,0.68,0.68,0.68,22200,0.0,1.0
2009-02-27,0.69,0.73,0.68,0.68,0.68,22500,0.0,1.0
2009-02-26,0.7,0.75,0.7,0.7,0.7,19000,0.0,1.0
2009-02-25,0.7,0.85,0.7,0.85,0.85,60500,0.0,1.0
2009-02-24,0.69,0.75,0.68,0.7,0.7,20600,0.0,1.0
2009-02-23,0.73,0.84,0.62,0.8,0.8,37500,0.0,1.0
2009-02-20,0.69,0.84,0.68,0.78,0.78,14000,0.0,1.0
2009-02-19,0.68,0.73,0.59,0.73,0.73,51400,0.0,1.0
2009-02-18,0.82,0.82,0.6,0.62,0.62,71500,0.0,1.0
2009-02-17,0.59,1.05,0.59,0.67,0.67,39800,0.0,1.0
2009-02-13,0.59,0.61,0.51,0.6,0.6,31000,0.0,1.0
2009-02-12,0.51,0.595,0.51,0.595,0.595,8700,0.0,1.0
2009-02-11,0.51,0.6,0.5,0.6,0.6,22117,0.0,1.0
2009-02-10,0.74,0.75,0.51,0.65,0.65,11800,0.0,1.0
2009-02-09,1.35,1.35,0.86,0.86,0.86,16100,0.0,1.0
2009-02-06,1.36,1.36,1.36,1.36,1.36,0,0.0,1.0
2009-02-05,1.36,1.36,1.36,1.36,1.36,0,0.0,1.0
2009-02-04,1.05,1.36,1.05,1.36,1.36,1500,0.0,1.0
2009-02-03,1.11,1.11,1.11,1.11,1.11,0,0.0,1.0
2009-02-02,1.6,1.6,1.01,1.11,1.11,2000,0.0,1.0
2009-01-30,1.8,1.8,1.8,1.8,1.8,0,0.0,1.0
2009-01-29,2.1,2.1,1.8,1.8,1.8,2000,0.0,1.0
2009-01-28,2.5,2.5,2.25,2.25,2.25,2500,0.0,1.0
2009-01-27,2.5,2.5,2.5,2.5,2.5,11500,0.0,1.0
2009-01-26,2.6,2.6,2.5,2.5,2.5,3000,0.0,1.0
2009-01-23,2.5,2.5,2.5,2.5,2.5,200,0.0,1.0
2009-01-22,2.5,2.5,2.5,2.5,2.5,0,0.0,1.0
2009-01-21,2.5,2.5,2.5,2.5,2.5,0,0.0,1.0
2009-01-20,2.5,2.5,2.5,2.5,2.5,0,0.0,1.0
2009-01-16,2.5,2.5,2.5,2.5,2.5,0,0.0,1.0
2009-01-15,2.5,2.5,2.5,2.5,2.5,0,0.0,1.0
2009-01-14,2.85,2.85,2.5,2.5,2.5,2300,0.0,1.0
2009-01-13,2.8,2.8,2.8,2.8,2.8,700,0.0,1.0
2009-01-12,4.35,4.35,4.35,4.35,4.35,0,0.0,1.0
2009-01-09,2.8,4.35,2.8,4.35,4.35,500,0.0,1.0
2009-01-08,4.35,4.35,4.35,4.35,4.35,0,0.0,1.0
2009-01-07,4.35,4.35,4.35,4.35,4.35,300,0.0,1.0
