,STRA_Open,STRA_High,STRA_Low,STRA_Close,STRA_Adj Close,STRA_Volume,STRA_Dividend Amount,STRA_Split Coefficient
2010-07-06,206.42,212.09,202.36,204.12,154.374962138396,169900,0.0,1.0
2010-07-02,208.5,211.54,205.0,205.53,155.441338273097,91100,0.0,1.0
2010-07-01,205.65,214.0,202.613,208.49,157.679971860838,379700,0.0,1.0
2010-06-30,211.71,216.19,205.42,207.89,157.226194782241,220400,0.0,1.0
2010-06-29,218.55,219.49,211.495,212.63,160.811033703151,152300,0.0,1.0
2010-06-28,220.64,223.05,216.95,219.7,166.158040279275,189900,0.0,1.0
2010-06-25,232.65,235.79,217.72,219.3,165.855522226877,265800,0.0,1.0
2010-06-24,231.07,237.14,227.31,232.6,175.914247469091,126200,0.0,1.0
2010-06-23,232.67,236.96,231.45,231.99,175.452907439185,160200,0.0,1.0
2010-06-22,240.43,244.93,232.56,233.4,176.519283573886,210600,0.0,1.0
2010-06-21,247.12,250.835,240.01,240.85,182.153682299788,116100,0.0,1.0
2010-06-18,247.24,250.81,244.72,246.14,186.154483542743,94700,0.0,1.0
2010-06-17,249.21,250.445,246.19,247.6,187.258674433994,41800,0.0,1.0
2010-06-16,250.2,255.6499,246.3,247.48,187.167919018275,139000,0.0,1.0
2010-06-15,246.39,251.69,245.29,250.09,189.141849310168,260300,0.0,1.0
2010-06-14,252.44,252.44,245.17,245.47,185.647765804978,129700,0.0,1.0
2010-06-11,247.66,255.1,246.67,250.35,189.338486044226,171700,0.0,1.0
2010-06-10,246.76,253.82,246.54,248.02,187.576318389011,193200,0.0,1.0
2010-06-09,246.49,248.23,243.6,245.58,185.730958269387,145900,0.0,1.0
2010-06-08,242.77,249.45,242.77,246.45,186.388935033351,336000,0.0,1.0
2010-06-07,250.9,250.99,243.1,243.27,183.983916516792,255900,0.0,1.0
2010-06-04,245.13,254.07,245.13,249.88,188.983027332659,151300,0.0,1.0
2010-06-03,245.15,251.07,245.15,249.59,188.763701744671,118200,0.0,1.0
2010-06-02,240.2,248.68,240.2,247.62,187.273800336614,116200,0.0,1.0
2010-06-01,239.44,242.85,236.42,242.11,183.106614164839,123100,0.0,1.0
2010-05-28,241.28,244.71,239.9976,240.0,181.510831438443,164800,0.0,1.0
2010-05-27,242.75,243.92,237.95,242.18,183.159554824009,168800,0.0,1.0
2010-05-26,236.5,243.0,236.4001,239.96,181.480579633203,198600,0.0,1.0
2010-05-25,225.01,239.07,223.44,236.5,178.863798479966,195900,0.75,1.0
2010-05-24,233.25,238.73,232.4,236.79,178.517002495558,94800,0.0,1.0
2010-05-21,235.82,243.0,234.53,237.59,179.120125946702,153000,0.0,1.0
2010-05-20,241.47,247.99,236.53,238.06,179.474460974249,218600,0.0,1.0
2010-05-19,241.69,249.0,241.29,244.71,184.487924661886,204600,0.0,1.0
2010-05-18,247.44,254.37,242.47,243.13,183.296755845876,265900,0.0,1.0
2010-05-17,236.67,247.39,230.2,245.0,184.706556912926,411300,0.0,1.0
2010-05-14,238.28,240.32,233.9,233.91,176.345758071439,107700,0.0,1.0
2010-05-13,242.26,244.04,238.86,239.46,180.529927013752,72200,0.0,1.0
2010-05-12,241.55,244.25,240.6,241.74,182.248828849513,199300,0.0,1.0
2010-05-11,236.68,243.86,236.68,240.55,181.351682715936,168600,0.0,1.0
2010-05-10,240.81,241.83,233.51,236.89,178.592392926951,175300,0.0,1.0
2010-05-07,244.13,247.856,234.97,235.03,177.190130903041,130600,0.0,1.0
2010-05-06,243.91,247.69,236.01,243.07,183.25152158704,117500,0.0,1.0
2010-05-05,240.47,248.1,239.18,245.0,184.706556912926,100200,0.0,1.0
2010-05-04,242.93,247.99,240.89,243.46,183.545544269473,90600,0.0,1.0
2010-05-03,241.25,249.26,239.95,246.25,185.648937305339,119400,0.0,1.0
2010-04-30,245.0,252.4,243.12,243.12,183.289216802737,143100,0.0,1.0
2010-04-29,253.11,253.34,231.0,244.59,184.397456144214,442200,0.0,1.0
2010-04-28,249.97,254.38,245.38,246.75,186.025889462304,179700,0.0,1.0
2010-04-27,250.32,251.38,248.2,248.75,187.533698090164,80800,0.0,1.0
2010-04-26,252.5,252.5005,245.65,248.78,187.556315219582,176800,0.0,1.0
2010-04-23,257.55,260.9225,252.31,253.03,190.760408553786,124500,0.0,1.0
2010-04-22,256.47,259.7,252.44,258.28,194.71840620192,135100,0.0,1.0
2010-04-21,252.2,262.4399,251.15,258.48,194.869187064706,128300,0.0,1.0
2010-04-20,253.54,254.855,249.13,253.86,191.386149134348,143100,0.0,1.0
2010-04-19,253.5,256.82,251.67,253.04,190.767947596925,81200,0.0,1.0
2010-04-16,251.96,256.99,251.71,254.5,191.868647895264,71700,0.0,1.0
2010-04-15,250.46,254.11,249.7,253.01,190.745330467508,51100,0.0,1.0
2010-04-14,253.47,254.97,248.76,250.0,188.476078482577,252500,0.0,1.0
2010-04-13,239.51,256.5,238.92,252.2,190.134667973224,345600,0.0,1.0
2010-04-12,239.89,239.89,235.29,238.59,179.874030260632,64900,0.0,1.0
2010-04-09,235.95,240.8,235.0,238.7,179.956959735165,165200,0.0,1.0
2010-04-08,241.22,241.96,237.66,238.09,179.497078103667,66400,0.0,1.0
2010-04-07,246.09,246.44,239.03,240.75,181.502463578722,177600,0.0,1.0
2010-04-06,243.55,246.69,242.49,245.38,184.993040552219,197200,0.0,1.0
2010-04-05,242.8,245.09,240.2,244.73,184.503002748165,74100,0.0,1.0
2010-04-01,244.75,248.7,240.49,241.69,182.211133633816,118000,0.0,1.0
2010-03-31,241.73,245.4,241.73,243.52,183.590778528309,114800,0.0,1.0
2010-03-30,244.06,246.09,243.0,244.22,184.11851154806,118500,0.0,1.0
2010-03-29,241.99,244.33,240.7775,243.38,183.485231924359,89900,0.0,1.0
2010-03-26,243.11,244.11,239.26,240.55,181.351682715936,54600,0.0,1.0
2010-03-25,243.57,244.97,241.11,242.25,182.633320049617,71500,0.0,1.0
2010-03-24,245.0,245.0,240.6,241.51,182.075430857309,109600,0.0,1.0
2010-03-23,244.67,247.0,242.6,246.71,185.995733289747,91300,0.0,1.0
2010-03-22,244.32,248.11,241.75,246.15,185.573546873946,67500,0.0,1.0
2010-03-19,244.6,246.64,241.12,242.3,182.671015265314,132500,0.0,1.0
2010-03-18,245.4,246.92,241.83,243.62,183.666168959702,96000,0.0,1.0
2010-03-17,245.99,246.53,242.72,244.07,184.005425900971,110600,0.0,1.0
2010-03-16,243.49,248.45,242.9601,246.56,185.882647642657,83600,0.0,1.0
2010-03-15,245.58,246.46,241.45,243.99,183.945113555856,76300,0.0,1.0
2010-03-12,244.67,247.06,240.91,245.49,185.075970026752,110000,0.0,1.0
2010-03-11,240.55,243.03,240.55,243.0,183.198748285065,103600,0.0,1.0
2010-03-10,238.55,243.17,238.18,241.83,182.316680237767,112700,0.0,1.0
2010-03-09,237.76,243.87,236.8,237.99,179.421687672274,155100,0.0,1.0
2010-03-08,242.02,242.02,237.45,239.14,180.288677633294,132000,0.0,1.0
2010-03-05,241.83,248.0,240.07,242.42,182.761483782986,163600,0.0,1.0
2010-03-04,236.29,241.38,234.31,240.02,180.952113429553,252700,0.0,1.0
2010-03-03,230.83,237.93,229.68,235.5,177.544465930588,175200,0.0,1.0
2010-03-02,232.0,232.99,224.0,231.23,174.325294510105,151800,0.0,1.0
2010-03-01,228.51,233.29,226.45,232.04,174.935957004389,218400,0.0,1.0
2010-02-26,224.05,228.5,222.36,226.83,171.008115528812,160300,0.0,1.0
2010-02-25,221.14,227.44,220.74,224.67,169.379682210723,287600,0.0,1.0
2010-02-24,218.81,221.58,218.23,221.58,167.050117880678,163400,0.0,1.0
2010-02-23,217.8,220.84,217.8,219.17,165.233208484106,126200,0.75,1.0
2010-02-22,218.49,219.86,213.8,219.49,164.910135186324,143900,0.0,1.0
2010-02-19,214.95,217.99,210.0,217.7,163.565248667651,269100,0.0,1.0
2010-02-18,218.8,218.8,214.27,217.13,163.136988714778,217900,0.0,1.0
2010-02-17,213.87,216.39,213.3,214.96,161.506595560856,211500,0.0,1.0
2010-02-16,207.55,214.9,207.35,214.23,160.958122287877,220300,0.0,1.0
2010-02-12,203.01,207.48,200.0,206.26,154.969996280155,317700,0.0,1.0
2010-02-11,198.04,209.85,190.72,204.32,153.512409773884,1002100,0.0,1.0
2010-02-10,207.09,210.43,205.31,210.09,157.847602630165,108000,0.0,1.0
2010-02-09,205.85,207.07,204.7,206.39,155.06766960274,72200,0.0,1.0
2010-02-08,206.39,208.8,204.01,206.14,154.879836290076,63500,0.0,1.0
2010-02-05,206.75,208.0,204.0101,206.78,155.360689570496,116900,0.0,1.0
2010-02-04,208.06,209.54,205.4601,207.31,155.758896193343,162100,0.0,1.0
2010-02-03,208.3,210.1,208.03,209.55,157.441882674811,160300,0.0,1.0
2010-02-02,208.98,210.135,206.3,208.59,156.720602754182,158600,0.0,1.0
2010-02-01,207.43,209.72,204.65,209.32,157.26907602716,121000,0.0,1.0
2010-01-29,214.32,214.32,205.89,207.78,156.112022821151,171700,0.0,1.0
2010-01-28,219.0,219.0,212.65,214.62,161.251142255633,110200,0.0,1.0
2010-01-27,217.41,221.44,216.85,221.1,166.119781719879,259100,0.0,1.0
2010-01-26,221.0,221.0,215.85,216.98,163.024288727179,132900,0.0,1.0
2010-01-25,226.62,226.62,219.25,221.0,166.044648394814,182100,0.0,1.0
2010-01-22,225.0,227.97,224.37,226.13,169.898987970675,166000,0.0,1.0
2010-01-21,221.0,227.54,218.93,225.0,169.049981397435,314000,0.0,1.0
2010-01-20,216.32,219.8,213.02,219.12,164.632141883582,100800,0.0,1.0
2010-01-19,215.5,218.37,211.19,216.42,162.603542106812,127300,0.0,1.0
2010-01-15,217.76,219.0,216.19,216.2,162.438248791668,57700,0.0,1.0
2010-01-14,215.97,219.42,215.97,217.22,163.204608707337,81700,0.0,1.0
2010-01-13,218.11,220.62,217.09,218.61,164.248961925747,54700,0.0,1.0
2010-01-12,216.01,218.42,215.01,218.25,163.978481955512,76400,0.0,1.0
2010-01-11,216.8,217.91,212.67,217.0,163.039315392192,96800,0.0,1.0
2010-01-08,214.27,217.36,213.39,215.98,162.272955476524,71600,0.0,1.0
2010-01-07,212.94,221.43,212.94,219.32,164.782408533713,136600,0.0,1.0
2010-01-06,208.74,217.08,208.57,214.02,160.80034230524,155600,0.0,1.0
2010-01-05,210.0,211.62,208.63,209.28,157.239022697134,77700,0.0,1.0
2010-01-04,221.4999,221.4999,209.05,209.87,157.68230931502,132600,0.0,1.0
2009-12-31,216.22,216.22,212.49,212.52,159.673342429257,68400,0.0,1.0
2009-12-30,216.18,216.55,212.3,215.69,162.055068833834,91300,0.0,1.0
2009-12-29,215.52,217.49,214.3,215.81,162.145228823913,117300,0.0,1.0
2009-12-28,217.0,217.68,214.5,215.97,162.265442144018,126100,0.0,1.0
2009-12-24,218.69,218.69,215.34,217.18,163.17455537731,64500,0.0,1.0
2009-12-23,218.81,223.34,217.88,217.88,163.700488652769,220000,0.0,1.0
2009-12-22,215.75,218.55,214.5,217.65,163.527682005118,74700,0.0,1.0
2009-12-21,211.8,216.77,208.745,214.65,161.273682253153,145800,0.0,1.0
2009-12-18,213.01,213.11,207.15,210.38,158.065489272855,285800,0.0,1.0
2009-12-17,217.6,218.99,210.24,213.61,160.492295672471,319000,0.0,1.0
2009-12-16,217.55,220.53,216.59,219.16,164.662195213608,284600,0.0,1.0
2009-12-15,212.07,217.45,211.69,216.68,162.798888751983,280600,0.0,1.0
2009-12-14,205.91,213.45,205.02,213.06,160.079062384611,156500,0.0,1.0
2009-12-11,203.14,206.2,203.14,204.87,153.925643061744,72700,0.0,1.0
2009-12-10,203.0,204.76,202.5,203.35,152.783616520748,104100,0.0,1.0
2009-12-09,196.34,204.8699,196.34,202.5,152.144983257691,265100,0.0,1.0
2009-12-08,194.87,198.34,194.5458,197.93,148.711390302197,124300,0.0,1.0
2009-12-07,194.68,196.5,192.12,196.0,147.261317128432,186200,0.0,1.0
2009-12-04,191.75,195.48,190.055,195.42,146.825543843052,157300,0.0,1.0
2009-12-03,195.09,196.74,189.96,190.23,142.926124272151,146000,0.0,1.0
2009-12-02,195.71,197.13,194.14,195.51,146.893163835611,148800,0.0,1.0
2009-12-01,198.57,198.949,192.8,194.81,146.367230560152,291800,0.0,1.0
2009-11-30,195.93,198.14,194.59,197.5,148.388317004415,188200,0.0,1.0
2009-11-27,193.64,197.4275,193.64,197.0,148.012650379087,75200,0.0,1.0
2009-11-25,199.97,199.99,193.76,196.29,147.479203771122,128300,0.0,1.0
2009-11-24,191.66,195.85,189.56,194.34,146.014103932344,125700,0.0,1.0
2009-11-23,190.49,194.62,188.52,191.69,144.023070818108,153700,0.0,1.0
2009-11-20,191.3,191.3,188.73,190.0,142.7533176245,290300,0.75,1.0
2009-11-19,195.27,196.63,190.56,192.08,143.748661857479,180000,0.0,1.0
2009-11-18,200.07,200.59,196.0175,196.16,146.802048677442,189400,0.0,1.0
2009-11-17,197.6,199.86,197.28,199.86,149.57105143084,136900,0.0,1.0
2009-11-16,195.23,199.91,194.66,198.81,148.785253352173,202200,0.0,1.0
2009-11-13,192.64,195.19,191.75,194.12,145.27535526746,99900,0.0,1.0
2009-11-12,193.0,194.53,191.2401,191.81,143.546599494393,106900,0.0,1.0
2009-11-11,192.05,195.85,192.05,193.04,144.467105815117,185200,0.0,1.0
2009-11-10,196.38,199.02,194.21,194.86,145.82915581814,180800,0.0,1.0
2009-11-09,200.55,200.57,190.36,197.76,147.999455273506,387400,0.0,1.0
2009-11-06,200.86,203.24,198.89,199.82,149.541116265938,150900,0.0,1.0
2009-11-05,202.0,202.0,198.66,200.87,150.326914344605,197500,0.0,1.0
2009-11-04,204.01,204.01,196.39,198.56,148.598158571538,441600,0.0,1.0
2009-11-03,202.0,204.63,200.79,204.46,153.013595394523,140100,0.0,1.0
2009-11-02,205.0,205.83,202.25,203.45,152.257732480758,158300,0.0,1.0
2009-10-30,202.46,206.71,201.83,202.97,151.898510501939,216500,0.0,1.0
2009-10-29,215.0,216.0,200.77,201.83,151.045358302243,514300,0.0,1.0
2009-10-28,215.02,217.2,210.0,211.84,158.536633318868,273400,0.0,1.0
2009-10-27,218.56,221.47,216.59,218.71,163.677997890718,128700,0.0,1.0
2009-10-26,228.58,228.58,216.52,217.36,162.667686075289,67300,0.0,1.0
2009-10-23,222.96,224.62,220.17,220.95,165.354367125208,55000,0.0,1.0
2009-10-22,220.2,222.69,214.57,222.0,166.140165203875,145700,0.0,1.0
2009-10-21,228.48,231.275,221.29,221.41,165.698621521576,141500,0.0,1.0
2009-10-20,227.1,231.36,220.69,230.08,172.187068513998,98600,0.0,1.0
2009-10-19,224.45,231.0,222.05,226.55,169.545290211431,100500,0.0,1.0
2009-10-16,226.14,226.96,223.2,225.01,168.39278636272,49700,0.0,1.0
2009-10-15,225.37,228.47,225.22,227.55,170.293669333971,86500,0.0,1.0
2009-10-14,223.75,225.79,219.0,225.33,168.632267681933,83000,0.0,1.0
2009-10-13,220.67,224.15,219.06,222.31,166.372162731862,91100,0.0,1.0
2009-10-12,223.16,224.63,220.72,221.6,165.840813554859,61300,0.0,1.0
2009-10-09,220.46,223.44,220.0,223.16,167.008284986021,59500,0.0,1.0
2009-10-08,217.49,222.04,216.71,221.09,165.459140202363,193300,0.0,1.0
2009-10-07,214.09,217.9,213.36,217.09,162.465623712203,113900,0.0,1.0
2009-10-06,213.34,216.5,211.27,214.97,160.879059972419,72600,0.0,1.0
2009-10-05,211.75,213.0,209.91,212.0,158.656373978475,90800,0.0,1.0
2009-10-02,213.73,217.63,211.62,211.83,158.529149527643,124900,0.0,1.0
2009-10-01,218.02,218.02,214.4,214.98,160.886543763644,145700,0.0,1.0
2009-09-30,219.28,220.43,215.65,217.68,162.907167394502,143600,0.0,1.0
2009-09-29,212.7,221.02,211.8,219.1,163.969865748509,207500,0.0,1.0
2009-09-28,210.44,213.41,209.45,211.98,158.641406396024,88300,0.0,1.0
2009-09-25,213.14,213.91,206.18,210.65,157.646062163046,149100,0.0,1.0
2009-09-24,213.9,216.46,210.35,212.64,159.1353366169,65500,0.0,1.0
2009-09-23,219.5,219.97,213.84,213.84,160.033391563948,152400,0.0,1.0
2009-09-22,215.94,220.81,213.68,219.99,164.635923167569,239400,0.0,1.0
2009-09-21,203.0,223.99,203.0,221.63,165.863264928535,371800,0.0,1.0
2009-09-18,200.0,206.5,200.0,204.0,152.669340998155,205700,0.0,1.0
2009-09-17,203.59,206.01,203.15,204.78,153.253076713736,154300,0.0,1.0
2009-09-16,202.22,203.19,200.565,203.15,152.033218743996,96500,0.0,1.0
2009-09-15,201.2,204.48,201.2,202.58,151.606642644148,208800,0.0,1.0
2009-09-14,202.9,204.64,199.72,201.24,150.603814619945,181200,0.0,1.0
2009-09-11,207.75,208.04,202.51,202.93,151.868575337037,121200,0.0,1.0
2009-09-10,206.52,213.0,206.52,208.19,155.805049521597,96200,0.0,1.0
2009-09-09,206.29,207.89,205.29,206.56,154.585191551857,94000,0.0,1.0
2009-09-08,205.12,206.36,204.01,205.7,153.941585506473,74300,0.0,1.0
2009-09-04,208.09,208.09,204.42,205.96,154.136164078333,56700,0.0,1.0
2009-09-03,204.86,207.93,202.71,207.82,155.528149246258,135900,0.0,1.0
2009-09-02,206.89,210.01,204.14,204.25,152.85643577879,114900,0.0,1.0
2009-09-01,201.11,213.3,199.56,207.42,155.228797597242,158800,0.0,1.0
2009-08-31,214.03,214.03,209.3,211.1,157.982832768189,124800,0.0,1.0
2009-08-28,219.31,219.31,213.89,215.55,161.313119863492,40900,0.0,1.0
2009-08-27,217.57,218.83,213.69,217.79,162.989489097981,131900,0.0,1.0
2009-08-26,213.91,218.29,209.42,216.66,162.143820689511,118500,0.0,1.0
2009-08-25,219.52,219.52,214.11,215.11,160.983833049574,125000,0.5,1.0
2009-08-24,215.86,219.2,215.01,216.01,161.282490501547,145500,0.0,1.0
2009-08-21,217.88,217.88,215.41,215.72,161.065963848867,134900,0.0,1.0
2009-08-20,210.04,216.93,210.04,216.75,161.835006787696,86300,0.0,1.0
2009-08-19,209.81,213.58,208.06,213.11,159.117223974745,100900,0.0,1.0
2009-08-18,210.24,211.7,207.01,211.45,157.877795549058,87400,0.0,1.0
2009-08-17,207.33,212.56,207.33,208.85,155.936522111236,134800,0.0,1.0
2009-08-14,211.22,216.73,208.34,213.68,159.542810843806,98100,0.0,1.0
2009-08-13,211.77,212.43,209.31,211.99,158.280983109221,105900,0.0,1.0
2009-08-12,213.15,214.61,210.6,211.24,157.721000386773,139800,0.0,1.0
2009-08-11,217.17,217.17,209.0,213.76,159.6025423342,73600,0.0,1.0
2009-08-10,218.8,218.8,212.01,216.21,161.431819227533,110400,0.0,1.0
2009-08-07,216.15,218.55,212.77,216.36,161.543815772023,130900,0.0,1.0
2009-08-06,218.0,219.64,214.85,215.07,160.580645489411,145900,0.0,1.0
2009-08-05,218.2,220.83,215.98,217.05,162.058999876676,131800,0.0,1.0
2009-08-04,217.17,220.55,215.11,217.39,162.312858710853,153400,0.0,1.0
2009-08-03,212.46,218.49,209.09,217.93,162.716046271016,199500,0.0,1.0
2009-07-31,212.35,217.2,211.1,212.38,158.572174124895,218000,0.0,1.0
2009-07-30,214.39,219.4999,210.0,212.35,158.549774815997,319900,0.0,1.0
2009-07-29,215.0,219.924,214.08,216.93,161.969402641084,204200,0.0,1.0
2009-07-28,214.11,220.32,214.11,217.75,162.581650417628,141300,0.0,1.0
2009-07-27,216.32,217.29,213.1,215.34,160.782239269493,95700,0.0,1.0
2009-07-24,213.72,216.99,212.37,215.84,161.155561084458,88900,0.0,1.0
2009-07-23,216.0,217.91,211.58,215.47,160.879302941384,261200,0.0,1.0
2009-07-22,210.99,218.1,210.53,215.64,161.006232358472,299800,0.0,1.0
2009-07-21,207.05,211.61,202.93,210.99,157.53433947929,167300,0.0,1.0
2009-07-20,206.75,207.86,204.12,205.83,153.681658348842,103100,0.0,1.0
2009-07-17,204.07,207.41,200.12,206.75,154.368570488379,118100,0.0,1.0
2009-07-16,203.08,204.22,196.0,203.47,151.919579382203,129100,0.0,1.0
2009-07-15,205.08,205.08,199.25,203.97,152.292901197169,163800,0.0,1.0
2009-07-14,201.59,204.46,200.69,203.36,151.837448582911,140700,0.0,1.0
2009-07-13,200.34,203.3499,195.48,202.25,151.008674153687,143800,0.0,1.0
2009-07-10,197.75,205.79,197.75,199.31,148.813541881687,219100,0.0,1.0
2009-07-09,209.85,209.85,197.3,200.17,149.455655403429,227900,0.0,1.0
2009-07-08,203.1,204.83,199.72,202.97,151.546257567237,158200,0.0,1.0
2009-07-07,210.69,210.69,201.95,203.36,151.837448582911,239200,0.0,1.0
2009-07-06,207.67,211.8599,203.6,206.01,153.81605420223,105600,0.0,1.0
2009-07-02,211.01,213.07,208.58,208.87,155.951454983834,125900,0.0,1.0
2009-07-01,220.47,220.47,209.31,213.07,159.087358229548,242400,0.0,1.0
2009-06-30,214.4,222.0,214.4,218.11,162.850442124403,390700,0.0,1.0
2009-06-29,215.1,216.4,209.56,210.58,157.228215591018,251300,0.0,1.0
2009-06-26,210.77,215.69,209.22,214.68,160.289454473738,191600,0.0,1.0
2009-06-25,202.73,211.98,201.5,211.38,157.825530494963,301900,0.0,1.0
2009-06-24,204.82,204.82,200.02,202.63,151.292398733061,194900,0.0,1.0
2009-06-23,205.59,209.12,200.75,201.03,150.09776892517,305900,0.0,1.0
2009-06-22,208.55,210.38,204.49,204.5,152.688622321033,225900,0.0,1.0
2009-06-19,216.54,219.76,206.53,208.57,155.727461894855,532000,0.0,1.0
2009-06-18,213.59,216.79,207.44,216.09,161.342221991941,202800,0.0,1.0
2009-06-17,204.8,216.84,204.32,212.23,158.460177580405,525800,0.0,1.0
2009-06-16,204.29,207.35,203.25,205.13,153.15900780789,167000,0.0,1.0
2009-06-15,203.0,204.99,200.62,202.97,151.546257567237,153900,0.0,1.0
2009-06-12,204.65,207.34,200.43,206.25,153.995248673413,160700,0.0,1.0
2009-06-11,202.45,208.2299,200.71,206.36,154.077379472706,273200,0.0,1.0
2009-06-10,202.97,204.15,198.092,201.31,150.306829141551,235600,0.0,1.0
2009-06-09,198.9,203.64,197.18,201.69,150.590553720925,328300,0.0,1.0
2009-06-08,194.3,197.2499,191.15,194.42,145.162454531321,215900,0.0,1.0
2009-06-05,198.29,199.5,192.0,195.43,145.916564597552,187100,0.0,1.0
2009-06-04,197.98,198.01,193.0001,197.25,147.275456004028,251600,0.0,1.0
2009-06-03,200.6,203.92,197.81,198.45,148.171428359946,232100,0.0,1.0
2009-06-02,191.13,202.49,191.13,202.14,150.926543354394,401300,0.0,1.0
2009-06-01,187.61,194.45,185.33,193.14,144.206750685009,332500,0.0,1.0
2009-05-29,186.5,190.81,181.41,184.27,137.584021687515,484700,0.0,1.0
2009-05-28,186.79,187.24,177.63,179.44,133.977732954944,500300,0.0,1.0
2009-05-27,187.78,188.51,181.1,182.02,135.904073520168,384300,0.0,1.0
2009-05-26,186.61,193.24,186.61,188.11,140.451133226452,219400,0.0,1.0
2009-05-22,191.92,192.88,187.64,188.32,140.607928388738,113100,0.5,1.0
2009-05-21,196.84,196.84,187.53,190.84,142.112154717227,199000,0.0,1.0
2009-05-20,192.26,197.0,189.45,190.11,141.568548172773,420300,0.0,1.0
2009-05-19,192.7,197.86,186.01,195.34,145.46315396386,314000,0.0,1.0
2009-05-18,191.07,194.76,188.26,192.85,143.608934380723,238000,0.0,1.0
2009-05-15,191.98,196.41,189.34,192.6,143.42276775591,223900,0.0,1.0
2009-05-14,188.62,195.99,186.56,193.37,143.996160960334,408400,0.0,1.0
2009-05-13,186.05,189.71,185.59,187.96,139.967515199381,320700,0.0,1.0
2009-05-12,195.92,195.99,185.65,190.13,141.583441502758,226800,0.0,1.0
2009-05-11,180.0,194.71,178.22,190.93,142.179174702159,401300,0.0,1.0
2009-05-08,183.91,187.56,180.03,184.24,137.197355822164,284300,0.0,1.0
2009-05-07,181.68,184.14,177.79,183.35,136.53460263783,675100,0.0,1.0
2009-05-06,188.02,188.02,181.7,183.53,136.668642607696,388600,0.0,1.0
2009-05-05,187.11,193.08,185.28,186.48,138.865408780489,302100,0.0,1.0
2009-05-04,186.6,191.75,184.35,188.61,140.451548423895,519200,0.0,1.0
2009-05-01,190.49,191.605,182.1,185.25,137.949468986409,432500,0.0,1.0
2009-04-30,186.1,198.63,186.02,189.41,141.047281623297,1059000,0.0,1.0
2009-04-29,175.18,180.85,175.18,178.96,133.265516706115,276100,0.0,1.0
2009-04-28,171.77,178.15,171.43,175.82,130.927263898464,332300,0.0,1.0
2009-04-27,179.05,180.34,175.08,176.87,131.709163722678,434700,0.0,1.0
2009-04-24,174.0,183.05,170.54,181.97,135.506962868863,475300,0.0,1.0
2009-04-23,175.1,177.81,171.48,172.76,128.648584410753,681500,0.0,1.0
2009-04-22,170.29,179.33,170.13,171.39,127.628391306778,725700,0.0,1.0
2009-04-21,178.25,180.0,168.31,171.05,127.375204697032,882800,0.0,1.0
2009-04-20,183.33,188.4167,182.2128,186.0,138.507968860848,364900,0.0,1.0
2009-04-17,177.09,187.34,170.23,186.33,138.753708805601,568800,0.0,1.0
2009-04-16,168.85,177.27,167.04,176.46,131.403850457985,468500,0.0,1.0
