,CME_Open,CME_High,CME_Low,CME_Close,CME_Adj Close,CME_Volume,CME_Dividend Amount,CME_Split Coefficient
2005-06-08,244.98,249.18,242.12,243.49,25.6728052262075,1128600,0.46,1.0
2005-06-07,253.0,257.9,244.508,244.85,25.7675194082267,1522600,0.0,1.0
2005-06-06,243.0,252.0,236.323,251.8,26.4989233693751,1783100,0.0,1.0
2005-06-03,235.5,247.45,235.1,246.19,25.9085383014553,1932400,0.0,1.0
2005-06-02,215.5,232.99,215.5,232.0,24.4152113649524,1716100,0.0,1.0
2005-06-01,212.2,217.93,211.0,214.0,22.5209277245682,910800,0.0,1.0
2005-05-31,212.8,216.29,210.11,216.19,22.7513989008149,939400,0.0,1.0
2005-05-27,212.0,213.48,211.2,212.8,22.3946421485425,304200,0.0,1.0
2005-05-26,211.6,212.7,210.77,212.31,22.3430755383321,384600,0.0,1.0
2005-05-25,214.4,214.85,209.31,210.6,22.1631185924956,498800,0.0,1.0
2005-05-24,211.31,214.08,209.5021,213.35,22.4525230375543,586300,0.0,1.0
2005-05-23,209.5,213.99,209.25,211.81,22.2904565483214,1034300,0.0,1.0
2005-05-20,204.9,209.25,203.0,209.02,21.9968425840618,613100,0.0,1.0
2005-05-19,204.39,204.9,201.6,204.9,21.5632621063739,571500,0.0,1.0
2005-05-18,203.16,204.4,200.4,204.39,21.509590736563,818800,0.0,1.0
2005-05-17,197.8,203.99,197.28,201.1,21.1633577822928,929700,0.0,1.0
2005-05-16,194.5,198.02,193.29,198.02,20.839224803827,831300,0.0,1.0
2005-05-13,191.3,193.14,188.75,191.15,20.1162398810804,549700,0.0,1.0
2005-05-12,194.75,195.01,189.5,189.5,19.9425972140452,553300,0.0,1.0
2005-05-11,193.1,196.0,191.73,195.25,20.5477155991679,516000,0.0,1.0
2005-05-10,198.7,198.7,195.7,196.28,20.6561107185899,328500,0.0,1.0
2005-05-09,199.18,199.5,196.7,199.3,20.9739294182544,336600,0.0,1.0
2005-05-06,198.99,200.0,197.56,198.38,20.8771104766347,393600,0.0,1.0
2005-05-05,198.33,201.95,195.53,197.92,20.8287010058249,651100,0.0,1.0
2005-05-04,192.46,200.2,192.11,197.84,20.8202819674232,978600,0.0,1.0
2005-05-03,192.95,195.99,191.0,191.76,20.1804350488934,670300,0.0,1.0
2005-05-02,196.01,198.0,190.88,192.95,20.3056682451188,807900,0.0,1.0
2005-04-29,196.91,197.01,190.56,195.52,20.5761298537737,745800,0.0,1.0
2005-04-28,198.1,199.48,193.8,194.82,20.5024632677587,667200,0.0,1.0
2005-04-27,190.0,199.79,189.5,198.1,20.8476438422287,1515100,0.0,1.0
2005-04-26,185.1,192.69,185.0,189.4,19.932073416043,1606700,0.0,1.0
2005-04-25,171.25,179.19,170.778,178.01,18.7334128235999,836800,0.0,1.0
2005-04-22,170.0,173.94,168.25,171.0,17.9956945836503,617600,0.0,1.0
2005-04-21,171.24,173.6,163.8,170.12,17.9030851612315,1516000,0.0,1.0
2005-04-20,174.7,175.9,169.0,171.23,18.0198993190552,583900,0.0,1.0
2005-04-19,175.0,175.0,173.0,174.85,18.4008608067324,598500,0.0,1.0
2005-04-18,171.9,175.95,168.28,172.7,18.1745991496865,903500,0.0,1.0
2005-04-15,176.73,179.1,169.96,171.05,18.0009564826513,1338200,0.0,1.0
2005-04-14,185.9,186.64,178.31,178.99,18.8365460440208,1004300,0.0,1.0
2005-04-13,185.5,187.1,185.26,185.75,19.5479547889651,404900,0.0,1.0
2005-04-12,184.31,185.89,183.4,185.5,19.5216452939598,597200,0.0,1.0
2005-04-11,186.57,186.7,185.0,185.21,19.4911262797536,296000,0.0,1.0
2005-04-08,187.9,189.24,184.95,186.37,19.6132023365784,316700,0.0,1.0
2005-04-07,188.7,189.75,186.8,187.89,19.7731640662108,405400,0.0,1.0
2005-04-06,188.61,191.74,188.61,189.7,19.9636448100494,421900,0.0,1.0
2005-04-05,188.35,189.8,186.25,188.81,19.8699830078304,487000,0.0,1.0
2005-04-04,183.5,190.0,181.25,188.86,19.8752449068315,904300,0.0,1.0
2005-04-01,192.38,193.12,180.79,183.5,19.3111693339171,1905500,0.0,1.0
2005-03-31,193.14,195.75,192.3,194.03,20.4193252635419,305900,0.0,1.0
2005-03-30,189.64,193.63,189.35,193.54,20.3677586533314,369800,0.0,1.0
2005-03-29,194.42,195.39,189.3,189.64,19.9573305312482,496300,0.0,1.0
2005-03-28,193.25,196.9,193.0,195.02,20.523510863763,353100,0.0,1.0
2005-03-24,192.0,194.15,191.26,193.25,20.3372396391252,325000,0.0,1.0
2005-03-23,189.3,192.89,188.85,190.55,20.0530970930676,576100,0.0,1.0
2005-03-22,199.35,199.35,193.25,193.8,20.395120528137,468100,0.0,1.0
2005-03-21,197.25,199.68,196.57,198.58,20.898158072639,675400,0.0,1.0
2005-03-18,193.81,195.05,192.39,193.39,20.3519729563282,537000,0.0,1.0
2005-03-17,196.78,197.19,193.52,193.8,20.395120528137,421000,0.0,1.0
2005-03-16,197.75,198.35,196.03,196.92,20.7234630258036,385700,0.0,1.0
2005-03-15,196.0,199.9,196.0,198.5,20.8897390342373,484400,0.0,1.0
2005-03-14,197.49,198.65,194.0,196.83,20.7139916076016,672700,0.0,1.0
2005-03-11,197.9,199.24,195.57,197.3,20.7634534582117,706200,0.0,1.0
2005-03-10,191.8,198.2,191.8,197.9,20.8265962462245,955000,0.0,1.0
2005-03-09,193.53,193.99,188.8,191.8,20.1846445680943,878000,0.0,1.0
2005-03-08,194.7,197.25,192.2,194.53,20.4719442535525,595800,0.46,1.0
2005-03-07,197.0,199.6,192.6,194.73,20.4446469280183,914700,0.0,1.0
2005-03-04,193.8,202.0,193.8,197.02,20.6850733721469,1226900,0.0,1.0
2005-03-03,200.7,200.7,190.72,193.66,20.3323079344735,1990000,0.0,1.0
2005-03-02,212.75,212.76,195.1,199.0,20.8929530050616,3903100,0.0,1.0
2005-03-01,207.0,220.49,207.0,220.0,23.0977369905203,1283000,0.0,1.0
2005-02-28,210.8,211.3,206.25,206.62,21.6929746226423,649600,0.0,1.0
2005-02-25,209.98,212.15,207.4,211.15,22.1685780252198,462500,0.0,1.0
2005-02-24,207.9,211.54,205.75,210.01,22.0488897517235,571600,0.0,1.0
2005-02-23,210.11,212.5,206.5,207.84,21.8210620732261,690700,0.0,1.0
2005-02-22,212.0,216.65,208.5,209.91,22.0383907803642,696300,0.0,1.0
2005-02-18,212.14,215.41,211.5,214.52,22.5223933600292,557700,0.0,1.0
2005-02-17,215.5,217.7,212.18,213.04,22.3670085839111,659400,0.0,1.0
2005-02-16,212.1,216.83,207.8,216.11,22.6893270046425,1183300,0.0,1.0
2005-02-15,211.25,212.97,209.25,212.1,22.2683182531335,633900,0.0,1.0
2005-02-14,210.7,212.07,208.29,211.25,22.1790769965792,566200,0.0,1.0
2005-02-11,206.23,210.6,204.0,209.5,21.9953449977909,677600,0.0,1.0
2005-02-10,204.25,207.25,201.65,206.22,21.650978737205,944800,0.0,1.0
2005-02-09,210.4,210.44,202.0,203.01,21.3139617565706,965600,0.0,1.0
2005-02-08,209.2,211.38,207.75,210.4,22.0898357400249,933800,0.0,1.0
2005-02-07,207.5,209.72,204.95,208.66,21.9071536383726,1049400,0.0,1.0
2005-02-04,195.0,205.0,194.01,204.95,21.5176418009415,1225800,0.0,1.0
2005-02-03,194.0,197.8,190.5,195.21,20.4950419905431,870800,0.0,1.0
2005-02-02,192.25,197.35,192.25,194.37,20.4068506311247,1471100,0.0,1.0
2005-02-01,193.51,196.0,186.1,191.5,20.105530153112,3457400,0.0,1.0
2005-01-31,213.3,215.78,211.35,214.5,22.5202935657573,1060000,0.0,1.0
2005-01-28,213.0,213.0,204.2,209.49,21.994295100655,1387500,0.0,1.0
2005-01-27,203.0,210.04,200.35,209.9,22.0373408832283,1600200,0.0,1.0
2005-01-26,187.6,197.5,185.35,197.1,20.6934725492343,1289200,0.0,1.0
2005-01-25,185.0,190.4,183.5,185.75,19.5018392999507,1162100,0.0,1.0
2005-01-24,189.5,190.5,184.12,185.04,19.4272966032995,1626200,0.0,1.0
2005-01-21,194.1,195.95,191.01,192.23,20.1821726440351,1136700,0.0,1.0
2005-01-20,203.3,203.31,193.4,197.05,20.6882230635547,1746400,0.0,1.0
2005-01-19,208.5,209.1,203.75,204.25,21.4441490014263,504700,0.0,1.0
2005-01-18,207.48,207.5,205.0,206.36,21.6656772971081,523200,0.0,1.0
2005-01-14,207.1,208.99,205.3,207.73,21.8095132047308,298500,0.0,1.0
2005-01-13,207.11,210.33,203.15,207.46,21.7811659820607,808100,0.0,1.0
2005-01-12,212.44,213.99,199.99,207.1,21.7433696851671,1897200,0.0,1.0
2005-01-11,214.8,215.11,212.05,212.44,22.3040147557552,581300,0.0,1.0
2005-01-10,215.87,218.55,213.75,215.45,22.6200337936709,820100,0.0,1.0
2005-01-07,221.51,223.1,217.1,217.6,22.8457616778965,562300,0.0,1.0
2005-01-06,217.51,222.5,216.08,221.5,23.2552215609102,582500,0.0,1.0
2005-01-05,214.5,219.2,213.6,217.5,22.8352627065371,935800,0.0,1.0
2005-01-04,217.91,221.19,210.0,214.5,22.5202935657573,1360000,0.0,1.0
2005-01-03,229.0,230.25,217.75,217.91,22.8783084891104,1029000,0.0,1.0
2004-12-31,228.01,229.8,227.25,228.7,24.0111474987818,187600,0.0,1.0
2004-12-30,227.92,229.05,226.71,228.03,23.9408043906743,204000,0.0,1.0
2004-12-29,225.15,229.0,224.52,227.92,23.9292555221791,588700,0.0,1.0
2004-12-28,219.0,225.7,219.0,225.16,23.6394839126616,347000,0.0,1.0
2004-12-27,222.3,222.86,218.52,218.6,22.9507513914897,206400,0.0,1.0
2004-12-23,221.3,222.86,221.05,221.5,23.2552215609102,103100,0.0,1.0
2004-12-22,220.32,222.55,218.85,221.3,23.2342236181916,280700,0.0,1.0
2004-12-21,218.2,222.0,217.25,220.25,23.1239844189186,380500,0.0,1.0
2004-12-20,220.5,221.5,217.17,217.78,22.8646598263433,561700,0.0,1.0
2004-12-17,222.25,224.0,219.6,220.56,23.1565312301326,389500,0.0,1.0
2004-12-16,224.09,224.35,222.22,222.5,23.3602112745035,273600,0.0,1.0
2004-12-15,224.69,225.99,222.55,224.09,23.5271449191168,278800,0.0,1.0
2004-12-14,225.7,225.7,221.81,223.99,23.5166459477575,349200,0.0,1.0
2004-12-13,224.64,226.3,223.57,225.7,23.696178358002,567200,0.0,1.0
2004-12-10,218.6,224.0,218.23,222.41,23.3507622002801,569900,0.0,1.0
2004-12-09,214.71,220.14,213.11,219.67,23.0630903850345,639900,0.0,1.0
2004-12-08,214.71,215.25,211.5,215.21,22.5948362624085,516800,0.26,1.0
2004-12-07,218.0,219.51,213.5,215.15,22.561280094014,911400,0.0,1.0
2004-12-06,215.4,218.0,215.0,216.48,22.7007479189038,755300,0.0,1.0
2004-12-03,211.02,214.0,207.7,213.99,22.4396389835838,940700,0.0,1.0
2004-12-02,207.61,211.8,206.12,209.68,21.9876793405199,1131400,0.0,1.0
2004-12-01,197.0,208.02,196.4,207.61,21.7706128762177,1368200,0.0,1.0
2004-11-30,197.0,199.15,194.71,195.71,20.5227428640459,565200,0.0,1.0
2004-11-29,198.0,200.36,192.5,198.3,20.7943381019892,866400,0.0,1.0
2004-11-26,199.5,201.34,197.0,197.83,20.7450524796597,289900,0.0,1.0
2004-11-24,202.58,203.15,198.0,198.69,20.83523468222,775800,0.0,1.0
2004-11-23,201.8,205.29,200.88,205.1,21.5074066803731,367700,0.0,1.0
2004-11-22,201.2,204.0,196.35,202.67,21.2525895266271,692800,0.0,1.0
2004-11-19,204.0,205.8,200.0,201.02,21.0795655333428,557000,0.0,1.0
2004-11-18,202.57,204.65,198.44,203.55,21.3448689897121,612900,0.0,1.0
2004-11-17,203.5,208.6,198.21,202.57,21.2421032240038,1205500,0.0,1.0
2004-11-16,211.0,211.77,200.5,201.01,21.0785169030804,905100,0.0,1.0
2004-11-15,204.66,211.38,204.66,210.4,22.0631807194076,983800,0.0,1.0
2004-11-12,200.4,205.4,196.02,204.66,21.4612669488306,725700,0.0,1.0
2004-11-11,199.16,204.5,194.04,199.4,20.9096874308454,1540900,0.0,1.0
2004-11-10,190.41,199.4,189.9,198.56,20.8216024888098,1317600,0.0,1.0
2004-11-09,187.2,191.3,185.9,191.11,20.0403729433745,805700,0.0,1.0
2004-11-08,180.33,188.57,179.21,187.39,19.650282485788,679000,0.0,1.0
2004-11-05,187.15,187.21,179.58,180.33,18.9099495205835,611600,0.0,1.0
2004-11-04,187.02,187.5,182.3,186.95,19.6041427542455,586000,0.0,1.0
2004-11-03,182.0,187.5,182.0,187.02,19.6114831660818,1189800,0.0,1.0
2004-11-02,176.65,181.0,175.66,179.8,18.8543721166801,799000,0.0,1.0
2004-11-01,176.13,176.9,173.7,175.8,18.4349200117484,443700,0.0,1.0
2004-10-29,174.15,178.95,174.0,175.73,18.4275795999121,857200,0.0,1.0
2004-10-28,170.68,173.75,168.28,173.75,18.2199508079709,630500,0.0,1.0
2004-10-27,165.05,171.37,164.21,170.27,17.8550274766803,699900,0.0,1.0
2004-10-26,169.35,169.35,160.81,165.7,17.3758034467958,1437700,0.0,1.0
2004-10-25,167.49,170.3,166.7,169.35,17.758553492546,447300,0.0,1.0
2004-10-22,168.66,170.32,167.73,168.09,17.6264260794925,214300,0.0,1.0
2004-10-21,166.96,170.75,166.0,168.46,17.6652253991987,422800,0.0,1.0
2004-10-20,169.24,169.4,164.2,167.0,17.5121253808986,570900,0.0,1.0
2004-10-19,172.3,172.38,168.2,169.74,17.7994500727768,454600,0.0,1.0
2004-10-18,171.32,171.32,168.44,170.71,17.9011672082228,506200,0.0,1.0
2004-10-15,172.67,173.69,170.35,171.15,17.9473069397653,802500,0.0,1.0
2004-10-14,168.0,172.7,167.36,171.69,18.003932973931,999600,0.0,1.0
2004-10-13,166.15,167.41,163.15,167.25,17.5383411374569,568400,0.0,1.0
2004-10-12,165.5,165.5,163.01,165.15,17.3181287823677,441200,0.0,1.0
2004-10-11,166.0,168.05,163.05,166.25,17.4334781112239,435800,0.0,1.0
2004-10-08,166.25,168.41,165.54,165.91,17.3978246823047,391300,0.0,1.0
2004-10-07,168.0,168.67,166.55,167.14,17.5268062045712,716200,0.0,1.0
2004-10-06,169.2,170.25,167.05,168.6,17.6799062228713,554700,0.0,1.0
2004-10-05,168.45,170.75,167.38,168.7,17.6903925254946,836200,0.0,1.0
2004-10-04,167.0,170.21,166.8,168.45,17.6641767689364,949800,0.0,1.0
2004-10-01,162.0,166.0,161.85,165.7,17.3758034467958,895700,0.0,1.0
2004-09-30,158.76,162.55,156.3,161.3,16.9144061313709,810000,0.0,1.0
2004-09-29,159.31,160.51,157.13,158.46,16.6165951368694,456300,0.0,1.0
2004-09-28,157.37,160.4,156.71,159.3,16.7046800789051,624400,0.0,1.0
2004-09-27,157.7,159.6,155.41,157.17,16.481321833029,818800,0.0,1.0
2004-09-24,153.04,159.95,152.75,157.62,16.5285101948338,1319500,0.0,1.0
2004-09-23,151.66,153.5,150.8,153.04,16.048237534687,561400,0.0,1.0
2004-09-22,152.0,154.9,150.2,152.06,15.9454717689787,1085000,0.0,1.0
2004-09-21,147.09,153.04,146.7,151.17,15.8521436756314,1080800,0.0,1.0
2004-09-20,142.85,148.74,142.31,146.09,15.3194395023681,696300,0.0,1.0
2004-09-17,141.0,143.98,140.66,143.3,15.0268716591783,421100,0.0,1.0
2004-09-16,141.13,141.84,139.9,140.8,14.764714093596,333700,0.0,1.0
2004-09-15,143.25,143.48,141.01,141.33,14.8202914974994,217800,0.0,1.0
2004-09-14,141.5,144.47,140.64,143.89,15.0887408446557,375300,0.0,1.0
2004-09-13,143.6,144.5,140.11,141.5,14.838118211959,422000,0.0,1.0
2004-09-10,144.62,146.8,143.51,144.15,15.1160052314763,408100,0.0,1.0
2004-09-09,143.29,147.25,142.51,144.62,15.1652908538057,669200,0.0,1.0
2004-09-08,144.25,145.75,142.25,143.54,15.0520387854742,702500,0.26,1.0
2004-09-07,137.25,144.99,137.19,144.51,15.1263569185596,1067200,0.0,1.0
2004-09-03,137.79,137.79,136.26,137.0,14.340259482684,257500,0.0,1.0
2004-09-02,133.0,137.98,132.57,137.7,14.4135308815007,457500,0.0,1.0
2004-09-01,133.0,133.23,131.136,132.3,13.8482943763438,259100,0.0,1.0
2004-08-31,132.7,133.76,130.05,133.13,13.9351733206549,413900,0.0,1.0
2004-08-30,136.25,136.91,132.68,133.17,13.9393602577302,437000,0.0,1.0
2004-08-27,138.34,138.99,136.27,136.5,14.2879227692436,202500,0.0,1.0
2004-08-26,136.75,138.53,136.49,138.27,14.4731947348228,322400,0.0,1.0
2004-08-25,136.16,136.73,134.68,136.33,14.2701282866738,306800,0.0,1.0
2004-08-24,137.64,139.45,134.29,136.41,14.2785021608243,431600,0.0,1.0
2004-08-23,136.4,139.75,136.15,137.39,14.3810821191676,715000,0.0,1.0
2004-08-20,132.9,135.22,132.9,134.94,14.1246322233094,348700,0.0,1.0
2004-08-19,135.15,136.21,133.69,133.77,14.0021643138587,344100,0.0,1.0
2004-08-18,134.92,135.69,133.0,134.9,14.1204452862341,332100,0.0,1.0
2004-08-17,135.5,136.75,134.3,134.93,14.1235854890406,362700,0.0,1.0
2004-08-16,132.76,136.2,132.5,135.0,14.1309126289222,528500,0.0,1.0
2004-08-13,133.2,134.33,131.9,133.01,13.9226125094292,319700,0.0,1.0
2004-08-12,137.31,137.32,132.91,133.2,13.9425004605366,659200,0.0,1.0
2004-08-11,137.3,138.11,134.35,137.31,14.3727082450171,596400,0.0,1.0
2004-08-10,135.5,139.74,131.11,137.5,14.3925961961245,1422700,0.0,1.0
2004-08-09,129.99,135.65,129.83,135.42,14.1748754682122,1169700,0.0,1.0
2004-08-06,120.1,129.88,117.85,129.88,13.594984683292,1323800,0.0,1.0
2004-08-05,125.21,125.21,121.0,121.25,12.6916530093098,456400,0.0,1.0
2004-08-04,126.22,126.24,124.46,125.2,13.1051130454893,205300,0.0,1.0
2004-08-03,125.65,127.05,124.83,126.34,13.2244407521336,279500,0.0,1.0
2004-08-02,123.55,126.46,123.5,125.4,13.1260477308655,285500,0.0,1.0
2004-07-30,127.25,127.34,123.5,125.5,13.1365150735536,531600,0.0,1.0
2004-07-29,125.0,127.48,125.0,126.45,13.2359548290905,483400,0.0,1.0
2004-07-28,125.55,125.99,122.25,124.73,13.0559165348553,377000,0.0,1.0
2004-07-27,122.84,125.24,122.71,125.12,13.0967391713389,395900,0.0,1.0
2004-07-26,124.3,124.69,122.17,122.74,12.8476164153623,414000,0.0,1.0
2004-07-23,127.1,127.15,123.43,124.25,13.0056732899525,430400,0.0,1.0
2004-07-22,123.25,126.35,120.7,125.15,13.0998793741453,942700,0.0,1.0
2004-07-21,125.8,127.35,120.41,120.79,12.6435032329446,620000,0.0,1.0
2004-07-20,120.05,125.8,120.0,125.8,13.1679171016179,886200,0.0,1.0
2004-07-19,117.66,121.59,116.61,119.25,12.482306155548,846800,0.0,1.0
2004-07-16,122.66,122.72,116.6,117.21,12.2687723647109,1871300,0.0,1.0
2004-07-15,129.7,129.77,122.0,122.65,12.838195806943,1704700,0.0,1.0
2004-07-14,132.0,135.4,130.08,130.9,13.7017515787105,634900,0.0,1.0
2004-07-13,134.7,134.79,132.9,133.8,14.0053045166651,520900,0.0,1.0
2004-07-12,138.61,138.62,132.51,134.82,14.1120714120837,1100600,0.0,1.0
2004-07-09,141.2,141.2,136.95,138.73,14.521344511188,462600,0.0,1.0
2004-07-08,144.13,144.14,140.99,141.7,14.8322245890243,350700,0.0,1.0
2004-07-07,141.66,145.28,141.05,144.13,15.0865810163449,500000,0.0,1.0
2004-07-06,143.02,144.17,140.4,141.66,14.828037651949,489400,0.0,1.0
2004-07-02,147.5,148.38,142.77,143.27,14.9965618692273,504000,0.0,1.0
2004-07-01,144.12,147.33,143.32,147.33,15.4215359823638,858400,0.0,1.0
2004-06-30,140.75,144.9,140.18,144.37,15.1117026387963,615500,0.0,1.0
2004-06-29,140.69,141.49,139.35,140.7,14.7275511621434,728600,0.0,1.0
2004-06-28,138.65,141.87,137.95,140.94,14.7526727845948,847400,0.0,1.0
2004-06-25,135.26,138.4,135.2,138.4,14.4868022803173,1220100,0.0,1.0
2004-06-24,133.55,135.7,133.55,135.01,14.131959363191,446000,0.0,1.0
2004-06-23,129.0,134.59,128.4,133.55,13.9791361599449,702000,0.0,1.0
2004-06-22,130.02,130.6,126.37,129.0,13.5028720676368,431400,0.0,1.0
2004-06-21,129.87,132.42,129.34,130.02,13.6096389630553,863600,0.0,1.0
2004-06-18,127.0,129.65,126.51,129.05,13.5081057389808,409100,0.0,1.0
2004-06-17,127.32,128.66,126.55,127.2,13.3144598992512,327500,0.0,1.0
2004-06-16,125.7,127.38,124.88,127.32,13.3270207104769,380000,0.0,1.0
2004-06-15,124.52,126.29,123.57,125.88,13.1762909757684,664700,0.0,1.0
2004-06-14,126.6,127.31,125.77,126.8,13.2725905284988,467500,0.0,1.0
2004-06-10,122.4,127.0,121.9,127.0,13.293525213875,538100,0.0,1.0
2004-06-09,123.27,124.01,121.95,122.08,12.7785319536209,351300,0.0,1.0
2004-06-08,123.9,124.75,122.82,124.69,13.0517295977801,420000,0.26,1.0
2004-06-07,120.5,124.7,119.3,124.35,12.9890562263622,822300,0.0,1.0
2004-06-04,116.49,121.39,116.49,120.61,12.5983922111905,1310100,0.0,1.0
2004-06-03,122.6,122.88,118.15,118.45,12.372768074086,727900,0.0,1.0
2004-06-02,122.02,123.9,117.85,123.2,12.8689322644778,1453400,0.0,1.0
2004-06-01,126.98,126.98,119.89,122.01,12.7446300778323,1284900,0.0,1.0
2004-05-28,130.55,131.5,128.58,129.2,13.495665978657,302200,0.0,1.0
2004-05-27,129.99,130.5,128.19,130.3,13.6105671595898,257900,0.0,1.0
2004-05-26,128.0,130.8,127.5,129.99,13.5781859176905,427700,0.0,1.0
2004-05-25,126.26,128.04,124.73,127.63,13.3316706567801,306800,0.0,1.0
2004-05-24,125.5,127.0,125.5,126.26,13.1885664587092,177200,0.0,1.0
2004-05-21,123.97,124.94,123.65,124.56,13.0109919063584,112600,0.0,1.0
2004-05-20,124.2,125.44,122.03,123.72,12.9232491863734,164700,0.0,1.0
2004-05-19,123.7,126.49,123.21,124.07,12.9598086530338,381300,0.0,1.0
2004-05-18,117.21,122.79,117.21,122.79,12.8261054606756,310300,0.0,1.0
2004-05-17,117.65,118.4,116.8,116.96,12.2171292017316,240600,0.0,1.0
2004-05-14,118.1,118.71,117.4,118.65,12.393659197892,128500,0.0,1.0
2004-05-13,116.6,118.71,116.57,117.9,12.3153174836196,169600,0.0,1.0
2004-05-12,117.95,119.4,114.45,116.85,12.2056390836383,429200,0.0,1.0
2004-05-11,117.0,118.4,115.5,117.79,12.3038273655263,271100,0.0,1.0
2004-05-10,115.5,116.95,111.55,116.81,12.2014608588771,459900,0.0,1.0
2004-05-07,117.97,119.1,116.5,116.51,12.1701241731681,227900,0.0,1.0
2004-05-06,119.0,119.82,116.81,117.96,12.3215848207614,467300,0.0,1.0
2004-05-05,121.9,124.75,121.56,122.34,12.7791004321122,448900,0.0,1.0
2004-05-04,118.53,121.9,118.53,121.3,12.6704665883211,274500,0.0,1.0
2004-05-03,117.42,119.27,117.42,118.28,12.355010618851,197900,0.0,1.0
2004-04-30,117.25,118.6,116.86,117.3,12.2526441122017,186700,0.0,1.0
2004-04-29,118.51,118.95,115.6,117.0,12.2213074264928,577200,0.0,1.0
2004-04-28,120.99,121.59,117.79,118.5,12.3779908550375,309100,0.0,1.0
2004-04-27,118.75,121.94,115.64,120.99,12.6380853464219,594800,0.0,1.0
2004-04-26,118.85,119.71,116.65,117.31,12.253688668392,207400,0.0,1.0
2004-04-23,117.2,119.16,115.56,118.85,12.414550321698,288200,0.0,1.0
2004-04-22,114.3,118.36,114.02,117.2,12.2421985502987,214700,0.0,1.0
2004-04-21,116.65,117.04,114.08,114.52,11.9622574912987,335900,0.0,1.0
2004-04-20,115.0,119.05,115.0,116.11,12.1283419255562,629100,0.0,1.0
2004-04-19,110.98,114.76,110.98,114.76,11.9873268398659,461000,0.0,1.0
2004-04-16,109.0,111.1,108.08,109.98,11.4880289809032,307500,0.0,1.0
2004-04-15,106.06,108.8,106.0,108.8,11.364771350448,248300,0.0,1.0
2004-04-14,105.33,106.74,104.66,106.06,11.0785629543062,204200,0.0,1.0
2004-04-13,109.7,110.5,105.29,105.33,11.0023103524144,365800,0.0,1.0
2004-04-12,109.3,111.1,109.14,110.02,11.4922072056644,160300,0.0,1.0
2004-04-08,110.4,111.6,109.32,109.55,11.4431130647204,283600,0.0,1.0
2004-04-07,108.4,110.1,106.5,109.9,11.4796725313808,263100,0.0,1.0
2004-04-06,107.05,109.39,107.05,108.0,11.2812068552241,343800,0.0,1.0
2004-04-05,104.0,107.45,104.0,107.41,11.2195780399965,351500,0.0,1.0
2004-04-02,102.0,104.6,101.82,103.0,10.7589287600748,353500,0.0,1.0
2004-04-01,96.85,100.9,96.51,100.5,10.4977897125002,321900,0.0,1.0
2004-03-31,98.6,99.2,96.0,96.74,10.1050365849479,185800,0.0,1.0
2004-03-30,96.92,99.48,96.7,99.3,10.3724429696644,201500,0.0,1.0
2004-03-29,94.93,96.88,94.88,96.67,10.0977246916159,157500,0.0,1.0
2004-03-26,93.0,95.0,93.0,94.68,9.88985800974645,140300,0.0,1.0
2004-03-25,92.5,94.02,92.15,93.05,9.71959535072778,133600,0.0,1.0
2004-03-24,92.65,93.55,91.6,92.25,9.6360308555039,165900,0.0,1.0
2004-03-23,92.78,93.27,92.35,92.88,9.70183789549271,139000,0.0,1.0
2004-03-22,93.0,93.0,91.67,92.08,9.61827340026883,177700,0.0,1.0
2004-03-19,93.48,94.52,93.11,93.77,9.79480339642928,337000,0.0,1.0
2004-03-18,94.1,94.13,92.0,93.47,9.76346671072032,119700,0.0,1.0
2004-03-17,91.44,94.35,91.25,94.1,9.82927375070913,200600,0.0,1.0
2004-03-16,92.75,92.76,91.01,91.43,9.55037724789942,441700,0.0,1.0
2004-03-15,95.15,95.3,93.5,93.5,9.76660037929122,124400,0.0,1.0
2004-03-12,94.1,95.79,93.9,95.12,9.93581848211958,186500,0.0,1.0
2004-03-11,95.75,96.66,94.25,94.25,9.84494209356361,202400,0.0,1.0
2004-03-10,96.9,99.74,95.76,96.0,10.0277394268658,279600,0.0,1.0
2004-03-09,95.35,97.0,94.4,96.95,10.1269722649442,150900,0.0,1.0
2004-03-08,97.3,97.9,95.45,95.45,9.97028883639943,173500,0.26,1.0
2004-03-05,94.9,98.0,94.9,97.19,10.1244631909901,124700,0.0,1.0
2004-03-04,93.45,95.84,92.85,95.0,9.8963268149404,202300,0.0,1.0
