,LYB_Open,LYB_High,LYB_Low,LYB_Close,LYB_Adj Close,LYB_Volume,LYB_Dividend Amount,LYB_Split Coefficient
2013-02-01,61.9,63.22,60.32,61.37,30.2170141488224,8406600,0.0,1.0
2013-01-31,62.56,64.2,62.2,63.42,31.2263815759869,4498800,0.0,1.0
2013-01-30,63.22,63.55,62.76,63.02,31.0294318341011,2485300,0.0,1.0
2013-01-29,61.5,63.55,61.5,63.26,31.1476016792326,5482900,0.0,1.0
2013-01-28,62.67,62.69,60.86,61.24,30.1530054827095,5244700,0.0,1.0
2013-01-25,62.91,62.97,62.18,62.75,30.8964907583283,2332800,0.0,1.0
2013-01-24,62.26,62.82,62.21,62.52,30.783244656744,2664000,0.0,1.0
2013-01-23,61.25,62.16,61.16,62.11,30.581371171311,4122200,0.0,1.0
2013-01-22,62.6,62.7,61.46,61.47,30.2662515842938,3583900,0.0,1.0
2013-01-18,62.05,62.59,61.53,62.59,30.817710861574,2672400,0.0,1.0
2013-01-17,61.16,62.22,61.02,62.13,30.5912186584053,3670600,0.0,1.0
2013-01-16,61.02,61.068,60.26,60.52,29.7984959473152,2614700,0.0,1.0
2013-01-15,60.93,61.65,60.88,61.34,30.202242918181,2181400,0.0,1.0
2013-01-14,60.78,61.42,60.73,61.2,30.1333105085209,3198300,0.0,1.0
2013-01-11,60.72,60.96,60.2,60.91,29.9905219456538,1993300,0.0,1.0
2013-01-10,60.19,60.74,59.55,60.61,29.8428096392395,3617100,0.0,1.0
2013-01-09,60.1,60.17,59.43,59.6,29.3455115409779,2962700,0.0,1.0
2013-01-08,58.93,59.8,58.28,59.74,29.4144439506379,3778700,0.0,1.0
2013-01-07,58.01,59.15,57.765,59.14,29.1190193378093,2329800,0.0,1.0
2013-01-04,58.01,58.65,57.89,58.41,28.7595860588678,2963600,0.0,1.0
2013-01-03,58.42,58.88,57.35,57.64,28.3804578057377,3561500,0.0,1.0
2013-01-02,58.41,59.59,57.94,59.17,29.1337905684507,4491100,0.0,1.0
2012-12-31,55.45,57.16,55.29,57.09,28.1096519106448,2679300,0.0,1.0
2012-12-28,55.91,56.39,55.43,55.51,27.331700430196,2363700,0.0,1.0
2012-12-27,56.57,56.6393,55.19,56.39,27.7649898623447,2458600,0.0,1.0
2012-12-26,56.13,57.05,55.825,56.49,27.8142272978162,4722300,0.0,1.0
2012-12-24,55.5,56.06,55.16,55.86,27.5040314543461,1752800,0.0,1.0
2012-12-21,54.85,55.22,54.12,55.14,27.1495219189517,6381600,0.0,1.0
2012-12-20,54.83,55.57,54.41,55.56,27.3563191479318,3457600,0.0,1.0
2012-12-19,55.12,55.248,54.77,54.85,27.0067333560845,3289100,0.0,1.0
2012-12-18,54.81,55.11,54.55,54.9,27.0313520738203,3091400,0.0,1.0
2012-12-17,54.1,54.77,53.8101,54.75,26.9574959206131,3251100,0.0,1.0
2012-12-14,53.01,53.975,52.79,53.79,26.4848165400873,4282000,0.0,1.0
2012-12-13,54.02,54.25,52.805,52.98,26.0859933127686,2586300,0.0,1.0
2012-12-12,54.4,54.63,53.82,54.02,26.5980626416716,3597400,0.0,1.0
2012-12-11,54.56,54.72,53.625,54.05,26.612833872313,4627000,0.0,1.0
2012-12-10,53.61,54.74,53.16,54.37,26.7703936658216,4280600,0.0,1.0
2012-12-07,52.48,53.86,52.4,53.81,26.4946640271816,5393100,0.0,1.0
2012-12-06,51.85,52.15,51.52,51.9,25.5542290096771,5978200,0.0,1.0
2012-12-05,49.0,51.85,48.77,51.85,25.5296102919414,19056900,0.0,1.0
2012-12-04,48.8,49.82,48.73,49.76,24.5005478905883,4102800,0.0,1.0
2012-12-03,49.89,50.23,48.46,48.88,24.0672584584396,4396200,0.0,1.0
2012-11-30,49.0,49.935,48.78,49.73,24.4857766599468,7392200,0.0,1.0
2012-11-29,48.2,49.02,48.15,48.74,23.9983260487796,4104000,0.0,1.0
2012-11-28,47.07,48.12,46.86,48.07,23.6684352311209,2783100,0.0,1.0
2012-11-27,47.97,48.15,47.325,47.55,23.4124005666695,3792200,0.0,1.0
2012-11-26,48.35,48.5987,47.55,48.0,23.6339690262909,3504500,0.0,1.0
2012-11-23,48.4,50.94,48.03,48.62,23.9392411262139,1914000,0.0,1.0
2012-11-21,47.69,48.53,47.5,47.99,23.6290452827438,2726500,0.0,1.0
2012-11-20,48.0,48.1,46.95,47.55,23.4124005666695,3610000,0.0,1.0
2012-11-19,47.76,48.11,47.44,48.0,23.6339690262909,5382700,0.0,1.0
2012-11-16,45.5,47.0425,45.35,46.8701,23.0776352428991,6006500,0.0,1.0
2012-11-15,46.18,46.61,44.87,45.41,22.3587194475807,6339300,3.15,1.0
2012-11-14,50.68,50.68,49.04,49.21,22.6580021419984,5946300,0.0,1.0
2012-11-13,49.72,51.01,49.11,50.06,23.049371819314,5199300,0.0,1.0
2012-11-12,51.02,51.2,50.45,50.65,23.3210284188624,2926400,0.0,1.0
2012-11-09,52.19,52.19,50.7,50.85,23.4131154017602,5490700,0.0,1.0
2012-11-08,52.81,53.14,51.83,51.92,23.9057807602633,2221000,0.0,1.0
2012-11-07,53.36,53.36,51.92,52.78,24.3017547867238,4930200,0.0,1.0
2012-11-06,53.69,54.09,53.26,53.82,24.7806070977922,8930300,0.0,1.0
2012-11-05,53.18,53.51,52.735,53.41,24.5918287828518,3529200,0.0,1.0
2012-11-02,53.6,53.75,52.87,53.06,24.4306765627807,10595600,0.0,1.0
2012-11-01,53.54,55.25,53.51,55.05,25.3469420426136,5695100,0.0,1.0
2012-10-31,53.81,54.04,52.7,53.39,24.582620084562,4680600,0.0,1.0
2012-10-26,51.86,55.63,50.91,53.75,24.748376653778,8962500,0.0,1.0
2012-10-25,54.33,54.57,52.918,53.4,24.5872244337069,3619300,0.0,1.0
2012-10-24,53.89,54.76,53.07,53.83,24.7852114469371,4199600,0.0,1.0
2012-10-23,53.61,54.27,52.5,53.03,24.416863515346,4477200,0.0,1.0
2012-10-22,54.31,55.55,53.76,55.47,25.5403247066989,2880900,0.0,1.0
2012-10-19,55.0,55.09,54.0,54.33,25.0154289041816,3232700,0.0,1.0
2012-10-18,55.35,56.0,54.7,55.23,25.4298203272216,3071400,0.0,1.0
2012-10-17,54.79,55.76,54.5,55.74,25.6646421336109,4689300,0.0,1.0
2012-10-16,51.96,55.38,51.96,54.36,25.0292419516162,9418500,0.0,1.0
2012-10-15,50.92,51.48,50.62,51.42,23.6755633030189,2848400,0.0,1.0
2012-10-12,51.25,51.71,50.58,50.86,23.4177197509051,3602800,0.0,1.0
2012-10-11,51.37,51.89,51.31,51.35,23.6433328590047,2672300,0.0,1.0
2012-10-10,51.33,51.46,50.47,50.7,23.3440501645869,2428500,0.0,1.0
2012-10-09,52.41,52.56,51.17,51.22,23.5834763201211,3021400,0.0,1.0
2012-10-08,52.45,52.5,51.99,52.38,24.1175808209282,1969700,0.0,1.0
2012-10-05,52.69,53.18,52.45,52.68,24.2557112952749,3932200,0.0,1.0
2012-10-04,52.94,53.37,51.93,52.0,23.9426155534225,3639300,0.0,1.0
2012-10-03,52.99,52.99,52.1,52.34,24.0991634243487,3184600,0.0,1.0
2012-10-02,52.39,52.91,52.02,52.91,24.3616113256073,3158200,0.0,1.0
2012-10-01,52.06,52.75,51.9509,52.2,24.0347025363202,2844100,0.0,1.0
2012-09-28,51.46,51.79,50.92,51.66,23.7860676824962,2527700,0.0,1.0
2012-09-27,51.23,52.21,50.89,51.88,23.8873633636838,2210200,0.0,1.0
2012-09-26,50.98,51.18,50.15,50.96,23.463763242354,3356800,0.0,1.0
2012-09-25,52.52,52.69,50.69,50.8,23.3900936560358,4550800,0.0,1.0
2012-09-24,52.43,52.88,51.57,52.04,23.961032950002,2775600,0.0,1.0
2012-09-21,52.95,53.21,52.13,52.37,24.1129764717833,6893900,0.0,1.0
2012-09-20,51.88,52.62,50.57,52.52,24.1820417089567,4663800,0.0,1.0
2012-09-19,52.41,53.62,52.22,52.5,24.1728330106669,4732000,0.0,1.0
2012-09-18,51.87,52.09,51.36,51.94,23.9149894585531,4171600,0.0,1.0
2012-09-17,53.15,53.2,51.805,51.98,23.9334068551327,3217300,0.0,1.0
2012-09-14,52.65,53.77,52.18,53.42,24.5964331319967,6534100,0.0,1.0
2012-09-13,49.59,52.35,49.58,51.92,23.9057807602633,7525900,0.0,1.0
2012-09-12,49.49,49.72,48.75,49.61,22.842176107794,2819600,0.0,1.0
2012-09-11,49.59,50.23,49.17,49.4,22.7454847757513,2210800,0.0,1.0
2012-09-10,49.26,50.02,49.23,49.33,22.7132543317371,3123500,0.0,1.0
2012-09-07,48.64,49.71,48.4,49.46,22.7731108706207,3160100,0.0,1.0
2012-09-06,47.44,49.42,47.2,48.46,22.3126759561318,5913600,0.0,1.0
2012-09-05,47.11,47.53,46.66,46.97,21.6266279335433,10549500,0.0,1.0
2012-09-04,47.8,48.2,46.88,47.01,21.6450453301229,41142800,0.0,1.0
2012-08-31,48.99,49.09,48.605,48.84,22.4876412236375,4806500,0.0,1.0
2012-08-30,48.93,49.04,48.47,48.67,22.4093672881744,12324900,0.4,1.0
2012-08-29,47.47,47.72,46.64,47.29,21.5964739975091,3057600,0.0,1.0
2012-08-28,46.74,48.03,46.61,47.48,21.6832435060632,2961200,0.0,1.0
2012-08-27,46.52,47.4,46.31,47.13,21.523404937674,2639400,0.0,1.0
2012-08-24,47.83,48.32,47.6604,47.9,21.8750497881303,1938400,0.0,1.0
2012-08-23,48.05,48.33,47.25,47.73,21.7974139120555,2338000,0.0,1.0
2012-08-22,48.7,48.93,47.76,48.58,22.1855932924295,2142200,0.0,1.0
2012-08-21,49.96,49.96,48.94,49.06,22.4048004719347,2687800,0.0,1.0
2012-08-20,49.16,49.87,49.1,49.86,22.7701457711102,2986200,0.0,1.0
2012-08-17,48.68,49.32,48.4,49.24,22.4870031642492,2187300,0.0,1.0
2012-08-16,47.97,48.71,47.78,48.52,22.1581923949913,2076800,0.0,1.0
2012-08-15,47.56,47.93,47.16,47.77,21.8156811770143,2588400,0.0,1.0
2012-08-14,47.48,48.155,47.38,47.55,21.7152112197411,3439400,0.0,1.0
2012-08-13,47.0,47.6,46.61,47.36,21.6284417111869,2081700,0.0,1.0
2012-08-10,46.97,47.425,46.62,47.28,21.5919071812694,2195700,0.0,1.0
2012-08-09,46.97,47.435,46.66,47.35,21.6238748949472,2558800,0.0,1.0
2012-08-08,46.1,47.44,46.09,47.21,21.5599394675915,2725400,0.0,1.0
2012-08-07,46.26,47.04,46.18,46.71,21.3315986556068,2438900,0.0,1.0
2012-08-06,45.58,46.69,45.56,45.96,20.9890874376299,3691000,0.0,1.0
2012-08-03,45.46,45.84,44.72,45.37,20.719645279488,3401700,0.0,1.0
2012-08-02,43.73,44.71,43.35,44.41,20.2812309204774,3331300,0.0,1.0
2012-08-01,44.81,44.81,43.97,44.23,20.1990282281629,2991300,0.0,1.0
2012-07-31,44.67,44.93,44.34,44.53,20.3360327153537,3146200,0.0,1.0
2012-07-30,44.69,44.99,44.32,44.58,20.3588667965522,2787200,0.0,1.0
2012-07-27,43.45,44.99,42.89,44.51,20.3268990828743,8802700,0.0,1.0
2012-07-26,41.385,41.67,40.1,40.9,18.6782784203451,4470200,0.0,1.0
2012-07-25,40.59,40.825,40.05,40.42,18.4590712408398,1542200,0.0,1.0
2012-07-24,40.96,41.3,39.74,40.43,18.4636380570795,3699800,0.0,1.0
2012-07-23,40.41,41.19,40.03,41.03,18.7376470314611,2614700,0.0,1.0
2012-07-20,41.05,41.66,40.33,41.6,18.9979555571236,2194400,0.0,1.0
2012-07-19,42.39,42.69,41.86,41.96,19.1623609417526,2425500,0.0,1.0
2012-07-18,41.6,42.56,41.59,42.24,19.290231796464,2570700,0.0,1.0
2012-07-17,41.45,42.02,40.93,41.97,19.1669277579923,2256400,0.0,1.0
2012-07-16,40.55,41.52,40.2,41.21,18.8198497237756,2711100,0.0,1.0
2012-07-13,40.02,41.31,40.0,40.78,18.6234766254688,2657000,0.0,1.0
2012-07-12,39.16,39.97,38.44,39.62,18.0937259416644,2727500,0.0,1.0
2012-07-11,40.44,40.51,39.27,39.68,18.1211268391025,2778300,0.0,1.0
2012-07-10,41.21,41.53,40.17,40.47,18.4819053220383,2625100,0.0,1.0
2012-07-09,41.71,41.94,40.58,40.81,18.6371770741879,2986700,0.0,1.0
2012-07-06,41.79,42.125,40.77,41.15,18.7924488263374,2397400,0.0,1.0
2012-07-05,41.82,42.6,41.48,42.31,19.3221995101418,2727600,0.0,1.0
2012-07-03,40.94,42.1,40.94,41.94,19.1532273092732,1372600,0.0,1.0
2012-07-02,40.59,41.86,40.35,40.85,18.6554443391466,3164900,0.0,1.0
2012-06-29,40.04,40.41,39.55,40.27,18.3905689972444,3822600,0.0,1.0
2012-06-28,38.29,38.87,37.92,38.62,17.6370443176951,3221300,0.0,1.0
2012-06-27,39.77,39.77,38.44,38.9,17.7649151724065,3174800,0.0,1.0
2012-06-26,39.15,39.92,38.81,39.53,18.0526245955071,1802200,0.0,1.0
2012-06-25,38.96,39.29,38.51,39.12,17.8653851296797,2140700,0.0,1.0
2012-06-22,39.87,39.87,38.59,39.62,18.0937259416644,4051200,0.0,1.0
2012-06-21,41.44,41.58,39.17,39.26,17.9293205570354,4267100,0.0,1.0
2012-06-20,41.48,41.99,41.04,41.42,18.9157528648092,2564800,0.0,1.0
2012-06-19,40.75,41.91,40.6,41.48,18.9431537622473,2858200,0.0,1.0
2012-06-18,38.77,40.68,38.48,40.53,18.5093062194765,3667800,0.0,1.0
2012-06-15,37.95,39.15,37.67,38.94,17.7831824373652,3270100,0.0,1.0
2012-06-14,37.68,37.97,37.07,37.6,17.1712290612464,2861800,0.0,1.0
2012-06-13,37.45,38.35,37.27,37.77,17.2488649373211,2907600,0.0,1.0
2012-06-12,37.51,38.1,37.2,37.83,17.2762658347593,2234000,0.0,1.0
2012-06-11,38.73,38.84,36.99,37.06,16.9246209843029,1763400,0.0,1.0
2012-06-08,37.75,38.39,36.97,38.23,17.458938484347,2480700,0.0,1.0
2012-06-07,39.36,40.09,37.82,38.0,17.3539017108341,4350600,0.0,1.0
2012-06-06,38.11,38.94,37.79,38.44,17.5548416253806,4048700,0.0,1.0
2012-06-05,36.41,37.63,36.14,37.52,17.1346945313288,4176500,0.0,1.0
2012-06-04,37.29,37.29,35.97,36.76,16.7876164971121,2974500,0.0,1.0
2012-06-01,37.23,38.2,37.04,37.26,17.0159573090968,5158900,0.0,1.0
2012-05-31,39.53,39.66,38.4,39.46,18.0206568818293,4627200,0.0,1.0
2012-05-30,39.83,40.02,38.92,39.35,17.9704219031927,2469800,0.0,1.0
2012-05-29,40.09,41.07,39.92,40.89,18.6737116041054,3912900,0.0,1.0
2012-05-25,39.13,39.835,38.85,39.6,18.084592309185,2099600,0.0,1.0
2012-05-24,39.3,39.77,38.3501,38.97,17.7968828860843,3206600,0.0,1.0
2012-05-23,38.91,39.09,37.86,38.96,17.7923160698446,3671000,0.0,1.0
2012-05-22,39.43,39.72,38.97,39.26,17.9293205570354,5605400,0.0,1.0
2012-05-21,37.1,39.16,37.04,39.0,17.8105833348034,2979400,0.0,1.0
2012-05-18,37.05,38.02,36.78,37.04,16.9154873518235,4279900,0.0,1.0
2012-05-17,38.9,38.92,36.95,36.96,16.878952821906,5529000,0.4,1.0
2012-05-16,40.28,40.54,38.81,39.22,17.7192861262086,4560200,0.0,1.0
2012-05-15,39.46,40.13,39.31,39.74,17.9542180177341,3906900,0.0,1.0
2012-05-14,39.6,39.62,38.83,39.32,17.7644653361173,5081000,0.0,1.0
2012-05-11,39.99,40.74,39.87,40.08,18.1078273314238,3858400,0.0,1.0
2012-05-10,40.87,40.88,39.78,40.46,18.279508329077,6688800,0.0,1.0
2012-05-09,38.72,41.28,38.37,40.1,18.1168631734055,7675500,0.0,1.0
2012-05-08,38.91,39.05,37.67,38.85,17.5521230495462,5677800,0.0,1.0
2012-05-07,39.26,40.01,39.09,39.23,17.7238040471995,5300000,0.0,1.0
2012-05-04,41.0,41.52,39.24,39.48,17.8367520719713,7864400,0.0,1.0
2012-05-03,43.25,43.27,41.09,41.25,18.6364240873561,4471500,0.0,1.0
2012-05-02,42.78,43.35,42.13,43.14,19.4903111546313,3178400,0.0,1.0
2012-05-01,42.38,43.71,41.9,42.86,19.3638093668868,5835800,0.0,1.0
2012-04-30,43.95,44.55,41.78,41.78,18.8758738998724,9554100,0.0,1.0
2012-04-27,45.69,46.13,45.21,45.73,20.6604526912677,4676100,0.0,1.0
2012-04-26,44.63,45.855,44.0,45.53,20.5700942714502,2352100,0.0,1.0
2012-04-25,44.6,45.37,44.46,45.18,20.4119670367696,2032600,0.0,1.0
2012-04-24,43.59,44.26,43.07,44.09,19.9195136487643,1959000,0.0,1.0
2012-04-23,43.21,43.95,42.72,43.75,19.7659043350746,2011800,0.0,1.0
2012-04-20,44.23,44.61,43.89,44.16,19.9511390957004,2261000,0.0,1.0
2012-04-19,43.92,44.71,43.77,44.09,19.9195136487643,3038800,0.0,1.0
2012-04-18,43.98,44.2762,43.4,43.87,19.8201193869651,2153300,0.0,1.0
2012-04-17,44.89,45.15,44.0,44.13,19.9375853327278,3275000,0.0,1.0
2012-04-16,44.42,44.6,43.59,44.28,20.0053541475909,3779800,0.0,1.0
2012-04-13,42.66,44.44,42.62,44.07,19.9104778067826,4332400,0.0,1.0
2012-04-12,41.52,42.88,41.29,42.83,19.3502556039142,3618500,0.0,1.0
2012-04-11,41.81,42.2,41.0,41.22,18.6228703243834,3356300,0.0,1.0
2012-04-10,42.49,42.53,40.72,40.95,18.5008864576298,3242800,0.0,1.0
2012-04-09,42.82,42.89,42.26,42.47,19.1876104482427,1698600,0.0,1.0
2012-04-05,43.85,45.24,43.21,43.41,19.6122950213849,3754900,0.0,1.0
2012-04-04,43.2,44.24,43.04,44.09,19.9195136487643,2367700,0.0,1.0
2012-04-03,44.24,45.0632,43.4,43.83,19.8020477030016,5588600,0.0,1.0
2012-04-02,43.62,44.84,43.35,44.57,20.1363738563263,3624100,0.0,1.0
2012-03-30,43.67,43.86,42.98,43.65,19.7207251251659,2852000,0.0,1.0
2012-03-29,42.0,43.25,41.06,43.13,19.4857932336404,3827700,0.0,1.0
2012-03-28,43.38,43.86,42.34,42.64,19.2644151050876,2613500,0.0,1.0
2012-03-27,43.86,44.98,43.28,43.29,19.5580799694944,3170900,0.0,1.0
2012-03-26,43.0,44.09,42.75,43.87,19.8201193869651,3565300,0.0,1.0
2012-03-23,41.63,42.6,41.38,42.52,19.2102000531971,1787700,0.0,1.0
2012-03-22,42.9,43.28,41.47,41.61,18.7990692430275,2537700,0.0,1.0
2012-03-21,42.98,43.81,42.57,43.65,19.7207251251659,1874800,0.0,1.0
2012-03-20,42.08,42.96,41.62,42.88,19.3728452088686,2187800,0.0,1.0
2012-03-19,42.63,42.85,42.2608,42.54,19.2192358951788,2645800,0.0,1.0
2012-03-16,42.72,43.25,42.42,42.9,19.3818810508503,2479900,0.0,1.0
2012-03-15,42.01,43.3,41.93,42.71,19.2960405520237,2602800,0.0,1.0
2012-03-14,42.05,42.24,41.56,41.96,18.9571964777081,1717400,0.0,1.0
2012-03-13,41.12,42.29,40.72,42.26,19.0927341074343,2874800,0.0,1.0
2012-03-12,42.0,42.17,39.87,40.6,18.3427592229492,5599200,0.0,1.0
2012-03-09,43.0,43.07,41.9,42.14,19.0385190555439,3704600,0.0,1.0
2012-03-08,40.72,42.86,40.72,42.72,19.3005584730146,5819500,0.25,1.0
2012-03-07,40.1,40.8,39.8,40.6,18.2360408192784,4048900,0.0,1.0
2012-03-06,40.8,40.97,38.91,39.28,17.6431449108683,6016800,0.0,1.0
2012-03-05,43.43,43.43,41.09,41.8,18.7750370996511,5354400,0.0,1.0
2012-03-02,43.68,44.2,43.6,43.71,19.6329395125778,1797800,0.0,1.0
2012-03-01,43.44,43.82,42.81,43.57,19.5700566132009,2051400,0.0,1.0
2012-02-29,43.89,44.33,42.87,43.18,19.3948828220798,2809000,0.0,1.0
2012-02-28,44.36,44.86,43.93,44.0,19.7631969470012,2480300,0.0,1.0
2012-02-27,43.7,44.98,43.51,44.24,19.8709962030757,3063600,0.0,1.0
2012-02-24,43.12,44.22,43.12,44.15,19.8305714820478,4583900,0.0,1.0
2012-02-23,43.48,43.51,42.51,43.19,19.3993744577496,2724500,0.0,1.0
2012-02-22,42.5,43.42,42.08,43.3,19.4487824501171,3756900,0.0,1.0
2012-02-21,44.07,44.28,41.97,42.89,19.2646253876564,4001900,0.0,1.0
2012-02-17,44.21,44.35,43.7222,43.98,19.7542136756616,1922700,0.0,1.0
2012-02-16,43.56,44.04,43.48,43.99,19.7587053113314,4664300,0.0,1.0
2012-02-15,44.3,44.3,43.36,43.56,19.5655649775312,7851200,0.0,1.0
2012-02-14,45.5,45.94,44.03,44.61,20.0371867228573,6323800,0.0,1.0
2012-02-13,45.35,46.39,44.93,46.01,20.6660157166256,8934500,0.0,1.0
2012-02-10,44.0,45.91,43.61,44.75,20.1000696222342,9666500,0.0,1.0
2012-02-09,44.94,45.12,44.35,44.58,20.023711815848,5834500,0.0,1.0
2012-02-08,45.0,45.06,44.44,44.7,20.0776114438853,3116000,0.0,1.0
2012-02-07,44.64,45.03,44.34,44.87,20.1539692502714,5522200,0.0,1.0
2012-02-06,44.82,44.84,44.3,44.75,20.1000696222342,2932800,0.0,1.0
2012-02-03,43.78,44.82,43.73,44.8,20.122527800583,6138400,0.0,1.0
2012-02-02,43.91,44.0,43.14,43.3,19.4487824501171,4489600,0.0,1.0
2012-02-01,43.48,43.9,43.16,43.6,19.5835315202103,5709400,0.0,1.0
2012-01-31,42.67,43.12,42.47,43.1,19.3589497367216,5673300,0.0,1.0
2012-01-30,40.86,42.44,40.51,42.42,19.0535185111771,4126800,0.0,1.0
2012-01-27,40.15,41.54,40.15,41.23,18.5190138664741,4095200,0.0,1.0
2012-01-26,40.54,40.9,39.97,40.29,18.0968001135154,3192200,0.0,1.0
2012-01-25,39.74,40.29,39.02,40.22,18.065358663827,3982000,0.0,1.0
2012-01-24,39.22,40.03,38.78,39.97,17.9530677720827,3544100,0.0,1.0
2012-01-23,40.0,40.07,38.98,39.34,17.670094724887,5093400,0.0,1.0
2012-01-20,39.87,40.0,39.47,39.9,17.9216263223943,3772400,0.0,1.0
2012-01-19,40.87,40.87,39.81,40.0,17.966542679092,3913400,0.0,1.0
2012-01-18,39.41,41.22,39.22,40.63,18.2495157262877,6418600,0.0,1.0
2012-01-17,39.82,40.05,38.95,39.19,17.6027201898404,3210400,0.0,1.0
2012-01-13,38.19,39.07,37.74,38.91,17.4769543910867,5794500,0.0,1.0
2012-01-12,37.9,39.5,37.6005,38.89,17.4679711197472,8047400,0.0,1.0
2012-01-11,37.48,38.2,36.92,37.4,16.798717404951,7942700,0.0,1.0
2012-01-10,34.52,37.22,34.43,36.95,16.5965937998112,9089400,0.0,1.0
2012-01-09,34.5,34.63,34.19,34.32,15.4152936186609,4329200,0.0,1.0
2012-01-06,34.39,34.94,33.94,34.45,15.473684882368,4452700,0.0,1.0
2012-01-05,34.58,34.58,34.0,34.24,15.3793605333027,5574200,0.0,1.0
2012-01-04,33.43,34.93,33.4,34.74,15.6039423167914,4872600,0.0,1.0
2012-01-03,33.3,33.98,33.11,33.47,15.0335045867302,3601600,0.0,1.0
2011-12-30,32.84,32.87,32.39,32.49,14.5933242910925,938700,0.0,1.0
2011-12-29,32.38,32.92,32.2,32.81,14.7370566325252,711600,0.0,1.0
2011-12-28,32.97,33.0,32.1,32.25,14.4855250350179,843300,0.0,1.0
2011-12-27,32.95,33.29,32.69,32.97,14.8089228032416,1024300,0.0,1.0
2011-12-23,32.95,33.11,32.79,32.99,14.8179060745811,1553800,0.0,1.0
2011-12-22,32.9,33.4925,32.64,32.89,14.7729897178834,2315500,0.0,1.0
2011-12-21,32.97,33.065,32.12,32.96,14.8044311675718,1799900,0.0,1.0
2011-12-20,32.15,33.23,32.0,32.92,14.7864646248927,2467600,0.0,1.0
2011-12-19,31.73,31.73,31.0,31.2,14.0139032896917,2878000,0.0,1.0
2011-12-16,31.17,32.15,31.0,32.05,14.3956923216225,7804900,0.0,1.0
2011-12-15,31.15,31.2,30.51,30.8,13.8342378629008,3937100,0.0,1.0
2011-12-14,31.27,31.72,30.37,30.7,13.7893215062031,4563300,0.0,1.0
2011-12-13,32.49,32.95,31.42,31.89,14.3238261509061,3351600,0.0,1.0
2011-12-12,32.62,32.91,31.85,32.28,14.4989999420272,3281000,0.0,1.0
2011-12-09,32.6,33.53,31.56,33.18,14.9032471523068,6103200,0.0,1.0
2011-12-08,32.58,33.19,32.24,32.62,14.6517155547995,3723100,0.0,1.0
2011-12-07,33.2,33.48,32.65,32.94,14.7954478962322,3758800,0.0,1.0
2011-12-06,33.75,34.08,33.11,33.7,15.136812207135,3028300,0.0,1.0
2011-12-05,33.44,34.19,33.19,33.72,15.1457954784745,3484900,0.0,1.0
2011-12-02,33.0,33.4,32.56,32.8,14.7325649968554,3032000,0.0,1.0
2011-12-01,32.45,32.67,32.11,32.41,14.5573912057343,3915400,0.0,1.0
2011-11-30,31.32,32.89,31.32,32.67,14.6741737331484,4917800,0.0,1.0
2011-11-29,29.98,30.77,29.71,30.36,13.6366058934308,4126800,0.0,1.0
2011-11-28,29.77,30.255,29.38,29.91,13.434482288291,4817100,0.0,1.0
2011-11-25,28.36,29.28,28.34,28.65,12.8685361938996,1704100,0.0,1.0
2011-11-23,29.45,29.46,28.29,28.33,12.7248038524669,5679400,0.0,1.0
2011-11-22,29.51,30.27,29.3,29.77,13.3715993889142,5045500,4.75,1.0
2011-11-21,34.1,34.61,33.91,34.51,13.3677258085582,14918200,0.0,1.0
2011-11-18,35.47,35.97,34.01,34.53,13.3754729692702,13064200,0.0,1.0
2011-11-17,34.79,35.22,34.75,35.19,13.6311292727663,8539700,0.0,1.0
2011-11-16,34.67,35.48,34.66,35.02,13.5652784067142,6982200,0.0,1.0
2011-11-15,35.5,36.05,34.85,34.92,13.5265426031542,10945200,0.0,1.0
2011-11-14,36.51,36.96,35.38,35.53,13.7628310048703,5244300,0.0,1.0
2011-11-11,35.22,36.46,34.57,36.08,13.9758779244503,4027900,0.0,1.0
2011-11-10,34.52,35.12,33.65,35.07,13.5846463084942,5372400,0.0,1.0
2011-11-09,33.36,34.49,33.28,34.06,13.1934146925382,4871000,0.0,1.0
2011-11-08,35.0,35.24,33.99,34.94,13.5342897638662,2375700,0.0,1.0
2011-11-07,34.92,35.03,33.92,34.79,13.4761860585262,2343400,0.0,1.0
2011-11-04,34.14,35.26,33.71,35.01,13.5614048263582,5280500,0.0,1.0
2011-11-03,34.04,34.64,33.03,34.46,13.3483579067782,4112400,0.0,1.0
2011-11-02,32.61,33.67,32.56,33.21,12.8641603622781,2339600,0.0,1.0
2011-11-01,30.9,32.51,29.5,32.11,12.4380665231181,5704700,0.0,1.0
2011-10-31,34.75,34.75,32.84,32.86,12.7285850498181,5134900,0.0,1.0
2011-10-28,34.25,35.5,33.32,34.5,13.3638522282022,5968000,0.0,1.0
2011-10-27,32.89,34.08,32.52,33.59,13.0113564158062,5040700,0.0,1.0
2011-10-26,31.2,32.1,30.09,31.74,12.294744049946,5577500,0.0,1.0
2011-10-25,32.3375,32.44,30.62,30.73,11.90351243399,3968500,0.0,1.0
2011-10-24,31.1,32.36,30.96,32.33,12.5232852909501,4670800,0.0,1.0
2011-10-21,30.8,31.26,29.0,31.02,12.015846264314,12613600,0.0,1.0
2011-10-20,26.88,27.45,26.1,27.39,10.6097365950858,3481900,0.0,1.0
2011-10-19,27.99,28.03,26.81,26.93,10.4315518987097,5565600,0.0,1.0
2011-10-18,28.04,28.62,27.34,28.29,10.9583588271258,4606200,0.0,1.0
