,BCPC_Open,BCPC_High,BCPC_Low,BCPC_Close,BCPC_Adj Close,BCPC_Volume,BCPC_Dividend Amount,BCPC_Split Coefficient
2006-03-13,22.26,22.98,21.49,21.88,8.890131361466,10267,0.0,1.0
2006-03-10,21.17,21.39,20.85,21.39,8.69103792604011,10844,0.0,1.0
2006-03-09,21.175,21.29,20.9,21.07,8.56101772331301,10667,0.0,1.0
2006-03-08,20.78,21.51,20.7001,21.18,8.60571216800045,17644,0.0,1.0
2006-03-07,21.41,21.83,20.99,21.03,8.54476519797212,24267,0.0,1.0
2006-03-06,21.9,22.78,21.35,21.35,8.67478540069922,18667,0.0,1.0
2006-03-03,22.4,22.6,21.75,22.3,9.06078287754532,14578,0.0,1.0
2006-03-02,22.45,22.62,22.02,22.4,9.10141419089755,13467,0.0,1.0
2006-03-01,21.32,22.4,21.32,22.31,9.06484600888055,16444,0.0,1.0
2006-02-28,21.84,22.1,21.3,21.47,8.72354297672189,17644,0.0,1.0
2006-02-27,22.04,22.48,22.0,22.19,9.01608843285788,13067,0.0,1.0
2006-02-24,21.77,22.58,21.62,22.14,8.99577277618177,40000,0.0,1.0
2006-02-23,22.04,22.45,21.78,21.87,8.88606823013077,22000,0.0,1.0
2006-02-22,21.8,22.35,21.26,22.18,9.01202530152266,29867,0.0,1.0
2006-02-21,22.2299,22.3,21.4,21.9,8.89825762413644,42178,0.0,1.0
2006-02-17,23.0,23.0,22.2,22.2,9.0201515641931,29867,0.0,1.0
2006-02-16,22.6,22.8,21.8,22.77,9.25175005030077,32178,0.0,1.0
2006-02-15,22.62,22.89,22.59,22.68,9.21518186828377,18444,0.0,1.0
2006-02-14,22.45,22.62,22.45,22.62,9.19080308027243,15867,0.0,1.0
2006-02-13,22.2,22.8,22.2,22.6,9.18267681760199,18578,0.0,1.0
2006-02-10,22.3,22.67,22.03,22.25,9.04046722086921,21778,0.0,1.0
2006-02-09,22.36,22.75,22.35,22.42,9.10954045356799,8444,0.0,1.0
2006-02-08,22.66,22.8,21.55,22.51,9.14610863558499,18844,0.0,1.0
2006-02-07,22.25,23.0,22.111,22.76,9.24768691896554,31244,0.0,1.0
2006-02-06,22.08,22.5,21.9,22.1,8.97952025084088,33867,0.0,1.0
2006-02-03,22.26,22.4,22.16,22.18,9.01202530152266,12178,0.0,1.0
2006-02-02,22.64,22.8,22.27,22.36,9.08516166555666,42178,0.0,1.0
2006-02-01,22.35,22.64,22.3,22.64,9.19892934294288,40667,0.0,1.0
2006-01-31,22.3,22.62,21.87,22.35,9.08109853422144,37867,0.0,1.0
2006-01-30,22.35,22.4,22.2,22.24,9.03640408953399,8800,0.0,1.0
2006-01-27,22.63,22.63,22.3015,22.45,9.12172984757366,13778,0.0,1.0
2006-01-26,22.54,22.78,22.5,22.6,9.18267681760199,21244,0.0,1.0
2006-01-25,22.1,22.39,21.21,22.39,9.09735105956232,20844,0.0,1.0
2006-01-24,22.21,22.3,21.6801,21.95,8.91857328081255,21200,0.0,1.0
2006-01-23,22.76,22.76,21.8,22.06,8.96326772549999,11378,0.0,1.49999925000037
2006-01-20,33.1,33.5,33.1,33.19,8.99035976291247,15052,0.0,1.0
2006-01-19,32.8,33.15,32.71,33.0,8.93889340693316,13244,0.0,1.0
2006-01-18,33.35,33.5,32.8,32.8,8.88471829537599,12444,0.0,1.0
2006-01-17,33.9,33.9,33.36,33.5,9.07433118582609,11763,0.0,1.0
2006-01-13,33.75,34.0,33.5,33.75,9.14205007527255,12800,0.0,1.0
2006-01-12,34.17,34.17,33.46,33.55,9.08787496371538,9363,0.0,1.0
2006-01-11,35.13,35.13,33.0,33.97,9.20164269798544,24978,0.0,1.0
2006-01-10,34.04,35.02,33.8,35.0,9.48064452250487,21867,0.0,1.0
2006-01-09,32.3,34.2,32.3,33.94,9.19351643125186,18400,0.0,1.0
2006-01-06,30.85,32.27,30.76,32.2,8.72219296070448,17452,0.0,1.0
2006-01-05,30.65,30.98,30.3,30.75,8.32942340191499,16800,0.0,1.0
2006-01-04,31.17,31.17,29.96,30.54,8.27253953477996,21363,0.0,1.0
2006-01-03,29.8,31.49,29.8,31.32,8.48382246985293,14044,0.0,1.0
2005-12-30,29.82,29.99,29.65,29.81,8.07480037759629,20800,0.0,1.0
2005-12-29,29.5,29.9,29.35,29.81,8.07480037759629,7200,0.0,1.0
2005-12-28,29.1,29.5,28.62,29.4999,7.99080186712689,6430,0.09,1.0
2005-12-27,29.5,29.5,29.1,29.3,7.91251388841524,12444,0.0,1.0
2005-12-23,29.9,29.92,29.44,29.58,7.98812835560828,8444,0.0,1.0
2005-12-22,28.34,29.89,27.7,29.75,8.0340371392612,17630,0.0,1.0
2005-12-21,27.9,28.44,27.55,28.24,7.62625911975585,55852,0.0,1.0
2005-12-20,27.9,28.37,27.61,27.79,7.50473586890988,18844,0.0,1.0
2005-12-19,28.37,28.37,27.75,27.85,7.52093896902267,18044,0.0,1.0
2005-12-16,28.43,28.74,27.42,28.37,7.6613658366669,61630,0.0,1.0
2005-12-15,27.06,28.48,26.7,28.0,7.56144671930466,54785,0.0,1.0
2005-12-14,27.37,27.6,27.12,27.25,7.35890796789472,19378,0.0,1.0
2005-12-13,27.15,27.36,27.0,27.17,7.33730383441099,14785,0.0,1.0
2005-12-12,27.44,27.6,27.16,27.25,7.35890796789472,26400,0.0,1.0
2005-12-09,27.7,27.9,27.31,27.43,7.4075172682331,7763,0.0,1.0
2005-12-08,27.4,27.73,27.4,27.54,7.43722295177323,18578,0.0,1.0
2005-12-07,27.25,27.5,27.24,27.27,7.36430900126565,21867,0.0,1.0
2005-12-06,27.5,27.8,27.25,27.42,7.40481675154764,7852,0.0,1.0
2005-12-05,27.47,27.7,27.22,27.52,7.4318219184023,17778,0.0,1.0
2005-12-02,27.45,27.68,27.27,27.37,7.39131416812031,8563,0.0,1.0
2005-12-01,27.68,28.6,27.25,27.35,7.38591313474938,21778,0.0,1.0
2005-11-30,27.63,27.75,27.42,27.58,7.44802501851509,7230,0.0,1.0
2005-11-29,27.99,28.0,27.2,27.53,7.43452243508776,16830,0.0,1.0
2005-11-28,28.02,28.02,27.66,27.89,7.53174103576454,11585,0.0,1.0
2005-11-25,27.6,28.21,27.6,28.02,7.5668477526756,7585,0.0,1.0
2005-11-23,27.59,28.0,27.39,27.56,7.44262398514416,26044,0.0,1.0
2005-11-22,28.4,28.4,27.4,27.79,7.50473586890988,22252,0.0,1.0
2005-11-21,29.2,29.2,28.41,28.53,7.70457410363436,11585,0.0,1.0
2005-11-18,29.57,29.68,29.18,29.4,7.9395190552699,8563,0.0,1.0
2005-11-17,28.45,29.39,28.45,29.37,7.9314175052135,7763,0.0,1.0
2005-11-16,29.15,29.15,28.16,28.32,7.64786325323957,11230,0.0,1.0
2005-11-15,29.385,29.5,28.8,28.95,7.81799580442393,7230,0.0,1.0
2005-11-14,29.54,29.75,29.34,29.48,7.96112318875362,9600,0.0,1.0
2005-11-11,29.58,29.74,29.28,29.55,7.98002680555189,5244,0.0,1.0
2005-11-10,29.21,29.68,28.22,29.68,8.01513352246294,19585,0.0,1.0
2005-11-09,29.75,29.75,29.03,29.31,7.9152144051007,6430,0.0,1.0
2005-11-08,29.2,29.2,28.6,28.89,7.80179270431113,7644,0.0,1.0
2005-11-07,29.04,29.64,28.99,29.42,7.94492008864083,10963,0.0,1.0
2005-11-04,29.65,29.65,28.8,28.94,7.81529528773846,9244,0.0,1.0
2005-11-03,29.45,29.99,29.45,29.8,8.04753972268854,10785,0.0,1.0
2005-11-02,27.9,29.84,27.9,29.6,7.99352938897922,11378,0.0,1.0
2005-11-01,27.41,28.2,27.35,27.75,7.49393380216801,8978,0.0,1.0
2005-10-31,28.5,28.5,26.7,27.44,7.41021778491857,17363,0.0,1.0
2005-10-28,26.35,26.65,26.35,26.55,7.1698717999121,7763,0.0,1.0
2005-10-27,26.3,26.43,25.91,26.22,7.08075474929172,17985,0.0,1.0
2005-10-26,26.2,26.65,26.05,26.39,7.12666353294465,29778,0.0,1.0
2005-10-25,26.0,26.21,25.58,26.01,7.02404389889694,19378,0.0,1.0
2005-10-24,26.55,26.6,26.15,26.16,7.06455164917893,13185,0.0,1.0
2005-10-21,26.95,26.95,26.54,26.55,7.1698717999121,10163,0.0,1.0
2005-10-20,27.05,27.15,26.8,26.95,7.27789246733074,3763,0.0,1.0
2005-10-19,26.25,27.3,26.25,27.18,7.34000435109646,14044,0.0,1.0
2005-10-18,26.65,26.65,26.23,26.3101,7.10508640462777,15378,0.0,1.0
2005-10-17,27.11,27.11,26.68,26.8,7.23738471704875,6667,0.0,1.0
2005-10-14,27.09,27.13,25.95,27.01,7.29409556744354,30252,0.0,1.0
2005-10-13,26.99,27.15,26.9,27.01,7.29409556744354,13363,0.0,1.0
2005-10-12,27.33,27.4,26.94,27.04,7.30219711749993,75052,0.0,1.0
2005-10-11,27.49,27.49,27.31,27.33,7.38051210137844,4563,0.0,1.0
2005-10-10,27.7,27.7,27.26,27.45,7.41291830160404,8385,0.0,1.0
2005-10-07,27.1,27.7,27.1,27.69,7.47773070205522,6163,0.0,1.0
2005-10-06,26.85,27.24,26.8,27.0,7.29139505075807,18044,0.0,1.0
2005-10-05,27.4,27.4,26.91,27.0,7.29139505075807,36385,0.0,1.0
2005-10-04,27.7,28.08,27.45,27.45,7.41291830160404,13630,0.0,1.0
2005-10-03,27.6,28.0,27.55,27.7,7.48043121874068,10963,0.0,1.0
2005-09-30,26.83,28.97,26.72,27.55,7.4399234684587,18578,0.0,1.0
2005-09-29,26.7,26.75,26.0,26.58,7.1779733499685,14963,0.0,1.0
2005-09-28,26.6,26.9,26.33,26.67,7.20227800013769,6844,0.0,1.0
2005-09-27,26.25,26.94,26.25,26.6,7.18337438333943,20178,0.0,1.0
2005-09-26,27.15,27.15,25.65,26.31,7.10505939946092,42963,0.0,1.0
2005-09-23,27.05,27.3,27.0,27.15,7.33190280104006,6963,0.0,1.0
2005-09-22,27.59,27.59,27.0,27.04,7.30219711749993,21244,0.0,1.0
2005-09-21,29.05,29.05,27.59,27.59,7.45072553520056,15467,0.0,1.0
2005-09-20,30.13,30.13,29.17,29.2,7.88550872156058,11585,0.0,1.0
2005-09-19,30.87,30.87,29.99,30.02,8.10695108976878,11644,0.0,1.0
2005-09-16,31.38,31.38,30.9,31.07,8.39050534174271,41600,0.0,1.0
2005-09-15,31.58,31.58,31.2,31.23,8.43371360871017,26252,0.0,1.0
2005-09-14,31.41,31.61,31.41,31.58,8.52823169270147,20385,0.0,1.0
2005-09-13,31.75,31.75,31.4,31.41,8.48232290904855,4385,0.0,1.0
2005-09-12,31.45,31.88,31.3,31.75,8.5741404763544,8830,0.0,1.0
2005-09-09,31.32,31.55,31.32,31.52,8.51202859258868,4030,0.0,1.0
2005-09-08,31.15,31.5,31.0,31.42,8.48502342573402,4830,0.0,1.0
2005-09-07,30.63,31.25,30.6,31.19,8.4229115419683,9363,0.0,1.0
2005-09-06,30.86,31.2,30.45,30.69,8.287885707695,9452,0.0,1.0
2005-09-02,31.55,31.7,30.83,30.85,8.33109397466246,5867,0.0,1.0
2005-09-01,30.9,32.0,30.84,31.61,8.53633324275787,13067,0.0,1.0
2005-08-31,30.57,30.95,30.25,30.9,8.34459655808979,5363,0.0,1.0
2005-08-30,30.76,30.8,30.45,30.54,8.24737795741301,5363,0.0,1.0
2005-08-29,30.2,30.81,30.2,30.81,8.32029190792059,9244,0.0,1.0
2005-08-26,30.75,30.75,30.25,30.25,8.1690629735345,5185,0.0,1.0
2005-08-25,31.2,31.2,30.465,30.85,8.33109397466246,6963,0.0,1.0
2005-08-24,29.84,31.1,29.78,31.1,8.39860689179911,22667,0.0,1.0
2005-08-23,29.79,29.9,29.55,29.76,8.03673765594667,9452,0.0,1.0
2005-08-22,30.01,30.01,29.75,29.76,8.03673765594667,6252,0.0,1.0
2005-08-19,30.31,30.42,29.9,29.9,8.07454488954319,9630,0.0,1.0
2005-08-18,31.4,31.4,30.3,30.3,8.18256555696183,18044,0.0,1.0
2005-08-17,30.85,31.49,30.78,31.43,8.48772394241949,4030,0.0,1.0
2005-08-16,31.8,31.8,30.95,30.95,8.35809914151712,12563,0.0,1.0
2005-08-15,32.19,32.19,31.67,31.9,8.61464822663639,9867,0.0,1.0
2005-08-12,32.19,32.3,32.01,32.07,8.66055701028931,13244,0.0,1.0
2005-08-11,31.8,32.29,31.7,32.29,8.71996837736956,10844,0.0,1.0
2005-08-10,31.67,32.29,31.67,31.81,8.59034357646719,10785,0.0,1.0
2005-08-09,31.81,31.95,31.66,31.66,8.5498358261852,7467,0.0,1.0
2005-08-08,31.9,32.11,31.7,31.8,8.58764305978173,4444,0.0,1.0
2005-08-05,32.2,32.2,31.6,31.9,8.61464822663639,15585,0.0,1.0
2005-08-04,32.34,32.34,32.14,32.32,8.72806992742595,5778,0.0,1.0
2005-08-03,32.45,32.49,32.25,32.26,8.71186682731316,12385,0.0,1.0
2005-08-02,32.2,32.49,32.122,32.45,8.76317664433701,20000,0.0,1.0
2005-08-01,32.0,32.3,31.65,32.07,8.66055701028931,15585,0.0,1.0
2005-07-29,31.7,31.95,31.45,31.91,8.61734874332185,16800,0.0,1.0
2005-07-28,31.65,31.88,31.65,31.8,8.58764305978173,19585,0.0,1.0
2005-07-27,31.65,31.65,31.19,31.6,8.53363272607241,7585,0.0,1.0
2005-07-26,31.3,31.65,31.16,31.59,8.53093220938694,18163,0.0,1.0
2005-07-25,31.2,31.45,31.2,31.4,8.47962239236309,8444,0.0,1.0
2005-07-22,30.4,31.2,30.3,31.2,8.42561205865377,7644,0.0,1.0
2005-07-21,31.12,31.12,30.3,30.3,8.18256555696183,16800,0.0,1.0
2005-07-20,31.0,31.51,30.95,31.12,8.40400792517004,19644,0.0,1.0
2005-07-19,30.1,31.17,30.1,31.08,8.39320585842818,9600,0.0,1.0
2005-07-18,29.9,30.25,29.8,30.0,8.10155005639785,13600,0.0,1.0
2005-07-15,29.9,30.0,29.75,29.9,8.07454488954319,6400,0.0,1.0
2005-07-14,30.0,30.0,29.9,29.99,8.09884953971239,24830,0.0,1.0
2005-07-13,29.99,30.0,29.86,30.0,8.10155005639785,18963,0.0,1.0
2005-07-12,30.0,30.0,29.85,29.99,8.09884953971239,27230,0.0,1.0
2005-07-11,29.9,30.47,29.81,30.0,8.10155005639785,26400,0.0,1.0
2005-07-08,29.9,29.9,29.89,29.9,8.07454488954319,17867,0.0,1.0
2005-07-07,29.9,29.9,29.78,29.88,8.06914385617226,10252,0.0,1.0
2005-07-06,30.0,30.02,29.88,29.98,8.09614902302692,30252,0.0,1.0
2005-07-05,30.04,30.04,29.87,30.0,8.10155005639785,22044,0.0,1.0
2005-07-01,29.95,30.24,29.74,30.04,8.11235212313972,28178,0.0,1.0
2005-06-30,30.18,30.24,29.77,30.05,8.11505263982518,12030,0.0,1.0
2005-06-29,29.85,30.1,29.78,30.08,8.12315418988158,27467,0.0,1.0
2005-06-28,29.7,29.79,29.69,29.75,8.0340371392612,24978,0.0,1.0
2005-06-27,29.69,29.95,29.6,29.76,8.03673765594667,37452,0.0,1.0
2005-06-24,29.65,29.73,29.4,29.67,8.01243300577748,314044,0.0,1.0
2005-06-23,29.37,29.7,29.34,29.6,7.99352938897922,14785,0.0,1.0
2005-06-22,29.65,29.88,29.32,29.44,7.95032112201176,17244,0.0,1.0
2005-06-21,29.5,29.69,29.47,29.6,7.99352938897922,6844,0.0,1.0
2005-06-20,29.55,29.68,29.39,29.58,7.98812835560828,10252,0.0,1.0
2005-06-17,29.69,29.69,29.5,29.65,8.00703197240655,10163,0.0,1.0
2005-06-16,29.45,29.62,29.45,29.62,7.99893042235015,60000,0.0,1.0
2005-06-15,29.43,29.43,28.96,29.24,7.89631078830244,39230,0.0,1.0
2005-06-14,28.9,29.56,28.75,29.4,7.9395190552699,30252,0.0,1.0
2005-06-13,29.05,29.06,28.78,28.9,7.8044932209966,41244,0.0,1.0
2005-06-10,29.4,29.6,28.4,29.2,7.88550872156058,18400,0.0,1.0
2005-06-09,29.5,29.6,29.04,29.49,7.96382370543909,16178,0.0,1.0
2005-06-08,28.44,29.7,28.44,29.5,7.96652422212456,36978,0.0,1.0
2005-06-07,28.25,28.9,28.25,28.38,7.66406635335237,24267,0.0,1.0
2005-06-06,27.33,28.6,27.33,28.15,7.60195446958665,21867,0.0,1.0
2005-06-03,27.4,27.5,27.4,27.48,7.42101985166043,13630,0.0,1.0
2005-06-02,27.5,27.6,27.35,27.45,7.41291830160404,26400,0.0,1.0
2005-06-01,27.7,27.7,27.55,27.69,7.47773070205522,12178,0.0,1.0
2005-05-31,27.5,27.8,27.0134,27.7,7.48043121874068,18844,0.0,1.0
2005-05-27,27.6,27.64,27.5,27.6,7.45342605188603,12385,0.0,1.0
2005-05-26,27.7,27.75,27.62,27.7,7.48043121874068,6044,0.0,1.0
2005-05-25,27.7,27.7,27.56,27.7,7.48043121874068,14430,0.0,1.0
2005-05-24,27.9,27.9,27.75,27.79,7.50473586890988,12000,0.0,1.0
2005-05-23,28.0,28.3,27.7,27.89,7.53174103576454,16267,0.0,1.0
2005-05-20,27.95,27.95,27.81,27.9,7.53444155245,4652,0.0,1.0
2005-05-19,27.9,28.21,27.85,27.9,7.53444155245,6785,0.0,1.0
2005-05-18,27.58,27.94,27.46,27.9,7.53444155245,14963,0.0,1.0
2005-05-17,28.36,28.36,27.63,27.63,7.46152760194242,7200,0.0,1.0
2005-05-16,28.75,28.75,28.37,28.37,7.6613658366669,28000,0.0,1.0
2005-05-13,28.56,28.85,28.3,28.85,7.79099063756927,30252,0.0,1.0
2005-05-12,28.73,28.75,28.45,28.6,7.72347772043262,28000,0.0,1.0
2005-05-11,29.0,29.0,28.66,28.73,7.75858443734368,31585,0.0,1.0
2005-05-10,28.25,29.12,28.15,28.99,7.82879787116579,47052,0.0,1.0
2005-05-09,26.55,28.15,26.5,28.15,7.60195446958665,30578,0.0,1.0
2005-05-06,26.2,26.6,26.2,26.41,7.13206456631558,16267,0.0,1.0
2005-05-05,25.01,26.1,25.01,26.1,7.04834854906613,14430,0.0,1.0
2005-05-04,25.4,25.4,24.81,25.07,6.77019533046314,14963,0.0,1.0
2005-05-03,25.4,25.75,25.26,25.4,6.85931238108352,11763,0.0,1.0
2005-05-02,24.1,25.3,24.1,25.3,6.83230721422886,27763,0.0,1.0
2005-04-29,23.1,24.0,22.85,24.0,6.48124004511828,11585,0.0,1.0
2005-04-28,22.2,23.0,22.15,23.0,6.21118837657169,10430,0.0,1.0
2005-04-27,22.15,22.15,22.05,22.12,5.97354290825068,1630,0.0,1.0
2005-04-26,21.91,22.19,21.88,22.11,5.97084239156522,2044,0.0,1.0
2005-04-25,21.95,21.95,21.9,21.9,5.91413154117043,1452,0.0,1.0
2005-04-22,21.85,21.88,21.83,21.88,5.9087305077995,1185,0.0,1.0
2005-04-21,21.9,21.91,21.9,21.91,5.9168320578559,3200,0.0,1.0
2005-04-20,22.1,22.1,21.9,21.9,5.91413154117043,2252,0.0,1.0
2005-04-19,22.17,22.17,22.09,22.09,5.96544135819429,2785,0.0,1.0
2005-04-18,22.25,22.26,22.16,22.17,5.98704549167801,3378,0.0,1.0
2005-04-15,22.4,22.6,22.3,22.3,6.02215220858907,6044,0.0,1.0
2005-04-14,23.01,23.03,22.4,22.5,6.07616254229839,39852,0.0,1.0
2005-04-13,23.07,23.15,23.0,23.1,6.23819354342635,7052,0.0,1.0
2005-04-12,22.97,23.15,22.952,23.06,6.22739147668448,2963,0.0,1.0
2005-04-11,23.15,23.15,23.0,23.03,6.21928992662809,5630,0.0,1.0
2005-04-08,23.2,23.2,23.15,23.16,6.25439664353914,800,0.0,1.0
2005-04-07,23.18,23.18,23.14,23.15,6.25169612685368,978,0.0,1.0
2005-04-06,23.05,23.2,23.05,23.128,6.24575499014565,2163,0.0,1.0
2005-04-05,23.18,23.18,23.0,23.05,6.22469095999902,8000,0.0,1.0
2005-04-04,22.91,23.1,22.91,23.03,6.21928992662809,8800,0.0,1.0
2005-04-01,23.2,23.25,23.01,23.01,6.21388889325715,1452,0.0,1.0
2005-03-31,23.01,23.3,23.01,23.25,6.27870129370834,8000,0.0,1.0
2005-03-30,23.2,23.25,23.1,23.11,6.24089406011181,11378,0.0,1.0
2005-03-29,23.35,23.42,23.12,23.12,6.24359457679728,13185,0.0,1.0
2005-03-28,22.72,23.3,22.72,23.3,6.29220387713567,3230,0.0,1.0
2005-03-24,22.35,22.64,22.35,22.62,6.10856874252398,13985,0.0,1.0
2005-03-23,22.0,22.35,22.0,22.35,6.0356547920164,24030,0.0,1.0
2005-03-22,21.91,22.0,21.91,22.0,5.94113670802509,10044,0.0,1.0
2005-03-21,21.75,22.0,21.65,22.0,5.94113670802509,7467,0.0,1.0
2005-03-18,22.1,22.18,21.7,21.7,5.86012120746111,8030,0.0,1.0
2005-03-17,22.0,22.09,21.96,22.09,5.96544135819429,1778,0.0,1.0
2005-03-16,21.9,22.03,21.85,22.03,5.94923825808149,1244,0.0,1.0
2005-03-15,22.12,22.2,22.0,22.0,5.94113670802509,2400,0.0,1.0
2005-03-14,22.2,22.29,22.01,22.12,5.97354290825068,2785,0.0,1.0
2005-03-11,22.4,22.4,22.24,22.3,6.02215220858907,2785,0.0,1.0
2005-03-10,22.5,22.5,22.44,22.49,6.07346202561292,1363,0.0,1.0
2005-03-09,22.6,22.65,22.4,22.55,6.08966512572572,7230,0.0,1.0
2005-03-08,22.3,22.55,22.3,22.55,6.08966512572572,2963,0.0,1.0
2005-03-07,22.25,22.43,22.25,22.25,6.00864962516174,1452,0.0,1.0
2005-03-04,22.05,22.15,21.96,22.15,5.98164445830708,4800,0.0,1.0
2005-03-03,21.85,21.99,21.85,21.95,5.92763412459776,1778,0.0,1.0
2005-03-02,21.75,21.82,21.7,21.8,5.88712637431577,2785,0.0,1.0
2005-03-01,21.8,21.8,21.5,21.75,5.87362379088844,36178,0.0,1.0
2005-02-28,22.8,22.88,21.8,21.85,5.9006289577431,14163,0.0,1.0
2005-02-25,22.9,22.97,22.75,22.8,6.15717804286237,14044,0.0,1.0
2005-02-24,23.0,23.08,22.75,22.8,6.15717804286237,9185,0.0,1.0
2005-02-23,22.93,23.07,22.93,23.07,6.23009199336995,7230,0.0,1.0
2005-02-22,22.95,22.95,22.78,22.83,6.16527959291877,11585,0.0,1.0
2005-02-18,22.5,23.07,22.5,22.87,6.17608165966063,22044,0.0,1.0
2005-02-17,23.89,23.89,23.5,23.5,6.34621421084499,4000,0.0,1.0
2005-02-16,24.75,24.75,23.99,23.99,6.47853952843282,6578,0.0,1.0
2005-02-15,25.0,25.1,24.63,24.77,6.68917982989916,31378,0.0,1.0
2005-02-14,24.4,24.8,24.3,24.8,6.69728137995556,25244,0.0,1.0
2005-02-11,24.42,24.42,24.32,24.4,6.58926071253692,8385,0.0,1.0
2005-02-10,24.76,24.85,24.4,24.52,6.62166691276251,9185,0.0,1.0
2005-02-09,24.2,24.75,24.16,24.7,6.6702762131009,20652,0.0,1.0
2005-02-08,23.82,24.5,23.82,24.25,6.54875296225493,8385,0.0,1.0
2005-02-07,24.66,24.66,23.8,23.9,6.45423487826362,13244,0.0,1.0
2005-02-04,24.9,24.94,24.66,24.76,6.6864793132137,7052,0.0,1.0
2005-02-03,24.35,25.0,24.35,25.0,6.75129171366488,6578,0.0,1.0
2005-02-02,24.73,24.73,23.58,24.4,6.58926071253692,16830,0.0,1.0
2005-02-01,23.7,25.0,23.7,24.53,6.62436742944798,21244,0.0,1.0
2005-01-31,23.15,23.75,23.1,23.6,6.37321937769965,12563,0.0,1.0
2005-01-28,22.25,23.2,22.25,23.0,6.21118837657169,16385,0.0,1.0
2005-01-27,22.2,22.36,22.05,22.05,5.95463929145242,7378,0.0,1.0
2005-01-26,22.0,22.09,21.83,22.01,5.94383722471056,6667,0.0,1.0
2005-01-25,22.19,22.19,21.96,21.96,5.93033464128323,4030,0.0,1.0
2005-01-24,22.2,22.2,22.05,22.2,5.99514704173441,5067,0.0,1.0
2005-01-21,22.75,23.0,22.21,22.3,6.02215220858907,5511,0.0,1.49999925000037
2005-01-20,34.2,34.2,33.8,34.0,6.12117421430842,1975,0.0,1.0
2005-01-19,34.2,34.2,34.0,34.1,6.13917766787992,3378,0.0,1.0
2005-01-18,34.45,34.6,34.0,34.15,6.14817939466566,2963,0.0,1.0
2005-01-14,35.0,35.1,34.6,34.6,6.22919493573739,2785,0.0,1.0
2005-01-13,34.9,34.9,34.85,34.85,6.27420356966613,375,0.0,1.0
2005-01-12,34.85,35.0,34.65,35.0,6.30120875002337,10667,0.0,1.0
2005-01-11,34.55,35.2,34.55,34.65,6.23819666252314,23190,0.0,1.0
2005-01-10,33.99,34.77,33.99,34.65,6.23819666252314,6953,0.0,1.0
2005-01-07,33.7,33.95,33.7,33.88,6.09957007002263,7467,0.0,1.0
2005-01-06,32.92,33.52,32.92,33.25,5.9861483125222,2252,0.0,1.0
2005-01-05,32.69,33.11,32.69,33.0,5.94113967859347,12563,0.0,1.0
2005-01-04,34.29,34.29,32.44,32.69,5.88532897252183,27457,0.0,1.0
2005-01-03,34.84,35.0,34.05,34.13,6.14457870395136,4820,0.0,1.0
2004-12-31,34.61,34.7,34.5,34.69,6.24539804395174,21175,0.0,1.0
2004-12-30,34.3,34.6,34.21,34.41,6.19498837395155,7585,0.0,1.0
2004-12-29,34.75,34.75,34.2,34.3,6.17518457502291,6044,0.0,1.0
2004-12-28,34.42,34.9,34.25,34.9,6.28320529645188,4385,0.09,1.0
2004-12-27,34.53,34.7,34.23,34.7,6.23112957378909,2390,0.0,1.0
2004-12-23,34.1,34.8,34.1,34.74,6.2383124320874,6657,0.0,1.0
2004-12-22,34.24,34.25,33.99,34.25,6.15032241793303,25363,0.0,1.0
2004-12-21,33.9,34.24,33.79,34.18,6.13775241591098,4267,0.0,1.0
2004-12-20,33.75,34.22,33.65,34.0,6.10542955356856,18035,0.0,1.0
2004-12-17,33.75,34.0,33.33,33.61,6.03539668515998,15230,0.0,1.0
2004-12-16,32.75,33.74,32.75,33.61,6.03539668515998,15467,0.0,1.0
2004-12-15,32.69,32.75,32.69,32.75,5.88096523174618,3852,0.0,1.0
2004-12-14,32.26,32.5,32.25,32.5,5.83607236738171,1778,0.0,1.0
2004-12-13,32.15,32.4,32.1,32.25,5.79117950301723,3220,0.0,1.0
2004-12-10,32.01,32.01,32.0,32.0,5.74628663865276,5175,0.0,1.0
2004-12-09,32.3,32.3,32.0,32.2,5.78220093014434,3220,0.0,1.0
2004-12-08,32.45,32.6,32.4,32.51,5.83786808195629,2963,0.0,1.0
2004-12-07,32.3,32.75,32.3,32.5,5.83607236738171,6953,0.0,1.0
2004-12-06,31.9,32.5,31.85,32.2,5.78220093014434,29057,0.0,1.0
2004-12-03,32.1,32.49,32.0,32.0,5.74628663865276,4642,0.0,1.0
2004-12-02,30.83,32.6,30.83,32.3,5.80015807589013,19852,0.0,1.0
2004-12-01,30.88,31.0,30.88,30.98,5.5631237520457,968,0.0,1.0
2004-11-30,30.8,30.81,30.8,30.81,5.53259660427786,790,0.0,1.0
2004-11-29,30.9,30.9,30.75,30.9,5.54875803544907,4267,0.0,1.0
2004-11-26,31.0,31.1,31.0,31.1,5.58467232694065,790,0.0,1.0
2004-11-24,30.85,31.2,30.8,30.9,5.54875803544907,1600,0.0,1.0
2004-11-23,30.8,31.11,30.8,30.95,5.55773660832197,1442,0.0,1.0
2004-11-22,30.9,30.9,30.8,30.9,5.54875803544907,435,0.0,1.0
2004-11-19,30.55,31.0,30.25,31.0,5.56671518119486,4267,0.0,1.0
2004-11-18,31.07,31.2,30.65,30.65,5.5038651710846,3457,0.0,1.0
2004-11-17,31.17,31.17,31.17,31.17,5.5972423289627,435,0.0,1.0
