,EQIX_Open,EQIX_High,EQIX_Low,EQIX_Close,EQIX_Adj Close,EQIX_Volume,EQIX_Dividend Amount,EQIX_Split Coefficient
2002-08-23,0.37,0.38,0.35,0.37,9.04911308079135,188800,0.0,1.0
2002-08-22,0.37,0.38,0.35,0.36,8.80454245698618,508800,0.0,1.0
2002-08-21,0.41,0.41,0.38,0.39,9.5382543284017,124800,0.0,1.0
2002-08-20,0.43,0.43,0.38,0.4,9.78282495220687,124800,0.0,1.0
2002-08-19,0.38,0.43,0.38,0.41,10.027395576012,403200,0.0,1.0
2002-08-16,0.36,0.39,0.36,0.38,9.29368370459652,441600,0.0,1.0
2002-08-15,0.4,0.41,0.37,0.38,9.29368370459652,380800,0.0,1.0
2002-08-14,0.47,0.47,0.39,0.4,9.78282495220687,544000,0.0,1.0
2002-08-13,0.38,0.53,0.35,0.46,11.2502486950379,1036800,0.0,1.0
2002-08-12,0.38,0.4,0.36,0.37,9.04911308079135,246400,0.0,1.0
2002-08-09,0.4,0.42,0.35,0.37,9.04911308079135,803200,0.0,1.0
2002-08-08,0.46,0.53,0.46,0.52,12.7176724378689,304000,0.0,1.0
2002-08-07,0.43,0.5,0.42,0.49,11.9839605664534,172800,0.0,1.0
2002-08-06,0.43,0.45,0.4,0.45,11.0056780712327,89600,0.0,1.0
2002-08-05,0.47,0.49,0.42,0.44,10.7611074474276,240000,0.0,1.0
2002-08-02,0.48,0.49,0.45,0.46,11.2502486950379,115200,0.0,1.0
2002-08-01,0.48,0.49,0.42,0.47,11.4948193188431,214400,0.0,1.0
2002-07-31,0.44,0.5,0.4,0.48,11.7393899426482,265600,0.0,1.0
2002-07-30,0.43,0.45,0.4,0.43,10.5165368236224,172800,0.0,1.0
2002-07-29,0.4,0.43,0.38,0.4,9.78282495220687,227200,0.0,1.0
2002-07-26,0.42,0.45,0.38,0.39,9.5382543284017,390400,0.0,1.0
2002-07-25,0.44,0.47,0.43,0.45,11.0056780712327,182400,0.0,1.0
2002-07-24,0.47,0.47,0.43,0.45,11.0056780712327,163200,0.0,1.0
2002-07-23,0.46,0.5,0.41,0.46,11.2502486950379,323200,0.0,1.0
2002-07-22,0.51,0.54,0.44,0.44,10.7611074474276,320000,0.0,1.0
2002-07-19,0.61,0.62,0.49,0.49,11.9839605664534,480000,0.0,1.0
2002-07-18,0.49,0.64,0.49,0.58,14.1850961807,928000,0.0,1.0
2002-07-17,0.42,0.49,0.41,0.49,11.9839605664534,339200,0.0,1.0
2002-07-16,0.42,0.42,0.39,0.4,9.78282495220687,198400,0.0,1.0
2002-07-15,0.4,0.42,0.37,0.39,9.5382543284017,179200,0.0,1.0
2002-07-12,0.39,0.4,0.37,0.39,9.5382543284017,240000,0.0,1.0
2002-07-11,0.39,0.41,0.36,0.39,9.5382543284017,160000,0.0,1.0
2002-07-10,0.41,0.42,0.38,0.42,10.2719661998172,102400,0.0,1.0
2002-07-09,0.41,0.42,0.38,0.41,10.027395576012,201600,0.0,1.0
2002-07-08,0.42,0.43,0.39,0.41,10.027395576012,326400,0.0,1.0
2002-07-05,0.35,0.38,0.33,0.36,8.80454245698618,54400,0.0,1.0
2002-07-03,0.34,0.36,0.31,0.34,8.31540120937584,188800,0.0,1.0
2002-07-02,0.35,0.36,0.32,0.32,7.82625996176549,316800,0.0,1.0
2002-07-01,0.36,0.36,0.33,0.34,8.31540120937584,118400,0.0,1.0
2002-06-28,0.34,0.37,0.34,0.35,8.55997183318101,131200,0.0,1.0
2002-06-27,0.34,0.36,0.33,0.36,8.80454245698618,108800,0.0,1.0
2002-06-26,0.33,0.36,0.32,0.36,8.80454245698618,307200,0.0,1.0
2002-06-25,0.37,0.4,0.35,0.36,8.80454245698618,211200,0.0,1.0
2002-06-24,0.38,0.38,0.31,0.37,9.04911308079135,406400,0.0,1.0
2002-06-21,0.37,0.4,0.35,0.38,9.29368370459652,416000,0.0,1.0
2002-06-20,0.4,0.42,0.36,0.39,9.5382543284017,547200,0.0,1.0
2002-06-19,0.42,0.44,0.4,0.4,9.78282495220687,176000,0.0,1.0
2002-06-18,0.45,0.45,0.41,0.41,10.027395576012,387200,0.0,1.0
2002-06-17,0.44,0.46,0.41,0.42,10.2719661998172,76800,0.0,1.0
2002-06-14,0.44,0.44,0.39,0.41,10.027395576012,176000,0.0,1.0
2002-06-13,0.44,0.44,0.4,0.42,10.2719661998172,172800,0.0,1.0
2002-06-12,0.42,0.45,0.39,0.42,10.2719661998172,326400,0.0,1.0
2002-06-11,0.45,0.46,0.41,0.42,10.2719661998172,243200,0.0,1.0
2002-06-10,0.48,0.49,0.45,0.45,11.0056780712327,182400,0.0,1.0
2002-06-07,0.45,0.49,0.41,0.46,11.2502486950379,201600,0.0,1.0
2002-06-06,0.49,0.49,0.44,0.44,10.7611074474276,310400,0.0,1.0
2002-06-05,0.5,0.51,0.46,0.5,12.2285311902586,208000,0.0,1.0
2002-06-04,0.48,0.49,0.46,0.49,11.9839605664534,240000,0.0,1.0
2002-06-03,0.48,0.49,0.43,0.45,11.0056780712327,489600,0.0,1.0
2002-05-31,0.4,0.48,0.38,0.46,11.2502486950379,630400,0.0,1.0
2002-05-30,0.39,0.41,0.35,0.41,10.027395576012,1033600,0.0,1.0
2002-05-29,0.43,0.45,0.34,0.38,9.29368370459652,1641600,0.0,1.0
2002-05-28,0.5,0.5,0.39,0.42,10.2719661998172,1664000,0.0,1.0
2002-05-24,0.5,0.54,0.47,0.49,11.9839605664534,211200,0.0,1.0
2002-05-23,0.5,0.5,0.47,0.49,11.9839605664534,140800,0.0,1.0
2002-05-22,0.49,0.51,0.46,0.48,11.7393899426482,358400,0.0,1.0
2002-05-21,0.51,0.51,0.48,0.49,11.9839605664534,128000,0.0,1.0
2002-05-20,0.51,0.52,0.48,0.5,12.2285311902586,272000,0.0,1.0
2002-05-17,0.5,0.5,0.47,0.5,12.2285311902586,310400,0.0,1.0
2002-05-16,0.53,0.53,0.48,0.49,11.9839605664534,393600,0.0,1.0
2002-05-15,0.47,0.54,0.4,0.5,12.2285311902586,1718400,0.0,1.0
2002-05-14,0.5,0.5,0.44,0.45,11.0056780712327,1200000,0.0,1.0
2002-05-13,0.51,0.52,0.46,0.47,11.4948193188431,531200,0.0,1.0
2002-05-10,0.52,0.55,0.49,0.5,12.2285311902586,624000,0.0,1.0
2002-05-09,0.52,0.57,0.5,0.54,13.2068136854793,451200,0.0,1.0
2002-05-08,0.6,0.6,0.49,0.5,12.2285311902586,752000,0.0,1.0
2002-05-07,0.59,0.6,0.53,0.55,13.4513843092844,371200,0.0,1.0
2002-05-06,0.61,0.61,0.56,0.59,14.4296668045051,480000,0.0,1.0
2002-05-03,0.62,0.62,0.53,0.55,13.4513843092844,316800,0.0,1.0
2002-05-02,0.58,0.62,0.55,0.58,14.1850961807,406400,0.0,1.0
2002-05-01,0.59,0.61,0.54,0.55,13.4513843092844,710400,0.0,1.0
2002-04-30,0.55,0.6,0.54,0.57,13.9405255568948,1225600,0.0,1.0
2002-04-29,0.64,0.66,0.49,0.5,12.2285311902586,1920000,0.0,1.0
2002-04-26,0.64,0.7,0.61,0.64,15.652519923531,899200,0.0,1.0
2002-04-25,0.78,0.78,0.62,0.63,15.4079492997258,764800,0.0,1.0
2002-04-24,0.78,0.84,0.67,0.73,17.8536555377775,896000,0.0,1.0
2002-04-23,0.75,0.79,0.7,0.73,17.8536555377775,704000,0.0,1.0
2002-04-22,0.83,0.86,0.7,0.7,17.119943666362,816000,0.0,1.0
2002-04-19,0.87,0.89,0.81,0.82,20.0547911520241,726400,0.0,1.0
2002-04-18,0.75,0.86,0.72,0.82,20.0547911520241,950400,0.0,1.0
2002-04-17,0.78,0.82,0.65,0.68,16.6308024187517,873600,0.0,1.0
2002-04-16,0.81,0.83,0.78,0.78,19.0765086568034,425600,0.0,1.0
2002-04-15,0.84,0.84,0.77,0.8,19.5656499044137,233600,0.0,1.0
2002-04-12,0.92,0.93,0.79,0.81,19.8102205282189,444800,0.0,1.0
2002-04-11,0.92,0.92,0.82,0.85,20.7885030234396,457600,0.0,1.0
2002-04-10,0.93,0.95,0.88,0.9,22.0113561424655,233600,0.0,1.0
2002-04-09,1.01,1.03,0.86,0.9,22.0113561424655,694400,0.0,1.0
2002-04-08,0.97,0.97,0.86,0.87,21.2776442710499,1881600,0.0,1.0
2002-04-05,1.03,1.04,0.95,0.96,23.4787798852965,473600,0.0,1.0
2002-04-04,1.04,1.04,0.93,0.98,23.9679211329068,1126400,0.0,1.0
2002-04-03,1.14,1.14,1.0,1.02,24.9462036281275,377600,0.0,1.0
2002-04-02,1.16,1.17,1.1,1.11,27.1473392423741,220800,0.0,1.0
2002-04-01,1.24,1.25,1.15,1.15,28.1256217375947,467200,0.0,1.0
2002-03-28,1.25,1.25,1.16,1.21,29.5930454804258,259200,0.0,1.0
2002-03-27,1.2,1.22,1.14,1.16,28.3701923613999,281600,0.0,1.0
2002-03-26,1.2,1.2,1.15,1.18,28.8593336090103,246400,0.0,1.0
2002-03-25,1.19,1.25,1.15,1.15,28.1256217375947,224000,0.0,1.0
2002-03-22,1.26,1.26,1.15,1.16,28.3701923613999,240000,0.0,1.0
2002-03-21,1.23,1.28,1.17,1.19,29.1039042328154,211200,0.0,1.0
2002-03-20,1.23,1.25,1.17,1.2,29.3484748566206,236800,0.0,1.0
2002-03-19,1.29,1.29,1.23,1.25,30.5713279756465,137600,0.0,1.0
2002-03-18,1.31,1.38,1.24,1.27,31.0604692232568,304000,0.0,1.0
2002-03-15,1.34,1.35,1.2,1.23,30.0821867280361,230400,0.0,1.0
2002-03-14,1.39,1.4,1.28,1.33,32.5278929660878,307200,0.0,1.0
2002-03-13,1.44,1.45,1.3,1.37,33.5061754613085,336000,0.0,1.0
2002-03-12,1.26,1.47,1.23,1.41,34.4844579565292,691200,0.0,1.0
2002-03-11,1.21,1.3,1.14,1.29,31.5496104708672,342400,0.0,1.0
2002-03-08,1.28,1.32,1.14,1.19,29.1039042328154,1155200,0.0,1.0
2002-03-07,1.22,1.34,1.11,1.26,30.8158985994516,2105600,0.0,1.0
2002-03-06,1.09,1.09,0.99,1.06,25.9244861233482,1238400,0.0,1.0
2002-03-05,1.15,1.18,1.05,1.08,26.4136273709585,1257600,0.0,1.0
2002-03-04,1.4,1.42,1.05,1.08,26.4136273709585,723200,0.0,1.0
2002-03-01,1.28,1.34,1.25,1.3,31.7941810946723,304000,0.0,1.0
2002-02-28,1.4,1.41,1.21,1.25,30.5713279756465,412800,0.0,1.0
2002-02-27,1.49,1.5,1.35,1.4,34.239887332724,291200,0.0,1.0
2002-02-26,1.55,1.57,1.42,1.46,35.7073110755551,182400,0.0,1.0
2002-02-25,1.5,1.64,1.49,1.58,38.6421585612171,201600,0.0,1.0
2002-02-22,1.46,1.49,1.4,1.49,36.4410229469706,243200,0.0,1.0
2002-02-21,1.64,1.66,1.38,1.41,34.4844579565292,476800,0.0,1.0
2002-02-20,1.6,1.78,1.56,1.56,38.1530173136068,300800,0.0,1.0
2002-02-19,1.85,1.87,1.58,1.6,39.1312998088275,460800,0.0,1.0
2002-02-15,2.07,2.1,1.8,1.89,46.2238478991774,576000,0.0,1.0
2002-02-14,2.22,2.3,1.86,2.05,50.1369778800602,675200,0.0,1.0
2002-02-13,2.19,2.28,2.15,2.18,53.3163959895274,220800,0.0,1.0
2002-02-12,2.24,2.24,2.01,2.14,52.3381134943067,268800,0.0,1.0
2002-02-11,1.91,2.32,1.9,2.22,54.2946784847481,464000,0.0,1.0
2002-02-08,1.57,1.82,1.52,1.82,44.5118535325413,768000,0.0,1.0
2002-02-07,1.5,1.55,1.4,1.46,35.7073110755551,768000,0.0,1.0
2002-02-06,1.82,1.9,1.5,1.59,38.8867291850223,784000,0.0,1.0
2002-02-05,2.02,2.08,1.81,1.84,45.0009947801516,636800,0.0,1.0
2002-02-04,2.13,2.14,1.97,2.05,50.1369778800602,352000,0.0,1.0
2002-02-01,2.33,2.34,2.01,2.13,52.0935428705016,467200,0.0,1.0
2002-01-31,2.32,2.42,2.27,2.29,56.0066728513843,249600,0.0,1.0
2002-01-30,2.29,2.31,2.1,2.31,56.4958140989947,364800,0.0,1.0
2002-01-29,2.35,2.4,2.2,2.26,55.2729609799688,201600,0.0,1.0
2002-01-28,2.52,2.52,2.25,2.31,56.4958140989947,1068800,0.0,1.0
2002-01-25,2.37,2.6,2.33,2.42,59.1860909608516,713600,0.0,1.0
2002-01-24,2.11,2.35,2.11,2.32,56.7403847227998,716800,0.0,1.0
2002-01-23,2.04,2.12,1.97,2.07,50.6261191276705,649600,0.0,1.0
2002-01-22,2.2,2.2,2.04,2.1,51.3598309990861,678400,0.0,1.0
2002-01-18,2.52,2.54,2.16,2.32,56.7403847227998,659200,0.0,1.0
2002-01-17,2.65,2.75,2.5,2.51,61.3872265750981,438400,0.0,1.0
2002-01-16,2.85,2.89,2.55,2.72,66.5232096750067,473600,0.0,1.0
2002-01-15,2.91,2.99,2.8,2.83,69.2134865368636,313600,0.0,1.0
2002-01-14,3.14,3.15,2.75,2.87,70.1917690320843,736000,0.0,1.0
2002-01-11,3.3,3.33,3.11,3.18,77.7734583700446,576000,0.0,1.0
2002-01-10,3.4,3.53,3.11,3.23,78.9963114890705,537600,0.0,1.0
2002-01-09,3.03,3.39,2.97,3.38,82.664870846148,985600,0.0,1.0
2002-01-08,3.25,3.4,2.9,3.0,73.3711871415515,825600,0.0,1.0
2002-01-07,3.28,3.33,3.05,3.15,77.0397464986291,409600,0.0,1.0
2002-01-04,3.3,3.3,2.99,3.13,76.5506052510187,518400,0.0,1.0
2002-01-03,2.77,2.99,2.72,2.97,72.637475270136,665600,0.0,1.0
2002-01-02,2.83,2.94,2.52,2.69,65.7894978035912,748800,0.0,1.0
2001-12-31,3.14,3.2,2.87,2.9,70.9254809034998,784000,0.0,1.0
2001-12-28,3.41,3.48,2.9,3.17,77.5288877462394,1651200,0.0,1.0
2001-12-27,2.98,3.42,2.97,3.37,82.4203002223429,1926400,0.0,1.0
2001-12-26,2.39,3.0,2.3,2.95,72.1483340225257,1500800,0.0,1.0
2001-12-24,2.0,2.27,1.95,2.27,55.517531603774,451200,0.0,1.0
2001-12-21,1.97,2.0,1.9,1.95,47.6912716420085,204800,0.0,1.0
2001-12-20,2.0,2.15,1.87,2.0,48.9141247610343,409600,0.0,1.0
2001-12-19,1.86,2.15,1.78,2.01,49.1586953848395,400000,0.0,1.0
2001-12-18,1.87,1.99,1.82,1.87,45.7347066515671,211200,0.0,1.0
2001-12-17,2.06,2.07,1.82,1.93,47.2021303943981,483200,0.0,1.0
2001-12-14,2.06,2.38,1.93,1.99,48.6695541372292,1174400,0.0,1.0
2001-12-13,1.57,2.08,1.4,1.97,48.1804128896188,2032000,0.0,1.0
2001-12-12,1.64,1.64,1.55,1.55,37.9084466898016,99200,0.0,1.0
2001-12-11,1.59,1.69,1.55,1.61,39.3758704326326,230400,0.0,1.0
2001-12-10,1.41,1.6,1.34,1.6,39.1312998088275,259200,0.0,1.0
2001-12-07,1.33,1.45,1.27,1.41,34.4844579565292,499200,0.0,1.0
2001-12-06,1.65,1.65,1.41,1.48,36.1964523231654,409600,0.0,1.0
2001-12-05,1.6,1.74,1.5,1.58,38.6421585612171,435200,0.0,1.0
2001-12-04,1.7,1.7,1.42,1.6,39.1312998088275,499200,0.0,1.0
2001-12-03,1.7,1.75,1.6,1.65,40.3541529278533,259200,0.0,1.0
2001-11-30,1.74,1.81,1.62,1.65,40.3541529278533,275200,0.0,1.0
2001-11-29,2.0,2.0,1.53,1.7,41.5770060468792,921600,0.0,1.0
2001-11-28,1.8,2.07,1.65,1.94,47.4467010182033,1152000,0.0,1.0
2001-11-27,1.34,1.69,1.32,1.6,39.1312998088275,1200000,0.0,1.0
2001-11-26,1.44,1.44,1.2,1.31,32.0387517184775,377600,0.0,1.0
2001-11-23,1.35,1.36,1.25,1.35,33.0170342136982,60800,0.0,1.0
2001-11-21,1.45,1.49,1.2,1.39,33.9953167089189,416000,0.0,1.0
2001-11-20,1.37,1.45,1.34,1.36,33.2616048375034,848000,0.0,1.0
2001-11-19,1.18,1.29,1.13,1.29,31.5496104708672,368000,0.0,1.0
2001-11-16,1.1,1.2,1.04,1.1,26.9027686185689,492800,0.0,1.0
2001-11-15,1.03,1.1,0.99,1.05,25.679915499543,480000,0.0,1.0
2001-11-14,0.89,1.14,0.88,1.0,24.4570623805172,1648000,0.0,1.0
2001-11-13,0.77,0.9,0.75,0.89,21.7667855186603,710400,0.0,1.0
2001-11-12,0.74,0.78,0.7,0.75,18.3427967853879,588800,0.0,1.0
2001-11-09,0.73,0.76,0.67,0.72,17.6090849139724,886400,0.0,1.0
2001-11-08,0.67,0.75,0.65,0.69,16.8753730425568,656000,0.0,1.0
2001-11-07,0.61,0.66,0.6,0.64,15.652519923531,534400,0.0,1.0
2001-11-06,0.56,0.65,0.56,0.61,14.9188080521155,598400,0.0,1.0
2001-11-05,0.54,0.58,0.51,0.56,13.6959549330896,518400,0.0,1.0
2001-11-02,0.48,0.54,0.48,0.52,12.7176724378689,172800,0.0,1.0
2001-11-01,0.54,0.54,0.48,0.49,11.9839605664534,300800,0.0,1.0
2001-10-31,0.5,0.55,0.47,0.54,13.2068136854793,316800,0.0,1.0
2001-10-30,0.53,0.53,0.46,0.49,11.9839605664534,649600,0.0,1.0
2001-10-29,0.49,0.52,0.46,0.51,12.4731018140638,470400,0.0,1.0
2001-10-26,0.47,0.48,0.41,0.46,11.2502486950379,972800,0.0,1.0
2001-10-25,0.6,0.6,0.4,0.41,10.027395576012,1984000,0.0,1.0
2001-10-24,0.64,0.64,0.55,0.58,14.1850961807,147200,0.0,1.0
2001-10-23,0.65,0.67,0.6,0.6,14.6742374283103,115200,0.0,1.0
2001-10-22,0.6,0.61,0.56,0.59,14.4296668045051,182400,0.0,1.0
2001-10-19,0.65,0.65,0.57,0.59,14.4296668045051,259200,0.0,1.0
2001-10-18,0.73,0.76,0.51,0.65,15.8970905473362,547200,0.0,1.0
2001-10-17,0.72,0.72,0.63,0.71,17.3645142901672,512000,0.0,1.0
2001-10-16,0.67,0.71,0.64,0.68,16.6308024187517,409600,0.0,1.0
2001-10-15,0.57,0.66,0.54,0.65,15.8970905473362,864000,0.0,1.0
2001-10-12,0.47,0.54,0.44,0.53,12.9622430616741,604800,0.0,1.0
2001-10-11,0.45,0.49,0.44,0.45,11.0056780712327,633600,0.0,1.0
2001-10-10,0.44,0.47,0.42,0.43,10.5165368236224,480000,0.0,1.0
2001-10-09,0.41,0.43,0.38,0.43,10.5165368236224,144000,0.0,1.0
2001-10-08,0.45,0.45,0.35,0.39,9.5382543284017,384000,0.0,1.0
2001-10-05,0.46,0.46,0.4,0.42,10.2719661998172,284800,0.0,1.0
2001-10-04,0.47,0.47,0.43,0.45,11.0056780712327,252900,0.0,1.0
2001-10-03,0.49,0.49,0.43,0.43,10.5165368236224,412500,0.0,1.0
2001-10-02,0.48,0.48,0.39,0.47,11.4948193188431,342500,0.0,1.0
2001-10-01,0.44,0.47,0.43,0.45,11.0056780712327,345600,0.0,1.0
2001-09-28,0.45,0.45,0.37,0.45,11.0056780712327,444800,0.0,1.0
2001-09-27,0.39,0.45,0.39,0.44,10.7611074474276,409600,0.0,1.0
2001-09-26,0.42,0.42,0.33,0.38,9.29368370459652,1171200,0.0,1.0
2001-09-25,0.54,0.54,0.37,0.4,9.78282495220687,496000,0.0,1.0
2001-09-24,0.47,0.51,0.47,0.5,12.2285311902586,464000,0.0,1.0
2001-09-21,0.5,0.5,0.35,0.44,10.7611074474276,1043200,0.0,1.0
2001-09-20,0.52,0.52,0.49,0.49,11.9839605664534,134400,0.0,1.0
2001-09-19,0.53,0.53,0.45,0.53,12.9622430616741,390400,0.0,1.0
2001-09-18,0.52,0.55,0.5,0.53,12.9622430616741,265600,0.0,1.0
2001-09-17,0.53,0.58,0.5,0.54,13.2068136854793,691200,0.0,1.0
2001-09-10,0.68,0.68,0.5,0.58,14.1850961807,3980800,0.0,1.0
2001-09-07,0.7,0.7,0.62,0.65,15.8970905473362,192000,0.0,1.0
2001-09-06,0.64,0.78,0.64,0.7,17.119943666362,137600,0.0,1.0
2001-09-05,0.73,0.74,0.6,0.65,15.8970905473362,400000,0.0,1.0
2001-09-04,0.75,0.76,0.62,0.73,17.8536555377775,396800,0.0,1.0
2001-08-31,0.75,0.77,0.72,0.73,17.8536555377775,201600,0.0,1.0
2001-08-30,0.77,0.77,0.72,0.73,17.8536555377775,185600,0.0,1.0
2001-08-29,0.85,0.87,0.72,0.78,19.0765086568034,947200,0.0,1.0
2001-08-28,0.89,0.94,0.81,0.86,21.0330736472448,137600,0.0,1.0
2001-08-27,1.03,1.05,0.82,0.89,21.7667855186603,294400,0.0,1.0
2001-08-24,0.97,0.98,0.8,0.94,22.9896386376861,304000,0.0,1.0
2001-08-23,1.01,1.09,0.98,0.98,23.9679211329068,246400,0.0,1.0
2001-08-22,1.04,1.12,1.01,1.01,24.7016330043223,86400,0.0,1.0
2001-08-21,1.11,1.15,1.03,1.05,25.679915499543,67200,0.0,1.0
2001-08-20,1.11,1.15,1.05,1.1,26.9027686185689,51200,0.0,1.0
2001-08-17,1.16,1.16,1.05,1.15,28.1256217375947,99200,0.0,1.0
2001-08-16,1.18,1.19,1.1,1.16,28.3701923613999,96000,0.0,1.0
2001-08-15,1.18,1.24,1.18,1.2,29.3484748566206,102400,0.0,1.0
2001-08-14,1.2,1.24,1.18,1.2,29.3484748566206,51200,0.0,1.0
2001-08-13,1.23,1.25,1.18,1.19,29.1039042328154,60800,0.0,1.0
2001-08-10,1.25,1.27,1.2,1.24,30.3267573518413,28800,0.0,1.0
2001-08-09,1.22,1.27,1.2,1.25,30.5713279756465,67200,0.0,1.0
2001-08-08,1.24,1.28,1.22,1.24,30.3267573518413,140800,0.0,1.0
2001-08-07,1.26,1.29,1.21,1.25,30.5713279756465,57600,0.0,1.0
2001-08-06,1.25,1.25,1.21,1.21,29.5930454804258,48000,0.0,1.0
2001-08-03,1.22,1.26,1.2,1.21,29.5930454804258,35200,0.0,1.0
2001-08-02,1.27,1.3,1.22,1.25,30.5713279756465,57600,0.0,1.0
2001-08-01,1.29,1.39,1.24,1.27,31.0604692232568,86400,0.0,1.0
2001-07-31,1.27,1.4,1.27,1.4,34.239887332724,76800,0.0,1.0
2001-07-30,1.33,1.38,1.28,1.35,33.0170342136982,44800,0.0,1.0
2001-07-27,1.22,1.36,1.21,1.35,33.0170342136982,108800,0.0,1.0
2001-07-26,1.28,1.33,1.2,1.25,30.5713279756465,124800,0.0,1.0
2001-07-25,1.35,1.37,1.27,1.29,31.5496104708672,57600,0.0,1.0
2001-07-24,1.28,1.45,1.27,1.35,33.0170342136982,137600,0.0,1.0
2001-07-23,1.46,1.46,1.25,1.28,31.305039847062,166400,0.0,1.0
2001-07-20,1.51,1.51,1.42,1.43,34.9735992041396,96000,0.0,1.0
2001-07-19,1.45,1.55,1.4,1.43,34.9735992041396,572800,0.0,1.0
2001-07-18,1.42,1.45,1.3,1.34,32.772463589893,326400,0.0,1.0
2001-07-17,1.38,1.45,1.11,1.4,34.239887332724,329600,0.0,1.0
2001-07-16,1.03,1.39,1.03,1.36,33.2616048375034,304000,0.0,1.0
2001-07-13,1.07,1.07,1.02,1.03,25.1907742519327,326400,0.0,1.0
2001-07-12,1.05,1.06,1.01,1.03,25.1907742519327,211200,0.0,1.0
2001-07-11,1.04,1.04,1.0,1.03,25.1907742519327,262400,0.0,1.0
2001-07-10,1.05,1.05,1.02,1.03,25.1907742519327,160000,0.0,1.0
2001-07-09,1.09,1.1,1.02,1.05,25.679915499543,339200,0.0,1.0
2001-07-06,1.02,1.08,1.01,1.05,25.679915499543,57600,0.0,1.0
2001-07-05,1.12,1.13,1.02,1.04,25.4353448757379,262400,0.0,1.0
2001-07-03,1.05,1.12,1.04,1.12,27.3919098661792,41600,0.0,1.0
2001-07-02,1.1,1.11,1.02,1.04,25.4353448757379,243200,0.0,1.0
2001-06-29,1.03,1.08,1.02,1.07,26.1690567471534,2700800,0.0,1.0
2001-06-28,1.11,1.11,1.01,1.07,26.1690567471534,1286400,0.0,1.0
2001-06-27,1.12,1.17,1.08,1.1,26.9027686185689,326400,0.0,1.0
2001-06-26,1.11,1.2,1.08,1.13,27.6364804899844,163200,0.0,1.0
2001-06-25,1.15,1.25,1.11,1.13,27.6364804899844,294400,0.0,1.0
2001-06-22,1.14,1.14,1.04,1.11,27.1473392423741,102400,0.0,1.0
2001-06-21,1.05,1.2,1.01,1.14,27.8810511137896,454400,0.0,1.0
2001-06-20,1.22,1.29,1.08,1.16,28.3701923613999,153600,0.0,1.0
2001-06-19,1.28,1.28,1.2,1.23,30.0821867280361,464000,0.0,1.0
2001-06-18,1.37,1.44,1.18,1.22,29.8376161042309,448000,0.0,1.0
2001-06-15,1.22,1.22,1.05,1.15,28.1256217375947,611200,0.0,1.0
2001-06-14,1.3,1.36,1.13,1.19,29.1039042328154,275200,0.0,1.0
2001-06-13,1.35,1.4,1.33,1.33,32.5278929660878,32000,0.0,1.0
2001-06-12,1.3,1.35,1.28,1.31,32.0387517184775,60800,0.0,1.0
2001-06-11,1.36,1.37,1.28,1.35,33.0170342136982,67200,0.0,1.0
2001-06-08,1.42,1.43,1.29,1.35,33.0170342136982,208000,0.0,1.0
2001-06-07,1.41,1.47,1.31,1.36,33.2616048375034,156800,0.0,1.0
2001-06-06,1.54,1.55,1.44,1.44,35.2181698279447,60800,0.0,1.0
2001-06-05,1.5,1.56,1.45,1.52,37.1747348183861,156800,0.0,1.0
2001-06-04,1.47,1.5,1.31,1.49,36.4410229469706,284800,0.0,1.0
2001-06-01,1.38,1.38,1.24,1.35,33.0170342136982,224000,0.0,1.0
2001-05-31,1.32,1.38,1.25,1.3,31.7941810946723,195200,0.0,1.0
2001-05-30,1.48,1.49,1.26,1.3,31.7941810946723,268800,0.0,1.0
2001-05-29,1.55,1.57,1.44,1.46,35.7073110755551,144000,0.0,1.0
2001-05-25,1.6,1.64,1.45,1.5,36.6855935707758,124800,0.0,1.0
2001-05-24,1.42,1.7,1.4,1.54,37.6638760659964,316800,0.0,1.0
2001-05-23,1.47,1.47,1.35,1.43,34.9735992041396,179200,0.0,1.0
2001-05-22,1.4,1.49,1.32,1.44,35.2181698279447,124800,0.0,1.0
2001-05-21,1.21,1.43,1.2,1.39,33.9953167089189,211200,0.0,1.0
2001-05-18,1.25,1.28,1.16,1.2,29.3484748566206,585600,0.0,1.0
2001-05-17,1.31,1.37,1.2,1.25,30.5713279756465,198400,0.0,1.0
2001-05-16,1.23,1.35,1.22,1.3,31.7941810946723,131200,0.0,1.0
2001-05-15,1.18,1.3,1.18,1.27,31.0604692232568,387200,0.0,1.0
2001-05-14,1.42,1.42,1.0,1.16,28.3701923613999,672000,0.0,1.0
2001-05-11,1.56,1.56,1.2,1.39,33.9953167089189,646400,0.0,1.0
2001-05-10,1.56,1.59,1.48,1.5,36.6855935707758,208000,0.0,1.0
2001-05-09,1.63,1.63,1.5,1.53,37.4193054421913,144000,0.0,1.0
2001-05-08,1.58,1.7,1.58,1.62,39.6204410564378,182400,0.0,1.0
2001-05-07,1.64,1.65,1.49,1.58,38.6421585612171,454400,0.0,1.0
2001-05-04,1.7,1.7,1.52,1.62,39.6204410564378,454400,0.0,1.0
2001-05-03,1.78,1.79,1.5,1.7,41.5770060468792,400000,0.0,1.0
2001-05-02,1.36,1.91,1.32,1.73,42.3107179182947,819200,0.0,1.0
2001-05-01,1.35,1.38,1.28,1.32,32.2833223422827,496000,0.0,1.0
2001-04-30,1.36,1.38,1.27,1.32,32.2833223422827,480000,0.0,1.0
2001-04-27,1.3,1.39,1.24,1.3,31.7941810946723,528000,0.0,1.0
