,JNJ_Open,JNJ_High,JNJ_Low,JNJ_Close,JNJ_Adj Close,JNJ_Volume,JNJ_Dividend Amount,JNJ_Split Coefficient
2017-03-17,128.45,128.94,127.95,128.06,104.399606207165,13300756,0.0,1.0
2017-03-16,128.44,128.7,127.77,128.46,104.725702119104,7610720,0.0,1.0
2017-03-15,127.05,129.0,126.6,128.96,105.133322009027,8360637,0.0,1.0
2017-03-14,126.86,127.75,126.77,127.05,103.57621402952,7679707,0.0,1.0
2017-03-13,125.83,126.95,125.79,126.68,103.274575310977,7162476,0.0,1.0
2017-03-10,126.04,126.49,125.54,126.21,102.891412614449,7395237,0.0,1.0
2017-03-09,124.58,126.21,124.17,125.95,102.679450271689,8571147,0.0,1.0
2017-03-08,123.75,124.68,123.5,124.1,101.171256678973,7909858,0.0,1.0
2017-03-07,122.58,124.46,122.39,123.83,100.951141938414,6643988,0.0,1.0
2017-03-06,123.01,124.4268,122.6,123.71,100.853313164832,6670681,0.0,1.0
2017-03-03,123.41,123.93,123.23,123.79,100.91853234722,5593811,0.0,1.0
2017-03-02,123.75,124.36,123.02,123.63,100.788093982445,6949752,0.0,1.0
2017-03-01,122.49,124.45,122.42,123.86,100.975599131809,9393869,0.0,1.0
2017-02-28,122.01,122.65,121.94,122.21,99.6304534950623,8885438,0.0,1.0
2017-02-27,122.13,122.88,122.1033,122.4,99.7853490532332,5946007,0.0,1.0
2017-02-24,121.5,122.74,120.9,122.73,100.054378180583,10834801,0.8,1.0
2017-02-23,119.52,121.9,119.48,121.7,98.5721510934745,9980945,0.0,1.0
2017-02-22,119.28,119.77,119.25,119.52,96.806437951455,5103903,0.0,1.0
2017-02-21,118.4,119.89,118.32,119.66,96.9198323734195,8594957,0.0,1.0
2017-02-17,118.19,118.9,118.05,118.86,96.2718642479078,8691074,0.0,1.0
2017-02-16,117.0,118.28,116.995,118.08,95.6400953255338,7119291,0.0,1.0
2017-02-15,115.9,117.46,115.59,117.2,94.9273303874709,5979679,0.0,1.0
2017-02-14,115.44,116.4,115.32,116.36,94.2469638556836,5539116,0.0,1.0
2017-02-13,115.28,116.12,115.22,115.88,93.8581829803765,5710779,0.0,1.0
2017-02-10,114.32,115.99,114.23,115.24,93.3398084799671,6438536,0.0,1.0
2017-02-09,113.47,114.65,113.4,114.08,92.4002546979751,5854606,0.0,1.0
2017-02-08,113.3,113.69,113.15,113.4,91.8494817912901,5271601,0.0,1.0
2017-02-07,113.6,113.62,113.05,113.48,91.9142786038413,5507915,0.0,1.0
2017-02-06,113.46,113.59,112.62,113.4,91.8494817912901,6178403,0.0,1.0
2017-02-03,113.5,113.66,112.66,113.64,92.0438722289436,7267569,0.0,1.0
2017-02-02,112.82,113.62,112.77,113.57,91.9871750179613,7826308,0.0,1.0
2017-02-01,112.48,113.32,112.47,113.23,91.7117885646189,7082322,0.0,1.0
2017-01-31,112.79,113.4,112.43,113.25,91.7279877677566,8713303,0.0,1.0
2017-01-30,113.4,113.6,112.85,113.13,91.6307925489299,6969230,0.0,1.0
2017-01-27,112.0,113.5398,111.9,113.38,91.8332825881523,8885867,0.0,1.0
2017-01-26,112.0,112.84,111.6,111.84,90.5859439465422,10164311,0.0,1.0
2017-01-25,111.93,112.8,110.76,112.8,91.3635056971563,9385502,0.0,1.0
2017-01-24,112.91,113.3,111.15,111.76,90.521147133991,12450307,0.0,1.0
2017-01-23,114.51,114.77,113.8,113.91,92.2625614713038,7987709,0.0,1.0
2017-01-20,114.49,115.03,114.08,114.15,92.4569519089574,7502425,0.0,1.0
2017-01-19,114.68,114.9,113.92,114.2,92.4974499168018,5540831,0.0,1.0
2017-01-18,114.94,115.1,114.41,114.7,92.9024299952467,5014570,0.0,1.0
2017-01-17,113.94,115.05,113.67,114.87,93.0401232219179,6255447,0.0,1.0
2017-01-13,114.94,115.02,114.44,114.6,92.8214339795577,4935038,0.0,1.0
2017-01-12,114.27,114.73,113.37,114.62,92.8376331826955,6627250,0.0,1.0
2017-01-11,116.08,116.25,114.02,114.73,92.9267287999534,8887197,0.0,1.0
2017-01-10,116.03,117.0,115.87,116.16,94.0849718243056,5312812,0.0,1.0
2017-01-09,116.35,116.61,115.89,116.28,94.1821670431324,5457459,0.0,1.0
2017-01-06,116.67,117.0,115.76,116.3,94.1983662462702,5221381,0.0,1.0
2017-01-05,116.0,116.97,115.4401,116.86,94.6519439341284,6217169,0.0,1.0
2017-01-04,115.5,116.23,115.31,115.65,93.6718921442919,5828946,0.0,1.0
2017-01-03,115.78,116.0,115.23,115.84,93.8257845741009,5953048,0.0,1.0
2016-12-30,115.8,115.99,114.975,115.21,93.3155096752604,5506734,0.0,1.0
2016-12-29,115.23,115.87,115.01,115.49,93.5422985191895,2993622,0.0,1.0
2016-12-28,115.88,116.16,115.05,115.1,93.2264140580026,3278292,0.0,1.0
2016-12-27,115.89,116.0,115.38,115.91,93.8824817850832,3232942,0.0,1.0
2016-12-23,115.4,116.32,115.3,115.96,93.9229797929277,2993289,0.0,1.0
2016-12-22,115.0,115.526,113.88,115.44,93.5018005113451,4602177,0.0,1.0
2016-12-21,116.2,116.2,114.74,115.31,93.3965056909494,5907740,0.0,1.0
2016-12-20,115.98,116.25,114.91,115.66,93.6799917458608,5715163,0.0,1.0
2016-12-19,116.07,116.66,115.94,116.02,93.9715774023411,6310789,0.0,1.0
2016-12-16,116.41,116.46,115.46,115.88,93.8581829803765,11291124,0.0,1.0
2016-12-15,115.33,115.92,114.89,115.89,93.8662825819454,6738083,0.0,1.0
2016-12-14,116.12,117.3,114.58,114.99,93.1373184407447,9378504,0.0,1.0
2016-12-13,115.53,115.97,115.01,115.89,93.8662825819454,7051623,0.0,1.0
2016-12-12,112.69,115.4,112.58,115.36,93.4370036987939,9544063,0.0,1.0
2016-12-09,111.41,112.43,111.2,112.26,90.9261272124359,7672088,0.0,1.0
2016-12-08,110.54,111.195,109.93,110.99,89.897477813186,7774796,0.0,1.0
2016-12-07,111.89,111.89,109.32,111.1,89.9865734304438,11761134,0.0,1.0
2016-12-06,112.24,113.2,111.85,112.06,90.7641351810579,6530358,0.0,1.0
2016-12-05,112.4,112.42,111.73,111.94,90.6669399622312,5451568,0.0,1.0
2016-12-02,111.72,112.53,111.44,111.96,90.6831391653689,6167740,0.0,1.0
2016-12-01,111.36,111.5399,111.0,111.38,90.2133622743729,8141717,0.0,1.0
2016-11-30,112.19,112.52,111.3,111.3,90.1485654618218,11177197,0.0,1.0
2016-11-29,112.95,113.41,112.165,112.48,91.1043184469516,7798561,0.0,1.0
2016-11-28,113.79,114.12,113.05,113.13,91.6307925489299,9065730,0.0,1.0
2016-11-25,113.6,114.23,113.38,114.13,92.4407527058196,3433340,0.0,1.0
2016-11-23,112.25,113.43,111.56,113.07,91.5821949395165,8466967,0.0,1.0
2016-11-22,114.59,115.0,112.27,112.74,91.3149080877429,11649483,0.0,1.0
2016-11-21,115.44,115.6799,114.8,115.0,93.1454180423136,5843313,0.0,1.0
2016-11-18,115.79,115.92,114.81,115.36,93.4370036987939,7717773,0.8,1.0
2016-11-17,116.68,116.68,116.12,116.57,93.7668002855407,5730229,0.0,1.0
2016-11-16,116.65,116.78,116.08,116.36,93.5978800825728,6594378,0.0,1.0
2016-11-15,116.4,116.69,115.82,116.32,93.565704805817,7446670,0.0,1.0
2016-11-14,118.58,118.99,116.5,116.6,93.7909317431075,10054905,0.0,1.0
2016-11-11,119.49,119.49,118.13,118.47,95.2951259314404,8134783,0.0,1.0
2016-11-10,120.77,121.1,119.02,119.54,96.1558145846575,11904470,0.0,1.0
2016-11-09,120.0,122.5,118.1,120.31,96.7751886622064,16219977,0.0,1.0
2016-11-08,116.48,117.57,116.47,117.05,94.1529036066101,6674973,0.0,1.0
2016-11-07,115.89,116.72,115.84,116.66,93.8391946582412,6398177,0.0,1.0
2016-11-04,115.04,115.94,115.04,115.11,92.5924026839546,7160570,0.0,1.0
2016-11-03,114.88,115.4393,114.75,115.03,92.528052130443,6227010,0.0,1.0
2016-11-02,115.52,115.76,114.83,114.86,92.3913072042309,6591283,0.0,1.0
2016-11-01,114.76,115.94,114.63,115.34,92.7774105253003,7591930,0.0,1.0
2016-10-31,115.28,116.23,114.5,115.99,93.3002587725818,8552528,0.0,1.0
2016-10-28,115.82,115.91,114.57,115.33,92.7693667061114,8813004,0.0,1.0
2016-10-27,114.98,116.55,114.79,115.7,93.0669880161024,7548667,0.0,1.0
2016-10-26,113.64,115.22,113.6,114.56,92.1499926285626,6429055,0.0,1.0
2016-10-25,113.64,114.16,113.093,113.96,91.6673634772258,5594979,0.0,1.0
2016-10-24,113.93,114.1897,113.44,113.61,91.3858298056127,6141858,0.0,1.0
2016-10-21,114.11,114.24,112.99,113.44,91.2490848794006,8421442,0.0,1.0
2016-10-20,114.83,115.7,114.59,114.87,92.3993510234199,6972999,0.0,1.0
2016-10-19,115.57,115.89,114.46,114.59,92.1741240861294,7400937,0.0,1.0
2016-10-18,117.38,118.48,115.16,115.41,92.8337172596229,12598255,0.0,1.0
2016-10-17,117.5,118.55,117.5,118.49,95.3112135698182,6956374,0.0,1.0
2016-10-14,118.5,118.8,117.56,117.56,94.5631383852463,5639972,0.0,1.0
2016-10-13,117.54,119.2,117.28,118.26,95.1262057284725,7387365,0.0,1.0
2016-10-12,117.96,118.43,117.5,117.97,94.8929349719931,4685998,0.0,1.0
2016-10-11,119.41,119.63,117.06,117.64,94.6274889387578,6394155,0.0,1.0
2016-10-10,119.51,120.1955,119.35,119.8,96.3649538835701,3657049,0.0,1.0
2016-10-07,119.17,119.565,118.69,119.24,95.9145000089892,4799241,0.0,1.0
2016-10-06,118.5,118.85,117.92,118.75,95.5203528687308,4448450,0.0,1.0
2016-10-05,119.22,119.44,118.595,119.18,95.8662370938555,5778691,0.0,1.0
2016-10-04,118.84,119.48,118.28,118.82,95.5766596030534,5733934,0.0,1.0
2016-10-03,118.0,119.01,117.43,118.81,95.5686157838645,6097939,0.0,1.0
2016-09-30,117.78,118.619,117.39,118.13,95.0216360790162,7941065,0.0,1.0
2016-09-29,118.88,119.27,117.0434,117.27,94.3298676287668,6189865,0.0,1.0
2016-09-28,119.05,119.52,118.81,119.39,96.0351572968234,5075791,0.0,1.0
2016-09-27,118.39,119.22,117.72,119.22,95.8984123706113,5349466,0.0,1.0
2016-09-26,118.63,118.64,117.56,117.78,94.7401024074031,5998839,0.0,1.0
2016-09-23,119.41,119.6,118.71,118.81,95.5686157838645,4772980,0.0,1.0
2016-09-22,119.25,119.84,119.14,119.46,96.091464031146,5340386,0.0,1.0
2016-09-21,117.95,119.0,117.64,118.91,95.649053975754,6337292,0.0,1.0
2016-09-20,118.17,118.24,117.69,117.95,94.8768473336152,5187716,0.0,1.0
2016-09-19,118.36,118.66,117.64,117.66,94.6435765771357,5457633,0.0,1.0
2016-09-16,118.51,119.14,118.12,118.25,95.1181619092835,12408779,0.0,1.0
2016-09-15,117.81,118.94,117.32,118.63,95.4238270384635,5814900,0.0,1.0
2016-09-14,117.85,118.33,117.46,117.86,94.8044529609147,6124894,0.0,1.0
2016-09-13,118.42,118.83,117.49,117.61,94.603357481191,7957869,0.0,1.0
2016-09-12,117.76,119.45,117.38,119.16,95.8501494554776,7239795,0.0,1.0
2016-09-09,119.03,119.16,118.18,118.23,95.1020742709056,7957267,0.0,1.0
2016-09-08,119.37,119.82,119.14,119.47,96.0995078503349,4833010,0.0,1.0
2016-09-07,119.84,119.95,119.435,119.61,96.2121213189802,4753530,0.0,1.0
2016-09-06,119.78,119.97,119.36,119.75,96.3247347876254,5280652,0.0,1.0
2016-09-02,119.36,119.81,118.9,119.32,95.9788505625007,5806115,0.0,1.0
2016-09-01,119.19,119.39,118.6,119.08,95.785798901966,4551792,0.0,1.0
2016-08-31,119.54,119.62,119.01,119.34,95.9949382008786,5693081,0.0,1.0
2016-08-30,120.67,120.67,119.255,119.47,96.0995078503349,3819510,0.0,1.0
2016-08-29,119.3,120.13,119.055,119.92,96.4614797138375,5074716,0.0,1.0
2016-08-26,118.84,119.74,118.56,119.04,95.7536236252103,6482673,0.0,1.0
2016-08-25,118.86,119.21,118.33,118.57,95.3755641233298,5565948,0.0,1.0
2016-08-24,119.48,119.61,118.62,118.71,95.488177591975,6303942,0.0,1.0
2016-08-23,119.67,119.96,119.02,119.44,96.0753763927681,5603177,0.0,1.0
2016-08-22,119.9,119.9,118.95,119.13,95.8260179979108,6544864,0.0,1.0
2016-08-19,119.91,119.99,119.32,119.92,96.4614797138375,7798299,0.8,1.0
2016-08-18,121.17,121.39,119.9,120.72,96.4614797138375,8728000,0.0,1.0
2016-08-17,120.5,121.33,119.85,121.31,96.9329200139631,10442368,0.0,1.0
2016-08-16,122.11,122.32,120.06,120.33,96.1498496849409,11289111,0.0,1.0
2016-08-15,123.12,123.27,122.28,122.31,97.7319713701082,6469495,0.0,1.0
2016-08-12,123.47,123.77,122.95,123.22,98.4591081042002,4234672,0.0,1.0
2016-08-11,123.85,124.14,123.47,123.77,98.8985863500801,4051971,0.0,1.0
2016-08-10,123.59,123.78,123.24,123.36,98.5709752940606,4333466,0.0,1.0
2016-08-09,123.91,124.0,123.33,123.43,98.6269088889907,3941488,0.0,1.0
2016-08-08,124.0,124.15,123.23,123.65,98.8027001873427,5232159,0.0,1.0
2016-08-05,124.38,124.38,123.76,124.24,99.2741404874683,5146935,0.0,1.0
2016-08-04,124.24,124.39,123.64,123.86,98.9705009721331,4727465,0.0,1.0
2016-08-03,125.0,125.0,123.69,123.9,99.0024630263789,5310641,0.0,1.0
2016-08-02,125.65,125.9,124.476,124.85,99.7615618147168,7158693,0.0,1.0
2016-08-01,125.31,125.71,125.1,125.4,100.201040060597,4614832,0.0,1.0
2016-07-29,124.34,125.32,124.34,125.23,100.065201330052,7020810,0.0,1.0
2016-07-28,124.98,125.0,124.41,124.46,99.4499317858202,4320393,0.0,1.0
2016-07-27,125.1,125.23,124.34,124.77,99.6976377062252,4812431,0.0,1.0
2016-07-26,125.025,125.55,124.75,125.15,100.00127722156,5589861,0.0,1.0
2016-07-25,125.07,125.13,124.14,124.89,99.7935238689626,4880519,0.0,1.0
2016-07-22,125.12,125.35,124.645,125.03,99.9053910588229,5839195,0.0,1.0
2016-07-21,125.21,125.74,124.89,125.15,100.00127722156,5563937,0.0,1.0
2016-07-20,125.84,126.07,125.04,125.14,99.9932867079988,7334543,0.0,1.0
2016-07-19,124.78,125.75,123.34,125.25,100.081182357175,11325107,0.0,1.0
2016-07-18,123.0,123.22,122.44,123.14,98.3951839957086,6594718,0.0,1.0
2016-07-15,123.77,124.3,122.71,123.0,98.2833168058483,7192625,0.0,1.0
2016-07-14,122.98,123.74,122.91,123.18,98.4271460499544,5322618,0.0,1.0
2016-07-13,122.71,123.4,122.31,123.0,98.2833168058483,1808384,0.0,1.0
2016-07-12,122.73,123.19,122.61,122.92,98.2193926973567,2379378,0.0,1.0
2016-07-11,122.71,123.45,122.41,122.93,98.2273832109182,6711586,0.0,1.0
2016-07-08,123.0,123.1,121.96,122.85,98.1634591024266,6129913,0.0,1.0
2016-07-07,122.59,122.81,122.01,122.51,97.8917816413372,6058727,0.0,1.0
2016-07-06,121.93,122.66,121.54,122.64,97.9956583176361,9332366,0.0,1.0
2016-07-05,121.36,123.23,121.34,122.27,97.7000093158624,9334006,0.0,1.0
2016-07-01,121.54,121.54,120.79,121.29,96.9169389868402,7051284,0.0,1.0
2016-06-30,119.18,121.41,119.1601,121.3,96.9249295004016,11559922,0.0,1.0
2016-06-29,118.84,119.41,118.1,119.33,95.3507983287958,8341454,0.0,1.0
2016-06-28,117.17,118.37,116.55,118.23,94.4718418370362,10073497,0.0,1.0
2016-06-27,115.0,116.64,115.0,116.55,93.1294355587124,10896051,0.0,1.0
2016-06-24,115.07,117.12,115.0,115.63,92.3943083110589,13938370,0.0,1.0
2016-06-23,117.2,117.38,116.68,117.38,93.7926481843128,6775873,0.0,1.0
2016-06-22,116.54,117.21,116.3101,116.46,93.0575209366593,5833754,0.0,1.0
2016-06-21,116.99,117.15,116.18,116.18,92.8337865569387,5491490,0.0,1.0
2016-06-20,116.6,117.135,116.4297,116.54,93.1214450451509,5588202,0.0,1.0
2016-06-17,116.62,116.67,115.01,115.48,92.2744506076371,10702199,0.0,1.0
2016-06-16,115.69,116.89,115.22,116.64,93.2013501807654,6664815,0.0,1.0
2016-06-15,117.64,117.74,116.335,116.41,93.0175683688521,6370379,0.0,1.0
2016-06-14,116.45,117.18,116.3,117.12,93.5848948317151,6376595,0.0,1.0
2016-06-13,117.13,117.64,116.79,116.79,93.3212078841872,7940793,0.0,1.0
2016-06-10,116.74,117.23,116.36,117.01,93.4969991825391,6067428,0.0,1.0
2016-06-09,115.78,117.19,115.61,117.0,93.4890086689777,7375064,0.0,1.0
2016-06-08,115.52,115.95,115.41,115.8,92.5301470416035,5863782,0.0,1.0
2016-06-07,116.01,116.23,115.45,115.73,92.4742134466734,6417404,0.0,1.0
2016-06-06,114.97,116.0,114.9301,115.77,92.5061755009192,6349758,0.0,1.0
2016-06-03,114.47,115.39,114.115,114.76,91.6991336312126,6881432,0.0,1.0
2016-06-02,112.87,114.65,112.86,114.49,91.4833897650534,7310801,0.0,1.0
2016-06-01,112.57,113.06,112.07,112.78,90.1170119460453,4749063,0.0,1.0
2016-05-31,113.26,113.63,112.32,112.69,90.0450973239923,10104705,0.0,1.0
2016-05-27,113.04,113.34,112.69,113.06,90.3407463257659,4647024,0.0,1.0
2016-05-26,113.11,113.32,112.85,112.9,90.2128981087827,3973425,0.0,1.0
2016-05-25,113.18,113.725,112.85,113.35,90.572471219048,5455518,0.0,1.0
2016-05-24,112.52,113.5,112.52,112.69,90.0450973239923,6124559,0.0,1.0
2016-05-23,112.77,112.82,112.04,112.16,89.6216001052353,6462021,0.0,1.0
2016-05-20,112.2,112.92,111.76,112.64,90.005144756185,7435083,0.8,1.0
2016-05-19,112.99,113.04,112.2,112.85,89.5370291408275,8232205,0.0,1.0
2016-05-18,113.61,114.025,112.88,113.59,90.1241572007674,8267933,0.0,1.0
2016-05-17,114.54,114.56,113.24,113.83,90.3145771120992,9233911,0.0,1.0
2016-05-16,113.39,114.63,113.31,114.44,90.798561053401,6222861,0.0,1.0
2016-05-13,113.9,114.09,113.36,113.56,90.1003547118509,6779807,0.0,1.0
2016-05-12,114.5,114.7599,113.54,114.23,90.6319436309857,7156163,0.0,1.0
2016-05-11,114.57,114.76,114.31,114.37,90.7430219125959,6680452,0.0,1.0
2016-05-10,114.0,115.0,113.92,114.67,90.9810468017607,8356260,0.0,1.0
2016-05-09,112.98,113.99,112.73,113.72,90.2273013194055,6512515,0.0,1.0
2016-05-06,112.58,113.05,112.275,112.74,89.4497533481338,6099839,0.0,1.0
2016-05-05,112.08,113.1,112.04,112.88,89.560831629744,5404241,0.0,1.0
2016-05-04,112.04,112.54,111.7,112.22,89.0371768735815,5214649,0.0,1.0
2016-05-03,112.56,113.1,112.12,112.69,89.410082533273,7550697,0.0,1.0
2016-05-02,112.22,112.7897,111.93,112.75,89.4576875111059,5178847,0.0,1.0
2016-04-29,112.06,112.22,111.51,112.08,88.9260985919712,7774477,0.0,1.0
2016-04-28,112.1,112.71,111.64,112.48,89.2434651108576,6638316,0.0,1.0
2016-04-27,112.96,113.2,112.46,112.77,89.4735558370503,5759301,0.0,1.0
2016-04-26,113.45,113.56,112.65,112.91,89.5846341186605,5853561,0.0,1.0
2016-04-25,113.31,113.55,112.48,113.51,90.0606838969901,6139854,0.0,1.0
2016-04-22,113.43,113.7531,112.828,113.32,89.9099348005191,7508290,0.0,1.0
2016-04-21,113.31,113.73,112.77,113.57,90.1082888748231,7884452,0.0,1.0
2016-04-20,113.19,114.19,113.05,113.58,90.1162230377952,8212633,0.0,1.0
2016-04-19,111.65,113.95,111.48,112.68,89.4021483703008,10523512,0.0,1.0
2016-04-18,110.0,111.1,109.67,110.93,88.0136698501728,7768707,0.0,1.0
2016-04-15,110.07,110.4,109.5,110.18,87.4186076272608,10057866,0.0,1.0
2016-04-14,110.0,110.29,109.45,109.84,87.1488460862073,4457099,0.0,1.0
2016-04-13,110.0,110.35,109.31,109.87,87.1726485751238,5758284,0.0,1.0
2016-04-12,109.0,110.24,108.75,109.6,86.9584261748755,8407385,0.0,1.0
2016-04-11,109.15,109.62,108.65,108.97,86.4585739076294,6823772,0.0,1.0
2016-04-08,109.37,109.64,108.76,109.1,86.5617180262675,6301534,0.0,1.0
2016-04-07,109.0,109.62,108.63,109.27,86.6965987967942,7822916,0.0,1.0
2016-04-06,108.72,109.5,107.88,109.42,86.8156112413766,6828705,0.0,1.0
2016-04-05,108.23,109.84,108.005,108.95,86.4427055816851,7938711,0.0,1.0
2016-04-04,108.82,109.1,108.26,108.59,86.1570757146873,10668875,0.0,1.0
2016-04-01,108.0,109.29,107.69,109.19,86.6331254930169,9043031,0.0,1.0
2016-03-31,108.86,108.98,108.04,108.2,85.8476433587731,8167693,0.0,1.0
2016-03-30,109.45,109.56,108.93,108.98,86.4665080706016,5248182,0.0,1.0
2016-03-29,108.3,109.25,107.74,109.14,86.5934546781561,6612787,0.0,1.0
2016-03-28,108.41,108.9,108.06,108.23,85.8714458476896,4738112,0.0,1.0
2016-03-24,108.22,108.61,107.75,108.31,85.9349191514668,6284206,0.0,1.0
2016-03-23,107.29,108.825,107.2,108.5,86.0856682479379,8191313,0.0,1.0
2016-03-22,107.28,107.63,107.05,107.38,85.1970419950559,7821676,0.0,1.0
2016-03-21,107.41,107.75,106.55,107.28,85.1177003653343,7674356,0.0,1.0
2016-03-18,106.99,107.84,106.36,107.5,85.2922519507218,14758303,0.0,1.0
2016-03-17,107.47,107.6,106.45,106.74,84.6892555648377,8571010,0.0,1.0
2016-03-16,107.73,107.78,106.875,107.41,85.2208444839724,7065081,0.0,1.0
2016-03-15,107.62,108.35,106.76,107.76,85.498540187998,8476598,0.0,1.0
2016-03-14,107.92,108.3,107.31,107.66,85.4191985582764,7242758,0.0,1.0
2016-03-11,107.5,107.99,107.21,107.71,85.4588693731372,7763674,0.0,1.0
2016-03-10,106.99,107.48,106.07,107.14,85.0066220837241,10474747,0.0,1.0
2016-03-09,106.84,107.02,106.09,106.84,84.7685971945593,7564004,0.0,1.0
2016-03-08,106.52,106.77,105.965,106.22,84.2766790902854,7576842,0.0,1.0
2016-03-07,106.0,106.9196,105.49,106.74,84.6892555648377,6973441,0.0,1.0
2016-03-04,106.51,106.98,106.07,106.5,84.4988356535058,6715568,0.0,1.0
2016-03-03,106.82,107.0,105.63,106.65,84.6178480980882,6927155,0.0,1.0
2016-03-02,106.91,107.41,106.43,107.04,84.9272804540025,9766929,0.0,1.0
2016-03-01,105.9,107.24,105.44,107.22,85.0700953875014,8298471,0.0,1.0
2016-02-29,105.28,106.2,105.04,105.21,83.4753286300972,10103370,0.0,1.0
2016-02-26,106.82,106.92,105.42,105.78,83.9275759195103,9049441,0.0,1.0
2016-02-25,104.95,106.39,104.77,106.38,84.4036256978399,8092367,0.0,1.0
2016-02-24,103.34,105.075,102.97,104.96,83.2769745557932,9072927,0.0,1.0
2016-02-23,104.65,104.79,103.96,104.08,82.5787682142431,6628480,0.0,1.0
2016-02-22,104.44,104.75,104.05,104.75,83.1103571333778,6946966,0.0,1.0
2016-02-19,103.58,104.68,103.38,104.16,82.6422415180204,9342898,0.75,1.0
2016-02-18,102.83,104.6767,102.5,104.24,82.1144529200118,10743141,0.0,1.0
2016-02-17,102.75,103.24,102.23,102.5,80.743778053542,8903978,0.0,1.0
2016-02-16,102.37,103.05,101.65,102.32,80.6019841018382,10451550,0.0,1.0
2016-02-12,101.82,101.98,100.72,101.82,80.2081120137721,9035013,0.0,1.0
2016-02-11,100.46,102.02,99.98,101.7,80.1135827126363,12465782,0.0,1.0
2016-02-10,102.05,102.91,101.3684,101.73,80.1372150379202,9832924,0.0,1.0
2016-02-09,101.31,102.24,100.9725,101.97,80.3262736401919,10043839,0.0,1.0
2016-02-08,100.31,103.51,100.22,102.0,80.3499059654759,14323726,0.0,1.0
2016-02-05,102.66,102.77,99.78,100.54,79.199799468323,15521054,0.0,1.0
2016-02-04,103.61,104.085,102.73,103.9,81.8466199001269,10388998,0.0,1.0
2016-02-03,103.65,104.38,102.01,104.14,82.0356785023986,10168633,0.0,1.0
2016-02-02,103.3,104.26,103.0,103.41,81.4606252538222,10616349,0.0,1.0
2016-02-01,103.61,104.785,103.22,104.37,82.216859662909,9803485,0.0,1.0
2016-01-29,102.89,104.75,102.63,104.44,82.2720017552383,15613480,0.0,1.0
2016-01-28,102.5,103.04,101.85,102.27,80.5625968930316,12789459,0.0,1.0
2016-01-27,100.49,103.38,100.49,102.16,80.475945033657,19327217,0.0,1.0
2016-01-26,97.26,101.34,97.135,101.18,79.7039557410476,17266443,0.0,1.0
2016-01-25,96.72,97.69,96.04,96.4,75.9385385791361,9350031,0.0,1.0
2016-01-22,97.02,97.085,95.95,96.75,76.2142490407823,8379946,0.0,1.0
2016-01-21,95.77,96.64,94.28,95.94,75.5761762581153,11264989,0.0,1.0
2016-01-20,96.11,97.28,94.53,95.75,75.4265048646502,12685076,0.0,1.0
2016-01-19,97.93,98.41,96.9,97.5,76.8050571728814,12457715,0.0,1.0
2016-01-15,96.37,98.0,96.25,97.0,76.4111850848153,12657614,0.0,1.0
2016-01-14,97.1,99.47,97.0,98.89,77.900021577705,10164144,0.0,1.0
2016-01-13,98.49,98.98,96.84,97.02,76.4269399683379,8290689,0.0,1.0
2016-01-12,97.99,98.63,97.24,98.24,77.3879878632191,6743979,0.0,1.0
2016-01-11,98.24,98.63,96.08,97.57,76.8601992652106,8151427,0.0,1.0
