,SPSC_Open,SPSC_High,SPSC_Low,SPSC_Close,SPSC_Adj Close,SPSC_Volume,SPSC_Dividend Amount,SPSC_Split Coefficient
2012-06-06,27.0,27.93,26.76,27.89,13.945,38700,0.0,1.0
2012-06-05,26.74,27.05,26.48,26.83,13.415,37900,0.0,1.0
2012-06-04,26.89,27.15,26.26,26.78,13.39,50400,0.0,1.0
2012-06-01,27.27,27.6,26.5,26.69,13.345,117900,0.0,1.0
2012-05-31,27.65,27.72,27.425,27.64,13.82,52600,0.0,1.0
2012-05-30,27.18,27.95,27.11,27.65,13.825,29700,0.0,1.0
2012-05-29,27.64,27.78,27.48,27.62,13.81,97800,0.0,1.0
2012-05-25,27.63,27.63,26.965,27.35,13.675,29700,0.0,1.0
2012-05-24,27.45,27.55,26.94,27.55,13.775,20900,0.0,1.0
2012-05-23,27.0,27.7,26.83,27.51,13.755,32800,0.0,1.0
2012-05-22,27.75,28.0,26.98,27.18,13.59,62100,0.0,1.0
2012-05-21,27.3,27.78,26.91,27.7,13.85,30500,0.0,1.0
2012-05-18,27.54,28.06,27.14,27.17,13.585,180000,0.0,1.0
2012-05-17,27.8,27.96,27.56,27.58,13.79,102900,0.0,1.0
2012-05-16,27.78,27.98,27.75,27.8,13.9,93000,0.0,1.0
2012-05-15,27.31,28.0,27.005,27.73,13.865,49500,0.0,1.0
2012-05-14,27.12,27.57,27.02,27.31,13.655,56000,0.0,1.0
2012-05-11,26.5,27.5,26.5,27.39,13.695,27000,0.0,1.0
2012-05-10,27.87,27.87,27.14,27.38,13.69,43000,0.0,1.0
2012-05-09,27.82,27.85,27.46,27.61,13.805,38200,0.0,1.0
2012-05-08,27.8,28.03,27.54,27.9,13.95,93900,0.0,1.0
2012-05-07,27.75,28.0,27.52,27.88,13.94,172700,0.0,1.0
2012-05-04,27.88,28.1,27.73,27.92,13.96,86400,0.0,1.0
2012-05-03,27.95,28.02,27.67,27.97,13.985,64500,0.0,1.0
2012-05-02,26.56,28.0,26.26,27.84,13.92,63000,0.0,1.0
2012-05-01,27.95,27.95,26.71,26.8,13.4,62000,0.0,1.0
2012-04-30,27.91,28.0,27.45,27.82,13.91,50300,0.0,1.0
2012-04-27,25.66,28.0,25.4,27.95,13.975,94000,0.0,1.0
2012-04-26,25.2,26.74,25.18,25.63,12.815,40600,0.0,1.0
2012-04-25,25.48,25.71,24.98,25.16,12.58,24200,0.0,1.0
2012-04-24,25.06,25.63,24.86,25.09,12.545,43800,0.0,1.0
2012-04-23,24.63,25.1,24.57,25.0,12.5,37400,0.0,1.0
2012-04-20,24.75,25.03,24.41,25.0,12.5,44300,0.0,1.0
2012-04-19,24.94,25.17,24.11,24.23,12.115,29700,0.0,1.0
2012-04-18,24.42,25.088,24.42,25.0,12.5,32600,0.0,1.0
2012-04-17,24.08,24.88,24.08,24.59,12.295,15100,0.0,1.0
2012-04-16,24.31,24.31,23.73,23.88,11.94,17100,0.0,1.0
2012-04-13,24.17,24.41,23.78,24.25,12.125,37700,0.0,1.0
2012-04-12,23.74,24.605,23.66,24.34,12.17,63600,0.0,1.0
2012-04-11,23.42,23.64,23.23,23.62,11.81,125300,0.0,1.0
2012-04-10,24.31,24.46,23.09,23.25,11.625,46400,0.0,1.0
2012-04-09,24.11,24.64,23.744,24.28,12.14,45400,0.0,1.0
2012-04-05,24.42,24.66,24.4175,24.52,12.26,31700,0.0,1.0
2012-04-04,24.93,25.16,24.32,24.5,12.25,75600,0.0,1.0
2012-04-03,25.96,26.13,25.0,25.23,12.615,51800,0.0,1.0
2012-04-02,26.66,26.8,25.8,26.09,13.045,74000,0.0,1.0
2012-03-30,26.79,26.99,26.32,26.88,13.44,55000,0.0,1.0
2012-03-29,26.61,26.97,26.4,26.54,13.27,62000,0.0,1.0
2012-03-28,27.44,27.44,26.38,26.84,13.42,55500,0.0,1.0
2012-03-27,27.1,27.53,26.94,27.3,13.65,86300,0.0,1.0
2012-03-26,26.79,27.29,26.79,27.06,13.53,52700,0.0,1.0
2012-03-23,26.61,26.91,26.21,26.56,13.28,67200,0.0,1.0
2012-03-22,25.89,26.33,25.86,26.32,13.16,36500,0.0,1.0
2012-03-21,26.17,26.33,25.85,26.11,13.055,47300,0.0,1.0
2012-03-20,26.45,26.46,25.7,26.03,13.015,126800,0.0,1.0
2012-03-19,25.89,26.62,25.86,26.51,13.255,43700,0.0,1.0
2012-03-16,26.15,26.15,25.75,25.83,12.915,47800,0.0,1.0
2012-03-15,25.85,26.18,25.64,26.12,13.06,54600,0.0,1.0
2012-03-14,26.88,26.88,25.36,25.89,12.945,56700,0.0,1.0
2012-03-13,26.38,27.065,26.03,26.84,13.42,31400,0.0,1.0
2012-03-12,26.47,26.49,25.96,26.16,13.08,52600,0.0,1.0
2012-03-09,26.05,26.76,25.72,26.37,13.185,39400,0.0,1.0
2012-03-08,25.15,25.79,24.63,25.71,12.855,38200,0.0,1.0
2012-03-07,24.53,25.19,24.45,24.9,12.45,68500,0.0,1.0
2012-03-06,25.09,25.09,24.39,24.58,12.29,42600,0.0,1.0
2012-03-05,24.51,25.33,24.34,25.28,12.64,31200,0.0,1.0
2012-03-02,25.11,25.49,24.485,24.51,12.255,112400,0.0,1.0
2012-03-01,24.87,25.58,24.87,25.25,12.625,64100,0.0,1.0
2012-02-29,25.81,26.2,24.77,24.85,12.425,86500,0.0,1.0
2012-02-28,25.89,26.35,25.535,25.65,12.825,39500,0.0,1.0
2012-02-27,25.32,26.2,25.16,25.83,12.915,81100,0.0,1.0
2012-02-24,25.51,26.0,24.755,25.55,12.775,112500,0.0,1.0
2012-02-23,24.75,25.51,24.5,25.42,12.71,84700,0.0,1.0
2012-02-22,24.54,24.86,24.5,24.62,12.31,18400,0.0,1.0
2012-02-21,24.86,25.2,24.49,24.54,12.27,170300,0.0,1.0
2012-02-17,24.82,24.95,24.26,24.84,12.42,61900,0.0,1.0
2012-02-16,24.23,24.96,24.131,24.67,12.335,59700,0.0,1.0
2012-02-15,24.98,25.0209,24.23,24.3,12.15,46500,0.0,1.0
2012-02-14,24.25,25.06,24.1,24.97,12.485,91700,0.0,1.0
2012-02-13,25.47,25.51,24.15,24.35,12.175,70200,0.0,1.0
2012-02-10,25.77,26.8,25.03,25.32,12.66,35100,0.0,1.0
2012-02-09,27.95,27.95,25.07,25.92,12.96,116900,0.0,1.0
2012-02-08,27.93,28.1,27.63,27.91,13.955,41700,0.0,1.0
2012-02-07,27.8,28.055,27.73,27.78,13.89,40100,0.0,1.0
2012-02-06,27.64,27.94,27.56,27.89,13.945,29800,0.0,1.0
2012-02-03,27.67,28.02,27.21,27.57,13.785,39200,0.0,1.0
2012-02-02,26.72,27.33,26.53,27.3,13.65,49300,0.0,1.0
2012-02-01,25.43,26.85,25.13,26.55,13.275,84200,0.0,1.0
2012-01-31,25.25,25.62,24.8765,25.2,12.6,85100,0.0,1.0
2012-01-30,24.79,25.1601,24.71,25.04,12.52,8900,0.0,1.0
2012-01-27,24.21,24.96,24.0,24.9,12.45,37400,0.0,1.0
2012-01-26,24.4,24.4,23.92,24.31,12.155,47500,0.0,1.0
2012-01-25,24.41,24.53,24.19,24.4,12.2,19500,0.0,1.0
2012-01-24,24.19,24.59,24.02,24.41,12.205,37700,0.0,1.0
2012-01-23,24.65,24.93,23.98,24.29,12.145,30000,0.0,1.0
2012-01-20,24.75,25.11,24.41,24.58,12.29,17600,0.0,1.0
2012-01-19,25.56,25.59,24.6,24.72,12.36,43500,0.0,1.0
2012-01-18,25.46,25.75,25.1,25.45,12.725,36800,0.0,1.0
2012-01-17,25.09,25.87,25.09,25.48,12.74,44300,0.0,1.0
2012-01-13,24.87,25.18,24.68,25.01,12.505,23800,0.0,1.0
2012-01-12,24.49,25.19,24.49,25.13,12.565,38200,0.0,1.0
2012-01-11,23.73,24.6,23.67,24.52,12.26,34200,0.0,1.0
2012-01-10,23.82,24.24,22.91,24.11,12.055,30900,0.0,1.0
2012-01-09,23.94,23.96,23.33,23.6,11.8,68500,0.0,1.0
2012-01-06,24.15,24.22,23.84,23.87,11.935,70900,0.0,1.0
2012-01-05,24.82,24.82,24.11,24.2,12.1,40600,0.0,1.0
2012-01-04,24.95,25.35,24.42,24.88,12.44,54200,0.0,1.0
2012-01-03,26.47,26.47,24.99,25.0,12.5,86000,0.0,1.0
2011-12-30,26.77,26.77,25.87,25.95,12.975,26600,0.0,1.0
2011-12-29,26.63,26.93,26.02,26.76,13.38,10100,0.0,1.0
2011-12-28,26.98,27.0,26.37,26.5,13.25,35500,0.0,1.0
2011-12-27,26.77,27.07,26.43,26.97,13.485,56500,0.0,1.0
2011-12-23,26.97,27.0,26.5,26.78,13.39,15700,0.0,1.0
2011-12-22,26.89,27.55,26.71,26.96,13.48,33300,0.0,1.0
2011-12-21,27.89,27.89,26.39,26.86,13.43,78500,0.0,1.0
2011-12-20,26.28,26.47,26.05,26.24,13.12,54800,0.0,1.0
2011-12-19,25.98,26.86,25.7,25.82,12.91,46500,0.0,1.0
2011-12-16,25.8,26.0,25.31,25.93,12.965,104200,0.0,1.0
2011-12-15,25.65,25.94,25.23,25.57,12.785,179900,0.0,1.0
2011-12-14,25.93,25.93,24.62,25.34,12.67,139600,0.0,1.0
2011-12-13,25.51,26.77,25.32,26.03,13.015,246800,0.0,1.0
2011-12-12,25.26,25.39,24.85,25.27,12.635,62800,0.0,1.0
2011-12-09,24.3,25.09,24.02,24.98,12.49,64800,0.0,1.0
2011-12-08,24.03,24.86,24.03,24.36,12.18,79100,0.0,1.0
2011-12-07,23.86,24.63,23.86,24.0,12.0,34900,0.0,1.0
2011-12-06,23.39,24.07,22.98,23.91,11.955,98100,0.0,1.0
2011-12-05,23.91,23.99,22.51,23.3,11.65,112200,0.0,1.0
2011-12-02,23.83,23.83,23.3,23.55,11.775,81700,0.0,1.0
2011-12-01,23.49,23.9,23.1,23.47,11.735,33300,0.0,1.0
2011-11-30,23.54,24.59,22.81,23.45,11.725,182800,0.0,1.0
2011-11-29,21.93,22.47,21.42,22.35,11.175,94100,0.0,1.0
2011-11-28,21.9,22.23,21.56,21.9,10.95,67400,0.0,1.0
2011-11-25,21.54,21.74,21.12,21.39,10.695,40800,0.0,1.0
2011-11-23,22.34,22.34,21.57,21.68,10.84,40400,0.0,1.0
2011-11-22,22.55,22.93,22.12,22.4,11.2,88800,0.0,1.0
2011-11-21,22.32,22.81,22.02,22.5,11.25,42900,0.0,1.0
2011-11-18,22.85,23.07,22.4,22.69,11.345,122400,0.0,1.0
2011-11-17,23.0,23.11,22.59,22.83,11.415,142200,0.0,1.0
2011-11-16,22.4,22.93,22.08,22.77,11.385,78300,0.0,1.0
2011-11-15,22.09,22.97,21.98,22.67,11.335,80500,0.0,1.0
2011-11-14,22.02,22.4,21.65,21.96,10.98,150900,0.0,1.0
2011-11-11,21.35,21.91,21.03,21.87,10.935,52900,0.0,1.0
2011-11-10,20.93,21.98,20.59,21.0,10.5,53900,0.0,1.0
2011-11-09,20.52,21.22,20.48,20.48,10.24,56700,0.0,1.0
2011-11-08,21.03,21.1,20.62,20.97,10.485,26000,0.0,1.0
2011-11-07,20.31,21.11,20.22,20.85,10.425,46200,0.0,1.0
2011-11-04,20.15,20.6,20.15,20.29,10.145,65000,0.0,1.0
2011-11-03,19.98,20.6,19.7,20.32,10.16,73000,0.0,1.0
2011-11-02,19.53,20.12,19.2602,19.99,9.995,57100,0.0,1.0
2011-11-01,19.11,19.5,19.08,19.18,9.59,23400,0.0,1.0
2011-10-31,19.42,19.8,19.4,19.56,9.78,57500,0.0,1.0
2011-10-28,19.41,20.16,18.96,19.81,9.905,137000,0.0,1.0
2011-10-27,19.0,20.0,18.62,19.5,9.75,135200,0.0,1.0
2011-10-26,18.51,18.92,18.32,18.44,9.22,61000,0.0,1.0
2011-10-25,18.84,18.91,18.21,18.32,9.16,17400,0.0,1.0
2011-10-24,19.01,19.17,18.5,18.95,9.475,31400,0.0,1.0
2011-10-21,19.34,19.34,18.7312,18.9,9.45,17000,0.0,1.0
2011-10-20,19.08,19.08,18.2,19.01,9.505,18800,0.0,1.0
2011-10-19,19.14,19.63,19.01,19.04,9.52,22700,0.0,1.0
2011-10-18,18.96,19.49,18.88,19.28,9.64,43700,0.0,1.0
2011-10-17,19.14,19.63,18.88,18.9,9.45,21800,0.0,1.0
2011-10-14,19.08,19.51,18.9,19.07,9.535,32700,0.0,1.0
2011-10-13,18.97,19.12,18.87,18.95,9.475,48200,0.0,1.0
2011-10-12,18.24,19.26,18.23,19.11,9.555,61000,0.0,1.0
2011-10-11,17.93,18.34,17.88,18.08,9.04,26400,0.0,1.0
2011-10-10,17.18,18.12,16.54,18.0,9.0,38000,0.0,1.0
2011-10-07,17.23,17.37,16.85,16.92,8.46,20000,0.0,1.0
2011-10-06,17.08,17.35,16.77,17.28,8.64,19600,0.0,1.0
2011-10-05,17.1,17.1,16.52,17.08,8.54,16900,0.0,1.0
2011-10-04,15.29,16.19,15.04,16.11,8.055,72600,0.0,1.0
2011-10-03,16.13,16.49,15.15,15.3,7.65,120400,0.0,1.0
2011-09-30,16.81,17.25,16.19,16.29,8.145,34900,0.0,1.0
2011-09-29,17.05,17.07,16.25,17.03,8.515,13300,0.0,1.0
2011-09-28,17.4,17.4,16.69,16.7,8.35,27400,0.0,1.0
2011-09-27,15.99,17.52,15.99,17.35,8.675,62300,0.0,1.0
2011-09-26,16.0,16.0,15.48,15.74,7.87,46800,0.0,1.0
2011-09-23,15.95,15.98,15.68,15.98,7.99,32100,0.0,1.0
2011-09-22,16.3,16.67,15.57,15.92,7.96,53200,0.0,1.0
2011-09-21,17.19,17.6,16.57,16.65,8.325,60400,0.0,1.0
2011-09-20,17.7,17.72,17.04,17.13,8.565,29800,0.0,1.0
2011-09-19,17.65,17.97,17.25,17.73,8.865,25200,0.0,1.0
2011-09-16,17.98,17.98,17.23,17.92,8.96,55100,0.0,1.0
2011-09-15,17.79,17.9,16.79,17.88,8.94,25900,0.0,1.0
2011-09-14,17.36,17.8,17.31,17.72,8.86,21500,0.0,1.0
2011-09-13,16.88,17.31,16.72,17.26,8.63,25900,0.0,1.0
2011-09-12,16.925,17.11,16.39,16.54,8.27,58700,0.0,1.0
2011-09-09,17.4,17.59,17.02,17.12,8.56,34800,0.0,1.0
2011-09-08,18.34,18.5,17.42,17.53,8.765,45500,0.0,1.0
2011-09-07,18.15,18.78,17.92,18.48,9.24,154600,0.0,1.0
2011-09-06,17.37,18.0,16.73,17.95,8.975,43200,0.0,1.0
2011-09-02,17.74,18.21,17.53,17.69,8.845,83500,0.0,1.0
2011-09-01,18.04,18.31,17.96,18.0,9.0,35300,0.0,1.0
2011-08-31,17.8,18.15,17.35,18.13,9.065,52600,0.0,1.0
2011-08-30,18.27,18.27,17.61,17.8,8.9,67000,0.0,1.0
2011-08-29,17.8,18.41,17.8,18.39,9.195,47300,0.0,1.0
2011-08-26,16.83,17.68,16.83,17.66,8.83,39700,0.0,1.0
2011-08-25,17.49,17.7,16.88,16.91,8.455,42700,0.0,1.0
2011-08-24,16.8,17.41,16.8,17.34,8.67,27300,0.0,1.0
2011-08-23,16.87,17.05,16.56,16.9,8.45,121100,0.0,1.0
2011-08-22,16.95,16.95,16.29,16.83,8.415,42300,0.0,1.0
2011-08-19,17.36,17.82,16.58,16.67,8.335,37800,0.0,1.0
2011-08-18,17.11,17.84,16.9,17.51,8.755,81900,0.0,1.0
2011-08-17,17.85,17.85,17.17,17.4,8.7,38400,0.0,1.0
2011-08-16,17.72,17.9,17.43,17.75,8.875,48500,0.0,1.0
2011-08-15,17.5,17.86,17.39,17.85,8.925,24700,0.0,1.0
2011-08-12,17.82,17.95,17.22,17.4,8.7,32200,0.0,1.0
2011-08-11,17.37,18.169,17.31,17.75,8.875,72700,0.0,1.0
2011-08-10,17.37,17.84,17.14,17.63,8.815,94600,0.0,1.0
2011-08-09,17.69,18.05,16.59,17.68,8.84,121300,0.0,1.0
2011-08-08,17.75,18.13,17.24,17.3,8.65,438500,0.0,1.0
2011-08-05,18.29,18.3,17.79,18.03,9.015,97200,0.0,1.0
2011-08-04,18.44,18.6895,18.12,18.24,9.12,151000,0.0,1.0
2011-08-03,18.02,18.59,17.9,18.56,9.28,130800,0.0,1.0
2011-08-02,18.15,18.47,17.82,17.95,8.975,289000,0.0,1.0
2011-08-01,18.4,18.4,17.77,18.17,9.085,90400,0.0,1.0
2011-07-29,17.03,18.82,16.85,18.37,9.185,87400,0.0,1.0
2011-07-28,18.5,18.99,18.48,18.54,9.27,29800,0.0,1.0
2011-07-27,18.35,18.679,18.35,18.54,9.27,248400,0.0,1.0
2011-07-26,18.45,18.58,18.45,18.54,9.27,105700,0.0,1.0
2011-07-25,18.49,18.63,18.43,18.47,9.235,86400,0.0,1.0
2011-07-22,18.73,18.73,18.22,18.61,9.305,9700,0.0,1.0
2011-07-21,18.32,18.78,18.32,18.71,9.355,69500,0.0,1.0
2011-07-20,18.41,18.41,18.265,18.34,9.17,10500,0.0,1.0
2011-07-19,18.23,18.4,18.11,18.37,9.185,73700,0.0,1.0
2011-07-18,18.35,18.37,18.11,18.2,9.1,11600,0.0,1.0
2011-07-15,18.09,18.48,18.09,18.44,9.22,18600,0.0,1.0
2011-07-14,18.39,18.49,17.78,18.1,9.05,34300,0.0,1.0
2011-07-13,18.29,18.46,18.29,18.44,9.22,51000,0.0,1.0
2011-07-12,18.31,18.3144,18.2,18.26,9.13,38300,0.0,1.0
2011-07-11,18.22,18.35,17.97,18.3,9.15,32400,0.0,1.0
2011-07-08,18.24,18.46,18.15,18.33,9.165,14700,0.0,1.0
2011-07-07,18.0,18.4148,17.94,18.33,9.165,41900,0.0,1.0
2011-07-06,17.92,18.04,17.88,18.0,9.0,26000,0.0,1.0
2011-07-05,17.85,17.91,17.79,17.91,8.955,96100,0.0,1.0
2011-07-01,17.81,18.02,17.52,17.79,8.895,87500,0.0,1.0
2011-06-30,17.15,18.09,17.1,17.79,8.895,103000,0.0,1.0
2011-06-29,17.16,17.2,17.05,17.14,8.57,59600,0.0,1.0
2011-06-28,16.84,17.18,16.65,17.17,8.585,103300,0.0,1.0
2011-06-27,16.64,16.86,16.59,16.78,8.39,115800,0.0,1.0
2011-06-24,16.3,16.7,16.23,16.58,8.29,627400,0.0,1.0
2011-06-23,16.43,16.43,15.84,16.26,8.13,59000,0.0,1.0
2011-06-22,15.89,16.24,15.75,15.95,7.975,17500,0.0,1.0
2011-06-21,15.99,16.16,15.86,15.93,7.965,86300,0.0,1.0
2011-06-20,16.11,16.14,15.8,15.92,7.96,20500,0.0,1.0
2011-06-17,16.5,16.5,16.08,16.11,8.055,30100,0.0,1.0
2011-06-16,15.9,16.5,15.9,16.49,8.245,30600,0.0,1.0
2011-06-15,15.92,16.09,15.49,15.9,7.95,61100,0.0,1.0
2011-06-14,16.24,16.28,15.97,16.0,8.0,56600,0.0,1.0
2011-06-13,16.24,16.49,16.0,16.13,8.065,44000,0.0,1.0
2011-06-10,16.0,16.42,15.85,16.0,8.0,85600,0.0,1.0
2011-06-09,17.8,17.8,15.96,16.0,8.0,305200,0.0,1.0
2011-06-08,17.86,18.0,17.71,17.72,8.86,88500,0.0,1.0
2011-06-07,17.39,18.15,17.39,17.87,8.935,71300,0.0,1.0
2011-06-06,16.88,17.6891,16.26,17.29,8.645,46900,0.0,1.0
2011-06-03,16.07,16.82,16.07,16.51,8.255,54900,0.0,1.0
2011-06-02,16.3,16.44,16.12,16.25,8.125,10800,0.0,1.0
2011-06-01,16.71,17.16,16.22,16.24,8.12,15900,0.0,1.0
2011-05-31,16.72,16.72,16.49,16.7,8.35,17500,0.0,1.0
2011-05-27,16.7,16.7,16.25,16.55,8.275,16700,0.0,1.0
2011-05-26,16.93,16.93,16.29,16.7,8.35,39600,0.0,1.0
2011-05-25,16.17,16.97,16.01,16.94,8.47,13300,0.0,1.0
2011-05-24,16.62,16.62,16.18,16.24,8.12,20000,0.0,1.0
2011-05-23,16.7,16.83,16.53,16.53,8.265,37200,0.0,1.0
2011-05-20,16.64,16.87,16.6,16.73,8.365,16600,0.0,1.0
2011-05-19,17.0,17.1445,16.6827,16.73,8.365,38400,0.0,1.0
2011-05-18,16.66,17.02,16.66,16.9,8.45,56400,0.0,1.0
2011-05-17,16.78,16.78,16.54,16.65,8.325,15800,0.0,1.0
2011-05-16,16.61,17.08,16.61,16.66,8.33,18000,0.0,1.0
2011-05-13,17.2492,17.39,16.71,16.76,8.38,9900,0.0,1.0
2011-05-12,17.55,17.55,16.91,17.21,8.605,52300,0.0,1.0
2011-05-11,16.72,17.02,16.19,16.94,8.47,27400,0.0,1.0
2011-05-10,17.16,17.16,16.74,16.85,8.425,28200,0.0,1.0
2011-05-09,16.9,17.16,16.9,17.04,8.52,21400,0.0,1.0
2011-05-06,17.36,17.38,16.92,16.98,8.49,22000,0.0,1.0
2011-05-05,17.9,17.9,17.02,17.29,8.645,18700,0.0,1.0
2011-05-04,17.75,18.5,17.75,17.94,8.97,146000,0.0,1.0
2011-05-03,17.97,17.97,16.79,17.76,8.88,93400,0.0,1.0
2011-05-02,16.42,17.6,16.42,17.54,8.77,84500,0.0,1.0
2011-04-29,16.75,17.0,16.01,16.41,8.205,52000,0.0,1.0
2011-04-28,15.63,16.17,15.63,15.95,7.975,42100,0.0,1.0
2011-04-27,15.5299,15.68,15.37,15.62,7.81,13100,0.0,1.0
2011-04-26,15.02,15.6399,14.95,15.45,7.725,9800,0.0,1.0
2011-04-25,14.73,15.04,14.39,15.03,7.515,5500,0.0,1.0
2011-04-21,14.34,14.78,14.01,14.78,7.39,27500,0.0,1.0
2011-04-20,14.31,14.34,13.95,14.2,7.1,32100,0.0,1.0
2011-04-19,14.47,14.47,14.22,14.2699,7.13495,21500,0.0,1.0
2011-04-18,14.12,14.41,14.12,14.33,7.165,3000,0.0,1.0
2011-04-15,13.71,14.45,13.7,14.36,7.18,13800,0.0,1.0
2011-04-14,13.81,13.81,13.7,13.74,6.87,3000,0.0,1.0
2011-04-13,14.0,14.15,13.86,13.96,6.98,40000,0.0,1.0
2011-04-12,13.65,14.25,13.65,14.0,7.0,39700,0.0,1.0
2011-04-11,13.82,13.91,13.65,13.66,6.83,42300,0.0,1.0
2011-04-08,14.07,14.07,13.83,13.86,6.93,13300,0.0,1.0
2011-04-07,13.96,14.05,13.81,13.95,6.975,118800,0.0,1.0
2011-04-06,14.54,14.54,13.93,13.94,6.97,46500,0.0,1.0
2011-04-05,14.3,14.4,14.05,14.38,7.19,17400,0.0,1.0
2011-04-04,14.98,15.28,14.2,14.38,7.19,63400,0.0,1.0
2011-04-01,15.55,15.56,14.86,14.87,7.435,12100,0.0,1.0
2011-03-31,14.81,15.59,14.81,15.51,7.755,16000,0.0,1.0
2011-03-30,14.42,15.04,14.39,14.91,7.455,38700,0.0,1.0
2011-03-29,14.28,14.55,14.26,14.43,7.215,22000,0.0,1.0
2011-03-28,14.98,14.98,14.31,14.38,7.19,7300,0.0,1.0
2011-03-25,14.38,15.06,14.38,14.99,7.495,49900,0.0,1.0
2011-03-24,15.06,15.06,14.03,14.38,7.19,42400,0.0,1.0
2011-03-23,15.24,15.44,14.85,14.91,7.455,18200,0.0,1.0
2011-03-22,14.53,15.4,14.36,15.31,7.655,24300,0.0,1.0
2011-03-21,13.96,14.74,13.68,14.48,7.24,16800,0.0,1.0
2011-03-18,14.02,14.9,13.59,13.78,6.89,130000,0.0,1.0
2011-03-17,14.56,14.65,13.84,13.88,6.94,17100,0.0,1.0
2011-03-16,14.42,14.55,14.1701,14.27,7.135,31000,0.0,1.0
2011-03-15,14.23,14.62,14.23,14.57,7.285,13300,0.0,1.0
2011-03-14,14.9,15.08,14.77,14.78,7.39,12900,0.0,1.0
2011-03-11,14.94,15.134,14.94,15.1,7.55,7200,0.0,1.0
2011-03-10,15.21,15.31,14.89,15.0,7.5,12900,0.0,1.0
2011-03-09,14.9,15.5,14.72,15.5,7.75,19200,0.0,1.0
2011-03-08,14.94,15.35,14.76,15.0,7.5,56300,0.0,1.0
2011-03-07,15.24,15.3,14.91,15.04,7.52,15600,0.0,1.0
2011-03-04,15.47,15.855,15.04,15.18,7.59,23400,0.0,1.0
2011-03-03,15.35,15.8,15.2,15.43,7.715,37500,0.0,1.0
2011-03-02,14.43,15.12,14.43,15.05,7.525,30400,0.0,1.0
2011-03-01,15.65,15.65,14.0,14.5,7.25,71200,0.0,1.0
2011-02-28,15.67,15.819,15.34,15.5,7.75,183500,0.0,1.0
2011-02-25,16.0,16.0,15.63,15.665,7.8325,13000,0.0,1.0
2011-02-24,15.93,15.94,15.45,15.85,7.925,39100,0.0,1.0
2011-02-23,15.96,16.14,15.84,15.94,7.97,19300,0.0,1.0
2011-02-22,16.6,16.68,15.72,15.78,7.89,66700,0.0,1.0
2011-02-18,16.78,16.8,16.39,16.73,8.365,11600,0.0,1.0
2011-02-17,16.54,16.81,16.22,16.7,8.35,55000,0.0,1.0
2011-02-16,16.44,16.62,16.33,16.5,8.25,30400,0.0,1.0
2011-02-15,16.46,16.65,16.01,16.21,8.105,40700,0.0,1.0
2011-02-14,16.65,17.3,16.3,16.45,8.225,12600,0.0,1.0
2011-02-11,16.35,17.16,16.31,16.64,8.32,55200,0.0,1.0
2011-02-10,15.56,16.75,15.56,16.32,8.16,41100,0.0,1.0
2011-02-09,17.05,17.27,16.81,17.0,8.5,48600,0.0,1.0
2011-02-08,16.02,17.14,16.01,17.14,8.57,56200,0.0,1.0
2011-02-07,15.77,16.1499,15.77,16.14,8.07,7800,0.0,1.0
2011-02-04,15.38,15.87,15.38,15.78,7.89,5600,0.0,1.0
2011-02-03,15.81,15.83,15.36,15.54,7.77,2500,0.0,1.0
2011-02-02,16.33,16.33,15.36,15.7,7.85,6100,0.0,1.0
2011-02-01,15.92,15.92,15.36,15.64,7.82,19600,0.0,1.0
2011-01-31,15.65,16.175,15.62,15.875,7.9375,17300,0.0,1.0
2011-01-28,15.84,15.84,15.5,15.55,7.775,13900,0.0,1.0
2011-01-27,16.1,16.6,15.77,15.79,7.895,20500,0.0,1.0
2011-01-26,16.06,16.3875,15.78,16.1,8.05,37500,0.0,1.0
2011-01-25,15.83,16.0,15.46,16.0,8.0,23600,0.0,1.0
2011-01-24,15.54,16.187,15.54,15.94,7.97,22500,0.0,1.0
2011-01-21,15.53,15.54,15.15,15.49,7.745,38000,0.0,1.0
2011-01-20,15.92,15.92,15.15,15.48,7.74,42300,0.0,1.0
2011-01-19,16.17,16.25,15.7901,15.93,7.965,49900,0.0,1.0
2011-01-18,15.68,16.3,15.638,16.07,8.035,17900,0.0,1.0
2011-01-14,15.6,15.945,15.11,15.82,7.91,36100,0.0,1.0
2011-01-13,15.72,16.1198,15.5,15.55,7.775,32000,0.0,1.0
2011-01-12,15.37,16.75,15.36,15.95,7.975,229200,0.0,1.0
2011-01-11,15.24,15.24,14.87,15.13,7.565,15100,0.0,1.0
2011-01-10,15.29,15.33,15.1,15.14,7.57,15500,0.0,1.0
2011-01-07,15.32,15.48,15.3001,15.37,7.685,10200,0.0,1.0
2011-01-06,15.58,15.58,15.4,15.48,7.74,17400,0.0,1.0
2011-01-05,15.2,15.69,15.2,15.65,7.825,63900,0.0,1.0
2011-01-04,15.54,15.6,15.18,15.47,7.735,58300,0.0,1.0
2011-01-03,15.98,15.98,15.41,15.57,7.785,35700,0.0,1.0
2010-12-31,15.66,15.98,15.3,15.8,7.9,16200,0.0,1.0
2010-12-30,15.7,15.889,15.65,15.66,7.83,2500,0.0,1.0
2010-12-29,15.25,15.79,15.03,15.65,7.825,13800,0.0,1.0
2010-12-28,15.66,15.66,15.18,15.25,7.625,9900,0.0,1.0
2010-12-27,15.17,15.65,14.99,15.65,7.825,5500,0.0,1.0
