,CPLA_Open,CPLA_High,CPLA_Low,CPLA_Close,CPLA_Adj Close,CPLA_Volume,CPLA_Dividend Amount,CPLA_Split Coefficient
2014-05-08,57.54,58.38,56.1,56.49,50.9791000719973,49100,0.0,1.0
2014-05-07,58.2,58.2,56.51,57.86,52.2154492859933,63000,0.0,1.0
2014-05-06,59.8,60.0,56.0,57.91,52.2605715200808,51500,0.0,1.0
2014-05-05,60.57,61.07,58.78,60.26,54.3813165221908,62700,0.0,1.0
2014-05-02,57.16,61.53,57.16,61.22,55.2476634166697,119300,0.0,1.0
2014-05-01,58.25,59.163,56.11,57.21,51.6288602428565,74800,0.0,1.0
2014-04-30,56.51,58.65,55.7,58.36,52.6666716268678,71200,0.0,1.0
2014-04-29,55.49,58.2399,54.15,57.23,51.6469091364915,76800,0.0,1.0
2014-04-28,57.63,59.14,54.66,54.82,49.4720174534766,102500,0.0,1.0
2014-04-25,57.34,57.97,55.28,55.72,50.2842176670506,39600,0.0,1.0
2014-04-24,59.0,59.11,56.7,57.42,51.8183736260238,29400,0.0,1.0
2014-04-23,59.02,59.06,57.91,58.29,52.6035004991454,39100,0.0,1.0
2014-04-22,58.17,60.92,56.52,58.95,53.1991139890997,43800,0.0,1.0
2014-04-21,57.37,59.01,56.49,57.84,52.1974003923583,53300,0.0,1.0
2014-04-17,56.65,58.1,56.22,57.38,51.7822758387538,45900,0.0,1.0
2014-04-16,56.76,57.0,55.69,56.66,51.1325156678946,23300,0.0,1.0
2014-04-15,56.32,56.48,54.15,56.15,50.6722688802026,31100,0.0,1.0
2014-04-14,56.89,57.28,55.3159,55.91,50.4556821565829,51400,0.0,1.0
2014-04-11,56.03,56.884,55.915,56.19,50.7083666674726,47700,0.0,1.0
2014-04-10,58.81,59.18,56.44,56.51,50.9971489656323,90100,0.0,1.0
2014-04-09,58.88,58.96,57.06,58.71,52.9825272654799,42100,0.0,1.0
2014-04-08,56.67,59.35,56.49,58.47,52.7659405418602,72400,0.0,1.0
2014-04-07,59.14,59.14,55.775,56.61,51.0873934338072,109500,0.0,1.0
2014-04-04,62.42,63.25,58.06,59.21,53.4337496063544,109000,0.0,1.0
2014-04-03,62.29,64.62,61.3125,62.13,56.0688880770613,102600,0.0,1.0
2014-04-02,63.94,63.94,60.8,61.98,55.9335213747989,57600,0.0,1.0
2014-04-01,63.6,64.72,62.19,64.09,57.8376796532892,95300,0.0,1.0
2014-03-31,61.01,63.4,60.26,63.15,56.9893816524452,74900,0.0,1.0
2014-03-28,59.93,61.79,59.93,60.42,54.5257076712706,56700,0.0,1.0
2014-03-27,60.48,60.48,59.21,59.7,53.8759475004114,60500,0.0,1.0
2014-03-26,60.63,61.0,59.44,60.27,54.3903409690083,84100,0.0,1.0
2014-03-25,60.48,61.529,59.68,59.93,54.0835097772136,101200,0.0,1.0
2014-03-24,60.23,60.44,58.07,60.03,54.1737542453885,95400,0.35,1.0
2014-03-21,61.22,61.49,60.01,60.34,54.1378657033247,104800,0.0,1.0
2014-03-20,61.07,61.49,60.88,61.16,54.8735808156337,34600,0.0,1.0
2014-03-19,62.42,62.59,61.31,61.34,55.035079254921,58300,0.0,1.0
2014-03-18,62.67,64.86,62.19,62.49,56.0668748392568,46000,0.0,1.0
2014-03-17,60.61,62.89,60.61,62.42,56.0040698906451,57100,0.0,1.0
2014-03-14,60.96,60.96,57.37,60.02,53.8507573668138,81100,0.0,1.0
2014-03-13,63.32,63.89,60.18,60.83,54.5775003436069,67600,0.0,1.0
2014-03-12,62.6,63.43,61.66,63.04,56.5603422926348,38000,0.0,1.0
2014-03-11,65.72,66.12,62.83,63.15,56.6590357833104,71400,0.0,1.0
2014-03-10,66.12,66.12,64.5,65.43,58.7046826809502,47600,0.0,1.0
2014-03-07,66.15,66.85,65.27,66.0,59.2160944053601,97400,0.0,1.0
2014-03-06,66.14,66.61,65.06,65.58,58.8392647136896,59800,0.0,1.0
2014-03-05,66.62,66.62,65.38,65.71,58.9559024753971,36700,0.0,1.0
2014-03-04,67.26,69.0,66.22,66.59,59.7454504008019,135500,0.0,1.0
2014-03-03,65.92,67.1,65.4,66.26,59.4493699287751,135700,0.0,1.0
2014-02-28,67.16,67.3,65.4,66.48,59.6467569101263,85200,0.0,1.0
2014-02-27,66.89,67.43,66.4,67.28,60.3645277514034,38600,0.0,1.0
2014-02-26,67.51,67.71,66.36,67.25,60.3376113448555,85200,0.0,1.0
2014-02-25,65.75,67.94,64.9101,67.23,60.3196670738236,85800,0.0,1.0
2014-02-24,66.04,66.9,64.594,65.75,58.991791017461,97700,0.0,1.0
2014-02-21,65.32,66.455,65.19,65.7,58.9469303398812,103500,0.0,1.0
2014-02-20,62.46,65.4,61.78,64.99,58.3099087182477,126800,0.0,1.0
2014-02-19,63.97,64.39,61.48,62.2,55.8066829092939,113200,0.0,1.0
2014-02-18,66.06,66.06,59.295,61.9,55.537518843815,349700,0.0,1.0
2014-02-14,66.64,67.2,65.36,66.31,59.494230606355,67700,0.0,1.0
2014-02-13,65.34,67.6,64.5,66.63,59.7813389428658,62000,0.0,1.0
2014-02-12,62.28,65.87,62.11,65.79,59.0276795595248,84500,0.0,1.0
2014-02-11,62.05,62.82,61.25,61.97,55.6003237924267,70500,0.0,1.0
2014-02-10,62.19,62.51,60.22,61.98,55.6092959279427,105400,0.0,1.0
2014-02-07,61.52,63.299,61.12,62.1,55.7169615541343,72800,0.0,1.0
2014-02-06,60.57,61.65,59.87,61.225,54.9318996964874,59700,0.0,1.0
2014-02-05,59.7,60.63,58.58,60.21,54.0212279416171,60300,0.0,1.0
2014-02-04,60.25,60.91,59.97,60.17,53.9853393995533,93200,0.0,1.0
2014-02-03,62.01,62.38,58.55,60.0,53.8328130957819,190300,0.0,1.0
2014-01-31,63.05,63.38,61.9196,62.39,55.9771534840972,105400,0.0,1.0
2014-01-30,64.5,65.4299,63.92,64.22,57.6190542835186,89600,0.0,1.0
2014-01-29,65.31,66.05,64.01,64.15,57.5562493349068,50700,0.0,1.0
2014-01-28,65.7,66.9599,64.5,66.12,59.3237600315517,83900,0.0,1.0
2014-01-27,68.99,68.99,64.9,65.58,58.8392647136896,168100,0.0,1.0
2014-01-24,71.19,71.19,68.005,69.21,62.0961499059844,91200,0.0,1.0
2014-01-23,71.34,72.15,70.8,71.32,63.9892704998527,77100,0.0,1.0
2014-01-22,72.28,73.0,71.31,72.0,64.5993757149383,161400,0.0,1.0
2014-01-21,71.59,72.71,71.27,72.08,64.671152799066,176800,0.0,1.0
2014-01-17,71.8,72.34,70.66,71.26,63.935437686757,78000,0.0,1.0
2014-01-16,71.17,72.6,71.17,71.69,64.3212395139434,49900,0.0,1.0
2014-01-15,69.55,71.99,69.55,71.11,63.8008556540175,79000,0.0,1.0
2014-01-14,68.26,70.06,67.72,69.6,62.446063191107,91500,0.0,1.0
2014-01-13,70.07,70.1599,67.42,68.06,61.0643543216486,71700,0.0,1.0
2014-01-10,70.2,70.91,68.14,69.99,62.7959764762296,95200,0.0,1.0
2014-01-09,69.0,70.87,68.28,69.99,62.7959764762296,172200,0.0,1.0
2014-01-08,64.9,69.0,64.9,68.52,61.4770725553829,168800,0.0,1.0
2014-01-07,63.85,65.0,62.66,64.58,57.9420511620932,114800,0.0,1.0
2014-01-06,64.67,64.99,63.34,64.01,57.4306394376833,59000,0.0,1.0
2014-01-03,64.94,65.8,63.69,64.58,57.9420511620932,70400,0.0,1.0
2014-01-02,66.25,66.86,64.21,64.9,58.2291594986041,64300,0.0,1.0
2013-12-31,66.48,67.8,65.83,66.44,59.6108683680625,39900,0.0,1.0
2013-12-30,66.45,67.265,65.44,66.36,59.5390912839348,56700,0.0,1.0
2013-12-27,67.79,68.14,66.42,66.66,59.8082553494137,41800,0.0,1.0
2013-12-26,68.33,68.779,66.77,67.47,60.5349983262067,50600,0.0,1.0
2013-12-24,67.9,68.17,67.2,67.86,60.8849116113293,41600,0.0,1.0
2013-12-23,67.3,68.65,66.63,67.3,60.3824720224354,73400,0.0,1.0
2013-12-20,66.26,67.59,65.51,67.22,60.3106949383076,160400,0.0,1.0
2013-12-19,65.67,67.05,65.0,65.94,59.1622615922643,142000,0.35,1.0
2013-12-18,64.84,67.1,63.7,66.64,59.4746283377356,153800,0.0,1.0
2013-12-17,66.25,66.66,64.28,64.94,57.9574184311607,56600,0.0,1.0
2013-12-16,66.0,67.3799,65.26,65.64,58.5821519221033,79900,0.0,1.0
2013-12-13,65.35,66.27,64.3,65.52,58.4750547522274,133200,0.0,1.0
2013-12-12,63.88,65.43,63.88,65.02,58.0288165444113,89900,0.0,1.0
2013-12-11,65.52,65.52,63.28,64.06,57.1720391854043,76900,0.0,1.0
2013-12-10,64.49,66.5,64.3586,65.2,58.1894622992251,82400,0.0,1.0
2013-12-09,65.73,65.91,63.76,64.42,57.4933306950319,125500,0.0,1.0
2013-12-06,66.18,66.88,65.13,65.77,58.6981738561355,127100,0.0,1.0
2013-12-05,64.62,65.14,64.21,64.71,57.7521488555653,129600,0.0,1.0
2013-12-04,62.9,64.98,62.4101,64.53,57.5915031007515,219700,0.0,1.0
2013-12-03,62.99,64.42,62.97,63.23,56.4312837604295,141800,0.0,1.0
2013-12-02,65.69,65.69,62.6,62.95,56.1813903640525,163300,0.0,1.0
2013-11-29,66.12,66.27,64.4,65.72,58.6535500353539,38900,0.0,1.0
2013-11-27,64.94,66.33,64.25,65.6,58.546452865478,85700,0.0,1.0
2013-11-26,63.76,65.6,63.7,64.69,57.7342993272526,111100,0.0,1.0
2013-11-25,65.0,67.83,63.58,63.9,57.0292429589031,171500,0.0,1.0
2013-11-22,65.28,65.64,63.48,64.99,58.0020422519423,134200,0.0,1.0
2013-11-21,64.79,65.91,64.65,65.25,58.2340861200067,63400,0.0,1.0
2013-11-20,65.82,65.89,64.07,64.3,57.3862335251561,129300,0.0,1.0
2013-11-19,65.77,67.43,65.42,65.59,58.5375281013217,127700,0.0,1.0
2013-11-18,66.71,66.76,65.43,65.87,58.7874214976988,94600,0.0,1.0
2013-11-15,66.17,67.49,65.82,66.68,59.5103273943609,70100,0.0,1.0
2013-11-14,66.82,67.43,65.53,66.28,59.153336828108,67800,0.0,1.0
2013-11-13,64.85,66.86,64.85,66.46,59.3139825829218,205300,0.0,1.0
2013-11-12,65.16,65.78,64.49,65.17,58.1626880067561,122400,0.0,1.0
2013-11-11,64.55,65.65,63.73,65.39,58.3590328181952,136500,0.0,1.0
2013-11-08,62.88,65.21,62.88,64.62,57.6718259781584,99600,0.0,1.0
2013-11-07,63.7,63.92,62.72,62.92,56.1546160715835,100600,0.0,1.0
2013-11-06,63.05,64.53,62.2,63.44,56.6187038077123,60700,0.0,1.0
2013-11-05,62.67,63.65,61.3,62.86,56.1010674866456,86300,0.0,1.0
2013-11-04,61.57,62.96,61.18,62.71,55.9671960243007,124300,0.0,1.0
2013-11-01,60.8,62.17,59.91,61.64,55.0122462595742,151700,0.0,1.0
2013-10-31,61.64,61.64,59.51,60.92,54.3696632403189,138600,0.0,1.0
2013-10-30,62.15,62.41,61.42,61.8,55.1550424860753,99500,0.0,1.0
2013-10-29,61.23,62.255,60.76,61.89,55.2353653634822,77600,0.0,1.0
2013-10-28,61.42,62.51,60.87,61.16,54.5838575800707,124400,0.0,1.0
2013-10-25,61.34,61.8222,60.29,61.31,54.7177290424155,168100,0.0,1.0
2013-10-24,60.1,61.61,60.1,61.1,54.5303089951327,105300,0.0,1.0
2013-10-23,55.28,61.01,55.28,60.19,53.7181554569074,245500,0.0,1.0
2013-10-22,57.4,57.8499,53.4,55.37,49.4164191335597,334800,0.0,1.0
2013-10-21,58.41,59.21,57.32,57.58,51.3887920121071,137900,0.0,1.0
2013-10-18,58.2,58.63,57.12,58.16,51.9064283331738,117800,0.0,1.0
2013-10-17,56.72,57.9,56.51,57.66,51.4601901253577,38300,0.0,1.0
2013-10-16,57.03,57.74,56.66,56.91,50.7908328136335,35200,0.0,1.0
2013-10-15,56.63,58.19,56.18,56.47,50.3981431907552,55000,0.0,1.0
2013-10-14,56.79,57.95,55.52,56.96,50.8354566344151,102600,0.0,1.0
2013-10-11,55.65,58.05,55.65,57.24,51.0853500307921,41700,0.0,1.0
2013-10-10,53.14,56.25,53.14,55.96,49.9429802187828,69200,0.0,1.0
2013-10-09,53.85,54.51,52.29,52.61,46.9531842264146,77500,0.0,1.0
2013-10-08,54.72,55.79,53.36,53.81,48.0241559251734,163900,0.0,1.0
2013-10-07,56.17,56.74,54.51,54.6,48.7292122935229,140100,0.0,1.0
2013-10-04,56.03,57.82,56.03,56.86,50.7462089928518,29600,0.0,1.0
2013-10-03,57.11,57.405,55.88,56.18,50.1393250302219,40500,0.0,1.0
2013-10-02,57.45,58.0,56.84,57.38,51.2102967289806,52500,0.0,1.0
2013-10-01,56.38,58.0,55.45,57.89,51.6654597009531,68000,0.0,1.0
2013-09-30,55.62,56.66,54.92,56.56,50.4784660681622,71900,0.0,1.0
2013-09-27,54.72,57.02,54.72,56.24,50.1928736151598,64300,0.0,1.0
2013-09-26,55.19,56.04,54.78,55.16,49.2289990862769,123900,0.0,1.0
2013-09-25,55.13,55.879,54.935,55.23,49.2914724353712,43700,0.0,1.0
2013-09-24,54.78,55.89,54.415,55.21,49.2736229070586,67700,0.0,1.0
2013-09-23,55.28,55.37,53.59,54.93,49.0237295106815,72600,0.0,1.0
2013-09-20,55.58,56.08,54.77,55.02,49.1040523880884,110800,0.0,1.0
2013-09-19,55.76,56.23,55.39,55.63,49.6484630016241,54400,0.0,1.0
2013-09-18,55.85,56.5,55.2,55.68,49.6930868224057,104100,0.0,1.0
2013-09-17,56.65,57.62,55.7401,56.01,49.9876040395644,96700,0.0,1.0
2013-09-16,57.01,57.31,56.41,56.41,50.3445946058173,94400,0.0,1.0
2013-09-13,57.11,57.11,55.3,56.59,50.5052403606311,127600,0.0,1.0
2013-09-12,57.58,57.58,56.73,56.88,50.7640585211645,125600,0.0,1.0
2013-09-11,57.02,58.3099,56.865,57.5,51.3173938988565,115200,0.0,1.0
2013-09-10,57.43,58.14,56.6,57.14,50.9961023892289,126200,0.0,1.0
2013-09-09,56.51,57.21,56.29,56.98,50.8533061627277,103900,0.0,1.0
2013-09-06,57.03,57.03,55.71,56.26,50.2107231434725,42500,0.0,1.0
2013-09-05,57.08,57.479,56.22,56.65,50.5587889455691,45500,0.0,1.0
2013-09-04,55.29,57.3,55.05,57.19,51.0407262100105,112900,0.0,1.0
2013-09-03,54.96,56.32,54.96,55.56,49.5859896525299,89400,0.0,1.0
2013-08-30,55.86,55.86,54.15,54.35,48.5060931896148,105800,0.0,1.0
2013-08-29,54.23,56.05,54.23,55.93,49.9162059263138,61600,0.0,1.0
2013-08-28,54.14,54.35,53.44,54.28,48.4436198405205,45300,0.0,1.0
2013-08-27,53.5,54.57,53.5,54.29,48.4525446046769,76800,0.0,1.0
2013-08-26,54.96,55.409,53.91,54.24,48.4079207838952,61000,0.0,1.0
2013-08-23,54.24,55.26,53.75,54.99,49.0772780956195,41900,0.0,1.0
2013-08-22,53.74,54.9,53.72,54.24,48.4079207838952,30300,0.0,1.0
2013-08-21,53.41,54.15,53.15,53.74,47.9616825760791,85400,0.0,1.0
2013-08-20,54.24,54.58,53.62,53.71,47.9349082836101,128700,0.0,1.0
2013-08-19,55.2,55.4,54.32,54.33,48.4882436613021,103500,0.0,1.0
2013-08-16,53.17,55.62,52.88,55.31,49.3628705486218,133100,0.0,1.0
2013-08-15,54.86,55.14,53.49,53.6,47.8367358778906,37800,0.0,1.0
2013-08-14,55.5,55.78,54.79,55.45,49.4878172468103,114400,0.0,1.0
2013-08-13,54.5,55.85,53.29,55.76,49.7644849356563,58900,0.0,1.0
2013-08-12,53.28,55.035,53.28,54.39,48.5417922462401,69500,0.0,1.0
2013-08-09,54.26,55.13,53.53,53.65,47.8813596986722,88400,0.0,1.0
2013-08-08,54.84,55.55,53.53,54.24,48.4079207838952,54400,0.0,1.0
2013-08-07,54.4,55.3394,53.6,54.66,48.7827608784608,95500,0.0,1.0
2013-08-06,52.8,54.53,52.56,54.41,48.5596417745527,189700,0.0,1.0
2013-08-05,51.43,52.81,51.43,52.81,47.1316795095411,162900,0.0,1.0
2013-08-02,51.43,53.08,50.49,51.35,45.8286639427179,92400,0.0,1.0
2013-08-01,49.22,51.78,49.184,51.28,45.7661905936237,108000,0.0,1.0
2013-07-31,49.07,49.53,48.51,49.01,43.7402691301384,209300,0.0,1.0
2013-07-30,49.13,49.64,48.41,48.94,43.6777957810441,62500,0.0,1.0
2013-07-29,48.32,49.51,48.32,48.9,43.6420967244188,82700,0.0,1.0
2013-07-26,49.23,50.0,48.32,48.81,43.5617738470119,66800,0.0,1.0
2013-07-25,46.26,50.29,46.26,49.72,44.3739273852373,164700,0.0,1.0
2013-07-24,47.87,48.3,44.63,46.49,41.491228562745,145200,0.0,1.0
2013-07-23,44.0,49.68,43.97,47.93,42.7763946012555,267900,0.0,1.0
2013-07-22,44.43,44.9,43.57,43.97,39.2421879953517,98000,0.0,1.0
2013-07-19,43.55,44.45,42.8,44.27,39.5099309200413,97300,0.0,1.0
2013-07-18,42.66,43.79,42.33,43.58,38.8941221932551,33000,0.0,1.0
2013-07-17,43.73,43.73,42.12,42.43,37.8677743152779,85600,0.0,1.0
2013-07-16,44.06,44.275,43.23,43.39,38.7245516742849,51400,0.0,1.0
2013-07-15,43.83,44.47,43.3,44.15,39.4028337501655,71500,0.0,1.0
2013-07-12,44.36,44.88,43.12,43.86,39.1440155896321,42900,0.0,1.0
2013-07-11,44.25,45.65,43.84,44.55,39.7598243164184,102300,0.0,1.0
2013-07-10,43.12,44.02,42.86,43.33,38.671003089347,51600,0.0,1.0
2013-07-09,42.57,43.07,41.8075,43.02,38.394335400501,45500,0.0,1.0
2013-07-08,42.37,42.63,42.2,42.36,37.8053009661837,98700,0.0,1.0
2013-07-05,42.63,42.63,41.55,42.15,37.6178809189009,39800,0.0,1.0
2013-07-03,42.46,42.55,41.89,42.02,37.5018589848687,43400,0.0,1.0
2013-07-02,43.1,43.29,42.28,42.83,38.2247648815309,51500,0.0,1.0
2013-07-01,42.09,43.86,42.09,43.31,38.6531535610344,69500,0.0,1.0
2013-06-28,41.38,42.0,40.98,41.65,37.1716427110848,410600,0.0,1.0
2013-06-27,41.36,42.0,41.16,41.55,37.0823950695215,51600,0.0,1.0
2013-06-26,41.45,41.81,40.49,41.07,36.654006390018,83700,0.0,1.0
2013-06-25,40.81,41.68,40.43,41.41,36.957448371333,83400,0.0,1.0
2013-06-24,40.19,41.39,39.83,40.46,36.1095957764823,107000,0.0,1.0
2013-06-21,41.2,41.22,39.58,40.49,36.1363700689513,145400,0.0,1.0
2013-06-20,40.85,41.19,39.76,41.0,36.5915330409238,215500,0.0,1.0
2013-06-19,42.09,42.09,40.37,41.31,36.8682007297698,118100,0.0,1.0
2013-06-18,41.84,42.35,41.84,42.0,37.4840094565561,88100,0.0,1.0
2013-06-17,43.4,43.78,41.505,41.84,37.3412132300549,115200,0.0,1.0
2013-06-14,43.2,44.04,42.98,43.14,38.5014325703769,78300,0.0,1.0
2013-06-13,44.41,44.41,43.284,43.46,38.7870250233792,119700,0.0,1.0
2013-06-12,45.87,46.05,44.28,44.53,39.7419747881057,77800,0.0,1.0
2013-06-11,45.49,45.86,45.28,45.44,40.5541283263311,92900,0.0,1.0
2013-06-10,46.12,47.42,45.59,46.03,41.0806894115542,62600,0.0,1.0
2013-06-07,45.09,46.05,44.46,45.82,40.8932693642714,115500,0.0,1.0
2013-06-06,43.77,44.79,43.64,44.69,39.8847710146069,54600,0.0,1.0
2013-06-05,44.67,44.67,42.6,43.89,39.1707898821011,213900,0.0,1.0
2013-06-04,44.93,45.36,44.63,44.85,40.0275672411081,141600,0.0,1.0
2013-06-03,43.8,45.11,43.19,45.0,40.1614387034529,122400,0.0,1.0
2013-05-31,43.96,44.585,43.56,43.56,38.8762726649424,101900,0.0,1.0
2013-05-30,43.8,44.35,43.45,44.205,39.4519199530252,166400,0.0,1.0
2013-05-29,44.27,44.7499,43.405,43.66,38.9655203065056,75700,0.0,1.0
2013-05-28,44.77,45.36,44.28,44.62,39.8222976655126,116100,0.0,1.0
2013-05-24,43.19,44.25,42.93,44.15,39.4028337501655,37800,0.0,1.0
2013-05-23,42.7,43.37,42.47,43.36,38.697777381816,123500,0.0,1.0
2013-05-22,44.74,45.125,42.91,43.11,38.4746582779079,168200,0.0,1.0
2013-05-21,45.0,45.6,44.77,45.13,40.2774606374851,109100,0.0,1.0
2013-05-20,43.38,45.3,42.34,45.06,40.2149872883909,208300,0.0,1.0
2013-05-17,43.23,45.94,43.22,44.47,39.6884262031678,332400,0.0,1.0
2013-05-16,42.29,43.2025,42.06,42.34,37.787451437871,57700,0.0,1.0
2013-05-15,42.58,42.86,41.78,42.05,37.5286332773377,108500,0.0,1.0
2013-05-14,40.58,42.62,40.57,42.6,38.0194953059354,119500,0.0,1.0
2013-05-13,39.88,40.24,39.595,40.16,35.8418528517926,197700,0.0,1.0
2013-05-10,38.49,40.15,38.45,40.09,35.7793795026984,211400,0.0,1.0
2013-05-09,37.03,39.0,37.03,38.45,34.3157181810614,126600,0.0,1.0
2013-05-08,36.08,37.46,35.71,37.11,33.1197997841142,109200,0.0,1.0
2013-05-07,36.07,36.195,35.59,35.97,32.1023766702934,71800,0.0,1.0
2013-05-06,36.14,36.46,35.55,36.1,32.2183986043256,75600,0.0,1.0
2013-05-03,36.19,36.97,36.19,36.25,32.3522700666704,100600,0.0,1.0
2013-05-02,35.38,36.12,35.2,35.83,31.9774299721048,62300,0.0,1.0
2013-05-01,35.18,35.67,34.94,35.15,31.3705460094749,151500,0.0,1.0
2013-04-30,36.29,36.49,35.31,35.42,31.6115146416956,105700,0.0,1.0
2013-04-29,36.01,36.695,36.01,36.44,32.5218405856405,37500,0.0,1.0
2013-04-26,36.72,36.72,35.98,36.0,32.1291509627623,83000,0.0,1.0
2013-04-25,35.81,37.51,35.77,36.74,32.7895835103302,109400,0.0,1.0
2013-04-24,35.46,36.0,34.35,35.81,31.9595804437922,172500,0.0,1.0
2013-04-23,31.7,35.46,31.7,35.04,31.2723736037553,499100,0.0,1.0
2013-04-22,30.28,30.68,29.41,29.68,26.4887000159663,38000,0.0,1.0
2013-04-19,29.96,30.45,29.94,30.34,27.0777344502836,39400,0.0,1.0
2013-04-18,31.07,31.4,29.79,30.0,26.7742924689686,90000,0.0,1.0
2013-04-17,30.61,31.08,30.61,31.01,27.6756936487572,76700,0.0,1.0
2013-04-16,30.2,30.9,29.97,30.81,27.4971983656308,52100,0.0,1.0
2013-04-15,29.52,30.23,29.44,30.01,26.7832172331249,133000,0.0,1.0
2013-04-12,29.94,29.94,29.33,29.64,26.453000959341,98700,0.0,1.0
2013-04-11,28.98,30.15,28.84,29.88,26.6671952990927,84900,0.0,1.0
2013-04-10,28.75,29.16,28.75,28.92,25.8104179400857,91900,0.0,1.0
2013-04-09,28.81,29.07,28.49,28.6,25.5248254870834,61400,0.0,1.0
2013-04-08,29.24,29.24,28.58,28.72,25.6319226569593,46800,0.0,1.0
2013-04-05,29.6,29.76,29.0301,29.1,25.9710636948996,52700,0.0,1.0
2013-04-04,30.07,30.07,29.7,29.93,26.7118191198743,77100,0.0,1.0
2013-04-03,30.33,30.72,29.72,29.94,26.7207438840307,38500,0.0,1.0
2013-04-02,30.53,30.53,29.701,30.21,26.9617125162514,70300,0.0,1.0
2013-04-01,31.19,31.24,30.17,30.57,27.283004025879,46800,0.0,1.0
2013-03-28,31.48,31.54,30.73,31.14,27.7917155827894,63100,0.0,1.0
2013-03-27,31.74,31.82,31.12,31.42,28.0416089791665,39300,0.0,1.0
2013-03-26,32.85,32.85,31.62,32.04,28.5949443568585,46000,0.0,1.0
2013-03-25,32.9,33.31,32.25,32.66,29.1482797345505,71300,0.0,1.0
2013-03-22,32.6,32.74,31.9,32.55,29.0501073288309,45900,0.0,1.0
2013-03-21,32.49,33.25,32.33,32.42,28.9340853947987,79200,0.0,1.0
2013-03-20,32.43,32.9,32.27,32.71,29.1929035553321,20800,0.0,1.0
2013-03-19,32.25,32.61,32.11,32.35,28.8716120457045,33200,0.0,1.0
2013-03-18,32.59,33.03,32.095,32.28,28.8091386966102,77600,0.0,1.0
2013-03-15,32.59,33.11,32.58,33.01,29.4606464800218,163600,0.0,1.0
2013-03-14,32.35,32.99,32.25,32.48,28.9876339797367,80800,0.0,1.0
2013-03-13,32.32,32.71,32.3,32.35,28.8716120457045,51300,0.0,1.0
2013-03-12,31.69,32.33,31.62,32.29,28.8180634607665,64700,0.0,1.0
2013-03-11,31.73,31.95,31.41,31.66,28.2558033189182,40800,0.0,1.0
2013-03-08,32.07,32.24,31.57,31.72,28.3093519038561,54900,0.0,1.0
2013-03-07,31.44,31.81,31.251,31.76,28.3450509604814,39300,0.0,1.0
2013-03-06,31.17,31.58,31.12,31.47,28.0862327999481,76300,0.0,1.0
2013-03-05,31.58,31.85,30.84,31.12,27.7738660544768,128100,0.0,1.0
2013-03-04,31.75,31.88,31.0,31.4,28.0237594508538,148400,0.0,1.0
2013-03-01,31.36,31.93,31.205,31.66,28.2558033189182,59500,0.0,1.0
2013-02-28,31.74,32.06,31.35,31.66,28.2558033189182,100900,0.0,1.0
2013-02-27,31.31,31.94,31.07,31.68,28.2736528472309,204800,0.0,1.0
2013-02-26,32.32,32.32,30.97,31.27,27.9077375168216,99000,0.0,1.0
2013-02-25,32.62,32.72,32.15,32.32,28.8448377532355,158300,0.0,1.0
2013-02-22,32.47,32.66,32.1,32.39,28.9073111023298,139100,0.0,1.0
2013-02-21,32.55,32.9,32.04,32.26,28.7912891682976,56300,0.0,1.0
2013-02-20,33.08,33.36,32.56,32.6,29.0947311496126,297000,0.0,1.0
2013-02-19,32.15,33.21,32.15,32.9,29.3624740743022,66400,0.0,1.0
2013-02-15,32.63,32.63,31.72,32.03,28.5860195927022,87800,0.0,1.0
2013-02-14,33.0,33.23,32.29,32.44,28.9519349231114,104900,0.0,1.0
2013-02-13,31.22,31.97,31.22,31.97,28.5324710077642,137700,0.0,1.0
2013-02-12,31.93,32.28,30.34,31.56,28.166555677355,263100,0.0,1.0
2013-02-11,29.93,32.116,29.93,32.01,28.5681700643895,240800,0.0,1.0
2013-02-08,30.04,30.36,29.67,29.89,26.6761200632491,86600,0.0,1.0
2013-02-07,28.37,30.36,28.37,30.04,26.8099915255939,172700,0.0,1.0
2013-02-06,27.46,27.88,27.32,27.82,24.8286938828902,169200,0.0,1.0
2013-02-05,27.4,27.61,27.25,27.46,24.5074023732626,258200,0.0,1.0
2013-02-04,27.29,27.54,27.17,27.28,24.3467566184488,119600,0.0,1.0
2013-02-01,27.4,27.62,26.96,27.44,24.48955284495,133500,0.0,1.0
2013-01-31,27.64,27.64,27.15,27.32,24.3824556750741,109200,0.0,1.0
2013-01-30,27.85,28.02,27.5,27.6,24.6323490714511,51900,0.0,1.0
2013-01-29,28.35,28.35,27.68,27.83,24.8376186470465,64400,0.0,1.0
2013-01-28,28.17,28.73,28.06,28.48,25.4177283172075,49900,0.0,1.0
2013-01-25,28.66,28.66,27.745,28.22,25.1856844491431,46500,0.0,1.0
2013-01-24,27.61,28.74,27.18,28.64,25.5605245437087,52700,0.0,1.0
2013-01-23,28.05,28.21,27.62,27.77,24.7840700621086,52500,0.0,1.0
2013-01-22,27.86,28.2458,27.78,28.07,25.0518129867983,60800,0.0,1.0
2013-01-18,27.78,28.18,27.58,27.91,24.9090167602971,83800,0.0,1.0
2013-01-17,28.06,28.06,27.6,27.85,24.8554681753592,87700,0.0,1.0
2013-01-16,28.15,28.23,27.6,27.9,24.9000919961408,113800,0.0,1.0
2013-01-15,28.03,28.2,27.94,28.14,25.1142863358926,54400,0.0,1.0
