,SRCL_Open,SRCL_High,SRCL_Low,SRCL_Close,SRCL_Adj Close,SRCL_Volume,SRCL_Dividend Amount,SRCL_Split Coefficient
2001-11-13,52.05,53.37,51.7,53.37,13.3425,271300,0.0,1.0
2001-11-12,51.28,52.0,49.17,51.7,12.925,184200,0.0,1.0
2001-11-09,47.26,51.55,46.4,51.29,12.8225,848500,0.0,1.0
2001-11-08,51.25,51.75,45.0,47.0,11.75,1102200,0.0,1.0
2001-11-07,53.4,53.4,50.32,51.15,12.7875,2988900,0.0,1.0
2001-11-06,51.55,53.65,51.3,51.79,12.9475,1012400,0.0,1.0
2001-11-05,50.49,51.89,50.0,51.05,12.7625,546000,0.0,1.0
2001-11-02,50.34,50.35,48.51,49.01,12.2525,167500,0.0,1.0
2001-11-01,48.5,50.57,47.91,49.76,12.44,200700,0.0,1.0
2001-10-31,47.05,49.47,46.8,48.0,12.0,158900,0.0,1.0
2001-10-30,49.79,49.79,46.85,47.1,11.775,199200,0.0,1.0
2001-10-29,50.73,51.1,49.2,49.49,12.3725,290600,0.0,1.0
2001-10-26,49.7,50.67,49.0,50.43,12.6075,203400,0.0,1.0
2001-10-25,46.49,50.35,45.7,49.05,12.2625,533100,0.0,1.0
2001-10-24,46.51,46.51,45.11,46.2,11.55,73900,0.0,1.0
2001-10-23,44.29,46.0,44.29,45.64,11.41,212700,0.0,1.0
2001-10-22,44.94,45.24,44.29,44.34,11.085,217400,0.0,1.0
2001-10-19,44.99,45.5,44.81,45.15,11.2875,235400,0.0,1.0
2001-10-18,45.98,45.98,44.89,45.2,11.3,157900,0.0,1.0
2001-10-17,46.67,47.0,45.65,45.71,11.4275,124700,0.0,1.0
2001-10-16,45.5,47.25,45.19,46.67,11.6675,106500,0.0,1.0
2001-10-15,44.79,45.65,43.85,45.37,11.3425,95900,0.0,1.0
2001-10-12,43.9,45.05,43.65,43.99,10.9975,64800,0.0,1.0
2001-10-11,45.3,46.0,43.95,45.63,11.4075,58100,0.0,1.0
2001-10-10,44.95,46.05,43.75,45.26,11.315,54000,0.0,1.0
2001-10-09,45.0,45.0,42.99,44.41,11.1025,64900,0.0,1.0
2001-10-08,45.45,45.45,42.12,43.0,10.75,78300,0.0,1.0
2001-10-05,47.0,47.0,44.35,44.79,11.1975,130300,0.0,1.0
2001-10-04,47.22,47.22,46.2,46.45,11.6125,143600,0.0,1.0
2001-10-03,46.75,46.75,43.84,46.21,11.5525,205700,0.0,1.0
2001-10-02,43.97,44.55,43.4,43.6,10.9,168500,0.0,1.0
2001-10-01,42.09,43.12,40.8,42.88,10.72,177000,0.0,1.0
2001-09-28,39.49,42.78,38.8,41.68,10.42,233400,0.0,1.0
2001-09-27,40.1,41.04,38.9,39.25,9.8125,137700,0.0,1.0
2001-09-26,41.0,41.0,38.4,39.89,9.9725,205500,0.0,1.0
2001-09-25,36.7,36.7,36.7,36.7,9.175,422800,0.0,1.0
2001-09-24,38.46,38.46,35.3,36.7,9.175,269200,0.0,1.0
2001-09-21,37.07,37.07,33.77,35.61,8.9025,418200,0.0,1.0
2001-09-20,42.32,42.32,37.51,38.01,9.5025,164000,0.0,1.0
2001-09-19,44.43,44.43,40.15,41.75,10.4375,415900,0.0,1.0
2001-09-18,44.5,45.14,43.6,43.75,10.9375,90800,0.0,1.0
2001-09-17,44.65,46.25,42.8,44.79,11.1975,102600,0.0,1.0
2001-09-10,45.25,46.75,43.32,45.83,11.4575,322900,0.0,1.0
2001-09-07,45.73,45.8,42.55,44.99,11.2475,147700,0.0,1.0
2001-09-06,47.09,47.5,45.42,45.42,11.355,40600,0.0,1.0
2001-09-05,47.23,48.0,45.94,46.41,11.6025,141000,0.0,1.0
2001-09-04,48.8,48.81,46.56,47.0,11.75,158300,0.0,1.0
2001-08-31,45.81,48.75,45.64,48.17,12.0425,223600,0.0,1.0
2001-08-30,45.9,45.9,41.7,45.82,11.455,236000,0.0,1.0
2001-08-29,45.56,46.18,45.31,45.91,11.4775,64300,0.0,1.0
2001-08-28,44.68,46.42,44.67,46.09,11.5225,224000,0.0,1.0
2001-08-27,45.22,46.25,44.91,45.5,11.375,157000,0.0,1.0
2001-08-24,46.61,46.61,45.0,45.62,11.405,105300,0.0,1.0
2001-08-23,48.3,48.54,46.77,46.93,11.7325,78700,0.0,1.0
2001-08-22,49.0,49.96,47.87,48.45,12.1125,130100,0.0,1.0
2001-08-21,50.0,51.14,48.7,49.0,12.25,159000,0.0,1.0
2001-08-20,49.92,49.92,49.92,49.92,12.48,90100,0.0,1.0
2001-08-17,49.71,50.0,49.07,49.92,12.48,63800,0.0,1.0
2001-08-16,49.59,50.5,48.31,50.0,12.5,110500,0.0,1.0
2001-08-15,48.2,49.5,48.15,49.48,12.37,96200,0.0,1.0
2001-08-14,47.63,49.6,47.5,49.0,12.25,109800,0.0,1.0
2001-08-13,47.49,48.7,47.48,48.45,12.1125,70200,0.0,1.0
2001-08-10,48.27,48.5,47.55,48.35,12.0875,213600,0.0,1.0
2001-08-09,46.04,48.22,46.03,47.87,11.9675,193300,0.0,1.0
2001-08-08,44.7,46.87,44.31,46.43,11.6075,289100,0.0,1.0
2001-08-07,44.15,44.99,40.0,44.7,11.175,596800,0.0,1.0
2001-08-06,47.53,48.0,42.6,44.74,11.185,790300,0.0,1.0
2001-08-03,48.0,48.49,47.09,47.7,11.925,100800,0.0,1.0
2001-08-02,47.81,49.04,47.56,48.06,12.015,76800,0.0,1.0
2001-08-01,49.25,49.3,47.8,47.91,11.9775,46900,0.0,1.0
2001-07-31,49.98,50.05,48.1,49.24,12.31,70200,0.0,1.0
2001-07-30,48.8,49.93,48.14,49.93,12.4825,76000,0.0,1.0
2001-07-27,46.95,49.0,46.95,48.85,12.2125,56800,0.0,1.0
2001-07-26,48.4,48.4,46.89,46.95,11.7375,149200,0.0,1.0
2001-07-25,46.26,48.25,45.75,48.25,12.0625,54000,0.0,1.0
2001-07-24,48.5,48.85,45.15,46.2,11.55,217700,0.0,1.0
2001-07-23,50.16,52.99,48.0,48.62,12.155,150000,0.0,1.0
2001-07-20,50.75,50.85,49.56,50.65,12.6625,69600,0.0,1.0
2001-07-19,50.45,50.72,49.25,50.42,12.605,45100,0.0,1.0
2001-07-18,50.24,51.0,48.51,50.39,12.5975,106600,0.0,1.0
2001-07-17,48.39,50.93,47.85,50.93,12.7325,71900,0.0,1.0
2001-07-16,48.95,49.34,48.0,48.5,12.125,129300,0.0,1.0
2001-07-13,48.13,48.93,47.42,48.41,12.1025,25200,0.0,1.0
2001-07-12,47.86,48.05,46.95,48.0,12.0,30200,0.0,1.0
2001-07-11,48.33,48.49,47.01,47.36,11.84,97600,0.0,1.0
2001-07-10,46.76,49.24,46.66,48.67,12.1675,73900,0.0,1.0
2001-07-09,47.71,47.71,46.41,47.35,11.8375,119200,0.0,1.0
2001-07-06,47.8,47.82,46.49,47.0,11.75,119400,0.0,1.0
2001-07-05,47.55,47.71,46.6,47.36,11.84,35700,0.0,1.0
2001-07-03,47.12,48.5,46.85,47.71,11.9275,73900,0.0,1.0
2001-07-02,46.95,48.14,46.59,47.34,11.835,59400,0.0,1.0
2001-06-29,48.15,49.1,46.94,46.95,11.7375,237700,0.0,1.0
2001-06-28,45.22,48.0,45.22,48.0,12.0,198400,0.0,1.0
2001-06-27,45.07,45.94,44.53,45.1,11.275,72500,0.0,1.0
2001-06-26,44.48,45.59,43.0,45.06,11.265,64000,0.0,1.0
2001-06-25,43.74,45.0,42.59,44.48,11.12,179300,0.0,1.0
2001-06-22,49.26,49.4,41.75,44.45,11.1125,622400,0.0,1.0
2001-06-21,49.44,51.87,48.8,49.05,12.2625,373100,0.0,1.0
2001-06-20,49.15,50.0,48.0,49.7,12.425,139600,0.0,1.0
2001-06-19,46.1,49.35,45.9,48.0,12.0,337200,0.0,1.0
2001-06-18,45.25,46.48,45.1,45.8,11.45,209700,0.0,1.0
2001-06-15,46.0,46.17,45.05,45.4,11.35,88800,0.0,1.0
2001-06-14,46.65,46.66,45.3,45.95,11.4875,81400,0.0,1.0
2001-06-13,46.99,47.26,46.07,46.7,11.675,103300,0.0,1.0
2001-06-12,45.99,47.21,45.3,46.9,11.725,143300,0.0,1.0
2001-06-11,45.72,46.11,45.29,45.92,11.48,126700,0.0,1.0
2001-06-08,44.19,45.6,44.19,45.49,11.3725,118300,0.0,1.0
2001-06-07,43.04,44.57,43.04,44.3,11.075,227000,0.0,1.0
2001-06-06,41.96,43.75,41.96,43.5,10.875,118100,0.0,1.0
2001-06-05,41.17,42.51,40.67,42.22,10.555,131600,0.0,1.0
2001-06-04,42.17,42.64,41.2,41.25,10.3125,125100,0.0,1.0
2001-06-01,42.4,42.7,42.03,42.2,10.55,200700,0.0,1.0
2001-05-31,41.3,43.0,41.28,42.83,10.7075,460800,0.0,1.0
2001-05-30,41.5,41.9,40.13,41.25,10.3125,390100,0.0,1.0
2001-05-29,42.41,43.1,41.77,41.9,10.475,249300,0.0,1.0
2001-05-25,41.71,42.94,40.9,42.12,10.53,194400,0.0,1.0
2001-05-24,39.04,41.98,38.48,41.35,10.3375,306300,0.0,1.0
2001-05-23,39.05,39.8,38.51,39.0,9.75,226100,0.0,1.0
2001-05-22,42.15,42.4,39.06,40.36,10.09,585700,0.0,1.0
2001-05-21,44.35,45.48,42.5,42.74,10.685,452200,0.0,1.0
2001-05-18,44.93,45.02,43.5,43.99,10.9975,231100,0.0,1.0
2001-05-17,44.7,45.15,43.7,44.65,11.1625,74500,0.0,1.0
2001-05-16,45.03,46.13,44.5,45.34,11.335,174200,0.0,1.0
2001-05-15,45.57,46.0,44.71,45.01,11.2525,208400,0.0,1.0
2001-05-14,45.21,48.3,44.25,44.76,11.19,211100,0.0,1.0
2001-05-11,42.61,46.29,42.55,44.71,11.1775,254700,0.0,1.0
2001-05-10,41.7,43.0,40.66,42.25,10.5625,270000,0.0,1.0
2001-05-09,42.0,42.05,41.0,41.66,10.415,102300,0.0,1.0
2001-05-08,42.4,42.69,41.95,42.11,10.5275,95200,0.0,1.0
2001-05-07,42.65,42.7,41.95,42.21,10.5525,79500,0.0,1.0
2001-05-04,42.2,42.85,41.85,42.85,10.7125,49400,0.0,1.0
2001-05-03,42.4,42.91,41.75,42.7,10.675,140800,0.0,1.0
2001-05-02,43.39,43.65,42.05,42.08,10.52,91600,0.0,1.0
2001-05-01,41.55,44.2,39.5,43.9,10.975,322100,0.0,1.0
2001-04-30,44.45,44.57,41.45,41.9,10.475,340300,0.0,1.0
2001-04-27,45.89,46.32,43.06,44.0,11.0,306800,0.0,1.0
2001-04-26,45.29,45.55,45.04,45.49,11.3725,133200,0.0,1.0
2001-04-25,45.69,46.15,44.6,45.19,11.2975,254800,0.0,1.0
2001-04-24,45.44,46.1,45.0,45.72,11.43,92000,0.0,1.0
2001-04-23,46.77,47.6,45.0,45.91,11.4775,228700,0.0,1.0
2001-04-20,46.88,47.15,46.1,46.75,11.6875,107900,0.0,1.0
2001-04-19,48.64,49.0,47.0,47.01,11.7525,66200,0.0,1.0
2001-04-18,48.5,50.0,47.4,47.71,11.9275,179100,0.0,1.0
2001-04-17,46.18,48.19,46.01,47.72,11.93,188900,0.0,1.0
2001-04-16,45.74,46.19,43.9,46.1,11.525,231000,0.0,1.0
2001-04-12,45.7,45.7,44.05,45.4,11.35,200000,0.0,1.0
2001-04-11,47.69,47.79,43.95,45.3,11.325,544900,0.0,1.0
2001-04-10,47.4,49.1,47.1,47.45,11.8625,353900,0.0,1.0
2001-04-09,45.89,47.4,45.0,47.25,11.8125,211700,0.0,1.0
2001-04-06,46.06,46.38,44.63,45.0,11.25,197900,0.0,1.0
2001-04-05,44.44,46.5,43.94,46.0,11.5,300800,0.0,1.0
2001-04-04,41.88,44.88,41.75,44.0,11.0,228500,0.0,1.0
2001-04-03,44.81,44.88,42.0,42.5,10.625,96600,0.0,1.0
2001-04-02,44.84,46.44,44.56,45.13,11.2825,278800,0.0,1.0
2001-03-30,44.11,44.69,42.81,44.63,11.1575,346400,0.0,1.0
2001-03-29,41.81,44.5,41.44,43.5,10.875,372200,0.0,1.0
2001-03-28,44.44,44.81,41.44,41.5,10.375,377700,0.0,1.0
2001-03-27,45.22,47.0,43.63,44.5,11.125,468500,0.0,1.0
2001-03-26,40.0,44.88,39.89,44.5,11.125,656200,0.0,1.0
2001-03-23,38.88,40.56,38.88,39.88,9.97,139300,0.0,1.0
2001-03-22,40.63,41.5,37.5,39.38,9.845,467100,0.0,1.0
2001-03-21,38.89,40.88,38.5,40.63,10.1575,425100,0.0,1.0
2001-03-20,38.05,39.5,38.0,38.5,9.625,671200,0.0,1.0
2001-03-19,37.0,38.38,37.0,38.25,9.5625,952300,0.0,1.0
2001-03-16,36.19,37.38,36.0,36.94,9.235,157600,0.0,1.0
2001-03-15,37.06,37.06,35.75,36.81,9.2025,173200,0.0,1.0
2001-03-14,36.0,37.5,35.5,35.94,8.985,204800,0.0,1.0
2001-03-13,37.81,37.88,36.5,37.13,9.2825,324400,0.0,1.0
2001-03-12,39.44,39.63,38.19,38.44,9.61,95300,0.0,1.0
2001-03-09,37.75,39.69,37.75,39.38,9.845,181200,0.0,1.0
2001-03-08,38.19,38.75,37.63,38.34,9.585,24600,0.0,1.0
2001-03-07,38.02,38.63,37.25,38.56,9.64,35200,0.0,1.0
2001-03-06,39.56,39.69,37.75,38.25,9.5625,116700,0.0,1.0
2001-03-05,40.5,40.63,38.69,39.06,9.765,177400,0.0,1.0
2001-03-02,38.88,40.56,38.63,40.5,10.125,149300,0.0,1.0
2001-03-01,39.0,39.88,37.5,39.38,9.845,240400,0.0,1.0
2001-02-28,36.06,39.69,35.25,39.25,9.8125,198500,0.0,1.0
2001-02-27,39.56,40.75,35.88,36.0,9.0,412200,0.0,1.0
2001-02-26,39.44,40.25,39.06,39.38,9.845,396200,0.0,1.0
2001-02-23,38.0,39.38,37.63,39.38,9.845,251000,0.0,1.0
2001-02-22,38.13,39.0,36.7,38.75,9.6875,105800,0.0,1.0
2001-02-21,35.09,39.38,34.94,38.56,9.64,331500,0.0,1.0
2001-02-20,34.94,35.75,34.44,34.88,8.72,66100,0.0,1.0
2001-02-16,33.44,34.94,33.0,34.88,8.72,55400,0.0,1.0
2001-02-15,33.25,34.88,33.25,33.63,8.4075,105100,0.0,1.0
2001-02-14,33.75,33.75,32.56,33.13,8.2825,20400,0.0,1.0
2001-02-13,32.81,34.63,32.81,33.88,8.47,81700,0.0,1.0
2001-02-12,32.5,33.13,31.63,32.94,8.235,100000,0.0,1.0
2001-02-09,33.13,33.16,31.5,31.63,7.9075,35300,0.0,1.0
2001-02-08,33.5,33.81,33.0,33.13,8.2825,178700,0.0,1.0
2001-02-07,30.38,34.25,29.56,33.52,8.38,89700,0.0,1.0
2001-02-06,32.38,33.0,30.31,30.41,7.6025,56800,0.0,1.0
2001-02-05,31.02,32.97,31.02,32.61,8.1525,31700,0.0,1.0
2001-02-02,31.25,32.44,30.94,30.94,7.735,25800,0.0,1.0
2001-02-01,32.44,32.44,31.13,32.38,8.095,67500,0.0,1.0
2001-01-31,32.0,33.0,31.5,32.44,8.11,552000,0.0,1.0
2001-01-30,31.5,32.06,31.5,31.94,7.985,133800,0.0,1.0
2001-01-29,32.38,33.0,30.44,31.88,7.97,155000,0.0,1.0
2001-01-26,29.63,32.75,28.88,32.0,8.0,413900,0.0,1.0
2001-01-25,28.5,29.56,26.5,29.56,7.39,353800,0.0,1.0
2001-01-24,28.63,29.56,28.63,28.63,7.1575,85800,0.0,1.0
2001-01-23,28.88,29.38,28.63,28.75,7.1875,208100,0.0,1.0
2001-01-22,30.52,30.88,29.25,29.25,7.3125,63500,0.0,1.0
2001-01-19,31.02,31.5,29.31,30.13,7.5325,120600,0.0,1.0
2001-01-18,33.06,33.25,30.38,30.5,7.625,170800,0.0,1.0
2001-01-17,35.25,35.25,32.19,33.56,8.39,276900,0.0,1.0
2001-01-16,32.69,36.0,32.31,36.0,9.0,227100,0.0,1.0
2001-01-12,34.33,34.36,32.75,32.75,8.1875,274200,0.0,1.0
2001-01-11,31.66,34.5,31.38,34.38,8.595,252700,0.0,1.0
2001-01-10,29.94,31.25,26.0,31.06,7.765,699800,0.0,1.0
2001-01-09,34.0,34.38,29.25,29.88,7.47,327400,0.0,1.0
2001-01-08,35.13,35.13,34.13,34.38,8.595,59100,0.0,1.0
2001-01-05,35.13,35.88,34.19,34.88,8.72,84800,0.0,1.0
2001-01-04,37.88,37.88,35.13,35.31,8.8275,204500,0.0,1.0
2001-01-03,36.0,38.38,35.06,38.06,9.515,289700,0.0,1.0
2001-01-02,38.13,38.13,33.63,35.75,8.9375,160000,0.0,1.0
2000-12-29,39.0,39.5,36.88,38.13,9.5325,514200,0.0,1.0
2000-12-28,39.13,39.63,38.13,39.0,9.75,149800,0.0,1.0
2000-12-27,37.25,42.25,37.25,39.13,9.7825,217400,0.0,1.0
2000-12-26,35.62,38.06,35.12,37.31,9.3275,82700,0.0,1.0
2000-12-22,35.63,36.63,35.0,35.19,8.7975,61500,0.0,1.0
2000-12-21,36.75,36.88,34.5,35.56,8.89,138900,0.0,1.0
2000-12-20,37.25,38.0,36.75,36.75,9.1875,308100,0.0,1.0
2000-12-19,37.25,37.94,37.06,37.81,9.4525,109400,0.0,1.0
2000-12-18,36.75,38.38,36.75,37.0,9.25,140700,0.0,1.0
2000-12-15,36.13,37.5,35.5,37.25,9.3125,367800,0.0,1.0
2000-12-14,36.38,36.38,34.88,35.75,8.9375,397700,0.0,1.0
2000-12-13,36.25,36.38,35.75,36.06,9.015,57800,0.0,1.0
2000-12-12,35.75,36.31,35.06,35.5,8.875,139800,0.0,1.0
2000-12-11,35.31,35.75,33.0,35.63,8.9075,152200,0.0,1.0
2000-12-08,35.47,35.75,35.13,35.25,8.8125,64900,0.0,1.0
2000-12-07,35.02,35.38,34.0,35.19,8.7975,64800,0.0,1.0
2000-12-06,37.06,37.3,35.13,35.13,8.7825,108800,0.0,1.0
2000-12-05,35.23,37.25,35.23,37.13,9.2825,120000,0.0,1.0
2000-12-04,34.31,35.69,34.19,34.81,8.7025,241800,0.0,1.0
2000-12-01,32.94,34.75,32.94,34.06,8.515,610900,0.0,1.0
2000-11-30,32.66,33.25,32.13,32.94,8.235,315000,0.0,1.0
2000-11-29,31.48,33.5,31.0,33.38,8.345,220200,0.0,1.0
2000-11-28,31.34,31.75,28.89,31.0,7.75,217000,0.0,1.0
2000-11-27,34.38,34.75,31.56,31.88,7.97,159500,0.0,1.0
2000-11-24,34.14,34.38,34.0,34.38,8.595,42100,0.0,1.0
2000-11-22,33.5,34.0,32.63,34.0,8.5,51200,0.0,1.0
2000-11-21,34.63,35.5,33.5,34.13,8.5325,262300,0.0,1.0
2000-11-20,32.14,34.75,31.5,34.69,8.6725,141300,0.0,1.0
2000-11-17,33.5,33.5,31.25,32.13,8.0325,218100,0.0,1.0
2000-11-16,31.44,33.94,31.38,33.13,8.2825,357600,0.0,1.0
2000-11-15,30.38,32.5,30.38,32.38,8.095,409700,0.0,1.0
2000-11-14,28.55,30.75,28.55,30.44,7.61,324200,0.0,1.0
2000-11-13,27.38,29.13,27.13,28.5,7.125,86600,0.0,1.0
2000-11-10,29.06,29.06,27.75,27.88,6.97,258300,0.0,1.0
2000-11-09,30.44,30.69,28.63,29.06,7.265,202700,0.0,1.0
2000-11-08,28.88,30.56,28.5,29.69,7.4225,411300,0.0,1.0
2000-11-07,29.98,30.0,28.38,28.38,7.095,115500,0.0,1.0
2000-11-06,29.63,30.38,29.13,30.0,7.5,118200,0.0,1.0
2000-11-03,32.63,32.75,28.75,28.94,7.235,111300,0.0,1.0
2000-11-02,34.38,34.38,31.81,32.31,8.0775,213300,0.0,1.0
2000-11-01,31.88,35.38,30.44,34.25,8.5625,261300,0.0,1.0
2000-10-31,28.0,32.75,27.5,32.38,8.095,271800,0.0,1.0
2000-10-30,26.94,28.38,26.75,28.38,7.095,86600,0.0,1.0
2000-10-27,26.81,27.0,26.56,26.56,6.64,69100,0.0,1.0
2000-10-26,27.61,27.63,26.38,26.63,6.6575,16300,0.0,1.0
2000-10-25,26.06,28.0,26.0,27.06,6.765,22500,0.0,1.0
2000-10-24,26.77,27.5,26.5,27.0,6.75,23600,0.0,1.0
2000-10-23,26.75,27.25,26.75,27.0,6.75,28000,0.0,1.0
2000-10-20,28.31,29.13,26.5,26.5,6.625,59400,0.0,1.0
2000-10-19,27.81,28.44,27.5,28.0,7.0,82900,0.0,1.0
2000-10-18,28.38,28.38,27.38,27.56,6.89,50000,0.0,1.0
2000-10-17,28.44,29.25,27.63,28.19,7.0475,59900,0.0,1.0
2000-10-16,26.25,29.25,26.0,28.75,7.1875,156800,0.0,1.0
2000-10-13,26.44,26.5,26.13,26.5,6.625,54600,0.0,1.0
2000-10-12,26.13,26.75,26.06,26.75,6.6875,46200,0.0,1.0
2000-10-11,26.69,26.69,25.88,26.38,6.595,65100,0.0,1.0
2000-10-10,26.13,26.69,26.06,26.5,6.625,45600,0.0,1.0
2000-10-09,27.88,27.88,25.0,26.44,6.61,43600,0.0,1.0
2000-10-06,27.38,28.06,26.13,27.69,6.9225,215200,0.0,1.0
2000-10-05,27.17,27.75,26.64,27.44,6.86,88600,0.0,1.0
2000-10-04,27.19,28.5,26.94,26.94,6.735,106800,0.0,1.0
2000-10-03,27.78,27.88,27.38,27.5,6.875,122800,0.0,1.0
2000-10-02,24.38,30.0,24.25,27.38,6.845,527700,0.0,1.0
2000-09-29,23.81,24.5,23.38,24.5,6.125,112900,0.0,1.0
2000-09-28,23.5,24.13,23.31,24.13,6.0325,30200,0.0,1.0
2000-09-27,23.25,23.75,23.25,23.31,5.8275,83800,0.0,1.0
2000-09-26,23.5,23.94,23.44,23.44,5.86,89300,0.0,1.0
2000-09-25,23.25,23.88,23.25,23.75,5.9375,248600,0.0,1.0
2000-09-22,23.88,23.91,22.69,23.38,5.845,335800,0.0,1.0
2000-09-21,23.94,24.13,23.56,23.94,5.985,183300,0.0,1.0
2000-09-20,23.63,24.13,23.63,23.88,5.97,58500,0.0,1.0
2000-09-19,23.28,23.94,23.25,23.81,5.9525,136100,0.0,1.0
2000-09-18,24.06,24.5,23.56,23.69,5.9225,49600,0.0,1.0
2000-09-15,24.25,24.5,23.31,24.06,6.015,271200,0.0,1.0
2000-09-14,22.63,24.69,22.5,24.31,6.0775,967300,0.0,1.0
2000-09-13,20.66,22.5,20.5,22.38,5.595,242800,0.0,1.0
2000-09-12,22.25,22.25,20.13,20.44,5.11,643500,0.0,1.0
2000-09-11,22.69,23.0,21.25,21.63,5.4075,28000,0.0,1.0
2000-09-08,22.88,23.13,21.38,22.25,5.5625,62100,0.0,1.0
2000-09-07,21.25,23.13,20.5,22.88,5.72,45800,0.0,1.0
2000-09-06,21.38,21.5,20.13,20.81,5.2025,253900,0.0,1.0
2000-09-05,21.38,21.63,21.13,21.38,5.345,110300,0.0,1.0
2000-09-01,22.81,22.81,21.13,21.38,5.345,98100,0.0,1.0
2000-08-31,22.5,23.56,21.94,22.5,5.625,139700,0.0,1.0
2000-08-30,22.59,22.63,21.94,22.38,5.595,123400,0.0,1.0
2000-08-29,22.81,22.81,22.5,22.56,5.64,95300,0.0,1.0
2000-08-28,22.47,22.88,22.38,22.56,5.64,45900,0.0,1.0
2000-08-25,23.13,23.19,22.38,22.56,5.64,125600,0.0,1.0
2000-08-24,23.0,23.13,22.5,23.0,5.75,25500,0.0,1.0
2000-08-23,23.19,23.5,22.88,23.13,5.7825,155600,0.0,1.0
2000-08-22,24.0,24.13,23.38,23.69,5.9225,77800,0.0,1.0
2000-08-21,23.06,24.19,23.0,23.75,5.9375,291600,0.0,1.0
2000-08-18,22.5,23.31,22.19,23.31,5.8275,74700,0.0,1.0
2000-08-17,22.38,22.75,22.38,22.63,5.6575,25900,0.0,1.0
2000-08-16,23.0,23.0,22.63,22.66,5.665,18600,0.0,1.0
2000-08-15,23.38,23.63,22.56,23.0,5.75,36500,0.0,1.0
2000-08-14,22.47,23.5,22.38,23.13,5.7825,66600,0.0,1.0
2000-08-11,22.0,23.25,22.0,22.56,5.64,95400,0.0,1.0
2000-08-10,21.63,22.19,21.63,21.88,5.47,76300,0.0,1.0
2000-08-09,22.75,22.75,21.63,21.69,5.4225,58300,0.0,1.0
2000-08-08,24.0,24.0,21.44,22.5,5.625,80000,0.0,1.0
2000-08-07,24.5,24.5,23.13,23.75,5.9375,122100,0.0,1.0
2000-08-04,24.5,25.0,23.63,24.06,6.015,48800,0.0,1.0
2000-08-03,24.75,25.13,24.5,24.88,6.22,12300,0.0,1.0
2000-08-02,24.94,25.13,24.75,24.94,6.235,38800,0.0,1.0
2000-08-01,24.5,25.13,24.5,25.06,6.265,41600,0.0,1.0
2000-07-31,25.13,25.13,24.63,25.0,6.25,81800,0.0,1.0
2000-07-28,24.88,25.38,24.88,24.88,6.22,72200,0.0,1.0
2000-07-27,25.0,25.25,24.5,24.94,6.235,122000,0.0,1.0
2000-07-26,25.0,25.13,24.81,25.13,6.2825,57400,0.0,1.0
2000-07-25,25.13,25.25,24.88,25.06,6.265,82900,0.0,1.0
2000-07-24,26.0,26.0,24.5,25.31,6.3275,36000,0.0,1.0
2000-07-21,26.38,27.0,25.5,26.0,6.5,27000,0.0,1.0
2000-07-20,25.63,27.0,25.63,26.94,6.735,47800,0.0,1.0
2000-07-19,24.88,26.0,24.88,25.75,6.4375,31000,0.0,1.0
2000-07-18,24.88,25.5,24.88,25.3,6.325,36100,0.0,1.0
2000-07-17,25.25,25.38,24.88,25.38,6.345,17600,0.0,1.0
2000-07-14,25.5,25.5,24.88,25.25,6.3125,59400,0.0,1.0
2000-07-13,25.5,25.5,24.75,24.94,6.235,68600,0.0,1.0
2000-07-12,24.81,25.56,24.81,25.44,6.36,169200,0.0,1.0
2000-07-11,25.88,26.5,24.5,25.0,6.25,147300,0.0,1.0
2000-07-10,26.06,26.81,25.75,26.38,6.595,189000,0.0,1.0
2000-07-07,24.56,26.63,24.39,26.5,6.625,213700,0.0,1.0
2000-07-06,23.94,24.61,23.69,24.56,6.14,115700,0.0,1.0
2000-07-05,23.88,24.25,23.63,24.25,6.0625,79500,0.0,1.0
2000-07-03,23.88,24.19,23.25,24.0,6.0,27700,0.0,1.0
2000-06-30,23.38,24.0,22.75,24.0,6.0,198600,0.0,1.0
2000-06-29,23.05,23.25,22.88,23.25,5.8125,90300,0.0,1.0
2000-06-28,22.75,23.25,22.75,23.03,5.7575,37100,0.0,1.0
2000-06-27,22.5,23.13,22.5,23.13,5.7825,51100,0.0,1.0
2000-06-26,22.31,23.13,22.31,22.81,5.7025,27700,0.0,1.0
2000-06-23,22.25,22.81,22.13,22.69,5.6725,80600,0.0,1.0
2000-06-22,21.75,23.13,21.38,22.25,5.5625,128100,0.0,1.0
2000-06-21,21.75,22.5,21.25,22.06,5.515,53700,0.0,1.0
2000-06-20,20.94,22.56,20.94,21.75,5.4375,59000,0.0,1.0
2000-06-19,21.25,22.0,20.31,21.0,5.25,92400,0.0,1.0
2000-06-16,21.56,21.63,21.0,21.0,5.25,52900,0.0,1.0
2000-06-15,21.13,21.63,21.0,21.13,5.2825,44700,0.0,1.0
2000-06-14,20.88,21.94,20.0,21.25,5.3125,210800,0.0,1.0
2000-06-13,21.44,21.44,20.63,20.69,5.1725,47500,0.0,1.0
2000-06-12,21.69,22.0,21.5,21.63,5.4075,209200,0.0,1.0
2000-06-09,21.63,22.0,21.5,21.75,5.4375,119100,0.0,1.0
2000-06-08,22.38,22.38,20.88,21.5,5.375,128300,0.0,1.0
2000-06-07,22.63,22.88,22.0,22.0,5.5,32500,0.0,1.0
2000-06-06,22.63,23.06,22.63,22.88,5.72,87200,0.0,1.0
2000-06-05,21.63,23.25,21.5,22.88,5.72,122700,0.0,1.0
