,ANIP_Open,ANIP_High,ANIP_Low,ANIP_Close,ANIP_Adj Close,ANIP_Volume,ANIP_Dividend Amount,ANIP_Split Coefficient
2002-05-31,0.41,0.45,0.41,0.45,161.999999999999,0,0.0,1.0
2002-05-30,0.41,0.45,0.41,0.41,147.599999999999,0,0.0,1.0
2002-05-29,0.41,0.44,0.41,0.43,154.799999999999,0,0.0,1.0
2002-05-28,0.41,0.41,0.41,0.41,147.599999999999,0,0.0,1.0
2002-05-24,0.41,0.45,0.41,0.41,147.599999999999,0,0.0,1.0
2002-05-23,0.36,0.44,0.36,0.41,147.599999999999,72000,0.0,1.0
2002-05-22,0.42,0.43,0.37,0.37,133.199999999999,108000,0.0,1.0
2002-05-21,0.45,0.45,0.45,0.45,161.999999999999,0,0.0,1.0
2002-05-20,0.45,0.45,0.43,0.45,161.999999999999,0,0.0,1.0
2002-05-17,0.45,0.45,0.42,0.45,161.999999999999,0,0.0,1.0
2002-05-16,0.43,0.45,0.43,0.44,158.399999999999,0,0.0,1.0
2002-05-15,0.44,0.52,0.43,0.44,158.399999999999,288000,0.0,1.0
2002-05-14,0.48,0.48,0.43,0.44,158.399999999999,72000,0.0,1.0
2002-05-13,0.45,0.46,0.45,0.45,161.999999999999,72000,0.0,1.0
2002-05-10,0.51,0.51,0.51,0.51,183.599999999999,0,0.0,1.0
2002-05-09,0.45,0.51,0.45,0.51,183.599999999999,0,0.0,1.0
2002-05-08,0.48,0.48,0.45,0.45,161.999999999999,0,0.0,1.0
2002-05-07,0.48,0.48,0.45,0.45,161.999999999999,0,0.0,1.0
2002-05-06,0.53,0.53,0.48,0.48,172.799999999999,0,0.0,1.0
2002-05-03,0.55,0.56,0.51,0.52,187.199999999999,0,0.0,1.0
2002-05-02,0.52,0.52,0.51,0.51,183.599999999999,0,0.0,1.0
2002-05-01,0.55,0.55,0.52,0.52,187.199999999999,0,0.0,1.0
2002-04-30,0.56,0.56,0.55,0.55,197.999999999999,0,0.0,1.0
2002-04-29,0.57,0.57,0.56,0.56,201.599999999999,0,0.0,1.0
2002-04-26,0.58,0.59,0.58,0.59,212.399999999999,0,0.0,1.0
2002-04-25,0.61,0.61,0.58,0.6,215.999999999999,36000,0.0,1.0
2002-04-24,0.54,0.7,0.52,0.6,215.999999999999,180000,0.0,1.0
2002-04-23,0.46,0.46,0.46,0.46,165.599999999999,0,0.0,1.0
2002-04-22,0.46,0.46,0.46,0.46,165.599999999999,0,0.0,1.0
2002-04-19,0.46,0.46,0.46,0.46,165.599999999999,0,0.0,1.0
2002-04-18,0.46,0.46,0.46,0.46,165.599999999999,0,0.0,1.0
2002-04-17,0.49,0.49,0.49,0.49,176.399999999999,0,0.0,1.0
2002-04-16,0.47,0.49,0.47,0.49,176.399999999999,36000,0.0,1.0
2002-04-15,0.47,0.47,0.47,0.47,169.199999999999,0,0.0,1.0
2002-04-12,0.46,0.47,0.46,0.47,169.199999999999,0,0.0,1.0
2002-04-11,0.49,0.49,0.46,0.46,165.599999999999,0,0.0,1.0
2002-04-10,0.5,0.5,0.48,0.48,172.799999999999,0,0.0,1.0
2002-04-09,0.49,0.49,0.49,0.49,176.399999999999,0,0.0,1.0
2002-04-08,0.49,0.49,0.49,0.49,176.399999999999,0,0.0,1.0
2002-04-05,0.51,0.53,0.49,0.49,176.399999999999,36000,0.0,1.0
2002-04-04,0.53,0.53,0.51,0.51,183.599999999999,0,0.0,1.0
2002-04-03,0.51,0.51,0.51,0.51,183.599999999999,0,0.0,1.0
2002-04-02,0.51,0.51,0.51,0.51,183.599999999999,0,0.0,1.0
2002-04-01,0.51,0.51,0.51,0.51,183.599999999999,0,0.0,1.0
2002-03-28,0.52,0.52,0.52,0.52,187.199999999999,0,0.0,1.0
2002-03-27,0.52,0.52,0.51,0.51,183.599999999999,0,0.0,1.0
2002-03-26,0.55,0.55,0.55,0.55,197.999999999999,0,0.0,1.0
2002-03-25,0.52,0.52,0.52,0.52,187.199999999999,0,0.0,1.0
2002-03-22,0.52,0.55,0.52,0.53,190.799999999999,0,0.0,1.0
2002-03-21,0.53,0.53,0.52,0.52,187.199999999999,0,0.0,1.0
2002-03-20,0.52,0.53,0.52,0.53,190.799999999999,0,0.0,1.0
2002-03-19,0.52,0.54,0.52,0.52,187.199999999999,0,0.0,1.0
2002-03-18,0.53,0.54,0.52,0.52,187.199999999999,0,0.0,1.0
2002-03-15,0.53,0.53,0.53,0.53,190.799999999999,0,0.0,1.0
2002-03-14,0.55,0.55,0.55,0.55,197.999999999999,0,0.0,1.0
2002-03-13,0.55,0.55,0.55,0.55,197.999999999999,0,0.0,1.0
2002-03-12,0.54,0.57,0.53,0.55,197.999999999999,0,0.0,1.0
2002-03-11,0.53,0.56,0.53,0.56,201.599999999999,0,0.0,1.0
2002-03-08,0.54,0.56,0.53,0.54,194.399999999999,0,0.0,1.0
2002-03-07,0.6,0.6,0.55,0.55,197.999999999999,0,0.0,1.0
2002-03-06,0.56,0.6,0.56,0.59,212.399999999999,0,0.0,1.0
2002-03-05,0.57,0.57,0.56,0.56,201.599999999999,0,0.0,1.0
2002-03-04,0.58,0.58,0.58,0.58,208.799999999999,0,0.0,1.0
2002-03-01,0.56,0.62,0.56,0.6,215.999999999999,36000,0.0,1.0
2002-02-28,0.55,0.56,0.55,0.56,201.599999999999,0,0.0,1.0
2002-02-27,0.55,0.58,0.55,0.57,205.199999999999,0,0.0,1.0
2002-02-26,0.54,0.6,0.54,0.55,197.999999999999,0,0.0,1.0
2002-02-25,0.56,0.56,0.53,0.53,190.799999999999,0,0.0,1.0
2002-02-22,0.56,0.56,0.53,0.56,201.599999999999,0,0.0,1.0
2002-02-21,0.56,0.56,0.56,0.56,201.599999999999,0,0.0,1.0
2002-02-20,0.57,0.57,0.57,0.57,205.199999999999,0,0.0,1.0
2002-02-19,0.57,0.57,0.57,0.57,205.199999999999,0,0.0,1.0
2002-02-15,0.57,0.57,0.56,0.57,205.199999999999,0,0.0,1.0
2002-02-14,0.57,0.57,0.54,0.54,194.399999999999,0,0.0,1.0
2002-02-13,0.55,0.55,0.55,0.55,197.999999999999,0,0.0,1.0
2002-02-12,0.57,0.57,0.55,0.55,197.999999999999,0,0.0,1.0
2002-02-11,0.55,0.55,0.55,0.55,197.999999999999,0,0.0,1.0
2002-02-08,0.57,0.57,0.55,0.55,197.999999999999,36000,0.0,1.0
2002-02-07,0.59,0.6,0.56,0.56,201.599999999999,36000,0.0,1.0
2002-02-06,0.62,0.62,0.6,0.6,215.999999999999,0,0.0,1.0
2002-02-05,0.59,0.63,0.59,0.59,212.399999999999,0,0.0,1.0
2002-02-04,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2002-02-01,0.61,0.63,0.61,0.63,226.799999999999,0,0.0,1.0
2002-01-31,0.64,0.65,0.59,0.59,212.399999999999,36000,0.0,1.0
2002-01-30,0.62,0.62,0.62,0.62,223.199999999999,0,0.0,1.0
2002-01-29,0.64,0.65,0.62,0.64,230.399999999999,0,0.0,1.0
2002-01-28,0.66,0.66,0.66,0.66,237.599999999999,0,0.0,1.0
2002-01-25,0.62,0.65,0.62,0.65,233.999999999999,0,0.0,1.0
2002-01-24,0.66,0.66,0.62,0.62,223.199999999999,0,0.0,1.0
2002-01-23,0.63,0.65,0.63,0.65,233.999999999999,0,0.0,1.0
2002-01-22,0.64,0.7,0.63,0.65,233.999999999999,0,0.0,1.0
2002-01-18,0.65,0.66,0.64,0.64,230.399999999999,36000,0.0,1.0
2002-01-17,0.65,0.7,0.65,0.7,251.999999999999,0,0.0,1.0
2002-01-16,0.65,0.74,0.65,0.65,233.999999999999,0,0.0,1.0
2002-01-15,0.72,0.72,0.72,0.72,259.199999999999,0,0.0,1.0
2002-01-14,0.66,0.72,0.66,0.72,259.199999999999,0,0.0,1.0
2002-01-11,0.72,0.72,0.69,0.69,248.399999999999,0,0.0,1.0
2002-01-10,0.67,0.72,0.67,0.7,251.999999999999,0,0.0,1.0
2002-01-09,0.68,0.72,0.66,0.72,259.199999999999,36000,0.0,1.0
2002-01-08,0.74,0.74,0.69,0.72,259.199999999999,72000,0.0,1.0
2002-01-07,0.76,0.76,0.7,0.72,259.199999999999,0,0.0,1.0
2002-01-04,0.7,0.75,0.7,0.75,269.999999999999,0,0.0,1.0
2002-01-03,0.74,0.76,0.7,0.73,262.799999999999,36000,0.0,1.0
2002-01-02,0.78,0.79,0.74,0.75,269.999999999999,36000,0.0,1.0
2001-12-31,0.75,0.85,0.75,0.85,305.999999999999,36000,0.0,1.0
2001-12-28,0.86,0.86,0.75,0.75,269.999999999999,0,0.0,1.0
2001-12-27,0.83,0.83,0.77,0.78,280.799999999999,0,0.0,1.0
2001-12-26,0.83,0.83,0.82,0.83,298.799999999999,0,0.0,1.0
2001-12-24,0.84,0.84,0.84,0.84,302.399999999999,0,0.0,1.0
2001-12-21,0.82,0.82,0.82,0.82,295.199999999999,0,0.0,1.0
2001-12-20,0.86,0.88,0.78,0.84,302.399999999999,36000,0.0,1.0
2001-12-19,0.94,0.94,0.87,0.87,313.199999999999,0,0.0,1.0
2001-12-18,0.9,0.97,0.83,0.88,316.799999999999,72000,0.0,1.0
2001-12-17,0.9,0.9,0.77,0.87,313.199999999999,36000,0.0,1.0
2001-12-14,0.77,0.9,0.75,0.9,323.999999999999,0,0.0,1.0
2001-12-13,0.83,0.83,0.77,0.81,291.599999999999,0,0.0,1.0
2001-12-12,0.8,0.83,0.8,0.82,295.199999999999,0,0.0,1.0
2001-12-11,0.8,0.83,0.8,0.83,298.799999999999,0,0.0,1.0
2001-12-10,0.8,0.83,0.78,0.83,298.799999999999,0,0.0,1.0
2001-12-07,0.74,0.8,0.74,0.8,287.999999999999,0,0.0,1.0
2001-12-06,0.73,0.8,0.73,0.78,280.799999999999,0,0.0,1.0
2001-12-05,0.85,0.85,0.8,0.8,287.999999999999,0,0.0,1.0
2001-12-04,0.85,0.85,0.8,0.8,287.999999999999,0,0.0,1.0
2001-12-03,0.9,0.9,0.8,0.8,287.999999999999,0,0.0,1.0
2001-11-30,0.8,0.9,0.8,0.85,305.999999999999,36000,0.0,1.0
2001-11-29,0.8,0.8,0.76,0.76,273.599999999999,0,0.0,1.0
2001-11-28,0.77,0.8,0.76,0.76,273.599999999999,0,0.0,1.0
2001-11-27,0.82,0.82,0.75,0.82,295.199999999999,0,0.0,1.0
2001-11-26,0.8,0.8,0.75,0.75,269.999999999999,0,0.0,1.0
2001-11-23,0.75,0.75,0.75,0.75,269.999999999999,0,0.0,1.0
2001-11-21,0.75,0.75,0.75,0.75,269.999999999999,0,0.0,1.0
2001-11-20,0.75,0.75,0.75,0.75,269.999999999999,0,0.0,1.0
2001-11-19,0.85,0.85,0.75,0.75,269.999999999999,0,0.0,1.0
2001-11-16,0.75,0.75,0.75,0.75,269.999999999999,0,0.0,1.0
2001-11-15,0.77,0.77,0.73,0.77,277.199999999999,0,0.0,1.0
2001-11-14,0.83,0.83,0.75,0.8,287.999999999999,0,0.0,1.0
2001-11-13,0.83,0.9,0.8,0.8,287.999999999999,0,0.0,1.0
2001-11-12,0.9,0.9,0.9,0.9,323.999999999999,0,0.0,1.0
2001-11-09,0.9,0.9,0.86,0.9,323.999999999999,0,0.0,1.0
2001-11-08,0.92,0.95,0.82,0.9,323.999999999999,144000,0.0,1.0
2001-11-07,0.6,1.05,0.59,0.9,323.999999999999,144000,0.0,1.0
2001-11-06,0.55,0.6,0.55,0.6,215.999999999999,0,0.0,1.0
2001-11-05,0.6,0.66,0.55,0.55,197.999999999999,0,0.0,1.0
2001-11-02,0.55,0.55,0.55,0.55,197.999999999999,0,0.0,1.0
2001-11-01,0.59,0.59,0.57,0.57,205.199999999999,0,0.0,1.0
2001-10-31,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2001-10-30,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2001-10-29,0.6,0.64,0.59,0.59,212.399999999999,0,0.0,1.0
2001-10-26,0.62,0.62,0.62,0.62,223.199999999999,0,0.0,1.0
2001-10-25,0.65,0.65,0.59,0.6,215.999999999999,36000,0.0,1.0
2001-10-24,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2001-10-23,0.6,0.6,0.6,0.6,215.999999999999,0,0.0,1.0
2001-10-22,0.55,0.6,0.55,0.6,215.999999999999,0,0.0,1.0
2001-10-19,0.54,0.55,0.54,0.54,194.399999999999,0,0.0,1.0
2001-10-18,0.52,0.6,0.52,0.6,215.999999999999,0,0.0,1.0
2001-10-17,0.52,0.53,0.52,0.52,187.199999999999,0,0.0,1.0
2001-10-16,0.52,0.52,0.48,0.51,183.599999999999,72000,0.0,1.0
2001-10-15,0.51,0.52,0.51,0.52,187.199999999999,0,0.0,1.0
2001-10-12,0.51,0.51,0.51,0.51,183.599999999999,0,0.0,1.0
2001-10-11,0.52,0.52,0.52,0.52,187.199999999999,0,0.0,1.0
2001-10-10,0.52,0.52,0.52,0.52,187.199999999999,0,0.0,1.0
2001-10-09,0.52,0.52,0.52,0.52,187.199999999999,0,0.0,1.0
2001-10-08,0.52,0.52,0.52,0.52,187.199999999999,0,0.0,1.0
2001-10-05,0.52,0.52,0.52,0.52,187.199999999999,0,0.0,1.0
2001-10-04,0.53,0.53,0.52,0.52,187.199999999999,0,0.0,1.0
2001-10-03,0.57,0.57,0.55,0.55,197.999999999999,0,0.0,1.0
2001-10-02,0.58,0.58,0.57,0.57,205.199999999999,0,0.0,1.0
2001-10-01,0.57,0.57,0.57,0.57,205.199999999999,0,0.0,1.0
2001-09-28,0.57,0.57,0.57,0.57,205.199999999999,0,0.0,1.0
2001-09-27,0.6,0.6,0.6,0.6,215.999999999999,0,0.0,1.0
2001-09-26,0.6,0.6,0.6,0.6,215.999999999999,0,0.0,1.0
2001-09-25,0.57,0.62,0.57,0.6,215.999999999999,0,0.0,1.0
2001-09-24,0.57,0.61,0.57,0.57,205.199999999999,0,0.0,1.0
2001-09-21,0.61,0.61,0.57,0.57,205.199999999999,0,0.0,1.0
2001-09-20,0.64,0.64,0.64,0.64,230.399999999999,0,0.0,1.0
2001-09-19,0.65,0.65,0.65,0.65,233.999999999999,0,0.0,1.0
2001-09-18,0.6,0.6,0.6,0.6,215.999999999999,0,0.0,1.0
2001-09-17,0.6,0.64,0.6,0.6,215.999999999999,0,0.0,1.0
2001-09-10,0.68,0.68,0.68,0.68,244.799999999999,0,0.0,1.0
2001-09-07,0.67,0.69,0.65,0.69,248.399999999999,0,0.0,1.0
2001-09-06,0.65,0.65,0.65,0.65,233.999999999999,0,0.0,1.0
2001-09-05,0.67,0.67,0.64,0.64,230.399999999999,0,0.0,1.0
2001-09-04,0.67,0.69,0.67,0.67,241.199999999999,0,0.0,1.0
2001-08-31,0.69,0.69,0.69,0.69,248.399999999999,0,0.0,1.0
2001-08-30,0.67,0.67,0.67,0.67,241.199999999999,0,0.0,1.0
2001-08-29,0.68,0.7,0.68,0.69,248.399999999999,0,0.0,1.0
2001-08-28,0.69,0.69,0.69,0.69,248.399999999999,0,0.0,1.0
2001-08-27,0.68,0.69,0.68,0.69,248.399999999999,0,0.0,1.0
2001-08-24,0.78,0.78,0.68,0.78,280.799999999999,0,0.0,1.0
2001-08-23,0.81,0.81,0.68,0.68,244.799999999999,36000,0.0,1.0
2001-08-22,0.85,0.86,0.8,0.81,291.599999999999,0,0.0,1.0
2001-08-21,0.85,0.85,0.85,0.85,305.999999999999,0,0.0,1.0
2001-08-20,0.9,1.0,0.9,0.95,341.999999999999,72000,0.0,1.0
2001-08-17,0.83,0.95,0.82,0.95,341.999999999999,0,0.0,1.0
2001-08-16,0.79,0.82,0.79,0.82,295.199999999999,0,0.0,1.0
2001-08-15,0.77,0.77,0.74,0.76,273.599999999999,0,0.0,1.0
2001-08-14,0.73,0.78,0.72,0.72,259.199999999999,0,0.0,1.0
2001-08-13,0.7,0.73,0.69,0.73,262.799999999999,72000,0.0,1.0
2001-08-10,0.72,0.72,0.68,0.7,251.999999999999,0,0.0,1.0
2001-08-09,0.72,0.72,0.72,0.72,259.199999999999,0,0.0,1.0
2001-08-08,0.68,0.68,0.68,0.68,244.799999999999,0,0.0,1.0
2001-08-07,0.68,0.72,0.68,0.72,259.199999999999,0,0.0,1.0
2001-08-06,0.65,0.65,0.65,0.65,233.999999999999,0,0.0,1.0
2001-08-03,0.65,0.68,0.65,0.65,233.999999999999,0,0.0,1.0
2001-08-02,0.65,0.71,0.65,0.65,233.999999999999,0,0.0,1.0
2001-08-01,0.65,0.73,0.65,0.65,233.999999999999,0,0.0,1.0
2001-07-31,0.71,0.74,0.65,0.73,262.799999999999,0,0.0,1.0
2001-07-30,0.8,0.8,0.74,0.76,273.599999999999,0,0.0,1.0
2001-07-27,0.74,0.74,0.74,0.74,266.399999999999,0,0.0,1.0
2001-07-26,0.75,0.75,0.75,0.75,269.999999999999,0,0.0,1.0
2001-07-25,0.77,0.77,0.75,0.75,269.999999999999,0,0.0,1.0
2001-07-24,0.83,0.83,0.82,0.83,298.799999999999,0,0.0,1.0
2001-07-23,0.9,0.9,0.8,0.82,295.199999999999,36000,0.0,1.0
2001-07-20,0.78,0.85,0.77,0.8,287.999999999999,36000,0.0,1.0
2001-07-19,0.66,0.78,0.66,0.78,280.799999999999,0,0.0,1.0
2001-07-18,0.65,0.75,0.65,0.75,269.999999999999,36000,0.0,1.0
2001-07-17,0.57,0.58,0.57,0.58,208.799999999999,0,0.0,1.0
2001-07-16,0.65,0.7,0.46,0.58,208.799999999999,36000,0.0,1.0
2001-07-13,0.72,0.72,0.66,0.66,237.599999999999,0,0.0,1.0
2001-07-12,0.77,0.77,0.74,0.74,266.399999999999,0,0.0,1.0
2001-07-11,0.8,0.8,0.77,0.77,277.199999999999,0,0.0,1.0
2001-07-10,0.85,0.87,0.85,0.87,313.199999999999,0,0.0,1.0
2001-07-09,0.8,0.87,0.8,0.87,313.199999999999,0,0.0,1.0
2001-07-06,0.88,0.88,0.84,0.85,305.999999999999,0,0.0,1.0
2001-07-05,0.84,0.84,0.84,0.84,302.399999999999,0,0.0,1.0
2001-07-03,0.88,0.88,0.84,0.88,316.799999999999,0,0.0,1.0
2001-07-02,0.82,0.82,0.82,0.82,295.199999999999,0,0.0,1.0
2001-06-29,0.88,0.88,0.82,0.88,316.799999999999,0,0.0,1.0
2001-06-28,0.85,0.85,0.85,0.85,305.999999999999,0,0.0,1.0
2001-06-27,0.8,0.8,0.8,0.8,287.999999999999,0,0.0,1.0
2001-06-26,0.81,0.81,0.8,0.8,287.999999999999,0,0.0,1.0
2001-06-25,0.83,0.83,0.83,0.83,298.799999999999,0,0.0,1.0
2001-06-22,0.85,0.85,0.82,0.83,298.799999999999,0,0.0,1.0
2001-06-21,0.93,0.93,0.89,0.89,320.399999999999,0,0.0,1.0
2001-06-20,0.93,0.93,0.89,0.89,320.399999999999,0,0.0,1.0
2001-06-19,0.91,0.91,0.85,0.85,305.999999999999,0,0.0,1.0
2001-06-18,0.92,0.97,0.92,0.96,345.599999999999,0,0.0,1.0
2001-06-15,0.97,0.97,0.97,0.97,349.199999999999,0,0.0,1.0
2001-06-14,0.92,0.92,0.92,0.92,331.199999999999,0,0.0,1.0
2001-06-13,0.9,0.97,0.9,0.97,349.199999999999,0,0.0,1.0
2001-06-12,0.97,0.99,0.89,0.92,331.199999999999,36000,0.0,1.0
2001-06-11,1.05,1.05,1.01,1.01,363.599999999999,0,0.0,1.0
2001-06-08,1.03,1.05,1.0,1.05,377.999999999999,0,0.0,1.0
2001-06-07,0.94,1.04,0.94,1.04,374.399999999999,0,0.0,1.0
2001-06-06,0.89,1.04,0.89,1.04,374.399999999999,108000,0.0,1.0
2001-06-05,0.86,0.92,0.83,0.9,323.999999999999,36000,0.0,1.0
2001-06-04,0.9,0.9,0.9,0.9,323.999999999999,0,0.0,1.0
2001-06-01,0.9,0.9,0.9,0.9,323.999999999999,0,0.0,1.0
2001-05-31,0.82,0.85,0.81,0.81,291.599999999999,0,0.0,1.0
2001-05-30,0.82,0.87,0.82,0.82,295.199999999999,0,0.0,1.0
2001-05-29,0.83,0.85,0.82,0.82,295.199999999999,0,0.0,1.0
2001-05-25,0.9,0.9,0.81,0.81,291.599999999999,0,0.0,1.0
2001-05-24,0.81,0.9,0.81,0.9,323.999999999999,0,0.0,1.0
2001-05-23,0.92,0.92,0.88,0.88,316.799999999999,0,0.0,1.0
2001-05-22,0.89,0.94,0.89,0.9,323.999999999999,0,0.0,1.0
2001-05-21,1.0,1.0,0.89,0.98,352.799999999999,0,0.0,1.0
2001-05-18,0.96,1.01,0.91,1.01,363.599999999999,0,0.0,1.0
2001-05-17,1.02,1.02,1.02,1.02,367.199999999999,0,0.0,1.0
2001-05-16,0.96,0.98,0.96,0.98,352.799999999999,0,0.0,1.0
2001-05-15,1.0,1.0,0.99,0.99,356.399999999999,0,0.0,1.0
2001-05-14,1.03,1.03,1.0,1.0,359.999999999999,0,0.0,1.0
2001-05-11,1.06,1.06,1.01,1.01,363.599999999999,36000,0.0,1.0
2001-05-10,1.0,1.0,1.0,1.0,359.999999999999,0,0.0,1.0
2001-05-09,1.03,1.03,1.01,1.01,363.599999999999,0,0.0,1.0
2001-05-08,1.04,1.06,1.03,1.03,370.799999999999,0,0.0,1.0
2001-05-07,1.0,1.07,1.0,1.03,370.799999999999,0,0.0,1.0
2001-05-04,1.01,1.05,1.0,1.0,359.999999999999,0,0.0,1.0
2001-05-03,1.04,1.04,0.99,1.0,359.999999999999,0,0.0,1.0
2001-05-02,0.99,1.0,0.99,1.0,359.999999999999,0,0.0,1.0
2001-05-01,0.99,1.03,0.99,1.02,367.199999999999,36000,0.0,1.0
2001-04-30,0.9,0.98,0.9,0.98,352.799999999999,0,0.0,1.0
2001-04-27,0.95,0.95,0.88,0.88,316.799999999999,0,0.0,1.0
2001-04-26,0.97,0.97,0.93,0.97,349.199999999999,0,0.0,1.0
2001-04-25,0.88,0.97,0.88,0.91,327.599999999999,0,0.0,1.0
2001-04-24,0.9,0.95,0.9,0.91,327.599999999999,36000,0.0,1.0
2001-04-23,0.88,0.9,0.84,0.89,320.399999999999,36000,0.0,1.0
2001-04-20,0.82,0.88,0.8,0.82,295.199999999999,36000,0.0,1.0
2001-04-19,0.9,0.98,0.81,0.81,291.599999999999,36000,0.0,1.0
2001-04-18,0.8,1.0,0.8,0.85,305.999999999999,144000,0.0,1.0
2001-04-17,0.52,0.78,0.52,0.78,280.799999999999,72000,0.0,1.0
2001-04-16,0.49,0.52,0.48,0.51,183.599999999999,36000,0.0,1.0
2001-04-12,0.48,0.48,0.48,0.48,172.799999999999,0,0.0,1.0
2001-04-11,0.48,0.48,0.48,0.48,172.799999999999,0,0.0,1.0
2001-04-10,0.47,0.47,0.47,0.47,169.199999999999,0,0.0,1.0
2001-04-09,0.4,0.45,0.4,0.45,161.999999999999,0,0.0,1.0
2001-04-06,0.39,0.44,0.39,0.44,158.399999999999,36000,0.0,1.0
2001-04-05,0.41,0.41,0.41,0.41,147.599999999999,36000,0.0,1.0
2001-04-04,0.41,0.44,0.41,0.42,151.199999999999,36000,0.0,1.0
2001-04-03,0.39,0.41,0.39,0.41,147.599999999999,0,0.0,1.0
2001-04-02,0.39,0.39,0.39,0.39,140.399999999999,0,0.0,1.0
2001-03-30,0.44,0.44,0.39,0.39,140.399999999999,36000,0.0,1.0
2001-03-29,0.41,0.41,0.41,0.41,147.599999999999,0,0.0,1.0
2001-03-28,0.44,0.44,0.44,0.44,158.399999999999,0,0.0,1.0
2001-03-27,0.44,0.44,0.44,0.44,158.399999999999,0,0.0,1.0
2001-03-26,0.38,0.38,0.38,0.38,136.799999999999,0,0.0,1.0
2001-03-23,0.38,0.44,0.38,0.38,136.799999999999,0,0.0,1.0
2001-03-22,0.45,0.45,0.41,0.41,147.599999999999,36000,0.0,1.0
2001-03-21,0.45,0.45,0.45,0.45,161.999999999999,0,0.0,1.0
2001-03-20,0.45,0.45,0.45,0.45,161.999999999999,0,0.0,1.0
2001-03-19,0.45,0.45,0.45,0.45,161.999999999999,0,0.0,1.0
2001-03-16,0.47,0.47,0.47,0.47,169.199999999999,0,0.0,1.0
2001-03-15,0.5,0.5,0.5,0.5,179.999999999999,0,0.0,1.0
2001-03-14,0.5,0.5,0.5,0.5,179.999999999999,0,0.0,1.0
2001-03-13,0.45,0.5,0.45,0.5,179.999999999999,0,0.0,1.0
2001-03-12,0.48,0.5,0.45,0.45,161.999999999999,36000,0.0,1.0
2001-03-09,0.48,0.48,0.48,0.48,172.799999999999,0,0.0,1.0
2001-03-08,0.48,0.48,0.48,0.48,172.799999999999,0,0.0,1.0
2001-03-07,0.48,0.48,0.48,0.48,172.799999999999,0,0.0,1.0
2001-03-06,0.48,0.48,0.48,0.48,172.799999999999,0,0.0,1.0
2001-03-05,0.48,0.5,0.48,0.5,179.999999999999,0,0.0,1.0
2001-03-02,0.47,0.47,0.47,0.47,169.199999999999,0,0.0,1.0
2001-03-01,0.47,0.47,0.47,0.47,169.199999999999,0,0.0,1.0
2001-02-28,0.5,0.5,0.47,0.47,169.199999999999,0,0.0,1.0
2001-02-27,0.5,0.5,0.5,0.5,179.999999999999,0,0.0,1.0
2001-02-26,0.5,0.5,0.5,0.5,179.999999999999,0,0.0,1.0
2001-02-23,0.5,0.5,0.5,0.5,179.999999999999,0,0.0,1.0
2001-02-22,0.5,0.55,0.5,0.55,197.999999999999,0,0.0,1.0
2001-02-21,0.5,0.5,0.5,0.5,179.999999999999,0,0.0,1.0
2001-02-20,0.55,0.55,0.55,0.55,197.999999999999,0,0.0,1.0
2001-02-16,0.52,0.55,0.52,0.55,197.999999999999,0,0.0,1.0
2001-02-15,0.55,0.55,0.55,0.55,197.999999999999,0,0.0,1.0
2001-02-14,0.53,0.53,0.5,0.52,187.199999999999,0,0.0,1.0
2001-02-13,0.53,0.56,0.53,0.55,197.999999999999,0,0.0,1.0
2001-02-12,0.58,0.58,0.53,0.53,190.799999999999,0,0.0,1.0
2001-02-09,0.58,0.58,0.58,0.58,208.799999999999,0,0.0,1.0
2001-02-08,0.58,0.58,0.58,0.58,208.799999999999,0,0.0,1.0
2001-02-07,0.58,0.58,0.58,0.58,208.799999999999,0,0.0,1.0
2001-02-06,0.69,0.69,0.58,0.58,208.799999999999,0,0.0,1.0
2001-02-05,0.69,0.69,0.69,0.69,248.399999999999,0,0.0,1.0
2001-02-02,0.69,0.69,0.69,0.69,248.399999999999,0,0.0,1.0
2001-02-01,0.69,0.69,0.69,0.69,248.399999999999,0,0.0,1.0
2001-01-31,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2001-01-30,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2001-01-29,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2001-01-26,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2001-01-25,0.59,0.59,0.59,0.59,212.399999999999,0,0.0,1.0
2001-01-24,0.63,0.63,0.63,0.63,226.799999999999,0,0.0,1.0
2001-01-23,0.63,0.7,0.63,0.7,251.999999999999,0,0.0,1.0
2001-01-22,0.63,0.63,0.63,0.63,226.799999999999,0,0.0,1.0
2001-01-19,0.63,0.7,0.63,0.63,226.799999999999,0,0.0,1.0
2001-01-18,0.63,0.63,0.63,0.63,226.799999999999,0,0.0,1.0
2001-01-17,0.66,0.66,0.66,0.66,237.599999999999,0,0.0,1.0
2001-01-16,0.66,0.66,0.66,0.66,237.599999999999,0,0.0,1.0
2001-01-12,0.66,0.72,0.66,0.72,259.199999999999,0,0.0,1.0
2001-01-11,0.66,0.66,0.66,0.66,237.599999999999,0,0.0,1.0
2001-01-10,0.66,0.66,0.66,0.66,237.599999999999,0,0.0,1.0
