,AMG_Open,AMG_High,AMG_Low,AMG_Close,AMG_Adj Close,AMG_Volume,AMG_Dividend Amount,AMG_Split Coefficient
2016-09-12,142.33,148.2,142.08,147.68,143.003053909764,471806,0.0,1.0
2016-09-09,146.17,147.31,144.01,144.01,139.449280833865,458473,0.0,1.0
2016-09-08,147.56,148.7,145.96,147.53,142.857804329006,458747,0.0,1.0
2016-09-07,141.77,147.91,141.77,147.71,143.032103825916,876667,0.0,1.0
2016-09-06,140.8,142.34,139.88,141.81,137.318953649402,567984,0.0,1.0
2016-09-02,140.61,141.03,139.59,140.45,136.002024117189,321903,0.0,1.0
2016-09-01,142.33,142.61,138.26,139.81,135.382292572618,474155,0.0,1.0
2016-08-31,144.11,144.545,141.42,142.05,137.551352978616,437694,0.0,1.0
2016-08-30,142.61,143.89,142.47,143.75,139.197514893883,261595,0.0,1.0
2016-08-29,142.78,144.29,142.18,142.37,137.861218750902,333130,0.0,1.0
2016-08-26,141.03,142.675,140.47,142.49,137.977418415509,442994,0.0,1.0
2016-08-25,140.57,142.04,139.32,140.34,135.895507757966,371848,0.0,1.0
2016-08-24,143.55,144.06,140.96,141.21,136.737955326367,581623,0.0,1.0
2016-08-23,141.82,144.39,141.17,143.65,139.100681840044,468151,0.0,1.0
2016-08-22,141.32,141.32,140.0,140.72,136.263473362555,377912,0.0,1.0
2016-08-19,141.16,142.17,140.45,141.73,137.241487206331,267521,0.0,1.0
2016-08-18,141.52,142.92,141.34,141.75,137.260853817099,277592,0.0,1.0
2016-08-17,141.17,142.1052,140.91,141.8,137.309270344018,429873,0.0,1.0
2016-08-16,143.43,143.43,141.21,141.26,136.786371853286,444026,0.0,1.0
2016-08-15,143.95,144.521,143.31,143.88,139.323397863874,236242,0.0,1.0
2016-08-12,142.73,143.46,141.77,143.13,138.59714996008,299155,0.0,1.0
2016-08-11,144.36,144.65,143.58,143.81,139.255614726187,319955,0.0,1.0
2016-08-10,144.33,144.99,143.01,143.47,138.926382343133,352727,0.0,1.0
2016-08-09,145.23,145.23,143.1,144.03,139.468647444633,566769,0.0,1.0
2016-08-08,147.0,148.37,144.58,144.82,140.233628569963,298578,0.0,1.0
2016-08-05,143.88,146.58,143.88,146.28,141.647391156015,447995,0.0,1.0
2016-08-04,143.22,143.945,141.33,142.22,137.715969170143,337828,0.0,1.0
2016-08-03,141.2,144.35,140.45,143.63,139.081315229276,269356,0.0,1.0
2016-08-02,143.81,144.61,140.41,141.03,136.563655829456,478366,0.0,1.0
2016-08-01,144.25,146.46,139.45,144.49,139.914079492293,952372,0.0,1.0
2016-07-29,145.79,148.15,144.835,146.78,142.131556425211,426133,0.0,1.0
2016-07-28,145.48,146.78,144.39,146.32,141.686124377551,340655,0.0,1.0
2016-07-27,145.28,146.62,145.09,145.84,141.221325719123,502067,0.0,1.0
2016-07-26,144.58,145.51,142.65,144.94,140.34982823457,497644,0.0,1.0
2016-07-25,145.45,145.73,143.91,144.4,139.826929743838,420643,0.0,1.0
2016-07-22,146.23,146.36,145.0,145.73,141.1148093599,358153,0.0,1.0
2016-07-21,146.09,147.43,145.815,145.94,141.318158772962,487353,0.0,1.0
2016-07-20,146.91,147.12,144.91,146.61,141.966940233685,290532,0.0,1.0
2016-07-19,145.14,146.32,144.6,145.98,141.356891994498,386531,0.0,1.0
2016-07-18,145.58,146.87,144.63,146.42,141.78295743139,444658,0.0,1.0
2016-07-15,145.23,145.47,142.68,144.64,140.059329073052,399883,0.0,1.0
2016-07-14,146.8,147.4,144.23,144.23,139.662313552311,553371,0.0,1.0
2016-07-13,143.57,143.975,141.795,142.92,138.393800547017,562657,0.0,1.0
2016-07-12,141.89,144.53,141.74,143.74,139.187831588499,590457,0.0,1.0
2016-07-11,140.3,142.74,139.67,139.97,135.53722545876,1004454,0.0,1.0
2016-07-08,137.42,139.13,136.73,138.85,134.452695255761,922545,0.0,1.0
2016-07-07,132.71,135.52,131.73,134.36,130.10489113838,1022794,0.0,1.0
2016-07-06,132.77,133.36,131.02,132.45,128.255379810051,1333542,0.0,1.0
2016-07-05,136.88,136.88,133.21,134.19,129.940274946853,847601,0.0,1.0
2016-07-01,140.44,140.89,137.13,138.47,134.084729651172,746969,0.0,1.0
2016-06-30,140.08,141.26,138.3775,140.77,136.311889889474,1093786,0.0,1.0
2016-06-29,139.91,140.13,137.7,140.02,135.58564198568,572758,0.0,1.0
2016-06-28,135.7,138.62,134.45,136.54,132.215851712075,773352,0.0,1.0
2016-06-27,137.13,137.28,131.16,132.73,128.526512360801,1301551,0.0,1.0
2016-06-24,148.22,150.84,140.91,141.1,136.631438967144,1374745,0.0,1.0
2016-06-23,157.5,159.65,156.84,159.56,154.506820705864,482855,0.0,1.0
2016-06-22,153.2,156.15,152.805,154.37,149.481185211609,429691,0.0,1.0
2016-06-21,154.18,154.6,152.75,153.21,148.357921787074,350309,0.0,1.0
2016-06-20,154.15,156.69,153.18,153.23,148.377288397841,513445,0.0,1.0
2016-06-17,152.24,153.4799,150.79,151.72,146.915109284869,559054,0.0,1.0
2016-06-16,151.92,152.27,149.75,151.99,147.176558530235,474924,0.0,1.0
2016-06-15,155.16,157.09,153.67,153.84,148.967970026261,516527,0.0,1.0
2016-06-14,156.17,157.28,152.45,154.17,149.28751910393,630860,0.0,1.0
2016-06-13,158.86,159.64,156.79,156.99,152.018211222196,876540,0.0,1.0
2016-06-10,163.46,163.84,159.41,159.68,154.623020370471,774628,0.0,1.0
2016-06-09,169.08,169.18,164.7,166.51,161.23671794769,522123,0.0,1.0
2016-06-08,172.57,174.0,169.19,170.94,165.526422232768,592229,0.0,1.0
2016-06-07,172.93,174.58,171.0,171.73,166.291403358098,1958243,0.0,1.0
2016-06-06,173.92,177.765,173.2,175.48,169.922642877068,491096,0.0,1.0
2016-06-03,170.32,171.87,167.27,171.52,166.088053945035,557353,0.0,1.0
2016-06-02,171.61,172.3499,170.24,172.33,166.872401681133,304230,0.0,1.0
2016-06-01,172.37,173.07,168.81,172.72,167.250050591106,369573,0.0,1.0
2016-05-31,173.62,174.71,172.22,173.52,168.02471502182,364872,0.0,1.0
2016-05-27,170.08,172.55,170.08,172.48,167.017651261892,210244,0.0,1.0
2016-05-26,171.81,171.82,169.785,170.3,164.906690688197,264546,0.0,1.0
2016-05-25,171.97,173.03,171.12,171.64,166.204253609642,373439,0.0,1.0
2016-05-24,166.16,171.63,166.16,170.66,165.255289682018,514941,0.0,1.0
2016-05-23,164.76,166.135,164.33,164.89,159.668022475495,260199,0.0,1.0
2016-05-20,163.34,167.01,162.36,165.35,160.113454523155,357616,0.0,1.0
2016-05-19,163.14,165.27,160.56,161.75,156.627464584943,371669,0.0,1.0
2016-05-18,162.32,165.86,162.32,165.22,159.987571553164,386871,0.0,1.0
2016-05-17,162.94,166.04,161.66,162.51,157.363395794121,478585,0.0,1.0
2016-05-16,163.48,165.17,162.95,163.87,158.680325326335,294992,0.0,1.0
2016-05-13,167.53,169.34,162.6,162.92,157.760411314862,541017,0.0,1.0
2016-05-12,166.81,169.24,165.33,168.34,163.008762832948,682358,0.0,1.0
2016-05-11,166.61,168.52,165.23,165.42,160.181237660843,487730,0.0,1.0
2016-05-10,163.61,167.72,162.86,167.58,162.27283162377,453718,0.0,1.0
2016-05-09,163.28,164.68,161.85,161.94,156.811447387238,380624,0.0,1.0
2016-05-06,161.37,164.8,160.59,163.61,158.428559386353,335479,0.0,1.0
2016-05-05,162.86,163.29,159.98,162.62,157.469912153344,624719,0.0,1.0
2016-05-04,163.66,165.935,160.25,162.45,157.305295961818,492381,0.0,1.0
2016-05-03,168.5,168.92,163.06,166.24,160.975268702324,785684,0.0,1.0
2016-05-02,170.29,172.83,167.26,171.85,166.407603022705,733554,0.0,1.0
2016-04-29,173.0,173.57,168.645,170.32,164.926057298965,800234,0.0,1.0
2016-04-28,175.45,177.87,173.1,173.77,168.266797656418,425811,0.0,1.0
2016-04-27,177.0,179.85,176.17,179.01,173.340849677593,475966,0.0,1.0
2016-04-26,177.02,178.34,175.53,177.46,171.839937343085,502749,0.0,1.0
2016-04-25,177.33,178.67,173.2,174.93,169.390061080953,623790,0.0,1.0
2016-04-22,175.31,178.45,173.495,177.75,172.120753199219,568350,0.0,1.0
2016-04-21,174.92,176.16,173.12,174.91,169.370694470185,531515,0.0,1.0
2016-04-20,173.89,175.67,171.77,175.18,169.632143715551,508645,0.0,1.0
2016-04-19,171.18,172.96,170.58,172.68,167.21131736957,771479,0.0,1.0
2016-04-18,168.45,170.88,168.41,170.25,164.858274161277,629913,0.0,1.0
2016-04-15,171.6,171.71,169.21,169.99,164.606508221295,440129,0.0,1.0
2016-04-14,170.56,173.72,169.91,171.82,166.378553106553,540575,0.0,1.0
2016-04-13,166.2,170.71,165.3301,170.49,165.090673490491,506147,0.0,1.0
2016-04-12,159.89,164.71,158.52,164.15,158.951457877084,445213,0.0,1.0
2016-04-11,159.11,161.99,158.255,159.14,154.100121879739,423473,0.0,1.0
2016-04-08,158.19,158.36,156.16,157.28,152.29902707833,487756,0.0,1.0
2016-04-07,158.67,159.75,154.71,156.0,151.059563989188,412572,0.0,1.0
2016-04-06,159.6,161.65,158.72,160.7,155.610717519631,471242,0.0,1.0
2016-04-05,158.88,160.69,157.16,159.24,154.196954933579,682198,0.0,1.0
2016-04-04,164.16,164.17,160.09,160.62,155.53325107656,426231,0.0,1.0
2016-04-01,160.95,164.11,160.095,163.89,158.699691937103,396078,0.0,1.0
2016-03-31,162.31,163.9,161.79,162.4,157.256879434898,390710,0.0,1.0
2016-03-30,161.49,165.1,160.97,163.05,157.886294284853,694467,0.0,1.0
2016-03-29,155.36,160.74,154.44,160.33,155.252435220426,590930,0.0,1.0
2016-03-28,158.03,158.03,155.465,156.53,151.572779174536,297264,0.0,1.0
2016-03-24,156.66,157.55,154.6011,157.43,152.444276659089,396236,0.0,1.0
2016-03-23,161.37,161.37,158.84,158.98,153.945188993597,497053,0.0,1.0
2016-03-22,160.2,161.9,158.76,161.49,156.375698644961,423117,0.0,1.0
2016-03-21,161.0,163.07,158.28,162.38,157.23751282413,693653,0.0,1.0
2016-03-18,160.81,163.93,158.51,160.0,154.932886142757,1000687,0.0,1.0
2016-03-17,152.74,161.56,152.74,159.94,154.874786310453,810470,0.0,1.0
2016-03-16,146.91,153.42,146.91,152.92,148.07710593094,658572,0.0,1.0
2016-03-15,149.73,150.44,146.3,148.25,143.555002316648,498475,0.0,1.0
2016-03-14,152.2,152.56,148.5,151.62,146.81827623103,499732,0.0,1.0
2016-03-11,149.97,154.11,147.75,153.66,148.79367052935,724788,0.0,1.0
2016-03-10,149.87,150.04,143.24,145.9,141.279425551426,591682,0.0,1.0
2016-03-09,149.16,149.16,145.73,148.27,143.574368927416,340774,0.0,1.0
2016-03-08,149.9,150.8,147.17,147.33,142.664138221327,411431,0.0,1.0
2016-03-07,151.16,152.34,149.88,151.58,146.779543009494,383245,0.0,1.0
2016-03-04,151.13,154.35,149.28,153.22,148.367605092457,815975,0.0,1.0
2016-03-03,144.86,150.18,144.14,150.01,145.259264064218,641998,0.0,1.0
2016-03-02,144.05,145.28,142.29,145.19,140.591910869168,753300,0.0,1.0
2016-03-01,140.48,145.15,139.76,144.18,139.613897025392,957227,0.0,1.0
2016-02-29,137.38,139.96,137.015,138.69,134.297762369618,1339417,0.0,1.0
2016-02-26,133.06,137.3,132.18,136.93,132.593500622048,738495,0.0,1.0
2016-02-25,129.29,130.36,126.42,130.3,126.173469152508,476100,0.0,1.0
2016-02-24,126.56,129.49,124.64,128.93,124.84685631491,870246,0.0,1.0
2016-02-23,134.43,134.77,129.0,129.17,125.079255644124,635964,0.0,1.0
2016-02-22,132.08,135.27,132.08,134.99,130.714939377567,571179,0.0,1.0
2016-02-19,128.04,129.63,125.87,129.54,125.437537943329,666845,0.0,1.0
2016-02-18,130.76,130.99,127.59,129.2,125.108305560276,658393,0.0,1.0
2016-02-17,128.84,132.39,128.84,130.6,126.463968314025,455361,0.0,1.0
2016-02-16,126.83,127.92,125.355,126.62,122.610012771224,628405,0.0,1.0
2016-02-12,120.47,125.2,119.12,124.42,120.479685586761,530004,0.0,1.0
2016-02-11,116.46,120.07,115.97,117.8,114.069337422605,763863,0.0,1.0
2016-02-10,120.69,123.65,120.26,120.99,117.158311840076,533912,0.0,1.0
2016-02-09,117.69,120.76,117.1,119.94,116.141564774764,743039,0.0,1.0
2016-02-08,121.58,121.98,117.12,120.36,116.548263600889,780195,0.0,1.0
2016-02-05,128.55,129.96,124.16,124.75,120.799234664431,634762,0.0,1.0
2016-02-04,123.33,130.65,122.15,128.66,124.585407069544,640677,0.0,1.0
2016-02-03,123.51,123.51,117.29,122.4,118.523657899209,792685,0.0,1.0
2016-02-02,125.99,127.7,121.72,122.6,118.717324006887,960422,0.0,1.0
2016-02-01,132.83,133.205,129.54,132.2,128.013297175453,602039,0.0,1.0
2016-01-29,130.26,134.34,129.98,134.19,129.940274946853,616692,0.0,1.0
2016-01-28,132.64,133.385,128.26,128.78,124.701606734151,472268,0.0,1.0
2016-01-27,131.17,134.71,130.1101,131.1,126.948133583221,715731,0.0,1.0
2016-01-26,126.88,132.225,126.8601,131.4,127.238632744739,701474,0.0,1.0
2016-01-25,134.17,134.885,127.56,128.18,124.120608411116,727981,0.0,1.0
2016-01-22,131.07,134.98,130.35,134.53,130.269507329907,788184,0.0,1.0
2016-01-21,127.18,131.33,126.0,127.44,123.404043812706,460237,0.0,1.0
2016-01-20,125.49,128.0,120.68,126.57,122.561596244304,992557,0.0,1.0
2016-01-19,129.92,131.87,126.7,128.61,124.536990542625,864391,0.0,1.0
2016-01-15,128.22,129.728,124.41,128.2,124.139975021884,951676,0.0,1.0
2016-01-14,131.99,133.66,128.38,131.82,127.645331570864,717967,0.0,1.0
2016-01-13,137.06,138.0,130.0,131.16,127.006233415525,864277,0.0,1.0
2016-01-12,136.94,137.41,134.3,136.37,132.051235520548,640565,0.0,1.0
2016-01-11,135.57,136.93,132.24,135.84,131.5380203352,933682,0.0,1.0
2016-01-08,140.53,140.928,134.04,134.23,129.979008168389,1449790,0.0,1.0
2016-01-07,143.93,144.07,138.24,139.0,134.59794483652,1136106,0.0,1.0
2016-01-06,151.54,151.54,147.0,147.93,143.245136544363,712581,0.0,1.0
2016-01-05,157.19,158.21,153.07,154.73,149.82978420543,442755,0.0,1.0
2016-01-04,155.11,156.24,153.26,155.99,151.049880683804,611023,0.0,1.0
2015-12-31,159.64,162.17,157.8068,159.76,154.700486813543,327367,0.0,1.0
2015-12-30,161.97,163.26,160.28,160.74,155.649450741167,276772,0.0,1.0
2015-12-29,164.8,166.319,161.75,162.66,157.50864537488,383775,0.0,1.0
2015-12-28,161.67,163.38,160.76,163.25,158.079960392531,374232,0.0,1.0
2015-12-24,162.53,164.295,162.05,163.1,157.934710811773,281485,0.0,1.0
2015-12-23,159.64,162.91,158.11,162.65,157.498962069496,510897,0.0,1.0
2015-12-22,155.29,158.385,153.71,157.92,152.918758622901,529818,0.0,1.0
2015-12-21,154.56,156.2,153.03,154.23,149.345618936234,716438,0.0,1.0
2015-12-18,155.41,156.16,152.33,153.75,148.880820277805,1173313,0.0,1.0
2015-12-17,159.24,161.04,155.24,157.73,152.734775820606,1129280,0.0,1.0
2015-12-16,154.0,159.33,152.75,159.08,154.042022047436,1093345,0.0,1.0
2015-12-15,145.0,153.06,145.0,152.24,147.418641164833,2043780,0.0,1.0
2015-12-14,153.24,153.98,141.68,144.01,139.449280833865,1987768,0.0,1.0
2015-12-11,163.0,163.89,152.4,152.76,147.922173044797,1163910,0.0,1.0
2015-12-10,166.32,168.32,165.83,165.86,160.607303097735,360028,0.0,1.0
2015-12-09,168.52,170.75,165.96,166.6,161.323867696145,284008,0.0,1.0
2015-12-08,170.9,171.44,168.14,169.05,163.696277515206,324083,0.0,1.0
2015-12-07,175.01,175.25,171.47,172.6,167.133850926499,232297,0.0,1.0
2015-12-04,171.2,175.69,171.185,175.52,169.961376098604,289350,0.0,1.0
2015-12-03,177.1,177.73,169.42,170.65,165.245606376634,429207,0.0,1.0
2015-12-02,179.65,179.85,175.23,175.73,170.164725511667,273594,0.0,1.0
2015-12-01,177.67,180.01,177.1,179.87,174.17361394061,414309,0.0,1.0
2015-11-30,177.03,178.38,176.02,177.23,171.617221319255,323897,0.0,1.0
2015-11-27,176.5,177.37,175.06,176.69,171.094322828523,112046,0.0,1.0
2015-11-25,175.82,177.2,175.3,176.18,170.600474253943,214867,0.0,1.0
2015-11-24,173.4,176.3,172.88,175.54,169.980742709372,260659,0.0,1.0
2015-11-23,175.38,177.54,174.59,174.82,169.28354472173,260945,0.0,1.0
2015-11-20,177.46,178.74,174.97,175.26,169.709610158622,325577,0.0,1.0
2015-11-19,176.48,178.98,175.69,176.71,171.113689439291,775515,0.0,1.0
2015-11-18,171.42,176.51,170.4521,176.34,170.755407140086,749249,0.0,1.0
2015-11-17,172.71,173.2699,170.17,170.45,165.051940268956,516789,0.0,1.0
2015-11-16,167.47,172.17,166.59,172.07,166.620635741151,666994,0.0,1.0
2015-11-13,170.66,171.385,166.6,167.53,162.22441509685,878363,0.0,1.0
2015-11-12,175.41,176.78,171.13,171.29,165.865337921205,916191,0.0,1.0
2015-11-11,177.94,178.56,176.565,176.78,171.181472576978,671081,0.0,1.0
2015-11-10,177.91,180.57,176.01,177.05,171.442921822344,733707,0.0,1.0
2015-11-09,187.08,187.08,176.99,177.87,172.236952863826,600165,0.0,1.0
2015-11-06,188.4,190.74,186.08,188.97,182.98542183998,398905,0.0,1.0
2015-11-05,186.29,188.445,186.23,187.31,181.377993146249,190132,0.0,1.0
2015-11-04,186.93,188.485,186.02,186.65,180.73889499091,278632,0.0,1.0
2015-11-03,184.32,187.09,183.44,186.75,180.835728044749,272967,0.0,1.0
2015-11-02,180.72,185.75,180.72,185.06,179.199249434866,421088,0.0,1.0
2015-10-30,179.89,180.91,178.65,180.26,174.551262850583,327702,0.0,1.0
2015-10-29,182.95,183.295,178.07,179.87,174.17361394061,452301,0.0,1.0
2015-10-28,178.33,183.484,178.31,183.3,177.494987687296,219387,0.0,1.0
2015-10-27,179.33,180.68,176.61,178.57,172.9147842407,245296,0.0,1.0
2015-10-26,181.35,181.96,179.67,181.02,175.287194059761,273030,0.0,1.0
2015-10-23,178.71,181.95,177.08,181.71,175.955342131252,444927,0.0,1.0
2015-10-22,169.84,177.1,167.7201,176.88,171.278305630818,440040,0.0,1.0
2015-10-21,173.87,174.01,168.64,168.75,163.405778353689,508208,0.0,1.0
2015-10-20,172.16,174.23,172.16,173.13,167.647066111847,450030,0.0,1.0
2015-10-19,175.72,175.89,172.53,172.93,167.453400004168,424031,0.0,1.0
2015-10-16,176.65,177.09,175.01,176.7,171.104006133907,274631,0.0,1.0
2015-10-15,171.39,175.655,170.69,175.61,170.048525847059,283969,0.0,1.0
2015-10-14,171.31,172.93,169.46,170.6,165.197189849714,288671,0.0,1.0
2015-10-13,173.89,175.005,170.83,171.01,165.594205370455,226317,0.0,1.0
2015-10-12,176.81,177.01,173.87,175.13,169.583727188631,236202,0.0,1.0
2015-10-09,177.28,177.58,173.0,177.07,171.462288433112,310510,0.0,1.0
2015-10-08,175.72,177.76,173.14,177.05,171.442921822344,366919,0.0,1.0
2015-10-07,175.02,177.32,174.61,177.07,171.462288433112,567739,0.0,1.0
2015-10-06,173.77,175.58,173.08,174.07,168.557296817935,304591,0.0,1.0
2015-10-05,172.24,175.12,171.72,174.33,168.809062757917,489327,0.0,1.0
2015-10-02,167.12,170.51,163.5,170.51,165.110040101259,748810,0.0,1.0
2015-10-01,171.07,172.23,168.55,170.36,164.9647905205,323289,0.0,1.0
2015-09-30,168.74,171.95,168.43,170.99,165.574838759687,563809,0.0,1.0
2015-09-29,166.07,167.09,164.54,166.61,161.333551001529,461969,0.0,1.0
2015-09-28,168.89,169.05,165.52,165.65,160.403953684673,476782,0.0,1.0
2015-09-25,172.11,172.722,169.88,170.59,165.18750654433,281117,0.0,1.0
2015-09-24,168.15,170.41,167.04,170.01,164.625874832063,401145,0.0,1.0
2015-09-23,172.3,173.02,168.86,169.88,164.499991862072,528189,0.0,1.0
2015-09-22,173.39,174.42,170.37,171.85,166.407603022705,312229,0.0,1.0
2015-09-21,176.53,178.34,175.12,176.02,170.4455413678,354561,0.0,1.0
2015-09-18,177.69,179.01,174.53,175.21,169.661193631703,639110,0.0,1.0
2015-09-17,180.5,182.96,179.0,179.52,173.834698252173,466797,0.0,1.0
2015-09-16,178.07,181.14,175.96,180.85,175.122577868235,625105,0.0,1.0
2015-09-15,174.51,178.2,173.74,177.76,172.130436504603,477116,0.0,1.0
2015-09-14,176.09,176.09,173.48,174.64,169.109245224819,315506,0.0,1.0
2015-09-11,175.78,178.19,173.69,176.01,170.435858062416,417347,0.0,1.0
2015-09-10,176.57,178.95,175.85,176.94,171.336405463121,335124,0.0,1.0
2015-09-09,182.0,183.02,177.19,177.61,171.985186923844,465943,0.0,1.0
2015-09-08,175.92,180.64,174.6809,180.63,174.909545149788,583830,0.0,1.0
2015-09-04,175.78,178.6,172.29,173.25,167.763265776454,702293,0.0,1.0
2015-09-03,178.01,180.64,176.43,177.57,171.946453702308,638166,0.0,1.0
2015-09-02,181.51,181.97,176.46,178.83,173.166550180682,619711,0.0,1.0
2015-09-01,181.45,183.57,178.3501,179.21,173.534515785271,608712,0.0,1.0
2015-08-31,185.27,189.11,185.27,186.44,180.535545577847,377917,0.0,1.0
2015-08-28,186.56,188.85,184.62,187.48,181.542609337775,888186,0.0,1.0
2015-08-27,188.57,190.33,185.925,189.07,183.082254893819,552988,0.0,1.0
2015-08-26,182.13,184.99,179.1,184.71,178.860333746429,802006,0.0,1.0
2015-08-25,188.83,189.27,179.42,179.59,173.902481389861,777957,0.0,1.0
2015-08-24,179.49,188.6599,170.17,182.73,176.943039280412,830582,0.0,1.0
2015-08-21,194.81,196.32,190.64,190.72,184.680000282166,668272,0.0,1.0
2015-08-20,198.85,201.34,196.691,196.85,190.61586648251,362664,0.0,1.0
2015-08-19,204.03,205.14,200.88,201.77,195.3800527314,326823,0.0,1.0
2015-08-18,205.31,205.94,203.885,204.91,198.420610621952,181024,0.0,1.0
2015-08-17,204.71,205.9025,203.62,205.72,199.204958358049,144511,0.0,1.0
2015-08-14,204.06,205.73,203.6,205.55,199.040342166523,168677,0.0,1.0
2015-08-13,202.99,205.0,201.7601,203.53,197.08431447897,245556,0.0,1.0
2015-08-12,205.15,206.63,200.08,203.33,196.890648371292,669629,0.0,1.0
2015-08-11,209.95,210.19,206.37,207.5,200.928586716388,258995,0.0,1.0
2015-08-10,211.11,212.47,211.0,211.83,205.121457947626,230277,0.0,1.0
2015-08-07,209.13,209.74,207.46,209.02,202.400449134744,232339,0.0,1.0
2015-08-06,212.04,212.56,208.84,209.63,202.991130763163,173366,0.0,1.0
2015-08-05,212.51,214.86,211.44,212.08,205.363540582224,346435,0.0,1.0
2015-08-04,209.65,211.64,209.17,211.02,204.337110211528,423401,0.0,1.0
2015-08-03,207.42,208.85,205.95,208.75,202.138999889378,553208,0.0,1.0
2015-07-31,210.17,210.17,206.21,207.9,201.315918931745,678441,0.0,1.0
2015-07-30,209.24,209.92,207.24,209.25,202.623165158574,577538,0.0,1.0
2015-07-29,207.88,210.57,205.13,210.41,203.746428583109,802948,0.0,1.0
2015-07-28,209.0,210.663,206.17,208.02,201.432118596352,606204,0.0,1.0
2015-07-27,211.36,211.41,207.75,210.16,203.504345948511,483969,0.0,1.0
2015-07-24,215.86,216.71,212.74,213.69,206.922552749036,237291,0.0,1.0
2015-07-23,219.07,220.72,215.95,216.25,209.40147892732,235644,0.0,1.0
2015-07-22,217.88,219.27,217.12,218.69,211.764205440997,211665,0.0,1.0
2015-07-21,218.96,220.35,217.325,217.9,210.999224315667,196965,0.0,1.0
2015-07-20,219.4,219.4,217.32,218.24,211.32845669872,167832,0.0,1.0
2015-07-17,219.27,220.16,217.11,218.8,211.87072180022,350058,0.0,1.0
2015-07-16,218.18,220.58,217.05,219.99,213.023035140907,340597,0.0,1.0
2015-07-15,216.89,218.11,216.06,216.73,209.866277585748,213585,0.0,1.0
2015-07-14,215.9,217.72,215.48,216.66,209.79849444806,254149,0.0,1.0
2015-07-13,215.31,216.96,214.553,216.52,209.662928172686,345231,0.0,1.0
2015-07-10,212.88,214.74,211.56,213.82,207.048435719027,523362,0.0,1.0
2015-07-09,212.55,214.58,209.24,210.63,203.959461301555,485848,0.0,1.0
