,PATK_Open,PATK_High,PATK_Low,PATK_Close,PATK_Adj Close,PATK_Volume,PATK_Dividend Amount,PATK_Split Coefficient
2019-04-11,48.3,49.65,48.08,49.0,44.3580991578186,412823,0.0,1.0
2019-04-10,46.66,48.72,46.5,48.21,43.642937967315,286036,0.0,1.0
2019-04-09,46.74,47.18,46.15,46.65,42.2307209329028,219388,0.0,1.0
2019-04-08,46.56,47.15,45.8,47.15,42.6833545977785,325453,0.0,1.0
2019-04-05,46.85,47.49,46.58,46.97,42.5204064784233,272462,0.0,1.0
2019-04-04,45.37,47.1,45.37,46.49,42.0858781601426,165172,0.0,1.0
2019-04-03,45.32,45.98,44.8,45.36,41.0629260775235,152302,0.0,1.0
2019-04-02,45.9,46.31,44.56,44.69,40.4563969665901,129401,0.0,1.0
2019-04-01,45.87,46.81,45.29,46.06,41.6966132083495,166111,0.0,1.0
2019-03-29,45.0,45.64,44.63,45.32,41.0267153843335,205706,0.0,1.0
2019-03-28,43.59,44.73,43.59,44.57,40.3477648870199,127710,0.0,1.0
2019-03-27,42.27,43.93,42.27,43.58,39.451550230566,150445,0.0,1.0
2019-03-26,42.98,43.41,42.04,42.48,38.4557561678395,154334,0.0,1.0
2019-03-25,40.83,42.62,40.46,42.19,38.1932286422116,173025,0.0,1.0
2019-03-22,42.99,43.28,40.68,40.96,37.0797498266174,227511,0.0,1.0
2019-03-21,42.51,44.07,42.51,43.41,39.2976547845083,168748,0.0,1.0
2019-03-20,45.0,45.28,42.39,42.58,38.5462829008146,374903,0.0,1.0
2019-03-19,46.86,47.2,45.01,45.01,40.7460825121105,253284,0.0,1.0
2019-03-18,45.27,46.97,44.97,46.67,42.2488262794979,201189,0.0,1.0
2019-03-15,45.03,45.81,44.8,45.14,40.8637672649782,275665,0.0,1.0
2019-03-14,45.35,45.78,44.77,44.8,40.5559763728627,154509,0.0,1.0
2019-03-13,46.1,46.2,45.26,45.31,41.017662711036,96810,0.0,1.0
2019-03-12,46.44,46.55,45.41,45.88,41.5336650889943,113774,0.0,1.0
2019-03-11,45.28,46.55,45.28,46.45,42.0496674669526,121505,0.0,1.0
2019-03-08,44.5,45.99,44.38,45.11,40.8366092450857,232061,0.0,1.0
2019-03-07,45.63,45.94,44.55,44.99,40.7279771655155,264323,0.0,1.0
2019-03-06,46.23,47.2,45.63,45.84,41.4974543958042,325491,0.0,1.0
2019-03-05,47.13,47.13,46.17,46.45,42.0496674669526,166820,0.0,1.0
2019-03-04,47.69,47.79,46.95,47.14,42.674301924481,315826,0.0,1.0
2019-03-01,45.78,47.82,45.78,47.68,43.1631462825468,290402,0.0,1.0
2019-02-28,46.34,46.43,45.21,45.21,40.9271359780608,144041,0.0,1.0
2019-02-27,45.94,46.39,45.26,46.34,41.9500880606799,143805,0.0,1.0
2019-02-26,46.9,47.18,45.78,45.93,41.5789284554818,152645,0.0,1.0
2019-02-25,47.89,48.64,46.85,46.9,42.4570377653407,160712,0.0,1.0
2019-02-22,47.11,47.75,46.6,47.64,43.1269355893567,133565,0.0,1.0
2019-02-21,46.92,47.425,45.8476,47.04,42.5837751915059,246916,0.0,1.0
2019-02-20,47.01,47.32,45.85,46.8,42.3665110323655,275374,0.0,1.0
2019-02-19,47.28,47.96,46.33,47.18,42.7105126176711,289115,0.0,1.0
2019-02-15,45.43,47.09,44.71,47.03,42.5747225182084,395403,0.0,1.0
2019-02-14,45.47,47.5,43.31,45.11,40.8366092450857,759654,0.0,1.0
2019-02-13,41.67,43.01,41.58,42.63,38.5915462673022,414281,0.0,1.0
2019-02-12,40.81,41.92,40.81,41.72,37.7677529972284,225061,0.0,1.0
2019-02-11,39.84,40.91,39.62,40.62,36.7719589345019,190231,0.0,1.0
2019-02-08,39.05,39.89,38.78,39.83,36.0567977439983,240865,0.0,1.0
2019-02-07,39.88,39.98,38.59,39.06,35.3597419000897,399061,0.0,1.0
2019-02-06,40.25,41.82,39.73,39.96,36.174482496866,376004,0.0,1.0
2019-02-05,39.47,41.0,39.47,40.24,36.4279573491964,321928,0.0,1.0
2019-02-04,39.52,39.77,38.46,39.39,35.6584801189077,279412,0.0,1.0
2019-02-01,39.92,40.19,39.2,39.77,36.0024817042132,271549,0.0,1.0
2019-01-31,39.21,39.97,38.68,39.9,36.1201664570809,186690,0.0,1.0
2019-01-30,39.75,40.09,39.08,39.3,35.57700605923,183685,0.0,1.0
2019-01-29,39.77,40.3,39.06,39.5,35.7580595251803,160400,0.0,1.0
2019-01-28,38.96,40.06,38.62,39.89,36.1111137837834,306701,0.0,1.0
2019-01-25,39.33,39.83,39.01,39.39,35.6584801189077,349858,0.0,1.0
2019-01-24,38.59,39.77,38.59,38.98,35.2873205137096,223212,0.0,1.0
2019-01-23,38.96,38.96,38.03,38.59,34.9342662551066,633392,0.0,1.0
2019-01-22,38.76,39.44,38.02,38.91,35.223951800627,403820,0.0,1.0
2019-01-18,37.53,39.14,37.41,38.95,35.2601624938171,794748,0.0,1.0
2019-01-17,35.93,37.38,35.93,37.34,33.8026820929173,422236,0.0,1.0
2019-01-16,35.28,36.78,35.28,36.16,32.7344666438106,281987,0.0,1.0
2019-01-15,35.92,35.92,34.3,35.3,31.9559367402244,181818,0.0,1.0
2019-01-14,34.9,36.21,34.64,35.84,32.4447810982902,220237,0.0,1.0
2019-01-11,34.84,35.36,34.04,35.21,31.8744626805468,225534,0.0,1.0
2019-01-10,34.92,35.69,34.07,35.06,31.7386725810841,425221,0.0,1.0
2019-01-09,33.7,35.7,33.47,35.24,31.9016207004394,513744,0.0,1.0
2019-01-08,33.72,34.32,33.09,33.95,30.7338258450601,373730,0.0,1.0
2019-01-07,31.9,33.89,30.99,33.5,30.3264555466719,531253,0.0,1.0
2019-01-04,30.13,32.1,30.13,31.88,28.8599224724747,237330,0.0,1.0
2019-01-03,30.46,31.09,29.81,29.92,27.0855985061619,202430,0.0,1.0
2019-01-02,28.95,31.03,28.79,30.71,27.8007596966655,353511,0.0,1.0
2018-12-31,29.96,30.26,28.55,29.61,26.804965633939,331254,0.0,1.0
2018-12-28,29.47,30.47,29.03,29.85,27.0222297930793,313616,0.0,1.0
2018-12-27,28.4,29.43,28.16,29.42,26.6329648412862,327666,0.0,1.0
2018-12-26,27.95,29.01,27.32,28.98,26.2346472161956,398071,0.0,1.0
2018-12-24,28.1,28.73,27.79,27.83,25.1935897869815,214843,0.0,1.0
2018-12-21,29.09,29.12,27.84,28.37,25.6824341450472,1163416,0.0,1.0
2018-12-20,29.6,30.21,28.52,29.09,26.3342266224682,394309,0.0,1.0
2018-12-19,29.59,31.91,29.59,29.88,27.0493878129719,394006,0.0,1.0
2018-12-18,29.97,31.18,29.59,29.86,27.0312824663768,563282,0.0,1.0
2018-12-17,30.01,31.25,28.99,29.08,26.3251739491707,790706,0.0,1.0
2018-12-14,30.41,31.21,30.05,30.28,27.4114947448724,490346,0.0,1.0
2018-12-13,32.78,33.06,30.83,30.94,28.0089711825083,397164,0.0,1.0
2018-12-12,33.18,33.58,32.08,32.18,29.1315026714001,554577,0.0,1.0
2018-12-11,34.17,34.36,31.75,32.63,29.5388729697882,474131,0.0,1.0
2018-12-10,35.18,35.42,33.66,34.17,30.9329846576054,341064,0.0,1.0
2018-12-07,35.82,37.35,34.61,35.17,31.8382519873568,398304,0.0,1.0
2018-12-06,36.12,36.745,35.52,36.11,32.6892032773231,445775,0.0,1.0
2018-12-04,41.08,41.09,37.22,37.3,33.7664713997272,372308,0.0,1.0
2018-12-03,40.5,41.21,39.45,41.07,37.17932923289,196262,0.0,1.0
2018-11-30,40.1,40.71,39.49,39.72,35.9572183377256,177803,0.0,1.0
2018-11-29,40.47,41.5,39.36,40.13,36.3283779429237,190739,0.0,1.0
2018-11-28,39.64,41.15,38.28,40.88,37.0073284402373,307335,0.0,1.0
2018-11-27,39.56,40.3,39.41,39.5,35.7580595251803,146913,0.0,1.0
2018-11-26,41.27,41.43,39.45,39.73,35.9662710110231,241915,0.0,1.0
2018-11-23,39.5,41.72,38.9401,40.92,37.0435391334273,87555,0.0,1.0
2018-11-21,39.4,40.59,39.11,39.69,35.9300603178331,420118,0.0,1.0
2018-11-20,40.23,41.1,38.86,39.18,35.4683739796599,416660,0.0,1.0
2018-11-19,40.93,41.64,40.63,41.16,37.2608032925676,224323,0.0,1.0
2018-11-16,41.88,43.52,40.76,41.2,37.2970139857577,259652,0.0,1.0
2018-11-15,43.1,43.67,41.68,42.28,38.2747027018892,320934,0.0,1.0
2018-11-14,43.74,46.0,42.49,43.11,39.0260745855829,196432,0.0,1.0
2018-11-13,43.11,44.81,42.9,43.39,39.2795494379133,179945,0.0,1.0
2018-11-12,43.46,44.16,42.73,42.93,38.8631264662276,239676,0.0,1.0
2018-11-09,44.72,44.72,42.84,43.75,39.6054456766238,307390,0.0,1.0
2018-11-08,46.69,46.69,44.84,44.99,40.7279771655155,244456,0.0,1.0
2018-11-07,47.68,47.68,45.8,46.83,42.3936690522581,304792,0.0,1.0
2018-11-06,46.44,48.11,46.02,47.67,43.1540936092493,309296,0.0,1.0
2018-11-05,47.67,47.74,45.85,46.68,42.2578789527954,272646,0.0,1.0
2018-11-02,45.45,47.49,45.09,46.97,42.5204064784233,249761,0.0,1.0
2018-11-01,43.86,47.68,43.23,45.21,40.9271359780608,484202,0.0,1.0
2018-10-31,44.23,44.89,43.08,43.51,39.3881815174834,427793,0.0,1.0
2018-10-30,40.48,44.57,39.66,43.93,39.768393795979,436012,0.0,1.0
2018-10-29,43.11,43.91,40.04,40.49,36.6542741816342,453360,0.0,1.0
2018-10-26,43.2,44.02,42.01,42.82,38.763547059955,399095,0.0,1.0
2018-10-25,47.45,50.96,43.47,44.08,39.9041838954417,711924,0.0,1.0
2018-10-24,48.15,48.71,45.47,46.0,41.6422971685644,405267,0.0,1.0
2018-10-23,47.96,49.56,46.28,48.18,43.6157799474225,417594,0.0,1.0
2018-10-22,50.53,50.8,48.25,49.0,44.3580991578186,273802,0.0,1.0
2018-10-19,51.86,52.76,50.26,50.53,45.7431581723383,251768,0.0,1.0
2018-10-18,53.07,53.39,50.23,52.08,47.1463225334529,280460,0.0,1.0
2018-10-17,55.5,55.5,52.84,53.41,48.3503280820223,158163,0.0,1.0
2018-10-16,54.27,55.0,53.31,54.85,49.6539130368643,241120,0.0,1.0
2018-10-15,53.69,54.82,53.35,54.01,48.8934884798731,193042,0.0,1.0
2018-10-12,56.02,56.7,53.01,53.59,48.5132762013776,206623,0.0,1.0
2018-10-11,53.91,56.5,53.51,54.94,49.7353870965419,370533,0.0,1.0
2018-10-10,53.53,54.64,53.12,53.98,48.8663304599806,178007,0.0,1.0
2018-10-09,54.84,55.26,53.37,53.74,48.6490663008403,216553,0.0,1.0
2018-10-08,56.25,56.49,54.64,55.26,50.0250726420624,171123,0.0,1.0
2018-10-05,57.62,57.98,56.34,56.74,51.3648682900945,247606,0.0,1.0
2018-10-04,58.02,58.25,57.45,57.63,52.1705562135732,209479,0.0,1.0
2018-10-03,56.55,58.43,56.28,58.12,52.6141372051514,212287,0.0,1.0
2018-10-02,56.74,58.17,56.0,56.26,50.9303399718138,246436,0.0,1.0
2018-10-01,59.37,59.83,56.9,56.92,51.5278164094497,303510,0.0,1.0
2018-09-28,59.4,60.2,59.0,59.2,53.5918259212829,196703,0.0,1.0
2018-09-27,59.75,60.35,59.45,59.6,53.9539328531835,168355,0.0,1.0
2018-09-26,58.95,60.25,58.85,59.5,53.8634061202083,218717,0.0,1.0
2018-09-25,60.0,60.05,58.45,58.95,53.3655090888451,278243,0.0,1.0
2018-09-24,61.25,61.3,59.83,59.9,54.2255130521089,269837,0.0,1.0
2018-09-21,64.25,64.45,61.35,61.5,55.6739407797111,414267,0.0,1.0
2018-09-20,62.5,64.35,62.09,64.0,57.9371091040896,272217,0.0,1.0
2018-09-19,65.9,66.6,65.25,65.7,59.476063564667,194626,0.0,1.0
2018-09-18,66.75,67.5,65.1,66.15,59.8834338630552,232665,0.0,1.0
2018-09-17,65.95,67.0,64.65,66.55,60.2455407949557,279470,0.0,1.0
2018-09-14,63.05,66.3,62.8,65.9,59.6571170306173,239188,0.0,1.0
2018-09-13,64.7,64.7,62.65,63.1,57.1223685073134,105569,0.0,1.0
2018-09-12,66.05,66.9,63.7,64.25,58.1634259365275,224920,0.0,1.0
2018-09-11,67.0,67.0,64.9,66.15,59.8834338630552,175501,0.0,1.0
2018-09-10,66.5,66.95,65.3,66.85,60.5171209938811,176660,0.0,1.0
2018-09-07,65.3,66.55,65.0,65.95,59.7023803971049,181442,0.0,1.0
2018-09-06,65.25,65.85,64.8,65.3,59.1139566327665,140112,0.0,1.0
2018-09-05,65.3,65.65,63.85,65.1,58.9329031668162,139883,0.0,1.0
2018-09-04,63.7,65.5,63.05,65.35,59.159219999254,187397,0.0,1.0
2018-08-31,63.7,64.3,62.85,64.0,57.9371091040896,135033,0.0,1.0
2018-08-30,63.7,64.75,63.2,64.1,58.0276358370648,175690,0.0,1.0
2018-08-29,64.75,64.75,63.75,63.85,57.8013190046269,113934,0.0,1.0
2018-08-28,65.45,65.75,64.55,64.75,58.6160596014032,126422,0.0,1.0
2018-08-27,63.5,65.6,63.35,65.1,58.9329031668162,202071,0.0,1.0
2018-08-24,63.5,63.88,63.1,63.4,57.3939487062388,77058,0.0,1.0
2018-08-23,63.15,63.8,62.75,63.5,57.4844754392139,119004,0.0,1.0
2018-08-22,63.05,63.65,61.8,63.35,57.3486853397512,87989,0.0,1.0
2018-08-21,61.65,64.0,61.65,63.45,57.4392120727264,155336,0.0,1.0
2018-08-20,61.85,62.85,60.65,61.75,55.900257612149,197139,0.0,1.0
2018-08-17,62.7,63.0,61.0,61.35,55.5381506802484,184976,0.0,1.0
2018-08-16,62.15,63.75,61.6,63.15,57.1676318738009,169848,0.0,1.0
2018-08-15,64.4,64.72,61.0,61.4,55.583414046736,223919,0.0,1.0
2018-08-14,62.4,64.75,62.05,64.4,58.2992160359902,185358,0.0,1.0
2018-08-13,62.25,62.85,61.85,62.25,56.3528912770247,126158,0.0,1.0
2018-08-10,61.3,62.3,60.45,62.1,56.217101177562,204026,0.0,1.0
2018-08-09,60.45,61.75,60.45,61.55,55.7192041461987,133457,0.0,1.0
2018-08-08,60.35,61.45,59.95,60.5,54.7686734499597,129371,0.0,1.0
2018-08-07,60.0,60.7,59.6,60.35,54.632883350497,129779,0.0,1.0
2018-08-06,59.65,60.25,59.1,59.95,54.2707764185965,109539,0.0,1.0
2018-08-03,58.6,59.8,58.3,59.6,53.9539328531835,182596,0.0,1.0
2018-08-02,56.95,59.55,56.6,58.65,53.0939288899196,209089,0.0,1.0
2018-08-01,61.25,61.25,56.7,56.85,51.4644476963671,362187,0.0,1.0
2018-07-31,60.75,62.1,60.75,61.25,55.4476239472733,179889,0.0,1.0
2018-07-30,59.55,60.55,59.25,60.55,54.8139368164473,213090,0.0,1.0
2018-07-27,62.45,62.45,59.5,59.6,53.9539328531835,191209,0.0,1.0
2018-07-26,60.05,62.45,58.55,62.0,56.1265744445868,528090,0.0,1.0
2018-07-25,57.95,58.0,55.35,56.35,51.0118140314914,440936,0.0,1.0
2018-07-24,60.55,60.9,57.3,57.6,52.1433981936807,261799,0.0,1.0
2018-07-23,60.15,60.8,59.0,60.35,54.632883350497,202201,0.0,1.0
2018-07-20,61.1,61.25,60.2,60.2,54.4970932510343,88291,0.0,1.0
2018-07-19,60.45,61.7,60.1,61.25,55.4476239472733,166387,0.0,1.0
2018-07-18,60.6,61.05,60.05,60.9,55.1307803818603,161436,0.0,1.0
2018-07-17,59.0,61.05,58.6,60.9,55.1307803818603,171033,0.0,1.0
2018-07-16,59.45,59.55,58.6,59.05,53.4560358218202,144518,0.0,1.0
2018-07-13,58.7,59.8,58.7,59.3,53.6823526542581,144992,0.0,1.0
2018-07-12,58.35,59.05,57.3,58.85,53.2749823558699,185212,0.0,1.0
2018-07-11,57.55,58.05,57.1,57.65,52.1886615601682,132739,0.0,1.0
2018-07-10,59.45,59.45,56.9,58.1,52.5960318585564,193973,0.0,1.0
2018-07-09,60.05,60.3,58.35,59.35,53.7276160207456,242676,0.0,1.0
2018-07-06,59.8,60.7,59.75,60.45,54.7234100834722,110569,0.0,1.0
2018-07-05,58.65,59.9,57.85,59.75,54.0897229526462,84274,0.0,1.0
2018-07-03,59.0,59.33,58.0,58.55,53.0034021569445,68434,0.0,1.0
2018-07-02,56.75,59.0,56.75,58.95,53.3655090888451,169551,0.0,1.0
2018-06-29,58.05,58.9,56.75,56.85,51.4644476963671,288858,0.0,1.0
2018-06-28,57.5,58.1,56.6,57.8,52.324451659631,156245,0.0,1.0
2018-06-27,58.6,58.6,57.75,57.75,52.2791882931434,149246,0.0,1.0
2018-06-26,58.05,58.55,57.8,58.35,52.8223486909942,126929,0.0,1.0
2018-06-25,59.0,59.25,57.6,58.05,52.5507684920688,220011,0.0,1.0
2018-06-22,62.25,62.33,59.3,59.75,54.0897229526462,174182,0.0,1.0
2018-06-21,61.2,62.13,61.1,61.9,56.0360477116117,190098,0.0,1.0
2018-06-20,60.95,61.85,60.55,61.05,55.266570481323,356061,0.0,1.0
2018-06-19,60.5,60.71,59.25,60.55,54.8139368164473,255108,0.0,1.0
2018-06-18,60.4,61.25,60.15,60.9,55.1307803818603,121598,0.0,1.0
2018-06-15,60.1,60.75,59.95,60.7,54.94972691591,249252,0.0,1.0
2018-06-14,60.95,61.05,59.9,60.45,54.7234100834722,225420,0.0,1.0
2018-06-13,62.5,62.5,60.1,60.25,54.5423566175219,204531,0.0,1.0
2018-06-12,63.7,63.9,61.45,62.5,56.5792081094625,189807,0.0,1.0
2018-06-11,62.2,64.05,62.2,63.8,57.7560556381394,274045,0.0,1.0
2018-06-08,60.85,62.4,60.85,62.0,56.1265744445868,202355,0.0,1.0
2018-06-07,61.35,61.46,60.3,60.7,54.94972691591,409816,0.0,1.0
2018-06-06,62.25,62.75,61.53,62.6,56.6697348424377,205043,0.0,1.0
2018-06-05,60.5,62.25,60.1,62.15,56.2623645440495,237437,0.0,1.0
2018-06-04,58.75,60.75,58.23,60.25,54.5423566175219,255770,0.0,1.0
2018-06-01,61.25,61.56,58.5,58.6,53.0486655234321,242224,0.0,1.0
2018-05-31,63.1,63.52,59.95,60.6,54.8592001829349,238892,0.0,1.0
2018-05-30,61.8,63.85,61.77,63.3,57.3034219732637,214569,0.0,1.0
2018-05-29,59.05,61.8,59.0,61.55,55.7192041461987,220501,0.0,1.0
2018-05-25,59.85,60.85,59.4,59.55,53.9086694866959,205954,0.0,1.0
2018-05-24,60.0,60.2,59.1,60.15,54.4518298845467,206743,0.0,1.0
2018-05-23,61.9,62.15,59.65,59.8,54.1349863191338,368490,0.0,1.0
2018-05-22,63.6,63.7,62.1,62.35,56.4434180099998,148096,0.0,1.0
2018-05-21,63.0,64.2,62.3,63.6,57.5750021721891,258789,0.0,1.0
2018-05-18,60.95,63.28,60.95,62.75,56.8055249419004,249209,0.0,1.0
2018-05-17,59.8,60.95,59.8,60.6,54.8592001829349,135735,0.0,1.0
2018-05-16,58.2,60.25,58.2,59.9,54.2255130521089,262384,0.0,1.0
2018-05-15,59.7,59.7,57.8,58.2,52.6865585915315,237336,0.0,1.0
2018-05-14,58.8,59.5,58.05,58.15,52.6412952250439,220605,0.0,1.0
2018-05-11,59.65,60.45,58.2,58.8,53.2297189893824,293742,0.0,1.0
2018-05-10,57.9,59.35,57.4,59.15,53.5465625547953,261999,0.0,1.0
2018-05-09,57.15,57.75,56.5,57.15,51.7360278952925,195093,0.0,1.0
2018-05-08,59.1,59.85,55.5,56.5,51.1476041309541,346640,0.0,1.0
2018-05-07,57.45,59.15,55.95,59.0,53.4107724553326,265963,0.0,1.0
2018-05-04,56.0,56.9,55.6,56.85,51.4644476963671,222702,0.0,1.0
2018-05-03,57.5,57.5,55.5,56.0,50.6949704660784,189932,0.0,1.0
2018-05-02,57.8,59.75,56.5,57.5,52.0528714607055,239180,0.0,1.0
2018-05-01,56.95,57.9,55.87,57.85,52.3697150261185,284548,0.0,1.0
2018-04-30,59.3,59.43,56.75,56.9,51.5097110628547,211222,0.0,1.0
2018-04-27,59.8,60.2,57.3,58.35,52.8223486909942,395041,0.0,1.0
2018-04-26,57.45,61.9,56.95,60.1,54.4065665180592,837742,0.0,1.0
2018-04-25,52.5,53.75,51.9,53.65,48.5675922411626,308281,0.0,1.0
2018-04-24,54.05,54.85,51.88,52.5,47.5265348119485,392356,0.0,1.0
2018-04-23,53.4,54.2,53.05,53.65,48.5675922411626,255583,0.0,1.0
2018-04-20,53.3,54.18,53.2,53.4,48.3412754087248,290372,0.0,1.0
2018-04-19,55.9,56.15,53.05,53.55,48.4770655081875,352580,0.0,1.0
2018-04-18,56.45,57.2,55.85,55.95,50.6497070995909,268776,0.0,1.0
2018-04-17,56.35,57.28,55.9,56.05,50.740233832566,533366,0.0,1.0
2018-04-16,57.3,57.3,55.8,55.85,50.5591803666157,388658,0.0,1.0
2018-04-13,58.2,58.25,56.4,56.65,51.2833942304168,192962,0.0,1.0
2018-04-12,57.45,58.1,57.0,57.65,52.1886615601682,225378,0.0,1.0
2018-04-11,57.4,58.35,56.75,57.0,51.6002377958298,230207,0.0,1.0
2018-04-10,61.25,61.28,55.93,57.85,52.3697150261185,583926,0.0,1.0
2018-04-09,61.25,61.9,60.4,60.75,54.9949902823976,129550,0.0,1.0
2018-04-06,61.6,62.8,60.3,60.7,54.94972691591,189707,0.0,1.0
2018-04-05,61.1,62.55,60.85,62.25,56.3528912770247,162483,0.0,1.0
2018-04-04,59.25,60.75,58.95,60.55,54.8139368164473,177935,0.0,1.0
2018-04-03,60.25,60.7,59.4,60.25,54.5423566175219,240768,0.0,1.0
2018-04-02,61.75,62.7,59.5,59.85,54.1802496856213,295669,0.0,1.0
2018-03-29,61.85,62.1,61.35,61.85,55.9907843451241,277912,0.0,1.0
2018-03-28,61.3,62.6,61.1,61.7,55.8549942456614,161112,0.0,1.0
2018-03-27,62.9,63.2,61.05,61.25,55.4476239472733,299965,0.0,1.0
2018-03-26,62.8,63.33,61.35,62.35,56.4434180099998,264515,0.0,1.0
2018-03-23,64.15,64.83,61.45,61.5,55.6739407797111,253288,0.0,1.0
2018-03-22,65.05,66.75,63.95,63.95,57.8918457376021,210983,0.0,1.0
2018-03-21,67.25,67.25,65.55,65.9,59.6571170306173,161585,0.0,1.0
2018-03-20,66.4,67.4,65.9,67.35,60.9697546587568,120356,0.0,1.0
2018-03-19,66.9,66.9,65.4,66.15,59.8834338630552,138676,0.0,1.0
2018-03-16,65.95,67.5,65.45,67.0,60.6529110933438,345988,0.0,1.0
2018-03-15,67.2,67.4,65.45,65.9,59.6571170306173,161009,0.0,1.0
2018-03-14,67.2,67.6,66.22,66.8,60.4718576273936,220821,0.0,1.0
2018-03-13,65.55,66.9,65.55,66.8,60.4718576273936,196427,0.0,1.0
2018-03-12,64.75,65.65,64.6,65.25,59.0686932662789,97809,0.0,1.0
2018-03-09,63.35,64.8,63.15,64.7,58.5707962349156,139146,0.0,1.0
2018-03-08,64.5,64.82,62.55,62.75,56.8055249419004,243014,0.0,1.0
2018-03-07,62.55,64.4,62.5,64.15,58.0728992035524,143649,0.0,1.0
2018-03-06,63.0,63.9,62.05,63.3,57.3034219732637,150394,0.0,1.0
2018-03-05,60.9,62.55,60.9,62.15,56.2623645440495,150641,0.0,1.0
2018-03-02,59.55,61.1,58.95,60.9,55.1307803818603,310163,0.0,1.0
2018-03-01,61.5,61.99,59.5,60.25,54.5423566175219,407947,0.0,1.0
2018-02-28,61.55,63.05,61.05,61.45,55.6286774132236,287826,0.0,1.0
2018-02-27,63.75,64.4,61.45,61.55,55.7192041461987,198906,0.0,1.0
2018-02-26,62.9,64.42,62.08,63.9,57.8465823711145,168834,0.0,1.0
2018-02-23,62.05,62.5,61.35,62.3,56.3981546435123,174167,0.0,1.0
2018-02-22,62.05,62.85,61.2,61.7,55.8549942456614,226828,0.0,1.0
2018-02-21,63.65,63.9,61.6,61.95,56.0813110780993,329492,0.0,1.0
2018-02-20,65.85,67.43,63.5,63.6,57.5750021721891,384616,0.0,1.0
2018-02-16,68.3,69.85,65.13,66.05,59.79290713008,561134,0.0,1.0
2018-02-15,66.95,68.65,62.95,68.05,61.6034417895828,526258,0.0,1.0
2018-02-14,62.15,65.25,61.9,64.45,58.3444794024778,331585,0.0,1.0
2018-02-13,60.4,62.85,60.4,62.75,56.8055249419004,249672,0.0,1.0
2018-02-12,60.0,61.3,58.7,60.8,55.0402536488852,213193,0.0,1.0
2018-02-09,59.0,60.4,56.85,59.65,53.999196219671,353501,0.0,1.0
2018-02-08,60.5,60.98,57.9,57.95,52.4602417590937,288506,0.0,1.0
2018-02-07,60.75,61.35,59.9,60.05,54.3613031515716,192982,0.0,1.0
2018-02-06,56.7,61.0,56.05,60.75,54.9949902823976,539616,0.0,1.0
2018-02-05,60.45,61.75,58.45,58.5,52.9581387904569,356801,0.0,1.0
2018-02-02,63.45,63.45,61.0,61.25,55.4476239472733,239403,0.0,1.0
2018-02-01,63.3,65.5,62.7,63.85,57.8013190046269,430773,0.0,1.0
2018-01-31,67.15,67.75,63.6,64.05,57.9823724705772,318759,0.0,1.0
2018-01-30,66.1,67.2,65.35,66.85,60.5171209938811,169148,0.0,1.0
2018-01-29,66.35,67.3,65.2,66.1,59.8381704965676,212880,0.0,1.0
2018-01-26,71.4,71.4,64.45,65.6,59.3855368316919,702135,0.0,1.0
2018-01-25,71.8,72.04,70.3,71.4,64.63608734425,246628,0.0,1.0
2018-01-24,71.9,72.3,70.9,71.35,64.5908239777624,148845,0.0,1.0
2018-01-23,70.05,72.35,69.5,71.3,64.5455606112749,258231,0.0,1.0
2018-01-22,69.6,69.6,68.65,69.4,62.8255526847472,98365,0.0,1.0
2018-01-19,67.85,69.65,67.66,69.6,63.0066061506975,267272,0.0,1.0
2018-01-18,65.1,68.0,65.1,68.0,61.5581784230952,465688,0.0,1.0
2018-01-17,65.5,66.15,63.9,65.1,58.9329031668162,358639,0.0,1.0
2018-01-16,68.45,69.65,66.43,66.7,60.3813308944184,130534,0.0,1.0
2018-01-12,67.75,68.5,67.02,67.75,61.3318615906574,95186,0.0,1.0
2018-01-11,66.0,68.25,65.7,68.25,61.7844952555331,154952,0.0,1.0
2018-01-10,65.65,66.15,65.05,65.5,59.2950100987167,130812,0.0,1.0
2018-01-09,66.65,67.05,65.55,66.25,59.9739605960303,136931,0.0,1.0
2018-01-08,67.95,68.43,66.6,66.6,60.2908041614433,89021,0.0,1.0
2018-01-05,67.0,68.05,66.55,68.0,61.5581784230952,187711,0.0,1.0
2018-01-04,69.55,70.25,66.05,67.0,60.6529110933438,246481,0.0,1.0
2018-01-03,70.3,71.13,69.38,69.85,63.2329229831353,191828,0.0,1.0
2018-01-02,70.35,71.0,69.4,70.0,63.368713082598,230633,0.0,1.0
2017-12-29,70.35,70.4,69.3,69.45,62.8708160512348,146051,0.0,1.0
2017-12-28,68.7,70.11,68.55,69.75,63.1423962501602,104922,0.0,1.0
2017-12-27,68.45,69.2,68.4,68.6,62.1013388209461,55555,0.0,1.0
2017-12-26,68.75,69.5,68.4,68.5,62.0108120879709,66945,0.0,1.0
2017-12-22,68.35,69.72,66.95,68.65,62.1466021874337,117354,0.0,1.0
2017-12-21,67.95,69.05,66.4,68.5,62.0108120879709,174418,0.0,1.0
2017-12-20,66.4,67.85,65.15,67.35,60.9697546587568,194592,0.0,1.0
2017-12-19,68.05,68.15,65.9,66.0,59.7476437635924,214173,0.0,1.0
2017-12-18,67.25,68.5,66.7,68.2,61.7392318890455,147473,0.0,1.0
2017-12-15,65.25,66.88,64.95,66.2,59.9286972295427,351583,0.0,1.0
2017-12-14,65.55,66.07,64.25,64.85,58.7065863343783,112179,0.0,1.0
