,CRM_Open,CRM_High,CRM_Low,CRM_Close,CRM_Adj Close,CRM_Volume,CRM_Dividend Amount,CRM_Split Coefficient
2008-01-24,55.33,56.74,53.98,56.45,14.0494359710445,1608100,0.0,1.0
2008-01-23,50.26,55.4344,49.6,55.26,13.7532653987586,2328800,0.0,1.0
2008-01-22,48.73,53.0,48.16,52.28,13.0115945538744,2047900,0.0,1.0
2008-01-18,54.47,54.47,50.99,51.84,12.9020861069787,2813500,0.0,1.0
2008-01-17,55.28,55.62,53.18,53.52,13.320209267853,2345400,0.0,1.0
2008-01-16,53.51,55.1,52.31,54.35,13.5267820199517,1453200,0.0,1.0
2008-01-15,54.38,55.17,54.09,54.21,13.4919384232121,1444200,0.0,1.0
2008-01-14,55.25,55.82,53.8001,55.65,13.8503297039615,1192100,0.0,1.0
2008-01-11,55.56,57.09,53.97,54.47,13.5566479600141,1635000,0.0,1.0
2008-01-10,53.98,56.35,53.09,55.58,13.8329079055918,2192000,0.0,1.0
2008-01-09,54.29,55.25,52.22,54.33,13.5218043632746,2265400,0.0,1.0
2008-01-08,57.77,59.29,54.51,54.7,13.6138910118005,1643500,0.0,1.0
2008-01-07,57.92,58.02,54.86,57.76,14.375472483393,3276700,0.0,1.0
2008-01-04,60.01,60.61,58.08,58.86,14.6492436006321,1609500,0.0,1.0
2008-01-03,60.0,61.83,60.0,60.98,15.1768752084021,922300,0.0,1.0
2008-01-02,63.05,63.55,59.87,60.28,15.0026572247044,1245000,0.0,1.0
2007-12-31,64.4,64.4,62.45,62.69,15.602464854292,879200,0.0,1.0
2007-12-28,64.42,64.77,63.63,64.4,16.0280545001819,583900,0.0,1.0
2007-12-27,63.5,65.05,62.85,64.04,15.9384566799946,876000,0.0,1.0
2007-12-26,63.755,64.24,62.3,63.87,15.8961465982394,702900,0.0,1.0
2007-12-24,63.02,64.75,62.9,63.98,15.9235237099633,367200,0.0,1.0
2007-12-21,65.0,65.52,62.66,63.75,15.866280658177,1943600,0.0,1.0
2007-12-20,60.77,65.0,60.77,64.99,16.1748953721556,3084100,0.0,1.0
2007-12-19,57.74,60.82,57.74,59.95,14.9205258895327,2336200,0.0,1.0
2007-12-18,59.45,59.45,57.7,58.5,14.5596457804447,1920100,0.0,1.0
2007-12-17,59.0,59.71,58.37,58.73,14.6168888322311,1773500,0.0,1.0
2007-12-14,59.28,60.3,58.22,59.55,14.8209727559912,1272000,0.0,1.0
2007-12-13,58.1,59.81,57.88,59.29,14.7562632191892,1246400,0.0,1.0
2007-12-12,58.81,59.44,57.33,58.21,14.4874697586272,1449300,0.0,1.0
2007-12-11,57.06,59.83,57.0,57.32,14.2659640364973,1799300,0.0,1.0
2007-12-10,58.11,58.11,56.25,57.7,14.3605395133617,1134300,0.0,1.0
2007-12-07,57.09,59.15,56.5,57.84,14.3953831101013,1909400,0.0,1.0
2007-12-06,55.9,57.0299,55.24,56.54,14.0718354260914,1030100,0.0,1.0
2007-12-05,55.93,56.9,55.24,56.06,13.9523716658416,1116200,0.0,1.0
2007-12-04,55.32,55.83,54.88,55.33,13.7706871971283,1029600,0.0,1.0
2007-12-03,56.79,57.26,54.1,55.78,13.8826844723625,1501900,0.0,1.0
2007-11-30,55.29,57.7284,55.29,56.73,14.1191231645236,3315000,0.0,1.0
2007-11-29,53.54,55.52,53.06,55.26,13.7532653987586,1641800,0.0,1.0
2007-11-28,52.48,55.68,52.42,54.43,13.54669264666,1584500,0.0,1.0
2007-11-27,51.82,53.28,51.55,52.48,13.0613711206451,1373400,0.0,1.0
2007-11-26,53.83,56.25,51.66,52.1,12.9667956437807,2107600,0.0,1.0
2007-11-23,56.5,56.5,53.88,55.16,13.7283771153732,785900,0.0,1.0
2007-11-21,57.03,57.33,56.15,56.36,14.0270365159977,2018900,0.0,1.0
2007-11-20,54.51,58.0,53.65,57.4,14.2858746632056,3430500,0.0,1.0
2007-11-19,57.0,57.0,53.66,54.09,13.4620724831497,2185300,0.0,1.0
2007-11-16,49.705,57.4,48.27,57.35,14.2734305215129,4540900,0.0,1.0
2007-11-15,52.45,54.4,50.46,50.79,12.6407591314323,2809300,0.0,1.0
2007-11-14,52.7,53.0,50.85,52.0,12.9419073603953,1131300,0.0,1.0
2007-11-13,50.36,52.72,50.36,52.0,12.9419073603953,1340000,0.0,1.0
2007-11-12,51.5,52.64,50.29,50.89,12.6656474148177,2232800,0.0,1.0
2007-11-09,47.28,50.68,45.59,50.0,12.4441416926878,2515200,0.0,1.0
2007-11-08,50.75,50.92,46.4,48.53,12.0782839269228,2648500,0.0,1.0
2007-11-07,52.12,52.12,50.06,50.75,12.6308038180781,1879700,0.0,1.0
2007-11-06,52.61,54.24,51.43,52.31,13.01906103889,907700,0.0,1.0
2007-11-05,53.7,53.93,51.79,52.57,13.083770575692,1116700,0.0,1.0
2007-11-02,54.09,55.21,53.29,54.4,13.5392261616443,880200,0.0,1.0
2007-11-01,55.03,55.5,53.28,53.52,13.320209267853,1370300,0.0,1.0
2007-10-31,54.01,56.5,53.17,56.37,14.0295253443362,1741500,0.0,1.0
2007-10-30,53.0,54.43,52.48,53.75,13.3774523196394,751200,0.0,1.0
2007-10-29,52.0,54.04,51.2,53.35,13.2778991860979,1421000,0.0,1.0
2007-10-26,51.49,51.94,50.0,51.44,12.8025329734372,1381500,0.0,1.0
2007-10-25,53.4,53.4,50.59,51.08,12.7129351532499,1029800,0.0,1.0
2007-10-24,53.63,54.63,51.81,53.27,13.2579885593896,1096400,0.0,1.0
2007-10-23,52.23,54.56,51.85,54.22,13.4944272515507,1563300,0.0,1.0
2007-10-22,51.32,52.97,50.0,52.21,12.9941727555046,1730700,0.0,1.0
2007-10-19,54.98,55.34,52.04,52.28,13.0115945538744,1753500,0.0,1.0
2007-10-18,54.29,57.15,53.86,54.96,13.6786005486024,2121700,0.0,1.0
2007-10-17,56.76,57.1,53.73,54.24,13.4994049082277,1535700,0.0,1.0
2007-10-16,54.7,56.74,54.7,56.24,13.9971705759353,1352200,0.0,1.0
2007-10-15,55.8,56.44,53.451,54.6,13.5890027284151,1592100,0.0,1.0
2007-10-12,55.65,57.53,54.4601,57.06,14.2012544996953,1221700,0.0,1.0
2007-10-11,56.01,57.53,53.54,54.89,13.6611787502327,1393300,0.0,1.0
2007-10-10,56.3,56.74,55.78,55.79,13.8851733007011,1313400,0.0,1.0
2007-10-09,55.31,57.45,55.0,56.32,14.0170812026436,1886600,0.0,1.0
2007-10-08,53.26,56.14,52.86,55.25,13.75077657042,1859000,0.0,1.0
2007-10-05,52.21,54.11,52.0,53.23,13.2480332460354,1246100,0.0,1.0
2007-10-04,52.06,52.18,51.07,51.56,12.8323989134997,1030300,0.0,1.0
2007-10-03,51.21,52.68,50.83,52.16,12.9817286138119,1441300,0.0,1.0
2007-10-02,52.86,53.46,50.13,51.77,12.884664308609,1855600,0.0,1.0
2007-10-01,51.39,52.98,51.39,52.89,13.1634130825252,1132500,0.0,1.0
2007-09-28,50.44,51.75,50.14,51.32,12.7726670333748,1869800,0.0,1.0
2007-09-27,50.0,51.75,49.84,50.94,12.6780915565103,1669400,0.0,1.0
2007-09-26,49.98,51.34,49.79,50.47,12.5611166245991,2679900,0.0,1.0
2007-09-25,48.06,49.95,47.75,49.91,12.421742237641,2047800,0.0,1.0
2007-09-24,46.5,49.71,46.37,48.47,12.0633509568916,3035800,0.0,1.0
2007-09-21,46.0,46.29,45.72,46.25,11.5108310657362,1106300,0.0,1.0
2007-09-20,45.41,46.17,45.24,45.65,11.361501365424,833600,0.0,1.0
2007-09-19,46.12,46.5,45.32,45.8,11.398833790502,1576200,0.0,1.0
2007-09-18,46.0,47.1,44.378,45.94,11.4336773872416,3171400,0.0,1.0
2007-09-17,45.6,46.14,45.36,45.73,11.3814119921323,1297100,0.0,1.0
2007-09-14,45.48,46.74,45.31,46.38,11.5431858341372,1091200,0.0,1.0
2007-09-13,46.64,46.77,45.56,46.44,11.5581188041684,601000,0.0,1.0
2007-09-12,45.26,47.46,45.15,45.94,11.4336773872416,2289200,0.0,1.0
2007-09-11,44.12,46.5,44.12,45.93,11.431188558903,3101200,0.0,1.0
2007-09-10,43.24,44.2,41.95,44.12,10.9807106296277,1349700,0.0,1.0
2007-09-07,41.8,43.4,41.6,43.21,10.7542272508208,1771700,0.0,1.0
2007-09-06,40.96,43.02,40.9,42.64,10.6123640355242,1979000,0.0,1.0
2007-09-05,40.59,41.15,40.2,40.96,10.1942408746499,676700,0.0,1.0
2007-09-04,40.06,41.39,40.06,40.77,10.1469531362176,776200,0.0,1.0
2007-08-31,40.81,41.09,40.26,40.43,10.0623329727074,875700,0.0,1.0
2007-08-30,39.83,41.1999,39.56,39.73,9.88811498900974,1051400,0.0,1.0
2007-08-29,39.92,40.69,39.75,40.53,10.0872212560927,494600,0.0,1.0
2007-08-28,40.0,40.19,39.38,39.68,9.87567084731705,948300,0.0,1.0
2007-08-27,40.92,41.6,40.5,40.54,10.0897100844313,1340900,0.0,1.0
2007-08-24,39.32,41.56,39.08,41.43,10.3112158065611,1419900,0.0,1.0
2007-08-23,39.6,40.11,38.94,39.43,9.81345013885361,1307300,0.0,1.0
2007-08-22,40.19,41.36,39.36,39.69,9.87815967565559,1865200,0.0,1.0
2007-08-21,39.8,40.25,38.84,39.6,9.85576022060875,1902200,0.0,1.0
2007-08-20,40.02,40.25,38.9,39.68,9.87567084731705,1643900,0.0,1.0
2007-08-17,42.34,42.44,39.7,40.02,9.96029101082733,2507100,0.0,1.0
2007-08-16,43.24,43.25,38.8,41.25,10.2664168964674,5668900,0.0,1.0
2007-08-15,44.6,46.0,42.31,42.8,10.6521852889408,3314900,0.0,1.0
2007-08-14,43.45,46.1,43.4,44.9,11.1748392400337,1879900,0.0,1.0
2007-08-13,44.9,45.73,43.06,43.66,10.866224526055,1615300,0.0,1.0
2007-08-10,43.0,46.0,43.0,44.68,11.1200850165858,2264500,0.0,1.0
2007-08-09,44.05,45.71,42.6,43.77,10.8936016377789,2147700,0.0,1.0
2007-08-08,41.88,47.38,41.46,44.75,11.1375068149556,4386300,0.0,1.0
2007-08-07,37.24,41.73,37.24,41.32,10.2838386948372,2118700,0.0,1.0
2007-08-06,40.0,40.74,38.3,40.45,10.0673106293844,2738600,0.0,1.0
2007-08-03,42.2,42.7,39.94,39.94,9.94038038411903,2045900,0.0,1.0
2007-08-02,39.99,41.85,39.65,41.8,10.403302455087,2043700,0.0,1.0
2007-08-01,38.86,40.34,37.9,40.14,9.99015695088978,2493900,0.0,1.0
2007-07-31,40.83,41.19,38.61,38.86,9.67158692355697,2304900,0.0,1.0
2007-07-30,40.95,41.07,40.07,40.5,10.0797547710771,1614500,0.0,1.0
2007-07-27,41.99,42.41,40.78,40.89,10.1768190762801,1361400,0.0,1.0
2007-07-26,42.81,43.4,41.26,41.97,10.4456125368422,1712600,0.0,1.0
2007-07-25,44.04,44.37,42.79,43.53,10.833869757654,777200,0.0,1.0
2007-07-24,44.02,44.6999,43.29,43.38,10.7965373325759,1086100,0.0,1.0
2007-07-23,43.45,45.29,43.21,44.65,11.1126185315702,1692200,0.0,1.0
2007-07-20,43.86,43.86,42.56,43.45,10.8139591309457,1327200,0.0,1.0
2007-07-19,43.99,44.52,43.71,43.91,10.9284452345184,899400,0.0,1.0
2007-07-18,43.4,43.9,42.9,43.28,10.7716490491906,953300,0.0,1.0
2007-07-17,43.24,44.62,42.61,44.02,10.9558223462424,2225000,0.0,1.0
2007-07-16,44.93,45.43,43.94,44.15,10.9881771146433,735300,0.0,1.0
2007-07-13,44.8,46.0,44.21,44.54,11.0852414198463,2024500,0.0,1.0
2007-07-12,43.5,45.18,43.47,45.1,11.2246158068044,1656700,0.0,1.0
2007-07-11,42.74,43.56,41.82,43.32,10.7816043625447,1662800,0.0,1.0
2007-07-10,44.1,44.32,43.0,43.4,10.801514989253,1814400,0.0,1.0
2007-07-09,44.4,44.83,44.05,44.45,11.0628419647995,883500,0.0,1.0
2007-07-06,44.19,44.76,43.89,44.68,11.1200850165858,835900,0.0,1.0
2007-07-05,42.72,44.06,42.5305,44.03,10.9583111745809,882700,0.0,1.0
2007-07-03,43.23,43.29,42.79,42.85,10.6646294306335,310500,0.0,1.0
2007-07-02,43.0,43.71,42.7,43.27,10.769160220852,1205800,0.0,1.0
2007-06-29,43.37,43.75,42.63,42.86,10.667118258972,1127400,0.0,1.0
2007-06-28,43.92,45.11,43.38,43.4,10.801514989253,2816100,0.0,1.0
2007-06-27,41.45,44.1,41.45,43.92,10.930934062857,4378400,0.0,1.0
2007-06-26,42.2,42.2,40.81,41.03,10.2116626730196,2057900,0.0,1.0
2007-06-25,39.75,42.55,39.67,42.2,10.5028555886285,3392100,0.0,1.0
2007-06-22,42.42,42.57,40.3,40.55,10.0921989127698,3890000,0.0,1.0
2007-06-21,44.8,44.8,41.71,41.91,10.4306795668109,5602500,0.0,1.0
2007-06-20,45.46,45.5,44.66,44.88,11.1698615833566,1152700,0.0,1.0
2007-06-19,44.4,45.71,44.37,45.34,11.2843476869293,1024100,0.0,1.0
2007-06-18,45.59,46.15,44.7,44.85,11.162395098341,1278300,0.0,1.0
2007-06-15,45.57,47.14,45.341,45.59,11.3465683953928,1786300,0.0,1.0
2007-06-14,45.27,45.7,45.05,45.47,11.3167024553303,971600,0.0,1.0
2007-06-13,45.51,45.95,44.92,45.47,11.3167024553303,678100,0.0,1.0
2007-06-12,46.1,46.4,45.19,45.35,11.2868365152678,761600,0.0,1.0
2007-06-11,46.05,46.81,45.7,46.63,11.6054065426007,1001300,0.0,1.0
2007-06-08,45.4,46.33,44.99,46.25,11.5108310657362,1400200,0.0,1.0
2007-06-07,46.1501,46.73,44.69,45.01,11.2022163517576,1493000,0.0,1.0
2007-06-06,47.4,47.46,45.85,46.46,11.5630964608455,1454400,0.0,1.0
2007-06-05,46.55,47.75,44.7,47.46,11.8119792946993,3665300,0.0,1.0
2007-06-04,48.25,48.25,46.52,47.06,11.7124261611578,1724500,0.0,1.0
2007-06-01,47.25,48.06,47.1,47.88,11.9165100849179,1440400,0.0,1.0
2007-05-31,49.4,49.4,47.17,47.25,11.75971389959,2162800,0.0,1.0
2007-05-30,45.7,49.63,45.49,48.72,12.125571665355,3870400,0.0,1.0
2007-05-29,45.84,46.86,45.4,45.9,11.4237220738874,1370600,0.0,1.0
2007-05-25,44.85,46.24,44.85,46.09,11.4710098123196,1760800,0.0,1.0
2007-05-24,45.3,45.75,44.15,44.86,11.1648839266795,2671400,0.0,1.0
2007-05-23,46.9636,47.27,46.0,46.24,11.5083422373977,1105300,0.0,1.0
2007-05-22,48.2,48.42,46.95,47.13,11.7298479595275,1534800,0.0,1.0
2007-05-21,47.95,49.96,47.08,47.76,11.8866441448554,5779500,0.0,1.0
2007-05-18,43.13,46.5,42.77,45.8,11.398833790502,5512800,0.0,1.0
2007-05-17,43.64,44.75,42.35,42.98,10.6969841990344,4803400,0.0,1.0
2007-05-16,44.4,46.25,44.14,45.25,11.2619482318825,3478900,0.0,1.0
2007-05-15,43.26,44.41,43.05,44.07,10.968266487935,2009900,0.0,1.0
2007-05-14,42.42,44.3,42.26,43.15,10.7392942807896,1953200,0.0,1.0
2007-05-11,42.75,42.9,42.35,42.42,10.5576098120763,1043700,0.0,1.0
2007-05-10,43.2,43.31,42.48,42.59,10.5999198938315,540800,0.0,1.0
2007-05-09,43.11,43.63,42.81,43.45,10.8139591309457,539300,0.0,1.0
2007-05-08,43.0894,43.5,42.06,43.36,10.7915596758989,902200,0.0,1.0
2007-05-07,43.0894,43.32,42.1,42.43,10.5600986404149,970400,0.0,1.0
2007-05-04,43.03,43.93,42.78,43.05,10.7144059974042,1455800,0.0,1.0
2007-05-03,41.48,43.16,41.39,42.78,10.6472076322637,1399200,0.0,1.0
2007-05-02,40.98,41.61,40.6,41.29,10.2763722098216,1450100,0.0,1.0
2007-05-01,41.8,41.81,40.61,41.12,10.2340621280665,1845100,0.0,1.0
2007-04-30,42.04,42.45,41.77,42.0,10.4530790218578,1001700,0.0,1.0
2007-04-27,42.54,43.22,41.92,42.1,10.4779673052431,2041800,0.0,1.0
2007-04-26,42.7,42.96,42.2,42.61,10.6048975505086,1398400,0.0,1.0
2007-04-25,41.61,42.69,41.2,42.58,10.5974310654929,1859800,0.0,1.0
2007-04-24,41.05,41.46,40.77,41.07,10.2216179863738,1157500,0.0,1.0
2007-04-23,41.53,41.7,40.8,41.29,10.2763722098216,1627700,0.0,1.0
2007-04-20,41.4,41.98,41.22,41.75,10.3908583133943,1592300,0.0,1.0
2007-04-19,42.23,42.24,41.28,41.4,10.3037493215455,1930300,0.0,1.0
2007-04-18,42.93,42.93,42.23,42.32,10.532721528691,1909700,0.0,1.0
2007-04-17,43.51,43.75,42.61,42.93,10.6845400573418,1926600,0.0,1.0
2007-04-16,42.67,43.3,42.6,43.24,10.7616937358364,1520800,0.0,1.0
2007-04-13,42.7,42.905,41.83,42.58,10.5974310654929,1758800,0.0,1.0
2007-04-12,43.81,44.33,42.15,42.72,10.6322746622325,3816000,0.0,1.0
2007-04-11,44.0701,44.95,43.0,43.84,10.9110234361487,3269500,0.0,1.0
2007-04-10,45.71,45.91,45.45,45.7,11.3739455071167,811200,0.0,1.0
2007-04-09,45.49,46.08,45.35,45.87,11.4162555888718,929800,0.0,1.0
2007-04-05,45.38,45.38,44.81,44.99,11.1972386950805,546300,0.0,1.0
2007-04-04,45.01,45.41,45.0,45.23,11.2569705752054,869000,0.0,1.0
2007-04-03,43.91,45.08,43.83,44.87,11.167372755018,1463300,0.0,1.0
2007-04-02,43.07,44.0,42.5,43.49,10.8239144442999,1036200,0.0,1.0
2007-03-30,42.89,43.46,42.55,42.82,10.6571629456178,902700,0.0,1.0
2007-03-29,43.06,43.35,42.6,43.06,10.7168948257427,848900,0.0,1.0
2007-03-28,42.7,43.46,42.24,42.95,10.6895177140188,834600,0.0,1.0
2007-03-27,43.0,43.3,42.75,42.79,10.6496964606022,921700,0.0,1.0
2007-03-26,43.02,43.25,42.54,43.02,10.7069395123886,853400,0.0,1.0
2007-03-23,43.32,43.64,43.19,43.3,10.7766267058676,686200,0.0,1.0
2007-03-22,43.45,43.75,43.02,43.45,10.8139591309457,854800,0.0,1.0
2007-03-21,43.37,44.05,42.92,43.47,10.8189367876228,963900,0.0,1.0
2007-03-20,42.68,43.28,42.44,43.12,10.731827795774,827500,0.0,1.0
2007-03-19,42.15,42.76,41.82,42.68,10.6223193488783,913500,0.0,1.0
2007-03-16,41.62,41.89,41.36,41.63,10.3609923733319,649300,0.0,1.0
2007-03-15,41.99,42.27,41.28,41.74,10.3883694850558,1115500,0.0,1.0
2007-03-14,42.31,42.47,40.77,41.99,10.4505901935192,1680600,0.0,1.0
2007-03-13,43.32,43.32,42.13,42.16,10.4929002752744,1373400,0.0,1.0
2007-03-12,42.89,43.62,42.63,43.32,10.7816043625447,832900,0.0,1.0
2007-03-09,43.61,43.88,42.82,42.97,10.6944953706959,1833800,0.0,1.0
2007-03-08,43.2,44.28,43.05,43.68,10.8712021827321,1574200,0.0,1.0
2007-03-07,43.15,43.41,42.56,42.73,10.634763490571,1331700,0.0,1.0
2007-03-06,42.29,43.36,42.23,43.15,10.7392942807896,1497300,0.0,1.0
2007-03-05,41.8,42.89,41.28,41.57,10.3460594033007,1562800,0.0,1.0
2007-03-02,43.95,44.6,42.41,42.64,10.6123640355242,1915600,0.0,1.0
2007-03-01,42.2505,44.53,42.05,44.36,11.0404425097526,3408500,0.0,1.0
2007-02-28,45.01,45.01,43.05,43.24,10.7616937358364,3318100,0.0,1.0
2007-02-27,45.86,46.39,44.12,45.0,11.199727523419,1921800,0.0,1.0
2007-02-26,47.0,47.49,46.6,46.9,11.6726049077412,2367400,0.0,1.0
2007-02-23,47.15,47.53,46.89,47.44,11.8070016380222,1315100,0.0,1.0
2007-02-22,45.76,48.5,45.26,47.14,11.7323367878661,5213100,0.0,1.0
2007-02-21,49.49,49.5,47.82,48.0,11.9463760249803,3322900,0.0,1.0
2007-02-20,50.0,50.43,49.4,49.43,12.3022784773912,2515900,0.0,1.0
2007-02-16,49.61,49.94,49.4,49.63,12.3520550441619,1510400,0.0,1.0
2007-02-15,50.0,50.04,49.32,49.61,12.3470773874849,2243500,0.0,1.0
2007-02-14,48.9,50.13,48.78,49.88,12.4142757526254,2553000,0.0,1.0
2007-02-13,47.5,48.93,47.5,48.49,12.0683286135686,1906300,0.0,1.0
2007-02-12,46.79,47.63,46.54,47.39,11.7945574963295,1397800,0.0,1.0
2007-02-09,47.45,47.97,46.8,47.01,11.6999820194651,1597200,0.0,1.0
2007-02-08,47.69,47.99,46.75,47.7,11.8717111748242,1846400,0.0,1.0
2007-02-07,47.2,48.15,47.06,47.69,11.8692223464856,2749400,0.0,1.0
2007-02-06,47.18,47.63,46.64,47.1,11.7223814745119,2681600,0.0,1.0
2007-02-05,46.75,47.34,46.02,47.13,11.7298479595275,1404200,0.0,1.0
2007-02-02,45.6,46.96,45.41,46.75,11.6352724826631,2222400,0.0,1.0
2007-02-01,44.2,45.58,44.2,45.41,11.3017694852991,2607600,0.0,1.0
2007-01-31,43.02,44.05,42.45,43.83,10.9085346078101,1403000,0.0,1.0
2007-01-30,42.85,43.49,42.8,42.95,10.6895177140188,1333400,0.0,1.0
2007-01-29,42.23,43.15,41.88,42.49,10.5750316104461,1313500,0.0,1.0
2007-01-26,42.05,42.74,41.98,42.23,10.5103220736441,1184100,0.0,1.0
2007-01-25,42.43,42.43,41.52,41.88,10.4232130817953,1617100,0.0,1.0
2007-01-24,41.38,42.78,41.38,42.42,10.5576098120763,2325400,0.0,1.0
2007-01-23,41.17,41.4,41.0,41.28,10.2738833814831,1517200,0.0,1.0
2007-01-22,41.7,41.8799,40.83,41.2,10.2539727547748,1598700,0.0,1.0
2007-01-19,41.45,41.64,40.87,41.61,10.3560147166548,1264700,0.0,1.0
2007-01-18,42.55,42.56,40.82,41.45,10.3161934632382,1700800,0.0,1.0
2007-01-17,43.05,43.45,42.45,42.65,10.6148528638627,1309800,0.0,1.0
2007-01-16,42.69,44.32,42.3,43.3,10.7766267058676,2463700,0.0,1.0
2007-01-12,42.1,43.04,41.7,42.42,10.5576098120763,1612300,0.0,1.0
2007-01-11,40.18,42.65,40.0,41.74,10.3883694850558,2734800,0.0,1.0
2007-01-10,39.8,40.25,39.58,40.23,10.0125564059366,893900,0.0,1.0
2007-01-09,39.99,40.43,39.43,39.96,9.9453580407961,1249000,0.0,1.0
2007-01-08,39.6,39.99,39.11,39.93,9.93789155578049,1203600,0.0,1.0
2007-01-05,37.5,39.97,37.1,39.52,9.83584959390045,2904700,0.0,1.0
2007-01-04,36.01,37.88,35.55,37.88,9.42768174638029,1607600,0.0,1.0
2007-01-03,36.57,36.92,35.64,36.07,8.97720381710499,1069300,0.0,1.0
2006-12-29,36.7,37.04,36.28,36.45,9.07177929396942,627400,0.0,1.0
2006-12-28,36.76,36.95,36.36,36.76,9.14893297246408,440400,0.0,1.0
2006-12-27,36.49,37.07,36.49,36.96,9.19870953923483,1090900,0.0,1.0
2006-12-26,35.9,36.44,35.9,36.34,9.04440218224551,573300,0.0,1.0
2006-12-22,36.86,36.98,35.96,36.05,8.97222616042791,1084700,0.0,1.0
2006-12-21,37.29,37.41,36.55,36.86,9.17382125584946,1986900,0.0,1.0
2006-12-20,37.36,38.0,37.3,37.31,9.28581853108365,1378700,0.0,1.0
2006-12-19,37.8,37.8,36.7,37.32,9.28830735942219,2030500,0.0,1.0
2006-12-18,39.94,40.32,38.05,38.05,9.46999182813543,1381200,0.0,1.0
2006-12-15,40.0,40.17,39.6,39.94,9.94038038411903,740100,0.0,1.0
2006-12-14,39.37,40.0,39.32,39.96,9.9453580407961,1010100,0.0,1.0
2006-12-13,40.2,40.59,38.89,39.17,9.74874060205163,1355000,0.0,1.0
2006-12-12,39.16,40.89,38.75,40.05,9.96775749584294,2932500,0.0,1.0
2006-12-11,38.54,38.74,38.16,38.55,9.59443324506231,706100,0.0,1.0
2006-12-08,37.8,38.62,37.66,38.53,9.58945558838523,909300,0.0,1.0
2006-12-07,38.27,38.28,37.84,38.02,9.46252534311981,1073900,0.0,1.0
2006-12-06,38.18,38.46,37.63,38.27,9.52474605158325,1023700,0.0,1.0
2006-12-05,38.59,38.99,38.08,38.23,9.5147907382291,862900,0.0,1.0
2006-12-04,37.92,38.78,37.9,38.52,9.58696676004669,1255400,0.0,1.0
2006-12-01,38.78,38.93,38.05,38.35,9.54465667829155,1336200,0.0,1.0
2006-11-30,39.35,39.55,38.92,39.0,9.7064305202965,1672100,0.0,1.0
2006-11-29,39.36,39.42,38.61,39.15,9.74376294537456,1488000,0.0,1.0
2006-11-28,40.15,40.15,38.96,39.35,9.79353951214531,1184600,0.0,1.0
2006-11-27,41.35,41.36,40.11,40.15,9.99264577922832,905700,0.0,1.0
2006-11-24,41.22,41.37,40.99,41.16,10.2440174414206,271200,0.0,1.0
2006-11-22,41.95,42.0,41.12,41.42,10.3087269782226,1239900,0.0,1.0
2006-11-21,41.5,41.94,41.42,41.7,10.3784141717016,1044500,0.0,1.0
2006-11-20,41.0,41.86,41.0,41.53,10.3361040899465,1840100,0.0,1.0
2006-11-17,41.96,42.279,41.4601,41.72,10.3833918283787,835600,0.0,1.0
2006-11-16,41.0,43.07,40.66,41.97,10.4456125368422,3096900,0.0,1.0
2006-11-15,43.6,44.0,42.05,42.39,10.5501433270607,2599100,0.0,1.0
2006-11-14,43.9,44.02,42.89,43.5,10.8264032726384,1827800,0.0,1.0
2006-11-13,42.32,44.58,42.32,44.0,10.9508446895653,3047400,0.0,1.0
2006-11-10,41.88,42.57,41.38,42.2,10.5028555886285,954000,0.0,1.0
2006-11-09,42.5,42.77,41.39,41.58,10.3485482316392,1662600,0.0,1.0
2006-11-08,42.27,42.92,40.1,42.1,10.4779673052431,1728500,0.0,1.0
2006-11-07,42.01,43.65,41.95,42.93,10.6845400573418,3089400,0.0,1.0
2006-11-06,40.0,42.08,39.73,42.01,10.4555678501963,2166800,0.0,1.0
2006-11-03,39.1,40.83,39.05,40.48,10.0747771144001,1928900,0.0,1.0
2006-11-02,37.75,39.16,37.75,39.0,9.7064305202965,1167100,0.0,1.0
2006-11-01,39.14,39.39,37.66,38.0,9.45754768644274,1467500,0.0,1.0
2006-10-31,39.99,40.3,38.82,39.02,9.71140817697357,883800,0.0,1.0
2006-10-30,40.01,40.07,38.97,39.78,9.90055913070243,1462100,0.0,1.0
2006-10-27,40.73,40.9,39.68,40.11,9.98269046587417,1055900,0.0,1.0
2006-10-26,41.4,41.4,40.26,40.73,10.1369978228635,1100800,0.0,1.0
2006-10-25,40.75,42.22,40.53,41.33,10.2863275231757,1611700,0.0,1.0
2006-10-24,40.24,40.691,40.1,40.5,10.0797547710771,1057500,0.0,1.0
2006-10-23,40.0,40.92,39.51,40.44,10.0648218010459,1524600,0.0,1.0
2006-10-20,40.28,40.28,39.73,39.87,9.92295858574926,564300,0.0,1.0
2006-10-19,40.27,40.55,39.82,40.13,9.98766812255124,830400,0.0,1.0
2006-10-18,40.95,41.25,39.86,40.4,10.0548664876918,1162900,0.0,1.0
2006-10-17,41.08,41.27,39.74,40.25,10.0175340626137,1266000,0.0,1.0
2006-10-16,40.66,41.71,40.66,41.33,10.2863275231757,1556900,0.0,1.0
2006-10-13,40.49,41.99,40.3,40.98,10.1992185313269,1915600,0.0,1.0
2006-10-12,40.12,40.49,39.58,40.29,10.0274893759678,1775900,0.0,1.0
2006-10-11,39.75,40.52,39.62,39.87,9.92295858574926,1042300,0.0,1.0
2006-10-10,40.27,40.28,39.67,40.0,9.95531335415025,1512600,0.0,1.0
2006-10-09,40.4,41.45,39.52,40.3,10.0299782043064,2570600,0.0,1.0
