,MSTR_Open,MSTR_High,MSTR_Low,MSTR_Close,MSTR_Adj Close,MSTR_Volume,MSTR_Dividend Amount,MSTR_Split Coefficient
2003-01-09,17.12,17.62,16.92,17.3,1.73,165800,0.0,1.0
2003-01-08,17.43,17.51,16.75,16.85,1.685,278700,0.0,1.0
2003-01-07,17.33,17.7,17.0,17.65,1.765,342800,0.0,1.0
2003-01-06,15.37,17.25,15.37,16.9,1.69,282500,0.0,1.0
2003-01-03,15.99,16.07,15.35,15.45,1.545,93400,0.0,1.0
2003-01-02,15.25,16.07,15.15,15.89,1.589,211600,0.0,1.0
2002-12-31,13.81,15.57,13.8,15.1,1.51,414000,0.0,1.0
2002-12-30,13.6,14.03,13.15,14.03,1.403,156400,0.0,1.0
2002-12-27,13.9,14.04,13.58,13.81,1.381,138700,0.0,1.0
2002-12-26,14.13,14.5,13.92,14.02,1.402,98900,0.0,1.0
2002-12-24,15.03,15.15,14.13,14.4,1.44,102300,0.0,1.0
2002-12-23,14.44,14.99,14.44,14.94,1.494,61500,0.0,1.0
2002-12-20,14.9,14.9,14.46,14.7,1.47,140400,0.0,1.0
2002-12-19,14.81,15.25,14.31,14.76,1.476,151900,0.0,1.0
2002-12-18,15.0,15.04,14.47,14.83,1.483,180400,0.0,1.0
2002-12-17,15.55,15.6,14.99,15.17,1.517,217900,0.0,1.0
2002-12-16,15.95,16.1,15.27,15.55,1.555,211600,0.0,1.0
2002-12-13,16.45,16.83,15.69,15.75,1.575,203700,0.0,1.0
2002-12-12,17.92,17.96,16.48,16.63,1.663,180100,0.0,1.0
2002-12-11,16.3,17.8,16.26,17.62,1.762,283800,0.0,1.0
2002-12-10,16.16,16.45,15.97,16.28,1.628,153500,0.0,1.0
2002-12-09,17.25,17.26,15.4,15.8,1.58,384000,0.0,1.0
2002-12-06,17.92,18.0,17.25,17.27,1.727,358400,0.0,1.0
2002-12-05,18.89,19.29,17.8,17.95,1.795,192100,0.0,1.0
2002-12-04,18.33,19.0,18.0,18.72,1.872,397200,0.0,1.0
2002-12-03,19.55,19.55,17.85,18.5,1.85,246600,0.0,1.0
2002-12-02,18.7,20.19,18.55,19.55,1.955,476900,0.0,1.0
2002-11-29,18.53,18.53,18.17,18.24,1.824,103400,0.0,1.0
2002-11-27,18.3,18.75,18.04,18.15,1.815,315900,0.0,1.0
2002-11-26,18.51,18.69,17.5,17.98,1.798,240600,0.0,1.0
2002-11-25,18.5,19.14,17.68,18.61,1.861,395200,0.0,1.0
2002-11-22,18.03,18.9,17.91,18.16,1.816,266700,0.0,1.0
2002-11-21,17.35,19.5,17.21,18.1,1.81,906600,0.0,1.0
2002-11-20,15.44,17.33,15.4,17.33,1.733,572700,0.0,1.0
2002-11-19,16.59,16.6,15.31,15.36,1.536,161800,0.0,1.0
2002-11-18,14.95,16.88,14.9,16.2,1.62,655400,0.0,1.0
2002-11-15,14.02,14.94,13.61,14.94,1.494,164300,0.0,1.0
2002-11-14,14.25,15.01,13.81,14.46,1.446,414500,0.0,1.0
2002-11-13,12.81,13.5,12.25,13.44,1.344,233100,0.0,1.0
2002-11-12,12.3,13.2,12.25,13.05,1.305,207200,0.0,1.0
2002-11-11,12.95,12.99,12.21,12.29,1.229,133700,0.0,1.0
2002-11-08,13.65,13.87,12.9,13.07,1.307,121600,0.0,1.0
2002-11-07,14.46,14.46,13.66,13.7,1.37,148200,0.0,1.0
2002-11-06,14.46,14.75,14.08,14.75,1.475,186300,0.0,1.0
2002-11-05,15.19,15.25,14.09,14.3,1.43,511600,0.0,1.0
2002-11-04,13.01,15.19,12.96,15.03,1.503,739500,0.0,1.0
2002-11-01,12.11,12.85,12.01,12.85,1.285,270200,0.0,1.0
2002-10-31,12.39,12.7,12.01,12.27,1.227,353500,0.0,1.0
2002-10-30,11.89,12.26,11.72,12.1,1.21,363300,0.0,1.0
2002-10-29,12.79,12.83,11.63,11.91,1.191,350400,0.0,1.0
2002-10-28,13.24,13.3,12.75,12.78,1.278,246900,0.0,1.0
2002-10-25,11.7,13.05,10.5,12.82,1.282,746400,0.0,1.0
2002-10-24,12.9,14.14,12.5,12.6,1.26,910500,0.0,1.0
2002-10-23,13.0,13.2,12.5,13.08,1.308,210500,0.0,1.0
2002-10-22,12.6,13.74,12.19,12.85,1.285,478200,0.0,1.0
2002-10-21,13.07,14.45,12.7,12.8,1.28,676800,0.0,1.0
2002-10-18,10.98,13.25,10.75,13.03,1.303,422800,0.0,1.0
2002-10-17,9.59,11.1,9.56,11.1,1.11,326900,0.0,1.0
2002-10-16,9.65,9.74,9.06,9.27,0.927,185800,0.0,1.0
2002-10-15,9.82,10.2,9.42,9.819,0.9819,183000,0.0,1.0
2002-10-14,9.3,9.949,9.29,9.5,0.95,553000,0.0,1.0
2002-10-11,8.21,9.77,8.21,9.401,0.9401,314900,0.0,1.0
2002-10-10,7.5,8.25,7.32,8.2,0.82,145100,0.0,1.0
2002-10-09,7.38,7.95,7.25,7.4,0.74,161900,0.0,1.0
2002-10-08,7.36,7.75,7.16,7.401,0.7401,138000,0.0,1.0
2002-10-07,7.65,7.65,7.16,7.5,0.75,91400,0.0,1.0
2002-10-04,8.27,8.31,7.45,7.62,0.762,157200,0.0,1.0
2002-10-03,7.33,8.25,7.33,8.2,0.82,382700,0.0,1.0
2002-10-02,8.05,8.07,7.29,7.47,0.747,252900,0.0,1.0
2002-10-01,8.16,8.39,7.52,8.07,0.807,532900,0.0,1.0
2002-09-30,8.45,8.53,8.07,8.13,0.813,297800,0.0,1.0
2002-09-27,9.14,9.28,8.45,8.48,0.848,274100,0.0,1.0
2002-09-26,9.5,9.71,8.95,9.11,0.911,178700,0.0,1.0
2002-09-25,9.8,9.9,9.13,9.34,0.934,539500,0.0,1.0
2002-09-24,10.0,10.08,9.52,9.72,0.972,441200,0.0,1.0
2002-09-23,10.06,10.19,9.81,10.1,1.01,404900,0.0,1.0
2002-09-20,9.98,10.2,9.86,10.08,1.008,277100,0.0,1.0
2002-09-19,9.9,10.09,9.781,9.9,0.99,758400,0.0,1.0
2002-09-18,9.9,10.25,9.76,10.25,1.025,550400,0.0,1.0
2002-09-17,10.57,10.82,9.84,10.29,1.029,557300,0.0,1.0
2002-09-16,10.53,10.69,10.09,10.21,1.021,361900,0.0,1.0
2002-09-13,10.4,11.06,10.03,10.6,1.06,372000,0.0,1.0
2002-09-12,10.99,11.0,10.05,10.55,1.055,548900,0.0,1.0
2002-09-11,11.5,11.55,11.01,11.06,1.106,340700,0.0,1.0
2002-09-10,12.29,12.3,11.45,11.63,1.163,305800,0.0,1.0
2002-09-09,11.78,12.61,11.78,12.1,1.21,498800,0.0,1.0
2002-09-06,13.07,13.73,11.69,11.93,1.193,775600,0.0,1.0
2002-09-05,12.2,13.4,12.2,13.0,1.3,983000,0.0,1.0
2002-09-04,11.81,12.45,11.75,12.39,1.239,350000,0.0,1.0
2002-09-03,10.9,11.93,10.75,11.63,1.163,352700,0.0,1.0
2002-08-30,10.63,11.35,10.51,11.29,1.129,265300,0.0,1.0
2002-08-29,9.3,10.83,8.58,10.4,1.04,649200,0.0,1.0
2002-08-28,11.31,11.5,9.273,9.3,0.93,336200,0.0,1.0
2002-08-27,12.75,12.8,11.3,11.44,1.144,209400,0.0,1.0
2002-08-26,11.93,13.74,11.92,12.37,1.237,419500,0.0,1.0
2002-08-23,13.3,13.55,11.32,11.88,1.188,358100,0.0,1.0
2002-08-22,13.35,13.5,12.7,13.26,1.326,584700,0.0,1.0
2002-08-21,13.1,13.9,12.09,12.33,1.233,524200,0.0,1.0
2002-08-20,10.45,12.85,10.45,12.37,1.237,547100,0.0,1.0
2002-08-19,9.34,10.55,9.33,10.5,1.05,228300,0.0,1.0
2002-08-16,8.93,9.39,8.7,9.29,0.929,189100,0.0,1.0
2002-08-15,8.4,9.1,8.4,8.91,0.891,84700,0.0,1.0
2002-08-14,9.02,9.03,8.3,8.5,0.85,212700,0.0,1.0
2002-08-13,8.51,9.68,8.4,8.81,0.881,386800,0.0,1.0
2002-08-12,7.21,8.55,7.2,8.4,0.84,376400,0.0,1.0
2002-08-09,6.68,7.13,6.45,7.05,0.705,110600,0.0,1.0
2002-08-08,5.86,6.65,5.85,6.57,0.657,116700,0.0,1.0
2002-08-07,5.49,5.98,5.4,5.85,0.585,132100,0.0,1.0
2002-08-06,5.3,5.5,5.26,5.5,0.55,118000,0.0,1.0
2002-08-05,5.24,5.5,5.06,5.27,0.527,123100,0.0,1.0
2002-08-02,6.29,6.32,4.76,5.48,0.548,218400,0.0,1.0
2002-08-01,6.89,7.0,6.3,6.37,0.637,179300,0.0,1.0
2002-07-31,5.75,7.1,5.49,6.75,0.675,335300,0.0,0.1
2002-07-30,0.48,0.5,0.45,0.48,0.48,1252000,0.0,1.0
2002-07-29,0.47,0.49,0.44,0.48,0.48,494000,0.0,1.0
2002-07-26,0.45,0.48,0.44,0.45,0.45,378000,0.0,1.0
2002-07-25,0.5,0.53,0.45,0.47,0.47,467000,0.0,1.0
2002-07-24,0.51,0.51,0.47,0.48,0.48,339000,0.0,1.0
2002-07-23,0.52,0.55,0.48,0.5,0.5,471000,0.0,1.0
2002-07-22,0.52,0.53,0.49,0.49,0.49,249000,0.0,1.0
2002-07-19,0.51,0.52,0.48,0.5,0.5,289000,0.0,1.0
2002-07-18,0.55,0.57,0.51,0.52,0.52,365000,0.0,1.0
2002-07-17,0.5,0.55,0.49,0.54,0.54,1925000,0.0,1.0
2002-07-16,0.5,0.5,0.47,0.47,0.47,666000,0.0,1.0
2002-07-15,0.5,0.51,0.46,0.5,0.5,291000,0.0,1.0
2002-07-12,0.49,0.5,0.46,0.48,0.48,687000,0.0,1.0
2002-07-11,0.51,0.51,0.47,0.48,0.48,525000,0.0,1.0
2002-07-10,0.52,0.53,0.47,0.49,0.49,294000,0.0,1.0
2002-07-09,0.55,0.56,0.47,0.47,0.47,633000,0.0,1.0
2002-07-08,0.59,0.7,0.52,0.53,0.53,1080000,0.0,1.0
2002-07-05,0.53,0.58,0.5,0.57,0.57,592000,0.0,1.0
2002-07-03,0.5,0.52,0.42,0.5,0.5,1116000,0.0,1.0
2002-07-02,0.52,0.53,0.47,0.48,0.48,658000,0.0,1.0
2002-07-01,0.56,0.58,0.49,0.51,0.51,1017000,0.0,1.0
2002-06-28,0.69,0.72,0.49,0.5,0.5,3310000,0.0,1.0
2002-06-27,0.58,0.58,0.51,0.53,0.53,664000,0.0,1.0
2002-06-26,0.55,0.61,0.53,0.55,0.55,748000,0.0,1.0
2002-06-25,0.65,0.68,0.57,0.59,0.59,783000,0.0,1.0
2002-06-24,0.72,0.72,0.55,0.6,0.6,1407000,0.0,1.0
2002-06-21,1.04,1.05,0.63,0.72,0.72,2719000,0.0,1.0
2002-06-20,1.15,1.16,1.02,1.04,1.04,700000,0.0,1.0
2002-06-19,1.14,1.22,1.05,1.06,1.06,364000,0.0,1.0
2002-06-18,1.2,1.24,1.12,1.12,1.12,163000,0.0,1.0
2002-06-17,1.13,1.23,1.1,1.16,1.16,389000,0.0,1.0
2002-06-14,1.08,1.17,1.05,1.11,1.11,462000,0.0,1.0
2002-06-13,1.09,1.12,1.03,1.08,1.08,446000,0.0,1.0
2002-06-12,1.12,1.15,0.97,1.01,1.01,495000,0.0,1.0
2002-06-11,1.24,1.31,1.1,1.15,1.15,380000,0.0,1.0
2002-06-10,1.34,1.38,1.21,1.22,1.22,253000,0.0,1.0
2002-06-07,1.3,1.34,1.25,1.34,1.34,236000,0.0,1.0
2002-06-06,1.31,1.35,1.23,1.35,1.35,316000,0.0,1.0
2002-06-05,1.24,1.29,1.22,1.28,1.28,206000,0.0,1.0
2002-06-04,1.27,1.27,1.22,1.25,1.25,209000,0.0,1.0
2002-06-03,1.25,1.28,1.21,1.23,1.23,197000,0.0,1.0
2002-05-31,1.24,1.3,1.17,1.23,1.23,744000,0.0,1.0
2002-05-30,1.23,1.26,1.18,1.18,1.18,409000,0.0,1.0
2002-05-29,1.4,1.4,1.23,1.28,1.28,442000,0.0,1.0
2002-05-28,1.43,1.45,1.33,1.34,1.34,310000,0.0,1.0
2002-05-24,1.49,1.49,1.35,1.42,1.42,293000,0.0,1.0
2002-05-23,1.45,1.48,1.36,1.45,1.45,205000,0.0,1.0
2002-05-22,1.4,1.49,1.35,1.4,1.4,201000,0.0,1.0
2002-05-21,1.53,1.57,1.45,1.47,1.47,156000,0.0,1.0
2002-05-20,1.56,1.6,1.49,1.53,1.53,256000,0.0,1.0
2002-05-17,1.67,1.69,1.4,1.49,1.49,752000,0.0,1.0
2002-05-16,1.75,1.75,1.6,1.61,1.61,319000,0.0,1.0
2002-05-15,1.78,1.89,1.67,1.72,1.72,343000,0.0,1.0
2002-05-14,1.79,1.86,1.67,1.76,1.76,300000,0.0,1.0
2002-05-13,1.62,1.79,1.61,1.79,1.79,246000,0.0,1.0
2002-05-10,1.78,1.84,1.56,1.63,1.63,500000,0.0,1.0
2002-05-09,1.85,1.85,1.7,1.76,1.76,124000,0.0,1.0
2002-05-08,1.8,1.88,1.68,1.85,1.85,264000,0.0,1.0
2002-05-07,1.6,1.89,1.56,1.68,1.68,301000,0.0,1.0
2002-05-06,1.86,1.92,1.6,1.64,1.64,285000,0.0,1.0
2002-05-03,1.84,1.92,1.76,1.92,1.92,219000,0.0,1.0
2002-05-02,1.92,1.92,1.79,1.88,1.88,173000,0.0,1.0
2002-05-01,1.78,1.92,1.75,1.9,1.9,474000,0.0,1.0
2002-04-30,1.98,2.04,1.7,1.73,1.73,1244000,0.0,1.0
2002-04-29,1.95,2.09,1.93,1.94,1.94,634000,0.0,1.0
2002-04-26,2.22,2.29,1.9,1.94,1.94,681000,0.0,1.0
2002-04-25,2.36,2.37,2.13,2.2,2.2,301000,0.0,1.0
2002-04-24,2.49,2.55,2.25,2.3,2.3,250000,0.0,1.0
2002-04-23,2.62,2.65,2.35,2.48,2.48,431000,0.0,1.0
2002-04-22,2.7,2.73,2.51,2.62,2.62,304000,0.0,1.0
2002-04-19,2.65,2.8,2.6,2.71,2.71,335000,0.0,1.0
2002-04-18,2.65,2.65,2.53,2.63,2.63,285000,0.0,1.0
2002-04-17,2.6,2.74,2.57,2.61,2.61,241000,0.0,1.0
2002-04-16,2.49,2.65,2.49,2.6,2.6,223000,0.0,1.0
2002-04-15,2.57,2.58,2.48,2.48,2.48,98000,0.0,1.0
2002-04-12,2.57,2.65,2.51,2.55,2.55,241000,0.0,1.0
2002-04-11,2.45,2.63,2.41,2.55,2.55,334000,0.0,1.0
2002-04-10,2.56,2.6,2.37,2.41,2.41,354000,0.0,1.0
2002-04-09,2.6,2.68,2.51,2.55,2.55,204000,0.0,1.0
2002-04-08,2.69,2.7,2.5,2.63,2.63,242000,0.0,1.0
2002-04-05,2.77,2.82,2.67,2.69,2.69,172000,0.0,1.0
2002-04-04,2.85,2.94,2.76,2.8,2.8,337000,0.0,1.0
2002-04-03,2.98,3.0,2.77,2.85,2.85,427000,0.0,1.0
2002-04-02,2.96,3.04,2.95,3.0,3.0,266000,0.0,1.0
2002-04-01,2.9,3.05,2.89,3.0,3.0,218000,0.0,1.0
2002-03-28,3.01,3.05,2.97,3.05,3.05,400000,0.0,1.0
2002-03-27,2.93,3.03,2.91,3.0,3.0,347000,0.0,1.0
2002-03-26,2.91,2.97,2.88,2.97,2.97,374000,0.0,1.0
2002-03-25,2.92,2.97,2.89,2.93,2.93,441000,0.0,1.0
2002-03-22,2.7,2.95,2.7,2.9,2.9,436000,0.0,1.0
2002-03-21,2.66,2.83,2.62,2.75,2.75,210000,0.0,1.0
2002-03-20,2.8,2.81,2.6,2.6,2.6,330000,0.0,1.0
2002-03-19,2.85,2.9,2.75,2.82,2.82,270000,0.0,1.0
2002-03-18,2.95,2.99,2.85,2.86,2.86,189000,0.0,1.0
2002-03-15,2.95,3.01,2.9,2.96,2.96,197000,0.0,1.0
2002-03-14,2.99,3.04,2.9,2.98,2.98,169000,0.0,1.0
2002-03-13,2.93,3.0,2.87,2.97,2.97,221000,0.0,1.0
2002-03-12,3.03,3.07,2.88,2.91,2.91,310000,0.0,1.0
2002-03-11,3.08,3.18,3.0,3.06,3.06,260000,0.0,1.0
2002-03-08,3.07,3.17,3.04,3.1,3.1,357000,0.0,1.0
2002-03-07,2.97,3.07,2.95,3.01,3.01,355000,0.0,1.0
2002-03-06,2.75,2.99,2.73,2.88,2.88,1129000,0.0,1.0
2002-03-05,2.77,2.88,2.71,2.72,2.72,370000,0.0,1.0
2002-03-04,2.75,2.8,2.65,2.73,2.73,599000,0.0,1.0
2002-03-01,2.69,2.74,2.3,2.72,2.72,678000,0.0,1.0
2002-02-28,2.75,2.78,2.65,2.69,2.69,129000,0.0,1.0
2002-02-27,2.74,2.79,2.67,2.7,2.7,160000,0.0,1.0
2002-02-26,2.54,2.8,2.52,2.66,2.66,223000,0.0,1.0
2002-02-25,2.9,3.02,2.71,2.76,2.76,312000,0.0,1.0
2002-02-22,2.8,2.84,2.67,2.8,2.8,136000,0.0,1.0
2002-02-21,2.94,2.97,2.8,2.8,2.8,142000,0.0,1.0
2002-02-20,2.86,2.93,2.75,2.93,2.93,280000,0.0,1.0
2002-02-19,2.99,3.02,2.84,2.87,2.87,219000,0.0,1.0
2002-02-15,3.11,3.11,2.97,3.0,3.0,194000,0.0,1.0
2002-02-14,3.23,3.24,3.07,3.1,3.1,184000,0.0,1.0
2002-02-13,3.16,3.3,3.16,3.23,3.23,182000,0.0,1.0
2002-02-12,3.12,3.23,3.11,3.15,3.15,224000,0.0,1.0
2002-02-11,3.04,3.13,2.93,3.08,3.08,228000,0.0,1.0
2002-02-08,3.08,3.08,2.92,3.03,3.03,399000,0.0,1.0
2002-02-07,3.03,3.11,2.91,3.02,3.02,550000,0.0,1.0
2002-02-06,3.18,3.24,2.96,2.98,2.98,607000,0.0,1.0
2002-02-05,3.33,3.4,3.06,3.12,3.12,540000,0.0,1.0
2002-02-04,3.58,3.62,3.38,3.43,3.43,859000,0.0,1.0
2002-02-01,3.96,3.99,3.51,3.67,3.67,1245000,0.0,1.0
2002-01-31,4.0,4.19,3.8,4.09,4.09,1669000,0.0,1.0
2002-01-30,3.3,3.97,3.26,3.94,3.94,1912000,0.0,1.0
2002-01-29,3.2,3.3,3.17,3.3,3.3,573000,0.0,1.0
2002-01-28,3.2,3.23,3.1,3.15,3.15,505000,0.0,1.0
2002-01-25,3.06,3.19,3.0,3.1,3.1,546000,0.0,1.0
2002-01-24,3.04,3.26,2.93,3.08,3.08,2165000,0.0,1.0
2002-01-23,3.2,3.23,2.8,2.95,2.95,1253000,0.0,1.0
2002-01-22,3.41,3.49,3.15,3.16,3.16,793000,0.0,1.0
2002-01-18,3.59,3.67,3.23,3.36,3.36,1183000,0.0,1.0
2002-01-17,3.86,3.94,3.75,3.77,3.77,292000,0.0,1.0
2002-01-16,3.96,4.0,3.8,3.81,3.81,361000,0.0,1.0
2002-01-15,4.01,4.09,3.9,3.99,3.99,380000,0.0,1.0
2002-01-14,4.05,4.08,3.92,4.03,4.03,419000,0.0,1.0
2002-01-11,3.88,4.14,3.88,4.09,4.09,493000,0.0,1.0
2002-01-10,3.84,3.96,3.79,3.88,3.88,426000,0.0,1.0
2002-01-09,3.94,4.08,3.85,3.91,3.91,353000,0.0,1.0
2002-01-08,4.03,4.04,3.84,3.88,3.88,333000,0.0,1.0
2002-01-07,4.13,4.16,3.75,3.8,3.8,520000,0.0,1.0
2002-01-04,3.9,4.17,3.89,4.07,4.07,560000,0.0,1.0
2002-01-03,3.96,3.98,3.78,3.94,3.94,724000,0.0,1.0
2002-01-02,4.0,4.05,3.84,3.89,3.89,524000,0.0,1.0
2001-12-31,4.03,4.06,3.82,3.85,3.85,753000,0.0,1.0
2001-12-28,4.18,4.21,4.01,4.06,4.06,591000,0.0,1.0
2001-12-27,4.17,4.29,4.08,4.22,4.22,509000,0.0,1.0
2001-12-26,4.06,4.25,4.01,4.2,4.2,338000,0.0,1.0
2001-12-24,4.06,4.2,4.04,4.07,4.07,140000,0.0,1.0
2001-12-21,4.11,4.26,4.01,4.25,4.25,917000,0.0,1.0
2001-12-20,4.29,4.3,3.85,4.01,4.01,503000,0.0,1.0
2001-12-19,4.19,4.5,4.06,4.45,4.45,787000,0.0,1.0
2001-12-18,3.92,4.25,3.92,4.23,4.23,729000,0.0,1.0
2001-12-17,3.87,3.95,3.73,3.82,3.82,556000,0.0,1.0
2001-12-14,4.29,4.3,3.72,3.88,3.88,920000,0.0,1.0
2001-12-13,4.5,4.58,4.09,4.23,4.23,755000,0.0,1.0
2001-12-12,4.67,4.98,4.45,4.71,4.71,907000,0.0,1.0
2001-12-11,4.23,4.85,4.21,4.55,4.55,1146000,0.0,1.0
2001-12-10,4.3,4.74,4.2,4.29,4.29,1134000,0.0,1.0
2001-12-07,3.97,4.85,3.75,4.45,4.45,2326000,0.0,1.0
2001-12-06,3.89,3.99,3.75,3.9,3.9,569000,0.0,1.0
2001-12-05,3.66,3.9,3.63,3.83,3.83,831000,0.0,1.0
2001-12-04,3.61,3.65,3.4,3.59,3.59,375000,0.0,1.0
2001-12-03,3.35,3.58,3.17,3.58,3.58,448000,0.0,1.0
2001-11-30,3.29,3.46,3.25,3.44,3.44,340000,0.0,1.0
2001-11-29,3.49,3.59,3.15,3.4,3.4,650000,0.0,1.0
2001-11-28,3.94,4.05,3.31,3.4,3.4,1418000,0.0,1.0
2001-11-27,3.51,4.1,3.41,3.99,3.99,2369000,0.0,1.0
2001-11-26,3.32,3.5,3.11,3.5,3.5,1445000,0.0,1.0
2001-11-23,2.96,3.2,2.86,3.13,3.13,1090000,0.0,1.0
2001-11-21,3.0,3.09,2.72,2.9,2.9,644000,0.0,1.0
2001-11-20,2.82,3.1,2.7,2.99,2.99,1292000,0.0,1.0
2001-11-19,2.97,2.97,2.7,2.71,2.71,677000,0.0,1.0
2001-11-16,2.93,2.94,2.7,2.71,2.71,554000,0.0,1.0
2001-11-15,2.58,2.96,2.56,2.75,2.75,1218000,0.0,1.0
2001-11-14,2.5,2.59,2.45,2.5,2.5,621000,0.0,1.0
2001-11-13,2.49,2.56,2.44,2.45,2.45,322000,0.0,1.0
2001-11-12,2.58,2.58,2.35,2.44,2.44,189000,0.0,1.0
2001-11-09,2.52,2.58,2.45,2.54,2.54,165000,0.0,1.0
2001-11-08,2.67,2.74,2.45,2.6,2.6,448000,0.0,1.0
2001-11-07,2.43,2.75,2.38,2.6,2.6,874000,0.0,1.0
2001-11-06,2.22,2.42,2.21,2.4,2.4,464000,0.0,1.0
2001-11-05,2.36,2.5,2.31,2.37,2.37,314000,0.0,1.0
2001-11-02,2.43,2.54,2.31,2.32,2.32,231000,0.0,1.0
2001-11-01,2.69,2.7,2.4,2.47,2.47,418000,0.0,1.0
2001-10-31,2.99,3.0,2.2,2.75,2.75,1761000,0.0,1.0
2001-10-30,2.85,2.91,2.41,2.68,2.68,545000,0.0,1.0
2001-10-29,2.55,2.97,2.52,2.73,2.73,751000,0.0,1.0
2001-10-26,2.24,2.5,2.2,2.39,2.39,672000,0.0,1.0
2001-10-25,2.31,2.31,2.15,2.17,2.17,454000,0.0,1.0
2001-10-24,2.32,2.37,2.25,2.31,2.31,453000,0.0,1.0
2001-10-23,2.34,2.39,2.2,2.3,2.3,532000,0.0,1.0
2001-10-22,2.38,2.39,2.15,2.18,2.18,901000,0.0,1.0
2001-10-19,2.4,2.4,2.1,2.35,2.35,849000,0.0,1.0
2001-10-18,2.89,2.89,2.4,2.46,2.46,806000,0.0,1.0
2001-10-17,3.14,3.25,2.65,2.83,2.83,2107000,0.0,1.0
2001-10-16,2.25,3.14,2.13,2.92,2.92,3055000,0.0,1.0
2001-10-15,1.8,2.15,1.75,2.09,2.09,510000,0.0,1.0
2001-10-12,1.91,1.93,1.68,1.9,1.9,603000,0.0,1.0
2001-10-11,1.85,1.94,1.71,1.84,1.84,516000,0.0,1.0
2001-10-10,1.5,1.65,1.36,1.61,1.61,433000,0.0,1.0
2001-10-09,1.34,1.75,1.26,1.45,1.45,451000,0.0,1.0
2001-10-08,1.2,1.34,1.12,1.32,1.32,915000,0.0,1.0
2001-10-05,1.35,1.35,1.16,1.19,1.19,774000,0.0,1.0
2001-10-04,1.4,1.4,1.28,1.34,1.34,1702000,0.0,1.0
2001-10-03,1.32,1.48,1.27,1.4,1.4,1448000,0.0,1.0
2001-10-02,1.18,1.33,1.17,1.31,1.31,823000,0.0,1.0
2001-10-01,1.15,1.25,1.1,1.2,1.2,701000,0.0,1.0
2001-09-28,1.4,1.41,1.12,1.13,1.13,1009000,0.0,1.0
2001-09-27,1.42,1.5,1.18,1.25,1.25,1261000,0.0,1.0
2001-09-26,1.63,1.71,1.39,1.41,1.41,373000,0.0,1.0
2001-09-25,1.56,1.65,1.46,1.61,1.61,734000,0.0,1.0
2001-09-24,1.6,1.68,1.46,1.46,1.46,623000,0.0,1.0
2001-09-21,1.52,1.7,1.51,1.54,1.54,781000,0.0,1.0
2001-09-20,1.76,1.89,1.65,1.66,1.66,821000,0.0,1.0
2001-09-19,2.0,2.04,1.77,1.83,1.83,1002000,0.0,1.0
2001-09-18,2.03,2.05,1.81,1.95,1.95,450000,0.0,1.0
2001-09-17,1.57,2.05,1.5,2.05,2.05,1119000,0.0,1.0
2001-09-10,2.01,2.13,1.89,1.89,1.89,757000,0.0,1.0
2001-09-07,2.18,2.25,2.0,2.05,2.05,286000,0.0,1.0
2001-09-06,2.27,2.32,2.15,2.27,2.27,275000,0.0,1.0
2001-09-05,2.31,2.45,2.3,2.32,2.32,169000,0.0,1.0
2001-09-04,2.5,2.55,2.3,2.32,2.32,206000,0.0,1.0
2001-08-31,2.6,2.69,2.4,2.47,2.47,130000,0.0,1.0
2001-08-30,2.5,2.67,2.45,2.6,2.6,423000,0.0,1.0
2001-08-29,2.44,2.6,2.4,2.49,2.49,226000,0.0,1.0
2001-08-28,2.39,2.5,2.18,2.39,2.39,659000,0.0,1.0
2001-08-27,2.7,2.72,2.41,2.41,2.41,480000,0.0,1.0
2001-08-24,2.75,2.86,2.61,2.65,2.65,355000,0.0,1.0
2001-08-23,2.86,2.98,2.66,2.73,2.73,355000,0.0,1.0
2001-08-22,3.1,3.12,2.85,2.92,2.92,274000,0.0,1.0
2001-08-21,3.24,3.24,3.0,3.0,3.0,169000,0.0,1.0
2001-08-20,3.2,3.23,3.1,3.2,3.2,286000,0.0,1.0
2001-08-17,3.1,3.25,3.0,3.2,3.2,380000,0.0,1.0
2001-08-16,3.1,3.15,3.08,3.11,3.11,255000,0.0,1.0
2001-08-15,3.24,3.4,3.1,3.1,3.1,529000,0.0,1.0
2001-08-14,3.28,3.37,3.12,3.13,3.13,234000,0.0,1.0
2001-08-13,3.32,3.33,3.2,3.27,3.27,172000,0.0,1.0
2001-08-10,3.4,3.44,3.24,3.25,3.25,279000,0.0,1.0
2001-08-09,3.53,3.55,3.4,3.43,3.43,249000,0.0,1.0
2001-08-08,3.51,3.65,3.5,3.5,3.5,505000,0.0,1.0
2001-08-07,3.3,3.65,3.3,3.55,3.55,545000,0.0,1.0
2001-08-06,3.39,3.49,3.3,3.33,3.33,188000,0.0,1.0
2001-08-03,3.49,3.5,3.14,3.38,3.38,289000,0.0,1.0
2001-08-02,3.95,3.99,3.43,3.5,3.5,705000,0.0,1.0
2001-08-01,3.92,4.0,3.45,3.89,3.89,2606000,0.0,1.0
2001-07-31,2.97,3.24,2.9,3.24,3.24,542000,0.0,1.0
2001-07-30,2.83,2.96,2.73,2.88,2.88,305000,0.0,1.0
2001-07-27,2.89,2.9,2.7,2.78,2.78,205000,0.0,1.0
2001-07-26,2.9,3.0,2.62,2.87,2.87,282000,0.0,1.0
2001-07-25,2.96,3.05,2.85,2.89,2.89,164000,0.0,1.0
