,POST_Open,POST_High,POST_Low,POST_Close,POST_Adj Close,POST_Volume,POST_Dividend Amount,POST_Split Coefficient
2013-12-30,49.26,49.69,48.94,49.46,32.369109947644,166300,0.0,1.0
2013-12-27,49.39,49.52,48.89,49.37,32.3102094240838,214400,0.0,1.0
2013-12-26,49.58,49.65,48.85,49.17,32.1793193717278,133500,0.0,1.0
2013-12-24,49.16,49.52,49.1,49.51,32.401832460733,332700,0.0,1.0
2013-12-23,49.58,49.58,48.98,49.25,32.2316753926702,326500,0.0,1.0
2013-12-20,49.01,49.52,49.01,49.38,32.3167539267016,683200,0.0,1.0
2013-12-19,48.78,49.02,48.0,49.01,32.0746073298429,598400,0.0,1.0
2013-12-18,47.94,48.68,47.8,48.67,31.8520942408377,512800,0.0,1.0
2013-12-17,47.64,48.15,46.63,48.01,31.4201570680628,462400,0.0,1.0
2013-12-16,47.74,48.08,46.86,47.33,30.9751308900524,383700,0.0,1.0
2013-12-13,47.43,47.97,46.596,47.7,31.217277486911,1405000,0.0,1.0
2013-12-12,47.5,47.5,45.435,46.5,30.4319371727749,1512100,0.0,1.0
2013-12-11,48.9,48.9,47.02,47.28,30.9424083769633,1899400,0.0,1.0
2013-12-10,52.3,52.3,49.15,49.2,32.1989528795812,1297900,0.0,1.0
2013-12-09,52.18,53.9,52.11,52.61,34.4306282722513,1055300,0.0,1.0
2013-12-06,51.66,52.53,51.62,51.98,34.0183246073298,284300,0.0,1.0
2013-12-05,50.93,51.82,50.68,51.56,33.7434554973822,294200,0.0,1.0
2013-12-04,50.66,51.5,50.1,51.0,33.3769633507853,326300,0.0,1.0
2013-12-03,50.1,51.34,50.04,50.92,33.3246073298429,275300,0.0,1.0
2013-12-02,50.52,51.16,49.44,50.07,32.7683246073298,893900,0.0,1.0
2013-11-29,50.32,51.06,50.18,50.65,33.1479057591623,224600,0.0,1.0
2013-11-27,49.35,50.04,49.17,50.01,32.729057591623,473900,0.0,1.0
2013-11-26,47.97,49.5,47.57,49.13,32.1531413612565,440100,0.0,1.0
2013-11-25,47.09,49.32,46.8,47.76,31.2565445026178,599100,0.0,1.0
2013-11-22,46.58,48.9367,45.77,46.79,30.6217277486911,1246200,0.0,1.0
2013-11-21,45.7,46.79,44.72,46.71,30.5693717277487,298200,0.0,1.0
2013-11-20,46.14,46.5,44.78,45.72,29.9214659685864,239700,0.0,1.0
2013-11-19,45.49,46.19,45.14,46.15,30.2028795811518,234300,0.0,1.0
2013-11-18,45.48,45.7,44.99,45.34,29.67277486911,159800,0.0,1.0
2013-11-15,43.8,45.4,43.8,45.25,29.6138743455497,247500,0.0,1.0
2013-11-14,42.56,43.81,42.38,43.77,28.6452879581152,135100,0.0,1.0
2013-11-13,42.12,42.71,41.3,42.66,27.9188481675393,251400,0.0,1.0
2013-11-12,42.28,42.54,41.96,42.51,27.8206806282722,61200,0.0,1.0
2013-11-11,42.37,42.65,42.08,42.5,27.8141361256544,69400,0.0,1.0
2013-11-08,42.11,42.6599,41.636,42.49,27.8075916230367,128000,0.0,1.0
2013-11-07,42.78,43.07,42.17,42.17,27.598167539267,192300,0.0,1.0
2013-11-06,42.75,42.86,42.525,42.73,27.9646596858639,139200,0.0,1.0
2013-11-05,42.41,42.62,42.05,42.5,27.8141361256544,267700,0.0,1.0
2013-11-04,42.81,42.81,42.23,42.53,27.8337696335079,103500,0.0,1.0
2013-11-01,42.86,43.0,41.86,42.71,27.9515706806283,138300,0.0,1.0
2013-10-31,43.05,43.42,42.8,42.95,28.1086387434555,391800,0.0,1.0
2013-10-30,43.49,43.49,42.86,43.15,28.2395287958115,160600,0.0,1.0
2013-10-29,43.3,43.59,42.9,43.56,28.5078534031414,96300,0.0,1.0
2013-10-28,43.02,43.4,42.755,43.19,28.2657068062827,234300,0.0,1.0
2013-10-25,42.55,43.02,42.25,43.02,28.1544502617801,115400,0.0,1.0
2013-10-24,41.86,42.68,41.74,42.54,27.8403141361257,139400,0.0,1.0
2013-10-23,41.5,42.0,41.3,41.86,27.3952879581152,145000,0.0,1.0
2013-10-22,40.55,41.84,40.55,41.78,27.3429319371728,212300,0.0,1.0
2013-10-21,40.72,41.01,40.11,40.52,26.5183246073298,135600,0.0,1.0
2013-10-18,40.83,40.85,40.38,40.77,26.6819371727749,111000,0.0,1.0
2013-10-17,40.2,40.61,40.2,40.5,26.5052356020942,201200,0.0,1.0
2013-10-16,40.62,40.66,40.15,40.47,26.4856020942408,159900,0.0,1.0
2013-10-15,40.35,40.66,40.135,40.3,26.3743455497382,174900,0.0,1.0
2013-10-14,40.57,40.72,40.13,40.53,26.5248691099476,222300,0.0,1.0
2013-10-11,40.3,40.75,40.06,40.67,26.6164921465969,139700,0.0,1.0
2013-10-10,39.52,40.44,39.16,40.36,26.413612565445,753500,0.0,1.0
2013-10-09,38.71,39.12,38.42,39.05,25.5562827225131,382100,0.0,1.0
2013-10-08,38.79,38.8198,38.31,38.7,25.3272251308901,469400,0.0,1.0
2013-10-07,38.48,39.22,38.48,38.87,25.4384816753927,336400,0.0,1.0
2013-10-04,38.85,39.0,38.63,38.86,25.4319371727749,403800,0.0,1.0
2013-10-03,40.26,40.39,38.46,38.91,25.4646596858639,1417500,0.0,1.0
2013-10-02,40.22,40.34,39.816,40.21,26.315445026178,191900,0.0,1.0
2013-10-01,40.46,41.05,40.22,40.44,26.4659685863874,246000,0.0,1.0
2013-09-30,40.78,40.85,40.15,40.37,26.4201570680628,259500,0.0,1.0
2013-09-27,41.05,41.42,41.0,41.13,26.9175392670157,86900,0.0,1.0
2013-09-26,41.41,41.73,41.03,41.34,27.0549738219895,234200,0.0,1.0
2013-09-25,42.29,42.456,41.2,41.23,26.9829842931937,308500,0.0,1.0
2013-09-24,42.72,42.97,42.28,42.35,27.7159685863874,150800,0.0,1.0
2013-09-23,43.01,43.01,42.362,42.57,27.8599476439791,131200,0.0,1.0
2013-09-20,43.42,43.43,42.94,43.01,28.1479057591623,298900,0.0,1.0
2013-09-19,43.58,44.07,42.89,43.15,28.2395287958115,140000,0.0,1.0
2013-09-18,44.0,44.56,43.48,43.56,28.5078534031414,278100,0.0,1.0
2013-09-17,43.86,44.3,43.775,43.99,28.7892670157068,287500,0.0,1.0
2013-09-16,42.52,44.16,42.52,43.86,28.7041884816754,481500,0.0,1.0
2013-09-13,41.57,41.95,41.42,41.95,27.4541884816754,128100,0.0,1.0
2013-09-12,41.6,41.75,41.265,41.35,27.0615183246073,91700,0.0,1.0
2013-09-11,42.28,42.39,41.64,41.65,27.2578534031414,261500,0.0,1.0
2013-09-10,42.74,43.105,41.97,42.39,27.7421465968586,131500,0.0,1.0
2013-09-09,41.64,42.65,41.64,42.64,27.9057591623037,173800,0.0,1.0
2013-09-06,42.16,42.329,41.38,41.54,27.1858638743456,96300,0.0,1.0
2013-09-05,42.06,42.44,41.83,42.11,27.5589005235602,76500,0.0,1.0
2013-09-04,41.84,42.17,41.5,42.06,27.5261780104712,202500,0.0,1.0
2013-09-03,43.18,43.37,41.67,41.91,27.4280104712042,300200,0.0,1.0
2013-08-30,43.52,43.755,42.63,42.7,27.9450261780105,161200,0.0,1.0
2013-08-29,43.0,44.23,43.0,43.66,28.5732984293194,217400,0.0,1.0
2013-08-28,43.59,43.63,43.03,43.11,28.2133507853403,171800,0.0,1.0
2013-08-27,43.75,44.27,43.42,43.58,28.520942408377,344800,0.0,1.0
2013-08-26,44.33,44.59,43.85,44.3,28.9921465968586,280800,0.0,1.0
2013-08-23,44.21,44.44,43.86,44.35,29.0248691099476,113600,0.0,1.0
2013-08-22,43.58,44.62,43.35,44.26,28.9659685863874,291900,0.0,1.0
2013-08-21,43.71,43.855,43.33,43.57,28.5143979057592,295600,0.0,1.0
2013-08-20,42.54,43.96,42.46,43.89,28.7238219895288,365700,0.0,1.0
2013-08-19,43.21,43.42,42.61,42.62,27.8926701570681,79900,0.0,1.0
2013-08-16,43.83,43.9,43.22,43.29,28.3311518324607,138800,0.0,1.0
2013-08-15,44.73,45.02,43.94,44.04,28.8219895287958,132600,0.0,1.0
2013-08-14,45.56,45.7,45.18,45.2,29.5811518324607,66800,0.0,1.0
2013-08-13,45.69,46.14,45.21,45.61,29.8494764397906,212700,0.0,1.0
2013-08-12,45.81,45.81,45.3818,45.6,29.8429319371728,272200,0.0,1.0
2013-08-09,46.2,46.49,45.91,45.95,30.0719895287958,126500,0.0,1.0
2013-08-08,46.0,46.65,45.22,46.47,30.4123036649215,125300,0.0,1.0
2013-08-07,46.86,46.998,45.76,46.0,30.1047120418848,191700,0.0,1.0
2013-08-06,46.94,47.272,46.63,47.09,30.8180628272251,105200,0.0,1.0
2013-08-05,46.82,47.18,46.34,47.18,30.8769633507853,99400,0.0,1.0
2013-08-02,46.99,47.1099,46.4104,46.99,30.7526178010471,118300,0.0,1.0
2013-08-01,46.84,47.93,46.65,46.96,30.7329842931937,271600,0.0,1.0
2013-07-31,46.06,46.73,45.86,46.39,30.3599476439791,188300,0.0,1.0
2013-07-30,47.45,47.45,45.82,46.06,30.1439790575916,208300,0.0,1.0
2013-07-29,47.72,47.85,46.91,47.23,30.9096858638743,129300,0.0,1.0
2013-07-26,47.9,48.05,47.3212,47.79,31.2761780104712,147200,0.0,1.0
2013-07-25,47.94,48.51,47.89,48.5,31.7408376963351,195700,0.0,1.0
2013-07-24,48.66,49.01,48.13,48.17,31.5248691099476,289100,0.0,1.0
2013-07-23,49.03,49.32,48.46,48.6,31.8062827225131,345900,0.0,1.0
2013-07-22,48.69,49.17,48.2,49.14,32.1596858638743,154000,0.0,1.0
2013-07-19,48.26,48.86,48.0301,48.76,31.9109947643979,185100,0.0,1.0
2013-07-18,47.33,48.3,47.12,48.26,31.5837696335079,222100,0.0,1.0
2013-07-17,47.1,47.47,46.97,47.1,30.8246073298429,69600,0.0,1.0
2013-07-16,46.97,47.19,46.65,47.0,30.7591623036649,148100,0.0,1.0
2013-07-15,46.63,48.14,46.62,47.07,30.8049738219895,390600,0.0,1.0
2013-07-12,45.8,46.91,45.43,46.73,30.5824607329843,337900,0.0,1.0
2013-07-11,45.99,46.03,45.33,45.69,29.901832460733,374600,0.0,1.0
2013-07-10,44.98,45.95,44.76,45.34,29.67277486911,362900,0.0,1.0
2013-07-09,44.72,45.29,44.71,44.9,29.3848167539267,287300,0.0,1.0
2013-07-08,44.78,44.98,44.55,44.58,29.1753926701571,227500,0.0,1.0
2013-07-05,44.58,44.84,43.6,44.54,29.1492146596859,177200,0.0,1.0
2013-07-03,44.02,44.2,43.765,44.0,28.7958115183246,147800,0.0,1.0
2013-07-02,43.77,44.215,43.34,44.08,28.848167539267,501700,0.0,1.0
2013-07-01,43.67,44.44,43.2,43.69,28.5929319371728,479200,0.0,1.0
2013-06-28,44.38,44.39,43.64,43.66,28.5732984293194,1115100,0.0,1.0
2013-06-27,44.03,44.61,43.96,44.36,29.0314136125654,208700,0.0,1.0
2013-06-26,44.37,44.56,43.65,43.71,28.6060209424084,156700,0.0,1.0
2013-06-25,44.39,44.75,43.81,44.15,28.8939790575916,132500,0.0,1.0
2013-06-24,45.38,45.45,44.23,44.27,28.9725130890052,249700,0.0,1.0
2013-06-21,45.25,45.73,44.5,45.71,29.9149214659686,359500,0.0,1.0
2013-06-20,46.01,46.485,44.79,45.13,29.5353403141361,156800,0.0,1.0
2013-06-19,46.91,47.13,46.1846,46.27,30.2814136125654,106300,0.0,1.0
2013-06-18,46.1,46.96,46.03,46.93,30.7133507853403,138700,0.0,1.0
2013-06-17,45.86,46.87,45.69,46.15,30.2028795811518,204700,0.0,1.0
2013-06-14,44.96,45.78,44.93,45.72,29.9214659685864,143200,0.0,1.0
2013-06-13,44.88,45.4,44.585,45.02,29.4633507853403,265400,0.0,1.0
2013-06-12,44.7,45.13,44.7,44.99,29.4437172774869,119700,0.0,1.0
2013-06-11,44.44,44.61,44.26,44.39,29.0510471204188,76600,0.0,1.0
2013-06-10,44.46,44.84,43.61,44.78,29.3062827225131,84200,0.0,1.0
2013-06-07,43.67,44.64,43.67,44.26,28.9659685863874,237100,0.0,1.0
2013-06-06,41.78,42.94,41.61,42.88,28.0628272251309,510400,0.0,1.0
2013-06-05,42.86,43.065,41.8344,41.88,27.4083769633508,117600,0.0,1.0
2013-06-04,42.64,43.61,42.38,43.05,28.1740837696335,120100,0.0,1.0
2013-06-03,42.19,42.61,41.85,42.45,27.7814136125654,176400,0.0,1.0
2013-05-31,43.21,43.21,41.84,42.19,27.6112565445026,181700,0.0,1.0
2013-05-30,43.7,43.92,43.22,43.45,28.4358638743456,79200,0.0,1.0
2013-05-29,44.37,44.56,43.51,43.58,28.520942408377,110800,0.0,1.0
2013-05-28,44.84,45.3,44.46,44.73,29.2735602094241,125700,0.0,1.0
2013-05-24,45.21,45.21,44.06,44.55,29.1557591623037,76700,0.0,1.0
2013-05-23,43.78,45.34,43.445,45.32,29.6596858638743,186500,0.0,1.0
2013-05-22,44.37,44.89,43.82,44.04,28.8219895287958,78500,0.0,1.0
2013-05-21,43.93,44.42,43.6837,44.38,29.044502617801,131100,0.0,1.0
2013-05-20,43.87,44.5,43.87,43.92,28.7434554973822,114300,0.0,1.0
2013-05-17,44.46,44.75,43.89,44.02,28.8089005235602,162800,0.0,1.0
2013-05-16,44.29,44.8975,44.16,44.2,28.9267015706806,93600,0.0,1.0
2013-05-15,44.15,44.81,44.06,44.48,29.1099476439791,146100,0.0,1.0
2013-05-14,44.83,45.83,42.885,44.51,29.1295811518325,209100,0.0,1.0
2013-05-13,46.29,46.608,43.8457,44.45,29.0903141361257,367600,0.0,1.0
2013-05-10,45.76,47.13,45.6504,47.12,30.8376963350785,173100,0.0,1.0
2013-05-09,45.7,47.8,45.22,45.64,29.869109947644,207900,0.0,1.0
2013-05-08,45.49,45.76,45.22,45.5,29.7774869109948,283000,0.0,1.0
2013-05-07,43.99,45.49,43.95,45.46,29.7513089005236,229000,0.0,1.0
2013-05-06,44.26,44.39,43.68,43.94,28.7565445026178,104300,0.0,1.0
2013-05-03,44.13,44.77,44.13,44.38,29.044502617801,76700,0.0,1.0
2013-05-02,42.9,43.875,42.34,43.69,28.5929319371728,144400,0.0,1.0
2013-05-01,43.77,43.78,42.6,42.71,27.9515706806283,224600,0.0,1.0
2013-04-30,43.6,43.8,43.53,43.79,28.6583769633508,104400,0.0,1.0
2013-04-29,43.33,43.6,42.32,43.52,28.4816753926702,132300,0.0,1.0
2013-04-26,43.23,43.3428,42.92,43.27,28.3180628272251,131100,0.0,1.0
2013-04-25,43.25,43.52,42.8,43.24,28.2984293193717,96600,0.0,1.0
2013-04-24,43.56,43.76,42.84,43.25,28.3049738219895,115200,0.0,1.0
2013-04-23,43.04,44.23,43.04,43.7,28.5994764397906,210400,0.0,1.0
2013-04-22,42.93,43.0,42.55,42.82,28.0235602094241,231000,0.0,1.0
2013-04-19,42.64,43.04,42.63,42.84,28.0366492146597,144000,0.0,1.0
2013-04-18,42.75,43.02,42.31,42.65,27.9123036649215,220700,0.0,1.0
2013-04-17,43.38,43.63,42.72,42.78,27.9973821989529,312600,0.0,1.0
2013-04-16,42.95,43.65,42.74,43.58,28.520942408377,170500,0.0,1.0
2013-04-15,43.38,43.82,42.66,42.77,27.9908376963351,194500,0.0,1.0
2013-04-12,43.07,43.57,43.04,43.51,28.4751308900524,597900,0.0,1.0
2013-04-11,43.53,43.64,42.93,43.1,28.2068062827225,167900,0.0,1.0
2013-04-10,43.14,43.6,42.97,43.51,28.4751308900524,137500,0.0,1.0
2013-04-09,43.22,43.39,42.92,43.05,28.1740837696335,72700,0.0,1.0
2013-04-08,42.83,43.06,42.53,43.06,28.1806282722513,190800,0.0,1.0
2013-04-05,42.51,43.21,42.51,42.85,28.0431937172775,155800,0.0,1.0
2013-04-04,42.47,43.1,42.47,43.1,28.2068062827225,128100,0.0,1.0
2013-04-03,42.08,42.61,41.94,42.35,27.7159685863874,253900,0.0,1.0
2013-04-02,43.15,43.56,41.7,42.04,27.5130890052356,426500,0.0,1.0
2013-04-01,42.93,43.22,42.61,43.03,28.1609947643979,162900,0.0,1.0
2013-03-28,42.59,43.14,42.24,42.93,28.0955497382199,426400,0.0,1.0
2013-03-27,42.2,42.52,42.0,42.48,27.8010471204188,43800,0.0,1.0
2013-03-26,42.82,42.98,42.2,42.5,27.8141361256544,84000,0.0,1.0
2013-03-25,42.11,42.78,41.98,42.66,27.9188481675393,119500,0.0,1.0
2013-03-22,42.03,42.37,41.62,42.04,27.5130890052356,74600,0.0,1.0
2013-03-21,41.86,42.312,41.73,42.01,27.4934554973822,219900,0.0,1.0
2013-03-20,41.73,42.22,41.6,42.2,27.6178010471204,84100,0.0,1.0
2013-03-19,41.22,41.915,41.22,41.6,27.2251308900524,223800,0.0,1.0
2013-03-18,40.42,41.72,40.42,41.22,26.9764397905759,315300,0.0,1.0
2013-03-15,40.37,42.04,40.22,40.71,26.6426701570681,299900,0.0,1.0
2013-03-14,40.47,40.59,40.18,40.31,26.380890052356,113300,0.0,1.0
2013-03-13,40.2,40.51,40.17,40.25,26.3416230366492,60600,0.0,1.0
2013-03-12,40.04,40.25,39.81,40.24,26.3350785340314,131400,0.0,1.0
2013-03-11,40.05,40.24,39.94,40.03,26.1976439790576,77900,0.0,1.0
2013-03-08,40.08,40.34,39.85,40.16,26.282722513089,138900,0.0,1.0
2013-03-07,40.46,40.57,39.68,39.88,26.0994764397906,121500,0.0,1.0
2013-03-06,40.58,40.7499,40.35,40.52,26.5183246073298,269700,0.0,1.0
2013-03-05,39.58,40.4,39.36,40.36,26.413612565445,322200,0.0,1.0
2013-03-04,38.6,39.28,38.49,39.26,25.6937172774869,387600,0.0,1.0
2013-03-01,38.55,38.82,38.38,38.59,25.2552356020942,298700,0.0,1.0
2013-02-28,38.25,38.75,37.94,38.66,25.3010471204188,481400,0.0,1.0
2013-02-27,38.13,38.34,37.92,38.31,25.0719895287958,268400,0.0,1.0
2013-02-26,37.95,38.35,37.73,38.2,25.0,238900,0.0,1.0
2013-02-25,38.45,38.745,37.87,37.87,24.7840314136126,301100,0.0,1.0
2013-02-22,38.36,38.36,37.65,38.29,25.0589005235602,403700,0.0,1.0
2013-02-21,37.61,38.2,37.43,38.12,24.9476439790576,1027800,0.0,1.0
2013-02-20,39.1,39.1,37.53,37.75,24.705497382199,1451200,0.0,1.0
2013-02-19,39.54,39.82,39.31,39.69,25.9751308900524,198200,0.0,1.0
2013-02-15,39.29,39.43,39.01,39.39,25.7787958115183,186400,0.0,1.0
2013-02-14,38.18,40.63,38.18,39.09,25.5824607329843,430300,0.0,1.0
2013-02-13,38.28,38.35,37.74,38.06,24.9083769633508,116400,0.0,1.0
2013-02-12,37.72,38.18,37.67,38.15,24.967277486911,245200,0.0,1.0
2013-02-11,37.75,37.96,37.63,37.7,24.67277486911,148800,0.0,1.0
2013-02-08,38.18,38.18,37.45,37.78,24.7251308900524,235000,0.0,1.0
2013-02-07,38.0,38.6,37.4,38.04,24.8952879581152,179100,0.0,1.0
2013-02-06,37.67,38.24,37.21,37.99,24.8625654450262,185500,0.0,1.0
2013-02-05,37.73,38.13,37.45,37.89,24.7971204188482,75400,0.0,1.0
2013-02-04,37.51,37.73,37.18,37.45,24.5091623036649,108400,0.0,1.0
2013-02-01,38.25,38.26,37.61,37.79,24.7316753926702,241400,0.0,1.0
2013-01-31,37.41,38.1,37.4,37.99,24.8625654450262,222500,0.0,1.0
2013-01-30,37.86,38.15,37.47,37.49,24.5353403141361,53426,0.0,1.0
2013-01-29,37.71,38.0,37.52,37.76,24.7120418848168,74800,0.0,1.0
2013-01-28,37.03,37.78,36.67,37.64,24.6335078534031,123700,0.0,1.0
2013-01-25,37.2,37.84,36.7,36.88,24.1361256544503,165800,0.0,1.0
2013-01-24,36.65,37.32,36.65,36.98,24.2015706806283,120800,0.0,1.0
2013-01-23,36.63,36.815,36.52,36.66,23.9921465968586,159300,0.0,1.0
2013-01-22,36.05,36.66,36.0,36.52,23.9005235602094,171000,0.0,1.0
2013-01-18,34.76,36.45,34.76,35.82,23.4424083769633,242800,0.0,1.0
2013-01-17,34.12,35.0099,34.12,34.83,22.794502617801,229400,0.0,1.0
2013-01-16,33.98,34.1625,33.84,33.93,22.205497382199,59900,0.0,1.0
2013-01-15,34.51,34.63,33.72,34.09,22.3102094240838,321400,0.0,1.0
2013-01-14,35.29,35.39,34.66,34.83,22.794502617801,164200,0.0,1.0
2013-01-11,35.28,35.46,35.0,35.27,23.0824607329843,183100,0.0,1.0
2013-01-10,35.51,35.6499,35.13,35.35,23.1348167539267,97800,0.0,1.0
2013-01-09,35.29,35.57,35.23,35.34,23.1282722513089,143700,0.0,1.0
2013-01-08,34.73,35.3,34.73,35.17,23.0170157068063,171400,0.0,1.0
2013-01-07,35.31,35.37,33.9,34.7,22.7094240837696,331600,0.0,1.0
2013-01-04,35.91,35.96,35.5,35.54,23.2591623036649,108600,0.0,1.0
2013-01-03,36.17,36.345,35.37,35.74,23.3900523560209,181800,0.0,1.0
2013-01-02,34.97,36.355,34.95,36.05,23.5929319371728,808300,0.0,1.0
2012-12-31,33.65,34.3,33.65,34.25,22.4149214659686,314600,0.0,1.0
2012-12-28,33.94,34.01,33.67,33.71,22.0615183246073,150200,0.0,1.0
2012-12-27,34.66,34.69,33.88,34.05,22.2840314136126,84700,0.0,1.0
2012-12-26,35.0,35.29,34.51,34.57,22.6243455497382,68700,0.0,1.0
2012-12-24,34.61,35.15,34.5001,35.03,22.9253926701571,47500,0.0,1.0
2012-12-21,34.79,35.06,34.67,34.69,22.7028795811518,554800,0.0,1.0
2012-12-20,34.53,35.05,34.48,34.95,22.8730366492147,180900,0.0,1.0
2012-12-19,35.11,35.16,34.4,34.52,22.5916230366492,136900,0.0,1.0
2012-12-18,35.02,35.38,34.59,35.13,22.9908376963351,211400,0.0,1.0
2012-12-17,34.48,35.0,34.395,35.0,22.9057591623037,233300,0.0,1.0
2012-12-14,34.47,34.57,33.86,34.22,22.3952879581152,196400,0.0,1.0
2012-12-13,34.55,34.66,34.1775,34.44,22.5392670157068,193600,0.0,1.0
2012-12-12,34.74,34.74,34.25,34.47,22.5589005235602,94600,0.0,1.0
2012-12-11,34.67,34.75,34.35,34.62,22.6570680628272,174600,0.0,1.0
2012-12-10,34.41,34.73,34.19,34.59,22.6374345549738,201200,0.0,1.0
2012-12-07,34.22,34.47,33.76,34.35,22.4803664921466,148600,0.0,1.0
2012-12-06,34.37,34.64,33.94,34.05,22.2840314136126,99100,0.0,1.0
2012-12-05,34.85,34.88,34.25,34.29,22.4410994764398,70900,0.0,1.0
2012-12-04,34.63,35.09,34.18,34.73,22.729057591623,275800,0.0,1.0
2012-12-03,34.42,34.65,33.72,34.57,22.6243455497382,213500,0.0,1.0
2012-11-30,34.49,34.9,34.08,34.44,22.5392670157068,179800,0.0,1.0
2012-11-29,34.92,34.92,34.01,34.43,22.532722513089,67800,0.0,1.0
2012-11-28,34.5,34.96,34.11,34.6,22.6439790575916,92900,0.0,1.0
2012-11-27,35.1,35.56,34.65,34.72,22.7225130890052,278700,0.0,1.0
2012-11-26,36.12,36.12,33.63,34.1,22.3167539267016,156900,0.0,1.0
2012-11-23,34.0,34.39,33.91,34.39,22.5065445026178,49600,0.0,1.0
2012-11-21,33.99,34.03,33.03,33.95,22.2185863874346,175500,0.0,1.0
2012-11-20,33.77,34.03,33.564,33.84,22.1465968586387,138700,0.0,1.0
2012-11-19,34.26,34.26,33.5,33.89,22.1793193717278,300400,0.0,1.0
2012-11-16,33.81,34.175,33.31,33.91,22.1924083769633,254500,0.0,1.0
2012-11-15,34.11,34.93,33.84,33.9,22.1858638743456,173400,0.0,1.0
2012-11-14,34.36,34.605,33.95,34.07,22.2971204188482,156700,0.0,1.0
2012-11-13,34.47,34.81,34.35,34.41,22.5196335078534,129900,0.0,1.0
2012-11-12,33.77,34.72,33.77,34.61,22.6505235602094,509300,0.0,1.0
2012-11-09,32.92,34.225,32.79,33.58,21.9764397905759,253600,0.0,1.0
2012-11-08,33.2,33.36,32.9,33.2,21.7277486910995,257100,0.0,1.0
2012-11-07,33.43,33.65,32.94,33.18,21.7146596858639,280600,0.0,1.0
2012-11-06,33.0,33.93,32.79,33.87,22.1662303664921,225900,0.0,1.0
2012-11-05,32.36,32.91,32.19,32.91,21.5379581151832,170400,0.0,1.0
2012-11-02,32.14,32.425,31.918,32.28,21.1256544502618,203700,0.0,1.0
2012-11-01,31.52,32.21,31.22,32.01,20.9489528795811,363400,0.0,1.0
2012-10-31,31.37,31.59,30.5,31.55,20.6479057591623,324800,0.0,1.0
2012-10-26,31.25,31.46,31.12,31.37,20.5301047120419,64600,0.0,1.0
2012-10-25,31.37,31.45,30.93,31.16,20.3926701570681,161400,0.0,1.0
2012-10-24,31.92,32.04,31.03,31.11,20.3599476439791,71000,0.0,1.0
2012-10-23,31.65,31.94,30.99,31.79,20.8049738219895,123000,0.0,1.0
2012-10-22,31.52,32.35,31.35,31.91,20.8835078534031,222700,0.0,1.0
2012-10-19,31.51,31.58,31.0,31.19,20.4123036649215,143300,0.0,1.0
2012-10-18,31.12,31.88,30.99,31.73,20.7657068062827,231400,0.0,1.0
2012-10-17,30.82,31.2,30.74,31.1,20.3534031413613,114900,0.0,1.0
2012-10-16,31.1,31.1,30.83,30.84,20.1832460732984,111100,0.0,1.0
2012-10-15,30.64,31.0,30.44,30.95,20.2552356020942,119500,0.0,1.0
2012-10-12,30.46,30.8,30.4,30.67,20.0719895287958,147100,0.0,1.0
2012-10-11,30.59,30.64,30.37,30.52,19.9738219895288,191800,0.0,1.0
2012-10-10,30.17,30.4,30.06,30.4,19.8952879581152,182200,0.0,1.0
2012-10-09,30.51,30.53,30.0,30.11,19.705497382199,229500,0.0,1.0
2012-10-08,30.43,30.54,30.37,30.46,19.934554973822,137100,0.0,1.0
2012-10-05,30.5,30.7,30.4208,30.5,19.9607329842932,319000,0.0,1.0
2012-10-04,30.26,30.53,30.09,30.52,19.9738219895288,274500,0.0,1.0
2012-10-03,30.15,30.31,29.97,30.1,19.6989528795812,142700,0.0,1.0
2012-10-02,30.27,30.27,29.76,30.05,19.6662303664921,424600,0.0,1.0
2012-10-01,30.12,30.53,29.91,30.1,19.6989528795812,471400,0.0,1.0
2012-09-28,30.89,30.99,29.81,30.06,19.6727748691099,4304800,0.0,1.0
2012-09-27,28.95,30.88,28.732,30.63,20.0458115183246,666300,0.0,1.0
2012-09-26,28.92,29.51,28.62,29.49,19.2997382198953,190900,0.0,1.0
2012-09-25,29.71,29.8,28.82,28.82,18.8612565445026,109400,0.0,1.0
2012-09-24,30.25,30.28,29.62,29.66,19.4109947643979,100300,0.0,1.0
2012-09-21,30.89,31.01,30.39,30.4,19.8952879581152,348700,0.0,1.0
2012-09-20,30.58,30.86,30.41,30.51,19.967277486911,137600,0.0,1.0
2012-09-19,30.55,30.96,30.49,30.65,20.0589005235602,141100,0.0,1.0
2012-09-18,30.3,30.78,30.14,30.51,19.967277486911,118800,0.0,1.0
2012-09-17,30.47,30.7899,30.04,30.26,19.803664921466,128700,0.0,1.0
2012-09-14,31.8,31.8,30.2114,30.58,20.0130890052356,246200,0.0,1.0
2012-09-13,30.21,31.89,30.088,31.87,20.8573298429319,182200,0.0,1.0
2012-09-12,30.15,30.46,30.122,30.26,19.803664921466,87900,0.0,1.0
2012-09-11,29.82,30.32,29.82,30.15,19.7316753926702,135700,0.0,1.0
2012-09-10,29.87,29.97,29.64,29.82,19.5157068062827,350500,0.0,1.0
2012-09-07,30.21,30.25,29.84,29.9,19.5680628272251,126500,0.0,1.0
2012-09-06,30.26,30.28,29.96,30.05,19.6662303664921,251200,0.0,1.0
2012-09-05,30.64,30.87,29.89,30.04,19.6596858638743,367000,0.0,1.0
