,UTX_Open,UTX_High,UTX_Low,UTX_Close,UTX_Adj Close,UTX_Volume,UTX_Dividend Amount,UTX_Split Coefficient
2003-01-30,63.79,64.88,62.9,63.1,9.67153453298361,2252600,0.0,1.0
2003-01-29,62.9,64.01,62.4,63.85,9.78648938084,2148600,0.0,1.0
2003-01-28,62.9,64.01,62.4,63.85,9.78648938084,2525600,0.0,1.0
2003-01-27,63.05,63.72,62.6,62.85,9.63321625036482,2044700,0.0,1.0
2003-01-24,64.65,65.07,63.73,63.9,9.79415303736375,2318500,0.0,1.0
2003-01-23,64.5,65.4,64.04,65.4,10.0240627330765,2088200,0.0,1.0
2003-01-22,64.99,64.99,63.26,63.8,9.77882572431624,2553500,0.0,1.0
2003-01-21,66.7,66.7,64.99,64.99,9.9612207495817,2454200,0.0,1.0
2003-01-17,66.0,66.26,65.51,65.7,10.0700446722191,3012300,0.0,1.0
2003-01-16,65.3,66.89,65.25,66.21,10.1482139687614,3710400,0.0,1.0
2003-01-15,63.9,64.4,63.55,64.4,9.87078960260134,1626300,0.0,1.0
2003-01-14,64.15,64.31,63.27,64.31,9.85699502085858,1782600,0.0,1.0
2003-01-13,64.49,64.85,63.68,64.14,9.8309385886778,1314500,0.0,1.0
2003-01-10,64.15,64.65,63.48,64.32,9.85852775216333,2085600,0.0,1.0
2003-01-09,63.5,65.06,63.3,64.94,9.95355709305794,2166300,0.0,1.0
2003-01-08,63.64,63.97,62.7,63.25,9.69452550255489,2461800,0.0,1.0
2003-01-07,64.25,64.88,63.51,63.63,9.75276929213546,2429600,0.0,1.0
2003-01-06,64.97,65.85,64.75,65.0,9.96275348088645,2608800,0.0,1.0
2003-01-03,63.66,64.64,63.0,64.41,9.87232233390609,2102600,0.0,1.0
2003-01-02,62.3,63.72,62.0,63.41,9.71904920343092,2080800,0.0,1.0
2002-12-31,61.73,62.06,60.84,61.94,9.49373770163241,1506600,0.0,1.0
2002-12-30,61.14,61.57,60.5,61.44,9.41710113639482,1714300,0.0,1.0
2002-12-27,62.18,62.38,60.75,60.98,9.34659549637624,1275400,0.0,1.0
2002-12-26,61.27,62.55,61.2,61.51,9.42783025552808,1013000,0.0,1.0
2002-12-24,61.2,61.87,61.19,61.5,9.42629752422333,647700,0.0,1.0
2002-12-23,61.25,62.0,61.05,61.6,9.44162483727085,1496500,0.0,1.0
2002-12-20,62.08,62.36,61.13,62.11,9.51979413381319,2835600,0.0,1.0
2002-12-19,61.2,62.13,60.75,61.35,9.40330655465206,2106100,0.0,1.0
2002-12-18,61.2,62.49,60.23,61.68,9.45388668770886,2380100,0.0,1.0
2002-12-17,61.65,62.37,61.4,61.75,9.46461580684213,2240900,0.0,1.0
2002-12-16,60.1,62.35,59.94,62.33,9.55351422251773,2320200,0.0,1.0
2002-12-13,61.9,61.9,60.1,60.1,9.21171514155809,2049800,0.0,1.0
2002-12-12,61.4,62.25,60.7,62.16,9.52745779033695,1982200,0.0,1.0
2002-12-11,60.08,61.7,59.65,61.29,9.39411016682354,1949900,0.0,1.0
2002-12-10,60.75,61.09,59.22,60.9,9.33433364593823,1838100,0.0,1.0
2002-12-09,61.21,61.81,60.25,60.6,9.28835170679567,1985100,0.0,1.0
2002-12-06,60.25,62.68,60.01,62.01,9.50446682076567,2081200,0.0,1.0
2002-12-05,62.21,62.25,60.81,61.16,9.37418465986177,2541500,0.0,1.0
2002-12-04,61.8,63.4,61.71,62.75,9.6178889373173,2476700,0.0,1.0
2002-12-03,62.3,63.25,61.1,61.55,9.43396118074709,2928500,0.0,1.0
2002-12-02,63.8,64.65,62.49,63.19,9.68532911472638,3057500,0.0,1.0
2002-11-29,63.7,63.7,62.3,62.47,9.57497246078425,1380600,0.0,1.0
2002-11-27,63.1,64.14,62.9,63.83,9.78342391823049,3039400,0.0,1.0
2002-11-26,64.0,64.7,62.65,63.03,9.66080541385035,2450500,0.0,1.0
2002-11-25,63.62,64.99,63.32,64.81,9.93363158609617,1643300,0.0,1.0
2002-11-22,65.2,65.2,63.62,63.62,9.75123656083071,2483400,0.0,1.0
2002-11-21,64.25,65.77,63.8,65.19,9.99187537567673,2357400,0.0,1.0
2002-11-20,62.1,63.89,62.1,63.45,9.72518012864993,1589400,0.0,1.0
2002-11-19,61.75,62.45,60.9,62.1,9.51826140250844,2366100,0.0,1.0
2002-11-18,63.4,63.54,61.58,61.58,9.43855937466135,1578100,0.0,1.0
2002-11-15,62.66,63.49,61.75,63.02,9.6592726825456,1846000,0.0,1.0
2002-11-14,63.0,63.6,61.19,62.65,9.60256162426978,2266400,0.0,1.0
2002-11-13,62.23,62.87,61.05,62.05,9.51059774598468,1975400,0.245,1.0
2002-11-12,61.5,62.88,61.5,62.22,9.49914747179014,2074400,0.0,1.0
2002-11-11,62.0,62.26,60.68,60.91,9.29914934919218,2321300,0.0,1.0
2002-11-08,64.45,64.99,62.79,63.01,9.61975702663929,5025900,0.0,1.0
2002-11-07,65.5,65.5,63.72,63.89,9.75410691052189,2647800,0.0,1.0
2002-11-06,64.7,66.21,64.3,65.83,10.050287336354,2884200,0.0,1.0
2002-11-05,63.05,63.94,62.95,63.73,9.72967965890687,2017500,0.0,1.0
2002-11-04,63.38,64.82,62.24,62.7,9.5724292266352,2676500,0.0,1.0
2002-11-01,60.85,62.6,60.6,62.35,9.51899461372734,1797200,0.0,1.0
2002-10-31,62.6,63.2,60.6,61.67,9.41517879436352,2338900,0.0,1.0
2002-10-30,61.75,63.15,61.4,62.66,9.56632241373144,2556000,0.0,1.0
2002-10-29,60.3,61.65,59.27,61.25,9.35105725887409,2426300,0.0,1.0
2002-10-28,61.95,62.1,59.46,59.95,9.15258583950207,2245800,0.0,1.0
2002-10-25,60.5,62.13,59.44,61.95,9.4579264846898,2401400,0.0,1.0
2002-10-24,62.75,63.1,59.9,60.5,9.2365545169287,2243100,0.0,1.0
2002-10-23,61.04,62.0,59.1,61.8,9.43502593630072,3298500,0.0,1.0
2002-10-22,62.1,62.58,60.87,61.29,9.35716407177785,3030800,0.0,1.0
2002-10-21,60.38,63.9,60.0,63.6,9.70983251696967,3909800,0.0,1.0
2002-10-18,59.9,61.74,59.25,60.73,9.27166869112529,5305700,0.0,1.0
2002-10-17,57.5,60.5,55.8,60.0,9.16021935563177,5887700,0.0,1.0
2002-10-16,55.23,56.25,54.3,54.63,8.34037972330272,2782700,0.0,1.0
2002-10-15,55.95,56.85,54.8,55.23,8.43198191685904,3540200,0.0,1.0
2002-10-14,54.2,54.51,53.04,53.65,8.19076280716074,2333400,0.0,1.0
2002-10-11,52.16,56.25,52.16,55.06,8.40602796201808,3362600,0.0,1.0
2002-10-10,49.19,52.39,49.0,52.15,7.96175732326994,3744300,0.0,1.0
2002-10-09,50.5,51.1,48.83,49.19,7.50985316839211,3180900,0.0,1.0
2002-10-08,51.8,52.56,49.46,51.28,7.82893414261328,3819300,0.0,1.0
2002-10-07,52.25,53.15,51.35,51.36,7.84114776842079,3411600,0.0,1.0
2002-10-04,56.0,56.4,52.46,52.48,8.01213852972592,4245700,0.0,1.0
2002-10-03,56.75,57.6,55.25,55.44,8.46404268460375,2722500,0.0,1.0
2002-10-02,58.9,58.95,55.92,56.2,8.58007212977509,2531600,0.0,1.0
2002-10-01,57.0,59.22,56.55,59.06,9.01670925239353,2801100,0.0,1.0
2002-09-30,56.67,57.5,55.24,56.49,8.62434652332731,2830800,0.0,1.0
2002-09-27,59.1,59.33,56.6,56.67,8.6518271813942,3007700,0.0,1.0
2002-09-26,57.78,60.59,57.64,60.05,9.16785287176146,3518200,0.0,1.0
2002-09-25,56.75,57.9,55.7,57.64,8.79991739431025,3018200,0.0,1.0
2002-09-24,57.0,57.4,55.5,55.98,8.54648465880444,2777900,0.0,1.0
2002-09-23,57.1,57.88,56.35,57.41,8.76480322011366,2115400,0.0,1.0
2002-09-20,58.0,59.0,57.81,58.23,8.88999288464063,3449600,0.0,1.0
2002-09-19,56.85,57.99,56.58,57.2,8.73274245236895,2209400,0.0,1.0
2002-09-18,57.7,58.1,57.1,57.6,8.7938105814065,2705600,0.0,1.0
2002-09-17,60.0,60.1,57.88,58.15,8.87777925883312,2738500,0.0,1.0
2002-09-16,57.75,59.98,57.7,59.8,9.12968529111299,2815200,0.0,1.0
2002-09-13,59.4,59.61,57.09,58.0,8.85487871044404,4321200,0.0,1.0
2002-09-12,62.1,62.2,61.05,61.1,9.32815671048501,2511600,0.0,1.0
2002-09-11,62.5,62.69,61.65,62.32,9.51441450404953,2760300,0.0,1.0
2002-09-10,59.35,61.5,58.8,61.21,9.34495044597034,3189500,0.0,1.0
2002-09-09,58.45,59.85,57.29,59.13,9.02739617497511,1916800,0.0,1.0
2002-09-06,57.4,59.06,57.4,58.67,8.95716782658193,1725200,0.0,1.0
2002-09-05,57.5,57.99,56.15,56.89,8.68541465236485,2330600,0.0,1.0
2002-09-04,56.4,58.11,55.65,58.0,8.85487871044404,2692700,0.0,1.0
2002-09-03,58.9,58.9,56.5,56.68,8.65335388462014,2940600,0.0,1.0
2002-08-30,58.85,60.45,58.5,59.39,9.06709045884951,1901000,0.0,1.0
2002-08-29,58.5,59.48,57.39,58.76,8.97090815561537,2492500,0.0,1.0
2002-08-28,60.2,60.34,58.64,59.29,9.05182342659012,2059800,0.0,1.0
2002-08-27,60.8,61.66,59.9,60.4,9.22128748466931,3275100,0.0,1.0
2002-08-26,60.48,60.61,58.16,59.88,9.1418989169205,2624900,0.0,1.0
2002-08-23,62.05,62.6,60.19,60.48,9.23350111047682,1655100,0.0,1.0
2002-08-22,61.7,62.79,60.85,62.25,9.50372758146796,2406200,0.0,1.0
2002-08-21,62.8,63.2,60.6,61.26,9.35258396210003,2895200,0.245,1.0
2002-08-20,63.11,63.4,62.1,62.55,9.51148893308442,2606400,0.0,1.0
2002-08-19,61.31,63.4,60.55,63.26,9.61945307604988,3993900,0.0,1.0
2002-08-16,62.5,63.5,61.0,61.24,9.31228748620447,3461600,0.0,1.0
2002-08-15,61.0,62.2,59.0,61.75,9.38983919453178,6601000,0.0,1.0
2002-08-14,62.1,62.35,58.11,61.35,9.32901432525546,9132500,0.0,1.0
2002-08-13,67.7,67.71,62.42,62.47,9.49932395922915,6493200,0.0,1.0
2002-08-12,67.9,68.92,67.15,68.45,10.4086557549101,1664400,0.0,1.0
2002-08-09,68.0,69.24,67.8,68.9,10.477083732846,2005100,0.0,1.0
2002-08-08,67.6,69.29,67.06,68.92,10.4801249763098,3240000,0.0,1.0
2002-08-07,65.8,67.35,64.82,67.16,10.212495551494,2457000,0.0,1.0
2002-08-06,64.3,65.95,64.1,65.2,9.91445369204003,3230600,0.0,1.0
2002-08-05,65.71,65.71,62.74,63.1,9.59512312833936,3426800,0.0,1.0
2002-08-02,68.0,68.62,64.5,65.71,9.99200540036734,2968500,0.0,1.0
2002-08-01,69.25,69.25,67.8,67.95,10.3326246683147,2261100,0.0,1.0
2002-07-31,70.2,70.49,68.14,69.5,10.5683210367605,3214100,0.0,1.0
2002-07-30,70.0,72.06,69.53,71.0,10.7964142965467,4261900,0.0,1.0
2002-07-29,66.3,70.2,66.3,70.1,10.6595583406749,2884400,0.0,1.0
2002-07-26,66.25,66.25,64.2,65.79,10.0041703742226,2043500,0.0,1.0
2002-07-25,64.51,66.0,62.8,65.5,9.96007234399727,3713100,0.0,1.0
2002-07-24,61.0,65.14,59.92,64.5,9.80801017080647,4085800,0.0,1.0
2002-07-23,61.0,62.6,60.3,61.28,9.3183699731321,4021200,0.0,1.0
2002-07-22,61.75,63.15,58.61,60.0,9.12373039144788,4087900,0.0,1.0
2002-07-19,64.45,64.45,61.48,61.64,9.37311235548079,3593100,0.0,1.0
2002-07-18,64.95,66.25,64.1,64.45,9.80040706214693,3641400,0.0,1.0
2002-07-17,64.0,65.1,62.7,64.95,9.87643814874233,5267500,0.0,1.0
2002-07-16,62.0,62.9,60.6,61.9,9.4126485205104,3001500,0.0,1.0
2002-07-15,63.1,63.2,59.9,62.35,9.48107649844626,3312400,0.0,1.0
2002-07-12,64.19,64.8,62.23,63.31,9.62705618470942,2507100,0.0,1.0
2002-07-11,64.0,65.2,62.64,64.19,9.76087089711733,3430200,0.0,1.0
2002-07-10,67.4,67.68,63.5,64.2,9.76239151884923,2426800,0.0,1.0
2002-07-09,67.95,68.7,66.86,66.9,10.1729593864644,1831400,0.0,1.0
2002-07-08,69.25,69.74,67.75,68.1,10.3554339942933,1999300,0.0,1.0
2002-07-05,67.4,69.25,67.15,69.25,10.5303054934628,1689900,0.0,1.0
2002-07-03,65.4,65.82,63.65,64.83,9.85819068795944,1719500,0.0,1.0
2002-07-02,66.32,66.32,64.75,65.1,9.89924747472095,2373200,0.0,1.0
2002-07-01,67.75,67.79,66.0,66.32,10.0847633260137,1956200,0.0,1.0
2002-06-28,66.5,68.51,66.5,67.9,10.3250215596552,2335500,0.0,1.0
2002-06-27,65.25,66.9,64.82,66.9,10.1729593864644,2832200,0.0,1.0
2002-06-26,65.3,65.7,63.9,64.85,9.86123193142325,2873700,0.0,1.0
2002-06-25,66.5,67.48,65.95,66.05,10.0437065392522,2896500,0.0,1.0
2002-06-24,64.6,67.1,64.0,66.5,10.1121345171881,3693200,0.0,1.0
2002-06-21,67.95,68.3,65.7,65.75,9.99808788729497,4445700,0.0,1.0
2002-06-20,69.95,70.65,68.8,68.8,10.4618775155269,2108600,0.0,1.0
2002-06-19,69.6,71.0,69.29,69.91,10.6306665277687,2557700,0.0,1.0
2002-06-18,69.1,70.23,68.9,69.85,10.6215427973772,1561200,0.0,1.0
2002-06-17,68.26,69.8,68.25,69.48,10.5652797932966,2564000,0.0,1.0
2002-06-14,67.9,68.83,66.8,68.25,10.378243320272,2433000,0.0,1.0
2002-06-13,69.75,69.95,68.7,68.75,10.4542744068674,1694500,0.0,1.0
2002-06-12,68.6,69.95,68.23,69.95,10.6367490146963,2101700,0.0,1.0
2002-06-11,69.6,70.2,68.4,68.72,10.4497125416716,2372000,0.0,1.0
2002-06-10,68.75,69.75,68.39,69.09,10.5059755457522,1706700,0.0,1.0
2002-06-07,67.3,68.79,67.2,68.36,10.394970159323,2302300,0.0,1.0
2002-06-06,68.5,68.6,67.76,67.95,10.3326246683147,2807700,0.0,1.0
2002-06-05,66.4,68.8,66.17,68.52,10.4193001070335,2420600,0.0,1.0
2002-06-04,66.5,66.6,65.25,66.16,10.0604333783032,2301700,0.0,1.0
2002-06-03,68.8,69.1,65.9,66.2,10.0665158652308,2539800,0.0,1.0
2002-05-31,68.5,69.25,68.22,68.87,10.4725218676503,2571100,0.0,1.0
2002-05-30,68.0,68.4,67.14,68.3,10.3858464289315,1744500,0.0,1.0
2002-05-29,68.1,68.7,67.8,68.2,10.3706402116124,1276800,0.0,1.0
2002-05-28,69.05,69.2,68.16,68.32,10.3888876723953,1440300,0.0,1.0
2002-05-24,69.2,69.44,68.9,69.12,10.510537410948,1785300,0.0,1.0
2002-05-23,69.0,69.4,67.2,69.2,10.5227023848032,1759100,0.0,1.0
2002-05-22,68.15,68.7,67.4,68.28,10.3828051854677,1558600,0.0,1.0
2002-05-21,69.8,70.19,67.4,68.01,10.3417483987062,2088600,0.0,1.0
2002-05-20,70.05,70.15,68.8,69.3,10.5379086021223,1862400,0.0,1.0
2002-05-17,70.1,70.38,69.55,70.3,10.6899707753131,2356100,0.0,1.0
2002-05-16,70.46,70.81,69.73,69.85,10.6215427973772,2311400,0.0,1.0
2002-05-15,70.65,71.09,70.25,70.45,10.7127801012917,1548900,0.245,1.0
2002-05-14,70.75,71.0,70.1,70.9,10.7438448147901,2120200,0.0,1.0
2002-05-13,69.2,70.1,68.7,69.55,10.5392723112644,2113300,0.0,1.0
2002-05-10,69.8,70.0,68.75,68.75,10.418044161027,2342800,0.0,1.0
2002-05-09,69.75,70.2,69.44,69.5,10.5316955518746,2657200,0.0,1.0
2002-05-08,69.2,70.6,69.1,70.3,10.652923702112,2133000,0.0,1.0
2002-05-07,67.65,69.78,67.65,68.15,10.327123048349,3514000,0.0,1.0
2002-05-06,69.55,69.55,67.2,67.34,10.2043795462336,1947400,0.0,1.0
2002-05-03,69.76,69.95,68.5,69.63,10.5513951262882,1672800,0.0,1.0
2002-05-02,69.55,70.12,68.9,69.51,10.5332109037526,2549400,0.0,1.0
2002-05-01,69.5,70.99,67.94,70.61,10.699899610329,2728000,0.0,1.0
2002-04-30,68.75,70.98,68.11,70.17,10.6332241276984,2779000,0.0,1.0
2002-04-29,68.6,69.91,67.75,67.9,10.2892392513998,2109000,0.0,1.0
2002-04-26,69.15,70.04,68.25,68.35,10.3574300859083,2353000,0.0,1.0
2002-04-25,68.15,69.28,67.05,69.15,10.4786582361457,2654300,0.0,1.0
2002-04-24,69.0,69.79,68.34,68.44,10.37106825281,2817200,0.0,1.0
2002-04-23,69.5,69.85,68.7,69.25,10.4938117549254,2537900,0.0,1.0
2002-04-22,69.0,69.98,68.4,69.75,10.5695793488238,3157400,0.0,1.0
2002-04-19,68.0,69.0,66.92,68.95,10.4483511985864,5285300,0.0,1.0
2002-04-18,69.95,70.5,66.5,67.25,10.1907413793319,8886600,0.0,1.0
2002-04-17,72.75,72.75,69.48,69.8,10.5771561082136,6711100,0.0,1.0
2002-04-16,72.85,73.48,72.2,73.08,11.074191524187,2196900,0.0,1.0
2002-04-15,73.0,73.25,71.85,71.85,10.887803243197,2042300,0.0,1.0
2002-04-12,74.5,74.65,72.79,72.79,11.0302463197259,2578400,0.0,1.0
2002-04-11,74.65,75.09,73.8,74.35,11.2666412126889,2375600,0.0,1.0
2002-04-10,73.35,75.55,73.23,75.0,11.3651390847568,2697300,0.0,1.0
2002-04-09,73.95,74.54,72.8,72.9,11.0469151903836,1664500,0.0,1.0
2002-04-08,72.5,74.04,72.14,73.95,11.2060271375702,1625000,0.0,1.0
2002-04-05,73.8,74.15,72.25,72.8,11.0317616716039,1843000,0.0,1.0
2002-04-04,72.95,73.51,72.6,73.46,11.1317748955498,1813400,0.0,1.0
2002-04-03,74.0,74.55,72.48,72.85,11.0393384309937,1709100,0.0,1.0
2002-04-02,74.0,74.83,73.38,74.24,11.2499723420312,1596600,0.0,1.0
2002-04-01,74.45,74.45,72.5,74.3,11.259064453299,1932500,0.0,1.0
2002-03-28,73.9,75.6,73.8,74.2,11.2439109345194,2098600,0.0,1.0
2002-03-27,71.8,74.15,71.78,73.75,11.1757201000108,2559700,0.0,1.0
2002-03-26,71.7,72.95,71.5,72.0,10.9105335213665,2050100,0.0,1.0
2002-03-25,73.1,73.25,71.6,71.7,10.8650729650275,1727200,0.0,1.0
2002-03-22,72.71,72.91,71.82,72.85,11.0393384309937,2391600,0.0,1.0
2002-03-21,73.27,73.27,72.15,72.96,11.0560073016514,1869600,0.0,1.0
2002-03-20,74.1,74.3,73.15,73.22,11.0954064504785,1650400,0.0,1.0
2002-03-19,74.1,74.75,73.65,74.1,11.2287574157397,2016500,0.0,1.0
2002-03-18,74.05,74.39,72.4,73.7,11.168143340621,2654800,0.0,1.0
2002-03-15,74.65,74.83,73.7,74.35,11.2666412126889,4080000,0.0,1.0
2002-03-14,74.95,74.95,73.59,74.65,11.3121017690279,1979800,0.0,1.0
2002-03-13,75.0,75.0,73.85,73.89,11.1969350263024,1999900,0.0,1.0
2002-03-12,75.58,75.58,74.29,75.0,11.3651390847568,1949500,0.0,1.0
2002-03-11,75.32,76.24,74.7,75.69,11.4696983643365,2143100,0.0,1.0
2002-03-08,75.3,75.9,74.59,75.32,11.4136303448517,2675900,0.0,1.0
2002-03-07,75.35,75.35,73.04,74.69,11.3181631765398,2761000,0.0,1.0
2002-03-06,73.9,75.1,73.71,75.0,11.3651390847568,3960600,0.0,1.0
2002-03-05,76.9,76.91,73.35,73.9,11.1984503781803,6361600,0.0,1.0
2002-03-04,74.21,77.75,74.21,77.25,11.7060932572995,3496600,0.0,1.0
2002-03-01,72.85,74.75,72.5,74.2,11.2439109345194,2919800,0.0,1.0
2002-02-28,73.8,74.95,72.85,72.95,11.0544919497734,3451800,0.0,1.0
2002-02-27,72.0,73.9,71.75,72.95,11.0544919497734,3532700,0.0,1.0
2002-02-26,70.9,71.95,70.2,71.8,10.8802264838071,4232800,0.0,1.0
2002-02-25,69.7,70.5,69.5,70.05,10.6150399051628,4135400,0.0,1.0
2002-02-22,69.15,70.1,68.7,69.7,10.5620025894339,2372700,0.0,1.0
2002-02-21,70.0,70.2,68.8,69.15,10.4786582361457,2855300,0.0,1.0
2002-02-20,70.4,70.4,68.06,70.0,10.607463145773,2536700,0.0,1.0
2002-02-19,69.52,69.57,68.16,68.21,10.3362151596168,1731400,0.0,1.0
2002-02-15,70.1,70.1,69.14,69.27,10.4968424586813,1843300,0.0,1.0
2002-02-14,70.0,70.25,69.44,69.48,10.5286648481187,2079500,0.0,1.0
2002-02-13,68.25,69.99,68.2,69.91,10.5938249788713,1620500,0.245,1.0
2002-02-12,68.9,69.06,68.14,68.4,10.3288094726647,1926200,0.0,1.0
2002-02-11,68.7,69.64,68.54,69.1,10.4345136631745,2847700,0.0,1.0
2002-02-08,67.13,68.85,66.75,68.08,10.2804875570031,1495000,0.0,1.0
2002-02-07,67.85,68.18,66.88,67.38,10.1747833664934,1750800,0.0,1.0
2002-02-06,67.75,68.09,67.52,67.8,10.2382058807993,2974100,0.0,1.0
2002-02-05,67.0,68.85,66.72,67.37,10.173273306629,3187600,0.0,1.0
2002-02-04,68.85,69.12,66.94,66.99,10.1158910317809,2739800,0.0,1.0
2002-02-01,70.05,70.05,68.31,70.05,10.5779693502948,3516100,0.0,1.0
2002-01-31,66.46,68.84,65.95,68.73,10.3786414481908,3259700,0.0,1.0
2002-01-30,66.25,66.35,63.5,65.96,9.96035486574512,3817400,0.0,1.0
2002-01-29,67.9,67.99,66.0,66.0,9.96639510520282,3047100,0.0,1.0
2002-01-28,66.3,67.94,66.3,67.72,10.2261254018839,3004200,0.0,1.0
2002-01-25,66.0,66.88,65.65,66.4,10.0267974997798,2069200,0.0,1.0
2002-01-24,64.3,66.65,64.2,65.55,9.89844241130371,2413100,0.0,1.0
2002-01-23,65.35,65.35,64.0,64.2,9.69458432960637,2500800,0.0,1.0
2002-01-22,64.1,65.3,64.1,64.75,9.77763762214973,2311000,0.0,1.0
2002-01-18,63.35,63.95,62.67,63.65,9.61153103706302,2320100,0.0,1.0
2002-01-17,61.25,63.55,60.29,63.35,9.56622924113028,4352400,0.0,1.0
2002-01-16,61.29,61.29,59.31,59.37,8.96522541508926,2848600,0.0,1.0
2002-01-15,62.24,62.65,60.6,61.12,9.22948589136358,3758000,0.0,1.0
2002-01-14,62.9,63.41,62.24,62.24,9.39861259617914,3437000,0.0,1.0
2002-01-11,64.95,65.23,63.63,63.84,9.64022217448709,2225200,0.0,1.0
2002-01-10,65.42,65.55,64.22,64.35,9.71723522757274,2269000,0.0,1.0
2002-01-09,65.35,66.89,64.85,65.17,9.84106013645557,2731400,0.0,1.0
2002-01-08,65.85,66.04,64.61,64.84,9.79122816092955,1838900,0.0,1.0
2002-01-07,65.9,66.15,65.07,65.85,9.94374420723644,2221200,0.0,1.0
2002-01-04,67.13,67.13,65.6,65.82,9.93921402764317,2062700,0.0,1.0
2002-01-03,66.06,66.06,64.56,66.0,9.96639510520282,2172700,0.0,1.0
2002-01-02,64.7,65.06,63.56,64.34,9.71572516770832,1739600,0.0,1.0
2001-12-31,65.1,65.5,64.63,64.63,9.75951690377664,1711300,0.0,1.0
2001-12-28,65.8,65.9,64.62,64.85,9.79273822079398,1548900,0.0,1.0
2001-12-27,64.64,65.72,64.45,65.56,9.89995247116813,1309300,0.0,1.0
2001-12-26,64.1,65.36,64.09,64.55,9.74743642486124,1282800,0.0,1.0
2001-12-24,64.2,64.75,64.06,64.06,9.67344349150443,693000,0.0,1.0
2001-12-21,63.9,64.76,63.67,63.7,9.61908133638514,3415000,0.0,1.0
2001-12-20,64.8,64.88,63.0,63.33,9.56320912140143,2138000,0.0,1.0
2001-12-19,63.11,65.21,62.68,64.61,9.75649678404779,2742100,0.0,1.0
2001-12-18,62.95,63.75,62.76,63.36,9.5677393009947,2375800,0.0,1.0
2001-12-17,62.25,63.62,62.25,62.85,9.49072624790904,3203200,0.0,1.0
2001-12-14,60.9,62.07,60.51,61.46,9.28082792675402,3729900,0.0,1.0
2001-12-13,60.75,61.56,60.25,60.65,9.15851307773562,4072300,0.0,1.0
2001-12-12,60.92,60.92,59.3,59.5,8.98485619332678,2693800,0.0,1.0
2001-12-11,60.47,61.49,60.46,60.94,9.20230481380393,1555000,0.0,1.0
2001-12-10,60.3,62.22,60.27,60.46,9.12982194031155,1424300,0.0,1.0
2001-12-07,61.92,61.92,60.86,61.08,9.22344565190588,1300900,0.0,1.0
2001-12-06,61.9,61.9,61.05,61.8,9.33216996214445,1845200,0.0,1.0
2001-12-05,61.15,62.0,60.3,61.65,9.30951906417808,2679200,0.0,1.0
2001-12-04,60.0,61.0,59.45,60.91,9.19777463421066,1783100,0.0,1.0
2001-12-03,59.51,59.51,58.61,58.91,8.89576266132572,2751700,0.0,1.0
2001-11-30,61.5,61.75,59.9,60.2,9.09056038383651,3045500,0.0,1.0
2001-11-29,59.15,61.6,58.9,61.55,9.29441846553384,2494200,0.0,1.0
2001-11-28,60.3,60.3,58.9,59.14,8.93049403820749,1863500,0.0,1.0
2001-11-27,60.0,60.25,59.25,59.82,9.03317810898837,1696600,0.0,1.0
2001-11-26,58.65,60.45,58.65,60.45,9.12831188044713,2032500,0.0,1.0
2001-11-23,59.8,59.8,58.56,59.55,8.9924064926489,553000,0.0,1.0
2001-11-21,59.05,59.05,57.54,58.81,8.88066206268148,1283200,0.0,1.0
2001-11-20,59.4,59.4,58.24,58.8,8.87915200281705,1869100,0.0,1.0
2001-11-19,58.5,59.75,58.3,59.45,8.97730589400466,1709100,0.0,1.0
2001-11-16,57.75,58.83,57.32,58.38,8.81572948851122,1796300,0.0,1.0
2001-11-15,57.5,58.36,57.5,57.75,8.72059571705246,2163800,0.0,1.0
2001-11-14,57.5,58.27,56.98,58.18,8.78552829122272,2409200,0.225,1.0
2001-11-13,56.75,57.49,56.25,56.95,8.56666100822077,2331400,0.0,1.0
2001-11-12,56.0,56.01,53.4,55.3,8.31846099656907,4348400,0.0,1.0
2001-11-09,56.8,57.4,56.5,57.06,8.58320767566422,1368000,0.0,1.0
2001-11-08,56.35,57.65,56.1,56.85,8.55161858327218,2184000,0.0,1.0
2001-11-07,56.95,56.95,55.5,55.6,8.36358827141484,2469900,0.0,1.0
2001-11-06,55.25,56.85,54.43,56.66,8.52303797586987,1830200,0.0,1.0
2001-11-05,54.4,55.62,54.27,55.26,8.31244402658964,2330300,0.0,1.0
2001-11-02,53.25,54.68,53.05,54.28,8.16502826209348,1900200,0.0,1.0
2001-11-01,53.9,54.25,52.7,53.7,8.07778219739167,2260300,0.0,1.0
2001-10-31,53.46,55.01,53.46,53.89,8.10636280479399,3312000,0.0,1.0
2001-10-30,54.01,54.01,52.5,53.46,8.04168037751506,2194800,0.0,1.0
2001-10-29,57.0,57.01,54.12,54.44,8.18909614201122,3819900,0.0,1.0
2001-10-26,54.47,57.24,54.47,57.01,8.57568646318992,3439400,0.0,1.0
2001-10-25,52.85,54.7,51.7,54.47,8.19360886949579,2184200,0.0,1.0
2001-10-24,53.8,53.8,51.79,53.28,8.0146040126076,2101900,0.0,1.0
2001-10-23,53.25,53.55,52.2,52.95,7.96496401027726,2030400,0.0,1.0
2001-10-22,51.55,53.2,51.35,52.76,7.93638340287494,1965200,0.0,1.0
2001-10-19,50.6,51.93,50.2,51.9,7.80701854831709,2462500,0.0,1.0
2001-10-18,51.45,51.46,49.98,50.4,7.58138217408827,3255000,0.0,1.0
2001-10-17,54.1,54.16,51.86,52.0,7.82206097326567,3213100,0.0,1.0
