,SAIC_Open,SAIC_High,SAIC_Low,SAIC_Close,SAIC_Adj Close,SAIC_Volume,SAIC_Dividend Amount,SAIC_Split Coefficient
2017-12-13,77.3,78.14,77.02,77.31,69.3943021910029,369360,0.0,1.0
2017-12-12,78.83,79.6,77.02,77.26,69.3494216437315,434007,0.0,1.0
2017-12-11,80.57,81.47,78.5,78.69,70.6330052956929,542679,0.0,1.0
2017-12-08,83.5,88.49,79.35,79.97,71.7819473058401,1274989,0.0,1.0
2017-12-07,73.09,76.23,72.94,75.43,67.7067936135991,821074,0.0,1.0
2017-12-06,73.05,74.06,72.2001,73.07,65.5884317823901,307717,0.0,1.0
2017-12-05,73.61,74.1,72.86,73.27,65.7679539714756,342081,0.0,1.0
2017-12-04,74.0,74.76,73.19,73.23,65.7320495336585,291680,0.0,1.0
2017-12-01,73.99,73.99,71.28,73.07,65.5884317823901,237203,0.0,1.0
2017-11-30,73.88,74.51,73.43,74.2,66.6027321507232,311313,0.0,1.0
2017-11-29,72.39,73.94,72.39,73.43,65.911571722744,270654,0.0,1.0
2017-11-28,71.25,72.5,71.08,72.45,65.031912996225,182533,0.0,1.0
2017-11-27,70.82,71.59,70.12,71.17,63.8829709860778,261284,0.0,1.0
2017-11-24,71.07,71.61,70.415,71.01,63.7393532348094,82912,0.0,1.0
2017-11-22,71.82,72.44,70.74,70.94,63.6765204686294,207442,0.0,1.0
2017-11-21,70.23,72.01,70.23,71.74,64.3946092249715,407777,0.0,1.0
2017-11-20,69.0,70.155,68.775,70.1,62.9225272744703,192840,0.0,1.0
2017-11-17,69.0,69.39,68.425,68.97,61.9082269061372,275291,0.0,1.0
2017-11-16,68.17,69.69,68.17,69.48,62.3660084883052,201591,0.0,1.0
2017-11-15,67.54,68.15,66.85,67.89,60.9388070850755,249038,0.0,1.0
2017-11-14,68.13,68.55,67.59,68.08,61.1093531647067,178989,0.0,1.0
2017-11-13,68.15,68.78,67.64,68.24,61.2529709159751,212066,0.0,1.0
2017-11-10,68.31,68.9,68.29,68.61,61.5850869657833,161904,0.0,1.0
2017-11-09,68.36,69.37,67.98,68.68,61.6479197319632,163290,0.0,1.0
2017-11-08,68.9,69.3,67.55,69.16,62.0787729857684,264961,0.0,1.0
2017-11-07,70.41,70.41,69.09,69.25,62.1595579708569,311396,0.0,1.0
2017-11-06,71.0,71.12,69.99,70.4,63.1918105580986,200967,0.0,1.0
2017-11-03,71.69,71.89,70.63,70.67,63.434165513364,212032,0.0,1.0
2017-11-02,72.82,72.82,71.15,71.67,64.3317764587915,367214,0.0,1.0
2017-11-01,74.0,74.29,72.3,72.86,65.3999334838503,203545,0.0,1.0
2017-10-31,72.92,73.8,72.57,73.34,65.8307867376555,222104,0.0,1.0
2017-10-30,73.79,73.8,72.24,72.51,65.0857696529507,249993,0.0,1.0
2017-10-27,73.33,73.81,72.28,73.65,66.1090461307381,227028,0.0,1.0
2017-10-26,73.39,73.89,73.03,73.22,65.7230734242042,238788,0.0,1.0
2017-10-25,73.52,74.52,72.65,73.0,65.5255990162102,252603,0.0,1.0
2017-10-24,71.85,72.8,71.47,72.19,64.7985341504139,353866,0.0,1.0
2017-10-23,72.0,73.21,71.28,71.45,64.1343020507975,631903,0.0,1.0
2017-10-20,70.5,70.94,69.8,70.88,63.6226638119038,261979,0.0,1.0
2017-10-19,68.64,69.86,68.5201,69.84,62.6891484286592,263765,0.0,1.0
2017-10-18,68.38,68.855,68.12,68.73,61.6928002792346,184394,0.0,1.0
2017-10-17,68.65,69.37,67.78,67.89,60.9388070850755,298219,0.0,1.0
2017-10-16,69.11,69.39,68.33,68.81,61.7646091548688,327745,0.0,1.0
2017-10-13,69.31,69.31,67.61,68.95,61.8902746872286,319259,0.0,1.0
2017-10-12,69.82,69.82,68.72,69.18,62.096725204677,521598,0.31,1.0
2017-10-11,70.3,70.795,69.9,70.04,62.5882088550234,235728,0.0,1.0
2017-10-10,70.03,70.755,69.46,70.33,62.8473547797515,292444,0.0,1.0
2017-10-09,69.44,70.27,69.3,69.97,62.5256563904338,342313,0.0,1.0
2017-10-06,69.25,69.68,68.75,69.39,62.0073645409776,288046,0.0,1.0
2017-10-05,68.36,69.53,67.22,69.41,62.0252366737175,405778,0.0,1.0
2017-10-04,67.63,68.61,66.91,68.27,61.0065251075449,457488,0.0,1.0
2017-10-03,67.92,68.22,66.99,67.7,60.4971693244586,284900,0.0,1.0
2017-10-02,66.81,67.96,66.46,67.87,60.6490824527475,237399,0.0,1.0
2017-09-29,66.6,67.0,66.03,66.85,59.7376036830142,308510,0.0,1.0
2017-09-28,66.63,66.88,65.285,66.7,59.6035626874652,371891,0.0,1.0
2017-09-27,66.1,67.17,65.77,66.71,59.6124987538351,312955,0.0,1.0
2017-09-26,65.01,66.09,64.875,65.58,58.6027232540325,408852,0.0,1.0
2017-09-25,64.56,64.94,63.87,64.67,57.7895412143684,373204,0.0,1.0
2017-09-22,64.54,66.305,64.11,64.67,57.7895412143684,351328,0.0,1.0
2017-09-21,65.45,65.47,64.75,65.16,58.2274084664952,392417,0.0,1.0
2017-09-20,64.8,65.44,64.43,65.18,58.2452805992351,300297,0.0,1.0
2017-09-19,63.31,64.97,63.21,64.9,57.9950707408769,336536,0.0,1.0
2017-09-18,63.25,63.82,63.03,63.28,56.5474279889475,368492,0.0,1.0
2017-09-15,61.55,63.3,61.27,63.28,56.5474279889475,955303,0.0,1.0
2017-09-14,62.16,63.1,61.41,61.49,54.9478721087291,460198,0.0,1.0
2017-09-13,61.88,62.31,61.56,62.23,55.6091410201043,319454,0.0,1.0
2017-09-12,61.61,62.29,61.19,62.17,55.5555246218847,385859,0.0,1.0
2017-09-11,61.25,62.3552,60.2101,61.31,54.7870229140703,874576,0.0,1.0
2017-09-08,68.2,68.23,60.81,61.06,54.5636212548219,1920627,0.0,1.0
2017-09-07,74.79,75.27,74.27,74.66,66.7166715179333,297687,0.0,1.0
2017-09-06,74.68,75.325,73.96,74.85,66.886456778962,252245,0.0,1.0
2017-09-05,74.12,75.24,74.04,74.48,66.5558223232745,186435,0.0,1.0
2017-09-01,73.88,74.76,73.315,74.42,66.5022059250548,197468,0.0,1.0
2017-08-31,73.02,73.9,72.73,73.88,66.0196583410784,263334,0.0,1.0
2017-08-30,71.91,73.1,71.4081,73.02,65.251156633264,183969,0.0,1.0
2017-08-29,70.85,72.12,70.85,71.87,64.2235090007215,159225,0.0,1.0
2017-08-28,71.75,71.92,70.66,71.43,63.8303220804443,321159,0.0,1.0
2017-08-25,71.9,71.94,70.93,71.42,63.8213860140744,123585,0.0,1.0
2017-08-24,71.34,71.67,70.67,71.56,63.9464909432535,119422,0.0,1.0
2017-08-23,70.76,71.25,70.4,70.87,63.329902363728,137134,0.0,1.0
2017-08-22,69.92,71.34,69.92,71.2,63.6247925539358,132943,0.0,1.0
2017-08-21,68.9,70.33,68.9,69.68,62.2665104657057,151714,0.0,1.0
2017-08-18,69.03,69.73,68.89,69.14,61.7839628817293,159884,0.0,1.0
2017-08-17,71.54,71.55,69.56,69.59,62.1860858683763,154187,0.0,1.0
2017-08-16,70.82,72.4534,70.7718,71.81,64.1698926025018,163716,0.0,1.0
2017-08-15,70.67,71.17,69.65,70.62,63.1065007044796,176429,0.0,1.0
2017-08-14,69.78,70.71,69.33,70.63,63.1154367708495,334000,0.0,1.0
2017-08-11,68.98,69.78,68.63,69.3,61.9269399436482,198758,0.0,1.0
2017-08-10,69.36,69.69,68.5,69.26,61.8911956781685,290615,0.0,1.0
2017-08-09,70.34,70.46,69.55,69.69,62.2754465320757,172367,0.0,1.0
2017-08-08,71.1,72.25,70.36,70.76,63.2316056336587,210223,0.0,1.0
2017-08-07,71.43,71.655,70.0877,71.44,63.8392581468143,150114,0.0,1.0
2017-08-04,72.44,72.44,71.25,71.55,63.9375548768835,155746,0.0,1.0
2017-08-03,70.18,72.55,69.86,72.33,64.6345680537385,260045,0.0,1.0
2017-08-02,71.55,71.55,70.13,70.13,62.6686334523528,177912,0.0,1.0
2017-08-01,70.68,71.99,70.16,71.78,64.1430844033921,221377,0.0,1.0
2017-07-31,72.09,72.5,70.25,70.41,62.918843310711,246030,0.0,1.0
2017-07-28,71.13,71.995,71.05,71.43,63.8303220804443,170416,0.0,1.0
2017-07-27,71.92,71.98,70.65,71.47,63.8660663459241,244364,0.0,1.0
2017-07-26,71.01,71.86,70.6178,71.78,64.1430844033921,290229,0.0,1.0
2017-07-25,69.92,71.47,69.68,70.92,63.3745826955777,438913,0.0,1.0
2017-07-24,69.95,69.95,69.12,69.65,62.2397022665959,199327,0.0,1.0
2017-07-21,71.07,71.44,69.54,69.96,62.5167203240639,332699,0.0,1.0
2017-07-20,71.22,71.465,70.56,70.67,63.1511810363293,147026,0.0,1.0
2017-07-19,70.05,71.48,70.05,71.04,63.4818154920169,362071,0.0,1.0
2017-07-18,70.16,70.55,69.145,69.53,62.1324694701567,408652,0.0,1.0
2017-07-17,70.72,71.53,68.27,70.6,63.0886285717397,376924,0.0,1.0
2017-07-14,71.75,72.55,71.12,71.9,64.2503171998313,197696,0.0,1.0
2017-07-13,72.44,72.59,71.16,71.77,64.1341483370221,238725,0.0,1.0
2017-07-12,71.63,72.68,71.16,72.38,64.6792483855881,209757,0.31,1.0
2017-07-11,70.49,71.57,70.49,71.27,63.4157385120493,177945,0.0,1.0
2017-07-10,70.98,71.23,70.15,70.28,62.5348407833146,252546,0.0,1.0
2017-07-07,70.0,71.26,69.75,71.18,63.3356569003462,175042,0.0,1.0
2017-07-06,69.88,70.67,69.47,69.59,61.920881760257,341306,0.0,1.0
2017-07-05,70.08,70.835,69.77,70.58,62.8017794889918,207362,0.0,1.0
2017-07-03,69.73,70.72,69.39,70.17,62.4369632578996,124951,0.0,1.0
2017-06-30,69.21,70.04,69.1,69.42,61.7696164937066,242533,0.0,1.0
2017-06-29,70.62,70.62,68.67,69.1,61.4848818743175,237297,0.0,1.0
2017-06-28,69.57,70.9,68.942,70.64,62.8551672301272,210519,0.0,1.0
2017-06-27,70.1,70.16,68.4002,69.18,61.5560655291648,503327,0.0,1.0
2017-06-26,70.95,71.5665,70.26,70.31,62.5615346538823,279572,0.0,1.0
2017-06-23,71.5,71.7125,70.7,70.82,63.0153304535335,402236,0.0,1.0
2017-06-22,71.35,71.91,70.67,71.46,63.5847996923116,170302,0.0,1.0
2017-06-21,71.51,72.0,71.17,71.43,63.5581058217439,247359,0.0,1.0
2017-06-20,71.12,71.46,70.55,71.34,63.4780242100407,295004,0.0,1.0
2017-06-19,71.16,72.15,70.44,71.28,63.4246364689053,513749,0.0,1.0
2017-06-16,72.82,73.83,70.17,70.99,63.1665957200839,700146,0.0,1.0
2017-06-15,73.37,74.04,72.89,73.83,65.6936154671615,385359,0.0,1.0
2017-06-14,74.6,75.27,73.731,74.17,65.9961460002624,533152,0.0,1.0
2017-06-13,73.07,75.98,72.5,74.52,66.3075744902191,1989704,0.0,1.0
2017-06-12,77.05,81.47,77.05,81.44,72.4649606345068,738919,0.0,1.0
2017-06-09,77.8,78.26,76.58,77.05,68.5587575747636,390591,0.0,1.0
2017-06-08,76.0,77.7,75.66,77.21,68.7011248844581,353128,0.0,1.0
2017-06-07,76.49,76.49,75.24,75.97,67.5977782343256,542816,0.0,1.0
2017-06-06,76.94,77.19,76.3,76.34,67.9270026379942,368170,0.0,1.0
2017-06-05,77.7,78.29,77.16,77.7,69.1371247703976,241825,0.0,1.0
2017-06-02,77.31,78.36,77.2,77.69,69.1282268135417,286526,0.0,1.0
2017-06-01,75.78,77.16,74.92,77.11,68.612145315899,231734,0.0,1.0
2017-05-31,76.27,76.67,74.49,75.99,67.6155741480375,350933,0.0,1.0
2017-05-30,76.71,77.11,75.93,75.96,67.5888802774697,173180,0.0,1.0
2017-05-26,76.94,77.35,75.67,77.17,68.6655330570345,219798,0.0,1.0
2017-05-25,75.12,76.74,74.201,76.5,68.0693699476887,276591,0.0,1.0
2017-05-24,74.1,75.09,73.955,74.94,66.6812886781672,182223,0.0,1.0
2017-05-23,73.59,74.46,73.06,74.19,66.0139419139742,132326,0.0,1.0
2017-05-22,72.19,73.53,72.19,73.4,65.3110033223575,284159,0.0,1.0
2017-05-19,72.49,72.585,71.78,71.92,63.9941057076833,436343,0.0,1.0
2017-05-18,71.65,73.12,71.55,72.13,64.1809628016573,269702,0.0,1.0
2017-05-17,73.32,73.73,71.22,71.54,63.6559833471588,233341,0.0,1.0
2017-05-16,74.94,75.23,74.13,74.53,66.316472447075,219624,0.0,1.0
2017-05-15,73.31,75.13,73.11,74.53,66.316472447075,587147,0.0,1.0
2017-05-12,72.41,73.24,72.41,73.17,65.1063503146717,145287,0.0,1.0
2017-05-11,73.11,73.11,72.14,72.62,64.6169626875968,161715,0.0,1.0
2017-05-10,72.43,73.33,72.265,73.31,65.2309217106544,183946,0.0,1.0
2017-05-09,73.83,73.84,72.45,72.75,64.7326361267236,187760,0.0,1.0
2017-05-08,74.08,74.37,73.465,73.57,65.462268588908,280219,0.0,1.0
2017-05-05,74.52,75.35,73.81,74.53,66.316472447075,189972,0.0,1.0
2017-05-04,73.03,74.33,72.015,74.31,66.1207173962451,243846,0.0,1.0
2017-05-03,73.16,73.755,71.93,72.63,64.6258606444527,212467,0.0,1.0
2017-05-02,73.33,74.13,72.73,73.31,65.2309217106544,234911,0.0,1.0
2017-05-01,72.96,74.49,72.72,73.46,65.364391063493,374952,0.0,1.0
2017-04-28,74.25,74.53,72.82,72.99,64.9461870912653,439263,0.0,1.0
2017-04-27,75.32,75.71,73.68,74.17,65.9961460002624,219965,0.0,1.0
2017-04-26,74.38,75.34,74.03,75.01,66.7435743761586,240483,0.0,1.0
2017-04-25,74.85,75.5,74.21,74.27,66.0851255688215,254170,0.0,1.0
2017-04-24,73.17,74.39,73.17,74.22,66.0406357845419,210852,0.0,1.0
2017-04-21,72.47,72.75,72.1,72.31,64.3411260250637,263710,0.0,1.0
2017-04-20,72.54,72.79,71.695,72.69,64.6792483855881,276841,0.0,1.0
2017-04-19,71.95,73.01,71.83,72.05,64.1097791468101,303937,0.0,1.0
2017-04-18,71.15,71.83,71.15,71.68,63.7805547431415,217560,0.0,1.0
2017-04-17,70.1,71.86,69.99,71.7,63.7983506568534,523244,0.0,1.0
2017-04-13,71.24,71.64,69.99,70.1,62.3746775599082,687097,0.0,1.0
2017-04-12,72.52,72.97,71.42,71.48,63.6025956060234,347963,0.0,1.0
2017-04-11,72.27,72.94,71.73,72.91,64.8750034364181,315635,0.31,1.0
2017-04-10,72.87,73.56,72.27,72.55,64.2813643719221,297482,0.0,1.0
2017-04-07,72.6,73.39,72.05,73.04,64.7155183146132,686981,0.0,1.0
2017-04-06,72.51,72.94,71.92,72.91,64.6003346155319,294073,0.0,1.0
2017-04-05,73.76,74.36,72.26,72.7,64.4142686400928,525889,0.0,1.0
2017-04-04,72.57,74.5,72.0,73.85,65.4332013627353,522456,0.0,1.0
2017-04-03,74.07,74.39,72.51,73.04,64.7155183146132,746230,0.0,1.0
2017-03-31,75.23,76.34,74.34,74.4,65.9205170126947,940973,0.0,1.0
2017-03-30,81.0,81.5,72.71,74.97,66.4255532317436,2037922,0.0,1.0
2017-03-29,85.24,86.71,85.165,86.25,76.4199541981844,316079,0.0,1.0
2017-03-28,85.16,85.885,84.64,85.47,75.7288520036965,246736,0.0,1.0
2017-03-27,85.15,86.17,84.23,85.7,75.932638548225,324672,0.0,1.0
2017-03-24,86.98,87.0975,85.92,86.09,76.2781896454689,177712,0.0,1.0
2017-03-23,86.56,87.61,86.09,87.09,77.1642180999406,254647,0.0,1.0
2017-03-22,85.55,86.37,85.39,86.33,76.4908364745421,221943,0.0,1.0
2017-03-21,87.26,87.42,85.01,85.42,75.6845505809729,254134,0.0,1.0
2017-03-20,87.62,87.91,86.7,87.01,77.0933358235829,165286,0.0,1.0
2017-03-17,86.72,87.77,85.21,87.55,77.5717911889976,618014,0.0,1.0
2017-03-16,88.53,88.82,86.85,86.91,77.0047329781357,240856,0.0,1.0
2017-03-15,87.52,88.6,87.23,88.39,78.3160550907538,269818,0.0,1.0
2017-03-14,86.93,87.5,85.81,87.31,77.3591443599244,212729,0.0,1.0
2017-03-13,86.05,87.1,86.0,87.04,77.119916677217,230491,0.0,1.0
2017-03-10,86.51,86.57,85.82,86.29,76.4553953363633,198011,0.0,1.0
2017-03-09,86.86,86.86,85.8909,86.01,76.2073073691112,204165,0.0,1.0
2017-03-08,87.66,88.04,86.83,86.92,77.0135932626804,174203,0.0,1.0
2017-03-07,87.25,87.93,87.07,87.38,77.4211663517374,178002,0.0,1.0
2017-03-06,87.19,87.5514,86.69,87.31,77.3591443599244,172203,0.0,1.0
2017-03-03,88.45,89.0,87.96,88.04,78.0059451316887,175351,0.0,1.0
2017-03-02,88.85,89.14,88.29,88.85,78.7236281798108,261934,0.0,1.0
2017-03-01,88.07,89.63,87.81,89.16,78.9982970006971,304571,0.0,1.0
2017-02-28,89.18,89.18,86.97,86.97,77.057894685404,399115,0.0,1.0
2017-02-27,88.51,89.87,88.51,89.24,79.0691792770548,264769,0.0,1.0
2017-02-24,87.08,88.96,87.08,88.96,78.8210913098027,225726,0.0,1.0
2017-02-23,88.77,88.99,87.25,88.02,77.9882245625993,189080,0.0,1.0
2017-02-22,88.07,89.09,87.34,88.5,78.4135182207457,157602,0.0,1.0
2017-02-21,87.46,88.47,87.29,88.39,78.3160550907538,222052,0.0,1.0
2017-02-17,87.83,88.44,87.22,87.63,77.6426734653553,237851,0.0,1.0
2017-02-16,86.68,88.2,86.68,88.18,78.1299891153148,295590,0.0,1.0
2017-02-15,84.54,86.58,84.5,86.36,76.5174173281763,293044,0.0,1.0
2017-02-14,84.65,85.07,83.84,84.76,75.0997718010216,225696,0.0,1.0
2017-02-13,83.75,84.94,83.75,84.67,75.0200292401191,256544,0.0,1.0
2017-02-10,82.93,84.13,82.32,83.42,73.9124936720295,260423,0.0,1.0
2017-02-09,81.69,83.12,81.69,82.63,73.2125311929968,295342,0.0,1.0
2017-02-08,82.38,82.38,80.34,81.64,72.3353630230698,277537,0.0,1.0
2017-02-07,82.44,83.86,82.1262,82.64,73.2213914775415,214081,0.0,1.0
2017-02-06,82.2,83.07,81.9,82.35,72.9644432257447,307708,0.0,1.0
2017-02-03,82.68,82.95,81.92,82.7,73.2745531848098,213199,0.0,1.0
2017-02-02,80.66,83.16,80.18,82.03,72.6809141203138,318032,0.0,1.0
2017-02-01,82.1,82.7472,80.3,80.79,71.5822388367689,309610,0.0,1.0
2017-01-31,80.77,81.78,80.29,81.42,72.1404367630861,223486,0.0,1.0
2017-01-30,82.8,82.93,80.04,80.94,71.7151431049396,255555,0.0,1.0
2017-01-27,82.67,83.51,82.26,83.5,73.9833759483872,199739,0.0,1.0
2017-01-26,82.34,83.12,82.052,82.79,73.3542957457123,162077,0.0,1.0
2017-01-25,82.75,83.77,82.26,82.39,72.9998843639236,310797,0.0,1.0
2017-01-24,82.44,82.93,81.71,82.33,72.9467226566553,358442,0.0,1.0
2017-01-23,83.4,83.92,81.965,82.11,72.7517963966715,261867,0.0,1.0
2017-01-20,83.6,84.3499,82.87,83.21,73.7264276965904,257809,0.0,1.0
2017-01-19,84.18,84.71,83.46,83.65,74.116280216558,225797,0.0,1.0
2017-01-18,84.29,84.96,83.94,84.08,74.4972724519808,228207,0.0,1.0
2017-01-17,84.23,84.92,83.33,84.15,74.5592944437938,440751,0.0,1.0
2017-01-13,85.24,86.16,84.64,84.81,75.1440732237451,375873,0.0,1.0
2017-01-12,84.32,85.09,83.07,85.05,75.3567200528183,364520,0.0,1.0
2017-01-11,84.58,84.94,83.66,84.74,75.0820512319321,352968,0.31,1.0
2017-01-10,84.15,85.91,83.86,85.04,75.0732232423693,277845,0.0,1.0
2017-01-09,85.15,85.57,83.73,84.37,74.4817479416592,347305,0.0,1.0
2017-01-06,84.88,86.24,83.95,85.61,75.576418647451,379453,0.0,1.0
2017-01-05,85.0,85.77,83.86,84.87,74.923147419801,300594,0.0,1.0
2017-01-04,84.61,85.55,84.39,85.43,75.4175148353199,332499,0.0,1.0
2017-01-03,84.96,85.5,83.52,84.08,74.2257362443369,236749,0.0,1.0
2016-12-30,85.24,85.35,84.16,84.8,74.8613514928612,287740,0.0,1.0
2016-12-29,84.09,85.88,83.95,85.39,75.3822028770686,227034,0.0,1.0
2016-12-28,85.57,85.59,84.075,84.28,74.4022960355936,210832,0.0,1.0
2016-12-27,84.95,85.82,84.73,85.29,75.2939229814402,191457,0.0,1.0
2016-12-23,84.56,85.11,83.6,84.95,74.9937713363037,176319,0.0,1.0
2016-12-22,85.39,85.4,84.26,84.56,74.6494797433531,224606,0.0,1.0
2016-12-21,85.26,85.71,84.9925,85.34,75.3380629292544,239113,0.0,1.0
2016-12-20,86.03,86.6,84.98,85.65,75.6117306057024,360671,0.0,1.0
2016-12-19,83.98,86.1,83.98,85.38,75.3733748875057,568288,0.0,1.0
2016-12-16,84.68,85.72,83.39,83.46,73.678400891441,1718408,0.0,1.0
2016-12-15,84.2,85.87,84.15,84.35,74.4640919625335,406040,0.0,1.0
2016-12-14,84.99,85.59,83.89,84.25,74.3758120669051,515795,0.0,1.0
2016-12-13,85.26,85.87,84.78,84.92,74.9672873676152,716131,0.0,1.0
2016-12-12,88.02,88.02,84.52,85.08,75.1085352006206,570869,0.0,1.0
2016-12-09,86.75,89.25,86.75,88.65,78.2601274745536,640631,0.0,1.0
2016-12-08,82.35,87.82,78.9899,85.91,75.8412583343361,1101297,0.0,1.0
2016-12-07,81.83,82.34,81.66,82.12,72.4954502900208,356750,0.0,1.0
2016-12-06,81.73,82.14,80.37,81.84,72.2482665822613,321278,0.0,1.0
2016-12-05,81.44,81.77,80.91,81.25,71.7274151980539,383706,0.0,1.0
2016-12-02,80.69,81.18,80.18,81.15,71.6391353024255,286190,0.0,1.0
2016-12-01,82.51,82.68,80.18,80.7,71.2418757720978,330758,0.0,1.0
2016-11-30,84.51,84.68,82.5,82.57,72.8927098203484,463289,0.0,1.0
2016-11-29,82.72,84.64,82.685,84.31,74.4287800042821,320381,0.0,1.0
2016-11-28,83.84,84.4,83.135,83.96,74.1198003695828,241405,0.0,1.0
2016-11-25,83.2,83.96,82.49,83.95,74.11097238002,96636,0.0,1.0
2016-11-23,82.0,82.99,82.0,82.98,73.2546573924248,241091,0.0,1.0
2016-11-22,80.99,82.79,80.545,82.74,73.0427856429167,274587,0.0,1.0
2016-11-21,80.17,80.92,79.55,80.88,71.4007795842289,336524,0.0,1.0
2016-11-18,79.0,79.89,78.66,79.49,70.1736890349945,376631,0.0,1.0
2016-11-17,79.15,79.91,78.28,79.05,69.7852574942297,455174,0.0,1.0
2016-11-16,79.69,80.0,78.93,79.44,70.1295490871803,514935,0.0,1.0
2016-11-15,81.0,81.36,79.41,79.8,70.4473567114425,437229,0.0,1.0
2016-11-14,80.05,82.18,80.05,81.36,71.8245230832451,366721,0.0,1.0
2016-11-11,77.42,79.7,76.59,79.52,70.200173003683,503533,0.0,1.0
2016-11-10,75.55,76.06,72.74,75.26,66.4394494499143,473529,0.0,1.0
2016-11-09,69.75,74.62,69.16,74.61,65.8656301283299,454378,0.0,1.0
2016-11-08,70.25,71.51,70.04,71.01,62.6875538857084,217262,0.0,1.0
2016-11-07,69.56,70.89,69.56,70.66,62.3785742510091,321671,0.0,1.0
2016-11-04,68.47,69.115,68.0,68.58,60.5423524219389,296546,0.0,1.0
2016-11-03,67.95,68.905,67.95,68.16,60.1715768602997,245510,0.0,1.0
2016-11-02,68.34,69.02,67.79,67.85,59.8979091838518,232631,0.0,1.0
2016-11-01,69.1,69.16,68.2,68.42,60.4011045889335,237250,0.0,1.0
2016-10-31,68.84,69.18,68.48,68.91,60.8336760775125,208131,0.0,1.0
2016-10-28,68.28,69.365,68.14,68.74,60.6836002549443,218178,0.0,1.0
2016-10-27,69.46,69.99,67.67,68.11,60.1274369124855,229383,0.0,1.0
2016-10-26,69.18,70.55,69.08,69.46,61.3192155034686,521856,0.0,1.0
2016-10-25,68.49,69.19,68.28,69.18,61.0720317957092,217541,0.0,1.0
2016-10-24,68.12,68.79,67.69,68.67,60.6218043280045,180009,0.0,1.0
2016-10-21,66.93,67.5684,66.83,67.22,59.341745841393,143222,0.0,1.0
2016-10-20,67.43,67.955,67.1721,67.24,59.3594018205187,165800,0.0,1.0
2016-10-19,67.38,67.75,67.25,67.48,59.5712735700268,213304,0.0,1.0
2016-10-18,68.54,68.54,67.58,67.6,59.6772094447808,125977,0.0,1.0
2016-10-17,67.48,68.0897,67.3,67.68,59.7478333612835,206062,0.0,1.0
2016-10-14,69.37,69.7,67.61,67.64,59.7125214030322,334130,0.0,1.0
2016-10-13,68.34,69.48,68.25,68.99,60.9042999940152,221475,0.0,1.0
2016-10-12,68.61,69.27,67.98,68.93,60.8513320566382,125516,0.31,1.0
2016-10-11,69.85,69.85,68.2,68.77,60.4382741989458,261844,0.0,1.0
2016-10-10,68.94,70.16,68.94,70.1,61.6071400515647,200848,0.0,1.0
2016-10-07,69.0,69.21,68.33,68.71,60.3855434086021,324588,0.0,1.0
2016-10-06,68.6,69.16,68.05,69.05,60.6843512205498,195021,0.0,1.0
2016-10-05,69.04,69.53,68.32,68.63,60.3152356881439,346459,0.0,1.0
2016-10-04,69.28,69.69,68.59,68.67,60.350389548373,127600,0.0,1.0
2016-10-03,69.0,69.76,68.81,69.06,60.6931396856071,267418,0.0,1.0
2016-09-30,69.2,69.82,68.77,69.37,60.9655821023829,239281,0.0,1.0
2016-09-29,69.86,70.36,69.27,69.28,60.8864859168674,182982,0.0,1.0
2016-09-28,70.18,70.18,69.24,70.07,61.5807746563928,179223,0.0,1.0
2016-09-27,69.35,70.23,69.18,70.23,61.7213900973094,217832,0.0,1.0
2016-09-26,69.55,70.3,69.3,69.36,60.9567936373256,172973,0.0,1.0
2016-09-23,70.12,70.12,69.255,69.72,61.2731783793879,203215,0.0,1.0
2016-09-22,68.93,70.69,68.66,70.62,62.0641402345435,352180,0.0,1.0
2016-09-21,68.07,68.57,67.68,68.44,60.1482548520555,316834,0.0,1.0
2016-09-20,68.13,68.42,67.62,67.65,59.45396611253,200691,0.0,1.0
2016-09-19,66.85,68.4257,66.85,67.85,59.6297354136757,274606,0.0,1.0
2016-09-16,66.8,67.07,66.12,66.85,58.7508889079472,783558,0.0,1.0
2016-09-15,66.13,66.69,66.0,66.54,58.4784464911714,310315,0.0,1.0
2016-09-14,66.88,67.12,65.82,66.26,58.2323694695674,279366,0.0,1.0
2016-09-13,67.13,67.42,66.37,66.85,58.7508889079472,428365,0.0,1.0
2016-09-12,66.86,67.87,65.86,67.59,59.4012353221863,422917,0.0,1.0
2016-09-09,68.68,68.8,66.85,66.86,58.7596773730045,429127,0.0,1.0
2016-09-08,66.87,72.5,66.6,69.65,61.2116591239869,851452,0.0,1.0
2016-09-07,65.25,66.0499,65.25,65.7,57.7402154263595,314542,0.0,1.0
2016-09-06,64.77,65.27,64.4901,65.23,57.3271575686671,284130,0.0,1.0
2016-09-02,64.31,64.97,63.99,64.45,56.6416572941989,314630,0.0,1.0
2016-09-01,63.84,64.21,63.19,64.0,56.2461763666211,184216,0.0,1.0
2016-08-31,63.66,64.25,63.5001,63.81,56.0791955305327,232267,0.0,1.0
2016-08-30,63.8,63.98,63.5,63.78,56.0528301353609,162334,0.0,1.0
2016-08-29,63.83,64.21,63.65,63.76,56.0352532052463,143781,0.0,1.0
2016-08-26,63.47,64.15,63.14,63.79,56.0616186004181,143958,0.0,1.0
2016-08-25,62.78,63.84,62.78,63.47,55.780387718585,163401,0.0,1.0
2016-08-24,62.8,63.28,62.8,63.08,55.4376375813509,239267,0.0,1.0
2016-08-23,62.86,63.1599,62.55,62.99,55.3585413958354,184819,0.0,1.0
