,MUSA_Open,MUSA_High,MUSA_Low,MUSA_Close,MUSA_Adj Close,MUSA_Volume,MUSA_Dividend Amount,MUSA_Split Coefficient
2020-09-16,137.8,141.33,137.76,138.32,135.333912050895,351176,0.0,1.0
2020-09-15,140.03,141.08,136.54,137.35,134.384852661874,316620,0.0,1.0
2020-09-14,139.42,140.9,139.42,139.61,136.596063197118,323704,0.0,1.0
2020-09-11,137.16,140.47,136.42,138.96,135.9600955653,246310,0.0,1.0
2020-09-10,133.89,139.27,133.89,136.46,133.514066212154,361416,0.0,1.0
2020-09-09,136.32,140.4,136.32,136.71,133.758669147468,301434,0.0,1.0
2020-09-08,135.41,137.03,133.83,135.85,132.917235049986,258392,0.0,1.0
2020-09-04,138.33,138.84,134.685,136.61,133.660827973343,209472,0.0,1.0
2020-09-03,139.98,140.36,134.5,137.75,134.776217358377,209540,0.0,1.0
2020-09-02,136.79,140.53,136.64,140.12,137.09505318516,319150,0.0,1.0
2020-09-01,135.26,137.81,134.87,137.36,134.394636779287,213259,0.0,1.0
2020-08-31,135.01,136.88,134.43,134.86,131.94860742614,282600,0.0,1.0
2020-08-28,137.18,138.305,134.54,134.89,131.977959778378,207140,0.0,1.0
2020-08-27,136.95,137.7,135.11,136.47,133.523850329566,242958,0.0,1.0
2020-08-26,138.53,139.19,135.57,136.39,133.445577390266,303157,0.0,1.0
2020-08-25,140.66,140.88,138.78,138.83,135.832902038937,205166,0.0,1.0
2020-08-24,138.88,140.37,138.2912,140.02,136.997212011034,252235,0.0,1.0
2020-08-21,139.52,140.11,137.22,138.14,135.157797937468,298597,0.0,1.0
2020-08-20,141.25,142.19,139.84,139.84,136.821097897608,345536,0.0,1.0
2020-08-19,142.47,144.09,141.61,142.56,139.482377833831,268888,0.0,1.0
2020-08-18,141.84,142.88,139.19,142.63,139.55086665572,300468,0.0,1.0
2020-08-17,141.01,143.09,140.53,141.87,138.807273732363,268957,0.0,1.0
2020-08-14,138.61,141.21,136.93,140.97,137.92670316523,156827,0.0,1.0
2020-08-13,139.01,140.32,137.68,138.97,135.969879682713,135055,0.0,1.0
2020-08-12,138.71,140.62,137.63,139.44,136.429733201104,164942,0.0,1.0
2020-08-11,140.63,141.32,137.39,137.58,134.609887362363,240088,0.0,1.0
2020-08-10,140.5,142.13,139.42,139.59,136.576494962293,223480,0.0,1.0
2020-08-07,138.35,142.34,138.33,141.16,138.112601396069,353820,0.0,1.0
2020-08-06,137.74,139.61,137.39,138.55,135.558946751384,200200,0.0,1.0
2020-08-05,138.98,139.185,135.57,137.74,134.766433240965,260900,0.0,1.0
2020-08-04,135.17,139.36,133.69,138.95,135.950311447888,300889,0.0,1.0
2020-08-03,133.67,136.77,133.5,135.78,132.848746228098,272703,0.0,1.0
2020-07-31,132.56,133.29,130.665,132.41,129.551498660056,234911,0.0,1.0
2020-07-30,131.38,134.075,130.58,133.6,130.715808632154,218612,0.0,1.0
2020-07-29,133.65,135.44,132.365,132.75,129.884158652084,209957,0.0,1.0
2020-07-28,135.92,136.74,133.08,133.18,130.304875700825,233789,0.0,1.0
2020-07-27,135.85,136.91,135.48,135.97,133.034644458937,297314,0.0,1.0
2020-07-24,139.46,140.6568,135.3,135.85,132.917235049986,380849,0.0,1.0
2020-07-23,140.55,141.22,137.75,139.42,136.410164966279,502738,0.0,1.0
2020-07-22,135.15,140.19,134.0,139.91,136.889586719496,753339,0.0,1.0
2020-07-21,120.5,137.29,118.0,134.72,131.811629782364,1115685,0.0,1.0
2020-07-20,116.87,118.58,116.05,117.91,115.364528411806,377998,0.0,1.0
2020-07-17,116.41,117.85,115.33,116.87,114.346980200897,292854,0.0,1.0
2020-07-16,116.61,117.84,115.34,115.84,113.339216107401,292144,0.0,1.0
2020-07-15,117.35,119.14,116.47,117.25,114.718776662575,341439,0.0,1.0
2020-07-14,112.46,116.16,112.29,115.97,113.466409633764,366096,0.0,1.0
2020-07-13,115.74,117.39,112.79,112.85,110.413765001037,305825,0.0,1.0
2020-07-10,112.81,115.9,112.5,114.7,112.223826722366,302611,0.0,1.0
2020-07-09,111.25,113.32,110.61,112.35,109.924559130408,286698,0.0,1.0
2020-07-08,111.76,113.79,111.03,111.86,109.445137377191,231489,0.0,1.0
2020-07-07,112.39,112.81,111.04,112.05,109.63103560803,247646,0.0,1.0
2020-07-06,112.96,114.59,112.66,113.26,110.814913814953,272325,0.0,1.0
2020-07-02,113.44,113.91,110.8,111.8,109.386432672716,292358,0.0,1.0
2020-07-01,112.49,113.74,111.16,111.97,109.55276266873,278289,0.0,1.0
2020-06-30,109.17,113.0,109.17,112.59,110.15937794831,390709,0.0,1.0
2020-06-29,111.47,111.855,109.11,109.58,107.214358607122,602295,0.0,1.0
2020-06-26,116.0,116.86,110.68,110.71,108.319963874744,1057472,0.0,1.0
2020-06-25,116.68,118.43,114.96,116.13,113.622955512366,405823,0.0,1.0
2020-06-24,115.44,117.88,113.07,116.91,114.386116670547,414378,0.0,1.0
2020-06-23,117.15,118.74,116.39,116.75,114.229570791946,374055,0.0,1.0
2020-06-22,113.75,116.36,112.12,116.26,113.750149038729,290959,0.0,1.0
2020-06-19,113.91,114.98,111.84,113.79,111.33347203782,734237,0.0,1.0
2020-06-18,113.3,115.18,112.63,112.87,110.433333235862,381535,0.0,1.0
2020-06-17,113.18,114.57,111.72,113.51,111.059516750268,283924,0.0,1.0
2020-06-16,115.39,115.56,111.85,113.57,111.118221454744,329368,0.0,1.0
2020-06-15,107.34,111.75,106.27,111.75,109.337512085653,302935,0.0,1.0
2020-06-12,111.11,111.4,105.43,109.58,107.214358607122,365780,0.0,1.0
2020-06-11,113.59,115.3,108.5,109.29,106.930619202157,411034,0.0,1.0
2020-06-10,113.14,117.73,113.14,115.96,113.456625516352,479733,0.0,1.0
2020-06-09,114.2,114.6,111.33,112.76,110.325707944324,396422,0.0,1.0
2020-06-08,113.27,116.59,113.25,115.16,112.673896123345,403923,0.0,1.0
2020-06-05,113.1,114.27,111.79,112.59,110.15937794831,367152,0.0,1.0
2020-06-04,112.53,113.74,110.83,111.02,108.623271514534,291440,0.0,1.0
2020-06-03,116.48,117.42,113.25,113.41,110.961675576142,400907,0.0,1.0
2020-06-02,116.36,117.53,114.46,115.68,113.182670228799,229692,0.0,1.0
2020-06-01,116.24,117.37,115.1,115.34,112.850010236771,266200,0.0,1.0
2020-05-29,113.9,116.59,111.66,116.1,113.593603160128,328042,0.0,1.0
2020-05-28,117.37,117.37,113.55,113.96,111.499802033834,328660,0.0,1.0
2020-05-27,116.58,116.82,113.78,116.49,113.975183739219,456710,0.0,1.0
2020-05-26,118.53,118.74,114.81,115.16,112.673896123345,229351,0.0,1.0
2020-05-22,115.18,116.29,113.51,116.18,113.671876099429,324703,0.0,1.0
2020-05-21,115.97,116.79,115.1,115.86,113.358784342226,237571,0.0,1.0
2020-05-20,114.48,116.13,113.89,115.47,112.977203763135,239431,0.0,1.0
2020-05-19,114.98,117.59,112.84,112.98,110.540958527401,293929,0.0,1.0
2020-05-18,113.73,116.53,113.14,115.98,113.476193751177,442290,0.0,1.0
2020-05-15,106.97,112.57,106.65,111.82,109.406000907541,279651,0.0,1.0
2020-05-14,105.03,107.36,103.8,107.36,105.042284541527,339366,0.0,1.0
2020-05-13,108.74,109.25,106.07,106.44,104.142145739569,381766,0.0,1.0
2020-05-12,112.52,112.62,108.99,109.11,106.75450508873,292542,0.0,1.0
2020-05-11,112.94,116.51,112.07,112.73,110.296355592086,326635,0.0,1.0
2020-05-08,111.56,114.7,111.28,114.1,111.636779677611,260598,0.0,1.0
2020-05-07,112.46,112.46,109.27,109.81,107.439393307611,280619,0.0,1.0
2020-05-06,108.94,112.34,108.28,110.91,108.515646222996,271100,0.0,1.0
2020-05-05,111.43,112.75,107.59,108.24,105.903286873835,295318,0.0,1.0
2020-05-04,101.31,110.79,101.06,110.55,108.163417996142,393512,0.0,1.0
2020-05-01,105.01,105.01,101.11,102.47,100.257851126773,394070,0.0,1.0
2020-04-30,107.88,109.09,106.37,106.8,104.494373966423,412740,0.0,1.0
2020-04-29,111.32,112.52,108.45,109.07,106.71536861908,407505,0.0,1.0
2020-04-28,112.37,113.0,109.39,109.58,107.214358607122,336211,0.0,1.0
2020-04-27,110.69,112.67,109.91,110.01,107.635075655863,342374,0.0,1.0
2020-04-24,109.15,110.61,108.06,109.95,107.576370951387,471306,0.0,1.0
2020-04-23,108.99,111.54,108.17,109.06,106.705584501667,315243,0.0,1.0
2020-04-22,112.9,112.9,108.47,108.59,106.245730983275,358700,0.0,1.0
2020-04-21,107.54,111.44,107.15,110.73,108.339532109569,439895,0.0,1.0
2020-04-20,108.6,114.39,107.9,110.07,107.693780360338,506288,0.0,1.0
2020-04-17,108.0,109.09,100.55,108.22,105.88371863901,737487,0.0,1.0
2020-04-16,103.34,103.88,101.14,102.86,100.639431705863,441422,0.0,1.0
2020-04-15,105.66,105.66,100.02,102.37,100.160009952647,390461,0.0,1.0
2020-04-14,104.98,107.83,103.12,107.48,105.159693950478,305435,0.0,1.0
2020-04-13,105.08,105.15,101.14,103.3,101.069932872017,321592,0.0,1.0
2020-04-09,101.33,107.42,100.22,105.85,103.564882812227,299854,0.0,1.0
2020-04-08,103.34,103.69,98.73,99.87,97.7139805995002,323009,0.0,1.0
2020-04-07,98.46,103.94,97.64,101.81,99.6120993775419,501106,0.0,1.0
2020-04-06,83.93,97.65,83.93,97.02,94.925507136913,452836,0.0,1.0
2020-04-03,83.47,85.45,81.5,84.71,82.8812586020192,385881,0.0,1.0
2020-04-02,83.07,85.41,81.31,84.32,82.4996780229283,278485,0.0,1.0
2020-04-01,82.47,83.44,79.9,82.94,81.1494698199914,417706,0.0,1.0
2020-03-31,83.39,86.94,82.19,84.36,82.5388144925787,386563,0.0,1.0
2020-03-30,83.65,86.26,81.68,84.46,82.6366556667046,476447,0.0,1.0
2020-03-27,84.61,85.89,80.94,83.06,81.2668792289425,549164,0.0,1.0
2020-03-26,85.04,90.89,82.9,88.55,86.6383596884524,459371,0.0,1.0
2020-03-25,87.17,89.89,81.98,84.48,82.6562239015297,595159,0.0,1.0
2020-03-24,83.49,87.35,78.75,87.26,85.3762085422288,844424,0.0,1.0
2020-03-23,92.85,92.85,79.46,81.49,79.7307727951664,750273,0.0,1.0
2020-03-20,101.23,102.16,92.0,93.47,91.4521454554449,843583,0.0,1.0
2020-03-19,95.18,108.99,94.08,100.45,98.2814594094302,942244,0.0,1.0
2020-03-18,100.67,111.73,91.77,95.6,93.5361624643258,1021385,0.0,1.0
2020-03-17,95.83,110.92,95.01,104.08,101.833094030199,1126706,0.0,1.0
2020-03-16,95.45,105.28,92.81,94.77,92.7240807190811,995700,0.0,1.0
2020-03-13,95.46,100.49,94.43,100.45,98.2814594094302,619113,0.0,1.0
2020-03-12,98.0,101.01,92.85,93.11,91.0999172285918,707507,0.0,1.0
2020-03-11,106.16,106.81,101.79,102.47,100.257851126773,710643,0.0,1.0
2020-03-10,113.58,115.0,105.77,107.99,105.65868393852,1078466,0.0,1.0
2020-03-09,102.76,115.58,102.76,111.77,109.357080320478,1268970,0.0,1.0
2020-03-06,102.53,107.23,102.16,106.92,104.611783375374,834597,0.0,1.0
2020-03-05,103.46,105.09,102.61,104.57,102.312515783416,614496,0.0,1.0
2020-03-04,101.44,104.92,100.46,104.65,102.390788722716,439800,0.0,1.0
2020-03-03,100.65,103.77,100.1,100.51,98.3401641139057,587049,0.0,1.0
2020-03-02,98.06,100.9,96.81,100.72,98.54563057957,418552,0.0,1.0
2020-02-28,93.65,97.91,93.57,97.5,95.3951447727172,580382,0.0,1.0
2020-02-27,96.2,97.77,94.65,95.65,93.5850830513887,514536,0.0,1.0
2020-02-26,100.38,100.97,96.66,97.66,95.5516906513186,221397,0.0,1.0
2020-02-25,101.75,101.75,99.75,99.85,97.694412364675,381491,0.0,1.0
2020-02-24,101.63,102.38,100.19,101.71,99.514258203416,291505,0.0,1.0
2020-02-21,104.37,104.37,103.14,103.58,101.34388815957,270102,0.0,1.0
2020-02-20,106.08,106.26,101.38,104.35,102.097265200339,352697,0.0,1.0
2020-02-19,106.84,107.53,106.38,106.61,104.308475735583,286518,0.0,1.0
2020-02-18,105.19,106.99,105.18,106.47,104.171498091807,197561,0.0,1.0
2020-02-14,105.58,106.33,104.7,105.08,102.811505771458,292026,0.0,1.0
2020-02-13,104.72,106.25,104.44,105.47,103.193086350549,264881,0.0,1.0
2020-02-12,106.06,106.06,104.54,105.1,102.831074006283,242793,0.0,1.0
2020-02-11,105.19,106.01,104.21,105.64,103.359416346563,253469,0.0,1.0
2020-02-10,105.69,106.96,104.87,105.21,102.938699297821,260210,0.0,1.0
2020-02-07,105.26,106.44,104.27,106.14,103.848622217192,241624,0.0,1.0
2020-02-06,107.13,107.17,104.94,105.33,103.056108706772,271343,0.0,1.0
2020-02-05,106.56,107.1,105.07,106.72,104.416101027122,471101,0.0,1.0
2020-02-04,104.29,106.21,103.94,105.71,103.427905168451,622100,0.0,1.0
2020-02-03,103.01,105.49,102.36,103.26,101.030796402367,442590,0.0,1.0
2020-01-31,105.27,105.74,100.97,102.17,99.964327604395,818367,0.0,1.0
2020-01-30,110.16,110.16,100.58,105.89,103.604019281877,1549067,0.0,1.0
2020-01-29,113.84,114.83,112.57,113.02,110.580094997051,541305,0.0,1.0
2020-01-28,113.13,114.28,111.03,113.67,111.216062628869,397366,0.0,1.0
2020-01-27,110.64,114.41,109.97,112.87,110.433333235862,469987,0.0,1.0
2020-01-24,111.38,111.86,110.64,111.53,109.122261502576,359992,0.0,1.0
2020-01-23,112.37,113.37,111.32,111.38,108.975499741387,289636,0.0,1.0
2020-01-22,113.36,113.41,111.04,112.56,110.130025596072,339477,0.0,1.0
2020-01-21,112.19,113.48,112.07,113.26,110.814913814953,299146,0.0,1.0
2020-01-17,113.11,113.63,111.89,112.24,109.81693383887,281671,0.0,1.0
2020-01-16,111.99,112.57,111.0,112.52,110.090889126422,233716,0.0,1.0
2020-01-15,113.07,113.7,111.32,111.96,109.542978551317,303375,0.0,1.0
2020-01-14,113.05,113.56,112.36,113.3,110.854050284604,217448,0.0,1.0
2020-01-13,110.91,113.51,110.55,113.08,110.638799701527,320661,0.0,1.0
2020-01-10,112.47,112.47,111.29,111.31,108.907010919499,410399,0.0,1.0
2020-01-09,113.84,114.41,112.09,112.66,110.227866770198,359671,0.0,1.0
2020-01-08,113.87,115.05,113.61,113.82,111.362824390058,224115,0.0,1.0
2020-01-07,112.03,114.36,111.95,113.72,111.264983215932,526879,0.0,1.0
2020-01-06,113.26,113.61,110.52,111.97,109.55276266873,472074,0.0,1.0
2020-01-03,113.99,114.34,111.51,113.78,111.323687920408,486008,0.0,1.0
2020-01-02,117.26,117.26,114.16,115.0,112.517350244743,317328,0.0,1.0
2019-12-31,117.31,118.31,116.83,117.0,114.474173727261,222945,0.0,1.0
2019-12-30,119.39,119.48,117.33,117.57,115.031868419778,229550,0.0,1.0
2019-12-27,118.77,119.57,118.02,119.49,116.910418962995,208552,0.0,1.0
2019-12-26,119.38,119.41,118.27,118.97,116.40164485754,133469,0.0,1.0
2019-12-24,119.33,119.82,118.87,119.38,116.802793671456,159500,0.0,1.0
2019-12-23,120.34,120.67,118.13,119.27,116.695168379918,193278,0.0,1.0
2019-12-20,118.83,120.45,118.31,120.26,117.663796003764,1095255,0.0,1.0
2019-12-19,119.25,119.94,117.68,118.12,115.56999487747,309174,0.0,1.0
2019-12-18,118.6,119.77,117.41,119.12,116.548406618729,414461,0.0,1.0
2019-12-17,118.4,119.05,117.5,118.41,115.853734282435,294451,0.0,1.0
2019-12-16,117.14,118.23,116.21,118.16,115.609131347121,469898,0.0,1.0
2019-12-13,117.64,117.64,115.67,116.6,114.082809030757,429189,0.0,1.0
2019-12-12,117.44,119.04,116.68,117.82,115.276471355093,313929,0.0,1.0
2019-12-11,117.13,117.69,115.7,117.54,115.00251606754,211650,0.0,1.0
2019-12-10,117.57,117.57,115.69,117.08,114.552446666561,375799,0.0,1.0
2019-12-09,118.53,119.53,117.5,117.66,115.119925476491,365785,0.0,1.0
2019-12-06,119.24,120.44,118.95,119.11,116.538622501316,361569,0.0,1.0
2019-12-05,117.88,118.85,117.08,118.46,115.902654869498,357010,0.0,1.0
2019-12-04,117.83,118.56,116.8,117.5,114.96337959789,404613,0.0,1.0
2019-12-03,115.73,117.29,115.52,117.14,114.611151371037,286683,0.0,1.0
2019-12-02,118.08,118.4,116.41,116.69,114.17086608747,284862,0.0,1.0
2019-11-29,119.64,119.64,117.43,117.53,114.992731950128,159381,0.0,1.0
2019-11-27,118.9,120.06,118.31,119.98,117.389840716211,168433,0.0,1.0
2019-11-26,118.33,120.45,118.33,118.9,116.333156035652,201322,0.0,1.0
2019-11-25,120.09,120.84,117.46,118.32,115.765677225722,342817,0.0,1.0
2019-11-22,120.56,121.24,119.08,119.93,117.340920129148,193402,0.0,1.0
2019-11-21,119.1,120.52,117.98,120.11,117.517034242575,287865,0.0,1.0
2019-11-20,119.06,119.8,116.76,118.64,116.078768982925,322421,0.0,1.0
2019-11-19,120.73,120.73,119.1,119.43,116.851714258519,313783,0.0,1.0
2019-11-18,117.52,121.02,117.51,120.84,118.231274813694,571684,0.0,1.0
2019-11-15,116.06,117.41,114.81,117.23,114.69920842775,1064699,0.0,1.0
2019-11-14,115.3,116.32,114.85,115.79,113.290295520338,284789,0.0,1.0
2019-11-13,115.8,116.47,115.05,115.11,112.624975536282,402724,0.0,1.0
2019-11-12,117.33,118.0,116.13,116.57,114.053456678519,278728,0.0,1.0
2019-11-11,115.25,117.02,115.25,116.53,114.014320208869,391440,0.0,1.0
2019-11-08,115.68,116.0,113.71,115.66,113.163101993974,424391,0.0,1.0
2019-11-07,119.62,120.96,115.85,116.24,113.730580803904,603351,0.0,1.0
2019-11-06,120.0,121.12,118.36,118.7,116.1374736874,600341,0.0,1.0
2019-11-05,116.03,119.94,115.69,119.72,117.135453663484,591617,0.0,1.0
2019-11-04,113.98,117.82,111.53,115.58,113.084829054673,783892,0.0,1.0
2019-11-01,117.79,118.93,111.18,113.57,111.118221454744,1451100,0.0,1.0
2019-10-31,105.42,118.8,103.81,117.93,115.384096646631,2463283,0.0,1.0
2019-10-30,93.37,94.84,92.71,94.84,92.7925695409692,294448,0.0,1.0
2019-10-29,93.41,94.22,93.02,93.6,91.5793389818085,456537,0.0,1.0
2019-10-28,92.68,94.35,92.65,93.7,91.6771801559344,407870,0.0,1.0
2019-10-25,91.49,92.8,91.22,92.39,90.3954607748855,344502,0.0,1.0
2019-10-24,91.46,92.26,91.46,91.61,89.6322996167038,238151,0.0,1.0
2019-10-23,90.45,91.31,89.82,91.29,89.3192078595011,363831,0.0,1.0
2019-10-22,89.54,90.66,89.06,90.28,88.3310120008298,242113,0.0,1.0
2019-10-21,89.57,90.26,89.29,89.5,87.5678508426481,209605,0.0,1.0
2019-10-18,89.56,89.7,88.53,89.1,87.1764861461446,279592,0.0,1.0
2019-10-17,88.49,90.07,88.3,89.93,87.9885678913893,266229,0.0,1.0
2019-10-16,89.15,89.26,88.0,88.48,86.5698708665643,289213,0.0,1.0
2019-10-15,87.52,92.13,87.52,88.97,87.049292619781,432064,0.0,1.0
2019-10-14,85.07,85.87,84.76,85.63,83.7813974039772,193528,0.0,1.0
2019-10-11,85.9,86.39,85.29,85.35,83.5074421164247,244506,0.0,1.0
2019-10-10,85.41,85.94,85.0,85.23,83.3900327074737,163507,0.0,1.0
2019-10-09,85.39,85.86,84.33,85.15,83.311759768173,163688,0.0,1.0
2019-10-08,85.13,86.08,84.55,84.98,83.145429772159,181856,0.0,1.0
2019-10-07,86.59,86.98,85.72,85.82,83.9672956348163,262223,0.0,1.0
2019-10-04,85.87,87.01,85.87,86.74,84.8674344367742,215546,0.0,1.0
2019-10-03,85.26,85.88,84.18,85.81,83.9575115174037,225169,0.0,1.0
2019-10-02,84.87,85.96,84.54,85.27,83.4291691771241,330804,0.0,1.0
2019-10-01,85.79,87.66,85.27,85.37,83.5270103512499,345746,0.0,1.0
2019-09-30,85.13,86.68,85.13,85.3,83.4585215293618,276828,0.0,1.0
2019-09-27,86.75,87.1,85.01,85.1,83.2628391811101,260709,0.0,1.0
2019-09-26,88.06,88.06,86.47,86.53,84.6619679711099,155196,0.0,1.0
2019-09-25,87.87,88.85,87.31,88.19,86.2861314615993,282389,0.0,1.0
2019-09-24,88.21,89.28,87.04,87.58,85.6893002994315,381673,0.0,1.0
2019-09-23,86.92,88.96,86.56,88.38,86.4720296924384,260361,0.0,1.0
2019-09-20,86.56,87.95,86.5,86.78,84.9065709064246,384127,0.0,1.0
2019-09-19,87.35,87.47,86.17,86.59,84.7206726755855,190435,0.0,1.0
2019-09-18,86.42,88.9,85.06,87.11,85.2294467810399,381046,0.0,1.0
2019-09-17,87.18,87.67,85.92,86.41,84.5445585621589,274125,0.0,1.0
2019-09-16,90.11,90.84,87.04,87.62,85.7284367690819,454056,0.0,1.0
2019-09-13,91.15,91.77,89.76,90.59,88.63431964062,254228,0.0,1.0
2019-09-12,89.11,91.37,88.64,90.92,88.9571955152354,359591,0.0,1.0
2019-09-11,88.79,89.36,88.02,88.74,86.8242579192915,218564,0.0,1.0
2019-09-10,88.66,88.66,87.26,88.4,86.4915979272636,203384,0.0,1.0
2019-09-09,89.9,89.9,87.74,88.61,86.6970643929279,250183,0.0,1.0
2019-09-06,91.28,91.28,89.26,89.29,87.3623843769838,201838,0.0,1.0
2019-09-05,89.35,91.29,89.35,91.08,89.1137413938367,254848,0.0,1.0
2019-09-04,88.16,88.68,87.36,88.63,86.7166326277531,233138,0.0,1.0
2019-09-03,88.96,89.55,86.7,87.34,85.4544814815294,275686,0.0,1.0
2019-08-30,90.27,90.32,89.22,89.4,87.4700096685222,305122,0.0,1.0
2019-08-29,90.35,91.21,89.97,90.02,88.0766249481026,221598,0.0,1.0
2019-08-28,88.92,90.23,88.16,89.76,87.8222378953753,260839,0.0,1.0
2019-08-27,90.36,90.85,88.87,89.08,87.1569179113195,299438,0.0,1.0
2019-08-26,89.36,90.39,88.77,89.95,88.0081361262145,287608,0.0,1.0
2019-08-23,88.92,90.2,88.26,88.55,86.6383596884524,394642,0.0,1.0
2019-08-22,89.96,90.2,88.34,89.29,87.3623843769838,400238,0.0,1.0
2019-08-21,92.36,92.63,89.69,89.71,87.7733173083124,486477,0.0,1.0
2019-08-20,93.02,93.58,92.02,92.08,90.0921531350954,253827,0.0,1.0
2019-08-19,94.29,94.71,93.28,93.32,91.3053836942561,208981,0.0,1.0
2019-08-16,92.01,93.94,92.01,93.34,91.3249519290813,1181110,0.0,1.0
2019-08-15,91.78,92.52,90.56,91.74,89.7594931430674,393660,0.0,1.0
2019-08-14,90.94,92.14,90.63,91.82,89.8377660823681,316836,0.0,1.0
2019-08-13,90.3,92.48,90.02,92.06,90.0725849002702,269474,0.0,1.0
2019-08-12,91.11,92.24,90.15,90.55,88.5951831709697,367505,0.0,1.0
2019-08-09,91.22,92.49,91.22,91.47,89.4953219729276,366960,0.0,1.0
2019-08-08,91.77,92.61,91.05,91.5,89.5246743251654,549060,0.0,1.0
2019-08-07,90.95,92.61,90.95,91.33,89.3583443291514,484372,0.0,1.0
2019-08-06,86.59,91.76,86.32,91.65,89.6714360863542,484079,0.0,1.0
2019-08-05,84.32,86.59,83.66,86.03,84.1727621004806,580871,0.0,1.0
2019-08-02,85.43,86.67,84.42,85.28,83.4389532945366,509924,0.0,1.0
2019-08-01,82.0,89.1,80.94,85.31,83.4683056467744,611515,0.0,1.0
2019-07-31,86.61,89.38,86.61,88.36,86.4524614576132,456487,0.0,1.0
2019-07-30,85.0,86.86,84.83,86.57,84.7011044407603,305175,0.0,1.0
2019-07-29,85.38,85.53,84.52,85.29,83.4487374119492,342309,0.0,1.0
2019-07-26,85.54,86.04,85.26,85.7,83.8498862258653,173696,0.0,1.0
2019-07-25,85.91,86.35,85.19,85.3,83.4585215293618,198519,0.0,1.0
2019-07-24,84.49,85.96,84.11,85.91,84.0553526915296,221654,0.0,1.0
2019-07-23,84.97,85.62,84.32,84.88,83.0475885980332,148207,0.0,1.0
2019-07-22,85.36,85.81,84.55,84.65,82.8225538975437,188973,0.0,1.0
2019-07-19,86.47,86.86,85.18,85.19,83.3508962378234,174922,0.0,1.0
2019-07-18,86.12,86.82,85.76,86.58,84.7108885581729,161624,0.0,1.0
2019-07-17,86.55,87.04,85.93,86.2,84.3390920964946,160934,0.0,1.0
2019-07-16,85.31,86.77,85.14,86.73,84.8576503193617,255840,0.0,1.0
2019-07-15,85.69,85.88,84.66,85.03,83.194350359222,210409,0.0,1.0
2019-07-12,85.45,85.97,85.15,85.62,83.7716132865646,230362,0.0,1.0
2019-07-11,86.0,86.47,85.05,85.36,83.5172262338373,213362,0.0,1.0
2019-07-10,86.84,87.21,85.19,85.8,83.9477273999911,249034,0.0,1.0
2019-07-09,86.25,87.49,86.23,86.68,84.8087297322987,226954,0.0,1.0
2019-07-08,85.27,86.69,85.02,86.6,84.730456792998,264821,0.0,1.0
2019-07-05,84.66,85.56,84.38,85.39,83.5465785860751,175211,0.0,1.0
