,VRTS_Open,VRTS_High,VRTS_Low,VRTS_Close,VRTS_Adj Close,VRTS_Volume,VRTS_Dividend Amount,VRTS_Split Coefficient
2019-11-12,115.9,117.11,113.93,116.78,102.643119844634,35031,0.0,1.0
2019-11-11,113.88,116.33,113.85,115.87,101.843280496641,33185,0.0,1.0
2019-11-08,114.37,115.63,111.2,114.81,100.91159949788,69982,0.0,1.0
2019-11-07,115.61,115.61,113.4,114.93,101.017072818495,53684,0.0,1.0
2019-11-06,114.93,115.95,113.61,114.49,100.630337309575,62526,0.0,1.0
2019-11-05,113.85,117.29,113.85,115.29,101.333492780338,51051,0.0,1.0
2019-11-04,111.48,113.57,110.0,113.1,99.4086046791242,67953,0.0,1.0
2019-11-01,109.76,111.3,108.28,109.86,96.5608250225339,71089,0.0,1.0
2019-10-31,108.08,109.0,105.26,108.48,95.3478818354677,60766,0.0,1.0
2019-10-30,108.91,110.99,106.35,109.11,95.9016167686936,61674,0.67,1.0
2019-10-29,107.29,110.0,106.13,108.75,95.0018293277048,46544,0.0,1.0
2019-10-28,104.16,108.03,103.14,107.8,94.1719282898995,59483,0.0,1.0
2019-10-25,106.94,106.94,99.77,102.16,89.2449368654558,35108,0.0,1.0
2019-10-24,100.49,100.49,98.26,99.05,86.5281029416934,47037,0.0,1.0
2019-10-23,98.99,100.76,97.01,100.29,87.6113421910392,40442,0.0,1.0
2019-10-22,99.68,101.0,98.37,99.41,86.8425917560196,28721,0.0,1.0
2019-10-21,99.31,100.93,99.31,100.04,87.3929471810904,49627,0.0,1.0
2019-10-18,97.05,98.83,96.41,98.64,86.1699351253774,66074,0.0,1.0
2019-10-17,100.02,101.1,97.01,97.77,85.4099204907558,66006,0.0,1.0
2019-10-16,97.95,101.46,96.27,99.26,86.7115547500503,87401,0.0,1.0
2019-10-15,96.8,101.36,96.8,98.28,85.8554463110513,106107,0.0,1.0
2019-10-14,92.02,98.62,92.02,96.15,83.9947208262879,111794,0.0,1.0
2019-10-11,89.99,92.49,89.54,90.9,79.4084256173643,151619,0.0,1.0
2019-10-10,90.05,90.72,87.88,88.31,77.1458533142952,79595,0.0,1.0
2019-10-09,93.7,94.0,89.22,89.47,78.1592061604574,63131,0.0,1.0
2019-10-08,97.14,97.14,93.18,93.23,81.4438671100866,59627,0.0,1.0
2019-10-07,100.12,100.73,98.82,99.35,86.7901769536319,55801,0.0,1.0
2019-10-04,100.11,101.5,98.99,101.06,88.2839988216813,38995,0.0,1.0
2019-10-03,102.01,102.01,99.1,100.44,87.7423791970084,33892,0.0,1.0
2019-10-02,104.49,105.29,101.7,102.38,89.4371244742107,41099,0.0,1.0
2019-10-01,110.61,111.22,105.5,105.74,92.3723534079218,72066,0.0,1.0
2019-09-30,111.73,112.31,109.5,110.57,96.5917450001316,60277,0.0,1.0
2019-09-27,113.24,114.01,111.53,111.91,97.7623422534569,44543,0.0,1.0
2019-09-26,113.94,114.19,112.49,113.11,98.8106383012109,40916,0.0,1.0
2019-09-25,111.26,114.85,110.0,114.81,100.295724368862,57123,0.0,1.0
2019-09-24,114.85,114.85,109.79,110.84,96.8276116108763,91039,0.0,1.0
2019-09-23,115.65,116.21,111.54,114.29,99.841462748169,65233,0.0,1.0
2019-09-20,118.87,119.51,115.24,116.02,101.352756217014,172985,0.0,1.0
2019-09-19,119.72,121.18,117.21,118.75,103.737629725655,97196,0.0,1.0
2019-09-18,119.43,121.34,117.94,119.61,104.488908559878,71815,0.0,1.0
2019-09-17,118.66,119.71,116.16,119.59,104.471436959082,95569,0.0,1.0
2019-09-16,118.19,119.39,115.74,119.0,103.956024735603,64532,0.0,1.0
2019-09-13,123.21,123.48,118.42,118.82,103.79878032844,110763,0.0,1.0
2019-09-12,122.98,124.22,120.4,122.85,107.319307888814,85803,0.0,1.0
2019-09-11,119.41,123.13,119.2,122.8,107.275628886824,82907,0.0,1.0
2019-09-10,115.77,120.93,114.84,119.5,104.392814755501,82190,0.0,1.0
2019-09-09,111.1,116.53,110.66,115.98,101.317813015423,80669,0.0,1.0
2019-09-06,109.71,111.79,108.88,110.54,96.5655375989378,55091,0.0,1.0
2019-09-05,107.91,111.5,107.91,110.17,96.2423129842136,54244,0.0,1.0
2019-09-04,105.75,106.37,104.0,106.37,92.9227088329927,46989,0.0,1.0
2019-09-03,105.57,106.63,103.35,104.22,91.0445117474335,70779,0.0,1.0
2019-08-30,106.33,106.86,104.0,106.69,93.2022544457271,41084,0.0,1.0
2019-08-29,103.3,106.43,103.3,105.34,92.0229213920039,59397,0.0,1.0
2019-08-28,100.03,103.02,99.82,101.97,89.0789566578948,72541,0.0,1.0
2019-08-27,102.83,102.83,99.16,99.96,87.3230607779068,56937,0.0,1.0
2019-08-26,104.96,106.33,101.63,101.91,89.026541855507,35669,0.0,1.0
2019-08-23,106.56,107.48,103.31,103.43,90.3543835159954,70607,0.0,1.0
2019-08-22,108.2,109.57,107.13,107.26,93.7001950684102,90766,0.0,1.0
2019-08-21,104.1,108.12,104.1,107.66,94.0496270843282,79223,0.0,1.0
2019-08-20,101.25,103.85,100.1,103.43,90.3543835159954,74325,0.0,1.0
2019-08-19,100.81,102.38,100.81,101.79,88.9217122507317,35712,0.0,1.0
2019-08-16,96.97,99.56,96.97,99.2,86.6591399476626,34171,0.0,1.0
2019-08-15,97.0,97.4,94.3,95.96,83.8287406187269,104009,0.0,1.0
2019-08-14,94.26,96.74,93.18,95.26,83.2172345908704,145042,0.0,1.0
2019-08-13,93.34,96.33,92.89,96.14,83.98598502589,71503,0.0,1.0
2019-08-12,94.4,94.64,92.6,93.5,81.6797337208312,55690,0.0,1.0
2019-08-09,96.26,97.78,93.99,94.97,82.9638963793298,55682,0.0,1.0
2019-08-08,96.16,97.61,95.51,96.78,84.5450762513588,49336,0.0,1.0
2019-08-07,93.59,95.76,92.55,95.41,83.3482715968396,78595,0.0,1.0
2019-08-06,95.12,98.15,92.51,95.19,83.1560839880847,121177,0.0,1.0
2019-08-05,98.52,103.11,93.57,94.65,82.6843507665955,81307,0.0,1.0
2019-08-02,101.78,102.27,97.75,101.01,88.2403198196916,79644,0.0,1.0
2019-08-01,106.97,107.69,102.06,102.54,89.5768972805779,60118,0.0,1.0
2019-07-31,108.99,109.47,106.59,107.16,93.6128370644307,88148,0.0,1.0
2019-07-30,109.46,110.67,107.95,109.4,95.5696563535715,135072,0.55,1.0
2019-07-29,113.08,113.35,110.5,110.5,96.0477219378777,129475,0.0,1.0
2019-07-26,112.49,113.17,107.02,113.1,98.307668336416,81491,0.0,1.0
2019-07-25,109.78,109.95,104.99,105.52,91.7190553745235,85585,0.0,1.0
2019-07-24,105.71,110.34,105.71,109.93,95.5522721505058,74006,0.0,1.0
2019-07-23,105.37,106.67,103.97,105.95,92.0928157404357,73704,0.0,1.0
2019-07-22,108.6,108.6,103.8,104.32,90.6760031905828,64554,0.0,1.0
2019-07-19,108.54,110.16,107.81,108.06,93.9268491638648,75259,0.0,1.0
2019-07-18,108.35,109.26,106.84,108.97,94.7178304033532,59570,0.0,1.0
2019-07-17,111.46,112.45,107.43,108.26,94.1006911945216,76146,0.0,1.0
2019-07-16,110.94,114.83,110.35,111.28,96.7257058574392,80156,0.0,1.0
2019-07-15,112.05,112.25,109.44,111.35,96.786550568169,86021,0.0,1.0
2019-07-12,112.12,112.41,110.2,111.13,96.5953243344466,71207,0.0,1.0
2019-07-11,109.52,111.39,108.98,111.15,96.6127085375123,92736,0.0,1.0
2019-07-10,107.4,110.09,107.19,108.62,94.4136068497038,74634,0.0,1.0
2019-07-09,105.37,107.15,104.89,106.44,92.5187287155448,54411,0.0,1.0
2019-07-08,106.66,107.62,104.9,105.71,91.8842053036475,37278,0.0,1.0
2019-07-05,106.84,108.15,106.4,107.38,93.3357862596317,80527,0.0,1.0
2019-07-03,105.48,107.11,105.03,106.87,92.8924890814569,31776,0.0,1.0
2019-07-02,106.95,106.95,102.98,105.64,91.8233605929176,55419,0.0,1.0
2019-07-01,109.3,109.3,105.94,106.81,92.8403364722599,75120,0.0,1.0
2019-06-28,106.16,107.57,105.5,107.4,93.3531704626974,88635,0.0,1.0
2019-06-27,102.79,105.93,102.33,105.6,91.7885921867863,55382,0.0,1.0
2019-06-26,101.33,103.14,100.25,102.06,88.711588244161,42666,0.0,1.0
2019-06-25,100.58,104.28,99.21,101.02,87.8076096847457,119237,0.0,1.0
2019-06-24,102.59,104.1,99.73,100.46,87.3208519989067,86970,0.0,1.0
2019-06-21,103.69,104.79,102.17,102.62,89.1983459300001,57475,0.0,1.0
2019-06-20,105.5,105.6,103.01,104.2,90.5716979721887,33948,0.0,1.0
2019-06-19,106.15,107.65,103.5444,104.16,90.5369295660574,36962,0.0,1.0
2019-06-18,103.92,107.2,103.92,106.2,92.3101182787566,64311,0.0,1.0
2019-06-17,104.75,106.1,103.57,103.58,90.0327876771527,47552,0.0,1.0
2019-06-14,106.21,106.22,104.37,105.33,91.5539054453996,69524,0.0,1.0
2019-06-13,106.52,107.43,105.33,106.37,92.4578840048149,34445,0.0,1.0
2019-06-12,105.13,106.06,104.4,105.18,91.423523922407,34003,0.0,1.0
2019-06-11,107.72,108.81,105.16,105.55,91.7451316791221,29122,0.0,1.0
2019-06-10,106.28,107.89,105.32,106.76,92.7968759645957,39184,0.0,1.0
2019-06-07,105.29,106.97,104.9,105.51,91.7103632729907,42226,0.0,1.0
2019-06-06,105.77,106.8,103.82,104.96,91.2322976886845,49798,0.0,1.0
2019-06-05,105.19,106.45,103.48,105.84,91.9972026235744,66656,0.0,1.0
2019-06-04,101.47,104.73,101.3,104.7,91.0063030488307,100197,0.0,1.0
2019-06-03,101.18,102.64,99.8,100.64,87.4773098264978,112639,0.0,1.0
2019-05-31,105.36,105.56,101.35,101.59,88.3030594721176,89721,0.0,1.0
2019-05-30,107.86,108.9,106.28,106.88,92.9011811829897,55826,0.0,1.0
2019-05-29,109.51,110.4,106.56,107.57,93.5009361887557,77059,0.0,1.0
2019-05-28,111.71,112.67,110.26,110.47,96.0216456332792,60161,0.0,1.0
2019-05-24,109.73,112.2,108.45,111.59,96.9951610049572,60057,0.0,1.0
2019-05-23,110.18,111.69,106.85,109.05,94.7873672156159,197162,0.0,1.0
2019-05-22,113.29,116.95,111.08,111.3,96.7430900605049,45864,0.0,1.0
2019-05-21,114.4,115.36,113.08,113.54,98.6901208038609,141493,0.0,1.0
2019-05-20,113.09,115.03,112.38,113.55,98.6988129053938,51918,0.0,1.0
2019-05-17,116.06,116.71,114.1,114.1,99.1768784896999,76823,0.0,1.0
2019-05-16,117.75,119.35,116.6,116.99,101.688895832691,67937,0.0,1.0
2019-05-15,115.56,118.54,115.13,117.78,102.375571853785,56933,0.0,1.0
2019-05-14,115.68,117.18,114.75,116.53,101.28905916218,87315,0.0,1.0
2019-05-13,117.6,120.43,114.54,114.94,99.9070150184585,59082,0.0,1.0
2019-05-10,116.45,120.23,116.06,119.64,103.992302738893,78356,0.0,1.0
2019-05-09,118.29,120.45,115.33,117.85,102.436416564515,94209,0.0,1.0
2019-05-08,120.36,121.65,118.91,119.16,103.575081865317,62621,0.0,1.0
2019-05-07,119.91,122.54,119.7,120.51,104.74851557225,57565,0.0,1.0
2019-05-06,120.92,122.49,119.43,121.2,105.348270578016,93721,0.0,1.0
2019-05-03,122.5,123.39,122.5,122.75,106.695546315606,106606,0.0,1.0
2019-05-02,123.2,123.2,118.68,121.61,105.704646740862,86556,0.0,1.0
2019-05-01,123.3,123.81,120.27,122.81,106.747698924803,122816,0.0,1.0
2019-04-30,124.9,125.1,121.72,122.61,106.573856894146,82590,0.0,1.0
2019-04-29,124.45,126.55,124.01,124.45,108.173203576189,52555,0.55,1.0
2019-04-26,122.62,125.98,120.0123,124.01,107.316471803866,69668,0.0,1.0
2019-04-25,118.99,121.64,117.8,120.87,104.599160930032,45531,0.0,1.0
2019-04-24,119.16,119.9,118.0,119.1,103.067428367393,97100,0.0,1.0
2019-04-23,118.76,119.75,118.22,119.05,103.024159085962,128764,0.0,1.0
2019-04-22,117.56,119.58,117.06,119.03,103.00685137339,89193,0.0,1.0
2019-04-18,119.84,120.97,117.27,118.11,102.210696595069,70688,0.0,1.0
2019-04-17,121.42,121.42,118.27,120.11,103.941467852288,66248,0.0,1.0
2019-04-16,119.71,122.485,118.76,120.54,104.313583672591,64185,0.0,1.0
2019-04-15,117.2,118.96,115.14,118.96,102.946274379387,83302,0.0,1.0
2019-04-12,117.32,117.99,115.29,116.56,100.869348870725,84433,0.0,1.0
2019-04-11,112.66,117.16,112.52,115.39,99.8568476852515,109166,0.0,1.0
2019-04-10,108.28,111.86,108.2,111.49,96.4818437336744,71496,0.0,1.0
2019-04-09,109.89,110.3,107.76,108.29,93.712609722124,52626,0.0,1.0
2019-04-08,109.22,110.0,107.46,109.83,95.0453035901826,70482,0.0,1.0
2019-04-05,107.23,109.56,106.49,109.16,94.4654952190143,49106,0.0,1.0
2019-04-04,104.84,106.71,103.49,106.29,91.981838464905,36773,0.0,1.0
2019-04-03,105.67,106.84,104.0,104.83,90.7183754471351,41931,0.0,1.0
2019-04-02,103.43,104.81,102.0,104.55,90.4760674711244,74413,0.0,1.0
2019-04-01,98.78,102.82,98.5,102.62,88.8058732079081,45060,0.0,1.0
2019-03-29,99.2,100.0,97.27,97.55,84.4183680708578,74947,0.0,1.0
2019-03-28,98.42,99.26,88.7,98.39,85.1452919988898,46625,0.0,1.0
2019-03-27,98.25,100.17,97.15,98.28,85.0500995797428,108422,0.0,1.0
2019-03-26,95.8,98.5,95.76,97.8,84.6347144780102,100581,0.0,1.0
2019-03-25,96.0,96.99,94.17,94.9,82.1250961550426,127183,0.0,1.0
2019-03-22,99.84,101.0,95.31,96.45,83.4664438793874,72501,0.0,1.0
2019-03-21,99.01,101.58,98.95,100.49,86.9626018189698,126612,0.0,1.0
2019-03-20,100.96,101.86,99.01,99.16,85.8116389329192,60846,0.0,1.0
2019-03-19,103.65,104.08,100.41,100.96,87.3693330644163,54696,0.0,1.0
2019-03-18,100.27,103.49,100.17,103.12,89.2385660222128,101024,0.0,1.0
2019-03-15,101.18,101.965,100.34,100.46,86.9366402501115,150808,0.0,1.0
2019-03-14,100.95,101.8,100.47,100.94,87.3520253518441,57019,0.0,1.0
2019-03-13,100.22,102.12,99.2,100.94,87.3520253518441,50801,0.0,1.0
2019-03-12,100.49,100.62,98.95,99.91,86.4606781543763,52462,0.0,1.0
2019-03-11,98.52,100.6,97.83,100.34,86.8327939746784,43297,0.0,1.0
2019-03-08,97.0,98.48,97.0,98.13,84.9202917354514,28684,0.0,1.0
2019-03-07,99.13,99.13,96.3,97.43,84.3145217954247,47863,0.0,1.0
2019-03-06,102.27,102.27,99.17,99.17,85.8202927892053,41264,0.0,1.0
2019-03-05,102.37,102.55,100.11,101.92,88.2001032678814,76013,0.0,1.0
2019-03-04,103.8,104.59,101.87,102.34,88.5635652318974,93099,0.0,1.0
2019-03-01,103.54,104.46,101.74,103.75,89.7837589682368,93257,0.0,1.0
2019-02-28,107.22,107.22,101.71,102.31,88.5376036630391,167240,0.0,1.0
2019-02-27,106.3,108.0,105.7,107.68,93.1847244886722,52869,0.0,1.0
2019-02-26,105.79,108.29,105.6,107.05,92.6395315426482,71901,0.0,1.0
2019-02-25,105.0,106.46,104.82,106.33,92.0164538900493,59101,0.0,1.0
2019-02-22,103.67,104.75,103.07,104.73,90.6318368842741,48136,0.0,1.0
2019-02-21,102.99,103.75,101.15,103.03,89.160681315638,56868,0.0,1.0
2019-02-20,101.75,103.87,100.6,102.57,88.7626039264776,84474,0.0,1.0
2019-02-19,99.67,102.6,99.32,101.74,88.0443338547317,71593,0.0,1.0
2019-02-15,98.77,101.64,98.43,99.49,86.0972161903603,240687,0.0,1.0
2019-02-14,96.85,98.36,95.55,98.36,85.1193304300316,93617,0.0,1.0
2019-02-13,94.87,97.67,93.82,97.57,84.43567578343,78870,0.0,1.0
2019-02-12,92.09,94.6,92.03,94.27,81.5799032090186,90569,0.0,1.0
2019-02-11,92.87,93.76,91.38,92.0,79.6154778320751,89143,0.0,1.0
2019-02-08,94.86,96.82,92.18,92.82,80.3250940475348,94688,0.0,1.0
2019-02-07,94.91,95.52,92.7,94.82,82.0558653047539,65944,0.0,1.0
2019-02-06,93.89,94.99,93.45,94.91,82.1337500113287,62469,0.0,1.0
2019-02-05,91.39,94.12,90.39,93.88,81.2424028138609,67691,0.0,1.0
2019-02-04,90.68,91.71,89.59,91.39,79.0875925986233,66820,0.0,1.0
2019-02-01,92.23,92.23,87.0,90.15,78.0145144191475,77222,0.0,1.0
2019-01-31,87.65,89.97,86.91,89.97,77.8587450059977,105182,0.0,1.0
2019-01-30,88.99,89.68,84.73,87.86,76.0327813296317,72371,0.55,1.0
2019-01-29,89.69,90.37,88.59,89.14,76.6605828268676,46756,0.0,1.0
2019-01-28,89.03,90.53,87.92,90.06,77.4517847137952,41583,0.0,1.0
2019-01-25,89.7,90.07,87.8,89.92,77.331384426654,53742,0.0,1.0
2019-01-24,87.09,89.09,86.74,88.11,75.7747807143292,27048,0.0,1.0
2019-01-23,91.67,93.55,87.18,87.5,75.2501794632143,52505,0.0,1.0
2019-01-22,93.15,94.45,90.01,91.02,78.277386682763,124270,0.0,1.0
2019-01-18,89.48,96.13,89.48,93.87,80.7283925281363,163478,0.0,1.0
2019-01-17,87.03,89.2,87.03,89.2,76.7121829499281,97515,0.0,1.0
2019-01-16,84.9,88.77,84.9,87.6,75.3361796683151,166365,0.0,1.0
2019-01-15,79.24,84.63,79.24,84.46,72.6357732281494,127660,0.0,1.0
2019-01-14,78.99,80.38,78.7,79.23,68.1379625013767,62537,0.0,1.0
2019-01-11,81.69,82.4,74.22,80.33,69.0839647574857,99602,0.0,1.0
2019-01-10,82.94,84.69,82.36,82.52,70.9673692491936,24357,0.0,1.0
2019-01-09,82.66,84.9,82.66,83.54,71.8445713412219,61161,0.0,1.0
2019-01-08,82.94,83.8,81.67,82.92,71.3113700695969,48758,0.0,1.0
2019-01-07,81.61,83.36,81.61,82.59,71.0275693927642,70800,0.0,1.0
2019-01-04,80.48,83.32,79.16,82.02,70.5373682236895,67836,0.0,1.0
2019-01-03,80.6,83.0,80.41,80.48,69.212965065137,45204,0.0,1.0
2019-01-02,77.74,81.01,70.0,81.01,69.6687661521713,61890,0.0,1.0
2018-12-31,79.75,80.02,77.465,79.43,68.3099629115784,60846,0.0,1.0
2018-12-28,75.66,80.58,75.5201,79.55,68.4131631576994,96689,0.0,1.0
2018-12-27,73.24,75.7,73.24,75.46,64.895754769076,63541,0.0,1.0
2018-12-26,70.61,74.41,70.0,74.4,63.9841525950073,100721,0.0,1.0
2018-12-24,72.35,72.35,70.15,70.48,60.6129445550553,19437,0.0,1.0
2018-12-21,74.75,76.25,71.54,72.52,62.367348739112,237354,0.0,1.0
2018-12-20,75.99,78.0,73.75,74.57,64.1303529436787,72400,0.0,1.0
2018-12-19,77.53,78.33,75.38,75.77,65.1623554048885,69312,0.0,1.0
2018-12-18,79.29,82.93,76.35,77.53,66.6759590146629,78219,0.0,1.0
2018-12-17,80.22,81.6,78.29,78.98,67.9229619886247,124348,0.0,1.0
2018-12-14,81.35,83.01,79.01,80.76,69.4537656394192,143157,0.0,1.0
2018-12-13,85.35,85.35,81.33,81.96,70.485768100629,62523,0.0,1.0
2018-12-12,85.49,87.74,85.49,86.5,74.3901774122061,43424,0.0,1.0
2018-12-11,85.51,94.83,83.59,84.5,72.6701733101898,64594,0.0,1.0
2018-12-10,83.19,85.06,80.43,84.5,72.6701733101898,108372,0.0,1.0
2018-12-07,85.6,87.16,80.14,83.24,71.5865707259195,136642,0.0,1.0
2018-12-06,89.68,93.75,84.19,85.43,73.4699752176274,180891,0.0,1.0
2018-12-04,94.19,94.19,90.1,91.37,78.5783874006159,65691,0.0,1.0
2018-12-03,95.99,95.99,93.82,94.56,81.3217939433319,78428,0.0,1.0
2018-11-30,93.99,97.83,93.5,95.0,81.7001948457755,78949,0.0,1.0
2018-11-29,94.26,97.11,94.06,94.17,80.9863931434387,39601,0.0,1.0
2018-11-28,93.08,96.02,91.18,95.0,81.7001948457755,80815,0.0,1.0
2018-11-27,96.23,96.71,92.71,93.07,80.0403908873297,69033,0.0,1.0
2018-11-26,97.31,97.95,95.39,96.38,82.8869976761667,31292,0.0,1.0
2018-11-23,95.18,99.305,95.18,96.57,83.0503980658583,11540,0.0,1.0
2018-11-21,94.29,97.72,94.29,95.47,82.1043958097493,31273,0.0,1.0
2018-11-20,99.63,99.78,93.89,94.27,81.0723933485395,55589,0.0,1.0
2018-11-19,102.67,103.37,100.3,100.67,86.5764064749918,30127,0.0,1.0
2018-11-16,102.41,102.91,101.17,102.91,88.50281106925,59910,0.0,1.0
2018-11-15,101.52,104.0,101.0,102.78,88.391010802619,40124,0.0,1.0
2018-11-14,102.7,103.0,101.5,101.98,87.7030091618125,87836,0.0,1.0
2018-11-13,102.75,103.61,101.62,102.65,88.2792105359879,94988,0.0,1.0
2018-11-12,103.35,104.12,101.12,102.7,88.3222106385383,58148,0.0,1.0
2018-11-09,103.72,103.72,98.99,103.42,88.9414121152642,24778,0.0,1.0
2018-11-08,102.15,104.45,102.15,104.14,89.5606135919901,32242,0.0,1.0
2018-11-07,101.6,102.54,99.9,102.53,88.176010289867,45009,0.0,1.0
2018-11-06,100.61,101.95,99.0,101.0,86.8602071518245,32514,0.0,1.0
2018-11-05,100.57,101.16,100.0,100.72,86.6194065775422,29788,0.0,1.0
2018-11-02,100.97,101.28,98.54,100.48,86.4130060853002,46551,0.0,1.0
2018-11-01,99.63,101.43,97.43,100.45,86.38720602377,52478,0.0,1.0
2018-10-31,99.56,102.72,99.0,99.34,85.4326037471509,53401,0.0,1.0
2018-10-30,99.01,99.01,96.22,98.67,84.8564023729754,30129,0.55,1.0
2018-10-29,100.64,102.25,97.5,99.2,84.8392976758634,48836,0.0,1.0
2018-10-26,105.97,108.87,101.0,102.27,87.464868682566,81702,0.0,1.0
2018-10-25,99.84,102.55,99.73,101.61,86.9004136778677,39713,0.0,1.0
2018-10-24,105.3,105.3,99.66,100.14,85.6432184401306,36437,0.0,1.0
2018-10-23,106.51,108.23,104.12,105.34,90.0904396892686,36490,0.0,1.0
2018-10-22,108.64,108.9,106.51,108.23,92.5620684219626,10230,0.0,1.0
2018-10-19,108.79,110.5,105.27,108.51,92.8015341815316,25444,0.0,1.0
2018-10-18,111.32,112.51,108.08,108.69,92.9554764555402,46989,0.0,1.0
2018-10-17,112.15,112.98,109.39,111.7,95.5297333709066,58490,0.0,1.0
2018-10-16,112.27,113.19,108.48,112.14,95.9060367073722,55216,0.0,1.0
2018-10-15,109.32,113.39,107.66,111.53,95.384343445454,61217,0.0,1.0
2018-10-12,110.8,110.9,108.09,109.46,93.6140072943549,57189,0.0,1.0
2018-10-11,111.93,115.36,109.49,109.49,93.639664340023,54069,0.0,1.0
2018-10-10,113.21,115.11,108.61,112.19,95.9487984501523,97976,0.0,1.0
2018-10-09,113.94,117.95,112.36,113.06,96.6928527745274,45189,0.0,1.0
2018-10-08,113.63,114.68,111.13,113.5,97.0691561109929,39348,0.0,1.0
2018-10-05,115.2,116.04,113.33,113.87,97.3855930075662,53225,0.0,1.0
2018-10-04,114.96,117.03,114.24,115.07,98.4118748342903,53834,0.0,1.0
2018-10-03,115.4,117.08,114.71,115.55,98.82238756498,38175,0.0,1.0
2018-10-02,113.71,116.75,112.84,115.34,98.6427882453033,51820,0.0,1.0
2018-10-01,113.76,115.2,112.75,114.05,97.5395352815748,67248,0.0,1.0
2018-09-28,114.0,115.6,112.9,113.75,97.2829648248937,50008,0.0,1.0
2018-09-27,114.45,115.55,113.8,114.35,97.7961057382558,48498,0.0,1.0
2018-09-26,119.2,120.0,113.8,114.05,97.5395352815748,42059,0.0,1.0
2018-09-25,121.4,121.8,118.5,118.9,101.687424331252,46690,0.0,1.0
2018-09-24,121.2,122.03,114.55,119.9,102.542659186855,16889,0.0,1.0
2018-09-21,122.3,124.9,121.05,121.7,104.082081926941,64527,0.0,1.0
2018-09-20,122.15,123.1,119.55,122.25,104.552461097523,18997,0.0,1.0
2018-09-19,118.6,122.0,117.2,121.45,103.86827321304,37395,0.0,1.0
2018-09-18,119.35,122.8,118.3,118.85,101.644662588471,32951,0.0,1.0
2018-09-17,121.3,121.3,118.5,119.25,101.986756530713,19174,0.0,1.0
2018-09-14,120.95,123.6,118.3,121.45,103.86827321304,19307,0.0,1.0
2018-09-13,123.25,123.45,119.95,120.75,103.269608814118,24604,0.0,1.0
2018-09-12,122.65,123.3,120.8,121.85,104.210367155282,32633,0.0,1.0
2018-09-11,121.85,123.25,121.0,122.6,104.851793296984,17580,0.0,1.0
2018-09-10,120.4,121.75,118.65,121.5,103.911034955821,32553,0.0,1.0
2018-09-07,122.2,122.2,114.56,119.8,102.457135701295,80900,0.0,1.0
2018-09-06,124.43,125.33,121.3,122.55,104.809031554204,40535,0.0,1.0
2018-09-05,127.95,127.95,124.9,125.4,107.246450892674,27344,0.0,1.0
2018-09-04,128.5,129.7,127.75,128.0,109.470061517243,15514,0.0,1.0
2018-08-31,128.15,129.2,128.1,129.0,110.325296372847,15931,0.0,1.0
2018-08-30,128.2,129.15,127.25,128.4,109.812155459484,16404,0.0,1.0
2018-08-29,128.1,128.95,127.7,128.35,109.769393716704,22436,0.0,1.0
2018-08-28,128.9,130.4,127.9,128.05,109.512823260023,27060,0.0,1.0
2018-08-27,128.95,130.55,128.4,128.95,110.282534630066,89640,0.0,1.0
2018-08-24,130.2,130.8,128.1,128.55,109.940440687825,37230,0.0,1.0
2018-08-23,130.3,131.4,128.4,129.35,110.624628572308,36945,0.0,1.0
2018-08-22,131.7,131.7,129.5,130.15,111.308816456791,37002,0.0,1.0
2018-08-21,130.65,132.35,129.85,131.5,112.463383511855,41089,0.0,1.0
2018-08-20,130.65,131.57,128.85,130.15,111.308816456791,41095,0.0,1.0
2018-08-17,130.45,131.75,129.8,130.7,111.779195627372,26045,0.0,1.0
2018-08-16,129.8,132.55,129.8,130.9,111.950242598493,31597,0.0,1.0
2018-08-15,130.55,131.55,128.1,129.55,110.795675543428,47536,0.0,1.0
2018-08-14,129.45,131.825,128.5611,131.35,112.335098283515,64728,0.0,1.0
2018-08-13,130.8,130.8,128.05,129.3,110.581866829528,31375,0.0,1.0
2018-08-10,130.7,130.7,127.4,129.55,110.795675543428,64731,0.0,1.0
2018-08-09,132.6,132.6,130.9,131.15,112.164051312394,31632,0.0,1.0
2018-08-08,131.5,132.8,130.1,132.8,113.57518882414,32243,0.0,1.0
2018-08-07,129.95,132.78,129.95,131.9,112.805477454097,35204,0.0,1.0
2018-08-06,127.45,130.55,126.29,130.05,111.22329297123,39016,0.0,1.0
