,PDCE_Open,PDCE_High,PDCE_Low,PDCE_Close,PDCE_Adj Close,PDCE_Volume,PDCE_Dividend Amount,PDCE_Split Coefficient
2004-06-07,24.11,25.0,24.11,24.99,23.5498583781648,152800,0.0,1.0
2004-06-04,24.0,24.59,23.31,24.15,22.7582664999071,153300,0.0,1.0
2004-06-03,24.98,25.24,24.2,24.31,22.9090459052896,213000,0.0,1.0
2004-06-02,24.78,25.87,24.7,25.1,23.6535192193652,218400,0.0,1.0
2004-06-01,24.46,25.4,24.31,25.34,23.8796883274388,293000,0.0,1.0
2004-05-28,24.25,24.9,24.0,24.57,23.154062439036,156500,0.0,1.0
2004-05-27,24.01,24.3,23.96,24.11,22.7205716485615,194000,0.0,1.0
2004-05-26,24.29,24.5,23.63,24.07,22.6828767972159,208600,0.0,1.0
2004-05-25,23.7,24.31,23.24,24.17,22.7771139255799,215700,0.0,1.0
2004-05-24,21.7,23.75,21.57,23.44,22.0891828885227,377000,0.0,1.0
2004-05-21,23.46,23.74,21.8,22.8,21.4860652669931,231800,0.0,1.0
2004-05-20,22.82,23.8,22.81,23.25,21.9101323446311,208400,0.0,1.0
2004-05-19,23.09,23.5,22.56,22.9,21.5803023953571,201800,0.0,1.0
2004-05-18,23.56,23.83,22.45,22.78,21.4672178413203,237900,0.0,1.0
2004-05-17,23.38,24.34,23.07,23.16,21.8253189291035,207100,0.0,1.0
2004-05-14,23.58,24.48,23.5,24.05,22.6640293715431,187600,0.0,1.0
2004-05-13,24.449,24.45,23.5,23.61,22.2493860067415,242600,0.0,1.0
2004-05-12,24.1,24.7,23.35,24.43,23.0221304593264,285500,0.0,1.0
2004-05-11,22.85,24.0,21.58,23.75,22.3813179864511,365100,0.0,1.0
2004-05-10,23.1,23.84,21.01,22.63,21.3258621487743,932800,0.0,1.0
2004-05-07,26.87,26.96,24.16,24.32,22.918469618126,513400,0.0,1.0
2004-05-06,26.56,27.33,26.1,26.35,24.8314833239153,310900,0.0,1.0
2004-05-05,27.5,27.5,26.1,26.91,25.3592112427537,342600,0.0,1.0
2004-05-04,26.74,28.35,26.68,27.34,25.7644308947189,287600,0.0,1.0
2004-05-03,26.1,27.35,25.65,26.91,25.3592112427537,421100,0.0,1.0
2004-04-30,26.25,27.09,25.3,26.39,24.8691781752609,592700,0.0,1.0
2004-04-29,29.5,30.0,25.7,26.15,24.6430090671872,871600,0.0,1.0
2004-04-28,31.38,31.5,29.32,29.61,27.9036137085818,384700,0.0,1.0
2004-04-27,30.39,31.48,29.67,30.94,29.1569675158231,427000,0.0,1.0
2004-04-26,29.19,30.6,29.12,30.05,28.3182570733834,224200,0.0,1.0
2004-04-23,30.089,30.1,28.87,29.57,27.8659188572362,199200,0.0,1.0
2004-04-22,28.75,30.1,28.01,29.82,28.1015116781462,301000,0.0,1.0
2004-04-21,28.76,29.09,27.0,28.54,26.895276435087,535000,0.0,1.0
2004-04-20,32.6,32.63,28.17,28.74,27.083750691815,685800,0.0,1.0
2004-04-19,30.95,32.15,30.2,32.01,30.1653047893179,525600,0.0,1.0
2004-04-16,30.24,30.64,29.7,30.11,28.3747993504018,256200,0.0,1.0
2004-04-15,28.41,30.72,28.21,30.45,28.6952055868394,476400,0.0,1.0
2004-04-14,28.2,29.13,28.0,28.35,26.7162258911953,260700,0.0,1.0
2004-04-13,31.5,31.7,28.87,29.08,27.4041569282526,580500,0.0,1.0
2004-04-12,30.05,30.7,29.79,30.64,28.8742561307311,604400,0.0,1.0
2004-04-08,29.01,29.5,28.67,29.16,27.4795466309438,335200,0.0,1.0
2004-04-07,27.5,28.96,27.5,28.75,27.0931744046514,314500,0.0,1.0
2004-04-06,29.1,29.29,27.7,27.77,26.1696505466841,166300,0.0,1.0
2004-04-05,28.465,28.98,28.18,28.72,27.0649032661422,274900,0.0,1.0
2004-04-02,27.98,28.3,26.15,28.06,26.4429382189397,408500,0.0,1.0
2004-04-01,28.95,29.39,27.2,27.43,25.8492443102465,334100,0.0,1.0
2004-03-31,29.025,29.21,28.02,28.65,26.9989372762874,288400,0.0,1.0
2004-03-30,28.01,28.99,27.77,28.63,26.9800898506146,292800,0.0,1.0
2004-03-29,27.53,28.25,27.0,27.68,26.0848371311565,290300,0.0,1.0
2004-03-26,25.8,27.19,25.8,26.61,25.0764998576617,220600,0.0,1.0
2004-03-25,26.01,26.33,25.6,26.18,24.6712802056964,286000,0.0,1.0
2004-03-24,27.02,27.02,25.81,26.15,24.6430090671872,221600,0.0,1.0
2004-03-23,27.01,27.5,26.51,26.67,25.1330421346801,267100,0.0,1.0
2004-03-22,27.64,27.84,26.37,26.96,25.4063298069357,401400,0.0,1.0
2004-03-19,29.62,29.72,28.3,28.38,26.7444970297045,203600,0.0,1.0
2004-03-18,28.8,29.48,28.45,29.44,27.743410590363,245200,0.0,1.0
2004-03-17,29.21,29.5,28.51,28.96,27.2910723742158,311200,0.0,1.0
2004-03-16,28.92,29.72,28.05,28.82,27.1591403945062,312700,0.0,1.0
2004-03-15,28.19,29.73,27.77,28.8,27.1402929688334,544300,0.0,1.0
2004-03-12,26.4,28.25,26.38,27.95,26.3392773777393,393800,0.0,1.0
2004-03-11,27.0,28.78,25.59,27.35,25.7738546075553,865700,0.0,1.0
2004-03-10,30.96,31.0,27.45,28.5,26.8575815837414,833600,0.0,1.0
2004-03-09,32.63,33.93,30.51,30.77,28.9967643976043,994800,0.0,1.0
2004-03-08,30.3,32.28,30.3,32.2,30.3443553332095,736800,0.0,1.0
2004-03-05,30.31,31.24,29.76,30.49,28.732900438185,474000,0.0,1.0
2004-03-04,31.65,31.66,30.51,31.0,29.2135097928415,344600,0.0,1.0
2004-03-03,31.65,31.75,29.69,31.01,29.2229335056779,384400,0.0,1.0
2004-03-02,32.16,32.3,30.05,31.61,29.7883562758619,779400,0.0,1.0
2004-03-01,29.9,33.25,29.5,32.22,30.3632027588823,1323700,0.0,1.0
2004-02-27,29.39,29.75,26.97,28.6,26.9518187121054,1093800,0.0,1.0
2004-02-26,28.32,29.4,27.0,28.57,26.9235475735962,1039200,0.0,1.0
2004-02-25,24.76,27.74,24.75,27.51,25.9246340129377,1346700,0.0,1.0
2004-02-24,23.41,24.48,22.79,24.4,22.9938593208172,383000,0.0,1.0
2004-02-23,24.38,24.6,23.2,23.66,22.2965045709235,222400,0.0,1.0
2004-02-20,22.85,24.29,21.96,23.97,22.5886396688519,425200,0.0,1.0
2004-02-19,24.81,24.81,23.02,23.08,21.7499292264123,242600,0.0,1.0
2004-02-18,25.0,25.12,24.05,24.65,23.2294521417272,347400,0.0,1.0
2004-02-17,23.13,24.99,22.8,24.65,23.2294521417272,581400,0.0,1.0
2004-02-13,23.63,23.89,22.04,23.08,21.7499292264123,173400,0.0,1.0
2004-02-12,23.81,23.87,23.11,23.25,21.9101323446311,122900,0.0,1.0
2004-02-11,23.35,23.5,22.87,23.45,22.0986066013591,262300,0.0,1.0
2004-02-10,23.09,23.9,21.54,22.68,21.3729807129563,661600,0.0,1.0
2004-02-09,21.88,22.95,21.26,22.89,21.5708786825207,448700,0.0,1.0
2004-02-06,20.03,21.4,20.0,21.2,19.978271213169,237100,0.0,1.0
2004-02-05,21.2,21.92,20.0,20.63,19.4411195814942,198400,0.0,1.0
2004-02-04,20.77,21.71,20.77,21.2,19.978271213169,197300,0.0,1.0
2004-02-03,21.62,22.2,20.9,21.3,20.072508341533,162700,0.0,1.0
2004-02-02,21.75,22.36,21.3,21.62,20.3740671522978,220600,0.0,1.0
2004-01-30,20.2,21.5,20.2,21.18,19.9594237874962,255000,0.0,1.0
2004-01-29,22.92,22.95,19.4,20.72,19.5259329970218,363900,0.0,1.0
2004-01-28,21.9,22.49,21.5,21.67,20.4211857164798,299100,0.0,1.0
2004-01-27,22.52,22.98,21.62,21.9,20.637931111717,415200,0.0,1.0
2004-01-26,21.3,22.69,21.26,22.26,20.9771847738275,662400,0.0,1.0
2004-01-23,20.96,21.3,20.12,21.2,19.978271213169,271200,0.0,1.0
2004-01-22,21.26,21.98,20.6,20.65,19.459967007167,364400,0.0,1.0
2004-01-21,19.68,21.739,19.51,21.23,20.0065423516782,601300,0.0,1.0
2004-01-20,19.5,20.16,18.6,19.7,18.5647142877089,436400,0.0,1.0
2004-01-16,21.31,21.31,19.77,20.18,19.0170525038562,552600,0.0,1.0
2004-01-15,20.52,21.56,19.51,20.99,19.7803732436046,944500,0.0,1.0
2004-01-14,19.48,20.25,19.19,20.149,18.9878389940633,890000,0.0,1.0
2004-01-13,17.0,19.25,16.7,18.93,17.8390883993061,776200,0.0,1.0
2004-01-12,18.06,18.99,16.75,17.14,16.1522438015904,1152800,0.0,1.0
2004-01-09,19.99,20.4,18.51,18.62,17.5469533013777,668300,0.0,1.0
2004-01-08,21.15,21.97,20.49,20.54,19.3563061659666,370200,0.0,1.0
2004-01-07,20.62,21.41,20.33,21.339,20.109260821595,351800,0.0,1.0
2004-01-06,21.25,22.0,20.25,21.0,19.789796956441,644500,0.0,1.0
2004-01-05,23.39,23.5,19.91,21.56,20.3175248752794,1405100,0.0,1.0
2004-01-02,23.6,23.94,22.26,23.099,21.7678342808015,707200,0.0,1.0
2003-12-31,25.35,25.45,23.5,23.7,22.3341994222691,620800,0.0,1.0
2003-12-30,24.0,25.669,24.0,25.05,23.6064006551832,828900,0.0,1.0
2003-12-29,22.75,24.0,22.7,23.88,22.5038262533243,621700,0.0,1.0
2003-12-26,22.4,23.33,22.0,22.68,21.3729807129563,263800,0.0,1.0
2003-12-24,22.55,22.8,21.71,22.19,20.9112187839727,191700,0.0,1.0
2003-12-23,23.48,23.55,21.611,22.46,21.1656590305555,605200,0.0,1.0
2003-12-22,22.36,23.4,22.0,23.15,21.8158952162671,889800,0.0,1.0
2003-12-19,21.13,22.25,20.78,21.51,20.2704063110974,692400,0.0,1.0
2003-12-18,20.5,20.86,19.95,20.74,19.5447804226946,425600,0.0,1.0
2003-12-17,19.15,20.23,18.62,19.74,18.6024091390545,260500,0.0,1.0
2003-12-16,21.38,21.39,18.31,19.21,18.1029523587253,711200,0.0,1.0
2003-12-15,21.9,22.35,20.25,20.85,19.648441263895,971100,0.0,1.0
2003-12-12,18.99,19.5,18.68,19.49,18.3668163181445,499000,0.0,1.0
2003-12-11,17.8,18.97,17.4,18.6,17.5281058757049,277500,0.0,1.0
2003-12-10,19.0,19.0,17.06,17.36,16.3595654839912,488400,0.0,1.0
2003-12-09,19.7,19.7,18.55,19.09,17.9898678046885,605400,0.0,1.0
2003-12-08,19.98,20.57,17.75,18.95,17.8579358249789,1429500,0.0,1.0
2003-12-05,15.28,17.11,15.27,17.06,16.0768540988992,482300,0.0,1.0
2003-12-04,14.58,15.4,14.57,15.26,14.3805857883471,181300,0.0,1.0
2003-12-03,14.99,15.29,14.39,14.5,13.6643836127807,178200,0.0,1.0
2003-12-02,14.23,14.99,14.22,14.82,13.9659424235455,112500,0.0,1.0
2003-12-01,14.15,14.48,13.9,14.46,13.6266887614351,82400,0.0,1.0
2003-11-28,14.46,14.54,14.13,14.14,13.3251299506703,12100,0.0,1.0
2003-11-26,14.28,14.35,14.052,14.28,13.4570619303799,27200,0.0,1.0
2003-11-25,13.98,14.48,13.88,14.19,13.3722485148523,103600,0.0,1.0
2003-11-24,14.07,14.07,13.67,13.99,13.1837742581243,79100,0.0,1.0
2003-11-21,13.96,14.01,13.6,13.84,13.0424185655783,78500,0.0,1.0
2003-11-20,13.75,13.85,13.6,13.71,12.9199102987051,61400,0.0,1.0
2003-11-19,13.43,13.979,13.43,13.75,12.9576051500507,42300,0.0,1.0
2003-11-18,14.0,14.0,13.3,13.86,13.0612659912511,64400,0.0,1.0
2003-11-17,12.99,13.9,12.9,13.9,13.0989608425967,130100,0.0,1.0
2003-11-14,13.93,13.98,13.72,13.77,12.9764525757235,57900,0.0,1.0
2003-11-13,13.85,13.99,13.75,13.89,13.0895371297603,45100,0.0,1.0
2003-11-12,13.27,13.88,13.27,13.84,13.0424185655783,45000,0.0,1.0
2003-11-11,13.25,13.8,13.1,13.37,12.5995040622674,42500,0.0,1.0
2003-11-10,13.99,13.99,13.51,13.53,12.7502834676498,52000,0.0,1.0
2003-11-07,13.83,14.31,13.52,13.74,12.9481814372143,69000,0.0,1.0
2003-11-06,14.15,14.17,13.66,13.9,13.0989608425967,59200,0.0,1.0
2003-11-05,14.5,14.67,12.7,13.94,13.1366556939423,196000,0.0,1.0
2003-11-04,13.79,14.68,13.61,14.49,13.6549598999443,152200,0.0,1.0
2003-11-03,13.4,13.65,13.03,13.62,12.8350968831774,70900,0.0,1.0
2003-10-31,13.63,13.63,13.109,13.28,12.5146906467398,79300,0.0,1.0
2003-10-30,13.3,13.69,13.238,13.25,12.4864195082306,65700,0.0,1.0
2003-10-29,13.5,13.68,13.25,13.26,12.495843221067,86000,0.0,1.0
2003-10-28,13.11,13.48,12.7,13.48,12.7031649034678,180600,0.0,1.0
2003-10-27,12.79,12.95,12.7,12.849,12.108528623491,92400,0.0,1.0
2003-10-24,12.47,12.9,12.3,12.7,11.9681153022286,26400,0.0,1.0
2003-10-23,12.52,12.93,12.42,12.64,11.9115730252102,46100,0.0,1.0
2003-10-22,12.45,12.93,12.15,12.62,11.8927255995374,67300,0.0,1.0
2003-10-21,12.5,12.81,12.33,12.79,12.0529287177562,46300,0.0,1.0
2003-10-20,12.56,12.89,12.28,12.429,11.7127326843621,31900,0.0,1.0
2003-10-17,12.95,12.95,12.26,12.68,11.9492678765558,42700,0.0,1.0
2003-10-16,12.4,12.96,12.06,12.89,12.1471658461202,51700,0.0,1.0
2003-10-15,12.58,12.99,12.0,12.63,11.9021493123738,46900,0.0,1.0
2003-10-14,12.72,13.05,12.61,12.99,12.2414029744842,85400,0.0,1.0
2003-10-13,12.89,12.95,12.69,12.95,12.2037081231386,150900,0.0,1.0
2003-10-10,12.95,12.95,12.8,12.86,12.118894707611,31400,0.0,1.0
2003-10-09,12.81,12.95,12.78,12.95,12.2037081231386,35700,0.0,1.0
2003-10-08,12.75,12.85,12.46,12.77,12.0340812920834,45700,0.0,1.0
2003-10-07,12.46,12.75,12.46,12.75,12.0152338664106,73900,0.0,1.0
2003-10-06,11.97,12.43,11.97,12.4,11.6854039171366,61400,0.0,1.0
2003-10-03,12.1,12.309,11.99,12.18,11.4780822347358,45900,0.0,1.0
2003-10-02,12.0,12.2,12.0,12.09,11.3932688192082,45700,0.0,1.0
2003-10-01,11.84,12.25,11.84,12.15,11.4498110962266,85700,0.0,1.0
2003-09-30,12.37,12.37,11.76,12.0,11.3084554036806,37100,0.0,1.0
2003-09-29,11.8,12.91,11.75,12.16,11.459234809063,64400,0.0,1.0
2003-09-26,11.96,12.27,11.7,11.94,11.2519131266622,43700,0.0,1.0
2003-09-25,12.25,12.25,11.89,12.05,11.3555739678626,62800,0.0,1.0
2003-09-24,12.11,12.26,11.72,12.05,11.3555739678626,54400,0.0,1.0
2003-09-23,12.0,12.5,12.0,12.14,11.4403873833902,37400,0.0,1.0
2003-09-22,11.95,12.25,11.84,12.12,11.4215399577174,59700,0.0,1.0
2003-09-19,12.4,12.45,11.87,12.14,11.4403873833902,109100,0.0,1.0
2003-09-18,11.71,12.66,11.51,12.33,11.6194379272818,122300,0.0,1.0
2003-09-17,11.75,11.85,11.13,11.7,11.0257440185886,48500,0.0,1.0
2003-09-16,11.07,11.35,11.04,11.34,10.6864903564781,101800,0.0,1.0
2003-09-15,11.345,11.45,11.07,11.13,10.4885923869137,151800,0.0,1.0
2003-09-12,11.05,11.25,10.97,11.25,10.6016769409505,30100,0.0,1.0
2003-09-11,11.23,11.23,10.99,11.04,10.4037789713861,25500,0.0,1.0
2003-09-10,11.13,11.25,10.75,11.04,10.4037789713861,62300,0.0,1.0
2003-09-09,11.1,11.2,10.9,10.91,10.2812707045129,58200,0.0,1.0
2003-09-08,10.83,11.3,10.75,11.08,10.4414738227317,51100,0.0,1.0
2003-09-05,11.0,11.3,10.75,11.01,10.3755078328769,47900,0.0,1.0
2003-09-04,11.159,11.27,10.77,11.2,10.5545583767685,41000,0.0,1.0
2003-09-03,10.9,11.3,10.399,10.97,10.3378129815313,127800,0.0,1.0
2003-09-02,10.62,10.95,10.62,10.9,10.2718469916765,40900,0.0,1.0
2003-08-29,10.82,11.0,10.36,10.73,10.1116438734577,42000,0.0,1.0
2003-08-28,11.0,11.15,10.55,10.88,10.2529995660037,45900,0.0,1.0
2003-08-27,10.91,11.25,10.82,11.0,10.3660841200405,38500,0.0,1.0
2003-08-26,11.04,11.06,10.7,10.91,10.2812707045129,21800,0.0,1.0
2003-08-25,10.85,11.25,10.2,10.95,10.3189655558585,65300,0.0,1.0
2003-08-22,10.78,11.1,10.6,10.66,10.0456778836029,34100,0.0,1.0
2003-08-21,10.89,11.16,10.3,10.683,10.0673524231266,172500,0.0,1.0
2003-08-20,10.98,11.33,10.89,10.93,10.3001181301857,59800,0.0,1.0
2003-08-19,10.87,11.2,10.83,11.2,10.5545583767685,39300,0.0,1.0
2003-08-18,11.01,11.23,10.4,10.74,10.1210675862941,47000,0.0,1.0
2003-08-15,11.15,11.15,10.87,11.0,10.3660841200405,41300,0.0,1.0
2003-08-14,10.79,11.15,10.681,11.03,10.3943552585497,90500,0.0,1.0
2003-08-13,11.0,11.05,10.5,10.58,9.9702881809117,40500,0.0,1.0
2003-08-12,10.0,11.0,9.92,10.94,10.3095418430221,155400,0.0,1.0
2003-08-11,9.45,10.06,9.36,10.0,9.42371283640047,95100,0.0,1.0
2003-08-08,9.45,9.55,9.26,9.44,8.89598491756205,29600,0.0,1.0
2003-08-07,9.06,9.45,9.03,9.32,8.78290036352524,28900,0.0,1.0
2003-08-06,9.3,9.3,9.05,9.1,8.57557868112443,28400,0.0,1.0
2003-08-05,9.5,9.5,9.24,9.33,8.79232407636164,52500,0.0,1.0
2003-08-04,9.35,9.55,8.62,9.37,8.83001892770724,70400,0.0,1.0
2003-08-01,9.22,9.5,9.22,9.44,8.89598491756205,34400,0.0,1.0
2003-07-31,9.321,9.574,9.321,9.35,8.81117150203444,32900,0.0,1.0
2003-07-30,9.5,9.5,9.21,9.41,8.86771377905285,14900,0.0,1.0
2003-07-29,9.1,9.4,9.07,9.4,8.85829006621645,43400,0.0,1.0
2003-07-28,9.0,9.51,9.0,9.3,8.76405293785244,56700,0.0,1.0
2003-07-25,9.19,9.39,8.88,9.34,8.80174778919804,64700,0.0,1.0
2003-07-24,8.9,9.25,8.82,9.19,8.66039209665204,28900,0.0,1.0
2003-07-23,8.81,9.25,8.81,9.12,8.59442610679723,25300,0.0,1.0
2003-07-22,9.19,9.25,8.7,9.15,8.62269724530643,35000,0.0,1.0
2003-07-21,8.8,9.2,8.8,9.04,8.51903640410603,48200,0.0,1.0
2003-07-18,8.85,9.19,8.551,9.19,8.66039209665204,16000,0.0,1.0
2003-07-17,8.54,8.95,8.54,8.791,8.28438595447966,48200,0.0,1.0
2003-07-16,8.52,8.98,8.5,8.821,8.31265709298886,58600,0.0,1.0
2003-07-15,8.75,8.82,8.5,8.629,8.13172180652997,56200,0.0,1.0
2003-07-14,9.15,9.24,8.27,8.74,8.23632501901401,189200,0.0,1.0
2003-07-11,9.24,9.679,9.15,9.259,8.7254157152232,53200,0.0,1.0
2003-07-10,9.69,10.0,9.24,9.5,8.95252719458045,132600,0.0,1.0
2003-07-09,9.39,10.0,9.24,9.94,9.36717055938207,201900,0.0,1.0
2003-07-08,9.55,9.6,8.97,9.33,8.79232407636164,68800,0.0,1.0
2003-07-07,9.55,9.55,8.91,9.25,8.71693437367044,83500,0.0,1.0
2003-07-03,9.24,9.25,9.16,9.18,8.65096838381564,8500,0.0,1.0
2003-07-02,9.02,9.268,9.02,9.24,8.70751066083404,64900,0.0,1.0
2003-07-01,9.17,9.25,8.88,9.16,8.63212095814283,71300,0.0,1.0
2003-06-30,9.11,9.25,8.51,9.12,8.59442610679723,402000,0.0,1.0
2003-06-27,9.095,9.15,8.18,9.05,8.52846011694243,60000,0.0,1.0
2003-06-26,9.25,9.25,9.05,9.05,8.52846011694243,45200,0.0,1.0
2003-06-25,9.17,9.21,9.04,9.06,8.53788382977883,30700,0.0,1.0
2003-06-24,9.25,9.25,8.971,9.2,8.66981580948844,29600,0.0,1.0
2003-06-23,9.25,9.25,8.95,9.25,8.71693437367044,53300,0.0,1.0
2003-06-20,9.1,9.25,8.93,9.25,8.71693437367044,37600,0.0,1.0
2003-06-19,8.81,9.1,8.81,9.03,8.50961269126963,51500,0.0,1.0
2003-06-18,9.4,9.4,8.8,8.82,8.31171472170522,69800,0.0,1.0
2003-06-17,9.42,9.42,9.15,9.259,8.7254157152232,47100,0.0,1.0
2003-06-16,9.47,9.47,9.06,9.3,8.76405293785244,81200,0.0,1.0
2003-06-13,9.6,9.68,9.05,9.25,8.71693437367044,91500,0.0,1.0
2003-06-12,9.72,9.8,9.6,9.7,9.14100145130846,70600,0.0,1.0
2003-06-11,9.5,9.7,9.44,9.7,9.14100145130846,85500,0.0,1.0
2003-06-10,9.06,9.48,8.96,9.48,8.93367976890765,53800,0.0,1.0
2003-06-09,9.52,9.52,8.9,9.3,8.76405293785244,52700,0.0,1.0
2003-06-06,9.35,9.6,9.35,9.59,9.03734061010806,55600,0.0,1.0
2003-06-05,9.5,9.58,9.35,9.58,9.02791689727165,80800,0.0,1.0
2003-06-04,8.95,9.52,8.95,9.5,8.95252719458045,78900,0.0,1.0
2003-06-03,9.4,9.55,8.85,9.55,8.99964575876245,86200,0.0,1.0
2003-06-02,9.03,9.4,9.03,9.4,8.85829006621645,149100,0.0,1.0
2003-05-30,9.2,9.24,8.9,9.18,8.65096838381564,69500,0.0,1.0
2003-05-29,8.6,9.24,8.6,9.19,8.66039209665204,109100,0.0,1.0
2003-05-28,8.95,9.04,8.6,8.62,8.12324046497721,76400,0.0,1.0
2003-05-27,8.78,9.1,8.78,9.02,8.50018897843323,104100,0.0,1.0
2003-05-23,8.65,9.0,8.65,8.899,8.38616205311278,38300,0.0,1.0
2003-05-22,8.62,9.1,8.62,8.92,8.40595185006922,116100,0.0,1.0
2003-05-21,9.2,9.24,8.6,8.8,8.29286729603242,109400,0.0,1.0
2003-05-20,8.97,9.21,8.97,9.2,8.66981580948844,124500,0.0,1.0
2003-05-19,9.01,9.11,8.0,9.04,8.51903640410603,148500,0.0,1.0
2003-05-16,8.68,9.24,8.03,8.95,8.43422298857842,184100,0.0,1.0
2003-05-15,8.5,8.69,8.47,8.65,8.15151160348641,88600,0.0,1.0
2003-05-14,8.29,8.5,8.16,8.5,8.0101559109404,96500,0.0,1.0
2003-05-13,8.3,8.35,8.05,8.24,7.76513937719399,105000,0.0,1.0
2003-05-12,7.9,8.14,7.88,8.03,7.56724140762958,62000,0.0,1.0
2003-05-09,8.2,8.2,7.84,7.9,7.44473314075637,91100,0.0,1.0
2003-05-08,7.84,8.06,7.72,7.97,7.51069913061118,154100,0.0,1.0
2003-05-07,7.68,7.8,7.63,7.8,7.35049601239237,56700,0.0,1.0
2003-05-06,7.55,7.63,7.5,7.63,7.19029289417356,74300,0.0,1.0
2003-05-05,7.4,7.7,7.4,7.54,7.10547947864596,87200,0.0,1.0
2003-05-02,7.44,7.5,7.4,7.4,6.97354749893635,47600,0.0,1.0
2003-05-01,7.2,7.74,7.2,7.36,6.93585264759075,87700,0.0,1.0
2003-04-30,6.93,7.26,6.9,7.26,6.84161551922674,101400,0.0,1.0
2003-04-29,6.77,7.0,6.77,6.89,6.49293814427993,30300,0.0,1.0
2003-04-28,6.45,6.95,6.45,6.87,6.47409071860713,86100,0.0,1.0
2003-04-25,6.65,6.65,6.61,6.65,6.26676903620632,17000,0.0,1.0
2003-04-24,6.5,6.69,6.5,6.65,6.26676903620632,45100,0.0,1.0
2003-04-23,6.49,6.52,6.49,6.49,6.11598963082391,32200,0.0,1.0
2003-04-22,6.36,6.49,6.36,6.49,6.11598963082391,35400,0.0,1.0
2003-04-21,6.47,6.5,6.3,6.48,6.10656591798751,17000,0.0,1.0
2003-04-17,6.45,6.49,6.44,6.46,6.08771849231471,15500,0.0,1.0
2003-04-16,6.3,6.48,6.3,6.41,6.0405999281327,15800,0.0,1.0
2003-04-15,6.4,6.48,6.4,6.46,6.08771849231471,25900,0.0,1.0
2003-04-14,6.37,6.405,6.36,6.4,6.0311762152963,22700,0.0,1.0
2003-04-11,6.27,6.38,6.27,6.37,6.0029050767871,12300,0.0,1.0
2003-04-10,6.24,6.35,6.23,6.35,5.9840576511143,22700,0.0,1.0
2003-04-09,6.39,6.44,6.19,6.24,5.8803968099139,23400,0.0,1.0
2003-04-08,6.35,6.41,6.34,6.4,6.0311762152963,39700,0.0,1.0
2003-04-07,6.1,6.37,6.1,6.35,5.9840576511143,89700,0.0,1.0
2003-04-04,6.19,6.3,6.0,6.16,5.80500710722269,44800,0.0,1.0
2003-04-03,6.17,6.3,6.15,6.2,5.84270195856829,56100,0.0,1.0
2003-04-02,5.76,6.3,5.64,6.23,5.8709730970775,63600,0.0,1.0
2003-04-01,6.35,6.35,6.26,6.27,5.9086679484231,15200,0.0,1.0
2003-03-31,6.1,6.45,6.01,6.3,5.9369390869323,67700,0.0,1.0
2003-03-28,6.04,6.1,6.0,6.1,5.74846483020429,15700,0.0,1.0
2003-03-27,6.02,6.02,5.94,6.0,5.65422770184028,13200,0.0,1.0
2003-03-26,6.0,6.1,5.94,5.94,5.59768542482188,23500,0.0,1.0
2003-03-25,5.91,6.07,5.91,6.07,5.72019369169509,25300,0.0,1.0
2003-03-24,6.0,6.0,5.94,5.98,5.63538027616748,25300,0.0,1.0
2003-03-21,6.05,6.05,5.87,5.93,5.58826171198548,43300,0.0,1.0
2003-03-20,6.05,6.12,5.95,6.03,5.68249884034949,16700,0.0,1.0
2003-03-19,6.0,6.06,5.95,6.03,5.68249884034949,34200,0.0,1.0
2003-03-18,6.0,6.11,5.96,5.96,5.61653285049468,26200,0.0,1.0
2003-03-17,5.97,6.0,5.88,6.0,5.65422770184028,29800,0.0,1.0
2003-03-14,5.95,6.0,5.86,5.98,5.63538027616748,19100,0.0,1.0
2003-03-13,5.91,6.0,5.81,5.89,5.55056686063988,32700,0.0,1.0
2003-03-12,5.94,5.94,5.86,5.92,5.57883799914908,15900,0.0,1.0
2003-03-11,5.91,5.925,5.8,5.92,5.57883799914908,7800,0.0,1.0
2003-03-10,5.75,5.971,5.75,5.85,5.51287200929428,10700,0.0,1.0
2003-03-07,5.85,5.95,5.833,5.9,5.55999057347628,7000,0.0,1.0
2003-03-06,5.87,6.0,5.8,5.82,5.48460087078508,26700,0.0,1.0
2003-03-05,5.9,5.9,5.721,5.8,5.46575344511228,22800,0.0,1.0
2003-03-04,5.76,5.8,5.75,5.79,5.45632973227587,14000,0.0,1.0
2003-03-03,5.8,5.8,5.73,5.76,5.42805859376667,66200,0.0,1.0
2003-02-28,5.79,5.86,5.75,5.779,5.44596364815583,70100,0.0,1.0
2003-02-27,5.78,5.8,5.74,5.74,5.40921116809387,25500,0.0,1.0
2003-02-26,5.73,5.74,5.7,5.73,5.39978745525747,15100,0.0,1.0
2003-02-25,5.87,5.87,5.65,5.65,5.32439775256627,10900,0.0,1.0
2003-02-24,5.69,5.86,5.62,5.8,5.46575344511228,29500,0.0,1.0
2003-02-21,5.67,5.7,5.6,5.64,5.31497403972987,17700,0.0,1.0
2003-02-20,5.51,5.69,5.51,5.69,5.36209260391187,7100,0.0,1.0
2003-02-19,5.55,5.66,5.55,5.55,5.23016062420226,11900,0.0,1.0
2003-02-18,5.58,5.67,5.58,5.66,5.33382146540267,33700,0.0,1.0
2003-02-14,5.66,5.68,5.58,5.59,5.26785547554787,11800,0.0,1.0
2003-02-13,5.63,5.68,5.57,5.68,5.35266889107547,12100,0.0,1.0
