,TRIP_Open,TRIP_High,TRIP_Low,TRIP_Close,TRIP_Adj Close,TRIP_Volume,TRIP_Dividend Amount,TRIP_Split Coefficient
2013-08-06,78.2,80.69,77.43,79.28,70.5761104140527,2520200,0.0,1.0
2013-08-05,75.96,78.04,75.83,78.01,69.445539523212,1008500,0.0,1.0
2013-08-02,75.9,76.27,74.92,75.79,67.4692659974906,1053300,0.0,1.0
2013-08-01,75.78,76.93,75.14,75.894,67.5618481806776,1193400,0.0,1.0
2013-07-31,73.71,76.2,73.59,75.02,66.7838017565872,1814400,0.0,1.0
2013-07-30,73.94,74.66,73.27,73.27,65.2259284818068,1014200,0.0,1.0
2013-07-29,73.49,74.74,72.01,73.29,65.2437327478043,1308600,0.0,1.0
2013-07-26,70.46,74.86,70.46,73.95,65.8312735257215,2980500,0.0,1.0
2013-07-25,69.88,72.26,68.71,71.1,63.294165621079,5496900,0.0,1.0
2013-07-24,60.6,62.15,60.41,61.14,54.4276411543287,2704000,0.0,1.0
2013-07-23,60.98,61.29,60.03,60.66,54.000338770389,1400000,0.0,1.0
2013-07-22,61.11,61.27,60.27,60.65,53.9914366373902,1283900,0.0,1.0
2013-07-19,62.37,62.39,60.25,60.62,53.964730238394,1249000,0.0,1.0
2013-07-18,61.61,62.969,61.5,62.27,55.433582183187,1269600,0.0,1.0
2013-07-17,60.94,61.335,60.2,61.09,54.383130489335,1037200,0.0,1.0
2013-07-16,60.67,60.95,59.85,60.62,53.964730238394,1416200,0.0,1.0
2013-07-15,61.35,61.35,60.09,60.45,53.8133939774153,807800,0.0,1.0
2013-07-12,60.33,61.49,60.11,61.05,54.34752195734,1265400,0.0,1.0
2013-07-11,62.34,62.56,59.74,60.44,53.8044918444166,2705300,0.0,1.0
2013-07-10,62.74,63.01,60.52,61.93,55.1309096612296,1746900,0.0,1.0
2013-07-09,63.54,63.75,62.24,62.74,55.851982434128,1302200,0.0,1.0
2013-07-08,62.0,63.47,61.88,63.16,56.2258720200753,2060600,0.0,1.0
2013-07-05,60.85,61.74,60.37,61.7,54.9261606022585,1602300,0.0,1.0
2013-07-03,59.56,60.85,59.54,60.79,54.1160664993726,1203400,0.0,1.0
2013-07-02,60.91,61.13,60.0,60.23,53.6175470514429,1817200,0.0,1.0
2013-07-01,61.45,61.775,60.11,61.07,54.3653262233375,2544100,0.0,1.0
2013-06-28,60.76,61.56,60.47,60.87,54.1872835633626,4314600,0.0,1.0
2013-06-27,62.17,62.72,60.55,60.84,54.1605771643664,2360100,0.0,1.0
2013-06-26,62.35,63.02,60.76,61.91,55.1131053952321,2344800,0.0,1.0
2013-06-25,61.12,61.83,60.79,61.53,54.7748243412798,926900,0.0,1.0
2013-06-24,59.48,61.23,58.74,60.68,54.0181430363865,1454700,0.0,1.0
2013-06-21,61.86,62.295,60.101,60.28,53.6620577164366,2821800,0.0,1.0
2013-06-20,62.7,63.69,61.32,61.52,54.7659222082811,1496600,0.0,1.0
2013-06-19,63.41,64.85,63.37,63.77,56.7689021329988,973200,0.0,1.0
2013-06-18,64.19,65.2,63.72,63.85,56.8401191969887,1659700,0.0,1.0
2013-06-17,64.18,65.04,63.6,64.36,57.2941279799247,2113900,0.0,1.0
2013-06-14,64.38,64.84,63.67,63.75,56.7510978670013,1244100,0.0,1.0
2013-06-13,63.59,64.54,63.2,64.51,57.4276599749059,1208100,0.0,1.0
2013-06-12,64.48,64.82,63.18,63.18,56.2436762860728,1419100,0.0,1.0
2013-06-11,63.95,65.1016,63.42,63.86,56.8490213299875,907900,0.0,1.0
2013-06-10,64.17,64.49,63.57,64.31,57.249617314931,932000,0.0,1.0
2013-06-07,62.62,64.17,62.4,64.05,57.0181618569636,1090300,0.0,1.0
2013-06-06,61.71,62.03,60.73,62.03,55.2199309912171,1486300,0.0,1.0
2013-06-05,62.18,62.69,61.25,61.52,54.7659222082811,1026700,0.0,1.0
2013-06-04,62.43,63.9076,61.81,62.19,55.362365119197,2868300,0.0,1.0
2013-06-03,63.15,63.73,60.93,62.06,55.2466373902133,4068800,0.0,1.0
2013-05-31,63.92,65.41,63.76,64.49,57.4098557089084,6723400,0.0,1.0
2013-05-30,63.77,64.1,63.14,63.99,56.9647490589712,1248400,0.0,1.0
2013-05-29,63.97,64.9,63.12,63.56,56.5819573400251,1783600,0.0,1.0
2013-05-28,62.57,64.37,62.01,64.3,57.2407151819322,2532800,0.0,1.0
2013-05-24,61.73,62.02,60.8,61.69,54.9172584692597,1454600,0.0,1.0
2013-05-23,61.055,62.55,59.07,62.06,55.2466373902133,1479600,0.0,1.0
2013-05-22,62.26,63.57,61.0,61.51,54.7570200752823,2051300,0.0,1.0
2013-05-21,62.7,63.22,61.889,62.34,55.4958971141782,1773600,0.0,1.0
2013-05-20,60.07,63.01,59.895,62.63,55.7540589711418,3039500,0.0,1.0
2013-05-17,59.64,60.48,59.254,59.88,53.3059723964868,2675400,0.0,1.0
2013-05-16,59.53,60.39,58.65,59.03,52.5492910915935,2265700,0.0,1.0
2013-05-15,58.0,60.26,57.91,59.36,52.8430614805521,2893500,0.0,1.0
2013-05-14,55.04,58.38,54.81,58.01,51.6412735257215,3802200,0.0,1.0
2013-05-13,53.68,55.31,53.291,54.79,48.7747867001255,1785500,0.0,1.0
2013-05-10,52.19,54.3,52.15,53.84,47.9290840652447,2088300,0.0,1.0
2013-05-09,52.58,53.1,51.7625,51.99,46.2821894604768,2300900,0.0,1.0
2013-05-08,53.34,54.57,51.72,52.49,46.7272961104141,4386200,0.0,1.0
2013-05-07,55.94,56.7999,54.07,55.01,48.9706336260979,2896000,0.0,1.0
2013-05-06,55.26,55.55,54.83,55.17,49.1130677540778,1972600,0.0,1.0
2013-05-03,54.21,55.64,54.0,55.3,49.2287954830615,2378100,0.0,1.0
2013-05-02,51.9,53.54,51.9,53.51,47.6353136762861,1271900,0.0,1.0
2013-05-01,52.53,53.0,51.88,52.11,46.3890150564617,1115600,0.0,1.0
2013-04-30,53.07,53.5,52.38,52.58,46.8074153074028,1842600,0.0,1.0
2013-04-29,53.69,54.0,52.25,53.07,47.2436198243413,1898200,0.0,1.0
2013-04-26,53.75,54.8,52.83,53.72,47.8222584692597,3038000,0.0,1.0
2013-04-25,51.33,53.39,51.3,53.01,47.1902070263488,2121800,0.0,1.0
2013-04-24,52.11,52.61,51.0,51.34,45.7035508155584,1115500,0.0,1.0
2013-04-23,51.41,52.549,51.37,52.3,46.5581555834379,789600,0.0,1.0
2013-04-22,51.29,51.55,50.34,51.09,45.4809974905897,742900,0.0,1.0
2013-04-19,51.23,51.82,50.62,51.09,45.4809974905897,779400,0.0,1.0
2013-04-18,52.19,52.45,50.95,51.35,45.7124529485571,1214400,0.0,1.0
2013-04-17,52.14,52.54,51.08,52.172,46.444208281054,1698500,0.0,1.0
2013-04-16,51.9,52.97,51.85,52.94,47.1278920953576,1565600,0.0,1.0
2013-04-15,52.82,53.5004,51.1,51.56,45.8993977415307,3201700,0.0,1.0
2013-04-12,51.85,52.69,51.6,52.49,46.7272961104141,1101900,0.0,1.0
2013-04-11,50.18,52.35,50.11,51.89,46.1931681304893,1987700,0.0,1.0
2013-04-10,48.66,50.18,48.41,50.07,44.5729799247177,2281300,0.0,1.0
2013-04-09,48.7,49.04,48.18,48.29,42.988400250941,1314600,0.0,1.0
2013-04-08,48.86,49.48,48.27,48.68,43.3355834378921,1272600,0.0,1.0
2013-04-05,49.03,49.51,48.29,48.88,43.513626097867,1439900,0.0,1.0
2013-04-04,48.87,49.8,48.65,49.52,44.0833626097867,1364800,0.0,1.0
2013-04-03,50.62,50.62,48.754,49.11,43.7183751568381,2461100,0.0,1.0
2013-04-02,51.75,51.75,50.13,50.51,44.9646737766625,2715200,0.0,1.0
2013-04-01,52.53,54.14,51.48,51.7,46.0240276035132,1695700,0.0,1.0
2013-03-28,52.24,52.9,52.14,52.52,46.7540025094103,1034300,0.0,1.0
2013-03-27,52.03,52.73,51.36,52.2,46.4691342534504,896700,0.0,1.0
2013-03-26,53.22,53.22,51.93,52.44,46.6827854454203,1256100,0.0,1.0
2013-03-25,52.93,53.5,52.13,52.24,46.5047427854454,901400,0.0,1.0
2013-03-22,52.06,52.58,51.96,52.5,46.7361982434128,1077200,0.0,1.0
2013-03-21,52.56,53.0,51.64,51.75,46.0685382685069,2136400,0.0,1.0
2013-03-20,52.47,53.45,52.47,53.24,47.39495608532,1319000,0.0,1.0
2013-03-19,52.51,53.3528,51.57,52.3,46.5581555834379,1256300,0.0,1.0
2013-03-18,52.12,53.41,51.7,52.43,46.6738833124216,1098100,0.0,1.0
2013-03-15,52.47,53.73,52.23,52.4,46.6471769134253,2655900,0.0,1.0
2013-03-14,52.5,53.41,52.13,52.59,46.8163174404015,1482400,0.0,1.0
2013-03-13,51.14,52.61,50.77,52.39,46.6382747804266,2037600,0.0,1.0
2013-03-12,51.34,51.605,50.61,51.15,45.5344102885822,1781400,0.0,1.0
2013-03-11,51.09,51.63,50.2581,51.4,45.7569636135508,1223200,0.0,1.0
2013-03-08,50.77,51.34,50.56,51.03,45.4275846925972,1531800,0.0,1.0
2013-03-07,48.59,51.15,48.1,50.59,45.0358908406525,3630400,0.0,1.0
2013-03-06,48.0,50.88,47.9,48.63,43.2910727728984,4827100,0.0,1.0
2013-03-05,45.79,47.84,45.65,47.68,42.4453701380176,2586800,0.0,1.0
2013-03-04,45.42,45.66,44.75,45.51,40.5136072772898,1841700,0.0,1.0
2013-03-01,45.42,45.94,44.59,45.62,40.611530740276,2159200,0.0,1.0
2013-02-28,45.24,45.735,44.58,45.536,40.5367528230866,1993300,0.0,1.0
2013-02-27,44.15,45.56,44.1,45.27,40.29995608532,2194800,0.0,1.0
2013-02-26,43.68,44.21,43.44,43.73,38.9290276035132,1138100,0.0,1.0
2013-02-25,44.13,44.77,43.5,43.64,38.8489084065245,1846900,0.0,1.0
2013-02-22,43.11,44.09,42.9,43.85,39.0358531994981,1986000,0.0,1.0
2013-02-21,42.2,43.47,42.2,42.94,38.2257590966123,1498600,0.0,1.0
2013-02-20,43.53,43.55,42.68,42.76,38.0655207026349,1231100,0.0,1.0
2013-02-19,44.49,44.49,43.31,43.52,38.7420828105395,1607100,0.0,1.0
2013-02-15,43.6,45.42,43.5,44.415,39.5388237139272,2817100,0.0,1.0
2013-02-14,42.58,44.86,42.04,43.55,38.7687892095358,7033500,0.0,1.0
2013-02-13,46.79,47.78,46.64,46.9,41.7510037641154,2629000,0.0,1.0
2013-02-12,46.22,46.87,45.84,46.66,41.5373525721455,1813200,0.0,1.0
2013-02-11,47.13,47.2,46.0,46.23,41.1545608531995,1232200,0.0,1.0
2013-02-08,46.82,47.42,46.48,47.02,41.8578293601004,913400,0.0,1.0
2013-02-07,47.02,47.03,45.66,46.85,41.7064930991217,1991500,0.0,1.0
2013-02-06,47.05,49.35,46.82,47.0,41.8400250941029,4129900,0.0,1.0
2013-02-05,45.86,46.91,45.7,46.84,41.697590966123,1237400,0.0,1.0
2013-02-04,46.09,46.78,45.56,45.64,40.6293350062735,1279400,0.0,1.0
2013-02-01,46.29,46.57,45.635,46.3,41.2168757841907,1772500,0.0,1.0
2013-01-31,45.43,46.34,45.07,46.28,41.1990715181932,1284700,0.0,1.0
2013-01-30,46.1,46.29,45.16,45.52,40.5225094102886,1364200,0.0,1.0
2013-01-29,46.42,46.5525,45.65,45.9,40.8607904642409,1610000,0.0,1.0
2013-01-28,46.34,47.77,46.02,46.5,41.3949184441656,2428300,0.0,1.0
2013-01-25,44.94,46.05,44.76,45.96,40.9142032622334,1657100,0.0,1.0
2013-01-24,44.78,45.72,44.59,44.82,39.8993601003764,1029100,0.0,1.0
2013-01-23,44.41,44.95,44.2,44.84,39.9171643663739,1236500,0.0,1.0
2013-01-22,43.59,44.38,43.31,44.32,39.4542534504391,1148900,0.0,1.0
2013-01-18,44.16,44.17,43.17,43.68,38.8845169385195,1901400,0.0,1.0
2013-01-17,43.98,44.568,43.53,44.09,39.249504391468,1399900,0.0,1.0
2013-01-16,44.05,44.2,43.49,43.97,39.1426787954831,1241700,0.0,1.0
2013-01-15,44.14,44.3,43.36,44.15,39.3029171894605,959400,0.0,1.0
2013-01-14,43.89,44.33,43.46,44.15,39.3029171894605,957100,0.0,1.0
2013-01-11,43.65,44.0,43.5,43.98,39.1515809284818,990200,0.0,1.0
2013-01-10,44.38,44.6,42.77,43.49,38.7153764115433,2677000,0.0,1.0
2013-01-09,44.77,45.2,44.29,44.33,39.4631555834379,1261400,0.0,1.0
2013-01-08,44.85,45.45,44.27,44.7151,39.8059767252196,2192300,0.0,1.0
2013-01-07,44.03,45.33,43.75,45.12,40.1664240903388,1823800,0.0,1.0
2013-01-04,44.01,44.16,43.4,44.12,39.2762107904642,1052300,0.0,1.0
2013-01-03,44.09,44.5,43.45,43.91,39.0892659974906,1770400,0.0,1.0
2013-01-02,42.94,44.17,42.8,44.16,39.3118193224592,2106600,0.0,1.0
2012-12-31,41.34,42.27,40.88,41.92,37.3177415307403,2324700,0.0,1.0
2012-12-28,41.73,41.98,41.29,41.34,36.8014178168131,653400,0.0,1.0
2012-12-27,41.85,42.04,41.2901,41.93,37.326643663739,785000,0.0,1.0
2012-12-26,42.3,42.445,41.55,41.8,37.2109159347553,793200,0.0,1.0
2012-12-24,43.25,44.1015,42.13,42.25,37.6115119196989,1264100,0.0,1.0
2012-12-21,42.79,42.79,41.48,41.97,37.362252195734,2444900,0.0,1.0
2012-12-20,43.49,43.74,42.89,42.97,38.2524654956085,2640100,0.0,1.0
2012-12-19,43.1,44.29,42.85,43.41,38.6441593475533,1986500,0.0,1.0
2012-12-18,43.01,44.29,42.92,42.98,38.2613676286073,5502200,0.0,1.0
2012-12-17,41.86,43.65,41.31,43.45,38.6797678795483,4647900,0.0,1.0
2012-12-14,42.76,42.77,41.4,41.67,37.0951882057716,2446900,0.0,1.0
2012-12-13,42.91,43.15,42.02,42.71,38.0210100376412,3991100,0.0,1.0
2012-12-12,41.05,42.89,40.61,42.65,37.9675972396487,6426300,0.0,1.0
2012-12-11,47.0,47.0,40.64,40.91,36.418626097867,12177200,0.0,1.0
2012-12-10,39.58,39.89,37.91,38.39,34.1752885821832,1933400,0.0,1.0
2012-12-07,39.1,39.69,38.35,38.59,34.3533312421581,1496700,0.0,1.0
2012-12-06,38.5,39.34,38.23,39.29,34.9764805520703,1858800,0.0,1.0
2012-12-05,37.35,38.96,37.35,38.37,34.1574843161857,2426400,0.0,1.0
2012-12-04,37.66,37.76,35.96,37.53,33.4097051442911,3610800,0.0,1.0
2012-12-03,38.24,38.38,37.5,37.7,33.5610414052698,3229000,0.0,1.0
2012-11-30,37.89,39.07,37.62,38.19,33.9972459222083,2961200,0.0,1.0
2012-11-29,37.96,38.21,37.55,37.87,33.7123776662484,1845200,0.0,1.0
2012-11-28,37.63,37.97,37.16,37.9,33.7390840652447,990700,0.0,1.0
2012-11-27,38.03,38.04,37.39,37.77,33.623356336261,702500,0.0,1.0
2012-11-26,38.0,38.09,37.46,37.91,33.7479861982434,767700,0.0,1.0
2012-11-23,37.64,38.0,36.96,38.0,33.8281053952321,581900,0.0,1.0
2012-11-21,37.48,37.68,36.89,37.4,33.2939774153074,1836700,0.0,1.0
2012-11-20,38.09,38.39,37.05,37.28,33.1871518193225,2253600,0.0,1.0
2012-11-19,38.4,39.32,38.08,38.16,33.970539523212,2747700,0.0,1.0
2012-11-16,36.54,38.7,36.51,38.03,33.8548117942284,4298900,0.0,1.0
2012-11-15,35.69,36.99,35.5,36.6,32.5818067754078,4309200,0.0,1.0
2012-11-14,35.09,36.3499,35.09,35.64,31.7272020075282,2583300,0.0,1.0
2012-11-13,34.7,35.67,34.31,35.54,31.6381806775408,1738900,0.0,1.0
2012-11-12,35.48,35.89,34.88,34.98,31.139661229611,2787300,0.0,1.0
2012-11-09,33.72,35.045,32.5,34.31,30.5432183186951,4891400,0.0,1.0
2012-11-08,33.89,34.47,33.71,34.17,30.4185884567127,2536900,0.0,1.0
2012-11-07,34.01,34.42,32.95,34.0,30.267252195734,3693500,0.0,1.0
2012-11-06,34.43,34.5,33.7,33.83,30.1159159347553,2094800,0.0,1.0
2012-11-05,34.7,34.995,34.14,34.45,30.6678481806775,2430600,0.0,1.0
2012-11-02,35.01,35.95,34.64,35.1209,31.2650922835634,12211100,0.0,1.0
2012-11-01,30.48,30.49,28.63,29.41,26.1811731493099,7728700,0.0,1.0
2012-10-31,30.73,30.99,29.7,30.29,26.9645608531995,5069300,0.0,1.0
2012-10-26,32.15,32.325,29.36,30.27,26.946756587202,7092100,0.0,1.0
2012-10-25,31.61,31.65,30.445,30.78,27.400765370138,2024700,0.0,1.0
2012-10-24,31.55,31.81,31.08,31.4,27.9526976160602,2110400,0.0,1.0
2012-10-23,30.14,31.84,30.13,31.5,28.0417189460477,2252900,0.0,1.0
2012-10-22,29.85,30.72,29.81,30.7,27.3295483061481,1389400,0.0,1.0
2012-10-19,30.4,30.48,29.06,29.93,26.6440840652447,3519600,0.0,1.0
2012-10-18,31.128,31.29,30.26,30.57,27.2138205771644,2785700,0.0,1.0
2012-10-17,31.11,31.13,30.55,31.0877,27.6746840025094,3058100,0.0,1.0
2012-10-16,31.69,31.9,31.14,31.18,27.7568506900878,1981800,0.0,1.0
2012-10-15,31.28,31.5847,31.23,31.49,28.0328168130489,1787000,0.0,1.0
2012-10-12,30.72,31.41,30.44,31.22,27.7924592220828,3370900,0.0,1.0
2012-10-11,32.68,32.68,30.97,31.15,27.7301442910916,3091000,0.0,1.0
2012-10-10,32.77,32.8,32.13,32.22,28.6826725219573,1935300,0.0,1.0
2012-10-09,33.36,33.4381,32.45,32.52,28.9497365119197,2518400,0.0,1.0
2012-10-08,33.28,34.16,33.15,33.57,29.884460476788,1463000,0.0,1.0
2012-10-05,33.48,34.18,33.33,33.49,29.813243412798,2723000,0.0,1.0
2012-10-04,32.64,33.45,32.15,33.4,29.7331242158093,1924400,0.0,1.0
2012-10-03,32.41,32.77,31.99,32.12,28.5936511919699,2502900,0.0,1.0
2012-10-02,32.0,32.66,31.8,32.39,28.834008782936,1951800,0.0,1.0
2012-10-01,33.23,33.27,31.7,31.94,28.4334127979925,3920200,0.0,1.0
2012-09-28,33.38,33.4,32.57,32.93,29.3147239648683,2988400,0.0,1.0
2012-09-27,32.39,34.07,31.71,33.42,29.7509284818068,3641000,0.0,1.0
2012-09-26,33.85,34.09,33.05,33.24,29.5906900878294,1886400,0.0,1.0
2012-09-25,33.75,34.44,33.7,33.74,30.0357967377666,2135900,0.0,1.0
2012-09-24,34.53,34.53,33.47,33.7,30.0001882057717,2424400,0.0,1.0
2012-09-21,34.31,35.07,34.15,34.53,30.7390652446675,4039400,0.0,1.0
2012-09-20,34.84,34.85,33.82,34.48,30.6945545796738,1981700,0.0,1.0
2012-09-19,34.96,35.19,34.0045,34.9,31.0684441656211,1784000,0.0,1.0
2012-09-18,35.81,36.1899,34.7,34.73,30.9171079046424,2077900,0.0,1.0
2012-09-17,36.07,36.29,35.64,35.81,31.8785382685069,1526000,0.0,1.0
2012-09-14,36.47,36.975,36.02,36.06,32.1010915934755,2209100,0.0,1.0
2012-09-13,35.05,36.7,35.05,36.34,32.3503513174404,1885000,0.0,1.0
2012-09-12,35.58,35.95,35.11,35.25,31.3800188205772,1176700,0.0,1.0
2012-09-11,35.16,35.82,34.992,35.38,31.4957465495609,1408700,0.0,1.0
2012-09-10,35.53,35.96,35.25,35.29,31.4156273525721,913100,0.0,1.0
2012-09-07,35.46,35.78,35.23,35.61,31.700495608532,1156100,0.0,1.0
2012-09-06,35.39,36.25,35.33,35.45,31.5580614805521,2343700,0.0,1.0
2012-09-05,34.61,35.92,34.6,35.4,31.5135508155583,2694000,0.0,1.0
2012-09-04,33.5,34.66,33.19,34.65,30.8458908406524,2225000,0.0,1.0
2012-08-31,33.98,34.26,33.28,33.44,29.7687327478043,1273500,0.0,1.0
2012-08-30,34.13,34.33,33.635,33.71,30.0090903387704,976400,0.0,1.0
2012-08-29,34.13,34.38,33.34,34.21,30.4541969887077,1701900,0.0,1.0
2012-08-28,33.88,34.44,33.635,34.26,30.4987076537014,2563100,0.0,1.0
2012-08-27,34.29,34.34,33.89,33.97,30.2405457967378,737100,0.0,1.0
2012-08-24,34.5,34.7,33.295,34.05,30.3117628607277,5589400,0.0,1.0
2012-08-23,33.73,34.12,33.48,33.54,29.8577540777917,2111800,0.0,1.0
2012-08-22,33.84,34.27,33.51,33.94,30.2138393977415,1716500,0.0,1.0
2012-08-21,33.96,34.748,33.71,34.05,30.3117628607277,2442900,0.0,1.0
2012-08-20,33.27,33.95,32.76,33.84,30.1248180677541,1842900,0.0,1.0
2012-08-17,33.66,33.735,32.37,33.45,29.777634880803,3050900,0.0,1.0
2012-08-16,33.89,34.3,33.14,33.85,30.1337202007528,1992300,0.0,1.0
2012-08-15,33.2,34.72,32.51,33.96,30.231643663739,4098600,0.0,1.0
2012-08-14,33.76,33.93,32.28,33.16,29.5194730238394,5752700,0.0,1.0
2012-08-13,35.27,35.29,32.8,33.52,29.8399498117942,9384300,0.0,1.0
2012-08-10,35.829,36.54,35.05,35.1,31.246486825596,3806700,0.0,1.0
2012-08-09,36.92,37.12,36.1,36.18,32.2079171894605,1646400,0.0,1.0
2012-08-08,37.08,37.69,36.1,36.77,32.7331430363865,4031900,0.0,1.0
2012-08-07,38.45,39.0,38.24,38.66,34.4156461731493,2066600,0.0,1.0
2012-08-06,36.67,38.39,36.5,38.01,33.8370075282309,1985700,0.0,1.0
2012-08-03,36.57,37.03,35.91,36.68,32.6530238393977,2291800,0.0,1.0
2012-08-02,36.2,37.5,35.58,36.21,32.2346235884567,1661900,0.0,1.0
2012-08-01,37.47,37.82,36.305,36.57,32.5551003764115,2856800,0.0,1.0
2012-07-31,36.17,37.6,35.99,37.41,33.3028795483061,3158500,0.0,1.0
2012-07-30,35.52,36.18,35.252,36.01,32.0565809284818,2592100,0.0,1.0
2012-07-27,35.57,36.63,35.12,35.41,31.5224529485571,3029600,0.0,1.0
2012-07-26,36.765,37.01,34.03,35.04,31.1930740276035,6637500,0.0,1.0
2012-07-25,36.13,37.45,35.005,36.18,32.2079171894605,9251500,0.0,1.0
2012-07-24,46.25,46.38,43.14,43.47,38.6975721455458,6151600,0.0,1.0
2012-07-23,44.15,46.01,43.06,45.61,40.6026286072773,2383600,0.0,1.0
2012-07-20,45.33,46.4,44.81,44.9,39.9705771643664,2210600,0.0,1.0
2012-07-19,45.42,47.81,44.75,45.1,40.1486198243413,2613600,0.0,1.0
2012-07-18,45.28,46.07,45.28,45.42,40.4334880803011,815300,0.0,1.0
2012-07-17,47.0,47.03,45.37,45.52,40.5225094102886,1760700,0.0,1.0
2012-07-16,45.91,46.2446,44.44,46.15,41.0833437892095,1010600,0.0,1.0
2012-07-13,44.01,46.95,43.49,45.85,40.8162797992472,2290500,0.0,1.0
2012-07-12,43.695,44.54,43.26,43.88,39.0625595984944,1544400,0.0,1.0
2012-07-11,44.96,45.47,43.98,44.28,39.4186449184442,923100,0.0,1.0
2012-07-10,45.7,45.81,43.76,44.76,39.8459473023839,1248500,0.0,1.0
2012-07-09,46.27,46.69,44.95,45.44,40.4512923462986,926100,0.0,1.0
2012-07-06,45.84,46.54,45.355,46.36,41.2702885821832,887100,0.0,1.0
2012-07-05,46.09,47.44,45.71,46.27,41.1901693851945,1517900,0.0,1.0
2012-07-03,46.02,46.17,44.7,46.05,40.9943224592221,562800,0.0,1.0
2012-07-02,44.73,47.0,44.72,46.0,40.9498117942284,1814900,0.0,1.0
2012-06-29,44.74,46.3,44.13,44.69,39.7836323713927,1908900,0.0,1.0
2012-06-28,43.97,44.26,42.18,43.58,38.795495608532,1209500,0.0,1.0
2012-06-27,44.36,45.35,43.88,44.42,39.5432747804266,996800,0.0,1.0
2012-06-26,44.05,44.879,43.95,44.01,39.178287327478,890600,0.0,1.0
2012-06-25,44.76,45.39,43.98,44.07,39.2317001254705,1158500,0.0,1.0
2012-06-22,43.46,46.09,43.37,45.53,40.5314115432873,3595400,0.0,1.0
2012-06-21,43.53,43.8483,42.35,43.01,38.2880740276035,977800,0.0,1.0
2012-06-20,44.1,44.1,42.74,43.29,38.5373337515684,1370100,0.0,1.0
2012-06-19,45.0,45.12,43.63,44.24,39.3830363864492,1842000,0.0,1.0
2012-06-18,44.14,45.41,43.77,44.91,39.9794792973651,1449000,0.0,1.0
2012-06-15,44.18,44.45,43.5,44.38,39.5076662484316,1995900,0.0,1.0
2012-06-14,43.63,44.567,42.7,44.05,39.213895859473,957000,0.0,1.0
2012-06-13,44.49,45.31,43.31,43.43,38.6619636135508,1474300,0.0,1.0
2012-06-12,43.04,45.07,42.8,45.018,40.0756223337516,2116600,0.0,1.0
2012-06-11,44.46,44.86,42.53,42.94,38.2257590966123,2273900,0.0,1.0
2012-06-08,42.01,43.15,41.56,43.02,38.2969761606023,1976700,0.0,1.0
2012-06-07,44.0,44.0,41.59,41.67,37.0951882057716,1862200,0.0,1.0
2012-06-06,40.86,43.81,40.86,42.99,38.270269761606,2165700,0.0,1.0
2012-06-05,41.21,42.21,40.44,41.09,36.5788644918444,1301600,0.0,1.0
2012-06-04,41.16,41.62,40.12,41.49,36.9349498117942,1525100,0.0,1.0
2012-06-01,41.61,41.8,39.92,41.02,36.5165495608532,2355900,0.0,1.0
2012-05-31,43.48,43.8499,42.14,42.88,38.1723462986198,2499100,0.0,1.0
2012-05-30,44.88,44.88,42.71,43.16,38.4216060225847,2061700,0.0,1.0
2012-05-29,45.8,45.8,44.39,45.26,40.2910539523212,1567700,0.0,1.0
2012-05-25,44.53,45.23,44.515,45.0,40.0595984943538,2139200,0.0,1.0
2012-05-24,45.04,45.32,44.25,44.4,39.5254705144291,1650000,0.0,1.0
2012-05-23,42.21,45.82,41.91,45.15,40.193130489335,3128000,0.0,1.0
2012-05-22,42.33,44.224,41.99,42.63,37.9497929736512,2271500,0.0,1.0
2012-05-21,40.87,42.63,40.33,42.17,37.5402948557089,2208700,0.0,1.0
2012-05-18,41.57,41.59,39.81,40.66,36.1960727728984,3278800,0.0,1.0
2012-05-17,43.69,43.73,40.73,41.03,36.5254516938519,2521900,0.0,1.0
2012-05-16,42.93,43.84,42.72,43.64,38.8489084065245,3112900,0.0,1.0
2012-05-15,41.81,43.09,41.47,42.65,37.9675972396487,2558300,0.0,1.0
2012-05-14,41.4,42.57,41.01,41.64,37.0684818067754,1306600,0.0,1.0
2012-05-11,40.57,42.05,40.5,41.73,37.1486010037641,1494900,0.0,1.0
2012-05-10,41.19,41.7,40.45,40.79,36.3118005018821,1546800,0.0,1.0
2012-05-09,40.54,41.08,40.1,40.68,36.2138770388959,1071200,0.0,1.0
2012-05-08,40.69,41.3,39.4,41.2,36.6767879548306,2288500,0.0,1.0
2012-05-07,39.8,40.98,39.8,40.97,36.4720388958595,3029100,0.0,1.0
2012-05-04,39.99,40.69,39.75,40.2,35.7865746549561,4765300,0.0,1.0
2012-05-03,42.63,43.5,40.24,40.9,36.4097239648683,3519600,0.0,1.0
2012-05-02,43.25,44.46,42.08,42.63,37.9497929736512,7645700,0.0,1.0
2012-05-01,36.38,37.89,36.07,36.53,32.5194918444166,4908600,0.0,1.0
2012-04-30,36.46,37.54,36.4,37.51,33.3919008782936,2465500,0.0,1.0
2012-04-27,36.24,37.85,35.88,36.87,32.8221643663739,5913200,0.0,1.0
2012-04-26,33.74,34.51,33.27,34.38,30.6055332496863,1977600,0.0,1.0
2012-04-25,33.73,34.1,33.53,33.69,29.9912860727729,1181900,0.0,1.0
2012-04-24,33.79,34.2,33.23,33.38,29.7153199498118,927200,0.0,1.0
2012-04-23,34.72,34.75,33.75,33.94,30.2138393977415,3340600,0.0,1.0
2012-04-20,35.35,35.66,34.94,35.02,31.175269761606,1228300,0.0,1.0
