,UPS_Open,UPS_High,UPS_Low,UPS_Close,UPS_Adj Close,UPS_Volume,UPS_Dividend Amount,UPS_Split Coefficient
2005-06-27,68.6,68.78,68.39,68.4,38.5487989070188,2110800,0.0,1.0
2005-06-24,69.05,69.3,68.59,68.6,38.6615146932966,3297100,0.0,1.0
2005-06-23,69.76,69.76,67.7,68.91,38.8362241620273,8818600,0.0,1.0
2005-06-22,71.05,71.2,70.05,70.23,39.580148351461,2903000,0.0,1.0
2005-06-21,70.7,70.96,70.33,70.56,39.7661293988194,1848400,0.0,1.0
2005-06-20,70.83,70.88,70.5,70.7,39.8450304492139,2306200,0.0,1.0
2005-06-17,70.5,71.19,70.49,70.98,40.0028325500028,3466300,0.0,1.0
2005-06-16,70.31,70.59,69.9,70.49,39.7266788736221,2460100,0.0,1.0
2005-06-15,70.21,70.44,69.63,69.85,39.3659883575331,2593400,0.0,1.0
2005-06-14,70.17,70.48,69.8,70.04,39.473068354497,2791000,0.0,1.0
2005-06-13,70.8,70.81,70.04,70.17,39.5463336155776,2872100,0.0,1.0
2005-06-10,70.21,71.23,70.21,70.96,39.9915609713751,2554100,0.0,1.0
2005-06-09,71.0,71.5,70.5,71.2,40.1268199149085,6074900,0.0,1.0
2005-06-08,73.15,73.15,72.1,72.36,40.7805714753199,2144400,0.0,1.0
2005-06-07,73.07,73.87,73.02,73.02,41.1525335700367,2200800,0.0,1.0
2005-06-06,72.98,73.05,72.3,72.86,41.0623609410145,1758000,0.0,1.0
2005-06-03,73.25,73.5,72.53,72.82,41.0398177837589,2294000,0.0,1.0
2005-06-02,73.75,73.81,73.15,73.64,41.501952507498,2131700,0.0,1.0
2005-06-01,73.66,74.4,73.31,73.65,41.5075882968119,2416000,0.0,1.0
2005-05-31,74.54,74.54,73.5,73.65,41.5075882968119,2600800,0.0,1.0
2005-05-27,75.05,75.07,74.44,74.69,42.0937103854566,1200900,0.0,1.0
2005-05-26,74.9,75.6,74.76,74.95,42.2402409076178,1952100,0.0,1.0
2005-05-25,75.22,75.22,74.4,74.9,42.2120619610484,1565600,0.0,1.0
2005-05-24,74.94,75.43,74.57,75.41,42.4994872160568,1699200,0.0,1.0
2005-05-23,75.1,75.88,74.99,75.31,42.4431293229179,1948300,0.0,1.0
2005-05-20,75.16,75.38,74.724,74.99,42.2627840648734,1940800,0.0,1.0
2005-05-19,75.35,75.37,74.5,75.16,42.3585924832095,2125100,0.0,1.0
2005-05-18,74.0,75.38,74.0,74.9,42.2120619610484,2698200,0.0,1.0
2005-05-17,73.19,73.95,72.58,73.92,41.659754608287,3136800,0.0,1.0
2005-05-16,72.15,73.37,72.03,73.18,41.242706199059,2544700,0.0,1.0
2005-05-13,72.74,73.37,71.8,72.15,40.6622198997282,2513900,0.0,1.0
2005-05-12,73.53,73.65,72.17,72.54,40.8820156829699,3693400,0.33,1.0
2005-05-11,73.43,73.98,73.02,73.85,41.4318218496958,5247100,0.0,1.0
2005-05-10,71.86,71.94,71.26,71.63,40.1863425740516,2419600,0.0,1.0
2005-05-09,71.25,72.19,71.12,72.07,40.4331943223774,2271700,0.0,1.0
2005-05-06,71.8,72.2,71.22,71.52,40.1246296369701,2303900,0.0,1.0
2005-05-05,71.5,71.95,71.38,71.65,40.1975631080664,2251500,0.0,1.0
2005-05-04,71.66,71.9,71.04,71.61,40.1751220400367,2417500,0.0,1.0
2005-05-03,71.9,72.12,71.17,71.65,40.1975631080664,3087300,0.0,1.0
2005-05-02,71.3,72.1,71.25,71.98,40.3827019193108,3367300,0.0,1.0
2005-04-29,70.12,71.44,69.68,71.31,40.0068140298146,5046200,0.0,1.0
2005-04-28,69.82,70.65,69.52,69.77,39.142832910674,3501400,0.0,1.0
2005-04-27,68.46,70.05,68.2,69.91,39.2213766487777,3453900,0.0,1.0
2005-04-26,68.99,69.1,68.23,68.49,38.424718733726,6063500,0.0,1.0
2005-04-25,68.5,69.5,68.09,69.0,38.7108423511037,3958400,0.0,1.0
2005-04-22,70.55,70.55,66.65,67.9,38.093712980289,7900500,0.0,1.0
2005-04-21,70.5,70.75,69.65,70.64,39.6309261403183,8920800,0.0,1.0
2005-04-20,68.25,68.31,67.1,67.26,37.734655891815,4665000,0.0,1.0
2005-04-19,68.0,68.64,67.96,68.17,38.245190189489,4291300,0.0,1.0
2005-04-18,68.8,69.94,67.6,68.87,38.6379088800074,3454900,0.0,1.0
2005-04-15,69.85,70.81,68.67,68.75,38.5705856759185,4670200,0.0,1.0
2005-04-14,71.03,71.28,69.31,69.92,39.2269869157851,4016400,0.0,1.0
2005-04-13,72.32,72.54,70.39,71.03,39.8497265536072,2726800,0.0,1.0
2005-04-12,71.65,73.0,70.71,72.65,40.758589808807,2862400,0.0,1.0
2005-04-11,71.91,72.08,71.26,72.0,40.3939224533256,2179100,0.0,1.0
2005-04-08,72.98,72.98,71.52,71.7,40.2256144431034,3540100,0.0,1.0
2005-04-07,73.08,73.24,72.68,72.92,40.910067018007,2348500,0.0,1.0
2005-04-06,73.47,73.97,72.94,73.04,40.9773902220959,2007700,0.0,1.0
2005-04-05,72.47,73.0,72.15,73.0,40.9549491540662,1739600,0.0,1.0
2005-04-04,71.86,72.5,71.56,72.35,40.5902817985848,2065600,0.0,1.0
2005-04-01,73.0,73.25,71.75,71.9,40.3378197832515,2429400,0.0,1.0
2005-03-31,73.5,73.55,72.6,72.74,40.8090822118737,2149500,0.0,1.0
2005-03-30,71.88,73.5,71.82,73.36,41.1569187663329,2352400,0.0,1.0
2005-03-29,72.43,72.7,71.59,71.86,40.3153787152219,2592800,0.0,1.0
2005-03-28,72.45,73.15,72.1136,72.42,40.6295536676367,2610400,0.0,1.0
2005-03-24,72.3,72.98,72.2,72.2,40.5061277934737,1921100,0.0,1.0
2005-03-23,73.0,73.17,72.07,72.26,40.5397893955182,3327600,0.0,1.0
2005-03-22,73.62,74.23,72.96,73.0,40.9549491540662,2467500,0.0,1.0
2005-03-21,73.57,73.78,72.67,73.48,41.2242419704217,2869900,0.0,1.0
2005-03-18,74.32,74.33,72.52,73.5,41.2354625044365,7292800,0.0,1.0
2005-03-17,74.41,75.57,74.04,74.53,41.8133200061994,2636700,0.0,1.0
2005-03-16,75.38,75.38,74.07,74.41,41.7459968021105,3516500,0.0,1.0
2005-03-15,76.8,77.3,75.38,75.38,42.2901927018289,5342600,0.0,1.0
2005-03-14,76.25,76.55,75.64,76.54,42.9409836746881,2910400,0.0,1.0
2005-03-11,76.92,77.2,75.8,76.06,42.6716908583326,2442600,0.0,1.0
2005-03-10,77.5,77.55,76.69,76.96,43.1766148889991,2293300,0.0,1.0
2005-03-09,78.3,78.31,77.0,77.11,43.2607688941102,2357600,0.0,1.0
2005-03-08,78.38,78.8,78.06,78.55,44.0686473431767,1846400,0.0,1.0
2005-03-07,78.05,78.73,77.66,78.38,43.9732728040508,1726800,0.0,1.0
2005-03-04,77.64,78.25,77.28,77.91,43.7095902547027,1935200,0.0,1.0
2005-03-03,77.3,77.65,76.55,77.25,43.3393126322139,2171600,0.0,1.0
2005-03-02,77.3,77.31,76.5,76.91,43.1485635539621,2334400,0.0,1.0
2005-03-01,77.61,77.96,77.25,77.42,43.4346871713398,2085300,0.0,1.0
2005-02-28,77.04,77.98,76.61,77.49,43.4739590403917,2508300,0.0,1.0
2005-02-25,77.0,77.45,76.78,77.19,43.3056510301695,2079300,0.0,1.0
2005-02-24,76.55,77.46,76.3,77.4,43.423466637325,2313300,0.0,1.0
2005-02-23,76.35,77.1768,76.35,76.65,43.0026966117695,2079500,0.0,1.0
2005-02-22,77.02,77.14,75.97,76.23,42.7670653974585,3311800,0.0,1.0
2005-02-18,77.7,77.8,77.22,77.22,43.3224818311917,1969200,0.0,1.0
2005-02-17,78.55,78.64,77.37,77.67,43.574943846525,4064500,0.33,1.0
2005-02-16,77.27,78.99,77.1,78.87,44.0609720663516,6306600,0.0,1.0
2005-02-15,75.15,77.04,74.78,77.02,43.0274637828122,5191000,0.0,1.0
2005-02-14,75.32,75.51,74.98,75.0,41.8989844678125,1861600,0.0,1.0
2005-02-11,74.78,75.55,74.5,75.2,42.01071509306,3065900,0.0,1.0
2005-02-10,74.35,75.0,74.2,74.51,41.6252444359561,2584900,0.0,1.0
2005-02-09,74.08,74.65,73.8,73.8,41.2286007163275,2807500,0.0,1.0
2005-02-08,73.25,74.09,72.86,74.08,41.385023591674,5812100,0.0,1.0
2005-02-07,74.05,74.67,73.66,74.14,41.4185427792482,2192200,0.0,1.0
2005-02-04,74.88,75.0,74.0,74.1,41.3961966541987,3524200,0.0,1.0
2005-02-03,75.24,75.5,74.6,74.82,41.7984269050897,2292400,0.0,1.0
2005-02-02,75.36,75.48,75.01,75.2,42.01071509306,2229900,0.0,1.0
2005-02-01,74.85,75.35,74.52,75.23,42.0274746868471,3326100,0.0,1.0
2005-01-31,74.2,74.93,74.15,74.68,41.7202154674165,4107700,0.0,1.0
2005-01-28,73.95,74.1,73.36,74.1,41.3961966541987,7152900,0.0,1.0
2005-01-27,75.11,75.4,72.0,74.01,41.3459178728374,15411900,0.0,1.0
2005-01-26,76.1,76.21,75.0,75.5,42.1783110309312,4253900,0.0,1.0
2005-01-25,75.78,76.4,75.43,76.09,42.5079163754114,4594400,0.0,1.0
2005-01-24,75.59,76.03,74.82,75.4,42.1224457183075,5181300,0.0,1.0
2005-01-21,75.25,76.1,74.75,74.99,41.8933979365501,5409300,0.0,1.0
2005-01-20,75.57,76.0,75.11,75.22,42.0218881555847,4441100,0.0,1.0
2005-01-19,75.37,76.19,75.15,75.57,42.2174167497679,4839700,0.0,1.0
2005-01-18,75.94,76.01,74.9,75.3,42.0665804056837,6923300,0.0,1.0
2005-01-14,76.15,76.65,75.84,75.95,42.4297049377381,5439000,0.0,1.0
2005-01-13,76.93,77.48,75.8,76.1,42.5135029066737,9028300,0.0,1.0
2005-01-12,79.38,79.38,76.5,77.18,43.1168482830102,22627900,0.0,1.0
2005-01-11,83.6,83.7,83.2,83.3,46.5358054155837,1897000,0.0,1.0
2005-01-10,83.45,84.19,83.3,83.62,46.7145744159797,2170200,0.0,1.0
2005-01-07,84.05,84.88,83.35,83.5,46.6475360408312,2396900,0.0,1.0
2005-01-06,83.86,84.48,83.59,83.66,46.7369205410292,1773600,0.0,1.0
2005-01-05,83.86,84.37,83.66,83.75,46.7871993223906,2130700,0.0,1.0
2005-01-04,85.28,85.51,83.46,83.92,46.882170353851,3127400,0.0,1.0
2005-01-03,85.34,85.84,84.75,85.0,47.4855157301875,2176500,0.0,1.0
2004-12-31,85.67,85.8,85.28,85.46,47.7424961682567,1196800,0.0,1.0
2004-12-30,85.84,86.05,85.52,85.52,47.776015355831,870200,0.0,1.0
2004-12-29,85.98,86.03,85.69,85.72,47.8877459810785,1019100,0.0,1.0
2004-12-28,85.38,85.98,85.35,85.87,47.9715439500141,1512600,0.0,1.0
2004-12-27,86.69,86.87,85.28,85.28,47.641938605534,2008600,0.0,1.0
2004-12-23,86.9,87.09,86.5,86.68,48.4240529822665,1743800,0.0,1.0
2004-12-22,86.58,86.95,86.36,86.7,48.4352260447912,1878200,0.0,1.0
2004-12-21,86.0,86.64,85.77,86.48,48.312322357019,1917800,0.0,1.0
2004-12-20,86.22,86.72,85.4,85.58,47.8095345434052,2632500,0.0,1.0
2004-12-17,85.15,86.4,85.15,85.9,47.9883035438012,3944500,0.0,1.0
2004-12-16,85.8,86.27,85.51,85.9,47.9883035438012,3009500,0.0,1.0
2004-12-15,86.41,86.74,85.75,86.25,48.1838321379844,2790700,0.0,1.0
2004-12-14,87.3,87.31,86.35,86.76,48.4687452323655,2147400,0.0,1.0
2004-12-13,87.25,87.43,86.8,87.35,48.7983505768456,2000700,0.0,1.0
2004-12-10,89.11,89.11,86.59,86.61,48.3849472634299,2468100,0.0,1.0
2004-12-09,87.02,87.7,86.68,87.53,48.8989081395684,2775900,0.0,1.0
2004-12-08,86.4,87.09,86.27,87.03,48.6195815764496,2949400,0.0,1.0
2004-12-07,86.0,86.72,85.74,85.89,47.9827170125389,2332700,0.0,1.0
2004-12-06,85.63,86.09,85.5,85.89,47.9827170125389,2435700,0.0,1.0
2004-12-03,85.59,86.03,85.13,85.63,47.8374671997171,2555800,0.0,1.0
2004-12-02,85.0,85.95,84.93,85.59,47.8151210746676,2850900,0.0,1.0
2004-12-01,84.37,85.35,84.0,85.35,47.6810443243706,3448000,0.0,1.0
2004-11-30,84.01,84.38,83.9,84.15,47.0106605728856,2592200,0.0,1.0
2004-11-29,84.15,84.69,83.21,84.01,46.9324491352124,2961600,0.0,1.0
2004-11-26,83.7,83.88,83.25,83.64,46.7257474785045,540400,0.0,1.0
2004-11-24,83.7,83.79,83.35,83.51,46.6531225720936,1930700,0.28,1.0
2004-11-23,83.9,84.06,83.16,83.8,46.658690434914,2377200,0.0,1.0
2004-11-22,83.08,84.03,83.0,83.9,46.714369063118,1648200,0.0,1.0
2004-11-19,83.6,83.77,82.3,83.08,46.2578043118455,2244000,0.0,1.0
2004-11-18,83.6,83.78,83.0,83.57,46.5306295900449,1515500,0.0,1.0
2004-11-17,82.89,83.9,82.89,83.35,46.4081366079962,1739800,0.0,1.0
2004-11-16,83.74,83.74,82.53,82.75,46.0740648387725,2279100,0.0,1.0
2004-11-15,84.55,84.56,83.49,83.74,46.6252832579916,2088600,0.0,1.0
2004-11-12,83.9,84.64,83.53,84.55,47.0762801464437,2755200,0.0,1.0
2004-11-11,82.98,84.05,82.87,83.87,46.6976654746568,2386700,0.0,1.0
2004-11-10,82.79,82.96,81.92,82.67,46.0295219362093,2773200,0.0,1.0
2004-11-09,82.9,82.9,81.66,82.24,45.7901038349323,1771600,0.0,1.0
2004-11-08,81.94,82.34,81.72,82.3,45.8235110118547,2588000,0.0,1.0
2004-11-05,81.95,81.95,81.13,81.76,45.5228464195533,2373800,0.0,1.0
2004-11-04,79.9,81.73,79.76,81.55,45.405921300325,3550100,0.0,1.0
2004-11-03,79.96,80.0,79.4,79.8,44.4315453067558,2814500,0.0,1.0
2004-11-02,78.25,79.65,78.1,79.01,43.9916841439446,3675200,0.0,1.0
2004-11-01,79.16,79.25,78.51,78.7,43.8190803965123,1944900,0.0,1.0
2004-10-29,78.98,79.3,78.77,79.18,44.0863378118913,2563400,0.0,1.0
2004-10-28,78.85,79.07,78.24,78.93,43.9471412413814,1726600,0.0,1.0
2004-10-27,78.08,79.07,77.71,78.95,43.9582769670222,2741900,0.0,1.0
2004-10-26,77.5,78.41,76.86,78.41,43.6576123747208,2478400,0.0,1.0
2004-10-25,76.39,77.34,76.15,77.2,42.983900973453,2043800,0.0,1.0
2004-10-22,78.05,78.28,76.19,76.49,42.5885827132049,2379200,0.0,1.0
2004-10-21,76.9,78.5,76.75,78.05,43.4571693131866,3596800,0.0,1.0
2004-10-20,77.55,78.17,77.05,77.8,43.3179727426767,2441000,0.0,1.0
2004-10-19,78.46,78.6,77.35,77.71,43.2678619772932,2099900,0.0,1.0
2004-10-18,77.4,78.58,77.4,78.45,43.6798838260024,2609300,0.0,1.0
2004-10-15,76.6,77.8,76.465,77.74,43.2845655657544,3104700,0.0,1.0
2004-10-14,76.15,76.82,76.15,76.2,42.4271146914135,1958200,0.0,1.0
2004-10-13,76.83,77.34,76.1,76.4,42.5384719478214,3465400,0.0,1.0
2004-10-12,76.0,76.91,75.76,76.69,42.6999399696128,2914100,0.0,1.0
2004-10-11,76.46,76.5,75.99,76.3,42.4827933196174,1131200,0.0,1.0
2004-10-08,76.43,76.65,75.76,76.03,42.3324610234667,1522800,0.0,1.0
2004-10-07,76.98,76.98,76.28,76.43,42.5551755362826,1745500,0.0,1.0
2004-10-06,77.2,77.59,76.67,77.18,42.9727652478122,2225000,0.0,1.0
2004-10-05,77.27,77.27,76.67,76.97,42.8558401285839,1806300,0.0,1.0
2004-10-04,76.95,77.6,76.9,77.27,43.0228760131958,3627500,0.0,1.0
2004-10-01,75.98,76.89,75.82,76.76,42.7389150093556,3240000,0.0,1.0
2004-09-30,75.57,76.0,75.16,75.92,42.2712145324424,2822700,0.0,1.0
2004-09-29,75.24,75.98,75.07,75.56,42.0707714709081,4564700,0.0,1.0
2004-09-28,74.45,74.58,73.98,74.53,41.4972816004074,1575300,0.0,1.0
2004-09-27,73.6,74.35,73.4,74.12,41.2689992247712,2030900,0.0,1.0
2004-09-24,72.9,73.75,72.88,73.6,40.9794703581106,1677100,0.0,1.0
2004-09-23,73.39,73.42,72.62,72.83,40.5507449209402,2390900,0.0,1.0
2004-09-22,74.45,74.45,73.25,73.39,40.8625452388823,3242400,0.0,1.0
2004-09-21,75.06,75.27,74.79,75.03,41.7756747414272,1749700,0.0,1.0
2004-09-20,75.04,75.3,74.81,75.06,41.7923783298884,2045000,0.0,1.0
2004-09-17,74.45,75.08,74.39,75.04,41.7812426042476,3817600,0.0,1.0
2004-09-16,73.85,74.25,73.77,74.02,41.2133205965672,1241700,0.0,1.0
2004-09-15,74.0,74.06,73.61,73.85,41.1186669286205,1758900,0.0,1.0
2004-09-14,73.48,74.1,73.36,74.0,41.2021848709265,1530100,0.0,1.0
2004-09-13,73.59,73.79,73.32,73.55,40.9516310440087,1515600,0.0,1.0
2004-09-10,73.16,73.89,72.81,73.77,41.0741240260574,2125200,0.0,1.0
2004-09-09,73.9,73.92,73.14,73.22,40.7678915709356,1660700,0.0,1.0
2004-09-08,73.9,73.93,73.59,73.72,41.0462847119554,2062500,0.0,1.0
2004-09-07,73.48,73.99,73.34,73.67,41.0184453978534,2192100,0.0,1.0
2004-09-03,73.39,73.43,72.86,73.04,40.6676700401685,1130100,0.0,1.0
2004-09-02,72.9,73.47,72.71,73.29,40.8068666106784,1547900,0.0,1.0
2004-09-01,72.92,73.39,72.32,72.87,40.5730163722218,1496100,0.0,1.0
2004-08-31,72.78,73.09,72.54,73.05,40.6732379029889,1311500,0.0,1.0
2004-08-30,72.3,72.91,72.26,72.6,40.4226840760711,981200,0.0,1.0
2004-08-27,72.79,73.12,72.61,72.77,40.5173377440178,1460900,0.0,1.0
2004-08-26,72.6,73.16,72.54,72.78,40.5229056068382,1751700,0.0,1.0
2004-08-25,72.18,72.81,71.86,72.7,40.478362704275,2368100,0.0,1.0
2004-08-24,71.93,72.2,71.6,72.18,40.1888338376145,2258000,0.0,1.0
2004-08-23,71.78,72.2,71.41,71.54,39.8324906171092,2042100,0.0,1.0
2004-08-20,70.75,71.55,70.5,71.31,39.7044297722401,1776800,0.0,1.0
2004-08-19,70.88,71.0,70.07,70.75,39.3926294542979,1754400,0.28,1.0
2004-08-18,70.48,71.34,70.33,71.25,39.5146395694598,1600000,0.0,1.0
2004-08-17,70.68,70.9,70.25,70.5,39.0986959950444,1431400,0.0,1.0
2004-08-16,69.24,70.63,69.24,70.63,39.1707928812764,1821500,0.0,1.0
2004-08-13,69.65,70.23,69.15,69.25,38.4054567043521,2485600,0.0,1.0
2004-08-12,70.4,70.43,69.5,69.71,38.6605687633269,2422500,0.0,1.0
2004-08-11,70.74,70.95,70.3,70.41,39.0487827661145,2854600,0.0,1.0
2004-08-10,70.7,71.23,70.424,71.15,39.4591804262044,1179300,0.0,1.0
2004-08-09,70.27,70.75,70.26,70.51,39.1042419093699,1951700,0.0,1.0
2004-08-06,70.6,70.73,70.17,70.26,38.9655940512315,2687000,0.0,1.0
2004-08-05,72.61,72.74,71.13,71.13,39.4480885975533,2046000,0.0,1.0
2004-08-04,72.33,72.88,72.05,72.81,40.3798022042437,1567100,0.0,1.0
2004-08-03,72.36,72.68,72.13,72.66,40.2966134893607,1748800,0.0,1.0
2004-08-02,71.96,72.59,71.54,72.54,40.2300625174542,1445400,0.0,1.0
2004-07-30,71.89,71.96,71.5,71.96,39.908399486573,1641700,0.0,1.0
2004-07-29,71.85,72.53,71.53,72.13,40.0026800301071,2342800,0.0,1.0
2004-07-28,71.0,71.47,70.51,71.1,39.4314508545767,2104900,0.0,1.0
2004-07-27,71.36,71.58,71.01,71.01,39.3815376256468,1864900,0.0,1.0
2004-07-26,71.45,71.74,71.1,71.3,39.5423691410875,2190200,0.0,1.0
2004-07-23,72.25,72.93,71.24,71.41,39.6033741986684,3010700,0.0,1.0
2004-07-22,72.0,72.94,71.6,72.63,40.279975746384,3682300,0.0,1.0
2004-07-21,74.45,74.5,73.01,73.06,40.5184500623822,2038200,0.0,1.0
2004-07-20,73.69,74.21,73.69,74.1,41.0952251522382,1660500,0.0,1.0
2004-07-19,73.95,73.96,73.46,73.49,40.7569243783803,1409900,0.0,1.0
2004-07-16,74.84,74.84,73.52,73.79,40.9233018081465,2069100,0.0,1.0
2004-07-15,73.43,74.75,73.26,74.05,41.0674955806105,2486700,0.0,1.0
2004-07-14,72.88,73.85,72.73,73.22,40.6071846915908,1711400,0.0,1.0
2004-07-13,72.97,73.46,72.81,73.24,40.6182765202419,1918800,0.0,1.0
2004-07-12,72.94,73.08,72.5,72.97,40.4685368334523,1623000,0.0,1.0
2004-07-09,73.11,73.11,72.53,73.06,40.5184500623822,1950600,0.0,1.0
2004-07-08,73.67,73.84,72.69,72.7,40.3187971466628,2538000,0.0,1.0
2004-07-07,73.57,74.13,73.52,73.64,40.8401130932634,1899700,0.0,1.0
2004-07-06,74.14,74.14,73.43,73.76,40.9066640651699,1883100,0.0,1.0
2004-07-02,74.43,74.5,73.8,74.27,41.1895056957723,1696100,0.0,1.0
2004-07-01,75.08,75.29,74.08,74.78,41.4723473263748,2100200,0.0,1.0
2004-06-30,75.0,75.24,74.25,75.17,41.6886379850707,2301400,0.0,1.0
2004-06-29,75.03,75.26,74.9,74.97,41.57771969856,1912700,0.0,1.0
2004-06-28,74.86,75.25,74.77,74.92,41.5499901269323,2986700,0.0,1.0
2004-06-25,74.49,74.94,74.25,74.77,41.4668014120492,2738800,0.0,1.0
2004-06-24,74.33,74.6,74.28,74.37,41.2449648390277,1733900,0.0,1.0
2004-06-23,74.4,74.74,74.15,74.58,41.361429039864,2496900,0.0,1.0
2004-06-22,73.6,74.11,73.33,74.11,41.1007710665637,2016600,0.0,1.0
2004-06-21,73.42,73.76,73.03,73.64,40.8401130932634,1594700,0.0,1.0
2004-06-18,72.51,73.49,72.51,73.42,40.7181029781016,1941900,0.0,1.0
2004-06-17,73.14,73.14,72.45,72.89,40.424169518848,1585500,0.0,1.0
2004-06-16,73.23,73.29,72.66,73.14,40.5628173769865,1564200,0.0,1.0
2004-06-15,73.05,73.5,72.83,73.14,40.5628173769865,2211600,0.0,1.0
2004-06-14,72.63,73.21,72.61,72.87,40.413077690197,1530600,0.0,1.0
2004-06-10,72.8,73.42,72.8,73.19,40.5905469486142,1662100,0.0,1.0
2004-06-09,73.08,73.25,72.72,72.74,40.340980803965,1463400,0.0,1.0
2004-06-08,72.52,73.15,72.44,73.15,40.568363291312,1793500,0.0,1.0
2004-06-07,71.99,72.75,71.91,72.75,40.3465267182905,1947900,0.0,1.0
2004-06-04,71.78,71.99,71.43,71.74,39.7863893714111,1678600,0.0,1.0
2004-06-03,71.93,71.94,71.54,71.76,39.7974812000622,1799800,0.0,1.0
2004-06-02,71.78,72.0,71.71,71.97,39.9139454008985,1724200,0.0,1.0
2004-06-01,71.62,71.7,71.11,71.53,39.6699251705748,1968000,0.0,1.0
2004-05-28,71.58,71.88,71.18,71.72,39.7752975427601,1320000,0.0,1.0
2004-05-27,71.0,71.86,70.95,71.51,39.6588333419238,2156800,0.0,1.0
2004-05-26,70.54,70.98,70.21,70.97,39.3593539683447,1665700,0.0,1.0
2004-05-25,69.51,70.88,69.28,70.75,39.2373438531828,2431700,0.0,1.0
2004-05-24,69.48,69.66,69.23,69.5,38.5441045624906,1826600,0.0,1.0
2004-05-21,69.19,69.5,68.81,69.12,38.3333598181201,1518700,0.0,1.0
2004-05-20,69.14,69.17,68.61,68.96,38.2446251889115,2280400,0.0,1.0
2004-05-19,69.7,69.88,69.01,69.14,38.3444516467712,2358100,0.0,1.0
2004-05-18,69.56,69.8,69.27,69.45,38.5163749908629,1646300,0.0,1.0
2004-05-17,68.85,69.55,68.55,69.36,38.466461761933,1741400,0.0,1.0
2004-05-14,69.05,69.66,68.9,69.37,38.4720076762586,1419200,0.0,1.0
2004-05-13,69.27,69.55,68.88,69.27,38.4165485330032,1829100,0.28,1.0
2004-05-12,69.36,69.84,68.6,69.81,38.5601617985471,2114600,0.0,1.0
2004-05-11,69.36,69.85,68.95,69.85,38.5822561470924,1689900,0.0,1.0
2004-05-10,69.69,69.69,68.89,69.28,38.267411680323,2487500,0.0,1.0
2004-05-07,70.03,70.44,69.35,69.69,38.4938787529115,2318900,0.0,1.0
2004-05-06,70.15,70.54,69.7,70.35,38.8584355039076,1820300,0.0,1.0
2004-05-05,70.65,70.65,70.11,70.45,38.9136713752707,1764200,0.0,1.0
2004-05-04,70.62,70.73,69.84,70.24,38.7976760454083,2109200,0.0,1.0
2004-05-03,70.2,70.71,70.1,70.7,39.0517610536783,1855400,0.0,1.0
2004-04-30,70.5,70.86,70.02,70.15,38.7479637611815,2100600,0.0,1.0
2004-04-29,70.98,71.39,70.2,70.35,38.8584355039076,2093900,0.0,1.0
2004-04-28,71.57,71.57,70.86,70.86,39.1401384478592,2335400,0.0,1.0
2004-04-27,71.75,71.95,71.42,71.56,39.5267895474006,2194900,0.0,1.0
2004-04-26,71.92,71.99,71.23,71.54,39.515742373128,2248200,0.0,1.0
2004-04-23,72.1,72.21,71.39,71.8,39.6593556386719,1908000,0.0,1.0
2004-04-22,71.3,72.0,70.67,71.94,39.7366858585802,3045200,0.0,1.0
2004-04-21,70.42,71.35,70.06,71.2,39.3279404104936,3141400,0.0,1.0
2004-04-20,71.2,71.26,70.35,70.42,38.8971006138618,1673200,0.0,1.0
2004-04-19,71.39,71.52,70.95,71.08,39.2616573648579,1797300,0.0,1.0
2004-04-16,71.6,71.72,71.21,71.62,39.5599310702184,1687000,0.0,1.0
2004-04-15,70.94,71.4,70.8,71.33,39.3997470432655,2789900,0.0,1.0
2004-04-14,70.14,71.0,70.05,70.84,39.1290912735866,2558400,0.0,1.0
2004-04-13,70.62,70.67,70.03,70.14,38.7424401740452,1856000,0.0,1.0
2004-04-12,70.5,70.74,70.32,70.43,38.9026242009981,1304600,0.0,1.0
2004-04-08,70.72,70.75,70.0,70.47,38.9247185495433,1967800,0.0,1.0
2004-04-07,70.7,70.8,70.11,70.32,38.8418647424987,1900600,0.0,1.0
2004-04-06,70.32,70.73,70.24,70.69,39.046237466542,2201500,0.0,1.0
2004-04-05,70.47,70.47,70.0,70.3,38.8308175682261,1621300,0.0,1.0
2004-04-02,70.9,70.9,70.05,70.47,38.9247185495433,2116600,0.0,1.0
2004-04-01,69.84,70.15,69.69,70.04,38.6872043026822,2038700,0.0,1.0
2004-03-31,69.7,69.92,69.25,69.84,38.5767325599561,2273600,0.0,1.0
2004-03-30,69.79,69.94,69.37,69.84,38.5767325599561,1805400,0.0,1.0
2004-03-29,69.3,69.94,69.2,69.79,38.5491146242745,2293800,0.0,1.0
2004-03-26,69.35,69.67,69.0,69.07,38.1514163504605,1977900,0.0,1.0
2004-03-25,69.1,69.62,68.68,69.53,38.4055013587306,2416900,0.0,1.0
2004-03-24,68.36,68.66,67.94,68.36,37.7592416637829,1677900,0.0,1.0
2004-03-23,68.6,68.94,68.23,68.32,37.7371473152376,1699800,0.0,1.0
2004-03-22,68.45,68.85,68.14,68.34,37.7481944895103,1839000,0.0,1.0
2004-03-19,69.74,69.74,68.91,68.92,38.068562543416,2293500,0.0,1.0
2004-03-18,69.3,69.85,69.07,69.74,38.521496688593,2004400,0.0,1.0
2004-03-17,69.0,69.71,68.47,69.47,38.3723598359128,3175700,0.0,1.0
2004-03-16,68.23,68.54,67.51,68.07,37.59905763683,2353000,0.0,1.0
