,CMG_Open,CMG_High,CMG_Low,CMG_Close,CMG_Adj Close,CMG_Volume,CMG_Dividend Amount,CMG_Split Coefficient
2008-05-02,103.99,103.99,97.4,97.85,1.957,660900,0.0,1.0
2008-05-01,98.16,100.77,96.75,100.5,2.01,706200,0.0,1.0
2008-04-30,99.0,100.4,97.51,98.13,1.9626,770400,0.0,1.0
2008-04-29,100.58,101.62,97.81,98.98,1.9796,598100,0.0,1.0
2008-04-28,105.41,105.41,100.285,100.85,2.017,545200,0.0,1.0
2008-04-25,104.38,104.38,99.29,102.85,2.057,603000,0.0,1.0
2008-04-24,107.4,107.75,99.5,100.0,2.0,1977200,0.0,1.0
2008-04-23,116.0,116.0,109.9,109.9,2.198,899200,0.0,1.0
2008-04-22,117.84,117.84,110.6,113.15,2.263,634800,0.0,1.0
2008-04-21,116.0,119.22,114.75,118.28,2.3656,650200,0.0,1.0
2008-04-18,114.87,115.91,113.23,114.95,2.299,470400,0.0,1.0
2008-04-17,111.35,112.39,110.29,111.48,2.2296,325300,0.0,1.0
2008-04-16,109.76,113.23,109.54,112.87,2.2574,563100,0.0,1.0
2008-04-15,109.99,110.24,107.59,108.59,2.1718,714500,0.0,1.0
2008-04-14,110.31,111.64,107.1,107.73,2.1546,501700,0.0,1.0
2008-04-11,113.58,113.58,110.01,110.54,2.2108,866800,0.0,1.0
2008-04-10,110.43,115.91,110.43,113.59,2.2718,625700,0.0,1.0
2008-04-09,115.0,116.1704,110.0,111.33,2.2266,768200,0.0,1.0
2008-04-08,114.6,116.86,113.22,114.52,2.2904,341900,0.0,1.0
2008-04-07,117.03,117.78,114.05,114.8,2.296,372800,0.0,1.0
2008-04-04,120.5,120.5,116.0,116.66,2.3332,507800,0.0,1.0
2008-04-03,118.79,120.23,115.15,119.05,2.381,659300,0.0,1.0
2008-04-02,119.9,121.29,116.56,118.82,2.3764,590700,0.0,1.0
2008-04-01,113.99,120.0,113.32,119.73,2.3946,849600,0.0,1.0
2008-03-31,108.9,114.59,105.28,113.43,2.2686,794200,0.0,1.0
2008-03-28,114.61,114.61,108.72,109.6,2.192,665500,0.0,1.0
2008-03-27,115.08,116.43,112.51,112.72,2.2544,508000,0.0,1.0
2008-03-26,112.35,116.0,111.23,115.0,2.3,403500,0.0,1.0
2008-03-25,113.77,115.54,112.17,113.57,2.2714,375200,0.0,1.0
2008-03-24,109.9,117.98,109.77,114.8,2.296,993000,0.0,1.0
2008-03-20,100.14,109.8,100.14,109.71,2.1942,1096500,0.0,1.0
2008-03-19,100.93,105.38,99.74,100.15,2.003,1266100,0.0,1.0
2008-03-18,100.0,102.11,97.66,101.54,2.0308,383800,0.0,1.0
2008-03-17,97.82,100.0,95.22,98.24,1.9648,354700,0.0,1.0
2008-03-14,101.65,102.54,97.58,99.61,1.9922,611100,0.0,1.0
2008-03-13,98.44,103.0,95.76,101.01,2.0202,694000,0.0,1.0
2008-03-12,98.5,101.2,96.33,99.08,1.9816,723000,0.0,1.0
2008-03-11,93.01,98.82,92.37,96.38,1.9276,815000,0.0,1.0
2008-03-10,96.94,96.94,90.09,90.57,1.8114,752000,0.0,1.0
2008-03-07,94.62,97.92,94.0501,96.43,1.9286,755500,0.0,1.0
2008-03-06,97.3,101.48,95.17,95.6,1.912,925600,0.0,1.0
2008-03-05,96.78,102.95,96.53,101.82,2.0364,1010600,0.0,1.0
2008-03-04,96.45,97.74,94.02,96.52,1.9304,888400,0.0,1.0
2008-03-03,99.34,99.75,96.39,97.63,1.9526,481300,0.0,1.0
2008-02-29,102.87,103.13,98.43,99.3,1.986,485400,0.0,1.0
2008-02-28,101.25,104.49,100.41,102.04,2.0408,402100,0.0,1.0
2008-02-27,103.63,106.087,102.08,103.24,2.0648,517800,0.0,1.0
2008-02-26,102.97,106.57,101.57,104.28,2.0856,806200,0.0,1.0
2008-02-25,99.99,102.97,97.66,102.97,2.0594,740200,0.0,1.0
2008-02-22,101.52,101.56,97.27,99.72,1.9944,666900,0.0,1.0
2008-02-21,103.05,104.83,100.52,101.08,2.0216,485600,0.0,1.0
2008-02-20,101.1,104.53,100.36,102.65,2.053,642700,0.0,1.0
2008-02-19,105.0,106.27,101.08,102.75,2.055,1127100,0.0,1.0
2008-02-15,97.07,106.0,95.55,105.25,2.105,4217300,0.0,1.0
2008-02-14,112.49,114.38,108.35,108.65,2.173,1947000,0.0,1.0
2008-02-13,108.17,112.41,104.23,109.7,2.194,858800,0.0,1.0
2008-02-12,110.99,110.99,105.41,106.05,2.121,917500,0.0,1.0
2008-02-11,109.99,111.95,107.91,110.05,2.201,995500,0.0,1.0
2008-02-08,107.28,111.0,106.81,108.3,2.166,775500,0.0,1.0
2008-02-07,107.74,109.58,101.54,107.73,2.1546,1774000,0.0,1.0
2008-02-06,114.51,115.03,108.06,108.6,2.172,1005800,0.0,1.0
2008-02-05,117.09,120.0,114.29,114.88,2.2976,1083100,0.0,1.0
2008-02-04,122.5401,122.84,116.71,116.94,2.3388,675700,0.0,1.0
2008-02-01,123.97,124.0,120.07,123.05,2.461,628900,0.0,1.0
2008-01-31,121.6,122.28,110.5,120.38,2.4076,1113700,0.0,1.0
2008-01-30,117.55,119.65,114.85,115.07,2.3014,999300,0.0,1.0
2008-01-29,126.3,127.36,118.5,119.28,2.3856,938800,0.0,1.0
2008-01-28,128.06,128.06,120.44,125.37,2.5074,945000,0.0,1.0
2008-01-25,135.47,135.47,128.59,128.79,2.5758,744900,0.0,1.0
2008-01-24,130.5,135.4,126.01,132.91,2.6582,1045200,0.0,1.0
2008-01-23,120.76,127.55,119.1101,127.0,2.54,1180600,0.0,1.0
2008-01-22,114.01,125.45,112.3,123.56,2.4712,913600,0.0,1.0
2008-01-18,122.19,123.55,119.5001,121.96,2.4392,1332600,0.0,1.0
2008-01-17,122.29,123.78,118.16,120.33,2.4066,1159700,0.0,1.0
2008-01-16,115.24,120.59,113.38,118.8,2.376,832400,0.0,1.0
2008-01-15,115.96,122.0,113.0,115.93,2.3186,1326100,0.0,1.0
2008-01-14,116.5,117.6,113.2,116.77,2.3354,961400,0.0,1.0
2008-01-11,124.79,124.79,113.5,116.7,2.334,1132600,0.0,1.0
2008-01-10,117.5,124.0,115.17,123.1,2.462,1190500,0.0,1.0
2008-01-09,117.26,118.9,108.0,118.58,2.3716,1418900,0.0,1.0
2008-01-08,122.33,125.0,117.42,117.87,2.3574,739900,0.0,1.0
2008-01-07,126.5,129.45,119.2801,123.98,2.4796,1168400,0.0,1.0
2008-01-04,140.08,140.08,126.83,127.01,2.5402,1450200,0.0,1.0
2008-01-03,146.64,147.72,140.11,141.7,2.834,534900,0.0,1.0
2008-01-02,147.1,150.0,142.48,146.67,2.9334,703600,0.0,1.0
2007-12-31,155.48,155.49,146.43,147.07,2.9414,499100,0.0,1.0
2007-12-28,150.56,152.99,150.48,151.88,3.0376,293500,0.0,1.0
2007-12-27,152.36,154.95,148.51,150.63,3.0126,508500,0.0,1.0
2007-12-26,148.44,153.9,146.99,152.36,3.0472,480500,0.0,1.0
2007-12-24,147.0,150.0,146.6,148.45,2.969,307100,0.0,1.0
2007-12-21,145.4,146.6,141.76,146.6,2.932,970200,0.0,1.0
2007-12-20,140.01,143.59,138.82,143.59,2.8718,545700,0.0,1.0
2007-12-19,145.09,146.14,139.79,140.45,2.809,629700,0.0,1.0
2007-12-18,136.41,145.96,136.07,145.46,2.9092,656800,0.0,1.0
2007-12-17,140.44,141.34,135.3001,135.43,2.7086,466000,0.0,1.0
2007-12-14,143.99,143.99,140.29,141.39,2.8278,419600,0.0,1.0
2007-12-13,142.19,144.4,139.55,144.4,2.888,697800,0.0,1.0
2007-12-12,147.88,148.9,142.5,145.17,2.9034,435400,0.0,1.0
2007-12-11,150.06,150.72,143.63,144.85,2.897,497200,0.0,1.0
2007-12-10,151.59,152.0,146.73,150.05,3.001,685800,0.0,1.0
2007-12-07,150.0,151.51,144.59,146.04,2.9208,464300,0.0,1.0
2007-12-06,138.88,149.54,138.0101,149.15,2.983,830100,0.0,1.0
2007-12-05,139.53,140.46,136.17,138.79,2.7758,516000,0.0,1.0
2007-12-04,131.52,138.61,131.52,137.51,2.7502,587700,0.0,1.0
2007-12-03,134.0,136.7,131.67,132.93,2.6586,410200,0.0,1.0
2007-11-30,138.03,138.03,131.39,133.15,2.663,948100,0.0,1.0
2007-11-29,134.31,136.8999,132.18,134.34,2.6868,666600,0.0,1.0
2007-11-28,127.91,135.64,127.19,134.61,2.6922,590100,0.0,1.0
2007-11-27,126.83,128.04,121.0,127.19,2.5438,634000,0.0,1.0
2007-11-26,125.37,128.77,124.5299,125.99,2.5198,307000,0.0,1.0
2007-11-23,124.48,125.52,122.5,125.17,2.5034,140000,0.0,1.0
2007-11-21,123.42,125.62,120.22,123.34,2.4668,379200,0.0,1.0
2007-11-20,122.25,126.29,120.65,124.78,2.4956,538200,0.0,1.0
2007-11-19,124.21,124.21,119.11,121.24,2.4248,692600,0.0,1.0
2007-11-16,129.8,129.9,124.02,124.87,2.4974,821600,0.0,1.0
2007-11-15,130.0,130.0,127.4,129.25,2.585,406900,0.0,1.0
2007-11-14,132.7,132.7,125.85,130.0,2.6,698000,0.0,1.0
2007-11-13,117.66,126.99,117.66,126.45,2.529,649300,0.0,1.0
2007-11-12,119.93,125.11,116.3101,117.12,2.3424,573700,0.0,1.0
2007-11-09,124.0,126.32,121.52,121.6,2.432,714000,0.0,1.0
2007-11-08,131.81,132.95,123.51,127.43,2.5486,1100600,0.0,1.0
2007-11-07,131.8,134.0,130.0,131.2,2.624,670300,0.0,1.0
2007-11-06,132.0,133.01,130.0,131.88,2.6376,528400,0.0,1.0
2007-11-05,131.0,131.68,129.57,130.92,2.6184,600300,0.0,1.0
2007-11-02,135.4,136.0,129.217,131.68,2.6336,719900,0.0,1.0
2007-11-01,137.89,138.75,133.33,135.69,2.7138,757600,0.0,1.0
2007-10-31,137.85,141.3,132.4,139.0,2.78,1498000,0.0,1.0
2007-10-30,134.8,136.47,132.5,133.5,2.67,1269600,0.0,1.0
2007-10-29,134.01,135.0,132.0,134.41,2.6882,879600,0.0,1.0
2007-10-26,129.95,134.3,129.4501,133.95,2.679,4339700,0.0,1.0
2007-10-25,127.53,129.91,126.8,128.57,2.5714,1198400,0.0,1.0
2007-10-24,127.35,127.35,122.09,123.55,2.471,273600,0.0,1.0
2007-10-23,125.99,127.28,124.01,127.13,2.5426,251000,0.0,1.0
2007-10-22,122.0,125.956,121.01,124.94,2.4988,294700,0.0,1.0
2007-10-19,127.05,127.88,122.94,123.4,2.468,353100,0.0,1.0
2007-10-18,122.55,126.5,122.55,126.1,2.522,308600,0.0,1.0
2007-10-17,122.99,126.0,122.39,123.12,2.4624,308000,0.0,1.0
2007-10-16,121.0,124.84,120.63,122.99,2.4598,346500,0.0,1.0
2007-10-15,121.49,122.43,120.39,121.86,2.4372,466300,0.0,1.0
2007-10-12,124.33,125.79,113.51,122.68,2.4536,1056900,0.0,1.0
2007-10-11,133.0,133.63,127.5,129.0,2.58,482600,0.0,1.0
2007-10-10,128.11,132.25,128.11,131.8,2.636,382400,0.0,1.0
2007-10-09,129.81,130.01,127.1,129.52,2.5904,482900,0.0,1.0
2007-10-08,125.57,130.0,124.76,129.8,2.596,400500,0.0,1.0
2007-10-05,124.9,128.57,124.5,127.54,2.5508,326900,0.0,1.0
2007-10-04,126.95,126.95,122.88,123.76,2.4752,387700,0.0,1.0
2007-10-03,123.9,126.7,123.52,125.82,2.5164,584500,0.0,1.0
2007-10-02,121.09,127.26,120.62,124.27,2.4854,749200,0.0,1.0
2007-10-01,117.61,123.25,117.61,122.51,2.4502,573500,0.0,1.0
2007-09-28,116.73,119.89,116.72,118.13,2.3626,539500,0.0,1.0
2007-09-27,117.83,119.97,116.88,119.26,2.3852,272700,0.0,1.0
2007-09-26,116.0,118.0,114.93,117.09,2.3418,539500,0.0,1.0
2007-09-25,114.0,115.18,112.77,114.65,2.293,346400,0.0,1.0
2007-09-24,114.99,118.45,113.25,114.49,2.2898,765300,0.0,1.0
2007-09-21,112.0,114.9615,111.57,113.9,2.278,441800,0.0,1.0
2007-09-20,112.88,114.0,110.25,110.84,2.2168,295000,0.0,1.0
2007-09-19,112.5,115.27,112.25,112.88,2.2576,483200,0.0,1.0
2007-09-18,109.5,112.3999,105.46,111.8001,2.236002,863200,0.0,1.0
2007-09-17,105.5,109.0,105.38,108.63,2.1726,407800,0.0,1.0
2007-09-14,104.9,105.91,104.0,105.74,2.1148,289500,0.0,1.0
2007-09-13,103.95,107.12,102.82,105.58,2.1116,349500,0.0,1.0
2007-09-12,103.51,106.79,102.87,103.51,2.0702,277300,0.0,1.0
2007-09-11,102.09,103.75,101.8942,103.63,2.0726,360500,0.0,1.0
2007-09-10,101.55,103.0,99.25,100.54,2.0108,233300,0.0,1.0
2007-09-07,103.67,104.0,101.01,101.69,2.0338,287400,0.0,1.0
2007-09-06,106.0,106.77,103.22,105.26,2.1052,297100,0.0,1.0
2007-09-05,107.25,107.38,104.5,105.75,2.115,276500,0.0,1.0
2007-09-04,104.49,109.39,102.5101,107.75,2.155,406600,0.0,1.0
2007-08-31,100.98,104.53,100.23,103.99,2.0798,470900,0.0,1.0
2007-08-30,100.29,100.82,99.25,100.05,2.001,159900,0.0,1.0
2007-08-29,98.0,101.83,97.51,100.67,2.0134,313000,0.0,1.0
2007-08-28,98.1,99.265,96.8,97.13,1.9426,328100,0.0,1.0
2007-08-27,102.7,103.64,99.52,99.55,1.991,358800,0.0,1.0
2007-08-24,101.81,103.72,100.53,102.91,2.0582,171700,0.0,1.0
2007-08-23,102.01,103.52,100.65,101.37,2.0274,205100,0.0,1.0
2007-08-22,100.93,102.07,99.93,102.0,2.04,275200,0.0,1.0
2007-08-21,101.89,102.0,99.5,99.65,1.993,371900,0.0,1.0
2007-08-20,99.95,102.75,99.5,101.16,2.0232,425700,0.0,1.0
2007-08-17,99.45,101.5,98.25,99.95,1.999,667200,0.0,1.0
2007-08-16,93.77,96.5,92.0,96.0,1.92,953800,0.0,1.0
2007-08-15,95.86,98.05,94.95,95.36,1.9072,571800,0.0,1.0
2007-08-14,102.01,103.16,95.73,96.08,1.9216,870600,0.0,1.0
2007-08-13,103.95,104.8,101.03,102.01,2.0402,355800,0.0,1.0
2007-08-10,100.63,103.0,100.17,101.7,2.034,1039000,0.0,1.0
2007-08-09,104.11,107.778,102.26,104.05,2.081,910500,0.0,1.0
2007-08-08,110.3,114.22,106.68,107.56,2.1512,1326800,0.0,1.0
2007-08-07,99.0,110.05,98.61,108.5,2.17,1468100,0.0,1.0
2007-08-06,98.26,99.5,96.66,99.4,1.988,700900,0.0,1.0
2007-08-03,98.32,101.16,97.5,97.9,1.958,587600,0.0,1.0
2007-08-02,99.5,100.7,97.06,99.91,1.9982,1050900,0.0,1.0
2007-08-01,94.1,99.85,94.1,99.19,1.9838,2095900,0.0,1.0
2007-07-31,88.0,90.5,86.46,88.34,1.7668,1378200,0.0,1.0
2007-07-30,82.0,88.2299,81.92,87.57,1.7514,808200,0.0,1.0
2007-07-27,79.0,83.14,78.51,81.5,1.63,864900,0.0,1.0
2007-07-26,78.34,81.74,77.51,78.54,1.5708,932900,0.0,1.0
2007-07-25,83.1,83.8,78.49,79.59,1.5918,801500,0.0,1.0
2007-07-24,86.22,86.47,80.77,82.21,1.6442,679800,0.0,1.0
2007-07-23,86.23,87.59,86.02,86.81,1.7362,154000,0.0,1.0
2007-07-20,87.5,87.5,85.29,85.73,1.7146,218000,0.0,1.0
2007-07-19,86.79,87.94,86.71,87.44,1.7488,217300,0.0,1.0
2007-07-18,85.14,86.97,84.6,86.78,1.7356,594300,0.0,1.0
2007-07-17,89.0,89.39,85.75,86.04,1.7208,381200,0.0,1.0
2007-07-16,91.98,92.0,88.77,88.8,1.776,274300,0.0,1.0
2007-07-13,90.0,91.1,88.13,90.52,1.8104,420400,0.0,1.0
2007-07-12,86.15,90.49,86.04,89.82,1.7964,666100,0.0,1.0
2007-07-11,85.23,85.56,84.59,85.21,1.7042,206600,0.0,1.0
2007-07-10,85.3,86.2395,84.83,85.27,1.7054,293300,0.0,1.0
2007-07-09,85.46,86.0,84.7,85.76,1.7152,303900,0.0,1.0
2007-07-06,82.95,85.45,82.76,85.45,1.709,466300,0.0,1.0
2007-07-05,84.65,85.0,82.43,82.58,1.6516,363200,0.0,1.0
2007-07-03,86.01,86.01,84.0,84.2,1.684,502600,0.0,1.0
2007-07-02,86.15,87.0,85.31,86.0,1.72,418100,0.0,1.0
2007-06-29,84.0,86.91,83.81,85.28,1.7056,1069600,0.0,1.0
2007-06-28,82.5,82.99,81.86,82.52,1.6504,230900,0.0,1.0
2007-06-27,80.42,82.75,80.0901,82.3,1.646,303500,0.0,1.0
2007-06-26,80.73,81.36,80.45,80.88,1.6176,207300,0.0,1.0
2007-06-25,80.0,81.4,79.62,80.72,1.6144,604600,0.0,1.0
2007-06-22,81.2,81.75,79.04,79.58,1.5916,1031100,0.0,1.0
2007-06-21,84.45,84.45,83.0,83.45,1.669,242400,0.0,1.0
2007-06-20,86.18,86.5,84.45,84.45,1.689,219000,0.0,1.0
2007-06-19,85.78,86.18,84.75,85.93,1.7186,154500,0.0,1.0
2007-06-18,85.0,87.0,84.27,85.67,1.7134,200900,0.0,1.0
2007-06-15,84.55,85.25,84.48,85.05,1.701,348900,0.0,1.0
2007-06-14,83.79,85.23,83.69,83.91,1.6782,308200,0.0,1.0
2007-06-13,82.65,83.71,82.25,83.35,1.667,340900,0.0,1.0
2007-06-12,84.49,84.7174,82.25,82.62,1.6524,311700,0.0,1.0
2007-06-11,84.65,85.09,84.01,84.49,1.6898,379300,0.0,1.0
2007-06-08,82.65,84.77,82.61,84.76,1.6952,329600,0.0,1.0
2007-06-07,82.85,84.45,82.53,82.85,1.657,815900,0.0,1.0
2007-06-06,85.7,85.7,84.37,84.57,1.6914,339000,0.0,1.0
2007-06-05,87.65,87.7,85.96,86.26,1.7252,501000,0.0,1.0
2007-06-04,87.82,88.33,86.16,87.52,1.7504,269400,0.0,1.0
2007-06-01,87.0974,88.7,86.72,87.81,1.7562,646100,0.0,1.0
2007-05-31,86.06,87.0,86.0,86.62,1.7324,308900,0.0,1.0
2007-05-30,85.5,86.26,85.0,86.06,1.7212,266400,0.0,1.0
2007-05-29,87.25,87.54,85.2,85.65,1.713,507200,0.0,1.0
2007-05-25,82.6378,86.63,82.5,86.55,1.731,797700,0.0,1.0
2007-05-24,81.2,82.72,80.98,82.44,1.6488,495800,0.0,1.0
2007-05-23,82.15,82.25,80.41,80.7,1.614,676400,0.0,1.0
2007-05-22,82.0,82.35,81.29,82.04,1.6408,238200,0.0,1.0
2007-05-21,82.48,82.49,81.07,81.8,1.636,495900,0.0,1.0
2007-05-18,82.0,82.96,80.82,82.0,1.64,366200,0.0,1.0
2007-05-17,81.48,81.99,80.49,81.26,1.6252,662600,0.0,1.0
2007-05-16,81.98,82.6,80.5,82.44,1.6488,714000,0.0,1.0
2007-05-15,83.5,83.5,80.87,81.1,1.622,557100,0.0,1.0
2007-05-14,82.1,83.42,81.55,82.7,1.654,490500,0.0,1.0
2007-05-11,80.5,82.9,80.25,81.74,1.6348,681400,0.0,1.0
2007-05-10,77.46,81.54,76.85,80.55,1.611,1079000,0.0,1.0
2007-05-09,77.62,78.2,76.84,77.69,1.5538,347300,0.0,1.0
2007-05-08,76.25,78.07,76.0,77.62,1.5524,471400,0.0,1.0
2007-05-07,78.37,78.68,76.3,76.4,1.528,723100,0.0,1.0
2007-05-04,79.24,80.1,78.26,78.37,1.5674,948200,0.0,1.0
2007-05-03,78.09,80.39,78.09,79.01,1.5802,1078500,0.0,1.0
2007-05-02,72.25,80.75,71.3,78.09,1.5618,4296600,0.0,1.0
2007-05-01,65.65,67.0,63.91,66.26,1.3252,867300,0.0,1.0
2007-04-30,68.0,68.0,65.0,65.23,1.3046,483500,0.0,1.0
2007-04-27,66.89,66.89,65.84,66.02,1.3204,203000,0.0,1.0
2007-04-26,66.2,67.6,65.95,66.94,1.3388,394200,0.0,1.0
2007-04-25,65.0,65.93,64.52,65.68,1.3136,176200,0.0,1.0
2007-04-24,65.5,65.5,64.11,65.0,1.3,272100,0.0,1.0
2007-04-23,65.6,66.01,65.2,65.51,1.3102,135300,0.0,1.0
2007-04-20,65.8,66.5,65.04,65.59,1.3118,527900,0.0,1.0
2007-04-19,66.0,66.0,65.0,65.37,1.3074,124000,0.0,1.0
2007-04-18,66.54,66.64,65.8,66.25,1.325,256000,0.0,1.0
2007-04-17,65.25,66.65,65.186,66.54,1.3308,221500,0.0,1.0
2007-04-16,64.0,65.95,63.79,65.2,1.304,226600,0.0,1.0
2007-04-13,64.45,64.64,63.58,64.07,1.2814,85800,0.0,1.0
2007-04-12,63.75,64.27,62.55,64.16,1.2832,485800,0.0,1.0
2007-04-11,64.67,64.67,63.53,63.78,1.2756,311000,0.0,1.0
2007-04-10,64.9,64.9404,64.15,64.67,1.2934,233800,0.0,1.0
2007-04-09,65.18,66.0,64.4,65.0,1.3,481500,0.0,1.0
2007-04-05,64.89,65.0,63.57,64.91,1.2982,214200,0.0,1.0
2007-04-04,64.2,64.84,63.13,64.75,1.295,284300,0.0,1.0
2007-04-03,63.1,64.3,63.1,63.95,1.279,199600,0.0,1.0
2007-04-02,62.25,62.84,61.94,62.74,1.2548,260600,0.0,1.0
2007-03-30,62.0,62.9,61.7,62.1,1.242,128800,0.0,1.0
2007-03-29,62.6,62.62,61.51,62.2,1.244,204900,0.0,1.0
2007-03-28,62.12,62.16,61.59,62.06,1.2412,357900,0.0,1.0
2007-03-27,63.55,63.55,62.13,62.37,1.2474,228700,0.0,1.0
2007-03-26,64.35,64.35,63.42,63.59,1.2718,308900,0.0,1.0
2007-03-23,64.27,64.85,64.15,64.8,1.296,143500,0.0,1.0
2007-03-22,64.65,64.8,64.02,64.17,1.2834,174900,0.0,1.0
2007-03-21,64.25,64.96,63.71,64.75,1.295,248600,0.0,1.0
2007-03-20,63.1,64.64,63.04,64.23,1.2846,774900,0.0,1.0
2007-03-19,61.2224,63.42,60.75,63.1,1.262,663200,0.0,1.0
2007-03-16,61.05,61.19,60.36,60.58,1.2116,277100,0.0,1.0
2007-03-15,60.59,61.09,60.12,61.05,1.221,351300,0.0,1.0
2007-03-14,61.15,61.55,60.05,60.59,1.2118,305100,0.0,1.0
2007-03-13,61.37,62.0,60.5,61.01,1.2202,405800,0.0,1.0
2007-03-12,60.58,61.24,60.5,61.23,1.2246,277000,0.0,1.0
2007-03-09,60.34,61.0,60.09,60.57,1.2114,274700,0.0,1.0
2007-03-08,61.6,61.6,59.95,60.09,1.2018,345000,0.0,1.0
2007-03-07,60.06,61.11,59.72,60.22,1.2044,198100,0.0,1.0
2007-03-06,59.79,60.5,59.0,60.07,1.2014,572000,0.0,1.0
2007-03-05,59.7301,60.1,58.6101,59.05,1.181,298400,0.0,1.0
2007-03-02,61.02,61.3,60.0,60.2,1.204,495800,0.0,1.0
2007-03-01,58.65,61.5,58.6,61.23,1.2246,791600,0.0,1.0
2007-02-28,60.5,60.68,59.25,59.99,1.1998,529000,0.0,1.0
2007-02-27,62.3,62.83,59.65,60.25,1.205,1175700,0.0,1.0
2007-02-26,64.31,64.32,62.8,63.63,1.2726,536700,0.0,1.0
2007-02-23,64.2,64.8,62.9,64.31,1.2862,264400,0.0,1.0
2007-02-22,64.5,64.91,63.83,64.42,1.2884,332300,0.0,1.0
2007-02-21,63.55,63.75,62.88,63.58,1.2716,602400,0.0,1.0
2007-02-20,64.0,64.48,62.92,63.89,1.2778,1293900,0.0,1.0
2007-02-16,64.5,65.25,63.1,65.03,1.3006,2085900,0.0,1.0
2007-02-15,60.19,61.69,59.39,61.38,1.2276,1248600,0.0,1.0
2007-02-14,60.57,61.51,59.6,59.69,1.1938,1087600,0.0,1.0
2007-02-13,61.03,61.58,60.3,60.45,1.209,217500,0.0,1.0
2007-02-12,61.65,61.7,60.04,60.72,1.2144,567400,0.0,1.0
2007-02-09,62.25,62.4,61.48,61.91,1.2382,751600,0.0,1.0
2007-02-08,61.57,62.26,61.11,62.09,1.2418,304600,0.0,1.0
2007-02-07,60.58,61.76,60.4,61.57,1.2314,748500,0.0,1.0
2007-02-06,60.51,60.63,59.86,60.58,1.2116,326300,0.0,1.0
2007-02-05,60.2,60.67,59.75,60.44,1.2088,215900,0.0,1.0
2007-02-02,60.18,60.18,59.5301,60.01,1.2002,348900,0.0,1.0
2007-02-01,59.55,60.4,58.93,59.8,1.196,875700,0.0,1.0
2007-01-31,59.6,60.3,58.74,59.42,1.1884,467000,0.0,1.0
2007-01-30,58.67,59.86,58.34,59.6,1.192,504800,0.0,1.0
2007-01-29,57.09,59.2,56.87,58.7,1.174,401200,0.0,1.0
2007-01-26,58.0,58.2,56.6601,57.34,1.1468,518000,0.0,1.0
2007-01-25,58.17,58.25,57.15,57.48,1.1496,1139300,0.0,1.0
2007-01-24,58.7,58.99,57.96,57.9996,1.159992,421300,0.0,1.0
2007-01-23,58.95,59.06,58.0112,58.5,1.17,616500,0.0,1.0
2007-01-22,59.54,59.54,58.17,58.42,1.1684,410200,0.0,1.0
2007-01-19,59.34,59.68,58.8,58.97,1.1794,258500,0.0,1.0
2007-01-18,60.6,60.6,59.02,59.58,1.1916,759600,0.0,1.0
2007-01-17,60.4,60.94,59.52,60.6,1.212,595000,0.0,1.0
2007-01-16,58.29,60.5,58.29,60.46,1.2092,712000,0.0,1.0
2007-01-12,57.27,58.5,56.63,58.28,1.1656,745200,0.0,1.0
2007-01-11,56.35,57.75,56.16,57.67,1.1534,447700,0.0,1.0
2007-01-10,55.73,56.65,55.51,56.21,1.1242,869100,0.0,1.0
2007-01-09,56.04,57.39,56.04,56.45,1.129,571600,0.0,1.0
2007-01-08,55.01,56.2,54.8,56.05,1.121,286500,0.0,1.0
2007-01-05,55.58,55.68,54.61,55.0,1.1,508800,0.0,1.0
2007-01-04,56.5,56.5,55.13,55.38,1.1076,471200,0.0,1.0
2007-01-03,56.9,56.95,56.0,56.41,1.1282,519300,0.0,1.0
2006-12-29,56.23,57.0,55.98,57.0,1.14,528000,0.0,1.0
2006-12-28,55.9,56.68,55.62,56.42,1.1284,438500,0.0,1.0
2006-12-27,56.4,56.55,55.42,56.05,1.121,267600,0.0,1.0
2006-12-26,55.52,56.48,55.3,56.25,1.125,193800,0.0,1.0
2006-12-22,55.75,56.65,55.2,55.52,1.1104,673300,0.0,1.0
2006-12-21,54.95,55.5,53.6,54.45,1.089,377700,0.0,1.0
2006-12-20,54.83,55.37,54.64,54.88,1.0976,545300,0.0,1.0
2006-12-19,53.21,54.66,53.2,54.61,1.0922,647300,0.0,1.0
2006-12-18,53.03,54.22,52.16,53.92,1.0784,782300,0.0,1.0
2006-12-15,53.7,54.35,52.81,53.1,1.062,848200,0.0,1.0
2006-12-14,54.2,55.7,53.8,53.95,1.079,705700,0.0,1.0
2006-12-13,54.67,55.39,54.2,54.2,1.084,747300,0.0,1.0
2006-12-12,55.0,55.57,54.0,54.5,1.09,794900,0.0,1.0
2006-12-11,55.96,55.96,54.31,54.85,1.097,655000,0.0,1.0
2006-12-08,54.91,55.45,53.62,55.3,1.106,980200,0.0,1.0
2006-12-07,57.13,57.3593,54.5,54.76,1.0952,1128800,0.0,1.0
2006-12-06,56.8,57.64,56.35,57.13,1.1426,745200,0.0,1.0
2006-12-05,57.75,57.95,56.63,56.85,1.137,700800,0.0,1.0
2006-12-04,58.15,59.35,57.75,58.0,1.16,748300,0.0,1.0
2006-12-01,57.7,58.08,57.0,57.49,1.1498,282100,0.0,1.0
2006-11-30,57.89,58.74,57.65,57.95,1.159,469000,0.0,1.0
2006-11-29,57.93,58.44,57.66,57.89,1.1578,364900,0.0,1.0
