,IBM_Open,IBM_High,IBM_Low,IBM_Close,IBM_Adj Close,IBM_Volume,IBM_Dividend Amount,IBM_Split Coefficient
2001-12-13,121.55,122.3,120.12,120.25,62.0509548620185,8061000,0.0,1.0
2001-12-12,121.12,123.21,120.06,123.2,63.5732028191325,7977900,0.0,1.0
2001-12-11,120.4,122.74,119.8,121.5,62.6959751828295,7793200,0.0,1.0
2001-12-10,120.0,121.0,119.41,119.66,61.7465052705957,5570900,0.0,1.0
2001-12-07,119.5,121.0,118.75,120.4,62.1283573005158,6889200,0.0,1.0
2001-12-06,120.5,121.7,119.8,120.14,61.9941930737871,11225700,0.0,1.0
2001-12-05,116.85,121.98,116.65,121.4,62.6443735571646,14646200,0.0,1.0
2001-12-04,114.3,116.72,113.38,116.64,60.1881361755163,6585900,0.0,1.0
2001-12-03,114.8,114.85,113.21,114.13,58.8929353713278,5785800,0.0,1.0
2001-11-30,114.43,115.94,113.8,115.59,59.6463191060351,5597800,0.0,1.0
2001-11-29,112.9,114.55,111.81,114.43,59.0477402483225,6128700,0.0,1.0
2001-11-28,114.1,114.38,112.1,112.15,57.8712231831632,6161200,0.0,1.0
2001-11-27,116.25,116.3,114.07,114.2,58.9290565092932,6894100,0.0,1.0
2001-11-26,115.9,116.4,115.2,116.33,60.0281711359552,4854300,0.0,1.0
2001-11-23,114.29,115.37,113.72,115.35,59.5224752044394,1714000,0.0,1.0
2001-11-21,114.95,115.25,113.05,114.34,59.0012987852241,4184700,0.0,1.0
2001-11-20,114.35,116.8,114.25,115.44,59.5689166675378,6452200,0.0,1.0
2001-11-19,114.7,115.8,113.77,115.0,59.3418695146123,4931300,0.0,1.0
2001-11-16,115.0,115.0,112.55,114.5,59.0838613862879,6661500,0.0,1.0
2001-11-15,114.1,116.33,113.84,114.75,59.2128654504501,7013800,0.0,1.0
2001-11-14,116.7,116.85,113.33,114.35,59.0064589477906,8091700,0.0,1.0
2001-11-13,115.7,117.0,115.7,116.7,60.2190971509153,9216700,0.0,1.0
2001-11-12,113.0,114.9,112.05,114.86,59.2696272386815,5608400,0.0,1.0
2001-11-09,113.1,114.9,113.1,114.08,58.8671345584954,5045900,0.0,1.0
2001-11-08,113.96,115.56,113.61,113.81,58.7278101692002,7991200,0.0,1.0
2001-11-07,113.05,115.2,113.03,113.85,58.7484508194662,10129700,0.14,1.0
2001-11-06,109.6,114.8,109.0,113.61,58.5526054706514,8509700,0.0,1.0
2001-11-05,109.95,110.59,109.08,109.97,56.6766131820045,5708500,0.0,1.0
2001-11-02,109.15,110.3,108.77,109.5,56.4343834084704,6216900,0.0,1.0
2001-11-01,107.25,110.17,106.9,109.89,56.635382582254,8024000,0.0,1.0
2001-10-31,109.6,111.12,108.07,108.07,55.6973864379306,7177700,0.0,1.0
2001-10-30,107.8,109.75,107.76,108.65,55.9963082861216,8625100,0.0,1.0
2001-10-29,110.5,110.7,108.62,108.62,55.9808468112152,7072800,0.0,1.0
2001-10-26,110.0,112.1,109.62,111.16,57.2899183532929,10142500,0.0,1.0
2001-10-25,108.05,110.85,106.75,110.66,57.0322271048524,9683400,0.0,1.0
2001-10-24,106.5,108.75,106.09,108.57,55.9550776863711,8293200,0.0,1.0
2001-10-23,105.75,106.69,104.55,105.81,54.5326219949795,7429300,0.0,1.0
2001-10-22,102.65,105.78,101.9,105.25,54.2440077967262,7623900,0.0,1.0
2001-10-19,101.65,102.74,100.07,102.65,52.9040133048355,11771900,0.0,1.0
2001-10-18,103.05,103.75,100.78,101.26,52.1876316341709,10694900,0.0,1.0
2001-10-17,106.3,106.7,102.9,102.9,53.0328589290558,18920500,0.0,1.0
2001-10-16,101.87,103.0,99.66,101.85,52.4917073073307,11946000,0.0,1.0
2001-10-15,99.85,102.76,99.85,102.0,52.5690146818629,10204200,0.0,1.0
2001-10-12,98.7,101.0,98.0,100.84,51.9711709854809,11501200,0.0,1.0
2001-10-11,97.7,99.4,96.5,99.4,51.2290201899723,11501600,0.0,1.0
2001-10-10,95.0,97.3,94.9,97.25,50.1209478216781,10636900,0.0,1.0
2001-10-09,98.5,98.5,96.76,97.14,50.0642557470212,7525300,0.0,1.0
2001-10-08,98.03,99.0,96.75,98.5,50.7651759427793,7093400,0.0,1.0
2001-10-05,96.65,98.45,95.37,98.02,50.5177923442765,9708200,0.0,1.0
2001-10-04,97.15,98.88,96.8,97.31,50.1518707714909,9785100,0.0,1.0
2001-10-03,92.9,97.62,92.4,96.95,49.9663330726138,11117000,0.0,1.0
2001-10-02,92.3,93.9,92.1,93.77,48.3274167325322,7221200,0.0,1.0
2001-10-01,91.72,93.48,91.34,92.71,47.7811112858383,8676200,0.0,1.0
2001-09-28,90.2,92.71,89.9,91.72,47.2708826139261,11077200,0.0,1.0
2001-09-27,91.3,91.5,87.49,90.0,46.3844247192908,13172300,0.0,1.0
2001-09-26,94.45,94.45,90.3,91.3,47.0544219652361,13783100,0.0,1.0
2001-09-25,94.1,96.0,93.41,94.45,48.6778768304113,12575100,0.0,1.0
2001-09-24,91.8,95.54,91.8,94.8,48.8582607043196,11201800,0.0,1.0
2001-09-21,90.6,93.5,89.5,90.5,46.6421159677313,18364700,0.0,1.0
2001-09-20,94.1,95.75,92.85,93.4,48.1367252086862,15182900,0.0,1.0
2001-09-19,96.4,96.85,92.45,96.0,49.4767197005768,14883500,0.0,1.0
2001-09-18,94.0,96.75,93.68,96.4,49.6828726993292,12305000,0.0,1.0
2001-09-17,93.9,95.86,92.55,93.34,48.1058022588733,15132800,0.0,1.0
2001-09-10,96.0,97.4,95.59,96.47,49.7189494741109,10311500,0.0,1.0
2001-09-07,97.9,98.15,96.0,96.59,49.7807953737366,10507000,0.0,1.0
2001-09-06,100.68,100.68,97.65,98.0,50.5074846943388,9043100,0.0,1.0
2001-09-05,101.5,102.83,99.61,100.35,51.7186335620092,11880700,0.0,1.0
2001-09-04,100.15,103.13,99.29,101.49,52.3061696084536,9891800,0.0,1.0
2001-08-31,101.0,101.36,99.24,99.95,51.5124805632568,8126600,0.0,1.0
2001-08-30,102.75,103.4,98.86,100.36,51.723787386978,15015500,0.0,1.0
2001-08-29,105.75,105.9,103.82,104.13,53.6667794002194,4840300,0.0,1.0
2001-08-28,106.9,107.17,104.87,104.95,54.0893930476619,5808100,0.0,1.0
2001-08-27,106.99,108.2,106.64,106.86,55.0737736167046,4540900,0.0,1.0
2001-08-24,103.95,107.8,103.41,106.99,55.1407733412991,7711900,0.0,1.0
2001-08-23,104.0,104.7,103.0,103.0,53.0843971787439,5474300,0.0,1.0
2001-08-22,102.5,104.04,101.76,103.96,53.5791643757496,8029000,0.0,1.0
2001-08-21,103.85,104.97,101.4,101.89,52.512322607206,6515900,0.0,1.0
2001-08-20,104.68,105.0,102.8,104.1,53.651317925313,5612700,0.0,1.0
2001-08-17,105.49,105.49,103.9,104.59,53.9038553487847,7006200,0.0,1.0
2001-08-16,104.2,106.02,103.66,105.75,54.5016990451667,6215200,0.0,1.0
2001-08-15,106.35,106.59,105.01,105.01,54.1203159974747,4712900,0.0,1.0
2001-08-14,106.5,106.85,105.4,106.2,54.7336211687631,5730200,0.0,1.0
2001-08-13,105.0,106.64,104.65,105.86,54.5583911198236,6024400,0.0,1.0
2001-08-10,103.85,104.95,102.81,104.95,54.0893930476619,5254800,0.0,1.0
2001-08-09,103.7,104.54,102.7,104.08,53.6410102753754,6763200,0.0,1.0
2001-08-08,105.0,106.1,104.1,104.19,53.6977023500323,6398000,0.14,1.0
2001-08-07,105.8,107.37,105.26,106.25,54.6859088918904,4029300,0.0,1.0
2001-08-06,107.25,107.37,105.79,106.51,54.8197285277671,4176800,0.0,1.0
2001-08-03,107.8,110.09,107.1,108.18,55.6792623428208,3704100,0.0,1.0
2001-08-02,108.5,109.47,107.21,108.8,55.9983707052958,5675100,0.0,1.0
2001-08-01,105.35,108.5,105.31,107.06,55.1028085267369,6036100,0.0,1.0
2001-07-31,105.9,107.0,105.15,105.21,54.1506303483839,5603000,0.0,1.0
2001-07-30,104.9,106.25,104.76,105.85,54.4800325290033,4030800,0.0,1.0
2001-07-27,104.75,105.95,104.11,104.7,53.8881379857029,4346500,0.0,1.0
2001-07-26,104.75,106.0,102.93,106.0,54.557236165086,8428700,0.0,1.0
2001-07-25,104.5,105.7,102.73,104.89,53.9859292580742,6247600,0.0,1.0
2001-07-24,104.85,106.15,103.79,104.51,53.7903467133315,7299800,0.0,1.0
2001-07-23,105.7,106.95,105.3,105.85,54.4800325290033,6315700,0.0,1.0
2001-07-20,103.4,105.7,103.03,105.7,54.4028288929207,8991700,0.0,1.0
2001-07-19,105.6,106.0,103.1,104.0,53.5278543506504,13644500,0.0,1.0
2001-07-18,106.1,107.6,103.2,104.28,53.6719678046714,11670300,0.0,1.0
2001-07-17,106.1,108.58,104.75,108.53,55.859404160347,8662400,0.0,1.0
2001-07-16,108.53,109.38,107.28,107.82,55.4939736162224,5330100,0.0,1.0
2001-07-13,106.15,109.3,106.11,108.53,55.859404160347,7841800,0.0,1.0
2001-07-12,105.9,107.8,105.62,107.25,55.2005997991082,8766400,0.0,1.0
2001-07-11,101.6,104.13,101.56,103.85,53.4506507145677,8895400,0.0,1.0
2001-07-10,104.73,105.4,101.6,101.96,52.4778848999261,10266600,0.0,1.0
2001-07-09,106.5,106.95,103.65,104.72,53.8984318038472,9312600,0.0,1.0
2001-07-06,110.9,110.9,105.81,106.5,54.8145816186949,11704600,0.0,1.0
2001-07-05,112.6,113.26,111.79,112.1,57.6968506991145,4419000,0.0,1.0
2001-07-03,114.1,114.19,112.76,112.98,58.1497786974662,3325800,0.0,1.0
2001-07-02,113.5,115.4,112.96,114.35,58.8549052403546,5913100,0.0,1.0
2001-06-29,115.6,116.65,113.0,113.5,58.4174179692194,9477400,0.0,1.0
2001-06-28,113.8,116.95,113.75,115.1,59.2409234207679,8181000,0.0,1.0
2001-06-27,113.1,114.18,112.45,113.52,58.4277117873638,4814100,0.0,1.0
2001-06-26,111.25,114.05,111.1,113.04,58.1806601518993,7081900,0.0,1.0
2001-06-25,113.75,114.9,111.78,112.65,57.9799306980843,5675900,0.0,1.0
2001-06-22,112.6,114.43,112.5,112.87,58.0931626976722,5607200,0.0,1.0
2001-06-21,112.15,114.7,111.36,112.6,57.9541961527234,8155800,0.0,1.0
2001-06-20,113.5,114.99,111.76,113.09,58.2063946972601,8828300,0.0,1.0
2001-06-19,116.26,117.25,114.56,114.84,59.1071037848913,6152800,0.0,1.0
2001-06-18,113.98,115.44,113.31,114.27,58.8137299677771,5182800,0.0,1.0
2001-06-15,115.1,115.45,113.38,113.6,58.4688870599412,12470100,0.0,1.0
2001-06-14,115.6,116.08,113.99,115.75,59.5754725104595,7502500,0.0,1.0
2001-06-13,117.25,118.47,116.53,116.54,59.9820783271615,5703200,0.0,1.0
2001-06-12,116.75,117.8,115.55,117.25,60.3475088712862,7301500,0.0,1.0
2001-06-11,116.3,118.14,116.1,117.36,60.4041248710801,6542700,0.0,1.0
2001-06-08,117.5,117.5,115.6,116.1,59.7556143279857,3099100,0.0,1.0
2001-06-07,117.0,118.25,117.0,117.25,60.3475088712862,6423700,0.0,1.0
2001-06-06,117.6,119.0,116.5,117.5,60.4761815980906,9624200,0.0,1.0
2001-06-05,113.64,117.6,113.56,116.97,60.2033954172652,6154400,0.0,1.0
2001-06-04,113.25,114.75,112.85,113.64,58.4894746962299,3812200,0.0,1.0
2001-06-01,112.5,113.6,111.9,112.89,58.1034565158166,5138900,0.0,1.0
2001-05-31,112.65,113.86,111.64,111.8,57.5424434269492,6724100,0.0,1.0
2001-05-30,114.0,114.1,112.0,112.65,57.9799306980843,9598700,0.0,1.0
2001-05-29,117.35,117.59,115.08,115.27,59.3284208749949,5818000,0.0,1.0
2001-05-25,119.52,119.9,117.76,117.8,60.6305888702559,5629100,0.0,1.0
2001-05-24,117.5,119.6,117.5,119.6,61.557032503248,7726400,0.0,1.0
2001-05-23,117.8,118.95,117.1,117.4,60.4247125073688,6402600,0.0,1.0
2001-05-22,119.7,119.7,117.25,118.01,60.7386739607717,6005300,0.0,1.0
2001-05-21,117.95,119.9,117.55,119.04,61.268805595206,8409400,0.0,1.0
2001-05-18,115.07,117.68,114.9,117.44,60.4453001436575,6714900,0.0,1.0
2001-05-17,115.8,117.09,115.05,115.07,59.2254826935514,6887700,0.0,1.0
2001-05-16,112.5,115.8,112.2,115.8,59.6012070558204,7796700,0.0,1.0
2001-05-15,113.5,114.15,112.5,113.58,58.4585932417969,5873400,0.0,1.0
2001-05-14,111.2,113.18,111.0,112.56,57.9336085164347,5254800,0.0,1.0
2001-05-11,113.75,114.15,110.96,111.81,57.5475903360214,8390200,0.0,1.0
2001-05-10,118.5,118.9,115.2,115.2,59.2923925114897,7993900,0.0,1.0
2001-05-09,116.2,118.18,115.3,116.98,60.2085423263374,7680200,0.0,1.0
2001-05-08,117.25,117.75,115.5,117.7,60.5791197795342,7605800,0.14,1.0
2001-05-07,116.2,117.25,115.0,115.9,59.5818056894773,6088600,0.0,1.0
2001-05-04,112.0,115.86,111.2,115.86,59.5612425123628,8681400,0.0,1.0
2001-05-03,114.6,115.1,112.35,113.7,58.4508309481758,6578000,0.0,1.0
2001-05-02,118.3,118.95,113.74,115.4,59.3247659755452,9706200,0.0,1.0
2001-05-01,115.85,118.65,114.9,118.51,60.9235529962033,7790800,0.0,1.0
2001-04-30,116.4,118.05,114.72,115.14,59.1911053243004,7357200,0.0,1.0
2001-04-27,116.8,116.9,114.55,116.2,59.7360295178366,7390600,0.0,1.0
2001-04-26,114.95,116.7,113.68,113.74,58.4713941252904,7346100,0.0,1.0
2001-04-25,112.0,114.85,111.99,114.85,59.0420222902198,6858500,0.0,1.0
2001-04-24,113.4,114.75,112.3,112.67,57.9213291374755,8742000,0.0,1.0
2001-04-23,114.01,114.05,111.68,112.0,57.5768959208064,8537500,0.0,1.0
2001-04-20,114.35,116.4,113.75,114.83,59.0317407016625,12759100,0.0,1.0
2001-04-19,112.0,115.9,110.45,114.47,58.8466721076313,25822400,0.0,1.0
2001-04-18,103.0,110.0,102.3,106.5,54.7494590675525,19814300,0.0,1.0
2001-04-17,97.0,99.88,97.0,99.7,51.253718958075,9957300,0.0,1.0
2001-04-16,96.2,99.89,95.2,96.75,49.7371846458752,9188500,0.0,1.0
2001-04-12,96.4,97.5,95.15,96.2,49.4544409605498,9390100,0.0,1.0
2001-04-11,101.5,101.94,95.8,97.43,50.0867586568229,11498400,0.0,1.0
2001-04-10,97.0,99.9,96.56,99.05,50.9195673299632,10499400,0.0,1.0
2001-04-09,98.5,98.74,93.8,96.0,49.3516250749769,9486600,0.0,1.0
2001-04-06,98.0,100.0,96.4,97.95,50.3540799593124,13424200,0.0,1.0
2001-04-05,95.8,100.0,95.53,98.21,50.4877406105571,12506100,0.0,1.0
2001-04-04,90.45,94.05,90.05,92.0,47.2953073635195,13515600,0.0,1.0
2001-04-03,94.6,94.65,90.1,90.39,46.467639484658,13330000,0.0,1.0
2001-04-02,97.45,98.1,93.58,94.66,48.6627586416387,8787000,0.0,1.0
2001-03-30,96.5,97.56,95.14,96.18,49.4441593719925,9461300,0.0,1.0
2001-03-29,94.46,97.07,94.26,95.04,48.8581088242272,10553700,0.0,1.0
2001-03-28,97.9,98.45,94.25,94.41,48.5342387846726,11890500,0.0,1.0
2001-03-27,94.0,100.0,93.97,99.5,51.1509030725021,11851200,0.0,1.0
2001-03-26,95.25,95.66,93.75,95.4,49.0431774182583,8581200,0.0,1.0
2001-03-23,93.5,94.99,90.29,93.51,48.0715672995947,12233600,0.0,1.0
2001-03-22,89.12,91.0,87.65,89.1,45.8044770227129,13328200,0.0,1.0
2001-03-21,88.45,91.6,87.75,89.08,45.7941954341557,11013000,0.0,1.0
2001-03-20,91.6,92.03,88.1,88.3,45.3932134804215,10101100,0.0,1.0
2001-03-19,91.0,92.8,89.2,92.6,47.6037550202381,10235500,0.0,1.0
2001-03-16,93.9,93.9,88.2,90.1,46.3185564505773,20029400,0.0,1.0
2001-03-15,96.0,97.87,95.17,95.56,49.1254301267166,8420000,0.0,1.0
2001-03-14,95.4,98.9,93.34,94.96,48.816982469998,14246600,0.0,1.0
2001-03-13,95.1,98.44,94.2,98.39,50.5802749075727,12127900,0.0,1.0
2001-03-12,97.9,98.4,95.02,95.49,49.0894445667661,14494800,0.0,1.0
2001-03-09,105.0,105.01,97.9,99.29,51.0429463926506,16688100,0.0,1.0
2001-03-08,107.17,107.34,105.37,106.47,54.7340366847166,6793600,0.0,1.0
2001-03-07,107.45,108.25,105.66,107.55,55.2892424668101,7788900,0.0,1.0
2001-03-06,106.25,108.4,105.25,106.0,54.4924193536203,8120000,0.0,1.0
2001-03-05,102.81,105.6,102.64,104.91,53.9320727772482,6743900,0.0,1.0
2001-03-02,104.0,107.65,100.94,102.3,52.5903254705223,14745500,0.0,1.0
2001-03-01,99.3,106.4,97.5,106.05,54.5181233250136,15102000,0.0,1.0
2001-02-28,102.95,103.54,99.1,99.9,51.3565348436479,11933200,0.0,1.0
2001-02-27,104.9,106.87,102.56,102.59,52.7394085046029,9787900,0.0,1.0
2001-02-26,105.8,105.8,101.83,105.3,54.1325637541153,8344100,0.0,1.0
2001-02-23,107.5,107.5,100.25,104.0,53.4642604978917,15276600,0.0,1.0
2001-02-22,106.5,110.9,103.38,108.9,55.9832496944269,11709000,0.0,1.0
2001-02-21,109.55,111.5,107.29,107.51,55.2686792896955,9156900,0.0,1.0
2001-02-20,114.55,115.6,110.78,111.5,57.3198562068742,6748300,0.0,1.0
2001-02-16,114.55,115.75,113.94,115.0,59.1191342043994,7073000,0.0,1.0
2001-02-15,116.8,118.64,116.38,116.78,60.034195585998,8098700,0.0,1.0
2001-02-14,113.75,116.17,112.5,115.1,59.1705421471859,7032900,0.0,1.0
2001-02-13,114.15,117.38,113.07,113.75,58.476534919569,7193200,0.0,1.0
2001-02-12,110.55,115.72,110.3,114.9,59.067726261613,6729300,0.0,1.0
2001-02-09,114.03,114.99,111.0,112.0,57.5768959208064,6318800,0.0,1.0
2001-02-08,116.91,118.2,114.03,114.1,58.6564627193215,8380800,0.0,1.0
2001-02-07,113.4,117.6,112.67,116.91,60.1010259116203,9006900,0.13,1.0
2001-02-06,112.23,115.69,111.2,114.19,58.6375269040322,7526400,0.0,1.0
2001-02-05,109.4,112.6,109.3,112.22,57.6259153093133,5113700,0.0,1.0
2001-02-02,112.75,113.99,109.6,110.27,56.6245738830688,5428400,0.0,1.0
2001-02-01,112.4,114.34,111.2,114.05,58.565635724712,5580800,0.0,1.0
2001-01-31,115.75,116.75,112.0,112.0,57.512943456096,8314200,0.0,1.0
2001-01-30,115.0,116.75,113.4,116.61,59.8802172894228,8242000,0.0,1.0
2001-01-29,112.5,115.5,112.47,114.98,59.0431985587671,5125000,0.0,1.0
2001-01-26,109.62,115.25,109.19,114.19,58.6375269040322,9095200,0.0,1.0
2001-01-25,110.12,111.12,109.44,110.75,56.8710579264521,4982100,0.0,1.0
2001-01-24,109.06,111.44,108.94,110.44,56.7118703151004,6760900,0.0,1.0
2001-01-23,109.56,109.94,107.62,109.06,56.0032286903735,9826900,0.0,1.0
2001-01-22,109.5,109.94,108.19,108.56,55.7464744785159,9618500,0.0,1.0
2001-01-19,107.5,113.94,107.25,111.25,57.1278121383096,14762200,0.0,1.0
2001-01-18,104.37,110.0,103.5,108.31,55.6180973725871,25244900,0.0,1.0
2001-01-17,95.37,97.75,94.31,96.69,49.6511294890172,9727000,0.0,1.0
2001-01-16,93.75,94.0,91.81,92.75,47.6279062995795,5671900,0.0,1.0
2001-01-12,93.69,96.44,92.37,93.81,48.1722252287176,6448000,0.0,1.0
2001-01-11,92.94,94.25,91.25,93.69,48.1106042178717,9635000,0.0,1.0
2001-01-10,92.5,94.94,91.69,93.44,47.9822271119429,7656100,0.0,1.0
2001-01-09,94.44,95.75,91.44,92.56,47.5303396990736,7547100,0.0,1.0
2001-01-08,93.5,93.94,91.56,93.56,48.0438481227888,6064800,0.0,1.0
2001-01-05,93.94,94.69,91.0,94.0,48.2697918292234,8043200,0.0,1.0
2001-01-04,94.75,99.75,92.69,93.19,47.8538500060142,15420500,0.0,1.0
2001-01-03,83.75,95.0,83.75,94.62,48.5881670519268,12769900,0.0,1.0
2001-01-02,84.5,87.5,84.12,84.81,43.5506494152813,8007200,0.0,1.0
2000-12-29,86.94,86.94,84.25,85.0,43.6482160157871,6943700,0.0,1.0
2000-12-28,83.5,88.19,82.12,85.25,43.7765931217159,9798600,0.0,1.0
2000-12-27,84.75,88.12,83.56,84.69,43.4890284044355,8245100,0.0,1.0
2000-12-26,89.0,89.56,84.25,84.81,43.5506494152813,6052300,0.0,1.0
2000-12-22,84.5,89.37,84.5,89.0,45.7022497106477,9514000,0.0,1.0
2000-12-21,85.5,87.94,80.06,81.56,41.8817470382071,12725500,0.0,1.0
2000-12-20,85.87,88.0,84.81,86.0,44.1617244395023,12579400,0.0,1.0
2000-12-19,90.19,94.44,89.81,90.12,46.2773791452087,7705300,0.0,1.0
2000-12-18,88.37,90.5,88.37,90.5,46.4725123462204,7693800,0.0,1.0
2000-12-15,90.0,90.69,87.31,87.81,45.0911746864267,14254500,0.0,1.0
2000-12-14,92.0,93.69,91.81,92.44,47.4687186882278,6131400,0.0,1.0
2000-12-13,94.87,96.62,90.69,91.25,46.8576436640068,6992600,0.0,1.0
2000-12-12,95.25,96.12,92.5,93.87,48.2030357341405,7913300,0.0,1.0
2000-12-11,96.5,98.25,93.75,95.0,48.7833002529386,6185600,0.0,1.0
2000-12-08,98.0,99.0,95.75,97.0,49.8103171003689,6140600,0.0,1.0
2000-12-07,95.06,95.94,93.12,93.12,47.8179044163541,7922000,0.0,1.0
2000-12-06,101.75,101.81,94.81,96.75,49.6819399944401,10096900,0.0,1.0
2000-12-05,100.44,104.75,99.62,103.37,53.0813657594343,7804200,0.0,1.0
2000-12-04,96.0,99.19,95.75,98.37,50.5138236408586,5566800,0.0,1.0
2000-12-01,94.44,99.31,94.37,95.62,49.101675475642,7525100,0.0,1.0
2000-11-30,98.0,98.0,92.25,93.5,48.0130376173659,10651400,0.0,1.0
2000-11-29,97.75,99.94,96.69,99.81,51.2532757710084,5524600,0.0,1.0
2000-11-28,98.75,100.75,97.37,97.87,50.257069429001,4799100,0.0,1.0
2000-11-27,100.44,102.0,98.44,98.44,50.5497692305187,3866200,0.0,1.0
2000-11-24,99.37,101.75,99.25,99.94,51.3200318660914,2497500,0.0,1.0
2000-11-22,98.5,100.81,98.31,98.5,50.5805797359416,5537100,0.0,1.0
2000-11-21,103.25,104.37,98.5,98.5,50.5805797359416,7180700,0.0,1.0
2000-11-20,101.5,103.25,100.87,103.25,53.0197447485885,7426600,0.0,1.0
2000-11-17,98.31,102.5,98.25,101.94,52.3470487135217,7717400,0.0,1.0
2000-11-16,99.25,99.69,98.25,98.25,50.4522026300128,3739700,0.0,1.0
2000-11-15,99.5,100.06,97.62,99.37,51.0273320645737,4160300,0.0,1.0
2000-11-14,99.25,99.87,98.5,99.5,51.0940881596567,5150900,0.0,1.0
2000-11-13,91.81,99.44,91.62,97.44,50.0362608068035,8684900,0.0,1.0
2000-11-10,98.0,98.37,93.0,93.0,47.7562834055083,6807900,0.0,1.0
2000-11-09,96.75,100.0,95.69,99.44,51.0632776542338,9047900,0.0,1.0
2000-11-08,103.62,103.75,99.25,100.0,51.3508423715143,6990800,0.13,1.0
2000-11-07,101.12,103.5,100.69,102.31,52.468837341752,5420600,0.0,1.0
2000-11-06,99.87,102.37,99.44,100.31,51.4431538828183,4448500,0.0,1.0
2000-11-03,102.5,102.62,99.37,100.12,51.3457139542196,5848500,0.0,1.0
2000-11-02,99.0,102.31,98.5,101.94,52.2790859018493,7445100,0.0,1.0
2000-11-01,98.44,99.87,97.25,98.56,50.5456808562514,7466200,0.0,1.0
2000-10-31,93.75,99.12,93.75,98.5,50.5149103524833,10902600,0.0,1.0
2000-10-30,93.5,93.75,90.31,93.31,47.8532617765505,8084000,0.0,1.0
2000-10-27,93.0,93.69,91.0,93.69,48.0481416337479,6431400,0.0,1.0
2000-10-26,88.0,92.87,87.62,92.75,47.566070408049,10135700,0.0,1.0
2000-10-25,90.5,90.94,86.94,87.56,44.9044218321162,14058500,0.0,1.0
2000-10-24,93.0,94.37,90.19,91.44,46.8942477424475,8826200,0.0,1.0
2000-10-23,94.75,95.0,91.06,92.87,47.6276114155851,9338600,0.0,1.0
2000-10-20,95.12,96.25,94.19,94.75,48.5917538669827,9369200,0.0,1.0
2000-10-19,98.0,98.5,92.69,96.44,49.4584563897817,17966900,0.0,1.0
2000-10-18,96.75,99.12,90.25,95.44,48.9456146603148,29777800,0.0,1.0
2000-10-17,111.94,113.87,108.56,113.0,57.9511154297525,8882500,0.0,1.0
2000-10-16,111.5,113.12,108.56,111.12,56.9869729783548,7710400,0.0,1.0
2000-10-13,104.19,110.44,104.19,109.06,55.9305190156531,9092600,0.0,1.0
2000-10-12,114.25,114.37,103.12,103.12,52.8842391426201,9704900,0.0,1.0
2000-10-11,111.87,112.94,107.5,112.0,57.4382737002856,8775800,0.0,1.0
2000-10-10,116.62,117.12,112.44,114.87,58.9101294638555,5614200,0.0,1.0
2000-10-09,115.94,119.37,114.31,117.94,60.4845535733186,4898000,0.0,1.0
2000-10-06,114.0,116.12,112.75,116.0,59.489640618153,6108400,0.0,1.0
2000-10-05,113.81,114.56,111.56,113.19,58.0485553583512,5547000,0.0,1.0
2000-10-04,110.37,114.87,108.56,114.37,58.653708599122,11668900,0.0,1.0
2000-10-03,118.87,119.37,110.0,110.56,56.6997816098534,11744200,0.0,1.0
2000-10-02,112.62,119.62,112.62,117.81,60.417884148488,8872200,0.0,1.0
2000-09-29,115.5,116.94,110.25,112.62,57.7562355725551,9594600,0.0,1.0
2000-09-28,117.37,118.87,115.0,115.25,59.1050093210529,5309100,0.0,1.0
2000-09-27,120.06,120.31,115.5,118.0,60.5153240770867,5948900,0.0,1.0
2000-09-26,120.0,121.87,118.37,119.12,61.0897068140895,6217200,0.0,1.0
2000-09-25,124.5,126.62,121.0,123.0,63.0795327244208,4291000,0.0,1.0
2000-09-22,123.0,124.31,121.31,123.87,63.525705029057,5930100,0.0,1.0
2000-09-21,124.19,126.69,120.0,121.5,62.3102701302206,4302200,0.0,1.0
2000-09-20,124.69,126.56,123.5,124.75,63.9770057509878,4623400,0.0,1.0
2000-09-19,122.75,126.25,122.56,124.94,64.0744456795865,3341000,0.0,1.0
2000-09-18,125.25,126.0,123.06,123.25,63.2077431567875,3932800,0.0,1.0
2000-09-15,126.81,127.25,124.75,125.0,64.1052161833545,5481700,0.0,1.0
2000-09-14,128.0,129.19,126.31,126.87,65.0642302174575,4425500,0.0,1.0
2000-09-13,123.12,128.81,122.75,127.69,65.4847604356203,5473600,0.0,1.0
2000-09-12,124.81,126.87,124.06,125.0,64.1052161833545,5001700,0.0,1.0
2000-09-11,127.87,128.25,123.62,124.5,63.8487953186211,7617700,0.0,1.0
2000-09-08,132.5,132.94,129.38,129.5,66.4130039659553,4993700,0.0,1.0
2000-09-07,131.88,134.5,131.88,133.38,68.4028298762866,4622800,0.0,1.0
2000-09-06,130.88,134.88,130.38,131.44,67.4079169211209,6473000,0.0,1.0
2000-09-05,132.81,133.31,130.81,131.19,67.2797064887542,4112100,0.0,1.0
2000-09-01,133.06,134.94,132.63,133.63,68.5310403086533,5776300,0.0,1.0
2000-08-31,131.88,134.19,131.63,132.02,67.7053651242117,5469500,0.0,1.0
2000-08-30,130.75,131.5,129.56,130.31,66.8284057668234,4928800,0.0,1.0
2000-08-29,131.5,134.25,131.0,132.88,68.1464090115532,6040000,0.0,1.0
2000-08-28,129.88,133.19,129.75,131.5,67.4386874248889,8536600,0.0,1.0
