,GD_Open,GD_High,GD_Low,GD_Close,GD_Adj Close,GD_Volume,GD_Dividend Amount,GD_Split Coefficient
2023-07-07,213.94,217.2675,213.595,214.15,208.652985222399,1026771,0.0,1.0
2023-07-06,213.15,214.82,211.94,214.28,208.779648253354,995229,1.32,1.0
2023-07-05,214.78,215.65,213.216,215.19,208.382618310015,832305,0.0,1.0
2023-07-03,214.46,216.93,214.23,215.78,208.953954082137,475224,0.0,1.0
2023-06-30,215.33,216.32,213.27,215.15,208.343883681396,933084,0.0,1.0
2023-06-29,210.92,214.5,210.655,214.31,207.530456480409,838727,0.0,1.0
2023-06-28,212.29,212.4399,209.25,211.0,204.325165962234,914639,0.0,1.0
2023-06-27,212.25,212.6238,211.095,212.06,205.351633620622,887060,0.0,1.0
2023-06-26,211.51,212.45,209.51,212.09,205.380684592086,727374,0.0,1.0
2023-06-23,213.95,214.66,212.185,212.39,205.671194306724,1113552,0.0,1.0
2023-06-22,217.31,217.53,213.68,214.45,207.666027680574,833757,0.0,1.0
2023-06-21,215.07,217.66,214.18,217.53,210.648594084193,698588,0.0,1.0
2023-06-20,217.0,217.66,214.79,215.49,208.673128024653,940868,0.0,1.0
2023-06-16,215.64,217.8,215.41,217.34,210.464604598256,1561700,0.0,1.0
2023-06-15,212.16,215.45,212.16,214.96,208.159894195459,880038,0.0,1.0
2023-06-14,213.21,213.945,211.47,212.14,205.429102877859,1037889,0.0,1.0
2023-06-13,213.0,214.665,211.66,213.81,207.046273622679,995486,0.0,1.0
2023-06-12,212.32,213.38,211.52,213.07,206.329682993238,720916,0.0,1.0
2023-06-09,214.15,214.15,211.79,212.27,205.554990420869,717164,0.0,1.0
2023-06-08,214.45,214.85,212.8,213.54,206.784814879504,921293,0.0,1.0
2023-06-07,211.5,214.49,210.73,214.18,207.404568937399,994051,0.0,1.0
2023-06-06,209.35,211.335,208.7342,210.81,204.141176476296,901004,0.0,1.0
2023-06-05,209.99,211.1,208.91,209.25,202.630525960177,1337004,0.0,1.0
2023-06-02,207.07,209.645,206.33,209.09,202.475587445704,1641735,0.0,1.0
2023-06-01,205.37,206.595,203.965,205.33,198.834532355571,1137168,0.0,1.0
2023-05-31,204.99,205.85,202.91,204.18,197.720911782791,1599147,0.0,1.0
2023-05-30,204.08,205.85,202.35,205.24,198.74737944118,1379401,0.0,1.0
2023-05-26,204.71,207.225,204.52,205.25,198.757063098334,1146523,0.0,1.0
2023-05-25,205.55,206.32,202.88,204.35,197.885533954419,1502346,0.0,1.0
2023-05-24,206.8,208.46,205.84,206.53,199.996571214124,1598571,0.0,1.0
2023-05-23,212.04,212.04,206.4675,206.95,200.403284814618,1798193,0.0,1.0
2023-05-22,210.49,213.93,208.77,212.52,205.797081849734,1239305,0.0,1.0
2023-05-19,211.74,211.96,209.1,210.65,203.986237961823,1035338,0.0,1.0
2023-05-18,210.92,211.7,208.87,210.93,204.257380362152,774217,0.0,1.0
2023-05-17,208.85,211.4887,208.61,211.32,204.635042991181,1068534,0.0,1.0
2023-05-16,210.11,210.36,207.56,207.59,201.023038872513,942536,0.0,1.0
2023-05-15,210.21,211.51,209.37,210.21,203.56015704702,787179,0.0,1.0
2023-05-12,208.85,210.325,208.11,209.96,203.318065618155,1137802,0.0,1.0
2023-05-11,210.1,210.6,206.56,208.05,201.468487101625,1491095,0.0,1.0
2023-05-10,212.0,212.55,208.935,211.53,204.838399791428,1263083,0.0,1.0
2023-05-09,211.13,211.79,209.45,211.2,204.518839105326,1047148,0.0,1.0
2023-05-08,212.91,213.04,210.0,210.71,204.04433990475,719345,0.0,1.0
2023-05-05,209.23,212.51,209.01,211.92,205.216062420458,1050387,0.0,1.0
2023-05-04,209.52,209.835,205.4,208.85,202.243179673993,1402019,0.0,1.0
2023-05-03,213.25,213.77,209.71,210.01,203.366483903928,1230242,0.0,1.0
2023-05-02,217.55,217.55,211.89,213.01,206.27158105031,2609208,0.0,1.0
2023-05-01,218.05,220.42,218.0,218.13,211.22961351347,1845444,0.0,1.0
2023-04-28,215.21,218.6,214.92,218.34,211.432970313716,2209505,0.0,1.0
2023-04-27,215.17,216.97,214.0312,215.69,208.866801167745,1643878,0.0,1.0
2023-04-26,216.51,216.72,210.11,214.83,208.034006652449,2764250,0.0,1.0
2023-04-25,223.88,224.085,221.9,222.74,215.693779461744,994035,0.0,1.0
2023-04-24,225.05,225.715,223.7,224.5,217.398103120955,791559,0.0,1.0
2023-04-21,228.34,228.34,224.65,225.02,217.901653292995,913343,0.0,1.0
2023-04-20,228.73,228.73,226.5001,227.52,220.322567581647,651743,0.0,1.0
2023-04-19,230.1,230.63,228.55,228.8,221.562075697437,557054,0.0,1.0
2023-04-18,229.8,232.03,229.1,229.96,222.685379927371,972040,0.0,1.0
2023-04-17,227.11,229.48,226.82,229.46,222.201197069641,1577258,0.0,1.0
2023-04-14,227.69,228.5,226.23,227.69,220.487189753275,1130446,0.0,1.0
2023-04-13,227.77,229.47,226.0,228.77,221.533024725973,901910,1.32,1.0
2023-04-12,228.42,231.07,228.42,229.24,220.714635960633,944834,0.0,1.0
2023-04-11,229.65,230.16,228.015,228.27,219.780709957833,1145880,0.0,1.0
2023-04-10,226.9,230.42,226.66,229.05,220.531702001322,911202,0.0,1.0
2023-04-06,229.36,231.08,226.5202,227.71,219.241536183021,1511484,0.0,1.0
2023-04-05,229.05,230.75,228.07,228.98,220.46430527947,1332220,0.0,1.0
2023-04-04,231.9,232.5215,228.42,229.32,220.791660785606,1437550,0.0,1.0
2023-04-03,228.71,233.345,228.21,232.36,223.718604134587,1027969,0.0,1.0
2023-03-31,227.55,228.3,226.64,228.21,219.722941339103,1323622,0.0,1.0
2023-03-30,227.28,227.71,225.46,226.49,218.06690760218,935758,0.0,1.0
2023-03-29,226.11,226.8,225.395,226.8,218.365378798951,722836,0.0,1.0
2023-03-28,225.02,226.47,224.82,225.5,217.113725393137,662875,0.0,1.0
2023-03-27,225.01,225.6826,223.68,225.03,216.661204546419,865101,0.0,1.0
2023-03-24,220.1,223.75,219.66,223.5,215.188104768808,1370716,0.0,1.0
2023-03-23,219.96,221.77,219.1,220.11,211.924177810569,1472782,0.0,1.0
2023-03-22,222.62,223.2339,219.23,219.23,211.076904735864,1044027,0.0,1.0
2023-03-21,222.01,222.99,221.47,222.37,214.100129116061,892968,0.0,1.0
2023-03-20,219.15,221.205,219.0,219.91,211.731615748136,983060,0.0,1.0
2023-03-17,219.15,219.99,216.6,218.15,210.037069598726,2413857,0.0,1.0
2023-03-16,215.78,227.79,215.4625,220.05,211.866409191839,2634289,0.0,1.0
2023-03-15,217.05,217.85,212.77,216.75,208.689135161696,1419779,0.0,1.0
2023-03-14,221.27,221.82,217.93,219.83,211.654590923163,1070701,0.0,1.0
2023-03-13,218.0,220.51,216.93,218.79,210.653268198512,1580768,0.0,1.0
2023-03-10,222.27,224.11,220.649,220.93,212.713682266544,1544453,0.0,1.0
2023-03-09,228.21,229.16,222.41,222.87,214.581534272144,1653419,0.0,1.0
2023-03-08,229.83,230.53,224.62,227.06,218.615709480114,1441958,0.0,1.0
2023-03-07,232.78,233.775,229.98,229.99,221.436743694756,1032550,0.0,1.0
2023-03-06,231.0,233.4,230.54,232.6,223.949678609506,1136578,0.0,1.0
2023-03-03,231.0,231.37,229.55,231.04,222.447694522529,1576839,0.0,1.0
2023-03-02,227.2,230.754,227.2,230.25,221.687074375919,1095618,0.0,1.0
2023-03-01,227.2,228.5,226.55,227.69,219.222279976778,899086,0.0,1.0
2023-02-28,230.58,231.0785,227.8,227.91,219.434098245454,1049330,0.0,1.0
2023-02-27,232.24,232.978,229.55,230.62,222.04331419142,985609,0.0,1.0
2023-02-24,230.54,232.005,229.8181,231.95,223.323851906599,667306,0.0,1.0
2023-02-23,233.85,234.83,230.28,231.37,222.765421925544,788426,0.0,1.0
2023-02-22,233.38,234.78,232.36,233.65,224.960629437279,704154,0.0,1.0
2023-02-21,236.62,237.76,232.59,233.52,224.835464096698,1064036,0.0,1.0
2023-02-17,231.82,236.06,231.25,235.26,226.510754039864,1504268,0.0,1.0
2023-02-16,230.63,233.16,230.19,231.3,222.698025203692,881223,0.0,1.0
2023-02-15,231.09,232.48,230.7,232.47,223.824513268925,631162,0.0,1.0
2023-02-14,232.874,233.175,231.0,232.07,223.439389144059,730631,0.0,1.0
2023-02-13,235.0,235.655,231.7,232.88,224.219265496912,784774,0.0,1.0
2023-02-10,229.71,233.27,229.08,233.22,224.546621003048,851682,0.0,1.0
2023-02-09,230.39,230.575,227.57,228.66,220.156205979577,1095505,0.0,1.0
2023-02-08,230.34,231.62,228.83,229.12,220.599098723173,1138819,0.0,1.0
2023-02-07,231.77,232.08,228.46,231.96,223.333480009721,1186162,0.0,1.0
2023-02-06,232.25,235.65,231.2,232.35,223.708976031465,1099108,0.0,1.0
2023-02-03,233.73,234.87,230.95,231.54,222.929099678612,1650136,0.0,1.0
2023-02-02,228.31,232.56,227.56,231.41,222.80393433803,1541242,0.0,1.0
2023-02-01,231.2,232.83,228.5537,230.45,221.879636438352,1137836,0.0,1.0
2023-01-31,228.96,233.2,227.84,233.06,224.392571353102,1303209,0.0,1.0
2023-01-30,228.65,230.1,226.37,228.07,219.5881478954,1137967,0.0,1.0
2023-01-27,227.36,229.13,226.02,227.49,219.029717914345,1324473,0.0,1.0
2023-01-26,227.0,229.9429,223.41,228.11,219.626660307887,1429844,0.0,1.0
2023-01-25,224.86,229.13,220.33,226.88,218.442403623924,2727618,0.0,1.0
2023-01-24,232.0,235.72,230.489,235.45,226.693687999175,1443532,0.0,1.0
2023-01-23,232.79,234.18,231.56,232.45,223.805257062681,1264529,0.0,1.0
2023-01-20,232.11,232.79,228.26,232.79,224.132612568817,1500149,0.0,1.0
2023-01-19,235.82,236.98,231.48,231.55,222.938727781733,1200383,1.26,1.0
2023-01-18,241.2,242.0,236.76,237.0,226.951069474124,1697884,0.0,1.0
2023-01-17,240.85,242.82,239.9046,241.14,230.915531194052,1339067,0.0,1.0
2023-01-13,243.98,245.3299,238.89,240.29,230.101571662182,1459606,0.0,1.0
2023-01-12,248.84,250.2599,247.19,247.7,237.197383581183,685548,0.0,1.0
2023-01-11,248.63,249.0,244.75,248.69,238.145407035949,856423,0.0,1.0
2023-01-10,246.24,248.92,245.72,247.54,237.044167669302,1274212,0.0,1.0
2023-01-09,248.55,249.62,244.5487,245.21,234.812960952531,1571454,0.0,1.0
2023-01-06,247.32,251.94,245.0,248.25,237.724063278275,1074833,0.0,1.0
2023-01-05,244.55,246.47,243.79,244.62,234.247977277469,945813,0.0,1.0
2023-01-04,247.49,248.76,242.96,245.22,234.822536947024,1076681,0.0,1.0
2023-01-03,247.85,249.41,246.32,248.6,238.059223085516,777907,0.0,1.0
2022-12-30,248.66,249.68,244.69,248.11,237.589999355379,725360,0.0,1.0
2022-12-29,247.53,250.3,246.78,249.23,238.662510738548,458065,0.0,1.0
2022-12-28,249.24,250.0,246.92,246.97,236.498335983225,384705,0.0,1.0
2022-12-27,249.24,249.79,247.84,248.74,238.193287008412,590919,0.0,1.0
2022-12-23,246.59,248.585,246.07,247.9,237.388903471035,581602,0.0,1.0
2022-12-22,248.5,250.0,242.54,246.59,236.134448192507,612717,0.0,1.0
2022-12-21,248.14,250.479,246.93,249.97,239.371134330999,701245,0.0,1.0
2022-12-20,244.36,249.34,244.0,246.62,236.163176175985,848541,0.0,1.0
2022-12-19,246.0,249.875,243.64,244.3,233.941545453707,1134927,0.0,1.0
2022-12-16,244.38,247.28,242.68,246.14,235.703528440341,2123165,0.0,1.0
2022-12-15,247.88,248.8595,241.92,245.14,234.745928991083,914857,0.0,1.0
2022-12-14,249.0,251.83,247.745,249.02,238.461414854204,768936,0.0,1.0
2022-12-13,253.0,253.94,247.5,248.73,238.183711013919,993467,0.0,1.0
2022-12-12,247.86,249.66,246.37,249.62,239.035974523759,765488,0.0,1.0
2022-12-09,247.27,249.385,246.5,247.04,236.565367944673,748246,0.0,1.0
2022-12-08,248.41,249.1,246.5537,247.68,237.178231592198,768943,0.0,1.0
2022-12-07,247.99,249.03,245.14,246.21,235.770560401789,898703,0.0,1.0
2022-12-06,251.27,251.47,246.51,248.28,237.752791261753,847566,0.0,1.0
2022-12-05,252.62,254.11,250.5395,250.91,240.271277813301,966917,0.0,1.0
2022-12-02,250.64,256.86,250.58,255.74,244.896483153217,1059131,0.0,1.0
2022-12-01,253.19,253.56,250.37,252.27,241.573613064292,833860,0.0,1.0
2022-11-30,250.19,252.56,247.43,252.39,241.688524998203,1907306,0.0,1.0
2022-11-29,250.72,251.745,249.915,251.22,240.568133642571,598332,0.0,1.0
2022-11-28,252.29,253.54,249.85,250.49,239.869086044613,656353,0.0,1.0
2022-11-25,253.48,253.98,252.45,253.77,243.010012238179,368383,0.0,1.0
2022-11-23,251.19,253.22,251.09,252.29,241.592765053277,941247,0.0,1.0
2022-11-22,252.57,253.2,251.01,251.52,240.855413477349,730040,0.0,1.0
2022-11-21,247.44,252.085,247.44,250.58,239.955269995046,802447,0.0,1.0
2022-11-18,247.88,250.35,247.37,248.22,237.695335294798,1020067,0.0,1.0
2022-11-17,243.0,246.81,242.52,246.52,236.067416231059,669381,0.0,1.0
2022-11-16,246.14,247.24,244.21,244.87,234.487377139784,709046,0.0,1.0
2022-11-15,244.36,247.3,242.305,246.14,235.703528440341,1223376,0.0,1.0
2022-11-14,243.85,246.97,242.79,242.82,232.524298268805,1461205,0.0,1.0
2022-11-11,251.68,251.76,242.75,243.13,232.821154098075,1395379,0.0,1.0
2022-11-10,253.98,254.4,249.62,253.48,242.732308397894,1150573,0.0,1.0
2022-11-09,252.34,252.93,249.45,249.52,238.940214578833,599024,0.0,1.0
2022-11-08,251.84,253.61,250.41,252.54,241.832164915592,883384,0.0,1.0
2022-11-07,249.87,251.83,248.18,251.58,240.912869444304,846883,0.0,1.0
2022-11-04,250.19,252.678,245.0,249.36,238.786998666952,1384992,0.0,1.0
2022-11-03,243.35,251.855,243.01,248.94,238.384806898263,1307878,0.0,1.0
2022-11-02,249.0,251.15,245.955,246.37,235.92377631367,1419807,0.0,1.0
2022-11-01,250.55,251.47,249.2,249.91,239.313678364043,1005291,0.0,1.0
2022-10-31,248.83,250.86,247.4,249.8,239.208342424625,1480947,0.0,1.0
2022-10-28,247.3,252.21,245.4,250.72,240.089333917942,1526907,0.0,1.0
2022-10-27,247.33,249.26,246.06,248.0,237.484663415961,1140330,0.0,1.0
2022-10-26,247.5,248.8,242.81,245.7,235.282184682668,1389183,0.0,1.0
2022-10-25,243.12,246.49,242.05,245.75,235.330064655131,1283078,0.0,1.0
2022-10-24,244.68,246.4104,243.26,243.81,233.47232172357,955250,0.0,1.0
2022-10-21,236.85,243.63,236.33,242.6,232.313626389968,1365935,0.0,1.0
2022-10-20,240.0,241.02,235.87,237.44,227.372413231797,1184123,0.0,1.0
2022-10-19,237.82,241.51,236.26,239.37,229.220580168865,1158880,0.0,1.0
2022-10-18,232.5,238.53,231.82,237.48,227.410717209768,1204592,0.0,1.0
2022-10-17,224.34,229.84,224.34,228.84,219.137057968179,1082893,0.0,1.0
2022-10-14,230.0,230.0,220.94,221.17,211.792270192371,1041692,0.0,1.0
2022-10-13,220.44,229.95,219.75,229.13,219.414761808464,792368,0.0,1.0
2022-10-12,226.23,227.0,223.3,223.32,213.851109008276,833289,0.0,1.0
2022-10-11,226.58,230.54,226.04,227.74,218.083698573996,1138373,0.0,1.0
2022-10-10,226.2,228.715,223.02,225.41,215.852491857225,759812,0.0,1.0
2022-10-07,222.64,224.11,220.835,223.68,214.195844810009,1226920,0.0,1.0
2022-10-06,224.98,226.1,223.185,223.41,213.937292958709,929838,1.26,1.0
2022-10-05,225.49,228.855,224.42,226.68,215.851273280278,984934,0.0,1.0
2022-10-04,222.05,226.93,222.05,226.64,215.81318411965,801541,0.0,1.0
2022-10-03,214.89,221.33,214.3,220.53,209.995064833685,1139962,0.0,1.0
2022-09-30,213.23,215.51,212.03,212.17,202.034430262382,1208759,0.0,1.0
2022-09-29,219.9,220.19,212.61,214.43,204.186467837878,987266,0.0,1.0
2022-09-28,218.26,221.91,215.82,220.45,209.918886512429,952848,0.0,1.0
2022-09-27,222.43,222.98,217.56,218.67,208.223918864472,741702,0.0,1.0
2022-09-26,221.32,224.05,219.23,220.43,209.899841932115,797505,0.0,1.0
2022-09-23,225.82,226.035,219.02,221.9,211.299618585203,920309,0.0,1.0
2022-09-22,228.79,230.53,226.39,228.09,217.193916192424,843522,0.0,1.0
2022-09-21,232.92,236.06,228.2,228.2,217.298661384152,983238,0.0,1.0
2022-09-20,228.15,229.93,225.2201,229.11,218.165189788444,934098,0.0,1.0
2022-09-19,225.8,229.2514,225.8,229.03,218.089011467188,830793,0.0,1.0
2022-09-16,226.51,229.3,225.32,227.45,216.584489622372,3317893,0.0,1.0
2022-09-15,230.37,230.63,227.37,228.46,217.546240928235,983884,0.0,1.0
2022-09-14,228.59,232.41,227.53,230.73,219.707800793888,1057476,0.0,1.0
2022-09-13,232.08,233.6407,227.06,227.98,217.089171000696,1367727,0.0,1.0
2022-09-12,232.16,237.41,230.93,235.44,224.192799457865,1559695,0.0,1.0
2022-09-09,228.66,232.355,227.67,231.61,220.54576232771,994623,0.0,1.0
2022-09-08,226.67,228.1,225.555,227.69,216.813024586142,720809,0.0,1.0
2022-09-07,223.54,227.87,222.49,227.74,216.860636036927,660840,0.0,1.0
2022-09-06,225.14,227.4982,223.66,224.55,213.823025476824,914387,0.0,1.0
2022-09-02,227.3,229.62,224.31,224.88,214.137261052007,930915,0.0,1.0
2022-09-01,228.8,228.8899,223.51,225.37,214.603853269703,1782396,0.0,1.0
2022-08-31,231.23,232.68,228.72,228.93,217.993788565617,1037782,0.0,1.0
2022-08-30,233.96,234.47,230.46,231.12,220.079170110014,659050,0.0,1.0
2022-08-29,230.98,234.96,230.02,233.7,222.535920970536,677864,0.0,1.0
2022-08-26,239.1,239.1,232.36,232.59,221.478946763102,665441,0.0,1.0
2022-08-25,235.0,238.15,234.4,238.01,226.640028028229,551048,0.0,1.0
2022-08-24,234.86,235.2694,232.85,234.49,223.288181892944,783812,0.0,1.0
2022-08-23,234.29,235.5,233.06,234.0,222.821589675248,864889,0.0,1.0
2022-08-22,239.31,239.905,234.29,234.49,223.288181892944,841575,0.0,1.0
2022-08-19,243.06,243.24,241.13,241.67,230.125186225714,724974,0.0,1.0
2022-08-18,243.66,244.08,242.24,243.69,232.048688837441,1026096,0.0,1.0
2022-08-17,239.64,243.45,239.15,242.69,231.096459821734,861098,0.0,1.0
2022-08-16,241.25,242.49,240.71,241.48,229.94426271273,807751,0.0,1.0
2022-08-15,236.7,242.19,235.68,241.25,229.725250039118,1469473,0.0,1.0
2022-08-12,232.0,238.1,232.0,237.95,226.582894287287,1409304,0.0,1.0
2022-08-11,230.81,231.99,229.8,231.82,220.745730421008,1447866,0.0,1.0
2022-08-10,229.01,230.89,228.55,230.46,219.450698959648,877045,0.0,1.0
2022-08-09,226.97,228.19,226.115,227.62,216.746368555042,878406,0.0,1.0
2022-08-08,230.36,230.43,224.72,225.79,215.0037894563,961826,0.0,1.0
2022-08-05,228.99,229.45,225.87,228.76,217.831909632947,699734,0.0,1.0
2022-08-04,231.32,232.84,228.85,229.16,218.21280123923,895067,0.0,1.0
2022-08-03,227.17,231.75,223.88,230.67,219.650667052946,1215343,0.0,1.0
2022-08-02,227.28,229.68,224.02,227.04,216.194075725933,1007336,0.0,1.0
2022-08-01,226.55,228.115,224.59,226.18,215.375158772425,1086357,0.0,1.0
2022-07-29,223.52,227.45,223.39,226.67,215.841750990121,1230163,0.0,1.0
2022-07-28,219.02,223.86,217.4,223.8,213.108853715045,1032349,0.0,1.0
2022-07-27,219.45,222.25,214.795,219.85,209.347549103005,1156041,0.0,1.0
2022-07-26,219.36,219.64,217.12,217.63,207.233600688137,1038136,0.0,1.0
2022-07-25,216.95,220.29,216.95,218.8,208.347708636514,745059,0.0,1.0
2022-07-22,217.76,220.17,216.08,216.76,206.405161444473,834215,0.0,1.0
2022-07-21,215.88,217.01,214.57,216.89,206.528951216515,611437,0.0,1.0
2022-07-20,214.48,217.735,212.68,216.72,206.367072283845,1030306,0.0,1.0
2022-07-19,209.7,215.3,209.0,214.68,204.424525091804,906093,0.0,1.0
2022-07-18,213.97,215.0,208.78,209.79,199.768125205001,1040136,0.0,1.0
2022-07-15,213.11,213.11,210.01,212.77,202.605767671805,857638,0.0,1.0
2022-07-14,209.94,210.91,207.42,210.45,200.396596355367,1044390,0.0,1.0
2022-07-13,213.63,216.32,213.24,213.39,203.196149661543,850149,0.0,1.0
2022-07-12,219.92,221.0,216.14,216.63,206.281371672431,744623,0.0,1.0
2022-07-11,219.68,221.86,218.8,219.75,209.252326201435,652231,0.0,1.0
2022-07-08,221.28,222.15,218.61,221.11,210.547357662795,1118605,0.0,1.0
2022-07-07,220.56,221.94,219.3019,220.58,210.042676284471,951142,0.0,1.0
2022-07-06,214.07,220.71,214.07,219.56,209.07140268845,1095430,0.0,1.0
2022-07-05,220.21,221.04,209.84,214.53,204.281690739448,1613249,0.0,1.0
2022-07-01,221.24,224.48,219.735,223.86,213.165987455987,705833,0.0,1.0
2022-06-30,216.84,222.39,215.65,221.25,210.680669724994,1343257,1.26,1.0
2022-06-29,221.67,221.99,218.96,219.28,207.622386667101,1235550,0.0,1.0
2022-06-28,224.78,228.0,220.05,220.49,208.768059267736,1616946,0.0,1.0
2022-06-27,223.07,226.2476,222.08,223.5,211.618038216422,1277122,0.0,1.0
2022-06-24,217.43,222.725,216.91,222.33,210.510239090189,1675582,0.0,1.0
2022-06-23,216.25,217.85,213.945,216.6,205.084863882224,1181182,0.0,1.0
2022-06-22,213.36,218.905,212.872,216.01,204.526230134807,1129363,0.0,1.0
2022-06-21,211.56,218.47,211.56,216.55,205.037522039223,1233399,0.0,1.0
2022-06-17,212.21,213.39,208.12,209.78,198.627436496828,3063845,0.0,1.0
2022-06-16,214.71,215.68,211.3,211.89,200.625262271489,1338733,0.0,1.0
2022-06-15,217.2,220.705,215.32,217.92,206.334688537462,1276558,0.0,1.0
2022-06-14,218.36,218.87,214.355,215.9,204.422078080204,1182498,0.0,1.0
2022-06-13,220.91,221.65,216.6615,217.53,205.965422162051,1288531,0.0,1.0
2022-06-10,224.45,227.11,222.9,224.63,212.687963868255,1351968,0.0,1.0
2022-06-09,230.73,231.6,226.77,226.89,214.82781517192,823195,0.0,1.0
2022-06-08,233.5,234.33,230.765,231.36,219.060175936248,1024624,0.0,1.0
2022-06-07,228.87,235.82,228.15,235.58,223.055827485569,1341434,0.0,1.0
2022-06-06,231.33,232.41,229.48,229.9,217.677794120606,956924,0.0,1.0
2022-06-03,228.39,231.84,228.39,230.13,217.895566598413,1410440,0.0,1.0
2022-06-02,228.67,230.74,223.839,229.44,217.242249164993,1101724,0.0,1.0
2022-06-01,227.09,228.0,224.22,226.22,214.1934344757,1204096,0.0,1.0
2022-05-31,224.24,226.26,223.4,224.91,212.953078189063,1637274,0.0,1.0
2022-05-27,222.65,226.64,222.13,226.51,214.468017165109,1403921,0.0,1.0
2022-05-26,221.73,224.05,220.72,221.26,209.497123649958,1477349,0.0,1.0
2022-05-25,219.78,221.11,217.6028,220.05,208.351451049323,1498717,0.0,1.0
2022-05-24,216.19,220.99,215.76,219.82,208.133678571517,1480471,0.0,1.0
2022-05-23,215.19,217.78,214.8,216.7,205.179547568227,1812505,0.0,1.0
2022-05-20,218.38,218.58,210.19,213.5,202.149669616135,1985832,0.0,1.0
2022-05-19,223.9,224.39,216.66,217.78,206.202131377058,2108665,0.0,1.0
2022-05-18,230.52,232.25,225.45,225.98,213.966193629294,1929181,0.0,1.0
2022-05-17,229.25,232.41,226.8284,231.62,219.306353519856,1084789,0.0,1.0
2022-05-16,226.71,228.35,225.26,227.8,215.689436714546,1237388,0.0,1.0
2022-05-13,225.04,227.3,222.86,226.31,214.278649793103,1557764,0.0,1.0
2022-05-12,226.02,227.99,219.43,223.49,211.608569847822,2121718,0.0,1.0
2022-05-11,229.34,232.48,226.0922,226.94,214.875157014921,1830867,0.0,1.0
2022-05-10,230.0,233.84,226.765,229.3,217.109692004589,1748846,0.0,1.0
2022-05-09,237.98,238.29,228.47,229.37,217.175970584791,1915722,0.0,1.0
2022-05-06,238.4,240.9232,236.0,239.6,226.862111662885,1329712,0.0,1.0
2022-05-05,242.46,244.15,238.0,239.24,226.521250393275,2174263,0.0,1.0
2022-05-04,233.99,243.36,232.11,242.92,230.00561003818,1907257,0.0,1.0
2022-05-03,234.59,236.7,232.39,233.38,220.972786393506,1829837,0.0,1.0
2022-05-02,236.53,238.56,230.43,233.25,220.849697601702,1776685,0.0,1.0
2022-04-29,241.0,242.0,235.99,236.53,223.955322502597,1839633,0.0,1.0
