,BKNG_Open,BKNG_High,BKNG_Low,BKNG_Close,BKNG_Adj Close,BKNG_Volume,BKNG_Dividend Amount,BKNG_Split Coefficient
2023-07-26,2942.43,2966.21,2923.285,2958.16,2937.09288454807,166875,0.0,1.0
2023-07-25,2885.51,2960.62,2885.51,2942.43,2921.47490882196,245741,0.0,1.0
2023-07-24,2906.38,2919.68,2871.01,2893.76,2873.15152175333,255161,0.0,1.0
2023-07-21,2939.11,2973.0,2923.13,2923.24,2902.42157416309,698763,0.0,1.0
2023-07-20,2920.2,2972.87,2916.14,2917.5,2896.7224526966,257313,0.0,1.0
2023-07-19,2980.46,2998.0,2926.77,2927.88,2907.02852949489,299860,0.0,1.0
2023-07-18,2936.62,2984.57,2920.0,2981.61,2960.37588078311,308005,0.0,1.0
2023-07-17,2857.23,2954.99,2857.23,2949.66,2928.6534189618,251586,0.0,1.0
2023-07-14,2844.79,2867.76,2828.055,2866.92,2846.50266806682,238645,0.0,1.0
2023-07-13,2825.0,2853.0162,2823.95,2834.53,2814.34333979164,311135,0.0,1.0
2023-07-12,2804.2,2821.46,2781.11,2788.47,2768.61136509714,306953,0.0,1.0
2023-07-11,2739.92,2789.18,2733.615,2783.4,2763.57747209451,278336,0.0,1.0
2023-07-10,2637.0,2733.48,2637.0,2728.83,2709.3961030307,401083,0.0,1.0
2023-07-07,2628.0,2661.84,2628.0,2636.91,2618.13072930255,268972,0.0,1.0
2023-07-06,2651.18,2660.0,2624.495,2632.69,2613.94078285855,309231,0.0,1.0
2023-07-05,2715.39,2723.13,2667.68,2674.0,2654.95658560779,276855,0.0,1.0
2023-07-03,2693.7,2743.07,2683.32,2720.79,2701.4133614644,179335,0.0,1.0
2023-06-30,2685.62,2720.0,2676.91,2700.33,2681.09907135912,306627,0.0,1.0
2023-06-29,2671.42,2675.91,2633.0,2655.91,2636.99541708361,223986,0.0,1.0
2023-06-28,2697.99,2722.68,2663.05,2666.47,2647.48021197666,242194,0.0,1.0
2023-06-27,2647.54,2722.885,2647.54,2700.36,2681.12885770824,388216,0.0,1.0
2023-06-26,2613.98,2651.57,2605.0,2615.76,2597.13135316732,226045,0.0,1.0
2023-06-23,2638.05,2658.1,2619.24,2623.93,2605.24316891318,324642,0.0,1.0
2023-06-22,2642.27,2682.18,2641.0,2677.9,2658.82881099443,225172,0.0,1.0
2023-06-21,2636.65,2665.195,2620.0,2643.8,2624.97166081895,244905,0.0,1.0
2023-06-20,2620.0,2669.97,2613.97,2636.65,2617.87258094345,292536,0.0,1.0
2023-06-16,2702.21,2702.21,2632.16,2640.99,2622.18167278396,828864,0.0,1.0
2023-06-15,2595.54,2678.36,2587.175,2671.7,2652.67296550798,398516,0.0,1.0
2023-06-14,2595.37,2623.495,2579.365,2609.79,2591.20386969086,234347,0.0,1.0
2023-06-13,2629.92,2629.92,2584.82,2614.05,2595.43353126703,267132,0.0,1.0
2023-06-12,2626.23,2627.26,2580.1,2605.34,2586.78556123687,317577,0.0,1.0
2023-06-09,2647.46,2672.74,2604.0,2606.13,2587.56993509724,318458,0.0,1.0
2023-06-08,2617.0,2679.235,2617.0,2647.46,2628.60559541256,237848,0.0,1.0
2023-06-07,2710.32,2725.88,2636.57,2644.18,2625.34895457457,314438,0.0,1.0
2023-06-06,2688.65,2729.27,2684.51,2708.1,2688.81373578326,314884,0.0,1.0
2023-06-05,2617.38,2674.62,2617.38,2670.76,2651.73965990197,313004,0.0,1.0
2023-06-02,2577.31,2634.48,2568.48,2625.65,2606.95091959652,327369,0.0,1.0
2023-06-01,2503.12,2568.2,2500.35,2550.0,2531.83967587878,319193,0.0,1.0
2023-05-31,2516.77,2523.04,2456.93,2508.77,2490.90330339389,816408,0.0,1.0
2023-05-30,2595.22,2606.24,2520.13,2528.77,2510.76086947921,485715,0.0,1.0
2023-05-26,2614.98,2664.2999,2588.37,2591.13,2572.67676053325,465429,0.0,1.0
2023-05-25,2637.46,2637.64,2571.1301,2597.37,2578.87232115187,380278,0.0,1.0
2023-05-24,2622.25,2643.16,2595.375,2625.83,2607.12963769129,270056,0.0,1.0
2023-05-23,2676.25,2680.08,2623.11,2637.49,2618.70659871903,289809,0.0,1.0
2023-05-22,2764.33,2786.185,2693.02,2695.62,2676.42261454602,282773,0.0,1.0
2023-05-19,2780.97,2780.97,2753.52,2765.26,2745.56665965512,330068,0.0,1.0
2023-05-18,2698.71,2786.85,2694.3399,2780.98,2761.17470659818,337623,0.0,1.0
2023-05-17,2661.89,2699.74,2640.63,2696.7,2677.49492311463,297679,0.0,1.0
2023-05-16,2660.0,2692.29,2646.31,2646.32,2627.4737141457,225227,0.0,1.0
2023-05-15,2626.99,2653.085,2620.95,2646.07,2627.22549456963,198706,0.0,1.0
2023-05-12,2679.73,2679.73,2625.0,2630.82,2612.08410042957,220424,0.0,1.0
2023-05-11,2636.87,2668.395,2635.39,2656.58,2637.66064554747,212352,0.0,1.0
2023-05-10,2634.91,2663.98,2598.63,2645.92,2627.07656282399,411907,0.0,1.0
2023-05-09,2625.44,2664.59,2608.58,2634.91,2616.14497269402,339642,0.0,1.0
2023-05-08,2573.12,2648.15,2573.12,2639.47,2620.67249776148,344880,0.0,1.0
2023-05-05,2630.32,2650.15,2524.345,2569.3,2551.00222715112,788233,0.0,1.0
2023-05-04,2610.92,2645.9999,2600.59,2603.57,2585.02816663832,487754,0.0,1.0
2023-05-03,2721.63,2721.63,2635.78,2646.21,2627.36449753223,399873,0.0,1.0
2023-05-02,2686.85,2731.75,2686.85,2716.05,2696.70711830218,291655,0.0,1.0
2023-05-01,2680.32,2719.98,2678.72,2691.09,2671.9248758277,252445,0.0,1.0
2023-04-28,2631.19,2693.92,2620.7,2686.31,2667.1789175333,295334,0.0,1.0
2023-04-27,2622.0,2640.845,2577.31,2639.44,2620.64271141235,377021,0.0,1.0
2023-04-26,2643.44,2660.05,2585.81,2597.37,2578.87232115187,357326,0.0,1.0
2023-04-25,2675.51,2675.51,2641.2,2645.02,2626.18297235015,283601,0.0,1.0
2023-04-24,2697.75,2706.9999,2666.86,2679.69,2660.60606315906,243646,0.0,1.0
2023-04-21,2662.62,2689.72,2633.0,2687.33,2668.19165340366,210098,0.0,1.0
2023-04-20,2664.25,2699.695,2656.81,2660.77,2641.82080564235,247756,0.0,1.0
2023-04-19,2683.85,2694.86,2672.56,2676.28,2657.22034814151,198496,0.0,1.0
2023-04-18,2696.13,2721.8499,2687.805,2696.68,2677.47506554854,245029,0.0,1.0
2023-04-17,2631.97,2676.18,2631.97,2676.05,2656.99198613153,175593,0.0,1.0
2023-04-14,2626.45,2657.98,2615.62,2649.86,2630.9885033428,185473,0.0,1.0
2023-04-13,2569.0,2631.1,2560.5,2629.63,2610.9025752475,334578,0.0,1.0
2023-04-12,2587.86,2587.92,2534.52,2547.25,2529.10926054205,276208,0.0,1.0
2023-04-11,2581.81,2588.68,2561.06,2566.47,2548.19238155004,236784,0.0,1.0
2023-04-10,2565.06,2585.08,2552.19,2572.57,2554.24893920607,205800,0.0,1.0
2023-04-06,2605.75,2605.75,2552.0,2583.85,2565.44860647819,272676,0.0,1.0
2023-04-05,2633.02,2635.145,2590.0,2615.6,2596.97249263864,260866,0.0,1.0
2023-04-04,2672.14,2674.95,2625.0,2638.33,2619.54061649461,260687,0.0,1.0
2023-04-03,2644.79,2677.18,2630.0,2665.19,2646.2093277472,223115,0.0,1.0
2023-03-31,2625.7,2660.86,2621.99,2652.41,2633.52034301868,365790,0.0,1.0
2023-03-30,2588.4,2624.49,2580.495,2609.76,2591.17408334173,265529,0.0,1.0
2023-03-29,2581.43,2584.51,2555.14,2571.77,2553.45463656266,236766,0.0,1.0
2023-03-28,2520.0,2554.18,2508.31,2545.12,2526.99442975396,235917,0.0,1.0
2023-03-27,2525.0,2542.8,2504.48,2508.31,2490.44657937392,246464,0.0,1.0
2023-03-24,2510.09,2513.8799,2466.02,2499.33,2481.53053220161,329595,0.0,1.0
2023-03-23,2573.01,2615.63,2523.85,2538.76,2520.67972373883,352620,0.0,1.0
2023-03-22,2577.37,2611.99,2557.0,2558.24,2540.02099310593,273079,0.0,1.0
2023-03-21,2517.81,2581.7,2517.81,2571.32,2553.00784132574,282569,0.0,1.0
2023-03-20,2450.53,2503.89,2438.13,2493.73,2475.97041369772,322858,0.0,1.0
2023-03-17,2439.91,2445.61,2392.81,2440.85,2423.46700896813,798893,0.0,1.0
2023-03-16,2403.98,2452.435,2401.01,2439.91,2422.53370336212,337619,0.0,1.0
2023-03-15,2418.64,2434.52,2383.18,2415.73,2398.52590596496,425562,0.0,1.0
2023-03-14,2499.02,2513.36,2460.0,2475.75,2458.11846178702,379016,0.0,1.0
2023-03-13,2459.85,2467.66,2432.94,2438.89,2421.52096749176,418214,0.0,1.0
2023-03-10,2508.89,2524.59,2461.47,2480.49,2462.82470494924,383701,0.0,1.0
2023-03-09,2571.41,2587.3736,2503.55,2505.39,2487.54737472547,326646,0.0,1.0
2023-03-08,2577.4,2600.04,2563.69,2582.87,2564.47558574001,211443,0.0,1.0
2023-03-07,2599.77,2630.0,2571.425,2578.9,2560.53385887207,297205,0.0,1.0
2023-03-06,2574.66,2626.46,2574.66,2613.43,2594.81794671838,447983,0.0,1.0
2023-03-03,2600.0,2628.25,2589.3,2620.4,2601.73830849912,419107,0.0,1.0
2023-03-02,2539.66,2583.6025,2527.82,2577.83,2559.47147908651,328683,0.0,1.0
2023-03-01,2530.0,2554.25,2524.905,2552.32,2534.14315354468,329116,0.0,1.0
2023-02-28,2511.84,2548.89,2501.15,2524.0,2506.02483996786,340179,0.0,1.0
2023-02-27,2480.39,2528.76,2475.12,2521.08,2503.1256353194,363018,0.0,1.0
2023-02-24,2430.0,2489.21,2405.04,2452.48,2435.01418364674,563702,0.0,1.0
2023-02-23,2429.74,2454.04,2382.545,2426.49,2409.20927651886,419555,0.0,1.0
2023-02-22,2423.27,2449.67,2418.6,2426.71,2409.4277097458,165968,0.0,1.0
2023-02-21,2415.06,2449.71,2415.06,2425.49,2408.2163982146,225271,0.0,1.0
2023-02-17,2465.64,2474.67,2442.51,2462.01,2444.4763138864,287025,0.0,1.0
2023-02-16,2474.8,2537.0,2469.5,2493.18,2475.42433063038,341339,0.0,1.0
2023-02-15,2500.0,2519.42,2482.02,2516.58,2498.6576829502,299326,0.0,1.0
2023-02-14,2418.13,2481.13,2409.96,2471.05,2453.45193375696,263773,0.0,1.0
2023-02-13,2376.94,2432.84,2366.5928,2423.03,2405.7739175861,269069,0.0,1.0
2023-02-10,2383.71,2404.64,2331.23,2348.37,2331.64562338959,567590,0.0,1.0
2023-02-09,2461.82,2490.7,2435.58,2436.12,2418.77069458895,349027,0.0,1.0
2023-02-08,2462.8,2485.97,2420.15,2425.08,2407.80931810985,350643,0.0,1.0
2023-02-07,2464.82,2489.98,2412.88,2487.19,2469.47698958782,428165,0.0,1.0
2023-02-06,2429.81,2474.87,2425.91,2469.95,2452.35976762227,246155,0.0,1.0
2023-02-03,2422.685,2472.2199,2409.88,2455.07,2437.58573845479,287320,0.0,1.0
2023-02-02,2455.85,2484.79,2438.96,2454.69,2437.20844469917,346051,0.0,1.0
2023-02-01,2422.34,2462.24,2390.15,2445.74,2428.32218387599,411362,0.0,1.0
2023-01-31,2419.84,2435.99,2403.44,2434.1,2416.76508041433,338098,0.0,1.0
2023-01-30,2433.95,2456.3,2413.87,2436.98,2419.62456993062,317265,0.0,1.0
2023-01-27,2421.78,2474.595,2421.78,2464.51,2446.95850964706,299109,0.0,1.0
2023-01-26,2400.0,2433.86,2397.51,2431.15,2413.83608941674,238026,0.0,1.0
2023-01-25,2298.25,2392.99,2289.69,2390.75,2373.72380592439,304419,0.0,1.0
2023-01-24,2402.62,2430.86,2393.87,2402.34,2385.23126547083,237056,0.0,1.0
2023-01-23,2340.0,2403.78,2329.8,2401.58,2384.47667795959,341021,0.0,1.0
2023-01-20,2327.12,2350.49,2320.28,2344.29,2327.59467990818,303671,0.0,1.0
2023-01-19,2270.0,2322.34,2268.365,2315.4,2298.91042569793,284255,0.0,1.0
2023-01-18,2360.0,2374.72,2293.44,2296.45,2280.09538183209,307082,0.0,1.0
2023-01-17,2297.91,2336.33,2297.91,2334.02,2317.39781972337,344096,0.0,1.0
2023-01-13,2223.35,2302.0127,2222.16,2301.34,2284.95055673995,290658,0.0,1.0
2023-01-12,2225.53,2267.6592,2214.65,2256.77,2240.69797071881,292096,0.0,1.0
2023-01-11,2223.35,2246.27,2215.5,2224.81,2208.96558011446,289997,0.0,1.0
2023-01-10,2200.56,2220.96,2179.325,2220.95,2205.13306985999,216697,0.0,1.0
2023-01-09,2195.0,2222.52,2184.915,2208.41,2192.68237592449,271645,0.0,1.0
2023-01-06,2165.12,2191.2,2151.16,2179.25,2163.73004457209,350405,0.0,1.0
2023-01-05,2085.49,2153.465,2085.49,2144.94,2129.66438995272,376055,0.0,1.0
2023-01-04,2068.83,2113.595,2056.775,2110.44,2095.41008845553,368147,0.0,1.0
2023-01-03,2038.83,2049.0,2005.57,2032.21,2017.73721871279,266999,0.0,1.0
2022-12-30,1979.29,2017.6,1978.0,2015.28,2000.92778902156,196695,0.0,1.0
2022-12-29,1984.8,2013.07,1974.58,2003.51,1989.24161138035,206694,0.0,1.0
2022-12-28,2007.49,2030.0,1955.35,1958.84,1944.88973752878,240864,0.0,1.0
2022-12-27,1977.88,2012.3899,1962.185,1998.27,1984.038929066,231467,0.0,1.0
2022-12-23,1926.42,1973.34,1918.72,1971.52,1957.47943442688,157901,0.0,1.0
2022-12-22,1947.7,1947.7,1907.38,1932.99,1919.2238333635,252746,0.0,1.0
2022-12-21,1975.58,1997.49,1967.84,1970.9,1956.86384987823,251010,0.0,1.0
2022-12-20,1924.72,1963.105,1924.72,1958.51,1944.56208768837,245346,0.0,1.0
2022-12-19,1952.06,1959.45,1919.6,1931.44,1917.68487199189,278501,0.0,1.0
2022-12-16,1949.38,1972.275,1928.01,1938.55,1924.74423673522,807908,0.0,1.0
2022-12-15,1966.84,1976.22,1952.31,1965.69,1951.690953913,342282,0.0,1.0
2022-12-14,2057.04,2069.66,1988.01,2006.8,1992.50818100139,401540,0.0,1.0
2022-12-13,2152.37,2152.37,2038.32,2047.83,2033.24597782543,418972,0.0,1.0
2022-12-12,2020.04,2081.9,2015.0,2080.0,2065.18687287367,334979,0.0,1.0
2022-12-09,2001.65,2031.21,1991.29,2019.98,2005.59431705162,242030,0.0,1.0
2022-12-08,1962.39,2020.785,1948.64,2010.76,1996.43997908628,314147,0.0,1.0
2022-12-07,1976.3,1987.64,1940.2599,1955.56,1941.63309669079,415417,0.0,1.0
2022-12-06,2058.04,2074.95,2023.51,2042.19,2027.64614418937,262827,0.0,1.0
2022-12-05,2056.07,2086.88,2046.77,2056.52,2041.8740902895,278968,0.0,1.0
2022-12-02,2031.64,2094.49,2024.73,2085.44,2070.58813084888,270497,0.0,1.0
2022-12-01,2083.7,2100.635,2048.0,2060.29,2045.61724149658,291983,0.0,1.0
2022-11-30,2032.0,2084.7,2012.2,2079.45,2064.64078980632,444131,0.0,1.0
2022-11-29,1985.21,2027.565,1985.21,2017.16,2002.79440023358,284743,0.0,1.0
2022-11-28,1986.02,2004.9,1978.06,1984.9,1970.76414613796,331380,0.0,1.0
2022-11-25,1968.48,1996.28,1963.22,1984.63,1970.49606899581,168803,0.0,1.0
2022-11-23,1954.88,2002.0,1951.735,1969.45,1955.42417633704,254420,0.0,1.0
2022-11-22,1930.0,1950.05,1899.31,1946.97,1933.10427205714,327116,0.0,1.0
2022-11-21,1922.94,1948.42,1900.01,1919.49,1905.81997625591,280051,0.0,1.0
2022-11-18,1959.77,1972.2,1925.5,1940.28,1926.4619162016,306105,0.0,1.0
2022-11-17,1960.92,1972.45,1902.46,1940.76,1926.93849778765,495148,0.0,1.0
2022-11-16,2008.95,2028.83,1990.0,2013.78,1999.43847156516,302529,0.0,1.0
2022-11-15,2029.62,2061.96,1975.22,2001.9,1987.64307731048,411342,0.0,1.0
2022-11-14,1996.51,2019.52,1974.01,1979.25,1965.15438371885,411745,0.0,1.0
2022-11-11,1936.31,2033.38,1936.31,2015.77,2001.41429939065,442819,0.0,1.0
2022-11-10,1946.86,1955.3,1916.4,1946.51,1932.64754803718,516239,0.0,1.0
2022-11-09,1840.0,1882.34,1830.07,1865.82,1852.53219766594,359559,0.0,1.0
2022-11-08,1835.79,1892.95,1830.5748,1859.19,1845.94941450865,317921,0.0,1.0
2022-11-07,1876.01,1886.83,1797.92,1833.82,1820.76009192942,433886,0.0,1.0
2022-11-04,1884.83,1916.15,1852.1,1874.4,1861.05109351654,438745,0.0,1.0
2022-11-03,1849.0,1902.7,1822.76,1825.73,1812.72770644791,742663,0.0,1.0
2022-11-02,1862.79,1884.725,1771.32,1778.18,1765.51634308005,608749,0.0,1.0
2022-11-01,1891.25,1927.0,1886.0362,1889.52,1876.06341347705,348982,0.0,1.0
2022-10-31,1870.91,1885.34,1837.84,1869.48,1856.16613225955,358177,0.0,1.0
2022-10-28,1839.01,1874.72,1813.54,1871.72,1858.39017966111,460746,0.0,1.0
2022-10-27,1869.37,1875.85,1823.115,1833.74,1820.68066166508,375669,0.0,1.0
2022-10-26,1874.61,1918.05,1847.52,1851.52,1838.33403791493,375667,0.0,1.0
2022-10-25,1802.28,1880.229,1802.28,1874.61,1861.25959796044,324795,0.0,1.0
2022-10-24,1813.02,1828.6437,1764.0,1808.56,1795.67998596366,314019,0.0,1.0
2022-10-21,1772.03,1829.3,1760.02,1822.79,1809.80864423337,307076,0.0,1.0
2022-10-20,1769.61,1827.0,1763.57,1773.62,1760.9888180126,345152,0.0,1.0
2022-10-19,1750.87,1799.98,1750.87,1771.82,1759.20163706492,313693,0.0,1.0
2022-10-18,1800.11,1815.59,1750.48,1773.96,1761.32639663605,367634,0.0,1.0
2022-10-17,1703.26,1751.99,1701.335,1747.49,1735.04490792212,318893,0.0,1.0
2022-10-14,1715.27,1735.86,1667.25,1670.49,1658.59327849362,389022,0.0,1.0
2022-10-13,1626.23,1710.91,1616.85,1692.13,1680.07916499795,477728,0.0,1.0
2022-10-12,1643.98,1682.56,1629.01,1675.62,1663.68674419451,290819,0.0,1.0
2022-10-11,1671.33,1671.33,1620.84,1634.61,1622.96880493655,304743,0.0,1.0
2022-10-10,1699.25,1701.65,1657.6125,1671.33,1659.42729626921,278481,0.0,1.0
2022-10-07,1680.77,1699.025,1668.12,1685.16,1673.15880321721,443507,0.0,1.0
2022-10-06,1723.67,1732.91,1692.605,1709.73,1697.55382315303,371458,0.0,1.0
2022-10-05,1726.81,1745.0,1709.57,1726.71,1714.41289675947,350529,0.0,1.0
2022-10-04,1728.99,1765.53,1727.2,1759.04,1746.5126523364,466112,0.0,1.0
2022-10-03,1672.44,1694.0,1626.22,1678.93,1666.97317138163,386980,0.0,1.0
2022-09-30,1658.97,1701.76,1641.87,1643.21,1631.50755835324,498503,0.0,1.0
2022-09-29,1690.55,1697.495,1659.69,1678.92,1666.96324259859,344949,0.0,1.0
2022-09-28,1661.88,1735.99,1652.94,1726.88,1714.5816860712,381923,0.0,1.0
2022-09-27,1696.5,1710.63,1655.39,1669.16,1657.27275034895,401298,0.0,1.0
2022-09-26,1677.68,1714.3,1669.0,1669.25,1657.36210939633,449098,0.0,1.0
2022-09-23,1696.15,1698.9,1646.0434,1669.88,1657.98762272802,629052,0.0,1.0
2022-09-22,1806.0,1806.08,1715.0,1720.58,1708.32655275432,577829,0.0,1.0
2022-09-21,1888.21,1890.84,1805.89,1806.7,1793.83323231772,372588,0.0,1.0
2022-09-20,1887.73,1926.45,1878.83,1896.63,1883.12277822038,310471,0.0,1.0
2022-09-19,1849.1,1910.0,1849.1,1902.99,1889.43748423551,267534,0.0,1.0
2022-09-16,1934.0,1934.62,1854.39,1876.45,1863.08649404029,792081,0.0,1.0
2022-09-15,1955.62,2015.05,1947.24,1956.77,1942.83447943895,380882,0.0,1.0
2022-09-14,1916.78,1970.04,1897.12,1967.38,1953.36891824721,303063,0.0,1.0
2022-09-13,1941.0,1967.785,1913.48,1920.8,1907.12064683449,396009,0.0,1.0
2022-09-12,2010.21,2030.95,2000.26,2013.32,1998.9817475452,411733,0.0,1.0
2022-09-09,1920.0,1984.99,1918.05,1981.03,1966.92170710045,527517,0.0,1.0
2022-09-08,1843.3,1912.35,1829.79,1906.02,1892.44590549744,461953,0.0,1.0
2022-09-07,1824.19,1880.79,1807.145,1872.45,1859.11498082322,395152,0.0,1.0
2022-09-06,1837.91,1848.56,1780.09,1814.85,1801.92519049749,338147,0.0,1.0
2022-09-02,1863.86,1872.9,1818.96,1837.91,1824.82096419387,337567,0.0,1.0
2022-09-01,1859.0,1873.525,1801.91,1852.51,1839.31698743616,577052,0.0,1.0
2022-08-31,1891.62,1916.8983,1873.42,1875.81,1862.45105192556,389647,0.0,1.0
2022-08-30,1921.0,1924.99,1869.89,1880.23,1866.83957403042,325330,0.0,1.0
2022-08-29,1897.0,1921.3656,1886.1,1898.66,1885.13832117804,315533,0.0,1.0
2022-08-26,2013.53,2020.84,1908.0,1910.96,1897.35072432052,383985,0.0,1.0
2022-08-25,2000.0,2033.95,1994.96,2008.54,1994.23578925081,250385,0.0,1.0
2022-08-24,1971.98,2019.16,1970.49,1990.96,1976.78098866181,229332,0.0,1.0
2022-08-23,1975.97,2012.1,1975.64,1992.83,1978.63767109079,323594,0.0,1.0
2022-08-22,2018.43,2042.06,1969.08,1972.67,1958.62124447678,464992,0.0,1.0
2022-08-19,2121.79,2129.3,2083.92,2086.92,2072.05759073919,236377,0.0,1.0
2022-08-18,2118.87,2154.73,2108.71,2144.73,2129.45588550882,215953,0.0,1.0
2022-08-17,2112.62,2143.0644,2101.64,2129.65,2114.48328068049,256434,0.0,1.0
2022-08-16,2116.27,2161.05,2115.2,2151.34,2136.01881110002,263713,0.0,1.0
2022-08-15,2102.0,2157.97,2100.0,2129.76,2114.59249729396,377625,0.0,1.0
2022-08-12,2083.96,2122.99,2072.35,2120.98,2105.8750257825,329721,0.0,1.0
2022-08-11,2061.61,2098.68,2050.875,2063.76,2049.06252921239,378414,0.0,1.0
2022-08-10,2000.02,2027.209,1980.64,2023.69,2009.27789556044,464068,0.0,1.0
2022-08-09,1951.65,1957.21,1919.295,1957.21,1943.27134589283,299836,0.0,1.0
2022-08-08,1922.88,1989.49,1922.88,1955.8,1941.87138748381,349736,0.0,1.0
2022-08-05,1933.76,1955.92,1904.0,1924.97,1911.26094936328,383682,0.0,1.0
2022-08-04,1900.83,1954.42,1875.57,1947.25,1933.38227798234,804844,0.0,1.0
2022-08-03,1935.01,1974.065,1922.64,1966.48,1952.47532777337,613479,0.0,1.0
2022-08-02,1906.67,1972.2,1902.8,1956.3,1942.36782663594,440044,0.0,1.0
2022-08-01,1923.75,1924.58,1862.99,1906.67,1893.09127639521,408337,0.0,1.0
2022-07-29,1913.61,1946.46,1900.01,1935.69,1921.90460478502,398681,0.0,1.0
2022-07-28,1886.6,1913.26,1857.07,1912.93,1899.30669457992,320491,0.0,1.0
2022-07-27,1836.76,1903.16,1836.76,1877.58,1864.20844652411,407550,0.0,1.0
2022-07-26,1820.63,1824.5525,1794.75,1795.8,1783.01085880122,300380,0.0,1.0
2022-07-25,1818.83,1843.99,1803.5201,1834.67,1821.60403848805,339952,0.0,1.0
2022-07-22,1853.02,1857.59,1797.04,1809.88,1796.99058532529,308458,0.0,1.0
2022-07-21,1814.72,1831.57,1785.9,1829.41,1816.38149860761,337871,0.0,1.0
2022-07-20,1827.25,1849.08,1806.555,1834.8,1821.7331126676,475633,0.0,1.0
2022-07-19,1773.62,1842.47,1773.62,1834.8,1821.7331126676,447166,0.0,1.0
2022-07-18,1744.91,1790.0,1729.1504,1738.79,1726.40686667501,444379,0.0,1.0
2022-07-15,1709.24,1723.31,1680.4301,1698.59,1686.4931588435,480964,0.0,1.0
2022-07-14,1691.4,1709.195,1669.34,1673.91,1661.98892229422,537414,0.0,1.0
2022-07-13,1692.53,1747.53,1678.01,1738.03,1725.65227916376,288665,0.0,1.0
2022-07-12,1732.4,1762.33,1717.03,1738.25,1725.8707123907,322718,0.0,1.0
2022-07-11,1737.66,1754.4275,1713.995,1724.55,1712.26827962226,355347,0.0,1.0
2022-07-08,1763.66,1781.5,1725.6,1769.48,1756.87830183293,230758,0.0,1.0
2022-07-07,1783.19,1799.0,1760.81,1785.92,1773.20122115507,334749,0.0,1.0
2022-07-06,1793.69,1807.45,1746.13,1750.86,1738.3909078075,389396,0.0,1.0
2022-07-05,1711.53,1797.16,1689.46,1787.96,1775.22669289577,525639,0.0,1.0
2022-07-01,1743.1,1767.98,1719.745,1767.98,1755.38898437654,356287,0.0,1.0
2022-06-30,1752.63,1783.92,1703.05,1748.99,1736.53422537852,640773,0.0,1.0
2022-06-29,1823.84,1833.85,1760.0,1810.33,1797.43738056221,422967,0.0,1.0
2022-06-28,1921.76,1954.0,1835.33,1838.42,1825.32733212905,405259,0.0,1.0
2022-06-27,1939.91,1949.6,1891.005,1896.24,1882.73555568172,344529,0.0,1.0
2022-06-24,1867.83,1933.02,1853.33,1931.05,1917.29764945322,509235,0.0,1.0
2022-06-23,1871.64,1876.24,1795.01,1835.06,1821.99126102671,602016,0.0,1.0
2022-06-22,1896.67,1946.665,1882.225,1889.84,1876.38113453441,438795,0.0,1.0
2022-06-21,1949.58,1953.87,1913.38,1937.29,1923.49321007184,603185,0.0,1.0
2022-06-17,1851.92,1922.46,1850.505,1906.87,1893.28985205607,565543,0.0,1.0
2022-06-16,1902.86,1909.27,1832.295,1846.24,1833.09164046841,553117,0.0,1.0
2022-06-15,1992.9,2003.88,1931.61,1973.24,1959.18718511021,380353,0.0,1.0
2022-06-14,1983.35,1995.855,1903.02,1951.51,1937.61193955851,578634,0.0,1.0
2022-06-13,2006.45,2016.15,1913.43,1979.32,1965.22388520015,729562,0.0,1.0
2022-06-10,2199.83,2208.2,2096.53,2104.96,2089.96911534816,431518,0.0,1.0
2022-06-09,2330.0,2336.055,2276.23,2277.84,2261.61791658969,372602,0.0,1.0
2022-06-08,2303.45,2355.0,2300.37,2345.8,2329.09392614762,269693,0.0,1.0
2022-06-07,2302.03,2346.015,2300.0,2326.73,2310.15973688527,234575,0.0,1.0
2022-06-06,2366.44,2393.31,2332.75,2347.3,2330.58324360402,206681,0.0,1.0
2022-06-03,2317.36,2378.93,2310.9,2335.87,2319.23464458626,308670,0.0,1.0
2022-06-02,2259.55,2383.9,2256.85,2372.36,2355.46477390893,480107,0.0,1.0
2022-06-01,2265.0,2276.8,2197.15,2238.57,2222.62758558116,258599,0.0,1.0
2022-05-31,2243.32,2269.0014,2195.04,2243.56,2227.58204831945,505187,0.0,1.0
2022-05-27,2263.61,2274.17,2238.5,2265.98,2249.8423799011,308660,0.0,1.0
2022-05-26,2170.82,2252.0,2158.37,2221.51,2205.68908171038,302220,0.0,1.0
2022-05-25,2038.07,2167.365,2038.07,2147.22,2131.92815248644,356291,0.0,1.0
2022-05-24,2089.43,2094.74,2019.345,2050.06,2035.46009644394,339236,0.0,1.0
2022-05-23,2157.39,2157.39,2094.66,2106.65,2091.64707968237,296348,0.0,1.0
2022-05-20,2127.77,2132.28,2052.85,2115.9,2100.83120399683,431076,0.0,1.0
2022-05-19,2059.62,2142.43,2042.58,2103.4,2088.4202251935,387387,0.0,1.0
2022-05-18,2120.0,2134.06,2042.0,2050.38,2035.77781750131,360573,0.0,1.0
2022-05-17,2125.0,2161.0,2109.86,2146.59,2131.30263915476,407107,0.0,1.0
2022-05-16,2086.11,2094.59,2033.61,2046.01,2031.43893931166,289466,0.0,1.0
2022-05-13,2104.3,2124.99,2072.21,2101.89,2086.92097895406,302002,0.0,1.0
2022-05-12,2051.44,2114.78,2001.93,2053.05,2038.4288025737,436454,0.0,1.0
