,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,META_Dividend Amount,META_Split Coefficient
2020-12-01,279.16,289.3,278.96,286.55,285.69273837597,20602115,0.0,1.0
2020-11-30,276.03,277.7,271.01,276.97,276.141398527281,16693336,0.0,1.0
2020-11-27,277.39,279.13,274.82,277.81,276.978885528627,7808426,0.0,1.0
2020-11-25,278.14,280.18,272.65,275.59,274.765527025069,12467009,0.0,1.0
2020-11-24,268.49,277.8199,267.87,276.92,276.091548110534,16852501,0.0,1.0
2020-11-23,270.89,270.9471,264.53,268.43,267.626947346926,20990786,0.0,1.0
2020-11-20,272.56,273.0,269.41,269.7,268.893147932295,18122412,0.0,1.0
2020-11-19,271.025,273.47,269.19,272.94,272.123454937488,12963658,0.0,1.0
2020-11-18,274.52,277.3889,271.84,271.97,271.1563568526,12152945,0.0,1.0
2020-11-17,277.68,277.68,273.29,275.0,274.177292107457,15040297,0.0,1.0
2020-11-16,275.05,279.41,274.63,278.96,278.125445113804,12970352,0.0,1.0
2020-11-13,277.72,277.76,273.1,276.95,276.121458360582,10400101,0.0,1.0
2020-11-12,277.18,279.75,274.43,275.08,274.257052774251,12914206,0.0,1.0
2020-11-11,273.47,278.4,272.48,276.48,275.652864443162,14956950,0.0,1.0
2020-11-10,273.1,274.0,264.0,272.43,271.61498068667,29067691,0.0,1.0
2020-11-09,289.87,292.58,278.53,278.77,277.936013530166,25117650,0.0,1.0
2020-11-06,293.95,294.6,288.06,293.41,292.532215553632,13890974,0.0,1.0
2020-11-05,291.8965,297.38,288.95,294.68,293.798416139001,23823633,0.0,1.0
2020-11-04,281.0,288.94,278.62,287.38,286.520255293967,35364424,0.0,1.0
2020-11-03,263.16,270.05,260.88,265.3,264.506311258575,17961859,0.0,1.0
2020-11-02,264.6,270.47,257.34,261.36,260.578098418927,27165679,0.0,1.0
2020-10-30,274.5,276.7,259.1,263.11,262.322863005065,47299002,0.0,1.0
2020-10-29,276.55,283.6,273.78,280.83,279.989850700135,32368118,0.0,1.0
2020-10-28,278.79,278.79,267.26,267.67,266.869221012374,23121808,0.0,1.0
2020-10-27,278.76,284.51,276.31,283.29,282.442491204078,16287249,0.0,1.0
2020-10-26,283.16,285.23,274.26,277.11,276.280979694172,21322925,0.0,1.0
2020-10-23,278.8024,285.24,276.82,284.79,283.938003706482,17535155,0.0,1.0
2020-10-22,279.87,282.45,275.04,278.12,277.287958112457,16720026,0.0,1.0
2020-10-21,279.56,283.05,276.37,278.73,277.896133196769,28998638,0.0,1.0
2020-10-20,263.06,269.7,262.88,267.56,266.759550095531,18763246,0.0,1.0
2020-10-19,265.53,268.55,259.88,261.4,260.617978752324,13586955,0.0,1.0
2020-10-16,267.375,271.37,265.3,265.93,265.134426509585,16622702,0.0,1.0
2020-10-15,267.6,269.04,263.67,266.72,265.922063094185,15416064,0.0,1.0
2020-10-14,277.62,278.75,271.5,271.82,271.006805602359,15601154,0.0,1.0
2020-10-13,277.58,279.1,273.39,276.14,275.313881609284,18063343,0.0,1.0
2020-10-12,270.2,280.18,267.87,275.75,274.925048358659,31019256,0.0,1.0
2020-10-09,264.52,264.75,262.17,264.45,263.65885417388,14107803,0.0,1.0
2020-10-08,259.75,264.62,259.1488,263.76,262.970918422774,16312762,0.0,1.0
2020-10-07,259.21,260.18,254.82,258.12,257.347791413733,23133417,0.0,1.0
2020-10-06,261.78,265.69,258.24,258.66,257.886175914599,18696917,0.0,1.0
2020-10-05,262.2,264.865,260.8401,264.65,263.858255840867,12822252,0.0,1.0
2020-10-02,261.21,265.15,259.18,259.94,259.162346583317,16367597,0.0,1.0
2020-10-01,265.35,268.33,264.8,266.63,265.83233234404,20009801,0.0,1.0
2020-09-30,261.98,266.085,260.1,261.9,261.116482919792,20142546,0.0,1.0
2020-09-29,257.81,263.33,256.9,261.79,261.006812002949,20215504,0.0,1.0
2020-09-28,259.4,259.6,254.8208,256.82,256.051680578316,18826254,0.0,1.0
2020-09-25,249.4,255.75,246.61,254.82,254.057663908444,18351311,0.0,1.0
2020-09-24,246.5,252.24,245.62,249.53,248.783489816631,20006750,0.0,1.0
2020-09-23,255.26,257.9921,248.15,249.02,248.275015565814,19641266,0.0,1.0
2020-09-22,253.31,255.32,248.22,254.75,253.987873324998,30293103,0.0,1.0
2020-09-21,247.54,249.95,244.13,248.15,247.407618314419,24709378,0.0,1.0
2020-09-18,258.405,259.2,250.05,252.53,251.77451482144,28130767,0.0,1.0
2020-09-17,258.28,261.5,250.19,254.82,254.057663908444,31281441,0.0,1.0
2020-09-16,267.29,272.44,261.79,263.52,262.731636422389,29207594,0.0,1.0
2020-09-15,270.67,274.52,269.3,272.42,271.605010603321,18478530,0.0,1.0
2020-09-14,270.95,276.64,265.7,266.15,265.353768343271,24093830,0.0,1.0
2020-09-11,270.06,271.39,262.64,266.61,265.812392177342,18913883,0.0,1.0
2020-09-10,275.51,279.16,267.0319,268.09,267.287964513047,24814669,0.0,1.0
2020-09-09,275.77,278.48,271.35,273.72,272.901121438738,22918769,0.0,1.0
2020-09-08,271.28,279.3,269.42,271.16,270.348780101302,24863997,0.0,1.0
2020-09-04,287.25,289.0,271.14,282.73,281.884166536513,30333671,0.0,1.0
2020-09-03,295.99,297.6,283.63,291.12,290.249066466628,32294092,0.0,1.0
2020-09-02,298.88,303.6,293.05,302.5,301.595021318202,24341369,0.0,1.0
2020-09-01,294.71,301.49,292.71,295.44,294.556142473553,17320872,0.0,1.0
2020-08-31,293.95,296.88,291.55,293.2,292.322843803295,17345134,0.0,1.0
2020-08-28,295.0,297.23,290.98,293.66,292.781467637366,17172415,0.0,1.0
2020-08-27,300.16,301.23,292.02,293.22,292.342783969994,30301309,0.0,1.0
2020-08-26,284.0,304.67,284.0,303.91,303.000803070462,69015151,0.0,1.0
2020-08-25,272.41,283.09,270.2601,280.82,279.979880616785,42127240,0.0,1.0
2020-08-24,271.07,277.2478,268.7701,271.39,270.578092018337,23685603,0.0,1.0
2020-08-21,268.69,270.49,266.42,267.01,266.211195511316,15538615,0.0,1.0
2020-08-20,261.5,269.63,261.46,269.01,268.205212181189,20299688,0.0,1.0
2020-08-19,261.388,267.908,261.35,262.59,261.804418670898,23291463,0.0,1.0
2020-08-18,260.95,265.15,259.26,262.34,261.555166587164,18690383,0.0,1.0
2020-08-17,262.5,264.0973,259.4,261.16,260.37869675194,13303174,0.0,1.0
2020-08-14,262.305,262.65,258.6801,261.24,260.458457418734,14792708,0.0,1.0
2020-08-13,261.55,265.16,259.57,261.3,260.518277918831,17373970,0.0,1.0
2020-08-12,258.97,263.8973,258.1125,259.89,259.11249616657,21428329,0.0,1.0
2020-08-11,260.185,265.915,255.13,256.13,255.36374482721,28238283,0.0,1.0
2020-08-10,268.04,273.86,259.69,263.0,262.213192088222,30248826,0.0,1.0
2020-08-07,264.08,278.89,263.43,268.44,267.636917430275,72766364,0.0,1.0
2020-08-06,249.04,266.6,248.665,265.28,264.486371091877,45241611,0.0,1.0
2020-08-05,250.19,252.2698,247.77,249.12,248.374716399308,13088361,0.0,1.0
2020-08-04,251.56,252.8,247.43,249.83,249.082592317112,17183533,0.0,1.0
2020-08-03,252.65,255.4,250.33,251.96,251.206220070526,23134103,0.0,1.0
2020-07-31,255.82,255.85,249.0,253.67,252.911104323267,53030037,0.0,1.0
2020-07-30,230.22,234.893,229.0,234.5,233.79845454254,20615306,0.0,1.0
2020-07-29,231.14,233.7,230.31,233.29,232.592074457267,13588317,0.0,1.0
2020-07-28,234.63,234.96,229.83,230.12,229.43155803552,14170112,0.0,1.0
2020-07-27,231.46,234.95,230.83,233.5,232.801446207604,13163083,0.0,1.0
2020-07-24,230.19,233.49,226.9,230.71,230.019792953132,18325813,0.0,1.0
2020-07-23,239.63,242.42,231.75,232.6,231.904138706161,21771802,0.0,1.0
2020-07-22,240.26,241.9,238.12,239.87,239.152389301148,15427885,0.0,1.0
2020-07-21,246.22,246.91,240.08,241.75,241.026764970828,18646840,0.0,1.0
2020-07-20,240.06,246.05,235.64,245.42,244.685785560044,20797388,0.0,1.0
2020-07-17,241.0,244.16,237.86,242.03,241.30592730461,18152413,0.0,1.0
2020-07-16,238.0,241.76,236.33,240.93,240.20921813618,18880800,0.0,1.0
2020-07-15,241.55,244.82,238.05,240.28,239.561162718471,19134627,0.0,1.0
2020-07-14,236.76,240.33,232.03,239.73,239.012808134257,23378056,0.0,1.0
2020-07-13,247.01,250.15,238.42,239.0,238.284992049753,24674883,0.0,1.0
2020-07-10,243.69,245.49,239.32,245.07,244.336832642816,22982716,0.0,1.0
2020-07-09,245.0,246.53,239.24,244.5,243.768537891902,22175054,0.0,1.0
2020-07-08,238.11,246.99,236.59,243.58,242.851290223761,29793184,0.0,1.0
2020-07-07,239.41,247.65,238.82,240.86,240.139427552735,27887936,0.0,1.0
2020-07-06,233.76,240.4,232.27,240.28,239.561162718471,26208488,0.0,1.0
2020-07-02,239.0,240.0,232.61,233.42,232.721685540809,30635970,0.0,1.0
2020-07-01,228.5,239.0,227.56,237.55,236.839329964096,43403869,0.0,1.0
2020-06-30,220.59,227.5,218.47,227.07,226.390682613964,33927068,0.0,1.0
2020-06-29,209.75,220.75,207.11,220.64,219.979919020324,58514281,0.0,1.0
2020-06-26,232.64,233.09,215.4,216.08,215.433561013015,76343939,0.0,1.0
2020-06-25,234.62,237.3,232.74,235.68,234.974924377765,18704339,0.0,1.0
2020-06-24,241.2,243.22,232.68,234.02,233.319890541771,20834904,0.0,1.0
2020-06-23,241.28,245.19,239.86,242.24,241.515299054946,24017915,0.0,1.0
2020-06-22,238.56,240.7,236.91,239.22,238.504333883439,18917782,0.0,1.0
2020-06-19,237.79,240.83,235.55,238.79,238.075620299417,30081291,0.0,1.0
2020-06-18,234.99,236.14,232.15,235.94,235.234146544848,15782452,0.0,1.0
2020-06-17,235.0,237.59,231.73,235.53,234.825373127525,19578125,0.0,1.0
2020-06-16,237.14,238.46,233.0,235.65,234.945014127717,15236691,0.0,1.0
2020-06-15,225.09,233.77,224.8,232.5,231.804437872668,15340264,0.0,1.0
2020-06-12,229.9,231.66,224.5,228.58,227.896165199718,22091387,0.0,1.0
2020-06-11,229.94,232.89,223.55,224.43,223.758580609733,26708163,0.0,1.0
2020-06-10,240.96,241.21,235.28,236.73,236.021783129448,20720709,0.0,1.0
2020-06-09,231.52,239.77,230.41,238.67,237.955979299224,27462872,0.0,1.0
2020-06-08,229.03,231.55,227.41,231.4,230.707728704238,15466499,0.0,1.0
2020-06-05,226.71,231.35,225.31,230.77,230.079613453228,16750438,0.0,1.0
2020-06-04,229.56,231.63,224.61,226.29,225.613016112714,17041481,0.0,1.0
2020-06-03,232.11,232.65,228.53,230.16,229.471438368917,15380282,0.0,1.0
2020-06-02,230.94,233.0,226.56,232.72,232.023779706354,20919018,0.0,1.0
2020-06-01,224.59,232.44,223.5,231.91,231.216202955055,18223839,0.0,1.0
2020-05-29,225.2,227.49,222.88,225.09,224.416606110791,23322476,0.0,1.0
2020-05-28,224.3,231.63,224.0,225.46,224.785499194717,29423013,0.0,1.0
2020-05-27,229.07,230.56,221.13,229.14,228.454489867282,34697553,0.0,1.0
2020-05-26,239.77,240.9,231.67,232.2,231.505335372187,33178318,0.0,1.0
2020-05-22,231.51,235.99,228.74,234.91,234.207227959864,33925564,0.0,1.0
2020-05-21,234.72,237.2,231.2,231.39,230.697758620889,47577915,0.0,1.0
2020-05-20,223.5,231.34,223.19,229.97,229.282006785279,50162875,0.0,1.0
2020-05-19,213.27,220.49,212.83,216.88,216.231167680964,31843152,0.0,1.0
2020-05-18,212.15,214.64,210.94,213.19,212.55220692505,20167443,0.0,1.0
2020-05-15,205.27,211.34,204.12,210.88,210.249117671347,19383154,0.0,1.0
2020-05-14,202.56,206.93,200.69,206.81,206.191293748157,17178947,0.0,1.0
2020-05-13,209.43,210.78,202.11,205.1,204.486409495416,20684559,0.0,1.0
2020-05-12,213.29,215.28,210.0,210.1,209.471451170097,14704647,0.0,1.0
2020-05-11,210.89,215.0,210.37,213.18,212.5422368417,12911948,0.0,1.0
2020-05-08,212.24,213.21,210.85,212.35,211.714719923703,12524048,0.0,1.0
2020-05-07,211.16,211.6,209.04,211.26,210.627980838623,15151976,0.0,1.0
2020-05-06,208.12,211.6,206.66,208.47,207.846327584151,21856963,0.0,1.0
2020-05-05,207.02,210.38,206.5,207.07,206.45051591524,21071223,0.0,1.0
2020-05-04,200.2,205.91,198.76,205.26,204.645930829006,19250673,0.0,1.0
2020-05-01,201.6,207.28,199.05,202.27,201.664875907546,30415581,0.0,1.0
2020-04-30,206.92,209.69,201.57,204.71,204.097576244791,46230116,0.0,1.0
2020-04-29,190.93,196.91,190.0,194.19,193.609048561262,45954521,0.0,1.0
2020-04-28,188.66,189.2,182.56,182.91,182.362794543181,21730986,0.0,1.0
2020-04-27,192.66,193.75,187.41,187.5,186.939062800539,29197750,0.0,1.0
2020-04-24,183.23,190.41,180.83,190.07,189.501374221325,28868528,0.0,1.0
2020-04-23,184.08,187.05,183.15,185.13,184.57615304674,21426604,0.0,1.0
2020-04-22,178.45,184.78,178.14,182.28,181.734679292172,33369931,0.0,1.0
2020-04-21,175.25,175.38,168.34,170.8,170.289023607104,24850528,0.0,1.0
2020-04-20,177.41,180.5,176.77,178.24,177.706765619029,16110664,0.0,1.0
2020-04-17,179.2,180.28,176.66,179.24,178.703773953966,20974750,0.0,1.0
2020-04-16,177.95,178.05,172.51,176.25,175.722719032506,23593229,0.0,1.0
2020-04-15,175.19,178.19,172.82,176.97,176.44056503366,17423003,0.0,1.0
2020-04-14,178.98,181.23,176.62,178.17,177.636975035584,21011815,0.0,1.0
2020-04-13,173.67,175.0,169.45,174.79,174.267086863499,19355355,0.0,1.0
2020-04-09,175.9,177.08,171.57,175.19,174.665890197474,23534287,0.0,1.0
2020-04-08,171.25,175.0,167.74,174.28,173.758612612682,21664198,0.0,1.0
2020-04-07,171.79,173.39,166.01,168.83,168.32491718728,31411919,0.0,1.0
2020-04-06,160.15,166.2,158.51,165.55,165.054729848689,28453581,0.0,1.0
2020-04-03,157.15,157.91,150.83,154.18,153.718745080464,25983317,0.0,1.0
2020-04-02,159.1,161.35,155.92,158.19,157.716748503558,20886309,0.0,1.0
2020-04-01,161.62,164.15,158.04,159.6,159.122530255818,19507559,0.0,1.0
2020-03-31,165.48,170.93,164.2,166.8,166.300990267359,23676283,0.0,1.0
2020-03-30,159.18,166.75,158.06,165.95,165.453533182663,22515225,0.0,1.0
2020-03-27,158.2,160.09,154.75,156.79,156.320936834648,24879869,0.0,1.0
2020-03-26,158.25,164.0,157.02,163.34,162.85134142848,26579021,0.0,1.0
2020-03-25,158.92,162.99,153.06,156.21,155.742672000385,35184271,0.0,1.0
2020-03-24,155.21,161.31,152.57,160.98,160.49840175803,30440369,0.0,1.0
2020-03-23,149.66,152.31,142.25,148.1,147.656934404052,29830765,0.0,1.0
2020-03-20,156.02,159.27,148.0,149.73,149.282057989998,32568398,0.0,1.0
2020-03-19,146.62,159.93,144.8,153.13,152.671886328781,39862312,0.0,1.0
2020-03-18,139.75,148.18,137.1,146.96,146.520344902225,37553136,0.0,1.0
2020-03-17,150.74,153.94,140.0,149.42,148.972985406168,34255596,0.0,1.0
2020-03-16,152.32,159.13,143.1,146.01,145.573186984035,39120419,0.0,1.0
2020-03-13,163.53,170.79,157.6,170.28,169.770579272937,35028627,0.0,1.0
2020-03-12,159.54,166.6,154.34,154.47,154.007877497596,43266335,0.0,1.0
2020-03-11,174.01,175.88,167.66,170.24,169.73069893954,20397204,0.0,1.0
2020-03-10,174.67,178.29,169.5,178.19,177.656915202282,24517791,0.0,1.0
2020-03-09,169.6,175.0,165.19,169.5,168.992912771687,29949041,0.0,1.0
2020-03-06,178.33,183.78,176.26,181.09,180.548239373597,24559550,0.0,1.0
2020-03-05,186.78,188.99,183.89,185.17,184.616033380137,19333425,0.0,1.0
2020-03-04,189.17,191.83,186.39,191.76,191.186318307367,23062473,0.0,1.0
2020-03-03,196.22,197.24,183.97,185.89,185.333879381291,27984104,0.0,1.0
2020-03-02,194.03,196.57,188.85,196.44,195.852317314868,24948955,0.0,1.0
2020-02-28,182.7,192.74,181.82,192.47,191.894194225172,32583494,0.0,1.0
2020-02-27,191.82,195.88,189.5,189.75,189.182331554145,21682626,0.0,1.0
2020-02-26,197.19,201.21,195.49,197.2,196.61004364942,16555210,0.0,1.0
2020-02-25,202.25,203.5,195.95,196.77,196.181330065397,21433487,0.0,1.0
2020-02-24,201.8,203.65,198.17,200.72,200.119512988395,23080057,0.0,1.0
2020-02-21,213.48,214.24,208.83,210.18,209.551211836892,14098432,0.0,1.0
2020-02-20,216.52,218.77,212.95,214.58,213.938048510611,13109213,0.0,1.0
2020-02-19,217.99,218.32,216.11,217.49,216.839342765275,12135114,0.0,1.0
2020-02-18,213.55,217.98,213.4,217.8,217.148415349106,15630026,0.0,1.0
2020-02-14,214.0,214.93,212.65,214.18,213.539245176637,10741747,0.0,1.0
2020-02-13,209.52,214.33,209.18,213.14,212.502356508303,15396625,0.0,1.0
2020-02-12,207.85,211.22,207.4,210.76,210.129476671155,13813704,0.0,1.0
2020-02-11,210.19,210.86,206.51,207.19,206.570156915432,25030810,0.0,1.0
2020-02-10,211.52,213.8,210.66,213.06,212.422595841508,11856350,0.0,1.0
2020-02-07,210.3,212.82,209.93,212.33,211.694779757005,12242530,0.0,1.0
2020-02-06,210.47,211.19,209.34,210.85,210.219207421299,10567533,0.0,1.0
2020-02-05,212.51,212.73,208.71,210.11,209.481421253446,12538154,0.0,1.0
2020-02-04,206.62,210.6,205.2,209.83,209.202258919664,19628890,0.0,1.0
2020-02-03,203.44,205.14,202.5,204.19,203.579131910624,15510509,0.0,1.0
2020-01-31,208.43,208.69,201.06,201.91,201.305952906969,31359917,0.0,1.0
2020-01-30,206.53,211.43,204.75,209.53,208.903156419183,48775500,0.0,1.0
2020-01-29,221.44,224.2,218.45,223.23,222.562170607809,33610005,0.0,1.0
2020-01-28,216.14,218.74,213.52,217.79,217.138445265756,13413835,0.0,1.0
2020-01-27,213.1,216.06,212.5,214.87,214.227180927742,13810655,0.0,1.0
2020-01-24,220.8,221.78,216.11,217.94,217.287996515997,11905824,0.0,1.0
2020-01-23,220.75,221.49,219.27,219.76,219.102551685581,11195000,0.0,1.0
2020-01-22,222.31,222.75,221.28,221.32,220.657884688081,12212814,0.0,1.0
2020-01-21,222.16,222.37,219.12,221.44,220.777525688273,14162007,0.0,1.0
2020-01-17,222.03,222.29,220.53,222.14,221.475431522729,15905944,0.0,1.0
2020-01-16,222.57,222.63,220.39,221.77,221.106538438802,10015288,0.0,1.0
2020-01-15,220.61,221.68,220.14,221.15,220.488393271142,10036475,0.0,1.0
2020-01-14,221.61,222.38,218.63,219.06,218.404645851125,13315361,0.0,1.0
2020-01-13,219.6,221.97,219.21,221.91,221.246119605693,14295658,0.0,1.0
2020-01-10,219.2,219.88,217.42,218.06,217.407637516189,12127432,0.0,1.0
2020-01-09,217.54,218.38,216.28,218.3,217.646919516574,12679579,0.0,1.0
2020-01-08,213.0,216.24,212.61,215.22,214.57613384497,13492703,0.0,1.0
2020-01-07,212.82,214.58,211.75,213.06,212.422595841508,15111857,0.0,1.0
2020-01-06,206.7,212.78,206.52,212.6,211.963972007437,17073861,0.0,1.0
2020-01-03,207.21,210.4,206.95,208.67,208.045729251138,11197416,0.0,1.0
2020-01-02,206.75,209.79,206.27,209.78,209.152408502917,12090707,0.0,1.0
2019-12-31,204.0,205.56,203.6,205.25,204.635960745656,8962756,0.0,1.0
2019-12-30,207.86,207.9,203.9,204.41,203.79847374431,10534441,0.0,1.0
2019-12-27,208.67,208.93,206.59,208.1,207.477434500224,10287634,0.0,1.0
2019-12-26,205.57,207.82,205.31,207.79,207.168361916394,9368273,0.0,1.0
2019-12-24,206.3,206.79,205.0,205.12,204.506349662115,6046273,0.0,1.0
2019-12-23,206.7,208.59,205.68,206.18,205.563178497147,13353194,0.0,1.0
2019-12-20,207.48,207.71,203.43,206.3,205.682819497339,27315226,0.0,1.0
2019-12-19,202.78,206.3,202.51,206.06,205.443537496955,16808184,0.0,1.0
2019-12-18,200.09,204.3,200.09,202.5,201.894187824582,23284746,0.0,1.0
2019-12-17,198.84,199.0,196.13,198.39,197.796483567994,10177605,0.0,1.0
2019-12-16,195.27,199.12,194.81,197.92,197.327889650574,14922733,0.0,1.0
2019-12-13,196.4,196.8,193.17,194.11,193.529287894467,18806020,0.0,1.0
2019-12-12,202.35,203.66,194.1,196.75,196.161389898698,23766986,0.0,1.0
2019-12-11,200.28,202.63,200.28,202.26,201.654905824197,8041827,0.0,1.0
2019-12-10,201.66,202.05,200.15,200.87,200.269064238636,9485568,0.0,1.0
2019-12-09,200.65,203.14,200.21,201.34,200.737658156056,12013218,0.0,1.0
2019-12-06,200.5,201.57,200.06,201.05,200.448525738924,12279525,0.0,1.0
2019-12-05,199.86,201.29,198.21,199.36,198.763581652882,9755350,0.0,1.0
2019-12-04,200.0,200.03,198.05,198.71,198.115526235173,8459939,0.0,1.0
2019-12-03,197.6,198.93,195.08,198.82,198.225197152016,13014170,0.0,1.0
2019-12-02,202.13,202.18,198.05,199.7,199.10256448676,11542020,0.0,1.0
2019-11-29,201.6,203.8,201.21,201.64,201.036760656537,7985231,0.0,1.0
2019-11-27,199.9,203.14,199.42,202.0,201.395683657114,12760568,0.0,1.0
2019-11-26,200.0,200.15,198.04,198.97,198.374748402257,11748664,0.0,1.0
2019-11-25,199.52,200.97,199.25,199.79,199.192295236905,15286442,0.0,1.0
2019-11-22,198.38,199.3,197.62,198.82,198.225197152016,9959817,0.0,1.0
2019-11-21,197.42,199.09,196.86,197.93,197.337859733923,12130985,0.0,1.0
2019-11-20,198.58,199.59,195.43,197.51,196.91911623325,12370240,0.0,1.0
2019-11-19,197.4,200.0,196.86,199.32,198.723701319484,19070291,0.0,1.0
2019-11-18,194.56,198.63,193.05,197.4,196.809445316407,16176107,0.0,1.0
2019-11-15,194.26,195.3,193.38,195.1,194.516326146054,11530232,0.0,1.0
2019-11-14,192.93,194.03,191.45,193.15,192.572159892928,9059897,0.0,1.0
2019-11-13,194.7,195.7,192.74,193.19,192.612040226326,11009800,0.0,1.0
2019-11-12,190.0,195.06,189.74,194.47,193.888210895044,17615454,0.0,1.0
2019-11-11,189.93,190.08,188.54,189.61,189.042750387254,8637768,0.0,1.0
2019-11-08,190.0,192.34,189.7,190.84,190.269070639225,10764784,0.0,1.0
2019-11-07,191.91,193.44,189.47,190.42,189.850327138552,13472998,0.0,1.0
2019-11-06,194.03,194.37,191.35,191.55,190.97694655703,10973019,0.0,1.0
2019-11-05,195.37,195.75,193.6,194.32,193.738659644803,9941954,0.0,1.0
2019-11-04,194.55,197.37,193.81,194.72,194.137462978778,16371292,0.0,1.0
2019-11-01,192.85,194.11,189.91,193.62,193.040753810348,21711829,0.0,1.0
2019-10-31,196.7,198.09,188.25,191.65,191.076647390524,42286529,0.0,1.0
2019-10-30,189.56,190.45,185.98,188.25,187.686819051741,28734559,0.0,1.0
2019-10-29,191.69,192.53,188.47,189.31,188.743647886773,13574874,0.0,1.0
2019-10-28,187.2,189.53,185.08,189.4,188.833378636917,13377192,0.0,1.0
2019-10-25,185.83,189.0,185.09,187.89,187.327896051164,8061240,0.0,1.0
2019-10-24,184.62,186.73,182.8,186.38,185.82241346541,11505406,0.0,1.0
2019-10-23,182.01,186.38,182.0,186.15,185.593101548375,12370819,0.0,1.0
2019-10-22,190.0,190.65,181.5,182.34,181.794499792268,19854192,0.0,1.0
2019-10-21,187.04,189.91,186.75,189.76,189.192301637494,8122598,0.0,1.0
2019-10-18,190.23,191.49,183.92,185.85,185.293999047894,16584992,0.0,1.0
2019-10-17,190.3,190.84,188.77,190.39,189.820416888504,9761548,0.0,1.0
2019-10-16,188.32,189.7,186.9,189.55,188.982929887158,10560343,0.0,1.0
2019-10-15,183.8,190.38,183.66,188.89,188.3249043861,15143119,0.0,1.0
2019-10-14,184.2,184.62,182.57,183.28,182.731687627108,7203665,0.0,1.0
2019-10-11,182.15,186.49,182.14,184.19,183.6389652119,14998754,0.0,1.0
2019-10-10,180.32,181.61,179.17,180.03,179.491410538565,8980978,0.0,1.0
2019-10-09,179.16,180.72,177.94,179.85,179.311949038277,7648874,0.0,1.0
