,RS_Open,RS_High,RS_Low,RS_Close,RS_Adj Close,RS_Volume,RS_Dividend Amount,RS_Split Coefficient
2003-01-14,21.15,21.2,20.64,20.98,7.46072412452782,81100,0.0,1.0
2003-01-13,21.15,21.33,21.0,21.2,7.53895860057149,39300,0.0,1.0
2003-01-10,21.2,21.3,20.97,21.08,7.49628525000221,47500,0.0,1.0
2003-01-09,20.51,21.35,20.51,21.26,7.56029527585612,106900,0.0,1.0
2003-01-08,21.15,21.15,20.5,20.5,7.29003072225073,56500,0.0,1.0
2003-01-07,21.1,21.25,20.85,21.1,7.50339747509709,71300,0.0,1.0
2003-01-06,21.0,21.2,20.88,21.06,7.48917302490734,31300,0.0,1.0
2003-01-03,21.1,21.2,20.95,20.95,7.4500557868855,133900,0.0,1.0
2003-01-02,21.0,21.23,20.81,21.0,7.4678363496227,52700,0.0,1.0
2002-12-31,20.8,21.49,20.44,20.84,7.41093854886367,128700,0.0,1.0
2002-12-30,20.85,21.04,20.55,20.7,7.36115297319952,31700,0.0,1.0
2002-12-27,20.65,21.02,20.45,20.79,7.39315798612647,46800,0.0,1.0
2002-12-26,20.75,20.83,20.54,20.66,7.34692852300976,72700,0.0,1.0
2002-12-24,21.45,21.45,20.58,20.9,7.4322752241483,39100,0.0,1.0
2002-12-23,22.25,22.37,21.65,21.65,7.69898366520626,51800,0.0,1.0
2002-12-20,22.45,22.46,21.98,22.31,7.93368709333726,47600,0.0,1.0
2002-12-19,21.75,22.35,21.75,22.3,7.93013098078982,32800,0.0,1.0
2002-12-18,22.55,22.55,21.49,21.7,7.71676422794346,57500,0.0,1.0
2002-12-17,22.05,23.0,22.05,22.7,8.07237548268739,43700,0.0,1.0
2002-12-16,22.0,22.14,21.87,22.0,7.82344760436664,39300,0.0,1.0
2002-12-13,22.22,22.22,21.7,21.96,7.80922315417688,40500,0.0,1.0
2002-12-12,21.97,22.32,21.85,22.22,7.9016820804103,88800,0.0,1.0
2002-12-11,22.12,22.12,21.66,21.9,7.78788647889224,27900,0.0,1.0
2002-12-10,21.8,22.4,21.8,22.12,7.86612095493591,51100,0.0,1.0
2002-12-09,22.41,22.41,21.66,21.75,7.73454479068065,47000,0.0,1.0
2002-12-06,22.7,22.7,22.32,22.52,8.00836545683349,45900,0.0,1.0
2002-12-05,23.2,23.22,22.5,22.78,8.10082438306691,75800,0.0,1.0
2002-12-04,22.75,23.25,22.73,23.15,8.23240054732217,99500,0.06,1.0
2002-12-03,23.2,23.25,22.83,22.9,8.12244603764229,41900,0.0,1.0
2002-12-02,22.9,23.5,22.9,23.3,8.264322824326,74400,0.0,1.0
2002-11-29,22.55,23.0,22.24,22.7,8.05150764430044,45600,0.0,1.0
2002-11-27,20.83,22.48,20.83,22.41,7.94864697395475,137700,0.0,1.0
2002-11-26,21.45,21.45,20.22,20.75,7.35985830921736,56100,0.0,1.0
2002-11-25,21.49,21.54,20.8,21.5,7.62587728424931,39700,0.0,1.0
2002-11-22,21.5,21.65,21.28,21.48,7.61878344491513,43900,0.0,1.0
2002-11-21,21.3,22.33,21.05,21.83,7.74292563326337,90600,0.0,1.0
2002-11-20,20.95,21.45,20.91,21.12,7.49109433689979,43400,0.0,1.0
2002-11-19,20.9,21.45,20.81,21.02,7.45562514022886,38700,0.0,1.0
2002-11-18,21.0,21.4,20.8,20.94,7.42724978289212,32900,0.0,1.0
2002-11-15,21.33,21.33,21.08,21.08,7.47690665823142,22800,0.0,1.0
2002-11-14,20.58,21.36,20.51,21.33,7.56557964990874,37100,0.0,1.0
2002-11-13,20.83,20.99,20.38,20.58,7.29956067487678,34300,0.0,1.0
2002-11-12,20.75,21.34,20.58,20.84,7.3917805862212,30400,0.0,1.0
2002-11-11,20.8,21.0,20.6,20.6,7.30665451421097,38500,0.0,1.0
2002-11-08,21.95,22.16,20.85,20.98,7.44143746156049,27600,0.0,1.0
2002-11-07,22.6,22.6,21.73,22.0,7.80322326760395,45100,0.0,1.0
2002-11-06,22.05,22.7,22.0,22.65,8.03377304596497,49400,0.0,1.0
2002-11-05,22.3,22.46,21.67,22.0,7.80322326760395,37500,0.0,1.0
2002-11-04,22.0,22.45,21.75,22.35,7.92736545595219,89200,0.0,1.0
2002-11-01,21.0,21.9,20.99,21.9,7.76775407093302,167500,0.0,1.0
2002-10-31,21.0,21.12,20.8,20.95,7.43079670255922,67100,0.0,1.0
2002-10-30,20.35,21.1,20.3,21.1,7.48400049756561,80600,0.0,1.0
2002-10-29,20.55,20.6,19.86,20.3,7.20024692419819,72000,0.0,1.0
2002-10-28,20.7,20.85,20.3,20.55,7.28891991587551,32400,0.0,1.0
2002-10-25,20.95,21.0,20.51,20.65,7.32438911254643,92300,0.0,1.0
2002-10-24,21.2,21.2,20.85,20.98,7.44143746156049,101000,0.0,1.0
2002-10-23,21.3,21.34,20.53,21.17,7.50882893523526,47300,0.0,1.0
2002-10-22,22.0,22.0,21.3,21.38,7.5833142482442,26100,0.0,1.0
2002-10-21,21.0,22.16,21.0,22.0,7.80322326760395,73800,0.0,1.0
2002-10-18,20.25,21.0,19.9,21.0,7.44853130089468,142600,0.0,1.0
2002-10-17,20.9,20.91,19.1,20.21,7.16832464719436,219300,0.0,1.0
2002-10-16,22.4,22.4,21.49,21.52,7.6329711235835,52800,0.0,1.0
2002-10-15,20.8,22.65,20.75,22.65,8.03377304596497,41500,0.0,1.0
2002-10-14,20.45,21.0,20.13,20.72,7.34921755021608,31100,0.0,1.0
2002-10-11,20.1,20.75,20.1,20.35,7.21798152253365,48700,0.0,1.0
2002-10-10,19.4,20.17,18.99,20.05,7.11157393252087,64800,0.0,1.0
2002-10-09,21.4,21.4,19.5,19.5,6.91649335083077,48600,0.0,1.0
2002-10-08,21.2,21.64,21.0,21.34,7.56912656957583,30400,0.0,1.0
2002-10-07,21.65,21.98,21.2,21.2,7.51946969423653,35200,0.0,1.0
2002-10-04,22.66,22.83,21.69,21.75,7.71455027592663,28200,0.0,1.0
2002-10-03,23.02,23.58,22.65,22.65,8.03377304596497,31600,0.0,1.0
2002-10-02,23.14,23.55,22.8,23.05,8.17564983264868,44900,0.0,1.0
2002-10-01,21.9,23.2,21.63,23.2,8.22885362765507,81300,0.0,1.0
2002-09-30,22.29,22.29,21.55,21.85,7.75001947259756,63100,0.0,1.0
2002-09-27,22.75,22.76,22.24,22.25,7.89189625928127,70000,0.0,1.0
2002-09-26,22.65,22.84,22.39,22.7,8.05150764430044,90200,0.0,1.0
2002-09-25,22.6,23.09,22.3,22.6,8.01603844762951,36300,0.0,1.0
2002-09-24,22.15,23.28,22.15,22.5,7.98056925095858,94000,0.0,1.0
2002-09-23,24.06,24.06,21.97,22.13,7.84933322327615,98100,0.0,1.0
2002-09-20,24.3,24.44,24.02,24.05,8.53034179935795,65900,0.0,1.0
2002-09-19,24.05,24.35,24.0,24.0,8.51260720102249,87700,0.0,1.0
2002-09-18,23.9,24.37,23.74,24.05,8.53034179935795,56900,0.0,1.0
2002-09-17,23.95,24.01,23.58,23.9,8.47713800435156,59200,0.0,1.0
2002-09-16,24.0,24.11,23.7,23.7,8.40619961100971,29000,0.0,1.0
2002-09-13,23.45,24.19,23.45,24.05,8.53034179935795,26100,0.0,1.0
2002-09-12,23.5,23.82,23.3,23.5,8.33526121766785,53000,0.0,1.0
2002-09-11,23.32,23.81,23.32,23.6,8.37073041433878,29900,0.0,1.0
2002-09-10,23.25,23.7,23.24,23.25,8.24658822599054,41800,0.0,1.0
2002-09-09,24.0,24.05,23.21,23.25,8.24658822599054,94300,0.0,1.0
2002-09-06,23.1,23.79,23.02,23.71,8.4097465306768,28100,0.0,1.0
2002-09-05,23.91,23.91,23.09,23.1,8.19338443098415,23100,0.0,1.0
2002-09-04,23.15,23.91,22.97,23.91,8.48068492401866,29200,0.0,1.0
2002-09-03,24.28,24.28,23.0,23.05,8.17564983264868,31800,0.0,1.0
2002-08-30,24.22,24.52,24.2,24.2,8.58354559436434,22000,0.0,1.0
2002-08-29,23.85,24.25,23.6,24.2,8.58354559436434,26900,0.0,1.0
2002-08-28,24.75,24.75,23.78,23.78,8.43457496834645,24200,0.0,1.0
2002-08-27,25.4,25.55,24.8,24.8,8.79636077438991,35800,0.0,1.0
2002-08-26,25.05,25.3,24.72,25.3,8.97370675774454,27500,0.0,1.0
2002-08-23,25.35,25.71,25.15,25.15,8.92050296273815,42200,0.0,1.0
2002-08-22,25.55,25.6,25.2,25.49,9.0410982314193,32800,0.0,1.0
2002-08-21,25.1,25.7,24.93,25.45,9.02691055275093,34300,0.0,1.0
2002-08-20,25.45,25.5,25.0,25.0,8.86729916773176,60700,0.0,1.0
2002-08-19,25.0,25.4,24.89,25.32,8.98080059707873,86000,0.0,1.0
2002-08-16,24.95,24.95,24.28,24.75,8.77862617605444,32500,0.0,1.0
2002-08-15,24.4,24.84,24.25,24.73,8.77153233672026,16200,0.0,1.0
2002-08-14,24.21,24.24,23.21,24.24,8.59773327303271,49000,0.0,1.0
2002-08-13,24.8,25.18,24.16,24.18,8.57645175503016,59400,0.0,1.0
2002-08-12,24.9,25.0,24.48,24.8,8.79636077438991,30300,0.0,1.0
2002-08-09,24.8,25.2,24.55,25.04,8.88148684640013,111900,0.0,1.0
2002-08-08,24.73,25.19,24.65,24.7,8.76089157771898,68300,0.0,1.0
2002-08-07,24.18,24.68,23.84,24.68,8.75379773838479,19800,0.0,1.0
2002-08-06,23.5,24.12,23.35,24.12,8.5551702370276,38100,0.0,1.0
2002-08-05,24.15,24.17,23.5,23.5,8.33526121766785,80600,0.0,1.0
2002-08-02,25.35,25.4,24.1,24.1,8.54807639769342,33800,0.0,1.0
2002-08-01,24.9,25.12,24.6,25.1,8.90276836440269,18400,0.0,1.0
2002-07-31,25.55,25.55,24.66,24.8,8.79636077438991,52600,0.06,1.0
2002-07-30,25.75,25.75,25.2,25.49,9.01927739900236,44300,0.0,1.0
2002-07-29,24.0,25.8,24.0,25.69,9.09004458141901,60800,0.0,1.0
2002-07-26,25.15,25.2,24.65,24.7,8.73974702845658,27100,0.0,1.0
2002-07-25,24.85,25.61,24.58,25.01,8.8494361612024,65100,0.0,1.0
2002-07-24,22.15,24.5,21.84,24.5,8.66897984603993,64100,0.0,1.0
2002-07-23,24.15,24.25,22.02,22.14,7.83392709352343,99100,0.0,1.0
2002-07-22,25.25,25.29,23.8,24.0,8.4920618899983,50100,0.0,1.0
2002-07-19,26.57,26.57,25.05,25.3,8.95204857570654,39100,0.0,1.0
2002-07-18,26.35,27.03,26.03,26.57,9.40142018405228,52000,0.0,1.0
2002-07-17,26.1,26.7,25.25,26.25,9.28819269218564,102100,0.0,1.0
2002-07-16,27.39,27.39,25.5,25.92,9.17142684119816,113100,0.0,1.0
2002-07-15,28.5,28.5,27.05,27.39,9.69156563196056,57300,0.0,1.0
2002-07-12,29.15,29.65,28.31,28.65,10.1373988811855,44400,0.0,1.0
2002-07-11,30.79,30.79,28.95,29.15,10.3143168372271,55000,0.0,1.0
2002-07-10,31.32,31.61,30.73,30.81,10.9016844512853,88000,0.0,1.0
2002-07-09,31.0,32.0,31.0,31.33,11.0856791255686,104600,0.0,1.0
2002-07-08,29.4,30.95,29.4,30.8,10.8981460921645,159100,0.0,1.0
2002-07-05,28.0,29.5,28.0,29.5,10.4381594064562,30700,0.0,1.0
2002-07-03,29.55,29.55,27.49,27.92,9.87909866536469,61600,0.0,1.0
2002-07-02,30.2,30.3,29.49,29.49,10.4346210473354,49600,0.0,1.0
2002-07-01,30.6,30.63,30.04,30.21,10.6893829040354,34700,0.0,1.0
2002-06-28,29.9,31.0,29.9,30.5,10.7919953185395,131900,0.0,1.0
2002-06-27,28.95,30.0,28.7,30.0,10.6150773624979,84700,0.0,1.0
2002-06-26,28.4,29.11,28.3,29.11,10.3001634007438,64800,0.0,1.0
2002-06-25,30.24,30.43,29.25,29.45,10.4204676108521,56400,0.0,1.0
2002-06-24,30.0,30.35,29.88,30.11,10.653999312827,78300,0.0,1.0
2002-06-21,29.55,30.0,29.43,30.0,10.6150773624979,80300,0.0,1.0
2002-06-20,29.1,29.8,29.1,29.42,10.4098525334896,86900,0.0,1.0
2002-06-19,29.95,30.15,28.5,28.89,10.2223195000855,92900,0.0,1.0
2002-06-18,29.7,30.05,29.62,29.89,10.5761554121687,20800,0.0,1.0
2002-06-17,29.1,29.77,29.1,29.65,10.4912347932687,42200,0.0,1.0
2002-06-14,28.62,29.0,28.2,29.0,10.2612414504146,88400,0.0,1.0
2002-06-13,29.44,29.5,28.29,28.55,10.1020152899771,34500,0.0,1.0
2002-06-12,29.55,29.8,29.06,29.45,10.4204676108521,38300,0.0,1.0
2002-06-11,30.6,30.84,29.6,29.6,10.4735429976646,18900,0.0,1.0
2002-06-10,30.9,31.11,30.4,30.46,10.7778418820562,33300,0.0,1.0
2002-06-07,30.53,30.9,30.48,30.8,10.8981460921645,49200,0.0,1.0
2002-06-06,31.25,31.25,30.4,30.6,10.8273789097478,47800,0.0,1.0
2002-06-05,30.3,31.36,30.25,31.34,11.0892174846894,48800,0.0,1.0
2002-06-04,30.43,30.43,29.68,30.35,10.738919931727,41800,0.0,1.0
2002-06-03,30.8,30.84,30.15,30.33,10.7318432134854,44100,0.0,1.0
2002-05-31,30.85,30.85,30.7,30.85,10.9158378877686,39000,0.0,1.0
2002-05-30,30.7,31.15,30.7,30.85,10.9158378877686,31700,0.0,1.0
2002-05-29,31.1,31.15,30.5,30.85,10.9158378877686,39700,0.0,1.0
2002-05-28,31.85,31.85,30.79,30.9,10.9335296833728,55500,0.0,1.0
2002-05-24,32.3,32.3,31.7,31.85,11.2696737998519,41900,0.0,1.0
2002-05-23,32.55,32.55,32.0,32.25,11.4112081646852,84900,0.0,1.0
2002-05-22,32.9,32.9,32.3,32.54,11.5138205791894,68800,0.0,1.0
2002-05-21,33.0,33.07,32.52,32.7,11.5704343251227,47200,0.0,1.0
2002-05-20,33.0,33.0,32.6,32.92,11.648278225781,31800,0.0,1.0
2002-05-17,32.9,33.0,32.4,32.99,11.6730467396268,33600,0.0,1.0
2002-05-16,33.55,33.55,32.65,32.9,11.6412015075393,40200,0.0,1.0
2002-05-15,33.35,33.75,33.05,33.39,11.8145811044601,41700,0.0,1.0
2002-05-14,32.35,33.38,32.25,33.25,11.7650440767685,53900,0.0,1.0
2002-05-13,32.15,32.7,31.79,32.2,11.3935163690811,41900,0.0,1.0
2002-05-10,32.4,32.6,31.93,32.05,11.3404409822686,56000,0.0,1.0
2002-05-09,33.71,33.71,32.27,32.27,11.4182848829269,62200,0.0,1.0
2002-05-08,33.5,33.91,33.5,33.73,11.9348853145684,43200,0.06,1.0
2002-05-07,33.85,34.25,33.5,33.61,11.8713079438486,49100,0.0,1.0
2002-05-06,33.6,33.9,33.5,33.65,11.885436248453,56400,0.0,1.0
2002-05-03,32.6,33.72,32.4,33.65,11.885436248453,52600,0.0,1.0
2002-05-02,31.5,32.7,31.42,32.55,11.496907871832,55800,0.0,1.0
2002-05-01,32.1,32.1,31.25,31.5,11.1260398759664,66300,0.0,1.0
2002-04-30,30.6,32.25,30.6,32.25,11.390945587299,59500,0.0,1.0
2002-04-29,30.0,30.61,29.98,30.39,10.7339794231943,41500,0.0,1.0
2002-04-26,29.75,30.7,29.75,30.44,10.7516398039498,50100,0.0,1.0
2002-04-25,30.69,31.2,30.69,30.98,10.9423719161092,36900,0.0,1.0
2002-04-24,30.9,31.5,30.7,30.71,10.8470058600295,44700,0.0,1.0
2002-04-23,30.08,30.97,30.07,30.82,10.8858586976916,28600,0.0,1.0
2002-04-22,30.95,30.95,29.85,30.08,10.6244850625102,53800,0.0,1.0
2002-04-19,30.3,31.23,29.8,30.76,10.864666240785,79100,0.0,1.0
2002-04-18,31.45,31.98,30.15,30.3,10.7021907378344,71200,0.0,1.0
2002-04-17,30.85,31.16,30.85,31.15,11.0024172106779,44000,0.0,1.0
2002-04-16,29.72,31.0,29.7,30.96,10.935307763807,44000,0.0,1.0
2002-04-15,30.75,30.9,29.6,29.88,10.5538435394882,161300,0.0,1.0
2002-04-12,30.01,30.59,30.01,30.59,10.8046209462163,81700,0.0,1.0
2002-04-11,30.0,30.42,30.0,30.01,10.5997605294525,56600,0.0,1.0
2002-04-10,28.8,29.91,28.8,29.91,10.5644397679415,63100,0.0,1.0
2002-04-09,28.35,29.0,28.3,28.95,10.2253604574358,47700,0.0,1.0
2002-04-08,28.0,28.6,27.95,28.6,10.1017377921473,43600,0.0,1.0
2002-04-05,27.95,28.38,27.82,28.25,9.97811512685879,101900,0.0,1.0
2002-04-04,28.01,28.01,27.67,27.8,9.81917170005927,70100,0.0,1.0
2002-04-03,28.05,28.2,27.9,28.01,9.89334529923238,135200,0.0,1.0
2002-04-02,27.5,28.1,27.5,27.95,9.87215284232578,81300,0.0,1.0
2002-04-01,27.59,28.0,27.59,27.65,9.76619055779276,114300,0.0,1.0
2002-03-28,27.3,27.85,27.15,27.59,9.74499810088616,53000,0.0,1.0
2002-03-27,26.8,27.38,26.77,27.23,9.61784335944654,24600,0.0,1.0
2002-03-26,26.75,26.9,26.44,26.8,9.46596408494922,30900,0.0,1.0
2002-03-25,27.2,27.31,26.75,26.9,9.50128484646023,23100,0.0,1.0
2002-03-22,27.2,27.5,26.7,27.09,9.56839429333114,29600,0.0,1.0
2002-03-21,26.97,27.1,26.91,27.1,9.57192636948224,30600,0.0,1.0
2002-03-20,27.0,27.06,26.66,26.89,9.49775277030913,13200,0.0,1.0
2002-03-19,27.0,27.0,26.96,27.0,9.53660560797123,22100,0.0,1.0
2002-03-18,26.98,27.07,26.76,27.0,9.53660560797123,24700,0.0,1.0
2002-03-15,26.1,27.0,26.1,26.95,9.51894522721573,48000,0.0,1.0
2002-03-14,26.11,26.93,26.07,26.56,9.38119425732281,39900,0.0,1.0
2002-03-13,26.75,26.75,26.05,26.11,9.22225083052329,25300,0.0,1.0
2002-03-12,26.89,27.02,26.87,26.98,9.52954145566903,24000,0.0,1.0
2002-03-11,26.35,27.0,26.32,26.99,9.53307353182013,18800,0.0,1.0
2002-03-08,27.18,27.36,27.0,27.0,9.53660560797123,88200,0.0,1.0
2002-03-07,27.1,27.18,26.4,27.18,9.60018297869104,27300,0.0,1.0
2002-03-06,26.3,27.3,26.26,27.21,9.61077920714434,40800,0.06,1.0
2002-03-05,26.38,26.38,25.9,26.25,9.25130011688812,62400,0.0,1.0
2002-03-04,26.45,26.53,26.36,26.38,9.29711607937176,28500,0.0,1.0
2002-03-01,26.0,26.45,25.93,26.45,9.32178621301679,42300,0.0,1.0
2002-02-28,25.85,26.05,25.82,26.0,9.16319249672728,36200,0.0,1.0
2002-02-27,25.96,26.14,25.85,26.0,9.16319249672728,23400,0.0,1.0
2002-02-26,26.01,26.16,25.95,25.96,9.14909527750155,51700,0.0,1.0
2002-02-25,26.25,26.25,25.85,26.08,9.19138693517875,33700,0.0,1.0
2002-02-22,26.25,26.5,26.0,26.3,9.26892164092029,32300,0.0,1.0
2002-02-21,26.5,26.9,26.25,26.25,9.25130011688812,25900,0.0,1.0
2002-02-20,26.1,26.4,26.0,26.39,9.30064038417819,26100,0.0,1.0
2002-02-19,26.2,26.2,25.9,26.15,9.21605706882378,33000,0.0,1.0
2002-02-15,25.9,26.46,25.9,26.16,9.21958137363022,34300,0.0,1.0
2002-02-14,26.25,26.27,25.88,25.9,9.12794944866294,29800,0.0,1.0
2002-02-13,26.0,26.35,26.0,26.25,9.25130011688812,39400,0.0,1.0
2002-02-12,26.0,26.2,25.96,26.2,9.23367859285595,53800,0.0,1.0
2002-02-11,25.75,26.25,25.75,26.1,9.19843554479162,92500,0.0,1.0
2002-02-08,25.6,25.6,25.4,25.5,8.9869772564056,40400,0.0,1.0
2002-02-07,25.75,25.9,25.4,25.4,8.95173420834127,31800,0.0,1.0
2002-02-06,25.87,25.95,25.75,25.75,9.07508487656644,30100,0.0,1.0
2002-02-05,26.35,26.35,25.89,25.9,9.12794944866294,37900,0.0,1.0
2002-02-04,25.9,25.91,25.9,25.9,9.12794944866294,35500,0.0,1.0
2002-02-01,26.0,26.0,25.7,25.9,9.12794944866294,26500,0.0,1.0
2002-01-31,26.03,26.2,25.82,26.0,9.16319249672728,98100,0.0,1.0
2002-01-30,26.23,26.5,25.99,26.0,9.16319249672728,101800,0.0,1.0
2002-01-29,26.13,26.3,26.05,26.23,9.24425150727525,26700,0.0,1.0
2002-01-28,25.8,26.25,25.8,26.13,9.20900845921092,42900,0.0,1.0
2002-01-25,25.6,25.97,25.59,25.87,9.11737653424365,29100,0.0,1.0
2002-01-24,25.5,25.76,25.44,25.6,9.02222030446994,36900,0.0,1.0
2002-01-23,24.6,25.73,24.47,25.57,9.01164739005064,72700,0.0,1.0
2002-01-22,24.8,24.93,24.44,24.67,8.69445995747162,42900,0.0,1.0
2002-01-18,24.8,25.3,24.8,24.85,8.75789744398742,24100,0.0,1.0
2002-01-17,24.85,25.32,24.67,25.05,8.82838354011609,26600,0.0,1.0
2002-01-16,25.2,25.2,24.75,24.92,8.78256757763246,28000,0.0,1.0
2002-01-15,24.84,25.2,24.25,25.1,8.84600506414826,28900,0.0,1.0
2002-01-14,25.51,25.95,24.65,24.85,8.75789744398742,31700,0.0,1.0
2002-01-11,25.8,26.0,25.51,25.51,8.99050156121204,23800,0.0,1.0
2002-01-10,25.71,25.8,25.6,25.8,9.09270640059861,25900,0.0,1.0
2002-01-09,24.0,26.15,24.0,25.71,9.06098765734071,94700,0.0,1.0
2002-01-08,25.85,25.85,25.65,25.75,9.07508487656644,61400,0.0,1.0
2002-01-07,25.42,25.76,25.23,25.76,9.07860918137288,56900,0.0,1.0
2002-01-04,25.7,25.81,25.0,25.32,8.9235397698898,106200,0.0,1.0
2002-01-03,25.6,25.72,25.51,25.7,9.05746335253427,82700,0.0,1.0
2002-01-02,26.2,26.2,25.5,25.6,9.02222030446994,31900,0.0,1.0
2001-12-31,26.4,27.3,26.13,26.25,9.25130011688812,68700,0.0,1.0
2001-12-28,26.75,26.95,26.0,26.32,9.27597025053316,42700,0.0,1.0
2001-12-27,26.3,27.0,26.3,26.72,9.4169424427905,34700,0.0,1.0
2001-12-26,26.3,26.3,25.99,26.2,9.23367859285595,54400,0.0,1.0
2001-12-24,26.6,26.6,26.1,26.3,9.26892164092029,45000,0.0,1.0
2001-12-21,26.0,26.6,25.77,26.6,9.3746507851133,128800,0.0,1.0
2001-12-20,26.51,26.51,25.85,25.92,9.13499805827581,33800,0.0,1.0
2001-12-19,26.5,26.54,26.36,26.5,9.33940773704896,39200,0.0,1.0
2001-12-18,26.56,26.62,26.27,26.5,9.33940773704896,31800,0.0,1.0
2001-12-17,26.43,26.6,26.42,26.53,9.34998065146826,35700,0.0,1.0
2001-12-14,26.22,26.6,26.22,26.46,9.32531051782323,64700,0.0,1.0
2001-12-13,26.6,26.85,26.32,26.32,9.27597025053316,30900,0.0,1.0
2001-12-12,26.8,27.0,26.44,26.7,9.40989383317763,37900,0.0,1.0
2001-12-11,26.42,26.65,26.19,26.55,9.35702926108113,15500,0.0,1.0
2001-12-10,26.85,26.86,26.35,26.4,9.30416468898462,42300,0.0,1.0
2001-12-07,26.7,26.94,26.6,26.9,9.4803799293063,42100,0.0,1.0
2001-12-06,25.75,26.7,25.75,26.7,9.40989383317763,194900,0.0,1.0
2001-12-05,24.5,25.95,24.5,25.7,9.05746335253427,56500,0.06,1.0
2001-12-04,23.69,24.21,23.69,24.2,8.50895237311062,35000,0.0,1.0
2001-12-03,24.2,24.2,23.52,23.69,8.32963147599134,26500,0.0,1.0
2001-11-30,24.98,25.0,24.3,24.4,8.57927429354955,39800,0.0,1.0
2001-11-29,24.45,24.95,24.36,24.95,8.77265957475661,27200,0.0,1.0
2001-11-28,25.1,25.1,24.41,24.41,8.58279038957149,20600,0.0,1.0
2001-11-27,25.5,25.5,25.0,25.0,8.79024005486634,22400,0.0,1.0
2001-11-26,25.0,25.24,24.92,24.95,8.77265957475661,74800,0.0,1.0
2001-11-23,25.1,25.2,24.97,25.0,8.79024005486634,36900,0.0,1.0
2001-11-21,24.62,25.45,24.62,24.99,8.78672395884439,109700,0.0,1.0
2001-11-20,24.95,25.0,24.4,24.6,8.64959621398848,61500,0.0,1.0
2001-11-19,24.76,24.93,24.55,24.93,8.76562738271271,35400,0.0,1.0
2001-11-16,24.5,25.0,24.3,24.76,8.70585375033962,16500,0.0,1.0
2001-11-15,24.05,24.75,24.05,24.6,8.64959621398848,37600,0.0,1.0
2001-11-14,24.0,24.45,23.75,24.15,8.49137189300088,56600,0.0,1.0
2001-11-13,24.06,24.06,23.5,24.0,8.43863045267168,39900,0.0,1.0
2001-11-12,23.8,24.5,23.8,24.05,8.45621093278142,61000,0.0,1.0
2001-11-09,23.4,23.95,23.4,23.8,8.36830853223275,13200,0.0,1.0
2001-11-08,24.0,24.65,23.31,23.5,8.26282565157436,27200,0.0,1.0
2001-11-07,23.99,24.48,23.61,23.9,8.40346949245222,26600,0.0,1.0
2001-11-06,23.9,24.0,23.52,23.99,8.43511435664974,17200,0.0,1.0
2001-11-05,23.86,24.5,23.85,23.95,8.42104997256195,30300,0.0,1.0
2001-11-02,23.78,24.25,23.78,23.85,8.38588901234249,25300,0.0,1.0
2001-11-01,23.15,23.78,23.0,23.78,8.36127634018886,43200,0.0,1.0
2001-10-31,23.35,23.8,23.15,23.15,8.13976229080623,18300,0.0,1.0
2001-10-30,23.89,23.89,23.1,23.2,8.15734277091596,23900,0.0,1.0
2001-10-29,24.7,24.85,23.99,23.99,8.43511435664974,39500,0.0,1.0
2001-10-26,24.5,24.95,24.5,24.84,8.73398251851519,38000,0.0,1.0
2001-10-25,24.0,24.75,23.7,24.5,8.61443525376901,38800,0.0,1.0
2001-10-24,24.11,24.5,24.0,24.09,8.4702753168692,9500,0.0,1.0
2001-10-23,24.15,24.57,24.1,24.1,8.47379141289115,28600,0.0,1.0
2001-10-22,23.5,24.43,23.5,24.21,8.51246846913256,22600,0.0,1.0
2001-10-19,23.9,23.9,23.4,23.41,8.23118078737684,22200,0.0,1.0
2001-10-18,23.8,24.25,23.55,23.9,8.40346949245222,54000,0.0,1.0
2001-10-17,23.75,24.42,23.62,24.02,8.44566264471558,48300,0.0,1.0
2001-10-16,23.2,23.9,23.2,23.75,8.35072805212302,31500,0.0,1.0
2001-10-15,22.8,23.25,22.55,23.25,8.17492325102569,83000,0.0,1.0
2001-10-12,23.12,23.12,22.64,22.95,8.0694403703673,52200,0.0,1.0
2001-10-11,24.2,24.2,23.05,23.37,8.21711640328905,75400,0.0,1.0
2001-10-10,23.3,24.65,23.3,24.65,8.66717669409821,41600,0.0,1.0
2001-10-09,23.3,23.37,23.0,23.3,8.19250373113543,18200,0.0,1.0
2001-10-08,23.4,24.0,23.29,23.36,8.21360030726711,41400,0.0,1.0
2001-10-05,22.78,23.4,22.7,23.4,8.22766469135489,17400,0.0,1.0
2001-10-04,22.55,23.15,22.54,22.78,8.00966673799421,48200,0.0,1.0
2001-10-03,22.2,22.55,22.0,22.55,7.92879652948944,40300,0.0,1.0
2001-10-02,22.5,22.55,22.05,22.21,7.80924926474326,35100,0.0,1.0
2001-10-01,23.76,23.82,22.3,22.5,7.9112160493797,47900,0.0,1.0
2001-09-28,22.75,23.76,22.75,23.76,8.35424414814497,31800,0.0,1.0
2001-09-27,22.1,22.8,21.5,22.6,7.94637700959917,21200,0.0,1.0
2001-09-26,22.15,22.25,21.8,22.1,7.77057220850184,39500,0.0,1.0
2001-09-25,21.57,22.12,21.5,22.0,7.73541124828238,55600,0.0,1.0
2001-09-24,20.93,21.42,20.85,21.42,7.53147767900948,80200,0.0,1.0
2001-09-21,21.0,21.28,20.5,20.93,7.3591889739341,109300,0.0,1.0
2001-09-20,22.7,22.9,21.6,21.75,7.64750884773371,102100,0.0,1.0
