,QLYS_Open,QLYS_High,QLYS_Low,QLYS_Close,QLYS_Adj Close,QLYS_Volume,QLYS_Dividend Amount,QLYS_Split Coefficient
2016-01-12,29.71,30.17,29.38,30.11,30.11,381235,0.0,1.0
2016-01-11,28.79,29.52,28.14,29.3,29.3,345544,0.0,1.0
2016-01-08,29.31,29.755,27.79,28.66,28.66,449984,0.0,1.0
2016-01-07,30.23,30.7583,29.07,29.17,29.17,504829,0.0,1.0
2016-01-06,31.19,31.64,30.52,30.94,30.94,310045,0.0,1.0
2016-01-05,32.02,32.146,31.47,31.82,31.82,233036,0.0,1.0
2016-01-04,32.43,32.48,31.44,31.99,31.99,467872,0.0,1.0
2015-12-31,33.62,33.99,32.9,33.09,33.09,275781,0.0,1.0
2015-12-30,34.41,34.79,33.68,33.71,33.71,231832,0.0,1.0
2015-12-29,33.65,34.84,33.65,34.47,34.47,266822,0.0,1.0
2015-12-28,33.44,33.93,33.19,33.56,33.56,167230,0.0,1.0
2015-12-24,32.82,33.9,32.8,33.41,33.41,119210,0.0,1.0
2015-12-23,33.04,33.33,32.42,32.95,32.95,201675,0.0,1.0
2015-12-22,32.98,33.12,32.1306,32.89,32.89,290238,0.0,1.0
2015-12-21,32.77,32.95,32.32,32.81,32.81,346023,0.0,1.0
2015-12-18,34.02,34.66,32.28,32.31,32.31,950036,0.0,1.0
2015-12-17,35.29,35.5,34.03,34.12,34.12,779973,0.0,1.0
2015-12-16,35.68,36.13,34.67,35.07,35.07,413059,0.0,1.0
2015-12-15,35.8,36.43,35.44,35.5,35.5,318225,0.0,1.0
2015-12-14,35.14,35.57,34.13,35.41,35.41,277816,0.0,1.0
2015-12-11,35.53,36.06,34.76,35.28,35.28,277572,0.0,1.0
2015-12-10,36.53,37.095,35.71,36.12,36.12,704051,0.0,1.0
2015-12-09,38.33,38.65,37.54,37.76,37.76,214470,0.0,1.0
2015-12-08,37.51,38.82,36.82,38.46,38.46,271275,0.0,1.0
2015-12-07,39.02,39.1788,37.53,37.88,37.88,327283,0.0,1.0
2015-12-04,37.96,39.3,37.725,39.27,39.27,184270,0.0,1.0
2015-12-03,39.19,39.55,37.63,37.88,37.88,358686,0.0,1.0
2015-12-02,38.6,39.74,38.49,39.0,39.0,268028,0.0,1.0
2015-12-01,38.66,38.83,37.55,38.58,38.58,320694,0.0,1.0
2015-11-30,38.43,38.98,37.9,38.46,38.46,253554,0.0,1.0
2015-11-27,38.8,38.88,38.22,38.51,38.51,77584,0.0,1.0
2015-11-25,38.93,38.96,38.47,38.7,38.7,146835,0.0,1.0
2015-11-24,37.49,38.98,37.1,38.87,38.87,216789,0.0,1.0
2015-11-23,38.96,39.3758,37.57,37.61,37.61,265353,0.0,1.0
2015-11-20,38.08,39.455,37.74,38.96,38.96,312057,0.0,1.0
2015-11-19,36.74,38.02,36.26,37.93,37.93,334843,0.0,1.0
2015-11-18,36.11,37.19,35.62,36.73,36.73,191296,0.0,1.0
2015-11-17,36.19,36.6988,35.45,36.0,36.0,204836,0.0,1.0
2015-11-16,35.77,36.267,35.48,36.11,36.11,215830,0.0,1.0
2015-11-13,37.49,37.55,35.802,35.95,35.95,245901,0.0,1.0
2015-11-12,36.34,37.83,36.3,37.57,37.57,291486,0.0,1.0
2015-11-11,36.6,36.88,35.74,36.65,36.65,186167,0.0,1.0
2015-11-10,37.0,37.485,36.25,36.38,36.38,229823,0.0,1.0
2015-11-09,37.47,37.64,36.9,37.27,37.27,370204,0.0,1.0
2015-11-06,36.3,37.73,36.17,37.47,37.47,207554,0.0,1.0
2015-11-05,36.07,37.16,35.5,36.37,36.37,455541,0.0,1.0
2015-11-04,35.54,36.62,35.12,36.54,36.54,510842,0.0,1.0
2015-11-03,31.49,36.96,31.1,35.56,35.56,1268488,0.0,1.0
2015-11-02,35.54,36.181,35.28,35.89,35.89,593002,0.0,1.0
2015-10-30,35.45,36.04,35.11,35.32,35.32,319021,0.0,1.0
2015-10-29,35.82,35.87,34.88,34.97,34.97,188783,0.0,1.0
2015-10-28,35.0,36.25,34.8,36.11,36.11,389518,0.0,1.0
2015-10-27,34.68,35.16,34.09,34.8,34.8,173163,0.0,1.0
2015-10-26,35.0,35.44,34.49,34.86,34.86,186012,0.0,1.0
2015-10-23,35.1,35.39,33.87,34.98,34.98,311597,0.0,1.0
2015-10-22,34.02,35.41,33.33,35.21,35.21,349618,0.0,1.0
2015-10-21,34.91,34.93,33.07,33.53,33.53,255043,0.0,1.0
2015-10-20,34.97,35.24,33.63,34.65,34.65,439032,0.0,1.0
2015-10-19,34.36,34.98,33.703,34.95,34.95,291391,0.0,1.0
2015-10-16,34.05,34.46,33.56,34.41,34.41,295392,0.0,1.0
2015-10-15,32.44,33.75,32.39,33.7,33.7,191764,0.0,1.0
2015-10-14,33.29,33.38,32.07,32.42,32.42,232251,0.0,1.0
2015-10-13,32.8,33.99,32.68,33.19,33.19,372584,0.0,1.0
2015-10-12,32.99,33.12,32.25,32.97,32.97,183114,0.0,1.0
2015-10-09,32.97,33.15,32.4252,32.92,32.92,256934,0.0,1.0
2015-10-08,33.5,34.45,31.85,33.1,33.1,866493,0.0,1.0
2015-10-07,30.88,31.39,30.41,31.06,31.06,402064,0.0,1.0
2015-10-06,30.37,31.29,30.16,30.58,30.58,247272,0.0,1.0
2015-10-05,30.51,31.01,29.82,30.45,30.45,273665,0.0,1.0
2015-10-02,29.26,30.27,28.36,30.23,30.23,232341,0.0,1.0
2015-10-01,28.46,29.92,28.05,29.6,29.6,368779,0.0,1.0
2015-09-30,28.93,29.24,27.63,28.46,28.46,386692,0.0,1.0
2015-09-29,28.19,29.29,28.07,28.56,28.56,263328,0.0,1.0
2015-09-28,29.49,29.49,28.16,28.48,28.48,431680,0.0,1.0
2015-09-25,31.35,31.57,29.54,29.76,29.76,368995,0.0,1.0
2015-09-24,31.97,32.28,30.07,31.06,31.06,473979,0.0,1.0
2015-09-23,31.77,32.19,31.4,31.61,31.61,214134,0.0,1.0
2015-09-22,31.91,32.1,31.08,31.71,31.71,346680,0.0,1.0
2015-09-21,33.23,33.485,32.13,32.39,32.39,310904,0.0,1.0
2015-09-18,32.45,32.93,31.67,32.9,32.9,475095,0.0,1.0
2015-09-17,32.76,33.64,32.28,33.14,33.14,377890,0.0,1.0
2015-09-16,31.81,32.935,31.69,32.91,32.91,336037,0.0,1.0
2015-09-15,31.55,32.11,31.2,31.91,31.91,215243,0.0,1.0
2015-09-14,31.23,31.85,31.12,31.51,31.51,328101,0.0,1.0
2015-09-11,30.8,31.32,30.11,31.25,31.25,305424,0.0,1.0
2015-09-10,30.44,31.19,29.88,31.03,31.03,287497,0.0,1.0
2015-09-09,30.85,31.29,30.33,30.5,30.5,594862,0.0,1.0
2015-09-08,30.1,30.6,29.25,30.45,30.45,535985,0.0,1.0
2015-09-04,28.37,29.7,28.37,29.59,29.59,481774,0.0,1.0
2015-09-03,29.05,29.07,28.5411,28.81,28.81,413969,0.0,1.0
2015-09-02,28.48,28.82,27.83,28.82,28.82,248109,0.0,1.0
2015-09-01,28.46,28.852,27.73,27.88,27.88,357368,0.0,1.0
2015-08-31,29.72,30.22,29.01,29.06,29.06,352819,0.0,1.0
2015-08-28,29.49,30.0,28.775,30.0,30.0,339990,0.0,1.0
2015-08-27,29.63,29.9,28.84,29.41,29.41,360387,0.0,1.0
2015-08-26,29.1,29.75,27.96,29.42,29.42,567590,0.0,1.0
2015-08-25,29.78,29.78,28.17,28.32,28.32,462277,0.0,1.0
2015-08-24,27.39,29.85,25.3201,28.19,28.19,644731,0.0,1.0
2015-08-21,30.77,31.55,28.85,29.62,29.62,1239235,0.0,1.0
2015-08-20,32.46,32.69,30.2991,31.56,31.56,1148202,0.0,1.0
2015-08-19,32.74,33.12,32.14,32.79,32.79,409365,0.0,1.0
2015-08-18,33.17,33.2999,32.5001,33.02,33.02,553763,0.0,1.0
2015-08-17,31.85,33.35,31.28,33.17,33.17,580508,0.0,1.0
2015-08-14,32.34,32.66,31.117,31.87,31.87,549690,0.0,1.0
2015-08-13,32.32,32.96,32.09,32.53,32.53,496253,0.0,1.0
2015-08-12,32.79,33.37,31.07,32.15,32.15,839809,0.0,1.0
2015-08-11,33.37,33.77,32.53,33.12,33.12,520709,0.0,1.0
2015-08-10,33.76,34.72,33.71,33.89,33.89,505609,0.0,1.0
2015-08-07,33.45,34.33,32.6,33.49,33.49,570731,0.0,1.0
2015-08-06,38.05,38.15,33.0,33.25,33.25,1519377,0.0,1.0
2015-08-05,38.84,40.11,38.08,38.59,38.59,732999,0.0,1.0
2015-08-04,36.81,42.97,36.81,38.79,38.79,2918407,0.0,1.0
2015-08-03,36.81,37.22,35.93,36.37,36.37,714645,0.0,1.0
2015-07-31,37.29,37.8394,36.87,36.96,36.96,364454,0.0,1.0
2015-07-30,37.46,37.53,36.46,37.28,37.28,351526,0.0,1.0
2015-07-29,37.2,37.64,36.25,37.53,37.53,540633,0.0,1.0
2015-07-28,37.48,37.48,36.5,37.13,37.13,382172,0.0,1.0
2015-07-27,38.59,38.59,36.82,37.13,37.13,475042,0.0,1.0
2015-07-24,39.28,39.74,38.28,38.96,38.96,623924,0.0,1.0
2015-07-23,37.2,39.68,36.91,39.03,39.03,927136,0.0,1.0
2015-07-22,37.55,37.73,36.415,36.89,36.89,482538,0.0,1.0
2015-07-21,36.92,37.68,36.25,37.6,37.6,446952,0.0,1.0
2015-07-20,36.93,37.65,36.65,36.73,36.73,472721,0.0,1.0
2015-07-17,37.34,37.45,36.2,37.01,37.01,365813,0.0,1.0
2015-07-16,37.32,37.9,36.75,37.17,37.17,284441,0.0,1.0
2015-07-15,37.79,37.98,36.65,36.73,36.73,293858,0.0,1.0
2015-07-14,36.14,38.26,36.14,37.61,37.61,664254,0.0,1.0
2015-07-13,37.33,37.66,35.8,36.08,36.08,730727,0.0,1.0
2015-07-10,38.0,38.74,37.02,37.22,37.22,517592,0.0,1.0
2015-07-09,36.9,37.94,36.29,37.55,37.55,799106,0.0,1.0
2015-07-08,37.0,37.33,35.81,36.5,36.5,795018,0.0,1.0
2015-07-07,38.25,38.54,37.04,37.48,37.48,590349,0.0,1.0
2015-07-06,37.43,38.92,37.32,38.31,38.31,525011,0.0,1.0
2015-07-02,40.01,40.67,37.35,38.57,38.57,989241,0.0,1.0
2015-07-01,40.77,42.09,39.8805,40.04,40.04,611495,0.0,1.0
2015-06-30,40.02,40.79,39.66,40.35,40.35,531203,0.0,1.0
2015-06-29,40.0,41.5,39.37,39.62,39.62,825466,0.0,1.0
2015-06-26,43.91,43.91,41.155,41.59,41.59,1288599,0.0,1.0
2015-06-25,42.72,44.97,42.72,44.0,44.0,727534,0.0,1.0
2015-06-24,46.77,46.92,42.52,42.97,42.97,2035676,0.0,1.0
2015-06-23,46.4,47.2099,45.8401,46.9,46.9,444133,0.0,1.0
2015-06-22,48.12,48.1499,45.66,46.5,46.5,671866,0.0,1.0
2015-06-19,47.61,48.11,46.85,47.64,47.64,779743,0.0,1.0
2015-06-18,45.62,48.0,45.09,47.35,47.35,1053812,0.0,1.0
2015-06-17,44.81,46.15,44.54,45.39,45.39,724534,0.0,1.0
2015-06-16,43.81,45.33,43.7,44.79,44.79,761082,0.0,1.0
2015-06-15,41.54,44.1,41.03,43.79,43.79,593196,0.0,1.0
2015-06-12,41.95,42.5,41.59,41.81,41.81,535583,0.0,1.0
2015-06-11,42.6,43.0,41.72,41.96,41.96,433562,0.0,1.0
2015-06-10,42.44,43.24,41.75,42.64,42.64,452209,0.0,1.0
2015-06-09,41.93,42.29,40.77,42.2,42.2,375011,0.0,1.0
2015-06-08,42.59,42.87,41.11,41.44,41.44,587352,0.0,1.0
2015-06-05,40.71,42.47,40.15,42.39,42.39,518359,0.0,1.0
2015-06-04,41.2,42.36,40.46,40.68,40.68,632467,0.0,1.0
2015-06-03,40.19,41.7,39.805,41.33,41.33,649448,0.0,1.0
2015-06-02,40.14,40.7048,39.75,39.81,39.81,556267,0.0,1.0
2015-06-01,40.91,40.96,39.54,40.41,40.41,669657,0.0,1.0
2015-05-29,39.87,40.9,39.87,40.72,40.72,529338,0.0,1.0
2015-05-28,39.44,40.24,39.04,40.14,40.14,457349,0.0,1.0
2015-05-27,39.58,39.97,38.57,39.86,39.86,802929,0.0,1.0
2015-05-26,39.79,40.323,39.27,39.75,39.75,455383,0.0,1.0
2015-05-22,40.12,40.2,39.25,39.36,39.36,487967,0.0,1.0
2015-05-21,40.25,40.51,39.61,40.09,40.09,492282,0.0,1.0
2015-05-20,40.33,40.67,40.0,40.17,40.17,457463,0.0,1.0
2015-05-19,40.08,40.48,39.52,39.96,39.96,752908,0.0,1.0
2015-05-18,38.61,40.4,38.0,40.08,40.08,839737,0.0,1.0
2015-05-15,38.33,38.76,38.1,38.61,38.61,610385,0.0,1.0
2015-05-14,37.91,38.93,37.476,38.53,38.53,740150,0.0,1.0
2015-05-13,38.0,38.22,37.11,37.63,37.63,698178,0.0,1.0
2015-05-12,37.38,38.36,36.21,37.91,37.91,1106514,0.0,1.0
2015-05-11,37.07,38.045,36.83,37.14,37.14,825277,0.0,1.0
2015-05-08,37.25,38.29,36.7,36.98,36.98,1343417,0.0,1.0
2015-05-07,37.65,38.19,36.88,37.07,37.07,1004783,0.0,1.0
2015-05-06,37.35,38.2,36.51,37.74,37.74,2052070,0.0,1.0
2015-05-05,41.265,41.99,36.83,37.03,37.03,9904673,0.0,1.0
2015-05-04,54.0,55.47,52.86,55.08,55.08,2032718,0.0,1.0
2015-05-01,50.15,52.63,50.01,52.14,52.14,611315,0.0,1.0
2015-04-30,51.54,51.76,49.43,49.52,49.52,562039,0.0,1.0
2015-04-29,52.39,53.32,51.065,52.09,52.09,311051,0.0,1.0
2015-04-28,52.79,53.41,50.44,52.7,52.7,327764,0.0,1.0
2015-04-27,53.65,54.89,52.54,52.82,52.82,348349,0.0,1.0
2015-04-24,54.05,54.63,52.98,53.05,53.05,395669,0.0,1.0
2015-04-23,52.12,54.78,51.65,53.7,53.7,339870,0.0,1.0
2015-04-22,53.13,53.8799,51.77,52.38,52.38,292939,0.0,1.0
2015-04-21,51.6,53.98,51.6,53.15,53.15,332793,0.0,1.0
2015-04-20,50.42,52.24,50.3,50.87,50.87,332122,0.0,1.0
2015-04-17,50.9,50.9,48.81,50.27,50.27,529718,0.0,1.0
2015-04-16,51.75,52.7959,51.25,51.41,51.41,530623,0.0,1.0
2015-04-15,50.65,52.33,50.41,51.73,51.73,436671,0.0,1.0
2015-04-14,50.87,51.53,49.54,50.58,50.58,298493,0.0,1.0
2015-04-13,52.86,53.7,50.94,51.12,51.12,561944,0.0,1.0
2015-04-10,52.17,54.09,51.46,54.07,54.07,478621,0.0,1.0
2015-04-09,52.64,53.46,51.37,51.88,51.88,435809,0.0,1.0
2015-04-08,50.0,52.96,49.9,52.43,52.43,1071168,0.0,1.0
2015-04-07,48.53,49.37,47.771,49.08,49.08,284251,0.0,1.0
2015-04-06,46.98,50.0,46.42,48.33,48.33,508793,0.0,1.0
2015-04-02,47.2,48.54,47.18,47.27,47.27,346727,0.0,1.0
2015-04-01,46.48,47.64,45.66,47.05,47.05,269731,0.0,1.0
2015-03-31,46.68,47.8,46.39,46.48,46.48,286530,0.0,1.0
2015-03-30,45.75,47.0858,45.7213,46.7,46.7,220953,0.0,1.0
2015-03-27,44.8,45.46,43.77,45.34,45.34,263690,0.0,1.0
2015-03-26,42.18,45.25,42.15,44.96,44.96,430329,0.0,1.0
2015-03-25,44.6,44.69,42.25,42.97,42.97,331357,0.0,1.0
2015-03-24,45.26,45.5,44.32,44.43,44.43,245196,0.0,1.0
2015-03-23,46.23,46.3638,45.03,45.17,45.17,204284,0.0,1.0
2015-03-20,46.95,46.95,45.9,46.4,46.4,478935,0.0,1.0
2015-03-19,47.53,48.33,46.33,46.65,46.65,365112,0.0,1.0
2015-03-18,46.5,47.45,45.66,47.28,47.28,518804,0.0,1.0
2015-03-17,44.69,46.61,44.33,46.57,46.57,547430,0.0,1.0
2015-03-16,43.95,44.83,43.85,44.66,44.66,366444,0.0,1.0
2015-03-13,44.02,44.75,42.9,43.54,43.54,335322,0.0,1.0
2015-03-12,43.63,44.15,42.88,43.99,43.99,282243,0.0,1.0
2015-03-11,43.66,44.0,42.55,43.85,43.85,456546,0.0,1.0
2015-03-10,45.0,45.025,43.85,43.85,43.85,331590,0.0,1.0
2015-03-09,47.68,47.7481,44.0,45.4,45.4,741011,0.0,1.0
2015-03-06,49.83,49.9899,47.25,47.45,47.45,501417,0.0,1.0
2015-03-05,47.71,50.0,47.32,49.74,49.74,581772,0.0,1.0
2015-03-04,47.15,48.43,46.69,47.48,47.48,371369,0.0,1.0
2015-03-03,47.5,47.55,46.6,47.27,47.27,205249,0.0,1.0
2015-03-02,46.0,47.74,45.66,47.51,47.51,580888,0.0,1.0
2015-02-27,47.3,47.56,46.0,46.03,46.03,357631,0.0,1.0
2015-02-26,47.68,47.91,47.15,47.3,47.3,310645,0.0,1.0
2015-02-25,48.21,48.384,46.62,47.78,47.78,382874,0.0,1.0
2015-02-24,48.05,49.05,47.66,48.45,48.45,387854,0.0,1.0
2015-02-23,48.07,48.74,47.91,48.02,48.02,305292,0.0,1.0
2015-02-20,46.66,47.91,46.3,47.89,47.89,379064,0.0,1.0
2015-02-19,45.4,46.7189,45.05,46.66,46.66,579358,0.0,1.0
2015-02-18,44.8,46.07,43.73,45.4,45.4,694579,0.0,1.0
2015-02-17,48.0,49.42,46.03,46.31,46.31,681534,0.0,1.0
2015-02-13,46.9,48.0,45.24,47.95,47.95,625485,0.0,1.0
2015-02-12,46.0,47.0,45.115,46.49,46.49,568191,0.0,1.0
2015-02-11,46.27,46.55,43.52,45.85,45.85,819302,0.0,1.0
2015-02-10,43.6,48.0,43.2801,46.94,46.94,1853765,0.0,1.0
2015-02-09,40.36,41.5099,39.7401,40.85,40.85,479334,0.0,1.0
2015-02-06,41.1,42.67,40.07,40.35,40.35,498545,0.0,1.0
2015-02-05,39.01,41.09,39.01,40.89,40.89,323112,0.0,1.0
2015-02-04,37.33,39.18,37.33,38.72,38.72,145809,0.0,1.0
2015-02-03,38.03,38.31,37.31,37.56,37.56,177694,0.0,1.0
2015-02-02,38.01,38.41,36.915,37.96,37.96,168769,0.0,1.0
2015-01-30,38.88,39.58,37.731,38.02,38.02,177687,0.0,1.0
2015-01-29,38.65,39.59,38.18,39.09,39.09,157234,0.0,1.0
2015-01-28,38.57,39.65,38.07,38.52,38.52,210208,0.0,1.0
2015-01-27,38.23,38.825,37.35,38.43,38.43,193077,0.0,1.0
2015-01-26,38.86,39.46,38.08,38.68,38.68,247540,0.0,1.0
2015-01-23,39.42,40.69,39.192,39.65,39.65,185690,0.0,1.0
2015-01-22,39.07,39.49,38.4,39.32,39.32,142938,0.0,1.0
2015-01-21,39.12,39.2876,38.03,38.82,38.82,200723,0.0,1.0
2015-01-20,37.72,39.77,36.9,39.05,39.05,267083,0.0,1.0
2015-01-16,35.89,37.74,35.889,37.59,37.59,155511,0.0,1.0
2015-01-15,36.74,37.96,35.5,36.04,36.04,205590,0.0,1.0
2015-01-14,36.72,38.41,36.15,36.74,36.74,266311,0.0,1.0
2015-01-13,37.01,38.24,36.54,37.08,37.08,269267,0.0,1.0
2015-01-12,37.03,37.47,36.58,36.62,36.62,218194,0.0,1.0
2015-01-09,38.22,38.568,36.51,36.82,36.82,203426,0.0,1.0
2015-01-08,37.46,38.48,37.05,38.11,38.11,213619,0.0,1.0
2015-01-07,35.88,37.53,35.7501,36.95,36.95,208339,0.0,1.0
2015-01-06,36.93,37.15,35.01,35.67,35.67,319239,0.0,1.0
2015-01-05,37.19,38.17,36.7,36.97,36.97,170889,0.0,1.0
2015-01-02,38.15,38.95,36.5,37.31,37.31,178650,0.0,1.0
2014-12-31,37.59,38.6999,37.33,37.75,37.75,228828,0.0,1.0
2014-12-30,38.48,39.064,37.0883,37.41,37.41,118974,0.0,1.0
2014-12-29,40.23,40.4099,38.23,38.61,38.61,156600,0.0,1.0
2014-12-26,38.91,40.74,38.91,40.17,40.17,164652,0.0,1.0
2014-12-24,38.95,39.56,38.56,38.89,38.89,66038,0.0,1.0
2014-12-23,39.5,40.0,38.6,38.94,38.94,165196,0.0,1.0
2014-12-22,40.0,40.0,38.82,39.07,39.07,258086,0.0,1.0
2014-12-19,37.1,39.43,37.04,39.31,39.31,577555,0.0,1.0
2014-12-18,36.83,37.28,35.95,37.09,37.09,178606,0.0,1.0
2014-12-17,35.28,36.25,34.71,36.07,36.07,196174,0.0,1.0
2014-12-16,35.61,36.16,35.0,35.28,35.28,185829,0.0,1.0
2014-12-15,37.71,37.8999,35.49,35.79,35.79,239241,0.0,1.0
2014-12-12,37.03,38.1999,37.03,37.35,37.35,178753,0.0,1.0
2014-12-11,36.9,38.1,36.6203,37.51,37.51,212869,0.0,1.0
2014-12-10,36.15,37.97,35.44,36.86,36.86,295219,0.0,1.0
2014-12-09,35.14,36.43,33.71,36.2,36.2,190809,0.0,1.0
2014-12-08,36.34,37.61,35.13,35.64,35.64,281983,0.0,1.0
2014-12-05,35.89,36.64,35.72,36.56,36.56,175529,0.0,1.0
2014-12-04,36.54,36.89,35.64,35.8,35.8,163691,0.0,1.0
2014-12-03,36.06,37.0,35.871,36.47,36.47,219476,0.0,1.0
2014-12-02,34.28,35.92,33.782,35.86,35.86,382224,0.0,1.0
2014-12-01,35.5,35.7343,34.12,34.35,34.35,170949,0.0,1.0
2014-11-28,35.0,35.97,34.88,35.49,35.49,193601,0.0,1.0
2014-11-26,34.67,35.0,34.29,34.97,34.97,118576,0.0,1.0
2014-11-25,34.31,34.83,33.84,34.57,34.57,183524,0.0,1.0
2014-11-24,33.42,34.17,33.31,34.1,34.1,166875,0.0,1.0
2014-11-21,34.17,34.33,33.14,33.3,33.3,165127,0.0,1.0
2014-11-20,32.88,33.86,32.83,33.52,33.52,242229,0.0,1.0
2014-11-19,34.87,34.99,32.97,33.3,33.3,280930,0.0,1.0
2014-11-18,34.96,35.4008,34.65,34.81,34.81,193719,0.0,1.0
2014-11-17,36.72,37.29,34.63,34.89,34.89,263223,0.0,1.0
2014-11-14,35.67,36.82,35.56,36.63,36.63,225643,0.0,1.0
2014-11-13,36.26,36.81,35.54,35.67,35.67,239437,0.0,1.0
2014-11-12,35.43,36.35,35.33,35.99,35.99,145971,0.0,1.0
2014-11-11,35.47,35.99,34.9,35.77,35.77,194191,0.0,1.0
2014-11-10,34.87,36.0,34.59,36.0,36.0,238386,0.0,1.0
2014-11-07,34.92,35.4,34.182,34.48,34.48,377232,0.0,1.0
2014-11-06,34.12,35.41,33.76,34.82,34.82,449179,0.0,1.0
2014-11-05,34.52,35.0,33.6,34.19,34.19,560557,0.0,1.0
2014-11-04,32.41,36.09,32.41,34.8,34.8,1290773,0.0,1.0
2014-11-03,32.51,33.18,31.55,32.68,32.68,715737,0.0,1.0
2014-10-31,31.53,32.18,30.7601,32.08,32.08,424988,0.0,1.0
2014-10-30,29.38,30.6,29.38,30.58,30.58,236309,0.0,1.0
2014-10-29,30.21,30.62,28.9767,29.56,29.56,176997,0.0,1.0
2014-10-28,28.64,30.25,28.53,30.07,30.07,412800,0.0,1.0
2014-10-27,28.25,28.626,28.08,28.43,28.43,143152,0.0,1.0
2014-10-24,28.41,28.8,28.12,28.33,28.33,74125,0.0,1.0
2014-10-23,28.1,28.645,27.7007,28.37,28.37,119151,0.0,1.0
2014-10-22,27.99,28.1,27.46,27.7,27.7,181580,0.0,1.0
2014-10-21,27.93,28.16,26.5,27.8,27.8,308811,0.0,1.0
2014-10-20,27.89,28.35,27.49,27.77,27.77,184914,0.0,1.0
2014-10-17,29.19,29.57,27.89,27.99,27.99,254478,0.0,1.0
2014-10-16,29.9,30.09,28.1301,28.89,28.89,552598,0.0,1.0
2014-10-15,28.15,30.31,27.7,30.05,30.05,497477,0.0,1.0
2014-10-14,28.7,28.97,28.1,28.59,28.59,359250,0.0,1.0
2014-10-13,28.68,28.97,27.86,28.37,28.37,413238,0.0,1.0
2014-10-10,28.14,29.39,27.944,28.55,28.55,571075,0.0,1.0
2014-10-09,28.55,28.99,27.9,28.34,28.34,271283,0.0,1.0
2014-10-08,28.2,28.6493,28.03,28.52,28.52,235426,0.0,1.0
2014-10-07,28.09,28.57,27.78,28.22,28.22,163095,0.0,1.0
2014-10-06,28.61,29.23,27.71,28.2,28.2,240670,0.0,1.0
2014-10-03,27.72,29.02,27.5,28.38,28.38,434462,0.0,1.0
2014-10-02,26.54,27.605,26.3,27.49,27.49,392705,0.0,1.0
2014-10-01,26.66,26.97,26.0,26.12,26.12,155408,0.0,1.0
2014-09-30,26.17,26.78,26.0,26.6,26.6,208915,0.0,1.0
2014-09-29,25.72,26.46,25.72,26.16,26.16,167019,0.0,1.0
2014-09-26,25.84,26.23,25.25,26.1,26.1,102190,0.0,1.0
2014-09-25,25.87,26.27,25.0,25.73,25.73,167975,0.0,1.0
2014-09-24,25.12,26.0,24.87,25.895,25.895,133782,0.0,1.0
2014-09-23,24.66,25.5,24.53,25.06,25.06,143900,0.0,1.0
2014-09-22,24.48,24.9,23.735,24.83,24.83,133100,0.0,1.0
2014-09-19,25.06,25.32,24.59,24.67,24.67,224100,0.0,1.0
2014-09-18,25.05,25.26,24.31,24.95,24.95,158600,0.0,1.0
2014-09-17,24.755,25.28,24.67,24.89,24.89,141300,0.0,1.0
2014-09-16,24.23,25.05,24.23,24.73,24.73,141300,0.0,1.0
2014-09-15,25.13,25.19,24.1,24.33,24.33,137200,0.0,1.0
2014-09-12,24.8,25.2,24.59,24.91,24.91,300900,0.0,1.0
2014-09-11,24.44,25.0,24.36,24.72,24.72,133100,0.0,1.0
2014-09-10,24.14,24.85,24.14,24.63,24.63,125200,0.0,1.0
2014-09-09,24.9,24.96,24.01,24.05,24.05,233900,0.0,1.0
2014-09-08,24.39,25.13,24.39,24.91,24.91,174800,0.0,1.0
2014-09-05,24.47,24.7799,24.13,24.39,24.39,141500,0.0,1.0
2014-09-04,25.47,25.86,24.54,24.62,24.62,106700,0.0,1.0
2014-09-03,25.42,25.79,25.28,25.33,25.33,151600,0.0,1.0
2014-09-02,24.39,25.54,24.15,25.41,25.41,335800,0.0,1.0
2014-08-29,23.93,24.37,23.8,24.3,24.3,113700,0.0,1.0
2014-08-28,24.3,24.4999,23.43,23.92,23.92,251000,0.0,1.0
2014-08-27,25.05,25.068,24.36,24.49,24.49,84000,0.0,1.0
2014-08-26,24.86,25.2,24.52,25.08,25.08,156300,0.0,1.0
2014-08-25,25.04,25.1125,24.51,24.73,24.73,188400,0.0,1.0
2014-08-22,24.82,25.1041,24.54,24.92,24.92,93000,0.0,1.0
2014-08-21,24.81,25.81,24.55,24.89,24.89,119000,0.0,1.0
2014-08-20,25.26,25.54,24.84,24.92,24.92,81200,0.0,1.0
2014-08-19,25.92,25.92,25.15,25.39,25.39,144500,0.0,1.0
2014-08-18,26.09,26.56,25.49,26.06,26.06,262200,0.0,1.0
2014-08-15,26.09,26.8699,25.38,25.83,25.83,231500,0.0,1.0
2014-08-14,25.92,26.45,25.13,25.82,25.82,335000,0.0,1.0
2014-08-13,27.49,27.5,26.61,27.21,27.21,274700,0.0,1.0
2014-08-12,27.42,28.16,27.11,27.39,27.39,203000,0.0,1.0
2014-08-11,26.65,27.98,26.65,27.57,27.57,205900,0.0,1.0
2014-08-08,26.72,26.92,25.98,26.54,26.54,143500,0.0,1.0
2014-08-07,26.61,27.5,26.35,26.58,26.58,214600,0.0,1.0
2014-08-06,28.16,28.31,25.42,26.64,26.64,594500,0.0,1.0
2014-08-05,26.0,29.7,25.41,29.09,29.09,789800,0.0,1.0
2014-08-04,23.75,25.51,23.07,25.34,25.34,221900,0.0,1.0
