,CABO_Open,CABO_High,CABO_Low,CABO_Close,CABO_Adj Close,CABO_Volume,CABO_Dividend Amount,CABO_Split Coefficient
2017-02-06,642.51,647.24,641.34,642.57,588.024303539606,17630,0.0,1.0
2017-02-03,638.17,647.85,632.11,645.0,590.248028670877,23009,0.0,1.0
2017-02-02,634.8,638.3,631.3,638.3,584.116770078482,17239,0.0,1.0
2017-02-01,631.89,637.74,631.83,635.15,581.234163426834,25768,0.0,1.0
2017-01-31,633.84,633.85,628.87,632.38,578.699299799828,22135,0.0,1.0
2017-01-30,639.68,639.68,624.2656,633.84,580.035365105037,23740,0.0,1.0
2017-01-27,638.51,647.2,636.53,639.67,585.370475193643,60954,0.0,1.0
2017-01-26,620.415,640.59,618.55,638.0,583.842236111658,72030,0.0,1.0
2017-01-25,619.735,625.18,615.54,616.21,563.901918988033,13645,0.0,1.0
2017-01-24,612.34,619.145,612.34,616.69,564.341173334951,31217,0.0,1.0
2017-01-23,608.97,615.7,608.97,613.43,561.3579042288,31550,0.0,1.0
2017-01-20,600.43,625.0,600.43,610.68,558.84134286625,50957,0.0,1.0
2017-01-19,595.6,610.285,595.6,604.01,552.737537670537,55146,0.0,1.0
2017-01-18,584.94,598.67,575.65,597.09,546.404954169138,43734,0.0,1.0
2017-01-17,575.61,580.0,575.41,578.47,529.365545961616,28143,0.0,1.0
2017-01-13,576.6,581.55,573.6,579.01,529.859707101899,41511,0.0,1.0
2017-01-12,582.01,582.01,566.1,574.03,525.302443252626,48839,0.0,1.0
2017-01-11,576.1,587.28,572.31,586.4,536.622393817988,41169,0.0,1.0
2017-01-10,574.4,583.72,574.4,578.28,529.191674449294,26009,0.0,1.0
2017-01-09,567.9,580.4,564.26,576.89,527.919667069678,52767,0.0,1.0
2017-01-06,586.88,591.0,564.9,570.0,521.614536964961,122441,0.0,1.0
2017-01-05,601.32,603.25,582.27,586.44,536.658998346898,123109,0.0,1.0
2017-01-04,614.0,619.66,601.36,606.4,554.924658272899,63789,0.0,1.0
2017-01-03,622.62,623.55,615.66,619.66,567.059059606505,46315,0.0,1.0
2016-12-30,623.75,625.03,615.32,621.73,568.953343977588,27987,0.0,1.0
2016-12-29,614.8,625.97,614.8,623.11,570.216200224977,15883,0.0,1.0
2016-12-28,613.48,615.6,610.44,611.28,559.390410799897,46062,0.0,1.0
2016-12-27,614.38,617.15,611.5,613.53,561.449415551075,27466,0.0,1.0
2016-12-23,619.35,619.35,616.0,617.4,564.9909037231,8398,0.0,1.0
2016-12-22,625.54,629.86,613.98,617.75,565.311193351061,32186,0.0,1.0
2016-12-21,616.27,628.34,615.0,623.87,570.911686274264,19395,0.0,1.0
2016-12-20,614.1,623.1,612.22,618.99,566.445933747265,25079,0.0,1.0
2016-12-19,624.0,625.1,611.81,616.7,564.350324467178,31243,0.0,1.0
2016-12-16,616.95,635.85,616.95,623.53,570.60054777853,131607,0.0,1.0
2016-12-15,622.01,622.45,611.78,616.61,564.267964277131,31341,0.0,1.0
2016-12-14,619.0,626.695,616.78,619.56,566.96754828423,36789,0.0,1.0
2016-12-13,611.0,623.32,608.11,615.27,563.041712558652,43596,0.0,1.0
2016-12-12,605.09,610.37,603.95,605.86,554.430497132617,56769,0.0,1.0
2016-12-09,612.02,613.2,606.7,611.18,559.298899477623,21660,0.0,1.0
2016-12-08,618.86,621.16,607.49,613.65,561.559229137804,25322,0.0,1.0
2016-12-07,613.2,629.79,612.0,619.3,566.729618846317,42100,0.0,1.0
2016-12-06,614.5,615.83,604.67,612.84,560.81798742738,22181,0.0,1.0
2016-12-05,614.99,614.995,605.25,610.19,558.392937387105,44341,0.0,1.0
2016-12-02,611.73,621.9375,611.3,611.3,559.408713064352,46801,0.0,1.0
2016-12-01,593.57,612.04,592.39,612.04,560.085896849184,58163,0.0,1.0
2016-11-30,602.11,609.19,588.125,591.06,540.886821435982,40358,0.0,1.0
2016-11-29,588.01,607.4,588.01,598.89,548.05215797008,75681,0.0,1.0
2016-11-28,585.29,598.57,584.41,588.2,538.26959761893,56836,0.0,1.0
2016-11-25,585.5,589.3,584.84,586.32,536.549184760169,9458,0.0,1.0
2016-11-23,589.46,602.99,581.0075,587.53,537.656471759691,56884,0.0,1.0
2016-11-22,583.9,593.67,583.9,588.29,538.351957808977,29052,0.0,1.0
2016-11-21,585.68,592.45,582.33,587.27,537.418542321777,22009,0.0,1.0
2016-11-18,588.16,592.02,581.345,584.74,535.103305868231,32395,0.0,1.0
2016-11-17,586.03,603.545,584.15,590.29,540.182184254468,34429,0.0,1.0
2016-11-16,572.38,588.22,567.3,588.22,538.287899883385,188272,0.0,1.0
2016-11-15,573.58,575.82,570.9,572.38,523.792506435096,79886,0.0,1.0
2016-11-14,573.41,575.697,564.81,575.0,526.190103078689,98800,0.0,1.0
2016-11-11,573.78,578.57,569.52,575.13,526.309067797646,74030,0.0,1.0
2016-11-10,579.66,580.2,567.53,577.35,528.340619152141,38626,1.5,1.0
2016-11-09,580.82,586.665,577.03,580.94,530.24824961604,26774,0.0,1.0
2016-11-08,579.49,599.1,576.5,586.86,535.651681360673,31874,0.0,1.0
2016-11-07,577.87,584.63,575.15,579.31,528.760480402568,32677,0.0,1.0
2016-11-04,574.06,580.33,564.64,575.06,524.881327545357,59693,0.0,1.0
2016-11-03,578.9,590.0,566.4,576.04,525.775814557138,57348,0.0,1.0
2016-11-02,577.99,578.38,571.3,575.74,525.501992002511,30726,0.0,1.0
2016-11-01,579.29,579.29,571.8,578.56,528.075924016002,22167,0.0,1.0
2016-10-31,579.47,587.94,576.68,576.74,526.414733851267,18276,0.0,1.0
2016-10-28,575.98,578.21,569.5,577.46,527.071907982371,21420,0.0,1.0
2016-10-27,577.0,577.0,563.455,573.99,523.904693767189,38008,0.0,1.0
2016-10-26,585.61,590.6,573.22,577.88,527.455259558848,23912,0.0,1.0
2016-10-25,588.52,593.65,584.42,588.85,537.468037639696,37216,0.0,1.0
2016-10-24,589.55,595.06,586.31,588.05,536.737844160692,15711,0.0,1.0
2016-10-21,578.32,589.09,578.32,587.0,535.779465219499,38414,0.0,1.0
2016-10-20,582.86,584.17,577.24,579.15,528.614441706768,12101,0.0,1.0
2016-10-19,579.37,584.98,572.99,583.03,532.155880079939,22633,0.0,1.0
2016-10-18,579.51,583.2,576.63,579.65,529.070812631145,23390,0.0,1.0
2016-10-17,570.0,576.8,559.83,576.46,526.159166133615,58099,0.0,1.0
2016-10-14,582.34,585.0,568.34,569.77,520.052923165441,51027,0.0,1.0
2016-10-13,578.42,582.2595,574.53,580.79,530.111338338727,29726,0.0,1.0
2016-10-12,586.89,586.89,575.19,582.17,531.370922090009,32888,0.0,1.0
2016-10-11,598.61,598.61,583.65,584.8,533.771433152236,67455,0.0,1.0
2016-10-10,597.79,601.01,593.19,598.98,546.71411256759,43680,0.0,1.0
2016-10-07,592.19,598.9,588.83,596.62,544.560041804527,46753,0.0,1.0
2016-10-06,575.5,595.0,572.39,593.23,541.465846937245,66428,0.0,1.0
2016-10-05,580.44,583.55,576.06,577.76,527.345730536997,38096,0.0,1.0
2016-10-04,581.08,581.91,573.0,576.74,526.414733851267,21447,0.0,1.0
2016-10-03,585.27,586.5,573.04,578.75,528.249344967265,32207,0.0,1.0
2016-09-30,583.71,589.76,576.14,584.0,533.041239673232,32239,0.0,1.0
2016-09-29,578.9,584.99,575.465,582.14,531.343539834547,35578,0.0,1.0
2016-09-28,579.73,584.05,579.21,581.46,530.722875377393,28519,0.0,1.0
2016-09-27,578.2,580.0,575.33,578.87,528.358873989116,12965,0.0,1.0
2016-09-26,577.18,580.7,574.325,579.24,528.696588473156,23390,0.0,1.0
2016-09-23,573.59,580.26,570.475,578.73,528.23109013029,26330,0.0,1.0
2016-09-22,576.9,586.51,573.335,577.03,526.679428987406,37715,0.0,1.0
2016-09-21,571.46,578.78,570.0,578.34,527.875120809276,21208,0.0,1.0
2016-09-20,564.85,577.99,564.34,570.07,520.326745720067,57789,0.0,1.0
2016-09-19,555.58,564.015,551.595,563.39,514.22963017038,69473,0.0,1.0
2016-09-16,550.8,557.1,548.215,554.6,506.206629319819,69452,0.0,1.0
2016-09-15,540.62,553.97,540.15,552.18,503.997794045831,35843,0.0,1.0
2016-09-14,541.48,548.075,538.0,541.85,494.569170748186,52173,0.0,1.0
2016-09-13,542.88,546.2299,538.02,541.52,494.267965938097,36028,0.0,1.0
2016-09-12,541.44,549.8399,540.9101,544.82,497.28001403899,53780,0.0,1.0
2016-09-09,548.38,549.0,539.11,542.0,494.7060820255,27884,0.0,1.0
2016-09-08,557.07,560.0,548.51,549.0,501.095274966788,46843,0.0,1.0
2016-09-07,560.0,560.98,549.66,559.52,510.697319215696,52220,0.0,1.0
2016-09-06,558.81,560.9745,550.98,558.95,510.177056361906,55370,0.0,1.0
2016-09-02,551.06,558.72,550.41,558.71,509.957998318205,21314,0.0,1.0
2016-09-01,542.95,549.03,541.5,547.84,500.036494422232,29832,0.0,1.0
2016-08-31,534.73,541.98,532.01,541.12,493.902869198595,45743,0.0,1.0
2016-08-30,535.24,536.46,527.75,535.93,489.165739003553,41251,0.0,1.0
2016-08-29,533.04,538.72,531.54,533.35,486.810865033764,28503,0.0,1.0
2016-08-26,535.58,538.73,527.99,533.67,487.102942425366,25298,0.0,1.0
2016-08-25,538.09,540.0,534.0,535.49,488.764132590101,29821,0.0,1.0
2016-08-24,542.1,542.99,536.99,538.36,491.383701696029,22325,0.0,1.0
2016-08-23,546.52,546.52,537.1,542.0,494.7060820255,32635,0.0,1.0
2016-08-22,543.22,546.27,542.53,545.17,497.599473686055,12843,0.0,1.0
2016-08-19,547.0,552.89,545.8,546.72,499.014223551626,39846,0.0,1.0
2016-08-18,542.6,550.49,542.6,547.6,499.817436378531,41985,0.0,1.0
2016-08-17,540.06,544.17,537.0,542.34,495.016414254076,41742,0.0,1.0
2016-08-16,535.35,542.99,534.0,537.8,490.872566260726,51228,0.0,1.0
2016-08-15,534.18,536.0,530.9525,534.73,488.070448785047,27311,0.0,1.0
2016-08-12,532.8,537.05,528.01,533.23,486.701336011913,26726,1.5,1.0
2016-08-11,524.0,534.32,524.0,533.39,485.481692845725,24326,0.0,1.0
2016-08-10,522.2,529.67,521.36,523.18,476.188740064543,37445,0.0,1.0
2016-08-09,521.9,525.9,518.13,521.57,474.723347902182,33630,0.0,1.0
2016-08-08,515.09,523.37,510.97,520.86,474.077119060395,20417,0.0,1.0
2016-08-05,524.33,524.87,512.01,514.46,468.251957669644,13093,0.0,1.0
2016-08-04,521.99,526.98,516.815,521.79,474.923587824989,44242,0.0,1.0
2016-08-03,510.31,524.9449,510.31,524.44,477.335568713347,33899,0.0,1.0
2016-08-02,521.39,521.39,506.425,512.15,466.14943848017,26327,0.0,1.0
2016-08-01,526.71,526.71,518.85,519.99,473.28526118384,35826,0.0,1.0
2016-07-29,526.5,526.675,517.83,523.88,476.825867091656,49145,0.0,1.0
2016-07-28,528.42,532.0116,525.02,526.06,478.81006269038,22449,0.0,1.0
2016-07-27,527.1,533.85,525.99,528.75,481.25845083743,23686,0.0,1.0
2016-07-26,531.11,531.11,523.01,526.16,478.901080837111,24415,0.0,1.0
2016-07-25,534.0,539.28,528.07,528.96,481.449588945565,40630,0.0,1.0
2016-07-22,519.34,534.13,519.34,534.13,486.155227131531,27857,0.0,1.0
2016-07-21,522.8,523.86,515.65,521.28,474.459395276663,18455,0.0,1.0
2016-07-20,523.24,529.49,521.53,522.9,475.933889253697,23794,0.0,1.0
2016-07-19,517.52,530.175,517.5,525.15,477.981797555133,50693,0.0,1.0
2016-07-18,520.94,530.68,517.565,521.87,474.996402342373,23067,0.0,1.0
2016-07-15,534.12,534.12,519.82,520.66,473.895082766934,28056,0.0,1.0
2016-07-14,536.63,539.99,533.38,533.82,485.873070876666,30575,0.0,1.0
2016-07-13,532.6,536.48,528.7,532.06,484.271151494209,30920,0.0,1.0
2016-07-12,528.21,538.74,528.21,533.43,485.518100104417,31932,0.0,1.0
2016-07-11,524.84,528.89,519.0,527.9,480.484796590221,37153,0.0,1.0
2016-07-08,546.15,549.9,521.82,523.23,476.234249137908,77174,0.0,1.0
2016-07-07,520.11,545.39,520.11,542.6,493.864464159602,95000,0.0,1.0
2016-07-06,512.85,522.0,510.525,520.07,473.358075701225,97100,0.0,1.0
2016-07-05,511.33,520.51,508.68,511.66,465.703449561191,36223,0.0,1.0
2016-07-01,510.19,517.89,510.19,511.94,465.958300372036,22207,0.0,1.0
2016-06-30,500.81,514.01,500.81,511.41,465.475904194365,39676,0.0,1.0
2016-06-29,494.0,506.0,494.0,498.54,453.761868710152,51611,0.0,1.0
2016-06-28,484.05,490.23,480.05,489.27,445.324486508236,39670,0.0,1.0
2016-06-27,484.81,485.8625,471.24,481.54,438.288783765969,69675,0.0,1.0
2016-06-24,501.6,502.52,486.62,490.56,446.498620601059,147266,0.0,1.0
2016-06-23,506.84,512.88,503.26,509.01,463.291468672833,89638,0.0,1.0
2016-06-22,500.24,509.4,499.0175,502.54,457.402594579371,73629,0.0,1.0
2016-06-21,502.51,505.95,497.41,497.62,452.924501760231,45856,0.0,1.0
2016-06-20,496.88,505.19,496.84,502.48,457.347983691333,33869,0.0,1.0
2016-06-17,498.61,499.84,488.99,492.56,448.318983535669,52158,0.0,1.0
2016-06-16,492.9,500.875,489.0,500.87,455.882591528972,31447,0.0,1.0
2016-06-15,495.76,501.49,491.55,494.82,450.375993651777,44451,0.0,1.0
2016-06-14,490.01,499.42,488.01,495.41,450.913000717487,38833,0.0,1.0
2016-06-13,493.06,496.39,486.0,490.47,446.416704269002,34664,0.0,1.0
2016-06-10,495.81,499.0,492.95,496.34,451.759469482081,45702,0.0,1.0
2016-06-09,501.32,503.98,492.67,500.68,455.709657050184,53266,0.0,1.0
2016-06-08,507.27,512.95,501.9,504.37,459.068226664539,29805,0.0,1.0
2016-06-07,509.5,518.31,507.28,508.98,463.264163228814,39441,0.0,1.0
2016-06-06,508.33,512.0,500.2,509.23,463.49170859564,23758,0.0,1.0
2016-06-03,509.02,513.555,506.07,508.13,462.490508981605,22135,0.0,1.0
2016-06-02,500.3,513.6699,495.6,511.84,465.867282225306,70597,0.0,1.0
2016-06-01,488.6,502.98,488.6,500.34,455.4001953513,63748,0.0,1.0
2016-05-31,487.5,493.22,482.475,489.99,445.979817164695,34112,0.0,1.0
2016-05-27,477.38,488.68,477.38,487.01,443.267476392127,40493,0.0,1.0
2016-05-26,483.99,485.01,476.26,481.0,437.797285773625,34122,0.0,1.0
2016-05-25,484.59,489.77,482.0,484.11,440.627950136943,33679,0.0,1.0
2016-05-24,485.98,489.1,483.55,484.07,440.591542878251,31821,0.0,1.0
2016-05-23,490.8,490.8,484.84,486.32,442.639451179686,18884,0.0,1.0
2016-05-20,485.0,493.0,484.94,491.28,447.153951257518,24212,0.0,1.0
2016-05-19,485.73,486.9,483.23,485.16,441.583640677613,20932,0.0,1.0
2016-05-18,485.16,491.89,484.8,485.83,442.193462260707,25334,0.0,1.0
2016-05-17,485.79,494.99,480.06,486.0,442.348193110149,34613,0.0,1.0
2016-05-16,491.0,495.26,485.0,486.83,443.103643728012,32624,0.0,1.0
2016-05-13,496.76,502.8,493.615,498.51,453.734563266132,37458,1.5,1.0
2016-05-12,489.98,502.59,485.0,498.4,452.273567192337,61019,0.0,1.0
2016-05-11,494.58,494.58,481.5,487.97,442.808853496879,92554,0.0,1.0
2016-05-10,491.22,495.99,485.345,495.75,449.868822101928,52392,0.0,1.0
2016-05-09,486.45,496.0,484.96,488.67,443.444069181138,43965,0.0,1.0
2016-05-06,478.82,488.95,476.51,485.49,440.558375072648,41176,0.0,1.0
2016-05-05,475.0,494.99,467.34,478.82,434.505677052638,66822,0.0,1.0
2016-05-04,459.46,467.44,455.51,461.59,418.870296710094,34284,0.0,1.0
2016-05-03,463.02,467.405,460.0,461.45,418.743253573242,32467,0.0,1.0
2016-05-02,459.0,464.99,454.28,464.94,421.910257484761,24027,0.0,1.0
2016-04-29,459.61,463.8,452.25,458.96,416.483700639235,25140,0.0,1.0
2016-04-28,461.02,461.5,454.35,460.64,418.008218281457,24338,0.0,1.0
2016-04-27,461.1,462.79,458.49,462.44,419.64163004098,15174,0.0,1.0
2016-04-26,458.98,462.5,458.98,460.8,418.153410437859,17805,0.0,1.0
2016-04-25,456.51,463.235,456.15,458.88,416.411104561034,32835,0.0,1.0
2016-04-22,451.66,458.02,448.01,458.02,415.630696720373,15389,0.0,1.0
2016-04-21,452.56,453.2,447.68,448.78,407.245849688156,23635,0.0,1.0
2016-04-20,453.74,455.0,448.1,452.5,410.621567324503,16419,0.0,1.0
2016-04-19,452.07,456.76,452.07,453.75,411.755881046394,9595,0.0,1.0
2016-04-18,451.78,456.23,451.06,452.01,410.176916345522,34821,0.0,1.0
2016-04-15,450.83,454.98,450.11,453.58,411.601614380217,20855,0.0,1.0
2016-04-14,450.62,455.8,448.1,450.8,409.078900662732,50234,0.0,1.0
2016-04-13,447.72,454.95,443.365,450.83,409.106124192057,47020,0.0,1.0
2016-04-12,447.5,447.58,441.42,444.77,403.60697126833,41326,0.0,1.0
2016-04-11,442.0,448.5,442.0,447.45,406.038939888064,33058,0.0,1.0
2016-04-08,441.0,442.0,438.36,441.03,400.213104612432,10530,0.0,1.0
2016-04-07,437.34,443.18,434.235,438.51,397.9263281491,26525,0.0,1.0
2016-04-06,436.16,439.0,435.125,438.41,397.835583051349,12144,0.0,1.0
2016-04-05,434.91,438.0,430.21,436.55,396.147724233175,66848,0.0,1.0
2016-04-04,442.49,444.9,434.12,434.84,394.595983061629,22968,0.0,1.0
2016-04-01,438.77,447.9,432.455,441.51,400.648681081639,60699,0.0,1.0
2016-03-31,446.77,446.77,437.13,437.13,396.674045800133,19852,0.0,1.0
2016-03-30,437.0,441.98,435.0,439.51,398.833779126613,30126,0.0,1.0
2016-03-29,434.81,438.2,431.0,436.03,395.675849724869,52613,0.0,1.0
2016-03-28,437.36,439.99,434.67,435.18,394.904516393983,17338,0.0,1.0
2016-03-24,436.11,438.38,433.21,437.16,396.701269329458,19099,0.0,1.0
2016-03-23,437.86,438.87,435.11,435.39,395.095081099261,17309,0.0,1.0
2016-03-22,438.0,443.0,435.0,435.0,394.741175218031,19499,0.0,1.0
2016-03-21,435.0,440.6823,435.0,437.65,397.145920308439,17729,0.0,1.0
2016-03-18,437.51,439.39,433.9005,435.03,394.768398747356,43261,0.0,1.0
2016-03-17,440.49,440.49,435.02,438.56,397.971700697976,27057,0.0,1.0
2016-03-16,436.91,440.0,435.0,438.93,398.307457559656,46932,0.0,1.0
2016-03-15,434.5,440.88,434.0,438.72,398.116892854378,28970,0.0,1.0
2016-03-14,438.0,444.23,429.3,436.93,396.49255560463,23074,0.0,1.0
2016-03-11,446.0,451.2699,435.72,436.91,396.47440658508,30786,0.0,1.0
2016-03-10,447.09,448.545,437.57,442.13,401.211300687696,36815,0.0,1.0
2016-03-09,445.51,450.0,437.0,442.23,401.302045785448,94899,0.0,1.0
2016-03-08,435.02,447.5,430.0,445.77,404.514422245843,48493,0.0,1.0
2016-03-07,439.73,446.9,430.49,435.0,394.741175218031,26185,0.0,1.0
2016-03-04,450.27,453.22,437.1,442.18,401.256673236572,30804,0.0,1.0
2016-03-03,429.5,459.4,428.255,449.9,408.26219478297,71809,0.0,1.0
2016-03-02,433.505,433.505,410.0,419.41,380.594014478608,46723,0.0,1.0
2016-03-01,428.52,438.75,417.765,428.0,388.389018375442,56299,0.0,1.0
2016-02-29,422.91,436.65,422.1,428.57,388.906265432624,46656,0.0,1.0
2016-02-26,422.67,423.15,414.2,422.54,383.434336038222,40642,0.0,1.0
2016-02-25,415.19,424.2,412.45,423.33,384.151222310457,23859,0.0,1.0
2016-02-24,406.55,415.99,404.89,415.84,377.354414488887,22407,0.0,1.0
2016-02-23,413.0,414.0,407.0201,408.5,370.693724313944,24011,0.0,1.0
2016-02-22,421.09,422.01,411.52,413.35,375.09486155488,40087,0.0,1.0
2016-02-19,410.0,421.57,407.1,417.23,378.61577134763,42273,0.0,1.0
2016-02-18,405.76,415.41,400.64,411.12,373.071245875027,42767,0.0,1.0
2016-02-17,405.39,409.0,402.66,405.95,368.379724321286,28908,0.0,1.0
2016-02-16,408.16,411.52,399.01,404.6,367.154665501644,49227,0.0,1.0
2016-02-12,398.23,413.34,397.01,404.31,366.891504718166,37135,0.0,1.0
2016-02-11,402.8,409.13,390.0,396.52,359.822461603341,36507,1.5,1.0
2016-02-10,415.64,417.32,407.75,408.29,369.106861082429,12945,0.0,1.0
2016-02-09,412.09,417.0,409.83,412.27,372.704904892241,23152,0.0,1.0
2016-02-08,412.8,422.9799,407.77,415.91,375.995578125335,31571,0.0,1.0
2016-02-05,427.07,432.75,411.81,413.26,373.599895689154,102387,0.0,1.0
2016-02-04,424.57,433.0,420.51,428.04,386.961475465289,29052,0.0,1.0
2016-02-03,423.61,427.99,418.12,424.59,383.842568142713,30174,0.0,1.0
2016-02-02,423.19,429.45,415.5,420.07,379.756347534585,60386,0.0,1.0
2016-02-01,427.92,435.33,417.09,428.76,387.612377863044,72580,0.0,1.0
2016-01-29,421.07,436.7,421.07,429.99,388.724336125875,40887,0.0,1.0
2016-01-28,422.87,424.97,419.15,420.67,380.298766199381,14487,0.0,1.0
2016-01-27,422.02,424.715,415.85,418.93,378.725752071473,18292,0.0,1.0
2016-01-26,424.4,429.91,417.57,420.57,380.208363088582,40590,0.0,1.0
2016-01-25,421.0,431.48,417.0,425.0,384.21322089699,40467,0.0,1.0
2016-01-22,410.3,422.22,410.3,421.95,381.455926017612,25165,0.0,1.0
2016-01-21,413.11,422.87,408.89,408.89,369.649279747225,37529,0.0,1.0
2016-01-20,415.78,416.26,405.52,410.04,370.688915521416,36777,0.0,1.0
2016-01-19,422.35,424.28,414.57,420.83,380.44341117666,21431,0.0,1.0
2016-01-15,416.56,424.43,409.25,421.36,380.922547663896,43439,0.0,1.0
2016-01-14,423.74,427.47,417.025,420.5,380.145080911022,38640,0.0,1.0
2016-01-13,425.0,428.24,418.0001,419.62,379.349533535989,61012,0.0,1.0
2016-01-12,424.44,429.33,421.85,425.0,384.21322089699,24939,0.0,1.0
2016-01-11,425.71,439.78,417.0,427.4,386.382895556173,31381,0.0,1.0
2016-01-08,424.18,432.0,420.0001,423.4,382.766771124202,37272,0.0,1.0
2016-01-07,426.98,440.38,422.27,424.18,383.471915388436,37746,0.0,1.0
2016-01-06,426.8,440.355,419.06,434.0,392.349500868927,83932,0.0,1.0
2016-01-05,431.03,437.71,423.21,429.74,388.498328348877,26924,0.0,1.0
2016-01-04,428.42,438.35,419.51,431.67,390.243108387303,42112,0.0,1.0
2015-12-31,434.11,448.865,430.05,433.66,392.042130292209,39966,0.0,1.0
2015-12-30,442.81,447.98,427.01,438.18,396.128350900337,21106,0.0,1.0
2015-12-29,454.0,460.1,437.0,440.25,397.999695293882,27739,0.0,1.0
2015-12-28,436.17,456.86,435.335,449.62,406.470466775776,23485,0.0,1.0
2015-12-24,430.78,438.6,425.85,435.03,393.280652910159,20561,0.0,1.0
2015-12-23,433.26,435.0,420.06,429.59,388.362723682678,24890,0.0,1.0
2015-12-22,437.48,441.24,430.34,431.0,389.637407544948,21022,0.0,1.0
2015-12-21,435.43,442.055,420.695,436.93,394.998312015346,30979,0.0,1.0
2015-12-18,445.16,447.7,430.02,436.56,394.663820505389,57734,0.0,1.0
2015-12-17,433.98,452.38,420.76,448.99,405.900927177741,32779,0.0,1.0
2015-12-16,427.71,437.89,420.5,435.39,393.606104109037,26015,0.0,1.0
2015-12-15,439.86,453.43,429.4,430.32,389.022666391513,30952,0.0,1.0
2015-12-14,439.0,446.01,436.36,438.21,396.155471833577,29868,0.0,1.0
2015-12-11,439.6,441.1,435.28,440.42,398.153380582241,22929,0.0,1.0
2015-12-10,434.85,439.8895,433.9037,437.22,395.260481036664,18445,0.0,1.0
2015-12-09,437.47,441.87,429.26,431.95,390.496237097541,29021,0.0,1.0
2015-12-08,441.0,445.0,434.11,436.05,394.202764640312,29233,0.0,1.0
2015-12-07,439.07,444.0,439.07,443.48,400.9197157727,23633,0.0,1.0
2015-12-04,436.59,448.95,427.91,441.56,399.183976045353,34925,0.0,1.0
2015-12-03,450.69,454.0,430.99,432.97,391.418348827694,33730,0.0,1.0
2015-12-02,451.8,459.99,448.49,456.88,413.033732619805,20638,0.0,1.0
2015-12-01,448.1,460.08,448.1,451.1,407.808432815606,39627,0.0,1.0
2015-11-30,445.83,446.35,442.0,446.26,403.43292225292,18214,0.0,1.0
2015-11-27,439.13,446.47,436.84,446.47,403.622768785598,10295,0.0,1.0
2015-11-25,450.0,450.0,439.885,441.18,398.840444224316,9845,0.0,1.0
2015-11-24,446.72,453.95,445.0,449.78,406.615111753055,31676,0.0,1.0
2015-11-23,437.59,455.78,437.59,450.97,407.690908771567,39822,0.0,1.0
2015-11-20,455.5,456.785,435.5,440.64,398.352267426,22905,0.0,1.0
2015-11-19,464.51,464.51,451.54,454.54,410.918299827101,11588,0.0,1.0
2015-11-18,468.9,469.0,460.62,465.35,420.690876104505,17385,0.0,1.0
2015-11-17,472.29,474.1,464.668,469.83,424.740935468313,10601,0.0,1.0
2015-11-16,461.0,475.4,461.0,471.46,426.214506174341,14935,0.0,1.0
2015-11-13,460.455,475.0,460.455,468.99,423.981549337599,15920,1.5,1.0
2015-11-12,476.815,478.335,472.03,474.51,427.60416794445,18355,0.0,1.0
2015-11-11,490.0,492.05,474.97,478.57,431.262832507587,20962,0.0,1.0
2015-11-10,472.27,492.81,456.45,490.48,441.995515992063,26843,0.0,1.0
2015-11-09,456.54,474.99,455.6001,474.5,427.595156455378,21852,0.0,1.0
2015-11-06,436.0,458.0,436.0,457.95,412.681142041602,16883,0.0,1.0
2015-11-05,439.35,441.2,430.01,437.01,393.811083925321,25993,0.0,1.0
2015-11-04,442.09,442.49,438.065,439.35,395.919772368114,37355,0.0,1.0
2015-11-03,444.6,444.6,437.32,439.56,396.109013638621,14286,0.0,1.0
2015-11-02,435.0,448.0,430.06,444.61,400.659815619864,39256,0.0,1.0
2015-10-30,435.42,442.49,430.28,433.44,390.5939823267,17676,0.0,1.0
2015-10-29,434.1,436.0,429.0,434.1,391.188740605436,24026,0.0,1.0
2015-10-28,428.0,436.48,427.12,436.33,393.19830266844,18397,0.0,1.0
2015-10-27,434.11,436.59,422.4,427.76,385.475456533936,63039,0.0,1.0
2015-10-26,425.26,440.31,423.61,432.43,389.683821930451,18018,0.0,1.0
2015-10-23,420.81,425.76,417.29,424.28,382.33945833696,22586,0.0,1.0
2015-10-22,441.5,441.5,413.7701,421.42,379.762172462435,38120,0.0,1.0
2015-10-21,430.42,430.42,422.6,425.09,383.069388951774,19218,0.0,1.0
2015-10-20,444.5,444.5,432.39,434.97,391.97274015468,17822,0.0,1.0
2015-10-19,440.0,446.76,440.0,442.4,398.668276535003,9447,0.0,1.0
2015-10-16,440.04,448.69,440.04,443.48,399.641517354754,19612,0.0,1.0
2015-10-15,434.922,441.81,433.35,440.0,396.505519157779,21248,0.0,1.0
2015-10-14,435.72,439.96,430.26,435.01,392.008786110967,12087,0.0,1.0
2015-10-13,439.25,440.3,432.23,433.26,390.431775523408,13210,0.0,1.0
2015-10-12,429.84,438.45,426.9,438.28,394.955543037435,12131,0.0,1.0
2015-10-09,422.33,429.78,422.33,429.16,386.737065003983,11433,0.0,1.0
2015-10-08,430.5,430.5,420.01,421.96,380.24879287231,24329,0.0,1.0
2015-10-07,418.05,433.0,413.64,427.86,385.565571424653,35342,0.0,1.0
2015-10-06,426.99,427.47,414.64,416.59,375.409623240771,26243,0.0,1.0
2015-10-05,432.85,433.0,420.0,429.0,386.592881178835,111422,0.0,1.0
2015-10-02,426.99,436.44,426.29,431.0,388.395178993188,48637,0.0,1.0
