,MDSO_Open,MDSO_High,MDSO_Low,MDSO_Close,MDSO_Adj Close,MDSO_Volume,MDSO_Dividend Amount,MDSO_Split Coefficient
2012-08-02,33.98,35.57,33.91,35.5,17.75,193100,0.0,1.0
2012-08-01,36.22,36.33,33.69,34.03,17.015,291000,0.0,1.0
2012-07-31,32.08,36.5,32.05,35.41,17.705,768500,0.0,1.0
2012-07-30,31.38,31.475,30.72,31.17,15.585,145000,0.0,1.0
2012-07-27,30.93,31.3694,30.93,31.3,15.65,125100,0.0,1.0
2012-07-26,30.82,31.03,30.57,30.91,15.455,78500,0.0,1.0
2012-07-25,30.61,30.61,30.167,30.52,15.26,145600,0.0,1.0
2012-07-24,30.96,30.96,30.3,30.37,15.185,60300,0.0,1.0
2012-07-23,31.34,31.34,30.64,30.77,15.385,106900,0.0,1.0
2012-07-20,31.65,31.83,31.5,31.69,15.845,76300,0.0,1.0
2012-07-19,32.09,32.22,31.71,31.83,15.915,72800,0.0,1.0
2012-07-18,31.88,32.225,31.85,31.96,15.98,117700,0.0,1.0
2012-07-17,32.02,32.37,31.8,31.99,15.995,61700,0.0,1.0
2012-07-16,32.19,32.34,31.82,31.99,15.995,57400,0.0,1.0
2012-07-13,31.99,32.45,31.95,32.12,16.06,123400,0.0,1.0
2012-07-12,31.99,32.14,31.78,31.98,15.99,125800,0.0,1.0
2012-07-11,32.31,32.4299,32.01,32.09,16.045,117700,0.0,1.0
2012-07-10,32.93,33.0474,32.26,32.32,16.16,108100,0.0,1.0
2012-07-09,32.25,33.02,32.25,32.87,16.435,187100,0.0,1.0
2012-07-06,31.89,32.28,31.75,32.25,16.125,98500,0.0,1.0
2012-07-05,33.08,33.1,31.5118,32.11,16.055,122300,0.0,1.0
2012-07-03,33.03,33.247,32.9209,33.22,16.61,49500,0.0,1.0
2012-07-02,32.91,33.11,32.0,33.03,16.515,243600,0.0,1.0
2012-06-29,30.86,32.75,30.56,32.67,16.335,240000,0.0,1.0
2012-06-28,30.39,30.6,29.86,30.18,15.09,86400,0.0,1.0
2012-06-27,30.12,30.82,29.95,30.52,15.26,87400,0.0,1.0
2012-06-26,29.95,30.45,29.86,30.02,15.01,89200,0.0,1.0
2012-06-25,29.75,30.08,29.41,29.99,14.995,73000,0.0,1.0
2012-06-22,30.34,30.9999,29.87,30.11,15.055,313800,0.0,1.0
2012-06-21,30.17,30.34,29.691,30.01,15.005,202500,0.0,1.0
2012-06-20,28.86,30.68,28.86,30.09,15.045,462300,0.0,1.0
2012-06-19,28.15,28.99,28.15,28.78,14.39,152500,0.0,1.0
2012-06-18,27.95,28.39,27.86,28.05,14.025,87700,0.0,1.0
2012-06-15,28.27,28.36,27.71,28.06,14.03,197900,0.0,1.0
2012-06-14,27.33,28.53,27.33,28.38,14.19,127900,0.0,1.0
2012-06-13,28.13,28.21,27.23,27.38,13.69,69700,0.0,1.0
2012-06-12,27.69,28.2,27.4,28.13,14.065,84700,0.0,1.0
2012-06-11,27.85,27.85,27.37,27.55,13.775,96600,0.0,1.0
2012-06-08,27.35,27.8,27.04,27.56,13.78,60500,0.0,1.0
2012-06-07,28.04,28.45,27.395,27.43,13.715,72900,0.0,1.0
2012-06-06,28.22,28.24,27.54,27.77,13.885,116400,0.0,1.0
2012-06-05,27.15,28.1,26.94,28.02,14.01,198400,0.0,1.0
2012-06-04,27.19,27.48,26.91,27.29,13.645,109300,0.0,1.0
2012-06-01,27.48,27.98,27.04,27.14,13.57,94800,0.0,1.0
2012-05-31,27.72,28.51,27.4885,28.26,14.13,261200,0.0,1.0
2012-05-30,27.96,28.14,27.59,27.76,13.88,186900,0.0,1.0
2012-05-29,28.66,28.66,27.54,27.89,13.945,168300,0.0,1.0
2012-05-25,28.46,28.66,28.29,28.55,14.275,79300,0.0,1.0
2012-05-24,28.54,28.78,28.06,28.45,14.225,76400,0.0,1.0
2012-05-23,28.59,28.83,28.24,28.54,14.27,128800,0.0,1.0
2012-05-22,28.41,29.27,28.255,28.92,14.46,317400,0.0,1.0
2012-05-21,26.96,28.61,26.74,28.5,14.25,225700,0.0,1.0
2012-05-18,27.17,27.565,26.72,26.96,13.48,134000,0.0,1.0
2012-05-17,28.02,28.02,27.05,27.22,13.61,127800,0.0,1.0
2012-05-16,28.23,28.54,27.91,27.97,13.985,135000,0.0,1.0
2012-05-15,27.93,28.56,27.93,28.1,14.05,121000,0.0,1.0
2012-05-14,27.64,28.1,27.31,27.88,13.94,142000,0.0,1.0
2012-05-11,27.42,28.28,27.25,27.96,13.98,119500,0.0,1.0
2012-05-10,27.52,27.82,27.32,27.56,13.78,68000,0.0,1.0
2012-05-09,27.46,27.765,27.21,27.4,13.7,101000,0.0,1.0
2012-05-08,27.2,27.79,26.892,27.72,13.86,158400,0.0,1.0
2012-05-07,27.72,27.75,27.01,27.4,13.7,145400,0.0,1.0
2012-05-04,27.81,28.62,27.48,27.71,13.855,209300,0.0,1.0
2012-05-03,28.32,28.47,27.62,27.98,13.99,344300,0.0,1.0
2012-05-02,28.59,28.6,27.31,28.4,14.2,307400,0.0,1.0
2012-05-01,27.22,29.65,27.11,28.64,14.32,807500,0.0,1.0
2012-04-30,25.29,26.19,25.12,25.91,12.955,227300,0.0,1.0
2012-04-27,25.23,25.69,24.91,25.34,12.67,117000,0.0,1.0
2012-04-26,25.51,25.82,25.24,25.26,12.63,78100,0.0,1.0
2012-04-25,25.61,26.14,25.5001,25.6,12.8,111300,0.0,1.0
2012-04-24,24.96,25.54,24.92,25.34,12.67,143400,0.0,1.0
2012-04-23,25.13,25.72,24.67,25.0,12.5,208500,0.0,1.0
2012-04-20,26.01,26.89,25.38,25.45,12.725,256900,0.0,1.0
2012-04-19,25.17,25.38,24.54,24.78,12.39,70900,0.0,1.0
2012-04-18,25.03,25.33,24.79,25.21,12.605,84000,0.0,1.0
2012-04-17,25.4,25.54,25.12,25.13,12.565,98400,0.0,1.0
2012-04-16,25.15,25.41,24.69,25.17,12.585,91500,0.0,1.0
2012-04-13,25.51,25.51,24.96,25.12,12.56,65100,0.0,1.0
2012-04-12,25.78,26.158,25.56,25.61,12.805,93300,0.0,1.0
2012-04-11,24.76,25.86,24.76,25.83,12.915,233400,0.0,1.0
2012-04-10,25.48,25.52,24.46,24.55,12.275,216200,0.0,1.0
2012-04-09,26.01,26.01,25.4,25.45,12.725,201800,0.0,1.0
2012-04-05,26.57,26.7,26.23,26.41,13.205,195700,0.0,1.0
2012-04-04,26.25,26.63,25.69,26.6,13.3,180500,0.0,1.0
2012-04-03,26.71,26.8,26.1,26.5,13.25,119500,0.0,1.0
2012-04-02,26.6,27.05,26.29,26.72,13.36,193600,0.0,1.0
2012-03-30,27.02,27.02,26.39,26.64,13.32,206700,0.0,1.0
2012-03-29,26.7,26.94,26.29,26.83,13.415,219600,0.0,1.0
2012-03-28,27.54,27.69,26.68,26.78,13.39,245800,0.0,1.0
2012-03-27,27.57,27.96,27.52,27.53,13.765,388500,0.0,1.0
2012-03-26,27.55,27.83,26.66,27.65,13.825,382300,0.0,1.0
2012-03-23,25.89,27.8899,25.75,27.51,13.755,690300,0.0,1.0
2012-03-22,25.47,25.47,24.82,24.9,12.45,169500,0.0,1.0
2012-03-21,25.52,25.9,25.2,25.63,12.815,172700,0.0,1.0
2012-03-20,25.3,25.73,24.8614,25.54,12.77,137400,0.0,1.0
2012-03-19,25.3,25.63,25.2,25.59,12.795,159600,0.0,1.0
2012-03-16,25.37,25.75,25.2199,25.43,12.715,189800,0.0,1.0
2012-03-15,25.32,25.44,24.95,25.32,12.66,102000,0.0,1.0
2012-03-14,25.89,25.89,25.11,25.31,12.655,184000,0.0,1.0
2012-03-13,25.14,25.95,24.9,25.93,12.965,229800,0.0,1.0
2012-03-12,24.86,25.15,24.53,25.09,12.545,263800,0.0,1.0
2012-03-09,25.14,25.14,24.78,24.86,12.43,310700,0.0,1.0
2012-03-08,24.98,25.3,24.8,25.08,12.54,417200,0.0,1.0
2012-03-07,24.16,25.38,23.8,24.94,12.47,1009300,0.0,1.0
2012-03-06,22.06,24.5,22.06,23.97,11.985,1903200,0.0,1.0
2012-03-05,20.65,21.08,20.52,20.79,10.395,390500,0.0,1.0
2012-03-02,20.0,20.77,19.7918,20.76,10.38,736100,0.0,1.0
2012-03-01,20.04,20.32,19.89,19.98,9.99,184200,0.0,1.0
2012-02-29,20.3,20.3,19.94,19.94,9.97,298500,0.0,1.0
2012-02-28,20.09,20.28,19.95,20.26,10.13,243200,0.0,1.0
2012-02-27,19.59,20.25,19.59,20.12,10.06,303300,0.0,1.0
2012-02-24,19.33,19.84,19.27,19.77,9.885,284800,0.0,1.0
2012-02-23,19.1,19.31,19.07,19.26,9.63,276400,0.0,1.0
2012-02-22,19.35,19.38,18.895,19.15,9.575,252000,0.0,1.0
2012-02-21,19.11,19.47,19.03,19.41,9.705,264100,0.0,1.0
2012-02-17,19.11,19.4,18.57,18.93,9.465,259200,0.0,1.0
2012-02-16,18.81,19.14,18.4101,19.08,9.54,347900,0.0,1.0
2012-02-15,19.65,19.67,18.65,18.86,9.43,304100,0.0,1.0
2012-02-14,19.23,19.58,19.1998,19.52,9.76,184900,0.0,1.0
2012-02-13,19.12,19.59,18.98,19.32,9.66,186000,0.0,1.0
2012-02-10,18.38,19.1,18.142,19.05,9.525,226700,0.0,1.0
2012-02-09,19.33,19.35,18.35,18.61,9.305,558500,0.0,1.0
2012-02-08,19.52,19.53,19.108,19.2,9.6,438500,0.0,1.0
2012-02-07,20.1,20.19,19.35,19.43,9.715,268700,0.0,1.0
2012-02-06,21.27,21.56,19.94,20.05,10.025,413500,0.0,1.0
2012-02-03,21.33,21.88,21.09,21.83,10.915,278800,0.0,1.0
2012-02-02,20.95,21.1485,20.6997,20.96,10.48,251000,0.0,1.0
2012-02-01,20.99,20.99,20.32,20.91,10.455,253800,0.0,1.0
2012-01-31,21.39,21.41,20.88,20.9,10.45,213500,0.0,1.0
2012-01-30,21.35,21.49,20.85,21.19,10.595,382600,0.0,1.0
2012-01-27,21.42,21.65,21.39,21.55,10.775,2741000,0.0,1.0
2012-01-26,22.0,22.01,21.21,21.39,10.695,739200,0.0,1.0
2012-01-25,20.54,20.7,20.38,20.67,10.335,137500,0.0,1.0
2012-01-24,20.03,20.73,20.03,20.56,10.28,189500,0.0,1.0
2012-01-23,20.5,20.599,20.02,20.16,10.08,83300,0.0,1.0
2012-01-20,20.19,20.6,20.19,20.49,10.245,76800,0.0,1.0
2012-01-19,20.0,20.33,20.0,20.26,10.13,124200,0.0,1.0
2012-01-18,19.85,20.165,19.7707,20.02,10.01,138700,0.0,1.0
2012-01-17,20.37,20.43,19.69,19.81,9.905,190800,0.0,1.0
2012-01-13,21.03,21.15,19.8,20.16,10.08,602400,0.0,1.0
2012-01-12,21.35,21.35,21.14,21.25,10.625,123200,0.0,1.0
2012-01-11,21.25,21.59,21.19,21.28,10.64,139800,0.0,1.0
2012-01-10,21.44,21.509,21.13,21.36,10.68,126200,0.0,1.0
2012-01-09,21.33,21.5,21.0,21.18,10.59,218400,0.0,1.0
2012-01-06,21.26,21.69,21.13,21.39,10.695,193500,0.0,1.0
2012-01-05,21.47,21.53,20.7508,21.31,10.655,387800,0.0,1.0
2012-01-04,21.35,21.965,21.25,21.81,10.905,121300,0.0,1.0
2012-01-03,22.19,22.59,21.5,21.54,10.77,226200,0.0,1.0
2011-12-30,22.13,22.17,21.6,21.75,10.875,126500,0.0,1.0
2011-12-29,21.77,22.29,21.65,22.1,11.05,172100,0.0,1.0
2011-12-28,22.05,22.05,21.62,21.67,10.835,134500,0.0,1.0
2011-12-27,21.53,22.06,21.53,22.01,11.005,131700,0.0,1.0
2011-12-23,21.56,21.86,21.36,21.52,10.76,118800,0.0,1.0
2011-12-22,21.78,21.8788,21.47,21.53,10.765,126100,0.0,1.0
2011-12-21,21.73,21.93,21.3,21.77,10.885,267400,0.0,1.0
2011-12-20,21.5,21.85,21.24,21.53,10.765,179400,0.0,1.0
2011-12-19,21.24,21.4,20.88,21.04,10.52,219800,0.0,1.0
2011-12-16,21.11,21.33,20.93,21.07,10.535,226400,0.0,1.0
2011-12-15,21.13,21.33,20.9,21.05,10.525,88100,0.0,1.0
2011-12-14,20.65,21.16,20.65,20.97,10.485,296900,0.0,1.0
2011-12-13,21.35,21.55,20.78,20.84,10.42,155800,0.0,1.0
2011-12-12,21.01,21.34,20.79,21.24,10.62,101900,0.0,1.0
2011-12-09,20.62,21.56,20.41,21.32,10.66,83900,0.0,1.0
2011-12-08,21.65,21.65,20.57,20.59,10.295,131000,0.0,1.0
2011-12-07,21.06,22.06,21.06,21.82,10.91,235900,0.0,1.0
2011-12-06,21.29,21.8,21.12,21.32,10.66,310200,0.0,1.0
2011-12-05,20.41,21.3,20.19,21.29,10.645,185800,0.0,1.0
2011-12-02,20.24,20.35,19.99,20.07,10.035,74400,0.0,1.0
2011-12-01,19.88,20.34,19.7,19.99,9.995,175000,0.0,1.0
2011-11-30,20.0,20.5925,19.7,20.155,10.0775,427900,0.0,1.0
2011-11-29,19.41,19.71,19.13,19.62,9.81,217500,0.0,1.0
2011-11-28,19.54,19.78,18.95,19.41,9.705,121500,0.0,1.0
2011-11-25,18.86,19.09,18.86,19.0,9.5,103900,0.0,1.0
2011-11-23,19.12,19.2271,18.79,18.98,9.49,344500,0.0,1.0
2011-11-22,19.05,19.5,18.96,19.17,9.585,223000,0.0,1.0
2011-11-21,18.76,19.31,18.76,19.08,9.54,239200,0.0,1.0
2011-11-18,19.17,19.34,18.9,19.12,9.56,184500,0.0,1.0
2011-11-17,19.2,19.327,18.88,19.05,9.525,257500,0.0,1.0
2011-11-16,19.0,19.55,18.97,19.17,9.585,151200,0.0,1.0
2011-11-15,18.91,19.4499,18.66,19.21,9.605,102800,0.0,1.0
2011-11-14,18.9,19.19,18.62,19.0,9.5,144100,0.0,1.0
2011-11-11,18.93,19.3,18.645,19.04,9.52,155800,0.0,1.0
2011-11-10,18.79,18.9,18.01,18.83,9.415,184100,0.0,1.0
2011-11-09,19.23,19.58,18.4907,18.56,9.28,217200,0.0,1.0
2011-11-08,18.24,20.0,17.925,19.85,9.925,616100,0.0,1.0
2011-11-07,17.6,18.045,17.36,18.01,9.005,173500,0.0,1.0
2011-11-04,17.62,17.98,17.52,17.65,8.825,102700,0.0,1.0
2011-11-03,17.34,17.79,16.98,17.76,8.88,134500,0.0,1.0
2011-11-02,17.12,17.25,16.93,17.12,8.56,113600,0.0,1.0
2011-11-01,17.33,17.33,16.81,16.93,8.465,246600,0.0,1.0
2011-10-31,18.22,18.5,17.95,17.98,8.99,140100,0.0,1.0
2011-10-28,18.52,18.74,18.38,18.52,9.26,100800,0.0,1.0
2011-10-27,18.09,18.92,17.0,18.55,9.275,271700,0.0,1.0
2011-10-26,17.65,17.65,16.9,17.54,8.77,100900,0.0,1.0
2011-10-25,18.0,18.0,17.29,17.37,8.685,140600,0.0,1.0
2011-10-24,17.47,18.37,17.47,18.06,9.03,208200,0.0,1.0
2011-10-21,17.6,17.69,17.04,17.43,8.715,118400,0.0,1.0
2011-10-20,16.86,17.31,16.84,17.29,8.645,135400,0.0,1.0
2011-10-19,17.44,17.58,16.78,16.86,8.43,108900,0.0,1.0
2011-10-18,17.02,17.63,16.76,17.52,8.76,99200,0.0,1.0
2011-10-17,17.0,17.32,16.9,16.95,8.475,144800,0.0,1.0
2011-10-14,16.76,17.58,16.68,17.14,8.57,107100,0.0,1.0
2011-10-13,16.95,17.05,16.28,16.59,8.295,228000,0.0,1.0
2011-10-12,17.07,17.34,16.8,17.05,8.525,98800,0.0,1.0
2011-10-11,16.25,17.025,16.25,16.95,8.475,133800,0.0,1.0
2011-10-10,16.27,16.49,16.09,16.38,8.19,190300,0.0,1.0
2011-10-07,16.52,16.52,15.86,15.96,7.98,102200,0.0,1.0
2011-10-06,16.2,16.5,16.12,16.49,8.245,193900,0.0,1.0
2011-10-05,16.47,17.15,16.18,16.21,8.105,400000,0.0,1.0
2011-10-04,14.93,16.31,14.93,16.25,8.125,305200,0.0,1.0
2011-10-03,16.51,16.51,14.8334,15.11,7.555,445000,0.0,1.0
2011-09-30,16.56,16.7,16.42,16.44,8.22,213200,0.0,1.0
2011-09-29,17.01,17.08,16.44,16.8,8.4,254200,0.0,1.0
2011-09-28,17.44,17.52,16.59,16.61,8.305,317000,0.0,1.0
2011-09-27,17.0,17.565,16.76,17.48,8.74,279700,0.0,1.0
2011-09-26,16.65,16.86,16.16,16.64,8.32,233100,0.0,1.0
2011-09-23,16.33,16.75,16.13,16.56,8.28,132900,0.0,1.0
2011-09-22,16.04,16.48,15.71,16.38,8.19,359200,0.0,1.0
2011-09-21,16.89,17.1,16.55,16.56,8.28,253200,0.0,1.0
2011-09-20,16.88,17.28,16.63,16.88,8.44,182600,0.0,1.0
2011-09-19,17.22,17.22,16.655,16.89,8.445,151400,0.0,1.0
2011-09-16,17.21,17.55,16.78,17.48,8.74,220300,0.0,1.0
2011-09-15,16.82,17.3,16.81,17.08,8.54,279200,0.0,1.0
2011-09-14,16.51,16.95,16.4,16.68,8.34,171100,0.0,1.0
2011-09-13,15.76,16.6,15.76,16.35,8.175,258900,0.0,1.0
2011-09-12,15.48,15.9,15.25,15.86,7.93,188800,0.0,1.0
2011-09-09,15.73,15.95,14.99,15.69,7.845,331200,0.0,1.0
2011-09-08,16.4,16.5,15.84,15.87,7.935,184900,0.0,1.0
2011-09-07,15.86,16.58,15.83,16.55,8.275,192900,0.0,1.0
2011-09-06,15.26,15.76,14.6701,15.62,7.81,184600,0.0,1.0
2011-09-02,15.92,15.92,15.39,15.75,7.875,294400,0.0,1.0
2011-09-01,16.48,16.72,16.18,16.34,8.17,218100,0.0,1.0
2011-08-31,16.36,16.69,16.04,16.5,8.25,269900,0.0,1.0
2011-08-30,16.4,16.44,15.86,16.28,8.14,242500,0.0,1.0
2011-08-29,15.65,16.61,15.43,16.5,8.25,236500,0.0,1.0
2011-08-26,15.08,15.52,14.85,15.51,7.755,180200,0.0,1.0
2011-08-25,15.58,15.7,15.15,15.21,7.605,169300,0.0,1.0
2011-08-24,15.28,15.6,14.83,15.49,7.745,168400,0.0,1.0
2011-08-23,14.57,15.36,14.31,15.35,7.675,209400,0.0,1.0
2011-08-22,14.74,14.74,14.07,14.53,7.265,241400,0.0,1.0
2011-08-19,14.55,15.1,14.288,14.53,7.265,166200,0.0,1.0
2011-08-18,15.5,15.5,14.66,14.72,7.36,219300,0.0,1.0
2011-08-17,16.03,16.25,15.71,15.8,7.9,134300,0.0,1.0
2011-08-16,16.16,16.19,15.79,15.99,7.995,197000,0.0,1.0
2011-08-15,15.99,16.44,15.71,16.38,8.19,224900,0.0,1.0
2011-08-12,15.55,16.1,15.41,15.9,7.95,380400,0.0,1.0
2011-08-11,15.22,15.91,15.1,15.52,7.76,434600,0.0,1.0
2011-08-10,15.86,15.86,15.02,15.17,7.585,494600,0.0,1.0
2011-08-09,17.37,17.6,15.23,16.52,8.26,737700,0.0,1.0
2011-08-08,16.73,17.27,15.96,15.96,7.98,468900,0.0,1.0
2011-08-05,18.28,18.48,17.094,17.2,8.6,423600,0.0,1.0
2011-08-04,18.62,18.77,18.14,18.19,9.095,495100,0.0,1.0
2011-08-03,19.6,19.6,18.4,18.78,9.39,279300,0.0,1.0
2011-08-02,19.61,19.97,19.11,19.5,9.75,271300,0.0,1.0
2011-08-01,20.6,20.6109,19.31,19.59,9.795,378100,0.0,1.0
2011-07-29,20.82,20.82,20.39,20.43,10.215,179800,0.0,1.0
2011-07-28,21.0,21.39,20.87,20.93,10.465,181200,0.0,1.0
2011-07-27,21.63,21.65,20.86,20.88,10.44,447400,0.0,1.0
2011-07-26,21.9,21.98,21.55,21.6,10.8,320100,0.0,1.0
2011-07-25,21.75,22.07,21.57,21.85,10.925,346600,0.0,1.0
2011-07-22,22.15,22.3,21.75,21.98,10.99,193600,0.0,1.0
2011-07-21,22.22,22.36,22.04,22.12,11.06,125900,0.0,1.0
2011-07-20,22.5,22.79,22.15,22.19,11.095,133300,0.0,1.0
2011-07-19,22.49,23.06,21.86,22.46,11.23,224900,0.0,1.0
2011-07-18,22.52,22.52,22.18,22.25,11.125,248300,0.0,1.0
2011-07-15,23.05,23.06,22.25,22.63,11.315,456200,0.0,1.0
2011-07-14,24.05,24.2,23.67,23.7,11.85,77800,0.0,1.0
2011-07-13,23.97,24.6,23.92,24.07,12.035,81000,0.0,1.0
2011-07-12,23.79,24.25,23.55,23.89,11.945,133500,0.0,1.0
2011-07-11,24.05,24.24,23.73,23.93,11.965,88700,0.0,1.0
2011-07-08,24.21,24.36,24.06,24.35,12.175,74100,0.0,1.0
2011-07-07,24.39,24.6,24.22,24.48,12.24,107800,0.0,1.0
2011-07-06,24.4,24.5,24.15,24.24,12.12,129100,0.0,1.0
2011-07-05,24.15,24.51,24.15,24.42,12.21,163100,0.0,1.0
2011-07-01,23.87,24.1471,23.71,24.07,12.035,129000,0.0,1.0
2011-06-30,23.59,23.98,23.59,23.87,11.935,142000,0.0,1.0
2011-06-29,23.71,23.71,23.28,23.49,11.745,90700,0.0,1.0
2011-06-28,23.1,23.65,23.1,23.62,11.81,204300,0.0,1.0
2011-06-27,22.44,23.05,22.36,23.02,11.51,124600,0.0,1.0
2011-06-24,22.62,22.75,22.24,22.53,11.265,394700,0.0,1.0
2011-06-23,22.54,22.77,22.23,22.63,11.315,81900,0.0,1.0
2011-06-22,22.39,22.98,22.0,22.8,11.4,275600,0.0,1.0
2011-06-21,21.95,22.46,21.95,22.35,11.175,101500,0.0,1.0
2011-06-20,21.16,21.84,21.01,21.84,10.92,150700,0.0,1.0
2011-06-17,21.77,21.84,21.28,21.4,10.7,253100,0.0,1.0
2011-06-16,21.96,21.99,21.38,21.71,10.855,264300,0.0,1.0
2011-06-15,22.15,22.28,21.83,21.91,10.955,137600,0.0,1.0
2011-06-14,22.22,22.32,21.98,22.31,11.155,171900,0.0,1.0
2011-06-13,21.91,22.28,21.74,22.08,11.04,216500,0.0,1.0
2011-06-10,22.72,22.72,21.91,21.96,10.98,356600,0.0,1.0
2011-06-09,22.55,23.0,22.37,22.85,11.425,192600,0.0,1.0
2011-06-08,22.4,22.61,22.2413,22.52,11.26,192700,0.0,1.0
2011-06-07,22.59,22.78,22.4,22.5,11.25,203600,0.0,1.0
2011-06-06,22.55,22.84,22.4,22.53,11.265,177500,0.0,1.0
2011-06-03,22.68,22.95,22.6,22.7,11.35,150300,0.0,1.0
2011-06-02,22.91,23.11,22.68,22.99,11.495,157700,0.0,1.0
2011-06-01,22.91,23.14,22.7305,22.91,11.455,306800,0.0,1.0
2011-05-31,23.23,23.23,22.78,22.99,11.495,255500,0.0,1.0
2011-05-27,23.09,23.41,22.91,23.06,11.53,194500,0.0,1.0
2011-05-26,22.81,23.07,22.46,22.99,11.495,255100,0.0,1.0
2011-05-25,22.92,22.92,22.54,22.76,11.38,274600,0.0,1.0
2011-05-24,23.04,23.68,22.81,23.0,11.5,278000,0.0,1.0
2011-05-23,22.56,23.28,22.56,23.07,11.535,200900,0.0,1.0
2011-05-20,22.63,23.08,22.35,23.0,11.5,169200,0.0,1.0
2011-05-19,23.03,23.23,22.59,22.795,11.3975,523000,0.0,1.0
2011-05-18,22.5,23.23,22.48,22.98,11.49,187700,0.0,1.0
2011-05-17,22.03,22.74,21.4,22.6,11.3,250800,0.0,1.0
2011-05-16,22.85,23.1,22.09,22.2,11.1,654900,0.0,1.0
2011-05-13,24.24,24.36,23.82,23.86,11.93,266200,0.0,1.0
2011-05-12,23.96,24.51,23.68,24.18,12.09,303000,0.0,1.0
2011-05-11,22.82,24.3,22.5,23.99,11.995,495300,0.0,1.0
2011-05-10,24.67,24.67,22.87,23.06,11.53,761300,0.0,1.0
2011-05-09,24.81,24.89,24.56,24.61,12.305,187800,0.0,1.0
2011-05-06,24.87,25.14,24.645,24.71,12.355,188000,0.0,1.0
2011-05-05,25.02,25.12,24.68,24.7,12.35,164500,0.0,1.0
2011-05-04,25.33,25.49,25.01,25.03,12.515,136000,0.0,1.0
2011-05-03,25.41,25.63,25.27,25.4,12.7,213300,0.0,1.0
2011-05-02,26.01,26.06,25.4,25.42,12.71,149300,0.0,1.0
2011-04-29,25.75,25.88,25.5,25.67,12.835,86000,0.0,1.0
2011-04-28,25.57,25.65,25.42,25.64,12.82,101100,0.0,1.0
2011-04-27,25.81,25.85,25.27,25.55,12.775,110000,0.0,1.0
2011-04-26,25.84,26.18,25.62,25.76,12.88,132000,0.0,1.0
2011-04-25,25.97,26.16,25.53,25.84,12.92,162700,0.0,1.0
2011-04-21,26.14,26.14,25.69,25.81,12.905,96000,0.0,1.0
2011-04-20,26.14,26.31,25.87,26.12,13.06,157800,0.0,1.0
2011-04-19,25.84,26.32,25.65,25.87,12.935,190800,0.0,1.0
2011-04-18,25.88,25.99,25.3702,25.77,12.885,161700,0.0,1.0
2011-04-15,25.68,26.21,25.38,26.01,13.005,150800,0.0,1.0
2011-04-14,25.32,25.82,25.06,25.82,12.91,183800,0.0,1.0
2011-04-13,25.56,25.85,25.23,25.42,12.71,125700,0.0,1.0
2011-04-12,25.44,25.7125,25.3,25.31,12.655,102100,0.0,1.0
2011-04-11,25.56,25.7928,25.3,25.56,12.78,147900,0.0,1.0
2011-04-08,25.75,25.85,25.4,25.65,12.825,166700,0.0,1.0
2011-04-07,26.51,26.53,25.31,25.75,12.875,350500,0.0,1.0
2011-04-06,25.57,25.74,25.13,25.26,12.63,129600,0.0,1.0
2011-04-05,25.42,25.73,25.35,25.52,12.76,117400,0.0,1.0
2011-04-04,26.4,26.49,25.37,25.58,12.79,385400,0.0,1.0
2011-04-01,25.55,25.92,25.17,25.29,12.645,345700,0.0,1.0
2011-03-31,26.28,26.39,25.28,25.57,12.785,307300,0.0,1.0
2011-03-30,25.66,26.04,25.29,26.04,13.02,480000,0.0,1.0
2011-03-29,25.43,25.91,25.28,25.46,12.73,334400,0.0,1.0
2011-03-28,25.36,25.81,25.21,25.54,12.77,220300,0.0,1.0
2011-03-25,25.39,26.15,25.15,25.15,12.575,230800,0.0,1.0
2011-03-24,25.43,25.5,25.07,25.27,12.635,92300,0.0,1.0
2011-03-23,25.25,25.37,25.0,25.27,12.635,156800,0.0,1.0
2011-03-22,25.28,25.69,25.11,25.21,12.605,174700,0.0,1.0
2011-03-21,25.63,26.78,25.0,25.15,12.575,336800,0.0,1.0
2011-03-18,24.35,24.79,23.83,24.12,12.06,236400,0.0,1.0
2011-03-17,23.6,24.42,23.31,24.11,12.055,328000,0.0,1.0
2011-03-16,23.31,23.88,22.81,23.29,11.645,376300,0.0,1.0
2011-03-15,22.3,23.43,19.77,23.28,11.64,1384000,0.0,1.0
2011-03-14,25.24,25.55,25.15,25.33,12.665,57000,0.0,1.0
2011-03-11,25.43,25.72,25.11,25.52,12.76,92300,0.0,1.0
2011-03-10,26.24,26.24,25.31,25.51,12.755,108600,0.0,1.0
2011-03-09,26.38,26.7,26.15,26.65,13.325,68900,0.0,1.0
2011-03-08,26.42,26.95,26.22,26.48,13.24,68100,0.0,1.0
2011-03-07,26.88,26.88,25.2801,26.44,13.22,186500,0.0,1.0
2011-03-04,26.42,26.74,26.34,26.68,13.34,42200,0.0,1.0
2011-03-03,26.76,26.78,26.38,26.49,13.245,148300,0.0,1.0
2011-03-02,26.03,26.565,25.8,26.48,13.24,99100,0.0,1.0
2011-03-01,26.03,26.51,25.51,26.08,13.04,496600,0.0,1.0
2011-02-28,26.09,27.0,25.36,25.91,12.955,150100,0.0,1.0
2011-02-25,25.2,25.95,25.2,25.88,12.94,63400,0.0,1.0
2011-02-24,25.01,25.54,24.65,25.2,12.6,127100,0.0,1.0
2011-02-23,25.62,25.79,24.97,24.99,12.495,289300,0.0,1.0
